id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId
2803024669,29,1,1,2,25,2rdnn9p03qrmmv34tyx1nahpa,1,21.7,87.5,2025-04-19T14:02:42.335Z,2025-04-19T14:02:43Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662533033,56,Back,5662533037,141,45.7,5662533041,213,4.37,5662533039,212,30.2,5662533035,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803024811,31,1,1,2,32,2rdnn9p03qrmmv34tyx1nahpa,1,10.8,45.1,2025-04-19T14:02:49.016Z,2025-04-19T14:02:51Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5662533757,56,Back,5662533759,140,10.9,5662533767,212,25.0,5662533763,141,81.8,5662533771,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803024867,32,1,1,2,34,2rdnn9p03qrmmv34tyx1nahpa,1,10.9,81.8,2025-04-19T14:02:51.488Z,2025-04-19T14:02:54Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662534085,56,Back,5662534093,213,0.54,5662534089,141,95.4,5662534087,140,25.5,5662534091,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803024881,33,1,1,2,37,2rdnn9p03qrmmv34tyx1nahpa,0,25.5,95.4,2025-04-19T14:02:54.568Z,2025-04-19T14:02:56Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662534245,236,,5662534147,56,Back,5662534151,141,96.6,5662534155,213,0.15,5662534247,233,32,5662534251,286,,5662534149,140,30.5,5662534153,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803024893,32,74,1,2,37,8sy0cxovuxo76tuoas3uo55xj,1,74.1,3.5,2025-04-19T14:02:54.569Z,2025-04-19T14:47:46Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662534273,233,33,5662534215,56,Right,5662534217,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803024909,33,5,1,2,39,8sy0cxovuxo76tuoas3uo55xj,0,65.4,-2.0,2025-04-19T14:02:56.421Z,2025-04-19T14:02:59Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662534299,347,,5662534347,233,34,5662534297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803024915,34,5,1,2,39,2rdnn9p03qrmmv34tyx1nahpa,1,34.6,102.0,2025-04-19T14:02:56.421Z,2025-04-19T14:25:00Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662534329,347,,5662534341,233,33,5662534327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025095,35,1,1,2,47,2rdnn9p03qrmmv34tyx1nahpa,1,36.6,100.0,2025-04-19T14:03:04.167Z,2025-04-19T14:03:07Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662535279,141,89.6,5662535281,212,12.8,5662535275,56,Back,5662535283,213,3.86,5662535273,107,,5662535277,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025141,36,1,1,2,51,2rdnn9p03qrmmv34tyx1nahpa,1,28.8,86.2,2025-04-19T14:03:07.808Z,2025-04-19T14:03:11Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662535551,212,13.0,5662535547,140,24.1,5662535553,213,4.32,5662535545,56,Back,5662535549,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025195,37,1,1,2,54,2rdnn9p03qrmmv34tyx1nahpa,1,25.6,64.6,2025-04-19T14:03:11.128Z,2025-04-19T14:03:14Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662535827,212,10.6,5662535823,140,27.3,5662535821,56,Back,5662535825,141,80.0,5662535831,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025285,38,1,1,2,57,2rdnn9p03qrmmv34tyx1nahpa,1,30.2,81.2,2025-04-19T14:03:14.168Z,2025-04-19T14:03:18Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662536311,213,0.43,5662536303,56,Back,5662536307,141,94.8,5662536309,212,22.3,5662536305,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025255,34,83,1,3,0,8sy0cxovuxo76tuoas3uo55xj,0,56.8,6.8,2025-04-19T14:03:17.020Z,2025-04-19T14:03:21Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662536617,399,enc30jhvcxxy3c53muws4gbje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025335,39,1,1,3,1,2rdnn9p03qrmmv34tyx1nahpa,1,46.7,83.3,2025-04-19T14:03:18.095Z,2025-04-19T14:03:21Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662536587,212,25.8,5662536583,140,25.9,5662536585,141,63.0,5662536581,56,Back,5662536589,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025407,40,1,1,3,4,2rdnn9p03qrmmv34tyx1nahpa,1,28.0,58.5,2025-04-19T14:03:21.080Z,2025-04-19T14:03:24Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662536931,140,18.4,5662536935,141,40.4,5662536927,56,Back,5662536945,213,4.03,5662536941,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025451,41,1,1,3,7,2rdnn9p03qrmmv34tyx1nahpa,1,21.5,38.0,2025-04-19T14:03:23.840Z,2025-04-19T14:03:26Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5662537187,56,Back,5662537195,213,5.28,5662537191,141,19.5,5662537193,212,14.9,5662537189,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025489,42,1,1,3,9,2rdnn9p03qrmmv34tyx1nahpa,1,32.1,19.2,2025-04-19T14:03:26.544Z,2025-04-19T14:03:29Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662537399,141,5.9,5662537395,56,Back,5662537401,212,12.9,5662537397,140,40.9,5662537403,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025527,43,1,1,3,12,2rdnn9p03qrmmv34tyx1nahpa,0,42.0,6.4,2025-04-19T14:03:28.984Z,2025-04-19T14:03:31Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5662537567,212,21.8,5662537565,141,22.1,5662537563,140,60.1,5662537561,56,Center,5662537569,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025581,36,1,1,3,14,8sy0cxovuxo76tuoas3uo55xj,1,45.5,80.6,2025-04-19T14:03:31.573Z,2025-04-19T14:03:33Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5662537969,56,Left,5662537977,213,0.41,5662537975,212,20.6,5662537973,141,92.6,5662537971,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025591,37,1,1,3,16,8sy0cxovuxo76tuoas3uo55xj,1,63.5,92.6,2025-04-19T14:03:33.365Z,2025-04-19T14:13:51Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5662538025,141,94.8,5662538017,56,Left,5662538021,140,71.3,5662538027,212,8.3,5662538013,168,,5662538029,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025599,44,43,1,3,17,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-19T14:03:34.407Z,2025-04-19T14:03:37Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662538391,144,45,5662538065,56,Back,5662538067,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025715,38,61,1,3,17,8sy0cxovuxo76tuoas3uo55xj,0,70.5,92.9,2025-04-19T14:03:34.541Z,2025-04-19T14:14:56Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5662538773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025613,45,43,1,3,18,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-19T14:03:34.791Z,2025-04-19T14:14:24Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662621295,144,1,5662538129,212,0,5662538121,155,0,5662538125,140,31.0,5662538131,213,3.14,5662538127,141,33.9,5662538123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025781,47,1,1,3,24,2rdnn9p03qrmmv34tyx1nahpa,1,45.8,40.9,2025-04-19T14:03:41.464Z,2025-04-19T14:03:45Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5662539177,213,1.79,5662539171,212,20.0,5662539163,56,Back,5662539165,140,41.6,5662539167,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803025927,48,1,1,3,28,2rdnn9p03qrmmv34tyx1nahpa,1,50.1,76.3,2025-04-19T14:03:45.112Z,2025-04-19T14:03:51Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662539989,212,11.9,5662539985,140,55.0,5662539991,213,5.16,5662539987,141,60.5,5662539983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026043,49,1,1,3,34,2rdnn9p03qrmmv34tyx1nahpa,1,63.9,63.6,2025-04-19T14:03:51.304Z,2025-04-19T14:03:57Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5662540607,213,0.86,5662540603,141,88.7,5662540605,212,22.6,5662540601,140,78.0,5662540599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026119,50,1,1,3,40,2rdnn9p03qrmmv34tyx1nahpa,1,92.1,89.4,2025-04-19T14:03:57.024Z,2025-04-19T14:04:00Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662541059,56,Left,5662541067,213,0.10,5662541063,141,90.0,5662541065,212,3.9,5662541061,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026129,51,1,1,3,43,2rdnn9p03qrmmv34tyx1nahpa,0,95.8,90.0,2025-04-19T14:04:00.248Z,2025-04-19T14:16:57Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662541149,213,4.78,5662541141,56,Left,5662541145,141,83.0,5662541139,155,,5662640371,233,121,5662541137,2,,5662640367,236,,5662541143,140,96.1,5662541147,212,4.8,5662640381,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803044873,121,12,1,3,43,8sy0cxovuxo76tuoas3uo55xj,1,50.0,50.0,2025-04-19T14:04:00.348Z,2025-04-19T14:17:00Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662640411,233,51,5662640325,185,,5662640327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026143,39,43,1,3,45,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-19T14:04:01.837Z,2025-04-19T14:04:09Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662541199,56,Back,5662541877,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026275,40,12,1,3,48,8sy0cxovuxo76tuoas3uo55xj,1,6.1,29.1,2025-04-19T14:04:04.823Z,2025-04-19T14:04:10Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662542041,140,49.6,5662542045,212,46.3,5662542043,141,40.3,5662542047,213,0.17,5662542039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026281,52,1,1,3,52,2rdnn9p03qrmmv34tyx1nahpa,1,42.3,63.6,2025-04-19T14:04:09.600Z,2025-04-19T14:04:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662542079,213,6.08,5662542071,56,Center,5662542075,141,57.8,5662542077,212,19.6,5662542073,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026335,53,1,1,3,54,2rdnn9p03qrmmv34tyx1nahpa,1,60.7,57.8,2025-04-19T14:04:10.712Z,2025-04-19T14:04:13Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5662542413,213,4.08,5662542409,141,26.8,5662542411,212,26.1,5662542407,140,46.0,5662542405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026413,54,1,1,3,57,2rdnn9p03qrmmv34tyx1nahpa,1,46.1,25.9,2025-04-19T14:04:13.711Z,2025-04-19T14:04:17Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662542829,56,Right,5662542833,141,6.5,5662542835,212,24.1,5662542831,140,65.3,5662542837,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026443,55,1,1,4,0,2rdnn9p03qrmmv34tyx1nahpa,0,74.1,7.4,2025-04-19T14:04:16.991Z,2025-04-19T14:04:18Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5662542991,56,Right,5662542995,141,20.7,5662542993,140,74.6,5662542997,212,9.1,5662542999,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026483,41,8,1,4,3,8sy0cxovuxo76tuoas3uo55xj,1,35.7,83.9,2025-04-19T14:04:20.165Z,2025-04-19T14:04:20Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5662543199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026569,43,1,1,4,4,8sy0cxovuxo76tuoas3uo55xj,0,49.4,86.0,2025-04-19T14:04:20.949Z,2025-04-19T14:17:40Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5662543657,140,49.8,5662543655,56,Back,5662543659,141,76.3,5662543663,213,4.78,5662543661,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026565,56,1,1,4,5,2rdnn9p03qrmmv34tyx1nahpa,0,58.3,34.3,2025-04-19T14:04:21.856Z,2025-04-19T14:04:23Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662543627,213,5.87,5662543625,212,27.4,5662543623,141,18.0,5662543621,140,82.2,5662543617,157,,5662543629,1,,5662543619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026629,44,1,1,4,7,8sy0cxovuxo76tuoas3uo55xj,0,26.9,82.7,2025-04-19T14:04:24.589Z,2025-04-19T14:17:49Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5662543957,141,77.5,5662543951,3,,5662543955,140,36.2,5662543953,56,Back,5662543959,212,10.4,5662543961,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026695,58,1,1,4,9,2rdnn9p03qrmmv34tyx1nahpa,1,71.2,30.1,2025-04-19T14:04:25.872Z,2025-04-19T14:04:28Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5662544323,213,5.84,5662544321,212,5.9,5662544317,141,26.4,5662544309,56,Center,5662544313,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026727,59,1,1,4,12,2rdnn9p03qrmmv34tyx1nahpa,0,76.7,35.4,2025-04-19T14:04:28.760Z,2025-04-19T14:17:59Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5662544529,212,19.6,5662544531,213,0.50,5662544521,155,,5662544525,140,93.1,5662648989,4,,5662544527,141,49.1,5662544523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803026989,46,1,1,4,23,8sy0cxovuxo76tuoas3uo55xj,1,14.3,45.2,2025-04-19T14:04:39.847Z,2025-04-19T14:04:42Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5662546059,213,1.58,5662546047,56,Back,5662546051,141,68.5,5662546055,212,15.8,5662546049,140,14.2,5662546045,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803027029,47,1,1,4,26,8sy0cxovuxo76tuoas3uo55xj,1,14.1,71.4,2025-04-19T14:04:42.822Z,2025-04-19T14:04:45Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5662546223,213,0.98,5662546215,56,Back,5662546219,141,94.4,5662546221,212,18.8,5662546217,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803027163,48,1,1,4,28,8sy0cxovuxo76tuoas3uo55xj,0,29.3,94.4,2025-04-19T14:04:45.334Z,2025-04-19T14:04:50Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5662546923,1,,5662546911,155,,5662546915,140,91.3,5662546919,212,66.1,5662546917,141,77.2,5662546921,213,6.11,5662546913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803027249,60,12,1,4,35,2rdnn9p03qrmmv34tyx1nahpa,1,12.3,18.0,2025-04-19T14:04:52.416Z,2025-04-19T14:04:54Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662547291,212,16.8,5662547287,140,0.0,5662547355,167,,5662547293,213,3.74,5662547289,141,4.1,5662547285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803027501,50,6,1,4,36,8sy0cxovuxo76tuoas3uo55xj,1,100.0,94.2,2025-04-19T14:04:52.637Z,2025-04-19T14:47:43Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5662548587,73,,5662548585,56,Left,5662550993,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803027261,61,6,1,4,36,2rdnn9p03qrmmv34tyx1nahpa,0,0.0,5.8,2025-04-19T14:04:52.637Z,2025-04-19T14:47:43Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662551163,233,50,5662547387,73,,5662547383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028433,52,1,1,5,27,8sy0cxovuxo76tuoas3uo55xj,1,99.5,99.5,2025-04-19T14:05:43.750Z,2025-04-19T14:05:52Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5662553675,155,,5662553671,2,,5662553679,56,Center,5662553681,140,93.4,5662553673,6,,5662553705,1,,5662553677,223,,5662553701,213,4.56,5662553691,212,42.1,5662553683,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028491,54,44,1,5,30,8sy0cxovuxo76tuoas3uo55xj,1,88.6,35.5,2025-04-19T14:05:46.965Z,2025-04-19T15:54:11Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662554041,56,Center,5662554045,286,,5662555335,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028677,66,44,1,5,30,2rdnn9p03qrmmv34tyx1nahpa,0,11.4,64.5,2025-04-19T14:05:46.966Z,2025-04-19T15:54:11Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662555139,56,Back,5662555511,233,54,5662555141,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028439,53,61,1,5,30,8sy0cxovuxo76tuoas3uo55xj,0,93.4,38.3,2025-04-19T14:05:47.574Z,2025-04-19T14:13:51Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662553745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028449,62,61,1,5,31,2rdnn9p03qrmmv34tyx1nahpa,1,11.9,74.2,2025-04-19T14:05:48.486Z,2025-04-19T14:05:48Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662553773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028571,63,12,1,5,33,2rdnn9p03qrmmv34tyx1nahpa,1,13.8,65.5,2025-04-19T14:05:50.600Z,2025-04-19T14:05:55Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5662554559,212,15.6,5662554561,213,1.62,5662554557,141,88.4,5662554553,56,Back,5662554555,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028551,55,3,1,5,36,8sy0cxovuxo76tuoas3uo55xj,0,86.8,8.1,2025-04-19T14:05:53.142Z,2025-04-19T15:53:54Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662554695,233,64,5662554415,286,,5662554413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028585,64,7,1,5,36,2rdnn9p03qrmmv34tyx1nahpa,1,13.2,91.9,2025-04-19T14:05:53.143Z,2025-04-19T15:53:54Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662554617,285,,5662554615,56,Back,5662554665,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028665,65,12,1,5,39,2rdnn9p03qrmmv34tyx1nahpa,1,13.5,86.6,2025-04-19T14:05:55.665Z,2025-04-19T14:06:00Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662555077,140,37.5,5662555075,56,Back,5662555081,212,26.1,5662555083,213,6.02,5662555079,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028673,56,1,1,5,41,8sy0cxovuxo76tuoas3uo55xj,1,64.7,15.9,2025-04-19T14:05:58.086Z,2025-04-19T14:06:00Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5662555107,141,23.6,5662555103,56,Back,5662555111,213,2.98,5662555105,140,33.2,5662555113,1,,5662555109,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028851,57,1,1,5,49,8sy0cxovuxo76tuoas3uo55xj,1,32.9,26.1,2025-04-19T14:06:05.943Z,2025-04-19T14:06:09Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5662556073,141,40.4,5662556077,213,0.23,5662556069,56,Center,5662556067,155,,5662556079,1,,5662556075,212,43.1,5662556071,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028863,58,44,1,5,51,8sy0cxovuxo76tuoas3uo55xj,1,74.2,37.0,2025-04-19T14:06:08.031Z,2025-04-19T15:54:11Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5662556225,233,67,5662556127,286,,5662556125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028813,67,44,1,5,51,2rdnn9p03qrmmv34tyx1nahpa,0,25.8,63.0,2025-04-19T14:06:08.032Z,2025-04-19T15:54:11Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662556255,233,58,5662555873,285,,5662555871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028871,59,1,1,5,52,8sy0cxovuxo76tuoas3uo55xj,0,73.9,41.5,2025-04-19T14:06:08.813Z,2025-04-19T14:15:01Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5662556189,3,,5662556197,141,41.9,5662556195,140,74.6,5662556191,168,,5662556193,56,Center,5662556199,212,0.8,5662556201,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803042593,143,61,1,5,53,2rdnn9p03qrmmv34tyx1nahpa,1,20.7,67.1,2025-04-19T14:06:09.880Z,2025-04-19T14:16:56Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662640241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028895,68,1,1,5,53,2rdnn9p03qrmmv34tyx1nahpa,1,29.2,67.6,2025-04-19T14:06:10.264Z,2025-04-19T14:06:12Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5662556357,212,15.8,5662556353,140,36.8,5662556355,141,47.6,5662556351,56,Back,5662556347,3,,5662556359,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028899,69,43,1,5,55,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-19T14:06:11.895Z,2025-04-19T14:17:18Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5662643405,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029021,70,4,1,5,58,2rdnn9p03qrmmv34tyx1nahpa,1,41.4,49.0,2025-04-19T14:06:14.838Z,2025-04-19T14:06:22Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5662557107,286,,5662557103,152,,5662557105,265,,5662557101,56,Back,5662557099,13,,5662557137,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803028975,60,4,1,5,58,8sy0cxovuxo76tuoas3uo55xj,0,58.6,51.0,2025-04-19T14:06:14.839Z,2025-04-19T14:06:21Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5662557185,233,70,5662556893,152,,5662556897,285,,5662556889,13,,5662556895,265,,5662556891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803029727,71,1,1,6,29,2rdnn9p03qrmmv34tyx1nahpa,1,43.2,49.4,2025-04-19T14:06:45.776Z,2025-04-19T14:17:40Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5662560733,140,55.7,5662560737,212,17.5,5662560727,5,,5662562535,189,,5662560735,141,66.4,5662560731,56,Center,5662560729,152,,5662560739,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
