id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807820121,37,1,1,2,53,ea3yd0dgq6uy6pupkpn17j5xg,0,97.1,72.4,2025-04-28T16:03:44.228Z,2025-04-28T16:13:28Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5688784203,213,4.75,5688784195,56,Center,5688784199,141,53.6,5688784201,212,12.8,5688784197,140,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820135,22,12,1,2,54,5qxgilg61hlwxzfpdn2nhcayd,1,4.9,38.9,2025-04-28T16:03:44.747Z,2025-04-28T16:03:49Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688784323,212,14.7,5688784317,56,Back,5688784325,213,6.01,5688784321,141,33.1,5688784319,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820141,38,1,1,2,55,ea3yd0dgq6uy6pupkpn17j5xg,1,86.6,61.8,2025-04-28T16:03:46.484Z,2025-04-28T16:12:52Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,1.0,,5688784347,56,Center,5688784355,213,0.64,5688784349,140,93.0,5688784351,141,69.1,5688807855,210,15,5688784353,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820145,39,15,1,2,57,ea3yd0dgq6uy6pupkpn17j5xg,1,89.8,63.4,2025-04-28T16:03:48.005Z,2025-04-28T16:50:35Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5688784375,56,Center,5688784689,147,54.3,5688784679,102,53.9,5688784371,22,,5688784373,64,,5688784831,233,23,5688784681,103,11.4,5688784675,55,38,5688784495,20,5688810377,76,5688784683,146,5688784673,133,5688810379,328,5688784671,29,,,,,98.8,,,,,,,,,,,,,
2807820137,23,10,1,2,57,5qxgilg61hlwxzfpdn2nhcayd,1,1.9,47.2,2025-04-28T16:03:48.105Z,2025-04-28T16:11:49Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688784407,180,,5688784331,182,,5688784405,177,,5688784333,56,Back,5688784835,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820171,25,1,1,3,3,5qxgilg61hlwxzfpdn2nhcayd,1,4.3,48.7,2025-04-28T16:03:54.323Z,2025-04-28T16:03:58Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688784565,140,5.9,5688784563,56,Back,5688784569,212,13.4,5688784561,123,,5688784567,141,68.2,5688784571,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820183,26,1,1,3,7,5qxgilg61hlwxzfpdn2nhcayd,1,13.3,77.0,2025-04-28T16:03:58.620Z,2025-04-28T16:04:01Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688784637,213,1.02,5688784629,56,Back,5688784635,212,14.7,5688784631,140,20.6,5688784633,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820213,27,2,1,3,10,5qxgilg61hlwxzfpdn2nhcayd,1,23.4,94.8,2025-04-28T16:04:00.955Z,2025-04-28T16:14:24Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688785505,56,Left,5688784849,141,90.8,5688784847,140,71.8,5688785497,7,d7fbq3piag375ujo9q9njqq6s,5688785501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820235,40,43,1,3,18,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-28T16:04:09.572Z,2025-04-28T16:04:40Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688786323,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807830555,208,1,1,3,25,ea3yd0dgq6uy6pupkpn17j5xg,1,3.3,36.0,2025-04-28T16:04:16.034Z,2025-04-28T16:26:04Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5688844535,56,Back,5688844543,213,6.27,5688844541,212,27.8,5688844537,140,29.8,5688844667,152,,5688844539,141,35.4,5688844665,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820299,42,1,1,3,25,ea3yd0dgq6uy6pupkpn17j5xg,1,29.3,35.8,2025-04-28T16:04:16.595Z,2025-04-28T16:26:05Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688785355,140,30.1,5688785361,213,1.52,5688785353,56,Back,5688785359,212,15.9,5688785357,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820347,43,1,1,3,27,ea3yd0dgq6uy6pupkpn17j5xg,1,30.8,67.8,2025-04-28T16:04:18.483Z,2025-04-28T16:04:23Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5688785573,213,0.33,5688785565,56,Left,5688785571,212,49.1,5688785567,140,75.1,5688785575,1,,5688785569,141,91.1,5688785563,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820351,44,3,1,3,33,ea3yd0dgq6uy6pupkpn17j5xg,0,86.4,81.4,2025-04-28T16:04:23.845Z,2025-04-28T16:04:27Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5688785643,233,28,5688785591,56,Left,5688785593,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820361,28,7,1,3,33,5qxgilg61hlwxzfpdn2nhcayd,0,13.6,18.6,2025-04-28T16:04:23.846Z,2025-04-28T16:04:27Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5688785633,233,44,5688785617,56,Back,5688785621,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820403,45,1,1,3,36,ea3yd0dgq6uy6pupkpn17j5xg,1,84.6,81.1,2025-04-28T16:04:27.044Z,2025-04-28T16:04:30Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5688785863,141,67.2,5688785861,140,82.4,5688785859,56,Center,5688785865,212,9.7,5688785867,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820397,29,83,1,3,38,5qxgilg61hlwxzfpdn2nhcayd,0,15.9,27.9,2025-04-28T16:04:29.411Z,2025-04-28T16:04:32Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5688785927,399,1coz8r44qcr2aau1u09888i6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820405,46,50,1,3,39,ea3yd0dgq6uy6pupkpn17j5xg,1,81.6,67.0,2025-04-28T16:04:30.235Z,2025-04-28T16:54:52Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5688825861,286,,5688825867,233,157,5688785871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807827321,157,7,1,3,39,5qxgilg61hlwxzfpdn2nhcayd,1,18.4,33.0,2025-04-28T16:04:30.236Z,2025-04-28T16:54:52Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5688825727,56,Back,5688825863,233,46,5688825729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820441,30,1,1,3,40,5qxgilg61hlwxzfpdn2nhcayd,1,16.5,29.2,2025-04-28T16:04:31.411Z,2025-04-28T16:04:50Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688786089,56,Back,5688786097,213,0.19,5688786095,212,25.6,5688786091,140,40.4,5688786087,157,,5688786093,141,36.4,5688786099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807827765,167,50,1,3,44,5qxgilg61hlwxzfpdn2nhcayd,1,36.9,40.0,2025-04-28T16:04:34.898Z,2025-04-28T16:54:53Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5688828023,286,,5688828167,233,47,5688828021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820433,47,7,1,3,44,ea3yd0dgq6uy6pupkpn17j5xg,0,63.1,60.0,2025-04-28T16:04:34.899Z,2025-04-28T16:54:52Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688828149,233,167,5688828129,56,Center,5688828153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820449,31,61,1,3,45,5qxgilg61hlwxzfpdn2nhcayd,1,41.4,37.1,2025-04-28T16:04:35.778Z,2025-04-28T16:19:45Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5688786143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820477,33,1,1,3,47,5qxgilg61hlwxzfpdn2nhcayd,0,37.3,48.1,2025-04-28T16:04:37.939Z,2025-04-28T16:04:38Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5688786247,213,5.53,5688786245,212,48.8,5688786239,56,Right,5688786237,155,,5688786241,140,71.2,5688786249,1,,5688786243,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820481,34,5,1,3,48,5qxgilg61hlwxzfpdn2nhcayd,0,60.2,-1.3,2025-04-28T16:04:38.728Z,2025-04-28T16:54:32Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5688787877,233,48,5688786257,56,Right,5688786259,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820601,48,5,1,3,48,ea3yd0dgq6uy6pupkpn17j5xg,1,39.8,101.3,2025-04-28T16:04:38.728Z,2025-04-28T16:54:32Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688787869,233,34,5688786807,56,Back,5688786809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820635,49,1,1,4,0,ea3yd0dgq6uy6pupkpn17j5xg,1,36.1,100.0,2025-04-28T16:04:51.084Z,2025-04-28T16:05:03Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5688787001,213,5.85,5688786993,140,52.6,5688786999,212,19.1,5688786991,56,Left,5688786995,141,90.2,5688786989,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820631,35,83,1,4,3,5qxgilg61hlwxzfpdn2nhcayd,0,54.0,5.5,2025-04-28T16:04:54.490Z,2025-04-28T16:04:55Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5688787033,399,ayl3txfejfa46xvwnzzd76vze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820639,50,1,1,4,4,ea3yd0dgq6uy6pupkpn17j5xg,0,59.2,87.7,2025-04-28T16:04:55.139Z,2025-04-28T16:20:19Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5688787021,141,73.5,5688787013,56,Center,5688830277,4,,5688787023,212,31.1,5688787025,213,5.97,5688787017,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820775,37,1,1,4,15,5qxgilg61hlwxzfpdn2nhcayd,1,16.4,43.9,2025-04-28T16:05:05.674Z,2025-04-28T16:05:11Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688787707,213,1.25,5688787699,56,Back,5688787705,212,14.8,5688787701,140,20.9,5688787703,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820801,38,1,1,4,21,5qxgilg61hlwxzfpdn2nhcayd,1,24.1,69.9,2025-04-28T16:05:11.699Z,2025-04-28T16:05:14Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688787831,213,5.64,5688787827,141,61.4,5688787825,140,31.4,5688787823,56,Back,5688787829,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820817,39,1,1,4,23,5qxgilg61hlwxzfpdn2nhcayd,1,31.4,61.4,2025-04-28T16:05:13.874Z,2025-04-28T16:05:16Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688787925,141,73.8,5688787923,140,25.2,5688787929,213,2.23,5688787921,56,Back,5688787927,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820865,40,1,1,4,25,5qxgilg61hlwxzfpdn2nhcayd,0,28.1,80.0,2025-04-28T16:05:15.954Z,2025-04-28T16:05:21Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688788189,213,6.25,5688788183,140,88.0,5688788181,56,Center,5688788191,1,,5688788185,141,77.2,5688788187,212,62.9,5688788179,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821063,50,83,1,4,33,5qxgilg61hlwxzfpdn2nhcayd,0,91.4,83.9,2025-04-28T16:05:24.330Z,2025-04-28T16:05:49Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688789409,399,ag78l8kpc7icq4payr6mgyej8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820905,52,1,1,4,35,ea3yd0dgq6uy6pupkpn17j5xg,0,2.0,5.6,2025-04-28T16:05:26.420Z,2025-04-28T16:22:44Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5688788409,140,32.3,5688788417,213,0.29,5688788415,212,33.2,5688836217,157,,5688788405,56,Back,5688788419,1,,5688788413,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820947,43,1,1,4,38,5qxgilg61hlwxzfpdn2nhcayd,1,70.3,83.9,2025-04-28T16:05:29.498Z,2025-04-28T16:05:34Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5688788651,213,4.00,5688788645,140,62.8,5688788643,56,Center,5688788649,212,12.0,5688788647,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820975,44,1,1,4,43,5qxgilg61hlwxzfpdn2nhcayd,1,66.3,57.8,2025-04-28T16:05:33.907Z,2025-04-28T16:05:36Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688788803,213,3.53,5688788797,140,53.5,5688788801,212,14.6,5688788795,56,Center,5688788799,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820979,45,1,1,4,45,5qxgilg61hlwxzfpdn2nhcayd,1,54.0,40.9,2025-04-28T16:05:36.426Z,2025-04-28T16:05:37Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688788823,56,Center,5688788829,212,12.4,5688788825,140,58.5,5688788831,213,5.10,5688788827,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807820995,46,1,1,4,46,5qxgilg61hlwxzfpdn2nhcayd,1,59.1,18.5,2025-04-28T16:05:37.434Z,2025-04-28T16:05:39Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5688788931,213,5.65,5688788927,141,3.7,5688788923,56,Right,5688788929,212,17.0,5688788925,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821029,47,1,1,4,48,5qxgilg61hlwxzfpdn2nhcayd,1,72.1,3.7,2025-04-28T16:05:39.402Z,2025-04-28T16:05:42Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5688789091,212,12.1,5688789089,141,10.1,5688789085,56,Right,5688789093,213,2.78,5688789087,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821049,48,1,1,4,51,5qxgilg61hlwxzfpdn2nhcayd,0,61.4,19.7,2025-04-28T16:05:42.363Z,2025-04-28T16:05:44Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5688789191,140,43.2,5688789187,196,,5688789199,1,,5688789193,141,100.0,5688789189,56,Back,5688789197,213,1.90,5688789195,212,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821053,49,5,1,4,53,5qxgilg61hlwxzfpdn2nhcayd,0,42.3,102.0,2025-04-28T16:05:44.088Z,2025-04-28T16:54:33Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5688789207,347,,5688789971,233,53,5688789205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821175,53,5,1,4,53,ea3yd0dgq6uy6pupkpn17j5xg,1,57.7,-2.0,2025-04-28T16:05:44.088Z,2025-04-28T16:54:33Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5688789957,347,,5688789963,233,49,5688789955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821419,65,1,1,5,7,ea3yd0dgq6uy6pupkpn17j5xg,1,33.6,0.0,2025-04-28T16:05:57.686Z,2025-04-28T16:06:45Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5688792079,141,9.0,5688792073,107,,5688792075,56,Back,5688792081,212,12.7,5688792077,140,23.6,5688792083,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821187,54,1,1,5,8,ea3yd0dgq6uy6pupkpn17j5xg,1,38.0,5.2,2025-04-28T16:05:59.540Z,2025-04-28T16:06:55Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5688790039,56,Back,5688790045,212,20.9,5688790047,213,2.56,5688790043,141,22.1,5688790041,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821219,55,1,1,5,12,ea3yd0dgq6uy6pupkpn17j5xg,1,26.1,17.1,2025-04-28T16:06:02.772Z,2025-04-28T16:06:05Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688790257,140,40.5,5688790255,56,Back,5688790263,213,0.47,5688790259,141,28.5,5688790261,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821227,56,1,1,5,14,ea3yd0dgq6uy6pupkpn17j5xg,1,38.2,22.1,2025-04-28T16:06:05.188Z,2025-04-28T16:06:07Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5688790317,212,15.4,5688790315,141,3.8,5688790311,56,Back,5688790319,213,5.34,5688790313,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821263,57,1,1,5,16,ea3yd0dgq6uy6pupkpn17j5xg,1,46.8,3.8,2025-04-28T16:06:07.365Z,2025-04-28T16:06:13Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5688790511,141,13.8,5688790513,212,18.1,5688790507,56,Back,5688790509,140,30.8,5688790515,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821269,58,1,1,5,23,ea3yd0dgq6uy6pupkpn17j5xg,1,32.6,19.2,2025-04-28T16:06:13.860Z,2025-04-28T16:06:15Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688790563,141,34.3,5688790561,140,21.9,5688790559,56,Back,5688790565,212,15.2,5688790567,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821295,59,1,1,5,24,ea3yd0dgq6uy6pupkpn17j5xg,1,21.9,34.3,2025-04-28T16:06:14.916Z,2025-04-28T16:06:18Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688790695,141,67.0,5688790699,212,22.7,5688790687,56,Back,5688790691,140,26.1,5688790703,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821329,60,1,1,5,27,ea3yd0dgq6uy6pupkpn17j5xg,1,28.1,72.4,2025-04-28T16:06:17.988Z,2025-04-28T16:06:21Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688790875,213,0.85,5688790869,140,41.2,5688790871,141,95.3,5688790867,56,Back,5688790873,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821335,61,1,1,5,30,ea3yd0dgq6uy6pupkpn17j5xg,0,41.2,95.3,2025-04-28T16:06:21.188Z,2025-04-28T16:06:21Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5688790927,157,,5688790931,140,61.7,5688790933,141,75.7,5688790939,1,,5688790937,213,5.73,5688790929,56,Center,5688790935,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821347,51,1,1,5,30,5qxgilg61hlwxzfpdn2nhcayd,0,42.2,25.8,2025-04-28T16:06:21.458Z,2025-04-28T16:06:22Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688790959,56,Back,5688790955,3,,5688790965,141,11.7,5688790969,212,11.5,5688790963,140,48.2,5688790973,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821365,62,1,1,5,33,ea3yd0dgq6uy6pupkpn17j5xg,1,54.3,86.2,2025-04-28T16:06:23.716Z,2025-04-28T16:06:25Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5688791077,141,79.1,5688791073,56,Left,5688791079,212,15.1,5688791081,213,5.96,5688791075,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821369,63,61,1,5,34,ea3yd0dgq6uy6pupkpn17j5xg,1,67.9,79.1,2025-04-28T16:06:25.263Z,2025-04-28T16:06:25Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5688791121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821379,64,61,1,5,36,ea3yd0dgq6uy6pupkpn17j5xg,0,68.5,80.3,2025-04-28T16:06:26.934Z,2025-04-28T16:06:27Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5688791171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821401,53,1,1,5,37,5qxgilg61hlwxzfpdn2nhcayd,1,22.3,24.1,2025-04-28T16:06:28.330Z,2025-04-28T16:06:29Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688791285,212,22.2,5688791287,213,2.34,5688791279,140,7.6,5688791283,141,47.5,5688791277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821425,54,1,1,5,38,5qxgilg61hlwxzfpdn2nhcayd,1,7.6,47.5,2025-04-28T16:06:29.522Z,2025-04-28T16:06:32Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688791409,56,Back,5688791417,213,0.61,5688791415,212,15.1,5688791411,140,19.4,5688791413,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821463,55,1,1,5,41,5qxgilg61hlwxzfpdn2nhcayd,1,20.6,63.4,2025-04-28T16:06:31.986Z,2025-04-28T16:06:35Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688791583,140,26.0,5688791589,213,1.31,5688791585,141,94.2,5688791587,212,21.7,5688791581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821495,56,1,1,5,44,5qxgilg61hlwxzfpdn2nhcayd,1,26.0,94.2,2025-04-28T16:06:35.114Z,2025-04-28T16:06:38Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688791733,212,17.5,5688791727,56,Back,5688791731,141,87.8,5688791729,140,42.1,5688791735,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821497,57,4,1,5,47,5qxgilg61hlwxzfpdn2nhcayd,1,42.2,89.2,2025-04-28T16:06:38.165Z,2025-04-28T16:54:47Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5688791763,265,,5688791809,233,66,5688791759,56,Back,5688791761,152,,5688791765,286,,5688791757,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807821493,66,4,1,5,47,ea3yd0dgq6uy6pupkpn17j5xg,0,57.8,10.8,2025-04-28T16:06:38.166Z,2025-04-28T16:54:47Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5688791815,233,57,5688791795,285,,5688791789,56,Right,5688791787,13,,5688791793,265,,5688791791,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807822009,58,1,1,6,49,5qxgilg61hlwxzfpdn2nhcayd,1,39.9,85.7,2025-04-28T16:07:40.265Z,2025-04-28T16:07:43Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688794589,141,52.2,5688794583,152,,5688794585,56,Back,5688794591,212,26.9,5688794581,5,,5688794587,140,26.2,5688794593,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807822027,59,1,1,6,53,5qxgilg61hlwxzfpdn2nhcayd,1,28.0,45.8,2025-04-28T16:07:43.858Z,2025-04-28T16:07:46Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688794693,141,25.6,5688794691,140,41.8,5688794695,212,20.0,5688794689,56,Back,5688794697,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807822053,60,1,1,6,55,5qxgilg61hlwxzfpdn2nhcayd,1,44.3,23.7,2025-04-28T16:07:46.377Z,2025-04-28T16:07:48Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688794809,141,4.1,5688794813,213,5.23,5688794807,140,51.6,5688794805,56,Right,5688794811,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807822071,61,1,1,6,58,5qxgilg61hlwxzfpdn2nhcayd,1,49.1,7.4,2025-04-28T16:07:48.810Z,2025-04-28T16:07:51Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5688794929,213,2.01,5688794923,140,45.5,5688794925,141,19.2,5688794921,56,Back,5688794927,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807822091,62,1,1,7,0,5qxgilg61hlwxzfpdn2nhcayd,1,45.3,20.6,2025-04-28T16:07:51.074Z,2025-04-28T16:07:55Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688795073,140,84.5,5688795079,213,6.12,5688795071,56,Right,5688795069,155,,5688795075,141,10.9,5688795081,1,,5688795077,212,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
