id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2807254805,18,61,1,1,57,3ptum5fjcgw51mqui0gu6uuf4,1,36.5,84.1,2025-04-27T15:31:33.754Z,2025-04-27T15:49:27Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5685658971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807254855,36,1,1,1,58,2rdnn9p03qrmmv34tyx1nahpa,1,65.5,3.8,2025-04-27T15:31:34.804Z,2025-04-27T15:31:36Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5685659253,213,3.06,5685659249,141,5.9,5685659251,212,17.7,5685659247,140,48.7,5685659245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807254927,37,1,1,2,0,2rdnn9p03qrmmv34tyx1nahpa,1,48.6,5.9,2025-04-27T15:31:36.404Z,2025-04-27T15:31:39Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5685659599,141,32.2,5685659601,212,20.6,5685659597,140,38.9,5685659603,213,2.09,5685659595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255005,38,1,1,2,3,2rdnn9p03qrmmv34tyx1nahpa,1,38.6,37.3,2025-04-27T15:31:39.444Z,2025-04-27T15:31:42Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685660059,141,54.9,5685660061,212,15.9,5685660063,213,0.86,5685660055,56,Back,5685660057,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255049,39,1,1,2,6,2rdnn9p03qrmmv34tyx1nahpa,1,52.1,53.7,2025-04-27T15:31:42.756Z,2025-04-27T15:31:45Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5685660321,141,74.1,5685660319,140,60.5,5685660325,213,1.00,5685660323,212,16.4,5685660317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255093,40,1,1,2,9,2rdnn9p03qrmmv34tyx1nahpa,0,60.5,74.1,2025-04-27T15:31:45.541Z,2025-04-27T15:31:48Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5685660551,155,,5685660561,213,5.93,5685660553,56,Center,5685660555,140,87.4,5685660557,141,58.8,5685660559,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255143,19,12,1,2,12,3ptum5fjcgw51mqui0gu6uuf4,1,18.9,15.8,2025-04-27T15:31:48.944Z,2025-04-27T15:31:52Z,b7594v117himyndjrpkval8us,E. Okereke,,,5685660871,212,4.0,5685660867,140,17.1,5685660865,56,Back,5685660869,141,10.6,5685660873,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255151,41,61,1,2,15,2rdnn9p03qrmmv34tyx1nahpa,1,77.7,66.7,2025-04-27T15:31:51.411Z,2025-04-27T15:50:38Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5685660911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255431,20,12,1,2,15,3ptum5fjcgw51mqui0gu6uuf4,1,18.4,16.4,2025-04-27T15:31:52.159Z,2025-04-27T15:32:06Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5685662453,213,6.22,5685662451,212,55.8,5685662445,56,Right,5685662449,141,11.3,5685662447,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255323,42,1,1,2,23,2rdnn9p03qrmmv34tyx1nahpa,1,27.3,73.3,2025-04-27T15:31:59.748Z,2025-04-27T15:32:01Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685661847,212,14.0,5685661849,213,0.37,5685661843,140,39.7,5685661845,141,80.8,5685661841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255399,43,1,1,2,25,2rdnn9p03qrmmv34tyx1nahpa,1,40.5,81.1,2025-04-27T15:32:01.445Z,2025-04-27T15:32:05Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5685662309,213,0.49,5685662303,141,92.7,5685662305,212,16.7,5685662299,56,Left,5685662301,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255439,44,1,1,2,28,2rdnn9p03qrmmv34tyx1nahpa,1,66.8,75.0,2025-04-27T15:32:05.237Z,2025-04-27T15:32:07Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5685662491,56,Center,5685662497,212,5.8,5685662495,141,66.6,5685662499,213,4.84,5685662493,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255447,45,50,1,2,30,2rdnn9p03qrmmv34tyx1nahpa,1,69.6,70.0,2025-04-27T15:32:06.702Z,2025-04-27T15:55:17Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5685662709,233,21,5685662555,286,,5685662553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255459,21,7,1,2,30,3ptum5fjcgw51mqui0gu6uuf4,1,30.4,30.0,2025-04-27T15:32:06.703Z,2025-04-27T15:55:17Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5685662613,56,Back,5685662615,285,,5685662687,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255493,46,83,1,2,33,2rdnn9p03qrmmv34tyx1nahpa,0,66.5,49.6,2025-04-27T15:32:09.445Z,2025-04-27T15:32:10Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5685662933,399,1iyf79yql5sm8m6i8nwxntsve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255513,23,1,1,2,34,3ptum5fjcgw51mqui0gu6uuf4,1,35.4,37.9,2025-04-27T15:32:10.319Z,2025-04-27T15:32:11Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5685662881,140,27.8,5685662883,141,33.6,5685662885,212,8.5,5685662887,213,3.49,5685662879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255613,24,1,1,2,35,3ptum5fjcgw51mqui0gu6uuf4,1,27.5,31.5,2025-04-27T15:32:11.838Z,2025-04-27T15:32:15Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685663403,140,19.7,5685663409,213,3.95,5685663405,141,18.8,5685663407,212,11.9,5685663401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255665,25,1,1,2,38,3ptum5fjcgw51mqui0gu6uuf4,1,19.5,10.7,2025-04-27T15:32:14.944Z,2025-04-27T15:32:16Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685663745,56,Back,5685663743,155,,5685663747,140,39.7,5685663751,212,31.6,5685663749,141,45.2,5685663753,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255939,26,1,1,2,40,3ptum5fjcgw51mqui0gu6uuf4,1,37.7,38.3,2025-04-27T15:32:16.815Z,2025-04-27T15:32:30Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5685665307,213,0.14,5685665305,212,48.9,5685665303,141,48.1,5685665299,56,Center,5685665301,140,83.8,5685665297,155,,5685665309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807256213,48,59,1,2,41,2rdnn9p03qrmmv34tyx1nahpa,0,14.0,50.3,2025-04-27T15:32:17.845Z,2025-04-27T15:52:14Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5685666883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807256043,28,4,1,2,42,3ptum5fjcgw51mqui0gu6uuf4,1,81.8,50.6,2025-04-27T15:32:18.268Z,2025-04-27T15:36:21Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5685665911,56,Center,5685681515,152,,5685681519,265,,5685681513,13,,5685681521,286,,5685686729,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807259707,55,4,1,2,42,2rdnn9p03qrmmv34tyx1nahpa,0,18.2,49.4,2025-04-27T15:32:18.269Z,2025-04-27T15:36:28Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5685686099,56,Back,5685686101,152,,5685686103,265,,5685686105,285,,5685686097,13,,5685687327,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807256995,49,43,1,3,17,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-27T15:32:53.876Z,2025-04-27T15:52:16Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5685778651,144,12,5685671201,141,66.1,5685671199,140,25.3,5685671203,212,22.5,5685671205,213,0.55,5685671197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807257347,51,17,1,3,20,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-27T15:32:56.420Z,2025-04-27T15:34:26Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5685676441,165,,5685676435,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807259601,52,18,1,6,23,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-27T15:35:59.685Z,2025-04-27T15:36:00Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5685685321,44,Forward,5685685415,55,53,5685685323,59,30,5685685319,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807259609,53,19,1,6,23,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-27T15:35:59.686Z,2025-04-27T15:36:00Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5685685365,59,12,5685685363,145,3,5685685367,44,Goalkeeper,5685685369,55,52,5685685359,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807259631,54,40,1,6,23,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-27T15:35:59.996Z,2025-04-27T15:53:40Z,,,,,5685685459,130,13,5685685457,59,"12, 17, 3, 5, 16, 20, 14, 10, 8, 7, 9, 27, 15, 19, 24, 88",5685782231,194,74od0bd25ox7cv2sfmebf72s5,5685685453,30,"a6c8kxkcb77ldh3dpondvd2sq, 7hr8mxix88otsvgitsv184g0k, cpxcd9wihjrac0ttpvfzv5kkq, 1vt9w739g9cui1qrjhld5jgt1, 2ds2jprriwxkden7xw0pvhe51, 6j8sbzewfzr0kjs2acm6r7tw4, 74od0bd25ox7cv2sfmebf72s5, 6yreepfqr0qh9o2mlglzkri6t, 8r3xgvgtysw3a026rrhebyxre, a30y638aa4uo6vudqgrcjvpat, 7wysiv77u3wt6pk31uzzl7dre, dprt62xpys5habrdk1kg6sbu1, 87xd8a3n7mtk57za6pcc5l5n9, enc30jhvcxxy3c53muws4gbje, auivgwfbffghtuzi2i5e9mxw4, 26zzli6mm14fh6sb5520g1vkk",5685685455,44,"1, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",5685685461,131,"1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260705,29,13,1,7,26,3ptum5fjcgw51mqui0gu6uuf4,1,81.9,49.4,2025-04-27T15:37:02.625Z,2025-04-27T15:37:11Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5685691821,20,,5685691479,26,,5685692447,230,99.5,5685692445,458,,5685692439,85,,5685691483,56,Center,5685691481,18,,5685692443,103,51.4,5685692459,231,50.7,5685692441,102,55.0,,,,,,,,,,,,,,,,,,,,,,,,,
2807260761,30,5,1,7,27,3ptum5fjcgw51mqui0gu6uuf4,0,101.4,59.0,2025-04-27T15:37:03.813Z,2025-04-27T16:23:47Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5685691877,233,56,5685691809,346,,5685691807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807260763,56,5,1,7,27,2rdnn9p03qrmmv34tyx1nahpa,1,-1.4,41.0,2025-04-27T15:37:03.813Z,2025-04-27T15:37:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685691811,56,Back,5685691813,346,,5685691855,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261171,57,1,1,7,52,2rdnn9p03qrmmv34tyx1nahpa,1,5.2,61.4,2025-04-27T15:37:28.613Z,2025-04-27T15:37:30Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685694297,56,Back,5685694295,124,,5685694309,237,,5685694301,141,48.8,5685694305,213,5.03,5685694303,212,9.0,5685694299,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261221,58,1,1,7,53,2rdnn9p03qrmmv34tyx1nahpa,1,8.0,47.9,2025-04-27T15:37:29.925Z,2025-04-27T15:37:32Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5685694619,140,5.4,5685694625,213,1.87,5685694623,212,9.2,5685694617,56,Back,5685694621,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261231,59,1,1,7,56,2rdnn9p03qrmmv34tyx1nahpa,0,5.4,60.8,2025-04-27T15:37:32.694Z,2025-04-27T15:55:37Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685694679,213,1.10,5685694675,141,70.5,5685694673,140,8.6,5685694677,212,7.4,5685694671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261295,32,1,1,7,59,3ptum5fjcgw51mqui0gu6uuf4,0,90.0,28.5,2025-04-27T15:37:35.472Z,2025-04-27T15:37:36Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5685694949,212,5.3,5685694943,56,Center,5685694945,140,90.0,5685694951,213,1.57,5685694947,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261359,60,12,1,7,59,2rdnn9p03qrmmv34tyx1nahpa,1,13.1,56.9,2025-04-27T15:37:36.213Z,2025-04-27T15:55:35Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5685695329,213,0.92,5685794311,233,33,5685695327,212,10.6,5685695325,141,69.3,5685695323,140,19.2,5685695321,56,Back,5685792689,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261309,33,74,1,7,59,3ptum5fjcgw51mqui0gu6uuf4,1,86.2,36.4,2025-04-27T15:37:36.214Z,2025-04-27T15:55:36Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5685695009,56,Center,5685794315,233,60,5685793343,397,,5685695011,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261473,61,12,1,8,3,2rdnn9p03qrmmv34tyx1nahpa,1,23.5,58.1,2025-04-27T15:37:39.958Z,2025-04-27T15:37:47Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5685696033,212,10.3,5685696035,213,0.90,5685696031,141,70.0,5685696027,56,Back,5685696029,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261393,34,1,1,8,3,3ptum5fjcgw51mqui0gu6uuf4,1,68.5,34.5,2025-04-27T15:37:40.016Z,2025-04-27T15:37:41Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5685695541,140,70.0,5685695547,213,4.86,5685695543,141,18.6,5685695545,212,10.9,5685695539,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261463,35,1,1,8,5,3ptum5fjcgw51mqui0gu6uuf4,1,74.5,15.6,2025-04-27T15:37:41.505Z,2025-04-27T15:37:46Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685695979,141,5.8,5685695975,56,Right,5685695983,213,5.71,5685695977,140,84.4,5685695981,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261469,36,3,1,8,10,3ptum5fjcgw51mqui0gu6uuf4,0,94.6,13.0,2025-04-27T15:37:46.273Z,2025-04-27T15:37:53Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5685696315,233,62,5685696005,56,Right,5685696007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261519,62,7,1,8,10,2rdnn9p03qrmmv34tyx1nahpa,1,5.4,87.0,2025-04-27T15:37:46.274Z,2025-04-27T15:37:52Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5685696263,285,,5685696291,233,36,5685696259,167,,5685696261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261499,37,5,1,8,11,3ptum5fjcgw51mqui0gu6uuf4,1,92.0,-2.0,2025-04-27T15:37:48.210Z,2025-04-27T15:37:53Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5685696183,347,,5685696593,233,63,5685696175,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261565,63,5,1,8,11,2rdnn9p03qrmmv34tyx1nahpa,0,8.0,102.0,2025-04-27T15:37:48.210Z,2025-04-27T16:23:47Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5685696557,347,,5685696555,56,Back,5685696611,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261653,38,1,1,8,19,3ptum5fjcgw51mqui0gu6uuf4,1,91.9,0.0,2025-04-27T15:37:55.841Z,2025-04-27T15:37:56Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685697013,213,1.68,5685697009,141,11.9,5685697011,212,9.5,5685697003,107,,5685697005,56,Right,5685697007,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261671,39,1,1,8,20,3ptum5fjcgw51mqui0gu6uuf4,1,90.9,11.9,2025-04-27T15:37:56.849Z,2025-04-27T15:37:57Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5685697111,140,87.6,5685697117,213,3.63,5685697109,56,Right,5685697115,212,3.9,5685697113,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261729,40,1,1,8,21,3ptum5fjcgw51mqui0gu6uuf4,1,87.4,8.9,2025-04-27T15:37:57.521Z,2025-04-27T15:38:00Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685697427,140,63.2,5685697431,141,14.6,5685697423,56,Right,5685697435,213,2.99,5685697433,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261749,41,1,1,8,24,3ptum5fjcgw51mqui0gu6uuf4,0,61.0,25.3,2025-04-27T15:38:00.704Z,2025-04-27T15:38:01Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685697557,56,Right,5685697565,213,4.45,5685697559,140,58.1,5685697563,212,11.8,5685697561,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261813,42,45,1,8,29,3ptum5fjcgw51mqui0gu6uuf4,0,35.0,11.0,2025-04-27T15:38:05.766Z,2025-04-27T15:38:10Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685697921,56,Back,5685698013,233,65,5685697923,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261819,65,3,1,8,29,2rdnn9p03qrmmv34tyx1nahpa,1,65.0,89.0,2025-04-27T15:38:05.766Z,2025-04-27T15:38:09Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5685697951,286,,5685697949,56,Left,5685697965,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261903,66,1,1,8,30,2rdnn9p03qrmmv34tyx1nahpa,0,60.2,82.0,2025-04-27T15:38:06.438Z,2025-04-27T15:38:10Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5685698379,212,9.3,5685698375,140,68.7,5685698373,56,Center,5685698377,141,78.2,5685698381,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261929,44,1,1,8,33,3ptum5fjcgw51mqui0gu6uuf4,0,39.6,5.9,2025-04-27T15:38:10.128Z,2025-04-27T15:40:04Z,b7594v117himyndjrpkval8us,E. Okereke,,,5685698565,1,,5685698555,141,5.3,5685698563,213,6.27,5685698553,140,70.1,5685698551,56,Right,5685698559,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261963,67,12,1,8,36,2rdnn9p03qrmmv34tyx1nahpa,1,29.5,94.4,2025-04-27T15:38:13.253Z,2025-04-27T15:56:47Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685799525,141,100.0,5685799523,140,29.8,5685799527,212,5.0,5685698695,56,Back,5685799521,167,,5685799529,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261975,45,5,1,8,37,3ptum5fjcgw51mqui0gu6uuf4,1,74.5,-1.7,2025-04-27T15:38:13.314Z,2025-04-27T16:23:48Z,b7594v117himyndjrpkval8us,E. Okereke,,,5685698765,56,Right,5685698769,347,,5685698841,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807261989,68,5,1,8,37,2rdnn9p03qrmmv34tyx1nahpa,0,25.5,101.7,2025-04-27T15:38:13.314Z,2025-04-27T16:23:48Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685698819,56,Back,5685698821,347,,5685698873,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262299,46,1,1,8,51,3ptum5fjcgw51mqui0gu6uuf4,1,79.4,0.0,2025-04-27T15:38:27.521Z,2025-04-27T15:38:31Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685700429,213,2.59,5685700413,56,Right,5685700425,212,17.5,5685700417,140,65.2,5685700411,107,,5685700421,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262415,47,1,1,8,54,3ptum5fjcgw51mqui0gu6uuf4,1,65.0,11.7,2025-04-27T15:38:31.121Z,2025-04-27T15:38:37Z,b7594v117himyndjrpkval8us,E. Okereke,,,5685701063,212,37.6,5685701065,213,2.17,5685701067,1,,5685701057,56,Back,5685701061,141,57.3,5685701059,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262467,48,1,1,9,0,3ptum5fjcgw51mqui0gu6uuf4,1,44.7,76.6,2025-04-27T15:38:36.945Z,2025-04-27T15:38:39Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685701327,213,5.33,5685701323,141,69.0,5685701325,212,6.3,5685701321,140,48.2,5685701319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262521,49,1,1,9,3,3ptum5fjcgw51mqui0gu6uuf4,1,48.2,68.4,2025-04-27T15:38:39.425Z,2025-04-27T15:38:42Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685701631,56,Left,5685701635,141,92.4,5685701633,140,60.3,5685701637,212,20.7,5685701639,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262597,50,1,1,9,5,3ptum5fjcgw51mqui0gu6uuf4,1,58.9,92.1,2025-04-27T15:38:42.241Z,2025-04-27T15:38:46Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5685702041,213,3.54,5685702039,212,29.2,5685702035,140,33.2,5685702033,56,Back,5685702037,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262633,51,1,1,9,10,3ptum5fjcgw51mqui0gu6uuf4,1,34.1,71.5,2025-04-27T15:38:46.418Z,2025-04-27T15:38:49Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685702257,213,4.61,5685702253,141,34.6,5685702255,212,25.2,5685702249,56,Back,5685702251,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262687,52,1,1,9,12,3ptum5fjcgw51mqui0gu6uuf4,1,31.3,34.3,2025-04-27T15:38:49.073Z,2025-04-27T15:38:51Z,b7594v117himyndjrpkval8us,E. Okereke,,,5685702519,141,43.4,5685702521,212,22.7,5685702517,140,10.5,5685702523,213,2.87,5685702515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262755,53,1,1,9,15,3ptum5fjcgw51mqui0gu6uuf4,1,10.4,42.2,2025-04-27T15:38:51.825Z,2025-04-27T15:38:56Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5685702865,213,1.06,5685702863,212,20.7,5685702853,56,Back,5685702859,141,68.8,5685702855,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262785,54,1,1,9,19,3ptum5fjcgw51mqui0gu6uuf4,1,24.9,74.5,2025-04-27T15:38:55.969Z,2025-04-27T15:38:58Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685703039,213,1.03,5685703035,141,96.8,5685703033,140,33.5,5685703037,212,17.6,5685703031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807262823,55,1,1,9,22,3ptum5fjcgw51mqui0gu6uuf4,1,30.1,93.3,2025-04-27T15:38:58.642Z,2025-04-27T15:39:01Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5685703235,213,3.90,5685703233,212,7.8,5685703227,56,Back,5685703231,141,85.4,5685703229,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
