id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808751179,32,1,1,3,47,8sy0cxovuxo76tuoas3uo55xj,1,35.0,56.4,2025-05-02T15:05:13.555Z,2025-05-02T15:05:15Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694130589,212,15.0,5694130587,141,70.2,5694130591,213,2.46,5694130583,56,Back,5694130585,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751189,33,1,1,3,49,8sy0cxovuxo76tuoas3uo55xj,0,23.9,70.2,2025-05-02T15:05:15.109Z,2025-05-02T15:05:17Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694130653,157,,5694130657,140,73.2,5694130659,141,71.8,5694130665,1,,5694130663,213,0.02,5694130655,56,Center,5694130661,212,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751205,29,1,1,3,52,cy6zs39z79dcfbr4xzkp38z7q,1,24.8,25.6,2025-05-02T15:05:18.063Z,2025-05-02T15:05:19Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694130755,213,5.89,5694130745,3,,5694130751,141,17.0,5694130747,56,Back,5694130753,212,15.1,5694130749,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751231,31,1,1,3,55,cy6zs39z79dcfbr4xzkp38z7q,1,35.1,9.8,2025-05-02T15:05:20.812Z,2025-05-02T15:05:23Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694130841,56,Back,5694130845,141,9.2,5694130847,212,14.0,5694130849,213,3.17,5694130843,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751247,32,1,1,3,57,cy6zs39z79dcfbr4xzkp38z7q,1,18.8,8.6,2025-05-02T15:05:23.265Z,2025-05-02T15:05:27Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694130913,141,38.9,5694130909,56,Back,5694130917,213,2.12,5694130911,140,6.7,5694130915,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751257,33,1,1,4,1,cy6zs39z79dcfbr4xzkp38z7q,1,6.7,38.9,2025-05-02T15:05:26.905Z,2025-05-02T15:05:31Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694130979,140,4.9,5694130977,56,Back,5694130985,213,4.64,5694130983,212,25.0,5694130981,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751261,34,1,1,4,5,cy6zs39z79dcfbr4xzkp38z7q,0,1.0,4.3,2025-05-02T15:05:31.654Z,2025-05-02T15:06:04Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694131007,140,2.4,5694131009,141,4.3,5694131015,1,,5694131003,157,,5694131013,213,0.00,5694131761,236,,5694131767,286,,5694131005,56,Back,5694131763,233,34,5694131011,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,
2808751291,34,74,1,4,5,8sy0cxovuxo76tuoas3uo55xj,1,97.3,93.3,2025-05-02T15:05:31.655Z,2025-05-02T15:19:20Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5694131769,233,34,5694131123,285,,5694131121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751281,35,5,1,4,9,cy6zs39z79dcfbr4xzkp38z7q,1,-1.2,8.3,2025-05-02T15:05:34.872Z,2025-05-02T15:17:57Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694131079,346,,5694131147,233,35,5694131077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751295,35,5,1,4,9,8sy0cxovuxo76tuoas3uo55xj,0,101.2,91.7,2025-05-02T15:05:34.872Z,2025-05-02T15:17:57Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5694131159,233,35,5694131143,56,Left,5694131145,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751333,36,1,1,4,16,cy6zs39z79dcfbr4xzkp38z7q,1,1.4,52.2,2025-05-02T15:05:42.776Z,2025-05-02T15:05:45Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694131253,213,1.13,5694131249,141,72.0,5694131247,140,7.4,5694131251,212,14.9,5694131257,237,,5694131243,124,,5694131245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751357,37,1,1,4,19,cy6zs39z79dcfbr4xzkp38z7q,1,9.4,70.9,2025-05-02T15:05:44.901Z,2025-05-02T15:05:48Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694131393,141,31.8,5694131389,56,Back,5694131395,212,26.7,5694131391,140,7.1,5694131397,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751365,38,1,1,4,22,cy6zs39z79dcfbr4xzkp38z7q,1,20.2,29.5,2025-05-02T15:05:48.478Z,2025-05-02T15:05:52Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694131455,213,5.05,5694131451,141,5.5,5694131447,56,Back,5694131453,212,17.3,5694131449,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751369,39,1,1,4,26,cy6zs39z79dcfbr4xzkp38z7q,0,29.5,1.7,2025-05-02T15:05:51.868Z,2025-05-02T15:05:53Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694131483,1,,5694131475,140,69.5,5694131481,213,0.41,5694131473,56,Center,5694131477,141,28.6,5694131479,212,45.8,5694131471,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751385,36,1,1,4,28,8sy0cxovuxo76tuoas3uo55xj,1,30.5,66.9,2025-05-02T15:05:54.275Z,2025-05-02T15:05:57Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694131615,213,6.15,5694131607,56,Back,5694131609,140,40.4,5694131611,141,64.8,5694131613,212,10.5,5694131605,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751387,37,4,1,4,31,8sy0cxovuxo76tuoas3uo55xj,1,37.4,68.6,2025-05-02T15:05:57.178Z,2025-05-02T15:06:00Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694131631,56,Back,5694131629,13,,5694131637,286,,5694131639,233,40,5694131633,152,,5694131635,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751383,40,4,1,4,31,cy6zs39z79dcfbr4xzkp38z7q,0,62.6,31.4,2025-05-02T15:05:57.179Z,2025-05-02T15:06:00Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694131623,152,,5694131621,56,Center,5694131625,265,,5694131645,233,37,5694131619,13,,5694131627,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751413,38,1,1,4,42,8sy0cxovuxo76tuoas3uo55xj,1,37.5,60.6,2025-05-02T15:06:08.356Z,2025-05-02T15:06:12Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694131803,152,,5694131801,5,,5694131807,140,34.0,5694131809,141,33.0,5694131811,212,19.1,5694131805,56,Back,5694131813,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751429,39,1,1,4,46,8sy0cxovuxo76tuoas3uo55xj,1,31.3,28.2,2025-05-02T15:06:12.356Z,2025-05-02T15:06:14Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694131911,141,13.8,5694131915,213,5.00,5694131909,140,34.1,5694131907,56,Back,5694131913,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751439,40,1,1,4,48,8sy0cxovuxo76tuoas3uo55xj,1,31.8,11.6,2025-05-02T15:06:14.452Z,2025-05-02T15:06:17Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5694131971,212,32.6,5694131967,140,18.4,5694131973,213,2.02,5694131969,141,54.9,5694131975,1,,5694131965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751473,41,1,1,4,51,8sy0cxovuxo76tuoas3uo55xj,1,18.4,54.9,2025-05-02T15:06:17.172Z,2025-05-02T15:06:23Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5694132181,141,75.7,5694132183,212,14.3,5694132185,213,1.44,5694132177,56,Back,5694132179,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751485,42,1,1,4,58,8sy0cxovuxo76tuoas3uo55xj,1,25.4,73.2,2025-05-02T15:06:24.629Z,2025-05-02T15:06:25Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694132225,140,71.0,5694132233,1,,5694132223,56,Center,5694132229,212,48.3,5694132231,213,6.15,5694132227,141,63.7,5694132221,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751499,43,1,1,4,59,8sy0cxovuxo76tuoas3uo55xj,1,71.0,63.7,2025-05-02T15:06:25.699Z,2025-05-02T15:06:36Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,1.0,,5694132285,56,Center,5694132471,210,15,5694132291,212,9.6,5694132289,141,49.7,5694132287,140,70.2,5694132293,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751493,41,45,1,5,0,cy6zs39z79dcfbr4xzkp38z7q,0,26.8,45.0,2025-05-02T15:06:26.513Z,2025-05-02T15:19:18Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694132331,233,44,5694132257,285,,5694132255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751503,44,3,1,5,0,8sy0cxovuxo76tuoas3uo55xj,1,73.2,55.0,2025-05-02T15:06:26.513Z,2025-05-02T15:19:18Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694132313,286,,5694132327,233,41,5694132311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751505,45,15,1,5,2,8sy0cxovuxo76tuoas3uo55xj,1,73.6,57.3,2025-05-02T15:06:28.484Z,2025-05-02T16:05:36Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694132319,56,Center,5694132503,233,42,5694132491,215,,5694132315,22,,5694132483,55,43,5694132493,146,99.4,5694132487,102,53.1,5694132481,29,,5694132495,147,48.6,5694132317,18,,5694132479,77,5694202941,120,,5694132489,103,24.1,5694132373,72,,,,,,,,,,,,,,
2808751507,42,10,1,5,2,cy6zs39z79dcfbr4xzkp38z7q,1,1.5,50.0,2025-05-02T15:06:28.584Z,2025-05-02T15:06:37Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694132451,181,,5694132379,177,,5694132341,182,,5694132523,233,45,5694132343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751557,44,1,1,5,12,cy6zs39z79dcfbr4xzkp38z7q,1,2.9,49.9,2025-05-02T15:06:38.723Z,2025-05-02T15:06:41Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694132645,123,,5694132655,213,5.00,5694132649,140,7.2,5694132653,212,16.1,5694132647,56,Back,5694132651,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751565,45,1,1,5,15,cy6zs39z79dcfbr4xzkp38z7q,1,7.2,27.1,2025-05-02T15:06:41.659Z,2025-05-02T15:06:44Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694132687,56,Back,5694132693,212,15.1,5694132689,140,12.0,5694132695,213,5.05,5694132691,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751575,46,1,1,5,19,cy6zs39z79dcfbr4xzkp38z7q,0,13.2,4.7,2025-05-02T15:06:44.799Z,2025-05-02T15:06:47Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694132757,140,65.1,5694132759,141,49.6,5694132765,1,,5694132753,157,,5694132755,56,Center,5694132761,212,62.5,5694132763,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751601,47,1,1,5,23,8sy0cxovuxo76tuoas3uo55xj,1,34.3,54.2,2025-05-02T15:06:48.835Z,2025-05-02T15:06:50Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694132911,213,1.76,5694132905,140,32.4,5694132903,56,Back,5694132907,141,69.3,5694132909,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751605,48,1,1,5,24,8sy0cxovuxo76tuoas3uo55xj,1,31.2,69.3,2025-05-02T15:06:50.515Z,2025-05-02T15:06:51Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694132929,140,40.6,5694132935,213,6.07,5694132931,141,66.1,5694132927,56,Back,5694132933,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751607,49,1,1,5,25,8sy0cxovuxo76tuoas3uo55xj,1,40.6,66.1,2025-05-02T15:06:51.252Z,2025-05-02T15:06:57Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694132945,212,15.9,5694132941,140,25.5,5694132939,56,Back,5694132947,213,3.20,5694132943,141,64.8,5694132951,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751659,50,1,1,5,31,8sy0cxovuxo76tuoas3uo55xj,1,29.0,68.4,2025-05-02T15:06:57.763Z,2025-05-02T15:07:02Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694133165,213,1.54,5694133159,140,29.4,5694133157,56,Back,5694133161,141,86.0,5694133163,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751681,51,1,1,5,36,8sy0cxovuxo76tuoas3uo55xj,1,42.5,90.3,2025-05-02T15:07:02.676Z,2025-05-02T15:07:05Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694133275,56,Back,5694133281,212,22.7,5694133283,213,3.56,5694133277,140,22.8,5694133279,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751693,52,1,1,5,39,8sy0cxovuxo76tuoas3uo55xj,1,21.9,76.0,2025-05-02T15:07:05.091Z,2025-05-02T15:07:09Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694133371,213,4.30,5694133363,56,Back,5694133369,212,14.3,5694133367,141,56.7,5694133365,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751711,53,1,1,5,43,8sy0cxovuxo76tuoas3uo55xj,1,15.3,54.9,2025-05-02T15:07:09.475Z,2025-05-02T15:07:15Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5694133485,56,Back,5694133491,212,16.9,5694133493,213,4.86,5694133487,140,17.7,5694133489,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751721,54,1,1,5,49,8sy0cxovuxo76tuoas3uo55xj,0,30.2,24.4,2025-05-02T15:07:15.412Z,2025-05-02T15:07:17Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694133533,141,23.6,5694133531,140,66.0,5694133535,212,37.6,5694133529,56,Center,5694133527,155,,5694133539,1,,5694133537,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751731,47,1,1,5,52,cy6zs39z79dcfbr4xzkp38z7q,1,31.3,78.4,2025-05-02T15:07:17.987Z,2025-05-02T15:07:20Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694133611,213,1.12,5694133605,140,37.5,5694133603,56,Back,5694133609,212,14.8,5694133607,141,98.0,5694133601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751789,49,1,1,5,56,cy6zs39z79dcfbr4xzkp38z7q,1,37.5,98.0,2025-05-02T15:07:21.814Z,2025-05-02T15:07:29Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694133937,213,3.12,5694133931,140,22.6,5694133935,212,15.6,5694133929,56,Back,5694133933,141,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751799,50,1,1,6,3,cy6zs39z79dcfbr4xzkp38z7q,0,39.8,89.9,2025-05-02T15:07:29.547Z,2025-05-02T15:07:32Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694133981,140,75.9,5694133987,213,0.14,5694133989,1,,5694133983,141,97.8,5694133985,212,38.3,5694133979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751815,55,1,1,6,7,8sy0cxovuxo76tuoas3uo55xj,1,9.6,2.5,2025-05-02T15:07:33.732Z,2025-05-02T15:07:36Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5694134095,56,Back,5694134103,213,1.91,5694134097,140,2.4,5694134099,141,33.6,5694134101,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751829,57,1,1,6,11,8sy0cxovuxo76tuoas3uo55xj,0,2.2,33.4,2025-05-02T15:07:36.916Z,2025-05-02T15:07:39Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5694134183,213,5.97,5694134181,212,45.4,5694134175,56,Back,5694134173,157,,5694134185,1,,5694134179,141,12.8,5694134177,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751837,51,8,1,6,14,cy6zs39z79dcfbr4xzkp38z7q,1,56.6,92.9,2025-05-02T15:07:40.544Z,2025-05-02T15:07:40Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694134213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751865,53,1,1,6,17,cy6zs39z79dcfbr4xzkp38z7q,1,44.2,96.3,2025-05-02T15:07:42.794Z,2025-05-02T15:07:47Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694134335,56,Back,5694134341,212,34.6,5694134343,213,3.60,5694134345,1,,5694134337,140,14.6,5694134339,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751881,54,1,1,6,21,cy6zs39z79dcfbr4xzkp38z7q,1,13.4,72.6,2025-05-02T15:07:47.355Z,2025-05-02T15:07:50Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694134431,56,Back,5694134439,213,4.79,5694134437,212,22.6,5694134433,140,15.0,5694134435,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751891,55,1,1,6,24,cy6zs39z79dcfbr4xzkp38z7q,1,15.1,39.5,2025-05-02T15:07:50.292Z,2025-05-02T15:07:53Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694134517,140,5.2,5694134519,141,61.5,5694134523,213,2.18,5694134521,212,18.2,5694134515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751925,56,1,1,6,27,cy6zs39z79dcfbr4xzkp38z7q,1,5.8,62.4,2025-05-02T15:07:53.447Z,2025-05-02T15:07:59Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694134685,56,Back,5694134693,213,1.03,5694134687,140,18.3,5694134689,141,94.8,5694134691,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751963,57,1,1,6,33,cy6zs39z79dcfbr4xzkp38z7q,1,37.4,89.3,2025-05-02T15:07:59.227Z,2025-05-02T15:08:08Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5694134905,212,20.9,5694134901,140,56.4,5694134907,213,0.31,5694134899,56,Left,5694134903,141,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751973,58,1,1,6,42,cy6zs39z79dcfbr4xzkp38z7q,1,83.8,95.4,2025-05-02T15:08:07.928Z,2025-05-02T15:08:10Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694134963,140,72.5,5694134965,141,92.4,5694134961,56,Left,5694134967,212,12.0,5694134969,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751991,59,1,1,6,45,cy6zs39z79dcfbr4xzkp38z7q,1,72.5,92.3,2025-05-02T15:08:10.834Z,2025-05-02T15:08:13Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5694135087,212,5.6,5694135083,141,97.2,5694135091,213,0.64,5694135079,140,76.8,5694135073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752011,60,1,1,6,47,cy6zs39z79dcfbr4xzkp38z7q,1,76.3,97.4,2025-05-02T15:08:13.318Z,2025-05-02T15:08:16Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694135175,56,Left,5694135181,212,10.7,5694135183,213,3.91,5694135179,141,86.5,5694135177,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752045,61,1,1,6,51,cy6zs39z79dcfbr4xzkp38z7q,1,70.5,86.9,2025-05-02T15:08:16.864Z,2025-05-02T15:08:21Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694135275,141,74.1,5694135271,56,Center,5694135279,213,5.80,5694135277,212,18.6,5694135273,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752077,62,1,1,6,55,cy6zs39z79dcfbr4xzkp38z7q,1,80.1,67.3,2025-05-02T15:08:21.066Z,2025-05-02T15:08:32Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,1.0,,5694135517,56,Center,5694135519,140,79.4,5694135525,213,4.68,5694135713,210,15,5694135521,141,38.0,5694135523,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752081,63,15,1,6,58,cy6zs39z79dcfbr4xzkp38z7q,1,79.4,38.0,2025-05-02T15:08:23.893Z,2025-05-02T15:53:59Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694135735,147,49.1,5694135719,29,,5694135537,22,,5694135727,103,3.8,5694135721,55,62,5694135739,233,58,5694135715,20,,5694135717,78,,5694135725,102,50.3,5694135539,18,,5694135729,215,5694135733,146,99.0,5694135541,56,Center,,,,,,,,,,,,,,,,
2808752085,58,10,1,6,58,8sy0cxovuxo76tuoas3uo55xj,1,3.4,51.8,2025-05-02T15:08:23.993Z,2025-05-02T16:08:09Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5694135569,173,,5694135573,182,,5694135743,233,63,5694135577,56,Back,5694135677,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752127,60,1,1,7,5,8sy0cxovuxo76tuoas3uo55xj,1,7.8,49.9,2025-05-02T15:08:31.557Z,2025-05-02T15:08:39Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5694135869,56,Back,5694135873,141,31.9,5694135867,123,,5694135871,140,21.6,5694135877,213,5.58,5694135931,189,,5694135875,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752131,61,61,1,7,11,8sy0cxovuxo76tuoas3uo55xj,1,21.6,31.9,2025-05-02T15:08:37.361Z,2025-05-02T15:08:38Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5694135893,56,Back,5694135901,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752191,62,1,1,7,17,8sy0cxovuxo76tuoas3uo55xj,1,22.7,66.1,2025-05-02T15:08:43.253Z,2025-05-02T15:08:47Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694136201,141,76.3,5694136205,213,1.51,5694136199,140,23.1,5694136197,56,Back,5694136203,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752233,63,1,1,7,21,8sy0cxovuxo76tuoas3uo55xj,1,30.2,84.7,2025-05-02T15:08:46.916Z,2025-05-02T15:08:53Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694136479,141,68.2,5694136477,140,23.3,5694136483,213,4.14,5694136475,56,Back,5694136481,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752245,64,1,1,7,27,8sy0cxovuxo76tuoas3uo55xj,1,39.2,66.6,2025-05-02T15:08:53.300Z,2025-05-02T15:08:55Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694136563,56,Back,5694136571,213,0.79,5694136567,141,79.9,5694136569,212,12.8,5694136565,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752255,65,1,1,7,29,8sy0cxovuxo76tuoas3uo55xj,0,47.5,81.2,2025-05-02T15:08:55.494Z,2025-05-02T15:08:58Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694136647,140,77.8,5694136653,213,5.93,5694136649,141,64.2,5694136643,155,,5694136651,212,33.9,5694136645,56,Center,5694136655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752263,64,12,1,7,32,cy6zs39z79dcfbr4xzkp38z7q,1,20.0,35.4,2025-05-02T15:08:58.454Z,2025-05-02T15:09:01Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694136695,140,29.0,5694136705,15,,5694136697,141,51.2,5694136699,212,14.3,5694136701,213,0.85,5694136693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752277,65,1,1,7,35,cy6zs39z79dcfbr4xzkp38z7q,1,29.0,52.1,2025-05-02T15:09:01.032Z,2025-05-02T15:09:02Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5694136771,141,47.5,5694136775,213,3.94,5694136767,56,Back,5694136769,140,26.1,5694136773,212,4.4,5694136795,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752315,67,1,1,7,37,cy6zs39z79dcfbr4xzkp38z7q,1,28.5,50.1,2025-05-02T15:09:03.500Z,2025-05-02T15:09:10Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694136955,212,31.8,5694136951,140,42.6,5694136957,213,1.09,5694136953,141,91.5,5694136949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
