id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2808787189,24,1,1,2,34,1c7dv8ays675v9kp6a04sd8pq,1,72.8,6.1,2025-05-02T17:02:38.604Z,2025-05-02T17:02:42Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694328825,56,Center,5694328833,213,1.13,5694328831,212,43.4,5694328821,2,,5694328827,140,90.3,5694328835,1,,5694328823,155,,5694328829,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787195,25,61,1,2,38,1c7dv8ays675v9kp6a04sd8pq,1,90.3,64.0,2025-05-02T17:02:42.284Z,2025-05-02T17:03:07Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694328851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787259,26,1,1,2,40,1c7dv8ays675v9kp6a04sd8pq,0,70.2,51.9,2025-05-02T17:02:44.204Z,2025-05-02T17:20:22Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694329165,212,13.2,5694329161,140,81.7,5694329167,213,5.86,5694329159,56,Center,5694329163,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796769,221,61,1,2,41,ea3yd0dgq6uy6pupkpn17j5xg,1,17.7,55.0,2025-05-02T17:02:45.540Z,2025-05-02T17:20:40Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5694380605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787263,27,61,1,2,42,1c7dv8ays675v9kp6a04sd8pq,0,84.0,46.6,2025-05-02T17:02:46.653Z,2025-05-02T17:20:50Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694329187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787241,37,43,1,2,42,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T17:02:46.654Z,2025-05-02T17:20:52Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5694329079,285,0,5694380977,144,7,5694329077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787269,39,1,1,2,44,ea3yd0dgq6uy6pupkpn17j5xg,0,19.2,41.5,2025-05-02T17:02:48.719Z,2025-05-02T17:02:51Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5694329307,233,28,5694329227,140,19.9,5694329229,141,37.9,5694329225,56,Back,5694329233,213,5.00,5694329305,236,,5694329311,286,,5694329231,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787287,28,74,1,2,44,1c7dv8ays675v9kp6a04sd8pq,1,76.9,61.7,2025-05-02T17:02:48.720Z,2025-05-02T17:05:27Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694329329,233,39,5694329301,56,Center,5694329303,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797067,207,61,1,2,45,1c7dv8ays675v9kp6a04sd8pq,1,74.2,65.0,2025-05-02T17:02:50.011Z,2025-05-02T17:21:23Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694381989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787313,30,1,1,2,49,1c7dv8ays675v9kp6a04sd8pq,1,71.3,57.5,2025-05-02T17:02:53.548Z,2025-05-02T17:21:50Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694329459,213,0.83,5694329453,140,80.2,5694329451,56,Center,5694329457,212,13.8,5694329455,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787315,31,1,1,2,51,1c7dv8ays675v9kp6a04sd8pq,1,80.2,72.4,2025-05-02T17:02:55.308Z,2025-05-02T17:02:56Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694329471,213,3.21,5694329467,141,71.7,5694329465,140,73.5,5694329463,56,Center,5694329469,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787329,32,1,1,2,51,1c7dv8ays675v9kp6a04sd8pq,1,73.5,71.7,2025-05-02T17:02:56.060Z,2025-05-02T17:02:57Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694329557,213,0.73,5694329539,56,Left,5694329545,140,85.5,5694329553,212,17.0,5694329549,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787335,33,1,1,2,52,1c7dv8ays675v9kp6a04sd8pq,0,85.5,88.4,2025-05-02T17:02:57.068Z,2025-05-02T17:02:57Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694329593,212,17.8,5694329583,2,,5694329589,140,89.8,5694329591,141,63.1,5694329587,56,Center,5694329585,155,,5694329595,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787409,41,1,1,2,55,ea3yd0dgq6uy6pupkpn17j5xg,1,7.4,27.1,2025-05-02T17:02:59.550Z,2025-05-02T17:03:09Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5694330077,1,,5694330071,141,17.0,5694330065,157,,5694330073,212,35.7,5694330067,56,Back,5694330075,213,6.09,5694330069,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787385,34,43,1,2,59,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-02T17:03:03.629Z,2025-05-02T17:03:15Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694329931,347,0,5694329929,56,Left,5694330387,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787411,42,3,1,3,5,ea3yd0dgq6uy6pupkpn17j5xg,0,39.5,9.4,2025-05-02T17:03:09.487Z,2025-05-02T17:23:33Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694330085,56,Back,5694386545,233,35,5694330087,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787471,35,7,1,3,5,1c7dv8ays675v9kp6a04sd8pq,1,61.4,89.6,2025-05-02T17:03:09.488Z,2025-05-02T17:23:35Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5694386507,56,Left,5694386607,167,,5694386537,233,42,5694386509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787741,36,5,1,3,7,1c7dv8ays675v9kp6a04sd8pq,0,60.6,102.0,2025-05-02T17:03:11.423Z,2025-05-02T17:05:24Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694331879,233,43,5694331773,56,Left,5694331775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787465,43,5,1,3,7,ea3yd0dgq6uy6pupkpn17j5xg,1,39.4,-2.0,2025-05-02T17:03:11.423Z,2025-05-02T17:05:24Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694330359,347,,5694331875,233,36,5694330357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787479,44,1,1,3,10,ea3yd0dgq6uy6pupkpn17j5xg,1,36.5,0.0,2025-05-02T17:03:14.781Z,2025-05-02T17:25:16Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694390119,189,,5694330445,140,42.7,5694330443,56,Back,5694330449,212,10.1,5694330441,107,,5694330447,141,10.1,5694330451,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787491,45,1,1,3,12,ea3yd0dgq6uy6pupkpn17j5xg,1,42.9,10.7,2025-05-02T17:03:16.318Z,2025-05-02T17:24:28Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694330507,56,Back,5694330509,140,39.2,5694330515,213,3.91,5694330513,212,5.4,5694330511,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787517,46,1,1,3,13,ea3yd0dgq6uy6pupkpn17j5xg,1,41.5,3.1,2025-05-02T17:03:17.566Z,2025-05-02T17:24:38Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694330637,140,58.8,5694330639,141,10.9,5694330635,56,Right,5694330643,213,0.28,5694330641,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787527,47,1,1,3,16,ea3yd0dgq6uy6pupkpn17j5xg,1,59.1,15.9,2025-05-02T17:03:20.830Z,2025-05-02T17:25:01Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694330711,212,11.3,5694389485,156,,5694330713,213,2.66,5694330705,56,Back,5694330709,141,23.6,5694330707,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787563,48,1,1,3,17,ea3yd0dgq6uy6pupkpn17j5xg,1,55.6,26.2,2025-05-02T17:03:21.679Z,2025-05-02T17:25:10Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694330879,56,Back,5694330887,213,1.83,5694330881,140,45.7,5694330883,141,84.2,5694330889,1,,5694330885,212,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787579,49,1,1,3,19,ea3yd0dgq6uy6pupkpn17j5xg,1,62.8,89.9,2025-05-02T17:03:23.838Z,2025-05-02T17:03:25Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694330961,141,85.4,5694330963,212,9.4,5694330957,56,Left,5694330965,213,3.47,5694330959,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787601,50,1,1,3,21,ea3yd0dgq6uy6pupkpn17j5xg,1,54.3,85.0,2025-05-02T17:03:25.422Z,2025-05-02T17:03:27Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5694331085,140,53.0,5694331091,213,4.61,5694331087,141,65.2,5694331089,212,13.5,5694331083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787631,51,1,1,3,23,ea3yd0dgq6uy6pupkpn17j5xg,1,53.0,65.2,2025-05-02T17:03:27.599Z,2025-05-02T17:03:30Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694331261,141,88.4,5694331263,212,16.0,5694331265,213,1.72,5694331257,56,Left,5694331259,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787657,52,1,1,3,26,ea3yd0dgq6uy6pupkpn17j5xg,1,50.7,88.4,2025-05-02T17:03:30.222Z,2025-05-02T17:03:33Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5694331367,212,18.4,5694331361,140,44.2,5694331365,141,63.3,5694331369,213,4.33,5694331359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787683,53,1,1,3,28,ea3yd0dgq6uy6pupkpn17j5xg,1,44.2,63.3,2025-05-02T17:03:33.054Z,2025-05-02T17:03:35Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694331463,212,21.8,5694331461,141,95.0,5694331459,140,47.3,5694331465,213,1.42,5694331457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787699,54,1,1,3,31,ea3yd0dgq6uy6pupkpn17j5xg,1,47.3,95.0,2025-05-02T17:03:35.246Z,2025-05-02T17:03:38Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5694331589,213,4.65,5694331577,56,Back,5694331587,212,14.0,5694331579,140,46.4,5694331585,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787787,55,1,1,3,34,ea3yd0dgq6uy6pupkpn17j5xg,1,41.4,81.8,2025-05-02T17:03:38.270Z,2025-05-02T17:03:47Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694332007,56,Back,5694332009,140,12.7,5694332015,213,3.46,5694332013,212,31.8,5694332011,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787903,56,1,1,3,43,ea3yd0dgq6uy6pupkpn17j5xg,1,16.4,65.7,2025-05-02T17:03:47.661Z,2025-05-02T17:03:59Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5694332599,213,0.17,5694332593,140,93.3,5694332589,157,,5694332591,56,Left,5694332597,212,82.0,5694332601,1,,5694332595,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787905,57,61,1,3,55,ea3yd0dgq6uy6pupkpn17j5xg,0,92.1,92.9,2025-05-02T17:03:59.469Z,2025-05-02T17:26:28Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694332605,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787921,37,5,1,3,55,1c7dv8ays675v9kp6a04sd8pq,1,9.2,-1.8,2025-05-02T17:04:00.031Z,2025-05-02T17:05:25Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694332657,56,Back,5694332679,233,58,5694332659,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787909,58,5,1,3,55,ea3yd0dgq6uy6pupkpn17j5xg,0,90.8,101.8,2025-05-02T17:04:00.031Z,2025-05-02T17:04:01Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5694332619,347,,5694332717,233,37,5694332617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788257,38,1,1,4,27,1c7dv8ays675v9kp6a04sd8pq,1,11.5,0.0,2025-05-02T17:04:31.166Z,2025-05-02T17:04:36Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694334397,141,5.5,5694334391,107,,5694334399,212,20.2,5694334393,56,Back,5694334401,213,0.26,5694334395,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788263,39,50,1,4,32,1c7dv8ays675v9kp6a04sd8pq,1,33.5,8.9,2025-05-02T17:04:36.718Z,2025-05-02T17:27:12Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5694394267,233,59,5694334421,56,Back,5694334569,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788273,59,7,1,4,32,ea3yd0dgq6uy6pupkpn17j5xg,1,66.0,90.5,2025-05-02T17:04:36.719Z,2025-05-02T17:27:13Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694394301,285,,5694394297,233,39,5694334459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788297,61,1,1,4,34,ea3yd0dgq6uy6pupkpn17j5xg,1,61.0,79.0,2025-05-02T17:04:39.071Z,2025-05-02T17:04:41Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5694334613,56,Back,5694334619,212,23.0,5694334617,141,59.4,5694334621,213,3.76,5694334615,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788381,62,1,1,4,36,ea3yd0dgq6uy6pupkpn17j5xg,1,43.1,59.4,2025-05-02T17:04:40.702Z,2025-05-02T17:04:48Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694334985,213,5.37,5694334979,140,52.2,5694334981,141,41.3,5694334977,56,Center,5694334983,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788383,63,1,1,4,44,ea3yd0dgq6uy6pupkpn17j5xg,0,73.8,8.2,2025-05-02T17:04:48.429Z,2025-05-02T17:04:49Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694334995,212,6.9,5694335079,236,,5694335081,233,40,5694335087,286,,5694334991,140,77.4,5694334997,213,0.99,5694334993,141,16.7,5694334989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788395,40,74,1,4,44,1c7dv8ays675v9kp6a04sd8pq,1,24.0,92.4,2025-05-02T17:04:48.430Z,2025-05-02T17:05:28Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694335113,233,63,5694335039,56,Back,5694335041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788427,41,1,1,4,45,1c7dv8ays675v9kp6a04sd8pq,1,24.0,92.4,2025-05-02T17:04:49.838Z,2025-05-02T17:04:51Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694335231,212,10.9,5694335229,141,94.1,5694335233,213,0.11,5694335227,140,34.3,5694335225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788447,43,1,1,4,47,1c7dv8ays675v9kp6a04sd8pq,0,34.3,94.1,2025-05-02T17:04:51.948Z,2025-05-02T17:04:53Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694335299,56,Left,5694335305,212,29.5,5694335301,140,61.2,5694335307,213,5.99,5694335303,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788501,64,1,1,4,50,ea3yd0dgq6uy6pupkpn17j5xg,1,39.8,20.3,2025-05-02T17:04:54.541Z,2025-05-02T17:04:56Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694335509,212,7.9,5694335503,56,Back,5694335507,141,21.6,5694335511,213,0.11,5694335505,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788513,66,1,1,4,52,ea3yd0dgq6uy6pupkpn17j5xg,1,47.3,21.6,2025-05-02T17:04:56.925Z,2025-05-02T17:04:58Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694335579,140,34.5,5694335581,141,30.6,5694335583,212,14.8,5694335577,56,Back,5694335585,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788539,67,1,1,4,53,ea3yd0dgq6uy6pupkpn17j5xg,1,34.5,30.6,2025-05-02T17:04:57.917Z,2025-05-02T17:05:00Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694335685,141,21.0,5694335687,212,11.4,5694335681,56,Back,5694335689,213,5.67,5694335683,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788565,68,1,1,4,56,ea3yd0dgq6uy6pupkpn17j5xg,1,43.4,21.0,2025-05-02T17:05:00.478Z,2025-05-02T17:05:03Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694335849,212,16.9,5694335843,56,Right,5694335851,213,5.56,5694335845,140,55.5,5694335847,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788583,69,1,1,4,59,ea3yd0dgq6uy6pupkpn17j5xg,1,63.1,4.4,2025-05-02T17:05:03.197Z,2025-05-02T17:05:06Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694335961,213,0.31,5694335955,140,84.9,5694335957,141,15.0,5694335959,212,24.0,5694335953,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788593,70,1,1,5,2,ea3yd0dgq6uy6pupkpn17j5xg,0,84.9,15.0,2025-05-02T17:05:06.173Z,2025-05-02T17:05:11Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694336013,212,44.6,5694336011,141,76.9,5694336149,1,,5694336007,56,Center,5694336015,213,1.24,5694336003,2,,5694336009,140,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788675,45,1,1,5,10,1c7dv8ays675v9kp6a04sd8pq,0,15.6,2.0,2025-05-02T17:05:14.557Z,2025-05-02T17:05:24Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694336531,157,,5694336537,141,19.7,5694336543,1,,5694336535,140,59.9,5694336539,212,48.0,5694336533,56,Right,5694336541,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788679,46,43,1,5,15,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-02T17:05:19.308Z,2025-05-02T17:05:22Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694336777,144,61,5694336551,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788699,71,1,1,5,15,ea3yd0dgq6uy6pupkpn17j5xg,1,29.8,69.0,2025-05-02T17:05:19.981Z,2025-05-02T17:05:21Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694336659,56,Back,5694336663,141,51.3,5694336665,212,13.4,5694336661,140,35.4,5694336667,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788773,47,43,1,5,19,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-02T17:05:23.550Z,2025-05-02T17:28:59Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694337065,56,Center,5694398251,144,45,5694337067,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788823,73,43,1,5,19,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T17:05:23.550Z,2025-05-02T17:28:58Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694398155,144,3,5694337297,286,0,5694337295,56,Back,5694337319,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788839,74,1,1,5,28,ea3yd0dgq6uy6pupkpn17j5xg,1,39.5,20.1,2025-05-02T17:05:32.445Z,2025-05-02T17:05:33Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694337371,213,5.83,5694337365,141,10.3,5694337357,56,Right,5694337361,140,52.6,5694337369,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788889,75,1,1,5,29,ea3yd0dgq6uy6pupkpn17j5xg,1,52.6,10.3,2025-05-02T17:05:33.357Z,2025-05-02T17:05:38Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694337613,141,25.0,5694337617,213,2.75,5694337611,140,29.3,5694337615,212,26.4,5694337609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808788915,76,1,1,5,34,ea3yd0dgq6uy6pupkpn17j5xg,1,29.1,22.2,2025-05-02T17:05:38.205Z,2025-05-02T17:05:40Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694337753,141,32.8,5694337749,56,Back,5694337757,213,0.84,5694337751,140,35.2,5694337755,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789017,77,1,1,5,41,ea3yd0dgq6uy6pupkpn17j5xg,1,37.3,34.6,2025-05-02T17:05:45.341Z,2025-05-02T17:05:49Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694338237,213,4.38,5694338229,56,Back,5694338231,140,32.1,5694338235,212,16.6,5694338233,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789033,78,1,1,5,44,ea3yd0dgq6uy6pupkpn17j5xg,1,32.1,11.6,2025-05-02T17:05:49.085Z,2025-05-02T17:05:50Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694338319,141,22.4,5694338317,140,38.8,5694338323,213,0.81,5694338315,56,Back,5694338321,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789051,79,1,1,5,46,ea3yd0dgq6uy6pupkpn17j5xg,1,38.8,22.4,2025-05-02T17:05:50.237Z,2025-05-02T17:05:52Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5694338439,140,52.5,5694338445,213,5.59,5694338437,56,Right,5694338441,141,4.9,5694338443,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789061,80,3,1,5,48,ea3yd0dgq6uy6pupkpn17j5xg,0,50.4,8.6,2025-05-02T17:05:52.588Z,2025-05-02T17:05:58Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694338479,286,,5694338639,233,48,5694338477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789079,48,7,1,5,48,1c7dv8ays675v9kp6a04sd8pq,1,49.6,91.4,2025-05-02T17:05:52.589Z,2025-05-02T17:05:57Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694338583,285,,5694338597,233,80,5694338581,56,Back,5694338579,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789135,49,5,1,5,49,1c7dv8ays675v9kp6a04sd8pq,0,54.4,101.8,2025-05-02T17:05:53.932Z,2025-05-02T17:15:36Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694338807,347,,5694339277,233,81,5694338803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789225,81,5,1,5,49,ea3yd0dgq6uy6pupkpn17j5xg,1,45.6,-1.8,2025-05-02T17:05:53.932Z,2025-05-02T17:15:36Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694339269,233,49,5694339243,347,,5694339241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789243,82,1,1,6,3,ea3yd0dgq6uy6pupkpn17j5xg,0,51.1,0.0,2025-05-02T17:06:07.932Z,2025-05-02T17:06:09Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694339325,141,25.3,5694339319,107,,5694339327,212,21.0,5694339321,56,Center,5694339323,140,60.4,5694339329,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808789263,50,1,1,6,6,1c7dv8ays675v9kp6a04sd8pq,0,28.6,74.7,2025-05-02T17:06:10.444Z,2025-05-02T17:06:11Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694339421,212,30.7,5694339417,140,57.8,5694339415,56,Center,5694339419,141,73.6,5694339423,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
