id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2803177365,16,1,1,3,0,1c7dv8ays675v9kp6a04sd8pq,1,16.7,48.8,2025-04-19T16:02:34.261Z,2025-04-19T16:02:40Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663329635,56,Back,5663329637,140,32.9,5663329641,212,17.0,5663329643,213,6.27,5663329639,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177433,17,1,1,3,7,1c7dv8ays675v9kp6a04sd8pq,1,32.5,46.3,2025-04-19T16:02:40.595Z,2025-04-19T16:02:45Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663330073,56,Left,5663330075,140,59.5,5663330071,155,,5663330077,141,88.6,5663330085,1,,5663330081,213,0.79,5663330079,212,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177485,18,1,1,3,11,1c7dv8ays675v9kp6a04sd8pq,1,62.7,88.6,2025-04-19T16:02:45.269Z,2025-04-19T16:02:48Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663330343,212,14.1,5663330341,141,69.4,5663330345,213,5.09,5663330339,140,67.7,5663330337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177495,19,1,1,3,14,1c7dv8ays675v9kp6a04sd8pq,0,67.3,70.2,2025-04-19T16:02:47.957Z,2025-04-19T16:02:48Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663330381,212,8.0,5663330379,141,79.0,5663330383,213,0.84,5663330377,140,72.4,5663330375,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177521,36,8,1,3,16,7efqk7uh63928il0yffxijnv7,1,29.8,14.9,2025-04-19T16:02:49.985Z,2025-04-19T16:02:50Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5663330511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177623,38,1,1,3,18,7efqk7uh63928il0yffxijnv7,1,33.2,14.8,2025-04-19T16:02:51.606Z,2025-04-19T16:16:20Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5663331009,213,2.50,5663331005,141,29.9,5663331007,212,17.2,5663331001,56,Back,5663331003,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803191751,149,1,1,3,20,7efqk7uh63928il0yffxijnv7,1,23.4,27.2,2025-04-19T16:02:53.842Z,2025-04-19T16:16:36Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663402383,140,21.2,5663402391,212,27.2,5663402381,56,Back,5663402385,141,67.1,5663402393,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177667,39,1,1,3,21,7efqk7uh63928il0yffxijnv7,1,20.7,75.7,2025-04-19T16:02:55.070Z,2025-04-19T16:02:58Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663331239,212,15.8,5663331241,213,0.99,5663331233,56,Back,5663331235,140,29.0,5663331237,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177741,20,45,1,3,24,1c7dv8ays675v9kp6a04sd8pq,0,67.4,5.2,2025-04-19T16:02:57.814Z,2025-04-19T16:03:04Z,6bci7uqkdfkqzfyp3kq9lh3pw,E. Tanninen,,,5663331615,56,Right,5663331785,233,40,5663331783,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177759,40,3,1,3,24,7efqk7uh63928il0yffxijnv7,1,32.6,94.8,2025-04-19T16:02:57.814Z,2025-04-19T16:03:04Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663331707,285,,5663331705,56,Back,5663331757,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177819,41,1,1,3,25,7efqk7uh63928il0yffxijnv7,0,37.1,97.1,2025-04-19T16:02:59.183Z,2025-04-19T16:16:55Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663332011,213,6.18,5663332003,141,93.8,5663332001,140,58.4,5663332007,212,22.5,5663331999,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177853,22,1,1,3,29,1c7dv8ays675v9kp6a04sd8pq,1,34.0,9.7,2025-04-19T16:03:03.094Z,2025-04-19T16:03:06Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5663332199,141,20.3,5663332203,213,0.26,5663332197,140,60.1,5663332195,56,Right,5663332201,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177911,23,1,1,3,32,1c7dv8ays675v9kp6a04sd8pq,1,60.1,20.3,2025-04-19T16:03:05.718Z,2025-04-19T16:17:07Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663332513,213,5.03,5663332507,140,63.2,5663332505,56,Right,5663332511,212,10.6,5663332509,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177919,24,1,1,3,36,1c7dv8ays675v9kp6a04sd8pq,0,69.1,6.5,2025-04-19T16:03:09.927Z,2025-04-19T16:03:10Z,6bci7uqkdfkqzfyp3kq9lh3pw,E. Tanninen,,,5663332561,213,0.64,5663332557,141,27.0,5663332539,140,86.9,5663332559,212,23.3,5663332537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803177967,42,12,1,3,38,7efqk7uh63928il0yffxijnv7,1,14.1,71.7,2025-04-19T16:03:11.422Z,2025-04-19T16:17:20Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663332819,212,17.8,5663332821,213,0.61,5663332817,141,86.6,5663332815,140,28.0,5663332813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803178009,44,1,1,3,40,7efqk7uh63928il0yffxijnv7,1,28.0,86.6,2025-04-19T16:03:13.975Z,2025-04-19T16:03:17Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663333039,213,5.03,5663333037,212,12.8,5663333031,56,Back,5663333035,141,68.7,5663333033,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803178021,45,1,1,3,42,7efqk7uh63928il0yffxijnv7,0,24.6,76.9,2025-04-19T16:03:15.972Z,2025-04-19T16:17:44Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5663408019,236,,5663333095,56,Back,5663407793,141,72.0,5663407797,213,5.07,5663407795,212,3.6,5663407791,140,25.8,5663408025,286,,5663408021,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803178039,25,74,1,3,42,1c7dv8ays675v9kp6a04sd8pq,1,72.0,25.2,2025-04-19T16:03:15.973Z,2025-04-19T16:17:42Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663407961,285,,5663408035,233,45,5663333195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803178397,27,1,1,3,44,1c7dv8ays675v9kp6a04sd8pq,1,74.2,26.8,2025-04-19T16:03:18.086Z,2025-04-19T16:18:00Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663335017,141,42.1,5663335015,140,75.1,5663335013,56,Center,5663335021,213,1.48,5663335019,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803194151,182,1,1,3,45,1c7dv8ays675v9kp6a04sd8pq,0,75.2,56.6,2025-04-19T16:03:18.503Z,2025-04-19T16:18:23Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663412425,56,Center,5663412439,213,5.59,5663412431,140,87.5,5663412437,212,16.8,5663412435,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803178405,28,4,1,3,59,1c7dv8ays675v9kp6a04sd8pq,1,80.6,44.2,2025-04-19T16:03:33.295Z,2025-04-19T16:44:48Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663335163,13,,5663335167,152,,5663335165,56,Center,5663335243,233,46,5663335171,286,,5663335169,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803178353,46,4,1,3,59,7efqk7uh63928il0yffxijnv7,0,19.4,55.8,2025-04-19T16:03:33.296Z,2025-04-19T16:44:48Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663335267,233,28,5663335209,285,,5663335207,265,,5663335205,152,,5663335201,13,,5663335203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803179151,29,15,1,4,49,1c7dv8ays675v9kp6a04sd8pq,1,81.5,46.4,2025-04-19T16:04:22.759Z,2025-04-19T16:19:22Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663340599,230,98.8,5663340591,103,19,5663340595,146,91.6,5663339167,18,,5663340601,231,49.8,5663340605,233,47,5663417535,78,,5663417531,120,,5663339613,82,,5663339609,20,,5663340589,102,48.4,5663339169,56,Center,5663340593,458,,5663340597,147,47.5,5663339165,26,,,,,,,,,,
2803179199,47,10,1,4,49,7efqk7uh63928il0yffxijnv7,1,7.3,51.3,2025-04-19T16:04:22.859Z,2025-04-19T16:20:00Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663340631,233,29,5663339383,94,,5663341521,239,,5663339385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803179165,30,6,1,4,52,1c7dv8ays675v9kp6a04sd8pq,1,90.8,50.0,2025-04-19T16:04:26.087Z,2025-04-19T16:45:00Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663339307,56,Center,5663341433,233,48,5663339309,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803179395,48,6,1,4,52,7efqk7uh63928il0yffxijnv7,0,9.2,50.0,2025-04-19T16:04:26.087Z,2025-04-19T16:45:00Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663341507,233,30,5663340515,56,Back,5663340517,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803179807,31,1,1,5,24,1c7dv8ays675v9kp6a04sd8pq,0,99.5,99.5,2025-04-19T16:04:57.990Z,2025-04-19T16:05:02Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663342585,223,,5663342581,6,,5663342587,56,Center,5663342583,155,,5663342595,141,47.3,5663342597,212,35.6,5663342591,140,96.5,5663342579,2,,5663342601,1,,5663342757,233,49,5663342599,213,4.62,,,,,,,,,,,,,,,,,,,,,
2803179831,49,11,1,5,28,7efqk7uh63928il0yffxijnv7,1,4.2,51.2,2025-04-19T16:05:01.960Z,2025-04-19T16:05:02Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663342729,88,,5663342801,233,31,5663342727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180015,50,1,1,5,37,7efqk7uh63928il0yffxijnv7,1,11.0,50.7,2025-04-19T16:05:10.678Z,2025-04-19T16:05:13Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663343651,212,16.4,5663343653,213,1.20,5663343649,141,73.2,5663343643,123,,5663343647,140,16.7,5663343645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180075,51,1,1,5,39,7efqk7uh63928il0yffxijnv7,1,21.2,75.3,2025-04-19T16:05:12.894Z,2025-04-19T16:05:16Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663343979,141,73.3,5663343983,213,6.20,5663343981,212,15.7,5663343977,140,36.1,5663343975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180115,52,1,1,5,42,7efqk7uh63928il0yffxijnv7,1,32.6,78.2,2025-04-19T16:05:15.887Z,2025-04-19T16:05:18Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5663344175,56,Back,5663344193,213,1.65,5663344187,141,96.6,5663344181,140,31.6,5663344191,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180187,53,1,1,5,44,7efqk7uh63928il0yffxijnv7,1,31.6,96.6,2025-04-19T16:05:18.343Z,2025-04-19T16:05:22Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663344539,212,43.4,5663344541,213,4.23,5663344545,1,,5663344533,56,Back,5663344535,140,12.6,5663344537,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180271,54,1,1,5,48,7efqk7uh63928il0yffxijnv7,1,11.8,38.6,2025-04-19T16:05:22.015Z,2025-04-19T16:05:26Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663344939,212,22.6,5663344941,213,5.25,5663344933,56,Back,5663344935,140,22.9,5663344937,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180329,55,1,1,5,53,7efqk7uh63928il0yffxijnv7,1,28.1,7.4,2025-04-19T16:05:26.695Z,2025-04-19T16:05:29Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663345269,213,2.16,5663345267,212,18.2,5663345265,141,29.7,5663345261,56,Back,5663345263,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180363,56,1,1,5,56,7efqk7uh63928il0yffxijnv7,1,18.7,30.7,2025-04-19T16:05:29.695Z,2025-04-19T16:05:33Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663345489,140,23.3,5663345497,1,,5663345491,141,79.0,5663345495,213,1.42,5663345487,56,Back,5663345493,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180417,57,1,1,5,59,7efqk7uh63928il0yffxijnv7,1,24.5,79.3,2025-04-19T16:05:32.838Z,2025-04-19T16:05:36Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663345797,213,4.02,5663345791,212,19.4,5663345783,56,Back,5663345785,140,12.7,5663345787,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180463,58,1,1,6,2,7efqk7uh63928il0yffxijnv7,1,13.0,53.7,2025-04-19T16:05:36.134Z,2025-04-19T16:05:38Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663346007,212,17.6,5663346005,141,30.6,5663346001,56,Back,5663346003,140,20.5,5663346009,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180613,60,1,1,6,7,7efqk7uh63928il0yffxijnv7,0,26.0,20.9,2025-04-19T16:05:41.288Z,2025-04-19T16:05:45Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663346675,56,Center,5663346677,140,60.4,5663346673,155,,5663346679,141,48.4,5663346683,213,0.48,5663346681,212,40.7,5663346685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180589,33,44,1,6,9,1c7dv8ays675v9kp6a04sd8pq,1,36.9,48.6,2025-04-19T16:05:42.742Z,2025-04-19T16:44:56Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663346777,233,61,5663346535,285,,5663346533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180619,61,44,1,6,9,7efqk7uh63928il0yffxijnv7,0,63.1,51.4,2025-04-19T16:05:42.743Z,2025-04-19T16:44:56Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5663346703,286,,5663346699,56,Center,5663346829,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180715,34,1,1,6,9,1c7dv8ays675v9kp6a04sd8pq,1,32.5,43.6,2025-04-19T16:05:43.191Z,2025-04-19T16:05:49Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663347189,140,39.9,5663347185,3,,5663347187,56,Back,5663347193,212,18.0,5663347195,213,1.12,5663347191,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180769,36,1,1,6,15,1c7dv8ays675v9kp6a04sd8pq,1,37.8,67.5,2025-04-19T16:05:48.566Z,2025-04-19T16:05:50Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663347359,213,3.44,5663347357,212,28.1,5663347351,56,Back,5663347355,141,55.2,5663347353,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180813,37,1,1,6,17,1c7dv8ays675v9kp6a04sd8pq,1,12.3,55.2,2025-04-19T16:05:50.596Z,2025-04-19T16:05:53Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663347617,56,Back,5663347623,212,14.8,5663347621,141,59.0,5663347625,213,0.18,5663347619,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180913,38,1,1,6,19,1c7dv8ays675v9kp6a04sd8pq,1,27.6,59.6,2025-04-19T16:05:52.822Z,2025-04-19T16:05:59Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663348127,141,23.9,5663348125,140,28.3,5663348123,56,Back,5663348129,212,24.3,5663348133,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803180967,39,1,1,6,25,1c7dv8ays675v9kp6a04sd8pq,1,36.2,25.3,2025-04-19T16:05:58.423Z,2025-04-19T16:06:01Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663348375,212,16.6,5663348377,213,2.35,5663348371,140,25.1,5663348373,141,42.7,5663348369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181079,40,1,1,6,27,1c7dv8ays675v9kp6a04sd8pq,1,28.4,42.7,2025-04-19T16:06:01.286Z,2025-04-19T16:06:06Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663348909,212,48.8,5663348913,1,,5663348907,141,95.1,5663348905,140,60.2,5663348911,213,0.82,5663348903,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181087,41,61,1,6,30,1c7dv8ays675v9kp6a04sd8pq,0,59.9,95.1,2025-04-19T16:06:03.941Z,2025-04-19T16:06:40Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663348929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181095,42,5,1,6,32,1c7dv8ays675v9kp6a04sd8pq,0,56.5,101.4,2025-04-19T16:06:05.711Z,2025-04-19T16:14:11Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663348989,56,Left,5663348993,347,,5663349047,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181081,62,5,1,6,32,7efqk7uh63928il0yffxijnv7,1,43.5,-1.4,2025-04-19T16:06:05.711Z,2025-04-19T16:14:11Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5663349003,233,42,5663348921,347,,5663348919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181327,63,1,1,6,48,7efqk7uh63928il0yffxijnv7,0,41.1,0.0,2025-04-19T16:06:21.791Z,2025-04-19T16:06:23Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663350199,212,22.9,5663350193,56,Right,5663350201,213,0.34,5663350191,107,,5663350203,1,,5663350197,141,9.1,5663350195,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181355,43,1,1,6,50,1c7dv8ays675v9kp6a04sd8pq,1,34.4,85.4,2025-04-19T16:06:24.036Z,2025-04-19T16:10:03Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663350379,213,6.13,5663350369,3,,5663350377,212,20.7,5663350371,56,Left,5663350375,141,80.6,5663350373,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803185803,95,1,1,6,50,1c7dv8ays675v9kp6a04sd8pq,1,54.3,85.0,2025-04-19T16:06:24.367Z,2025-04-19T16:10:39Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663374089,56,Back,5663374095,212,9.8,5663374097,213,3.07,5663374091,140,45.0,5663374093,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181511,45,1,1,6,56,1c7dv8ays675v9kp6a04sd8pq,1,46.1,51.8,2025-04-19T16:06:29.653Z,2025-04-19T16:06:35Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663351259,140,38.8,5663351257,56,Back,5663351263,212,21.0,5663351261,141,23.1,5663351265,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181597,46,1,1,7,1,1c7dv8ays675v9kp6a04sd8pq,1,56.6,21.3,2025-04-19T16:06:35.076Z,2025-04-19T16:06:39Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663351661,213,5.53,5663351653,56,Right,5663351657,141,5.6,5663351655,140,67.5,5663351659,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181635,47,1,1,7,5,1c7dv8ays675v9kp6a04sd8pq,1,68.7,5.2,2025-04-19T16:06:39.381Z,2025-04-19T16:11:07Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663351893,140,44.7,5663351895,141,8.0,5663351897,212,25.3,5663351891,56,Back,5663351899,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181677,48,1,1,7,9,1c7dv8ays675v9kp6a04sd8pq,1,49.3,10.1,2025-04-19T16:06:43.363Z,2025-04-19T16:06:44Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663352089,140,59.9,5663352091,141,5.9,5663352095,213,6.03,5663352093,212,11.5,5663352087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181731,49,1,1,7,10,1c7dv8ays675v9kp6a04sd8pq,1,59.9,5.9,2025-04-19T16:06:44.407Z,2025-04-19T16:06:47Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663352399,213,3.07,5663352393,140,39.9,5663352391,56,Back,5663352395,141,8.2,5663352397,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181781,50,1,1,7,13,1c7dv8ays675v9kp6a04sd8pq,1,38.3,10.3,2025-04-19T16:06:47.142Z,2025-04-19T16:06:50Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663352629,140,25.3,5663352635,141,42.2,5663352641,213,2.13,5663352625,56,Back,5663352639,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181809,51,1,1,7,16,1c7dv8ays675v9kp6a04sd8pq,1,27.7,43.1,2025-04-19T16:06:49.926Z,2025-04-19T16:06:52Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663352783,213,5.20,5663352779,141,7.7,5663352781,212,27.3,5663352777,140,40.0,5663352775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181867,52,1,1,7,18,1c7dv8ays675v9kp6a04sd8pq,1,40.0,7.7,2025-04-19T16:06:52.007Z,2025-04-19T16:06:55Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663353045,140,65.8,5663353047,141,3.8,5663353043,56,Right,5663353049,212,27.2,5663353051,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181897,53,1,1,7,21,1c7dv8ays675v9kp6a04sd8pq,1,66.8,5.2,2025-04-19T16:06:55.237Z,2025-04-19T16:06:57Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5663353129,213,1.80,5663353121,56,Center,5663353127,212,14.8,5663353125,141,26.4,5663353123,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181933,54,1,1,7,23,1c7dv8ays675v9kp6a04sd8pq,0,63.6,26.4,2025-04-19T16:06:56.867Z,2025-04-19T16:11:33Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663353253,140,73.7,5663353267,213,0.02,5663353263,212,10.6,5663353257,141,26.7,5663353247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803181959,65,8,1,7,25,7efqk7uh63928il0yffxijnv7,1,18.8,82.3,2025-04-19T16:06:58.903Z,2025-04-19T16:06:59Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663353323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803182051,67,1,1,7,27,7efqk7uh63928il0yffxijnv7,1,24.8,87.7,2025-04-19T16:07:00.631Z,2025-04-19T16:07:03Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5663353799,213,5.46,5663353793,140,32.4,5663353797,212,11.7,5663353795,141,75.1,5663353791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803182061,68,61,1,7,30,7efqk7uh63928il0yffxijnv7,0,31.0,75.0,2025-04-19T16:07:03.823Z,2025-04-19T16:07:04Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5663353849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803182189,57,1,1,7,35,1c7dv8ays675v9kp6a04sd8pq,1,45.8,50.0,2025-04-19T16:07:08.659Z,2025-04-19T16:07:10Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663354425,56,Center,5663354427,140,51.7,5663354429,141,33.4,5663354431,212,12.9,5663354433,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803182283,58,1,1,7,37,1c7dv8ays675v9kp6a04sd8pq,1,52.1,33.9,2025-04-19T16:07:10.757Z,2025-04-19T16:07:16Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663354969,213,6.11,5663354963,140,63.0,5663354961,56,Center,5663354967,212,11.6,5663354965,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
