id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818304307,39,1,1,2,41,303582z192rnbr2x28o2t7u38,1,46.5,70.6,2025-05-24T16:03:55.705Z,2025-05-24T16:03:57Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5746831813,56,Back,5746831817,141,64.0,5746831821,213,4.10,5746831819,212,5.5,5746831815,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304319,40,1,1,2,43,303582z192rnbr2x28o2t7u38,0,43.5,64.0,2025-05-24T16:03:57.322Z,2025-05-24T16:03:58Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5746831895,213,0.18,5746831885,157,,5746831891,141,71.4,5746831887,56,Center,5746831893,212,27.5,5746831889,140,69.2,5746831897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304329,22,12,1,2,43,3ptum5fjcgw51mqui0gu6uuf4,1,35.0,26.8,2025-05-24T16:03:58.036Z,2025-05-24T16:03:59Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5746831937,56,Back,5746831989,15,,5746831943,212,11.2,5746831945,213,0.13,5746831941,141,28.9,5746831939,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327855,338,61,1,2,44,303582z192rnbr2x28o2t7u38,1,65.5,61.1,2025-05-24T16:03:58.557Z,2025-05-24T16:29:01Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746965343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304411,41,50,1,2,48,303582z192rnbr2x28o2t7u38,1,58.4,66.4,2025-05-24T16:04:02.275Z,2025-05-24T16:51:04Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5746832425,233,23,5746832359,286,,5746832355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304405,23,7,1,2,48,3ptum5fjcgw51mqui0gu6uuf4,0,41.6,33.6,2025-05-24T16:04:02.276Z,2025-05-24T16:51:04Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5746832331,285,,5746832329,56,Back,5746832369,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304543,43,1,1,2,53,303582z192rnbr2x28o2t7u38,1,58.7,93.5,2025-05-24T16:04:07.562Z,2025-05-24T16:04:11Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5746833135,56,Left,5746833141,212,11.5,5746833143,213,0.17,5746833139,141,96.3,5746833137,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304567,44,1,1,2,56,303582z192rnbr2x28o2t7u38,1,73.5,94.4,2025-05-24T16:04:11.130Z,2025-05-24T16:04:12Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746833311,212,2.7,5746833305,56,Left,5746833313,213,5.37,5746833307,140,75.1,5746833309,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304573,45,1,1,2,57,303582z192rnbr2x28o2t7u38,1,75.2,91.1,2025-05-24T16:04:12.058Z,2025-05-24T16:29:43Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746833355,212,3.4,5746833349,56,Left,5746833353,141,94.2,5746968531,156,,5746833357,213,2.46,5746833351,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304607,46,1,1,2,58,303582z192rnbr2x28o2t7u38,1,72.7,94.2,2025-05-24T16:04:12.666Z,2025-05-24T16:04:15Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746833521,212,3.2,5746833517,140,69.7,5746833523,213,3.21,5746833519,141,93.9,5746833515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304623,47,1,1,3,0,303582z192rnbr2x28o2t7u38,0,72.6,92.9,2025-05-24T16:04:14.970Z,2025-05-24T16:04:17Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5746833691,236,,5746833601,56,Left,5746833609,213,2.40,5746833607,212,1.0,5746833603,140,71.9,5746833695,233,24,5746833705,286,,5746833605,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304641,24,74,1,3,0,3ptum5fjcgw51mqui0gu6uuf4,1,31.8,12.9,2025-05-24T16:04:14.971Z,2025-05-24T16:51:00Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5746833655,56,Back,5746833767,233,47,5746833657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304695,25,1,1,3,4,3ptum5fjcgw51mqui0gu6uuf4,0,24.4,10.4,2025-05-24T16:04:18.372Z,2025-05-24T16:04:20Z,b7594v117himyndjrpkval8us,E. Okereke,,,5746834011,140,61.7,5746834019,213,6.16,5746834023,1,,5746834013,141,3.5,5746834007,157,,5746834015,212,39.4,5746834009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304823,48,1,1,3,9,303582z192rnbr2x28o2t7u38,1,36.8,92.3,2025-05-24T16:04:24.026Z,2025-05-24T16:04:27Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746834693,56,Left,5746834697,141,96.0,5746834695,140,53.2,5746834699,212,17.4,5746834701,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304927,49,1,1,3,13,303582z192rnbr2x28o2t7u38,1,53.5,95.9,2025-05-24T16:04:27.818Z,2025-05-24T16:04:32Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746835179,56,Left,5746835193,213,6.25,5746835187,141,94.8,5746835183,140,73.5,5746835191,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304933,50,1,1,3,18,303582z192rnbr2x28o2t7u38,0,76.3,72.4,2025-05-24T16:04:32.283Z,2025-05-24T16:04:34Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746835215,56,Center,5746835435,236,,5746835441,286,,5746835225,213,5.81,5746835223,212,1.8,5746835437,233,26,5746835221,141,71.2,5746835217,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818304977,26,74,1,3,18,3ptum5fjcgw51mqui0gu6uuf4,1,28.7,27.9,2025-05-24T16:04:32.284Z,2025-05-24T16:51:00Z,b7594v117himyndjrpkval8us,E. Okereke,,,5746835485,233,50,5746835419,56,Back,5746835421,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305105,51,1,1,3,23,303582z192rnbr2x28o2t7u38,1,68.2,20.1,2025-05-24T16:04:37.626Z,2025-05-24T16:04:40Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746836139,212,12.7,5746836137,141,7.9,5746836133,56,Right,5746836141,213,5.57,5746836135,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305141,52,1,1,3,26,303582z192rnbr2x28o2t7u38,1,79.3,15.3,2025-05-24T16:04:40.458Z,2025-05-24T16:04:41Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5746836295,212,7.9,5746836291,140,82.5,5746836289,56,Center,5746836293,141,25.8,5746836297,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305153,53,1,1,3,27,303582z192rnbr2x28o2t7u38,0,82.5,25.8,2025-05-24T16:04:41.802Z,2025-05-24T16:04:42Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746836347,56,Right,5746836353,212,21.5,5746836355,213,5.91,5746836351,141,14.3,5746836349,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305191,27,5,1,3,28,3ptum5fjcgw51mqui0gu6uuf4,1,-1.2,75.3,2025-05-24T16:04:42.597Z,2025-05-24T16:05:47Z,b7594v117himyndjrpkval8us,E. Okereke,,,5746836559,56,Back,5746837077,233,54,5746836561,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305285,54,5,1,3,28,303582z192rnbr2x28o2t7u38,0,101.2,24.7,2025-05-24T16:04:42.597Z,2025-05-24T16:05:47Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746837103,233,27,5746837067,346,,5746837065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305625,28,1,1,3,53,3ptum5fjcgw51mqui0gu6uuf4,0,2.8,47.9,2025-05-24T16:05:07.732Z,2025-05-24T16:05:11Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5746838997,212,57.4,5746838971,124,,5746838989,141,25.2,5746838981,140,55.5,5746839007,1,,5746838975,56,Center,5746839001,213,6.01,5746839025,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305665,56,44,1,3,56,303582z192rnbr2x28o2t7u38,1,45.7,74.8,2025-05-24T16:05:10.467Z,2025-05-24T16:05:14Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746839245,285,,5746839243,56,Back,5746839305,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305641,29,44,1,3,56,3ptum5fjcgw51mqui0gu6uuf4,0,54.3,25.2,2025-05-24T16:05:10.468Z,2025-05-24T16:05:14Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5746839359,233,56,5746839093,56,Center,5746839095,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305671,57,61,1,3,56,303582z192rnbr2x28o2t7u38,1,47.7,75.7,2025-05-24T16:05:10.658Z,2025-05-24T16:31:07Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746839279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305705,30,1,1,3,57,3ptum5fjcgw51mqui0gu6uuf4,0,54.6,48.1,2025-05-24T16:05:11.893Z,2025-05-24T16:05:13Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5746839511,212,20.7,5746839517,1,,5746839505,56,Center,5746839513,213,5.96,5746839503,157,,5746839507,140,73.3,5746839509,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305773,58,1,1,4,0,303582z192rnbr2x28o2t7u38,1,20.0,63.6,2025-05-24T16:05:15.178Z,2025-05-24T16:05:17Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5746839893,56,Back,5746839897,141,35.8,5746839899,212,19.1,5746839891,3,,5746839895,140,22.7,5746839901,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305829,60,1,1,4,3,303582z192rnbr2x28o2t7u38,1,22.2,35.2,2025-05-24T16:05:17.802Z,2025-05-24T16:05:20Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746840185,212,10.4,5746840179,56,Back,5746840181,140,12.3,5746840187,213,3.07,5746840183,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305863,61,1,1,4,6,303582z192rnbr2x28o2t7u38,1,10.7,14.3,2025-05-24T16:05:20.507Z,2025-05-24T16:05:22Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5746840309,140,9.2,5746840315,212,5.5,5746840307,56,Back,5746840317,213,4.42,5746840313,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305909,62,1,1,4,7,303582z192rnbr2x28o2t7u38,1,9.2,4.0,2025-05-24T16:05:21.914Z,2025-05-24T16:05:24Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746840609,141,10.1,5746840607,140,15.4,5746840605,56,Back,5746840613,213,0.57,5746840611,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818305995,63,1,1,4,10,303582z192rnbr2x28o2t7u38,1,21.2,16.5,2025-05-24T16:05:24.554Z,2025-05-24T16:05:28Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5746841057,141,56.6,5746841053,56,Back,5746841061,213,1.46,5746841055,140,24.1,5746841059,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306031,64,1,1,4,14,303582z192rnbr2x28o2t7u38,1,26.5,64.8,2025-05-24T16:05:28.523Z,2025-05-24T16:05:30Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746841341,213,0.55,5746841329,56,Back,5746841331,140,44.3,5746841333,141,81.8,5746841337,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306145,65,1,1,4,16,303582z192rnbr2x28o2t7u38,1,46.6,84.4,2025-05-24T16:05:30.666Z,2025-05-24T16:05:37Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746842029,213,0.38,5746842021,56,Left,5746842027,212,21.0,5746842023,140,65.2,5746842025,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306149,66,1,1,4,22,303582z192rnbr2x28o2t7u38,1,69.1,75.9,2025-05-24T16:05:36.746Z,2025-05-24T16:05:37Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746842039,140,71.0,5746842045,213,5.23,5746842037,56,Center,5746842041,141,70.8,5746842043,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306165,67,1,1,4,23,303582z192rnbr2x28o2t7u38,0,71.0,70.8,2025-05-24T16:05:37.259Z,2025-05-24T16:05:37Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746842121,141,73.8,5746842125,213,0.77,5746842117,56,Center,5746842123,212,2.9,5746842119,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306261,32,1,1,4,24,3ptum5fjcgw51mqui0gu6uuf4,0,28.9,26.2,2025-05-24T16:05:39.014Z,2025-05-24T16:05:41Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5746842669,213,5.31,5746842661,56,Back,5746842665,141,4.6,5746842663,140,38.5,5746842667,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306341,69,1,1,4,29,303582z192rnbr2x28o2t7u38,1,62.6,98.1,2025-05-24T16:05:43.514Z,2025-05-24T16:05:45Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746843069,56,Left,5746843071,140,58.1,5746843073,141,94.4,5746843077,213,3.63,5746843075,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306445,70,1,1,4,30,303582z192rnbr2x28o2t7u38,1,58.9,92.0,2025-05-24T16:05:44.858Z,2025-05-24T16:05:51Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746843659,213,4.55,5746843651,56,Center,5746843655,141,70.3,5746843657,212,15.0,5746843653,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306475,71,1,1,4,35,303582z192rnbr2x28o2t7u38,1,54.4,50.4,2025-05-24T16:05:49.986Z,2025-05-24T16:34:20Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5746843885,56,Right,5746843895,212,27.8,5746843897,213,5.14,5746843889,140,65.4,5746843891,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306587,72,1,1,4,37,303582z192rnbr2x28o2t7u38,1,65.5,11.7,2025-05-24T16:05:51.970Z,2025-05-24T16:34:18Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746844573,140,60.0,5746844577,212,7.6,5746844579,213,2.44,5746844571,56,Right,5746844575,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306615,73,1,1,4,41,303582z192rnbr2x28o2t7u38,1,61.4,20.4,2025-05-24T16:05:55.810Z,2025-05-24T16:34:29Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5746844743,212,16.3,5746844745,213,2.17,5746844731,140,52.6,5746844727,56,Center,5746844737,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306665,74,1,1,4,44,303582z192rnbr2x28o2t7u38,1,52.6,40.1,2025-05-24T16:05:58.923Z,2025-05-24T16:34:33Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5746845077,141,39.8,5746845073,56,Center,5746845081,213,6.27,5746845075,140,72.1,5746845079,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306671,75,50,1,4,46,303582z192rnbr2x28o2t7u38,1,67.8,43.2,2025-05-24T16:06:01.006Z,2025-05-24T16:51:05Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746987267,286,,5746845103,56,Center,5746992657,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306763,38,7,1,4,46,3ptum5fjcgw51mqui0gu6uuf4,1,32.2,56.8,2025-05-24T16:06:01.007Z,2025-05-24T16:51:04Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5746992623,285,,5746992637,233,75,5746992621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818332059,234,61,1,4,47,3ptum5fjcgw51mqui0gu6uuf4,1,36.0,48.1,2025-05-24T16:06:01.634Z,2025-05-24T16:34:59Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746993625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306707,33,1,1,4,49,3ptum5fjcgw51mqui0gu6uuf4,1,23.6,56.4,2025-05-24T16:06:03.909Z,2025-05-24T16:06:05Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5746845357,213,1.00,5746845353,212,11.4,5746845349,141,70.5,5746845345,140,29.4,5746845341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306721,35,1,1,4,51,3ptum5fjcgw51mqui0gu6uuf4,1,29.5,70.6,2025-05-24T16:06:05.541Z,2025-05-24T16:06:06Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5746845443,212,9.2,5746845441,141,57.5,5746845437,56,Back,5746845445,213,4.46,5746845439,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306729,36,1,1,4,52,3ptum5fjcgw51mqui0gu6uuf4,0,27.3,57.5,2025-05-24T16:06:06.340Z,2025-05-24T16:06:07Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746845481,140,30.5,5746845521,236,,5746845479,56,Back,5746845527,286,,5746845483,141,62.1,5746845487,213,0.75,5746845523,233,76,5746845485,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306731,76,74,1,4,52,303582z192rnbr2x28o2t7u38,1,73.7,39.7,2025-05-24T16:06:06.341Z,2025-05-24T16:51:01Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746845491,56,Center,5746845557,233,36,5746845493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306755,37,5,1,4,54,3ptum5fjcgw51mqui0gu6uuf4,1,23.5,101.6,2025-05-24T16:06:08.661Z,2025-05-24T16:16:41Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746845701,347,,5746845699,56,Back,5746847705,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306773,77,5,1,4,54,303582z192rnbr2x28o2t7u38,0,76.5,-1.6,2025-05-24T16:06:08.661Z,2025-05-24T16:16:41Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746845829,347,,5746847837,233,37,5746845827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306959,39,1,1,5,7,3ptum5fjcgw51mqui0gu6uuf4,1,21.3,100.0,2025-05-24T16:06:21.556Z,2025-05-24T16:06:23Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5746846889,140,31.2,5746846893,212,12.0,5746846891,141,92.6,5746846887,56,Back,5746846885,107,,5746846895,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306985,40,1,1,5,9,3ptum5fjcgw51mqui0gu6uuf4,1,31.2,92.6,2025-05-24T16:06:23.413Z,2025-05-24T16:06:34Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5746848017,156,,5746847017,140,24.7,5746847021,212,6.8,5746847013,56,Back,5746847023,213,3.08,5746847019,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818306987,41,3,1,5,10,3ptum5fjcgw51mqui0gu6uuf4,0,22.8,94.6,2025-05-24T16:06:24.437Z,2025-05-24T16:06:28Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5746847035,56,Back,5746847037,285,,5746847257,233,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307015,78,7,1,5,10,303582z192rnbr2x28o2t7u38,0,77.2,5.4,2025-05-24T16:06:24.438Z,2025-05-24T16:06:29Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5746847217,233,41,5746847171,286,,5746847169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307039,42,61,1,5,12,3ptum5fjcgw51mqui0gu6uuf4,1,23.8,94.2,2025-05-24T16:06:27.229Z,2025-05-24T16:06:27Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5746847325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307075,43,5,1,5,14,3ptum5fjcgw51mqui0gu6uuf4,0,22.0,101.2,2025-05-24T16:06:28.772Z,2025-05-24T16:06:33Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5746847473,56,Back,5746847895,233,79,5746847475,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307147,79,5,1,5,14,303582z192rnbr2x28o2t7u38,1,78.0,-1.2,2025-05-24T16:06:28.772Z,2025-05-24T16:16:42Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5746847855,56,Right,5746847857,347,,5746847865,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307441,80,1,1,5,35,303582z192rnbr2x28o2t7u38,0,81.0,0.0,2025-05-24T16:06:50.203Z,2025-05-24T16:06:51Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5746849525,141,33.7,5746849521,56,Center,5746849531,1,,5746849529,213,1.05,5746849523,140,93.7,5746849527,212,27.0,5746849519,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307465,44,12,1,5,36,3ptum5fjcgw51mqui0gu6uuf4,1,8.5,60.3,2025-05-24T16:06:51.125Z,2025-05-24T16:09:02Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746849661,140,23.8,5746849665,212,16.9,5746849663,141,67.9,5746849659,56,Back,5746849691,15,,5746849667,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307487,45,43,1,5,39,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T16:06:53.397Z,2025-05-24T16:07:49Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5746855857,144,44,5746849797,56,Back,5746849799,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307501,46,12,1,5,39,3ptum5fjcgw51mqui0gu6uuf4,1,23.8,67.9,2025-05-24T16:06:53.634Z,2025-05-24T16:08:08Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5746849867,212,11.8,5746849863,140,33.8,5746849869,213,0.47,5746849861,56,Back,5746849865,141,75.7,5746849943,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307639,81,1,1,5,41,303582z192rnbr2x28o2t7u38,1,79.5,24.4,2025-05-24T16:06:55.659Z,2025-05-24T16:07:00Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746850639,141,15.8,5746850637,140,78.5,5746850635,56,Right,5746850641,212,5.9,5746850643,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307677,82,1,1,5,46,303582z192rnbr2x28o2t7u38,1,88.0,13.7,2025-05-24T16:07:00.571Z,2025-05-24T16:07:02Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5746850837,213,3.31,5746850833,141,11.7,5746850829,56,Right,5746850831,140,80.2,5746850835,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307729,83,1,1,5,48,303582z192rnbr2x28o2t7u38,1,79.1,18.8,2025-05-24T16:07:02.859Z,2025-05-24T16:07:06Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746851177,56,Center,5746851183,212,9.1,5746851179,140,80.8,5746851181,141,31.9,5746851185,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307741,84,1,1,5,52,303582z192rnbr2x28o2t7u38,0,77.1,32.2,2025-05-24T16:07:06.683Z,2025-05-24T16:07:10Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5746851251,56,Center,5746851259,213,5.57,5746851501,236,,5746851253,140,78.0,5746851503,233,47,5746851507,286,,5746851257,212,1.2,5746851255,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307789,47,74,1,5,52,3ptum5fjcgw51mqui0gu6uuf4,1,26.7,69.1,2025-05-24T16:07:06.684Z,2025-05-24T16:51:01Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746851509,233,84,5746851481,56,Back,5746851483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818307811,85,1,1,5,54,303582z192rnbr2x28o2t7u38,1,76.3,19.5,2025-05-24T16:07:08.428Z,2025-05-24T16:07:11Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5746851587,212,22.8,5746851583,140,97.8,5746851581,56,Right,5746851589,213,6.13,5746851585,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
