id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value
2806411485,32,74,1,2,28,303582z192rnbr2x28o2t7u38,1,96.7,1.5,2025-04-26T16:02:44.538Z,2025-04-26T16:23:01Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681096665,56,Right,5681096667,285,,5681096773,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806425659,273,61,1,2,31,303582z192rnbr2x28o2t7u38,0,95.7,3.7,2025-04-26T16:02:47.484Z,2025-04-26T16:23:40Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681167559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411519,25,3,1,2,32,duspptyvnr5kpx2iko5gerhnz,0,12.4,95.8,2025-04-26T16:02:48.393Z,2025-04-26T16:23:44Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681096843,285,,5681167777,233,33,5681096841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411549,33,7,1,2,32,303582z192rnbr2x28o2t7u38,1,87.6,4.2,2025-04-26T16:02:48.394Z,2025-04-26T16:26:06Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681097011,286,,5681168003,233,25,5681097009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806426361,288,61,1,2,33,303582z192rnbr2x28o2t7u38,0,87.3,3.1,2025-04-26T16:02:48.907Z,2025-04-26T16:25:45Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5681173069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411545,26,61,1,2,35,duspptyvnr5kpx2iko5gerhnz,1,4.0,97.1,2025-04-26T16:02:51.352Z,2025-04-26T16:26:04Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681096995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411575,27,5,1,2,38,duspptyvnr5kpx2iko5gerhnz,0,6.4,101.8,2025-04-26T16:02:54.003Z,2025-04-26T16:48:40Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681097151,56,Back,5681097153,347,,5681097237,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411591,34,5,1,2,38,303582z192rnbr2x28o2t7u38,1,93.6,-1.8,2025-04-26T16:02:54.003Z,2025-04-26T16:02:58Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5681097231,233,27,5681097227,347,,5681097225,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411699,35,1,1,2,46,303582z192rnbr2x28o2t7u38,1,94.0,0.0,2025-04-26T16:03:02.762Z,2025-04-26T16:26:19Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681097801,107,,5681097815,213,1.00,5681097807,141,3.2,5681097805,140,96.1,5681102587,189,,5681097811,212,4.1,5681097803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411717,36,1,1,2,50,303582z192rnbr2x28o2t7u38,1,95.9,3.7,2025-04-26T16:03:06.034Z,2025-04-26T16:26:33Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681097895,56,Right,5681097903,141,3.5,5681097899,140,87.5,5681097905,212,8.8,5681175389,156,,5681097907,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806427621,312,3,1,2,51,303582z192rnbr2x28o2t7u38,0,86.9,18.6,2025-04-26T16:03:06.835Z,2025-04-26T16:50:29Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681178615,56,Right,5681178617,286,,5681179635,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806427605,217,7,1,2,51,duspptyvnr5kpx2iko5gerhnz,1,13.1,81.4,2025-04-26T16:03:06.836Z,2025-04-26T16:50:29Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681179241,56,Back,5681179611,233,312,5681179243,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411729,37,43,1,2,51,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-26T16:03:07.602Z,2025-04-26T16:03:32Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681097951,56,Right,5681099087,233,28,5681097953,286,0,5681099193,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411911,28,43,1,2,51,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-26T16:03:07.603Z,2025-04-26T16:03:36Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5681099021,56,Back,5681099437,144,7,5681099023,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411915,29,43,1,2,52,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-26T16:03:08.680Z,2025-04-26T16:06:58Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5681099045,56,Back,5681112715,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806428425,231,61,1,2,53,duspptyvnr5kpx2iko5gerhnz,0,11.4,76.3,2025-04-26T16:03:09.716Z,2025-04-26T16:28:39Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5681181921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411765,38,4,1,2,56,303582z192rnbr2x28o2t7u38,1,87.0,25.5,2025-04-26T16:03:11.938Z,2025-04-26T16:50:24Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5681098345,265,,5681098347,286,,5681100127,233,30,5681098339,13,,5681098341,56,Center,5681098343,152,,5681100335,348,8jb026oewf17pg61vdstcgj4l,5681098337,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411921,30,4,1,2,56,duspptyvnr5kpx2iko5gerhnz,0,13.0,74.5,2025-04-26T16:03:11.939Z,2025-04-26T16:50:24Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5681100145,233,38,5681099309,285,,5681099301,56,Back,5681099295,13,,5681099305,152,,5681099307,265,,5681099289,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806412461,31,58,1,3,51,duspptyvnr5kpx2iko5gerhnz,0,0.0,0.0,2025-04-26T16:04:07.505Z,2025-04-26T16:04:15Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5681101585,56,Back,5681101581,179,,5681101683,233,39,5681101579,186,,5681101583,75,,5681101577,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806412383,39,16,1,3,51,303582z192rnbr2x28o2t7u38,1,88.5,50.0,2025-04-26T16:04:07.505Z,2025-04-26T16:04:21Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681102051,390,614389,5681102055,230,99.4,5681101395,20,,5681102049,103,7.0,5681102063,282,303582z192rnbr2x28o2t7u38,5681102047,102,54.0,5681102067,472,38,5681101231,56,Center,5681101227,9,5681102053,458,,5681102059,280,PENALTY_WON,5681101229,17,5681102057,231,50,5681101233,214,5681102179,353,31,5681102061,281,19xsgxk4g4gf1ickmbc92uzu,5681101403,375,03:50.964,5681101399,374,2025-04-26 17:04:06.781,5681102045,76,,,
2806413135,32,1,1,4,40,duspptyvnr5kpx2iko5gerhnz,1,49.9,50.0,2025-04-26T16:04:56.440Z,2025-04-26T16:04:59Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5681104621,141,50.0,5681104627,212,22.1,5681104617,140,28.9,5681104631,279,G,5681104629,213,3.14,5681104613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413199,33,1,1,4,43,duspptyvnr5kpx2iko5gerhnz,0,32.0,50.1,2025-04-26T16:04:58.873Z,2025-04-26T16:05:03Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681104985,1,,5681104981,212,70.2,5681104973,157,,5681104979,141,0.0,5681104983,213,5.76,5681104977,140,89.8,5681104975,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413209,34,5,1,4,47,duspptyvnr5kpx2iko5gerhnz,0,85.8,-1.2,2025-04-26T16:05:03.488Z,2025-04-26T16:05:08Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681104989,347,,5681104987,56,Right,5681105107,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413231,40,5,1,4,47,303582z192rnbr2x28o2t7u38,1,14.2,101.2,2025-04-26T16:05:03.488Z,2025-04-26T16:48:40Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681105093,233,34,5681105079,347,,5681105077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413291,41,1,1,4,52,303582z192rnbr2x28o2t7u38,1,20.4,100.0,2025-04-26T16:05:07.977Z,2025-04-26T16:05:11Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681105401,213,3.55,5681105391,107,,5681105397,141,90.3,5681105395,140,5.0,5681105399,212,17.6,5681105393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413297,42,1,1,4,55,303582z192rnbr2x28o2t7u38,0,5.4,90.6,2025-04-26T16:05:11.089Z,2025-04-26T16:05:12Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681105427,1,,5681105425,213,0.01,5681105417,56,Back,5681105415,157,,5681105421,141,91.1,5681105423,212,39.7,5681105419,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413333,35,1,1,4,56,duspptyvnr5kpx2iko5gerhnz,1,59.3,7.6,2025-04-26T16:05:12.505Z,2025-04-26T16:29:38Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681105581,56,Right,5681105593,213,6.12,5681105585,140,70.7,5681105589,141,4.7,5681105591,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806429259,250,61,1,4,58,duspptyvnr5kpx2iko5gerhnz,0,70.9,5.6,2025-04-26T16:05:13.956Z,2025-04-26T16:29:59Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5681185909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413339,36,5,1,4,59,duspptyvnr5kpx2iko5gerhnz,0,78.8,-1.1,2025-04-26T16:05:14.841Z,2025-04-26T16:48:41Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681105631,347,,5681105699,233,43,5681105629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413323,43,5,1,4,59,303582z192rnbr2x28o2t7u38,1,21.2,101.1,2025-04-26T16:05:14.841Z,2025-04-26T16:48:40Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681105531,56,Back,5681105533,347,,5681105641,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413463,44,1,1,5,8,303582z192rnbr2x28o2t7u38,1,19.9,100.0,2025-04-26T16:05:24.472Z,2025-04-26T16:31:39Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681106333,107,,5681106339,141,92.2,5681106341,212,15.9,5681106343,213,5.88,5681106335,56,Back,5681106337,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413475,45,1,1,5,9,303582z192rnbr2x28o2t7u38,1,33.2,88.9,2025-04-26T16:05:25.609Z,2025-04-26T16:31:38Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5681106409,213,2.78,5681190897,156,,5681106405,212,9.1,5681106397,140,25.1,5681106401,141,93.6,5681106391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413489,46,1,1,5,10,303582z192rnbr2x28o2t7u38,0,23.6,99.3,2025-04-26T16:05:26.297Z,2025-04-26T16:31:43Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681106479,56,Back,5681106481,140,36.8,5681106487,213,6.22,5681106485,212,13.9,5681106483,141,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413535,38,1,1,5,12,duspptyvnr5kpx2iko5gerhnz,0,68.6,5.6,2025-04-26T16:05:27.985Z,2025-04-26T16:31:51Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5681106717,213,0.01,5681106715,212,25.0,5681106713,141,6.1,5681106707,155,,5681106709,56,Right,5681106711,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413555,47,1,1,5,16,303582z192rnbr2x28o2t7u38,0,9.7,95.6,2025-04-26T16:05:31.977Z,2025-04-26T16:31:58Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5681106831,56,Back,5681106835,141,95.7,5681106829,157,,5681106837,212,10.7,5681106841,1,,5681106833,140,19.9,5681106839,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413607,39,1,1,5,17,duspptyvnr5kpx2iko5gerhnz,0,83.2,13.2,2025-04-26T16:05:33.128Z,2025-04-26T16:05:36Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5681107093,141,19.1,5681107095,212,9.3,5681107097,213,0.45,5681107087,3,,5681107089,56,Right,5681107091,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413751,41,1,1,5,18,duspptyvnr5kpx2iko5gerhnz,0,77.1,10.7,2025-04-26T16:05:33.993Z,2025-04-26T16:32:50Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5681194731,168,,5681107833,141,16.2,5681107831,140,86.6,5681194885,3,,5681107835,212,10.7,5681107829,56,Right,5681107837,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806432087,290,3,1,5,20,duspptyvnr5kpx2iko5gerhnz,0,84.2,16.5,2025-04-26T16:05:36.140Z,2025-04-26T16:50:30Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5681199389,56,Right,5681199391,286,,5681199565,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413619,48,7,1,5,20,303582z192rnbr2x28o2t7u38,1,15.8,83.5,2025-04-26T16:05:36.141Z,2025-04-26T16:50:30Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5681199545,233,290,5681199543,285,,5681107143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806432393,409,1,1,5,21,303582z192rnbr2x28o2t7u38,1,12.2,85.2,2025-04-26T16:05:37.696Z,2025-04-26T16:34:47Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681203395,212,12.2,5681203397,213,6.02,5681203391,140,23.4,5681203389,56,Back,5681203393,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413649,49,3,1,5,22,303582z192rnbr2x28o2t7u38,0,23.6,86.2,2025-04-26T16:05:38.377Z,2025-04-26T16:35:06Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5681107629,233,40,5681107251,285,,5681107249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413701,40,7,1,5,22,duspptyvnr5kpx2iko5gerhnz,0,76.4,13.8,2025-04-26T16:05:38.378Z,2025-04-26T16:35:04Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5681107579,233,49,5681107567,286,,5681107565,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806433315,427,61,1,5,23,303582z192rnbr2x28o2t7u38,1,21.5,83.6,2025-04-26T16:05:39.183Z,2025-04-26T16:35:25Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5681206267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806433831,316,1,1,5,28,duspptyvnr5kpx2iko5gerhnz,1,78.2,7.6,2025-04-26T16:05:43.963Z,2025-04-26T16:36:17Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5681209671,140,65.5,5681209675,212,13.7,5681209677,213,3.36,5681209665,56,Right,5681209673,141,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413791,42,3,1,5,29,duspptyvnr5kpx2iko5gerhnz,1,74.6,5.0,2025-04-26T16:05:44.817Z,2025-04-26T16:50:36Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681108057,233,50,5681108027,286,,5681108025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413747,50,45,1,5,29,303582z192rnbr2x28o2t7u38,0,25.4,95.0,2025-04-26T16:05:44.817Z,2025-04-26T16:50:36Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5681108065,233,42,5681107813,56,Back,5681107815,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413811,43,3,1,5,30,duspptyvnr5kpx2iko5gerhnz,0,85.3,5.2,2025-04-26T16:05:46.257Z,2025-04-26T16:06:51Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681108101,211,,5681108099,286,,5681108097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413817,51,12,1,5,31,303582z192rnbr2x28o2t7u38,1,14.9,95.7,2025-04-26T16:05:47.161Z,2025-04-26T16:36:26Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681108117,140,7.1,5681108119,141,100.0,5681108115,56,Back,5681108191,167,,5681108125,213,2.66,5681108123,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413907,44,5,1,5,32,duspptyvnr5kpx2iko5gerhnz,1,90.2,-2.0,2025-04-26T16:05:48.089Z,2025-04-26T16:48:41Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681108543,347,,5681111907,233,52,5681108541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806413821,52,5,1,5,32,303582z192rnbr2x28o2t7u38,0,9.8,102.0,2025-04-26T16:05:48.089Z,2025-04-26T16:48:41Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681108137,56,Back,5681111941,233,44,5681108139,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414027,45,1,1,5,46,duspptyvnr5kpx2iko5gerhnz,1,85.6,0.0,2025-04-26T16:06:02.639Z,2025-04-26T16:06:04Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681109141,141,4.9,5681109139,140,97.4,5681109145,213,0.36,5681109137,56,Right,5681109135,107,,5681109143,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414041,46,1,1,5,48,duspptyvnr5kpx2iko5gerhnz,1,97.4,4.9,2025-04-26T16:06:04.168Z,2025-04-26T16:06:06Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5681109235,213,2.98,5681109229,212,6.4,5681109223,56,Right,5681109225,140,91.4,5681109227,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414069,48,3,1,5,49,duspptyvnr5kpx2iko5gerhnz,0,91.1,12.0,2025-04-26T16:06:05.384Z,2025-04-26T16:37:19Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681109385,286,,5681109591,233,53,5681109383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414091,53,7,1,5,49,303582z192rnbr2x28o2t7u38,0,8.9,88.0,2025-04-26T16:06:05.385Z,2025-04-26T16:37:34Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5681109519,56,Back,5681109521,285,,5681109579,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414065,47,61,1,5,50,duspptyvnr5kpx2iko5gerhnz,1,89.1,6.4,2025-04-26T16:06:06.024Z,2025-04-26T16:37:33Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5681109339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806435513,330,3,1,5,51,duspptyvnr5kpx2iko5gerhnz,0,88.6,16.0,2025-04-26T16:06:07.019Z,2025-04-26T16:50:30Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5681220031,286,,5681220947,233,448,5681220029,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806435779,448,7,1,5,51,303582z192rnbr2x28o2t7u38,1,11.4,84.0,2025-04-26T16:06:07.020Z,2025-04-26T16:38:40Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5681220893,233,330,5681220823,56,Back,5681220825,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806436363,452,1,1,5,53,303582z192rnbr2x28o2t7u38,1,15.2,80.8,2025-04-26T16:06:08.975Z,2025-04-26T16:39:15Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5681223895,56,Back,5681223897,140,8.7,5681223903,213,3.10,5681223901,212,6.8,5681223899,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414123,55,1,1,5,55,303582z192rnbr2x28o2t7u38,0,9.3,83.2,2025-04-26T16:06:11.016Z,2025-04-26T16:39:26Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5681109697,157,,5681109703,141,84.8,5681109709,1,,5681109699,56,Back,5681109701,140,19.7,5681109707,213,0.10,5681109705,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414099,49,8,1,5,55,duspptyvnr5kpx2iko5gerhnz,1,76.8,15.9,2025-04-26T16:06:11.032Z,2025-04-26T16:06:11Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5681109555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414129,56,83,1,5,56,303582z192rnbr2x28o2t7u38,0,23.3,87.5,2025-04-26T16:06:12.536Z,2025-04-26T16:39:33Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681109909,399,1zud0qdtf6c6wzkgqhz6b94a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414147,51,1,1,5,57,duspptyvnr5kpx2iko5gerhnz,1,79.6,12.5,2025-04-26T16:06:13.144Z,2025-04-26T16:06:14Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5681109809,140,75.7,5681109807,56,Right,5681109811,141,19.5,5681109813,212,6.3,5681109815,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414173,52,1,1,5,58,duspptyvnr5kpx2iko5gerhnz,1,75.7,19.5,2025-04-26T16:06:13.880Z,2025-04-26T16:06:15Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5681109889,56,Center,5681109891,140,73.1,5681109895,212,10.0,5681109897,213,1.85,5681109893,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414227,53,1,1,5,59,duspptyvnr5kpx2iko5gerhnz,1,72.7,33.7,2025-04-26T16:06:15.272Z,2025-04-26T16:06:18Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5681110193,140,58.2,5681110199,213,2.52,5681110189,56,Center,5681110197,212,18.8,5681110195,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414261,54,1,1,6,2,duspptyvnr5kpx2iko5gerhnz,0,60.2,55.1,2025-04-26T16:06:18.233Z,2025-04-26T16:06:21Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681110443,233,57,5681110335,140,62.7,5681110337,141,52.5,5681110331,155,,5681110339,212,3.2,5681110451,286,,5681110333,56,Center,5681110439,236,,5681110341,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,,
2806414277,57,74,1,6,2,303582z192rnbr2x28o2t7u38,1,40.2,32.4,2025-04-26T16:06:18.234Z,2025-04-26T17:08:02Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5681110427,285,,5681110425,56,Back,5681110469,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414323,55,1,1,6,8,duspptyvnr5kpx2iko5gerhnz,1,36.4,67.2,2025-04-26T16:06:24.056Z,2025-04-26T16:06:25Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5681110683,141,49.7,5681110685,212,30.9,5681110687,213,3.54,5681110681,140,9.2,5681110679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806414359,56,1,1,6,9,duspptyvnr5kpx2iko5gerhnz,1,13.3,51.0,2025-04-26T16:06:25.384Z,2025-04-26T16:06:28Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5681110897,213,6.17,5681110895,212,18.5,5681110891,140,30.8,5681110889,56,Back,5681110893,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
