id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2820305145,28,1,1,2,31,8sy0cxovuxo76tuoas3uo55xj,0,89.1,83.5,2025-05-31T12:04:12.625Z,2025-05-31T12:11:47Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5757993961,2,,5757993967,140,88.9,5757993963,155,,5757993965,56,Center,5757993969,141,54.6,5757993973,213,4.70,5757993971,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305139,31,44,1,2,31,3ptum5fjcgw51mqui0gu6uuf4,1,9.5,46.0,2025-05-31T12:04:13.050Z,2025-05-31T13:02:30Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5757994011,233,29,5757993929,56,Back,5757993931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305151,29,44,1,2,31,8sy0cxovuxo76tuoas3uo55xj,0,90.5,54.0,2025-05-31T12:04:13.051Z,2025-05-31T13:02:30Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5757994003,286,,5757994001,56,Center,5757994039,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305141,32,12,1,2,32,3ptum5fjcgw51mqui0gu6uuf4,1,7.3,47.7,2025-05-31T12:04:13.419Z,2025-06-01T19:12:37Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5757993933,56,Back,5757993943,15,,5757993941,213,0.26,5757993935,140,9.7,5757993937,141,48.7,5757993939,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305155,30,13,1,2,38,8sy0cxovuxo76tuoas3uo55xj,1,91.8,54.0,2025-05-31T12:04:19.728Z,2025-06-01T19:14:46Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5757994167,231,49.8,5757994149,85,,5757994145,25,,5757994019,56,Center,5758001923,458,,5757994163,328,,5757994161,103,59.7,5757994159,102,48.4,5757994165,230,99.0,5757994017,17,5757994147,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305159,31,5,1,2,38,8sy0cxovuxo76tuoas3uo55xj,0,101.4,42.0,2025-05-31T12:04:19.819Z,2025-05-31T12:49:35Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5757994047,56,Center,5757994061,233,33,5757994049,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305161,33,5,1,2,38,3ptum5fjcgw51mqui0gu6uuf4,1,-1.4,58.0,2025-05-31T12:04:19.819Z,2025-05-31T12:04:22Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5757994051,56,Back,5757994053,346,,5757994055,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305215,34,1,1,2,59,3ptum5fjcgw51mqui0gu6uuf4,0,3.6,39.7,2025-05-31T12:04:40.555Z,2025-05-31T12:04:43Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5757994403,56,Back,5757994401,124,,5757994415,74,,5757994409,212,36.6,5757994411,213,5.40,5757994407,141,0.0,5757994413,1,,5757994405,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305221,32,5,1,3,2,8sy0cxovuxo76tuoas3uo55xj,1,74.8,102.0,2025-05-31T12:04:43.223Z,2025-05-31T12:49:35Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5757994433,233,35,5757994425,56,Left,5757994427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305217,35,5,1,3,2,3ptum5fjcgw51mqui0gu6uuf4,0,25.2,-2.0,2025-05-31T12:04:43.223Z,2025-05-31T12:04:45Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5757994417,56,Back,5757994443,233,32,5757994419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305233,34,1,1,3,8,8sy0cxovuxo76tuoas3uo55xj,1,75.6,100.0,2025-05-31T12:04:49.216Z,2025-05-31T12:12:46Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5757994493,56,Left,5757994501,213,4.47,5757994497,141,84.8,5757994495,140,72.9,5757994499,212,12.0,5758003067,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305235,35,1,1,3,9,8sy0cxovuxo76tuoas3uo55xj,1,72.9,84.8,2025-05-31T12:04:50.720Z,2025-05-31T12:04:52Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5757994509,141,91.1,5757994511,212,9.4,5757994507,140,80.9,5757994513,213,0.47,5757994505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305247,36,1,1,3,11,8sy0cxovuxo76tuoas3uo55xj,1,85.1,90.0,2025-05-31T12:04:52.193Z,2025-05-31T12:05:00Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,1.0,,5757994563,196,,5757994653,210,15,5757994575,1,,5757994565,56,Center,5757994567,140,85.3,5757994573,213,4.72,5757994571,212,42.2,5757994655,154,,5757994569,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305253,37,15,1,3,14,8sy0cxovuxo76tuoas3uo55xj,1,86.7,31.1,2025-05-31T12:04:55.728Z,2025-06-01T19:15:16Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5757994681,146,88.0,5757994591,56,Center,5757994683,147,32.7,5757994589,63,,5757994669,29,,5757994685,230,98.1,5757994677,102,47.4,5757994605,82,,5757994587,22,,5760989683,80,5757994673,55,5757994671,154,,5757994687,231,5757994709,233,36,5757994679,103,5757994601,20,,36,,,,,47.1,19,,,,,,,
2820305249,36,10,1,3,14,3ptum5fjcgw51mqui0gu6uuf4,1,13.4,68.6,2025-05-31T12:04:55.828Z,2025-05-31T12:05:01Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5757994715,233,37,5757994579,94,,5757994581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305261,37,12,1,3,16,3ptum5fjcgw51mqui0gu6uuf4,1,13.5,67.6,2025-05-31T12:04:57.610Z,2025-05-31T12:05:01Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5757994713,167,,5757994659,140,43.0,5757994663,212,38.8,5757994661,141,100.0,5757994665,213,0.65,5757994657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305265,38,5,1,3,19,3ptum5fjcgw51mqui0gu6uuf4,0,43.2,102.0,2025-05-31T12:05:00.516Z,2025-05-31T12:05:03Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5757994733,233,38,5757994701,56,Back,5757994703,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305269,38,5,1,3,19,8sy0cxovuxo76tuoas3uo55xj,1,56.8,-2.0,2025-05-31T12:05:00.516Z,2025-05-31T12:49:36Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5757994719,56,Right,5757994721,347,,5757994727,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305275,39,1,1,3,23,8sy0cxovuxo76tuoas3uo55xj,1,56.6,0.0,2025-05-31T12:05:04.656Z,2025-05-31T12:05:06Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5757994757,213,1.65,5757994755,212,11.9,5757994753,141,15.5,5757994751,140,55.7,5757994749,56,Right,5757994747,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305285,40,1,1,3,25,8sy0cxovuxo76tuoas3uo55xj,1,55.7,15.5,2025-05-31T12:05:06.608Z,2025-05-31T12:05:12Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5757994821,56,Back,5757994823,140,39.4,5757994825,141,56.6,5757994827,212,32.8,5757994829,213,2.12,5757994831,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305295,41,1,1,3,31,8sy0cxovuxo76tuoas3uo55xj,1,56.1,70.5,2025-05-31T12:05:12.400Z,2025-05-31T12:05:16Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5757994871,140,56.5,5757994877,213,1.54,5757994873,141,93.6,5757994869,56,Left,5757994875,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305301,42,1,1,3,34,8sy0cxovuxo76tuoas3uo55xj,0,56.6,90.5,2025-05-31T12:05:15.969Z,2025-05-31T12:05:17Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5757994897,155,,5757994901,140,83.4,5757994899,56,Center,5757994903,141,56.3,5757994909,1,,5757994907,213,5.59,5757994905,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305303,39,12,1,3,36,3ptum5fjcgw51mqui0gu6uuf4,1,27.9,40.6,2025-05-31T12:05:18.011Z,2025-05-31T12:05:19Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5757994921,212,17.5,5757994915,56,Back,5757994923,213,5.86,5757994917,140,43.1,5757994929,15,,5757994919,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305309,43,83,1,3,39,8sy0cxovuxo76tuoas3uo55xj,0,70.7,56.6,2025-05-31T12:05:20.816Z,2025-05-31T12:05:22Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5757994965,399,36gi7l0qvkbru5w6v2nym00ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305313,41,1,1,3,40,3ptum5fjcgw51mqui0gu6uuf4,1,37.2,46.3,2025-05-31T12:05:21.770Z,2025-05-31T12:05:23Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5757994949,212,7.0,5757994951,213,2.16,5757994943,56,Back,5757994947,141,54.9,5757994945,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305329,42,1,1,3,42,3ptum5fjcgw51mqui0gu6uuf4,1,32.5,49.6,2025-05-31T12:05:23.546Z,2025-05-31T12:05:26Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5757995041,140,27.9,5757995047,213,2.11,5757995039,56,Back,5757995043,141,61.4,5757995045,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305331,43,1,1,3,45,3ptum5fjcgw51mqui0gu6uuf4,1,32.0,57.3,2025-05-31T12:05:26.682Z,2025-05-31T12:05:28Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5757995059,56,Back,5757995065,212,13.0,5757995061,140,26.3,5757995067,213,4.23,5757995063,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305333,44,1,1,3,47,3ptum5fjcgw51mqui0gu6uuf4,1,26.4,37.7,2025-05-31T12:05:28.682Z,2025-05-31T12:05:30Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5757995077,140,28.9,5757995075,56,Back,5757995079,141,59.9,5757995081,212,15.3,5757995083,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305343,45,1,1,3,49,3ptum5fjcgw51mqui0gu6uuf4,1,30.2,69.3,2025-05-31T12:05:30.811Z,2025-05-31T12:05:35Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5757995125,140,22.5,5757995127,141,37.9,5757995123,56,Back,5757995131,213,4.35,5757995129,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305347,46,1,1,3,54,3ptum5fjcgw51mqui0gu6uuf4,1,26.3,27.9,2025-05-31T12:05:35.482Z,2025-05-31T12:05:37Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5757995141,212,9.9,5757995143,213,4.33,5757995139,141,14.4,5757995137,140,22.8,5757995135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305351,44,83,1,3,56,8sy0cxovuxo76tuoas3uo55xj,0,81.3,88.3,2025-05-31T12:05:37.192Z,2025-05-31T12:14:36Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5757995195,399,64pptq46unjnsxn6wc3avhtec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305353,47,1,1,3,56,3ptum5fjcgw51mqui0gu6uuf4,1,17.0,11.7,2025-05-31T12:05:37.579Z,2025-05-31T12:05:40Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5757995175,212,25.0,5757995169,56,Back,5757995173,141,45.2,5757995177,213,1.99,5757995171,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305355,48,1,1,3,59,3ptum5fjcgw51mqui0gu6uuf4,1,9.2,51.5,2025-05-31T12:05:40.523Z,2025-05-31T12:05:42Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5757995185,140,12.4,5757995183,56,Back,5757995187,141,67.0,5757995191,213,1.26,5757995189,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305357,49,1,1,4,1,3ptum5fjcgw51mqui0gu6uuf4,1,12.6,68.8,2025-05-31T12:05:42.603Z,2025-05-31T12:05:43Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5757995207,213,5.79,5757995201,140,20.0,5757995203,141,62.7,5757995199,56,Back,5757995205,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305367,50,1,1,4,2,3ptum5fjcgw51mqui0gu6uuf4,1,21.9,67.3,2025-05-31T12:05:43.547Z,2025-05-31T12:05:49Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5757995245,212,19.3,5757995247,213,1.02,5757995241,140,31.5,5757995243,141,91.5,5757995239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305377,51,1,1,4,8,3ptum5fjcgw51mqui0gu6uuf4,1,39.2,94.5,2025-05-31T12:05:49.563Z,2025-05-31T12:05:55Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5757995309,212,13.6,5757995311,213,3.57,5757995307,141,86.2,5757995305,140,27.4,5757995303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305383,52,1,1,4,13,3ptum5fjcgw51mqui0gu6uuf4,0,32.0,85.4,2025-05-31T12:05:55.020Z,2025-05-31T12:05:59Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5757995341,140,77.5,5757995343,141,80.6,5757995337,155,,5757995349,1,,5757995347,213,6.21,5757995339,56,Left,5757995345,212,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305387,53,3,1,4,19,3ptum5fjcgw51mqui0gu6uuf4,0,76.6,75.0,2025-05-31T12:06:00.571Z,2025-05-31T12:06:09Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5757995401,233,45,5757995375,286,,5757995373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305391,45,7,1,4,19,8sy0cxovuxo76tuoas3uo55xj,0,23.4,25.0,2025-05-31T12:06:00.572Z,2025-05-31T12:06:05Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5757995389,56,Back,5757995391,285,,5757995393,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305395,54,1,1,4,21,3ptum5fjcgw51mqui0gu6uuf4,1,75.1,78.7,2025-05-31T12:06:02.315Z,2025-05-31T12:06:03Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5757995433,56,Center,5757995441,213,4.74,5757995437,141,72.4,5757995435,140,75.2,5757995439,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305399,55,50,1,4,22,3ptum5fjcgw51mqui0gu6uuf4,1,75.8,70.0,2025-05-31T12:06:03.551Z,2025-05-31T12:06:08Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5757995457,286,,5757995455,56,Center,5757995481,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305403,46,7,1,4,22,8sy0cxovuxo76tuoas3uo55xj,1,24.2,30.0,2025-05-31T12:06:03.552Z,2025-05-31T12:06:08Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5757995471,56,Back,5757995473,285,,5757995475,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305407,47,12,1,4,23,8sy0cxovuxo76tuoas3uo55xj,1,19.7,33.3,2025-05-31T12:06:04.337Z,2025-05-31T12:06:10Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5757995501,141,32.4,5757995503,212,4.1,5757995499,140,23.6,5757995547,233,56,5757995505,213,6.13,5757995497,56,Back,5757995545,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305401,56,74,1,4,23,3ptum5fjcgw51mqui0gu6uuf4,1,76.5,74.2,2025-05-31T12:06:04.338Z,2025-05-31T12:06:10Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5757995469,397,,5757995555,233,47,5757995465,285,,5757995463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305411,49,1,1,4,25,8sy0cxovuxo76tuoas3uo55xj,1,8.7,26.4,2025-05-31T12:06:07.057Z,2025-05-31T12:06:09Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5757995527,141,43.1,5757995523,140,5.0,5757995519,56,Back,5757995533,213,1.90,5757995531,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305415,50,1,1,4,27,8sy0cxovuxo76tuoas3uo55xj,0,5.0,43.1,2025-05-31T12:06:08.753Z,2025-05-31T12:06:11Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5757995593,1,,5757995589,212,74.4,5757995591,213,6.07,5757995587,141,20.3,5757995585,140,74.3,5757995581,157,,5757995583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305441,58,1,1,4,34,3ptum5fjcgw51mqui0gu6uuf4,1,34.9,72.6,2025-05-31T12:06:15.115Z,2025-05-31T12:06:18Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5757995705,56,Back,5757995711,212,20.6,5757995707,140,29.2,5757995713,213,4.42,5757995709,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305461,59,1,1,4,37,3ptum5fjcgw51mqui0gu6uuf4,1,31.6,38.0,2025-05-31T12:06:18.412Z,2025-05-31T12:06:25Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5757995835,213,5.25,5757995827,56,Back,5757995829,140,42.9,5757995831,141,8.6,5757995833,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305463,60,61,1,4,43,3ptum5fjcgw51mqui0gu6uuf4,0,57.1,5.2,2025-05-31T12:06:25.019Z,2025-05-31T12:07:01Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5757995839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305469,51,4,1,4,44,8sy0cxovuxo76tuoas3uo55xj,1,42.4,94.2,2025-05-31T12:06:26.041Z,2025-05-31T12:06:31Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5757995879,152,,5757995885,233,61,5757995875,13,,5757995877,56,Back,5757995881,265,,5757995883,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305467,61,4,1,4,44,3ptum5fjcgw51mqui0gu6uuf4,0,57.6,5.8,2025-05-31T12:06:26.042Z,2025-05-31T12:06:31Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5757995869,152,,5757995871,265,,5757995873,285,,5757995867,56,Right,5757995865,13,,5757995891,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305543,52,1,1,5,23,8sy0cxovuxo76tuoas3uo55xj,1,42.2,90.6,2025-05-31T12:07:04.082Z,2025-05-31T12:07:08Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5757996301,56,Left,5757996297,155,,5757996303,140,76.1,5757996295,5,,5757996299,152,,5757996307,212,35.6,5757996311,1,,5757996305,141,88.1,5757996309,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305545,53,61,1,5,26,8sy0cxovuxo76tuoas3uo55xj,0,80.6,90.5,2025-05-31T12:07:07.921Z,2025-05-31T12:07:08Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5757996315,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305549,62,12,1,5,27,3ptum5fjcgw51mqui0gu6uuf4,1,17.3,6.2,2025-05-31T12:07:08.972Z,2025-05-31T12:07:10Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5757996337,213,3.74,5757996349,167,,5757996335,212,9.4,5757996329,56,Back,5757996331,140,9.9,5757996333,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305553,54,5,1,5,28,8sy0cxovuxo76tuoas3uo55xj,1,88.0,101.8,2025-05-31T12:07:09.333Z,2025-05-31T12:49:36Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5757996353,347,,5757996351,56,Left,5757996381,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305551,63,5,1,5,28,3ptum5fjcgw51mqui0gu6uuf4,0,12.0,-1.8,2025-05-31T12:07:09.333Z,2025-05-31T12:07:12Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5757996345,56,Back,5757996393,233,54,5757996347,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305567,55,1,1,5,30,8sy0cxovuxo76tuoas3uo55xj,1,84.8,100.0,2025-05-31T12:07:11.617Z,2025-05-31T12:07:15Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5757996443,141,85.9,5757996441,140,93.8,5757996437,107,,5757996445,212,14.5,5757996439,56,Left,5757996447,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305569,56,1,1,5,33,8sy0cxovuxo76tuoas3uo55xj,0,95.9,78.2,2025-05-31T12:07:14.897Z,2025-05-31T12:07:16Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5757996453,155,,5757996451,2,,5757996459,141,56.1,5757996457,140,86.9,5757996461,212,17.8,5757996455,56,Center,5757996463,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305571,64,12,1,5,34,3ptum5fjcgw51mqui0gu6uuf4,1,12.9,37.9,2025-05-31T12:07:15.963Z,2025-05-31T12:07:16Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5757996467,140,24.3,5757996465,56,Back,5757996475,15,,5757996469,141,51.2,5757996473,213,0.65,5757996471,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305585,57,1,1,5,38,8sy0cxovuxo76tuoas3uo55xj,1,82.1,32.4,2025-05-31T12:07:19.473Z,2025-05-31T12:07:21Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5757996547,56,Center,5757996553,212,13.1,5757996551,141,29.1,5757996549,140,69.8,5757996555,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305601,58,1,1,5,40,8sy0cxovuxo76tuoas3uo55xj,1,65.8,26.1,2025-05-31T12:07:21.682Z,2025-05-31T12:07:26Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5757996641,212,6.1,5757996639,141,19.5,5757996643,213,5.45,5757996635,56,Right,5757996637,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305609,59,1,1,5,44,8sy0cxovuxo76tuoas3uo55xj,0,68.9,10.7,2025-05-31T12:07:25.921Z,2025-05-31T12:07:26Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5757996683,141,0.0,5757996687,213,5.49,5757996681,140,77.0,5757996685,212,12.1,5757996679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305611,60,5,1,5,45,8sy0cxovuxo76tuoas3uo55xj,0,74.8,-1.8,2025-05-31T12:07:26.757Z,2025-05-31T12:07:30Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5757996707,233,65,5757996691,347,,5757996689,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305615,65,5,1,5,45,3ptum5fjcgw51mqui0gu6uuf4,1,25.2,101.8,2025-05-31T12:07:26.757Z,2025-05-31T12:49:36Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5757996697,56,Back,5757996701,233,60,5757996699,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820305639,66,1,1,5,52,3ptum5fjcgw51mqui0gu6uuf4,1,29.3,100.0,2025-05-31T12:07:33.180Z,2025-05-31T12:07:34Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5757996857,56,Back,5757996855,107,,5757996861,141,90.2,5757996863,212,8.3,5757996859,140,27.2,5757996865,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
