id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2799069057,24,5,1,2,29,8sy0cxovuxo76tuoas3uo55xj,1,-1.6,60.4,2025-04-11T15:04:16.846Z,2025-04-11T17:16:40Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640774309,233,37,5640774301,56,Back,5640774303,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069059,37,5,1,2,29,duspptyvnr5kpx2iko5gerhnz,0,101.6,39.6,2025-04-11T15:04:16.846Z,2025-04-11T17:16:41Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640774313,233,24,5640774305,56,Center,5640774307,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069115,25,1,1,2,46,8sy0cxovuxo76tuoas3uo55xj,1,4.7,59.6,2025-04-11T15:04:34.142Z,2025-04-11T15:04:41Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640774659,141,53.0,5640774663,213,4.48,5640774785,189,,5640774653,124,,5640774661,212,4.6,5640774655,56,Back,5640774657,140,3.7,5640774667,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069121,26,1,1,2,47,8sy0cxovuxo76tuoas3uo55xj,1,3.7,53.0,2025-04-11T15:04:35.174Z,2025-04-11T15:04:43Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640774711,213,0.30,5640774859,189,,5640774707,141,66.3,5640774705,140,31.4,5640774713,1,,5640774701,157,,5640774709,212,30.5,5640774703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069123,27,4,1,2,48,8sy0cxovuxo76tuoas3uo55xj,1,31.4,67.2,2025-04-11T15:04:36.118Z,2025-04-11T15:13:24Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640774719,56,Back,5640790545,294,,5640774717,13,,5640774727,233,38,5640774725,285,,5640774721,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069113,38,4,1,2,48,duspptyvnr5kpx2iko5gerhnz,0,68.6,32.8,2025-04-11T15:04:36.119Z,2025-04-11T15:13:19Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640774679,13,,5640774687,286,,5640774683,152,,5640790437,294,,5640774681,56,Center,5640774733,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069177,29,1,1,3,5,8sy0cxovuxo76tuoas3uo55xj,1,37.5,70.3,2025-04-11T15:04:53.214Z,2025-04-11T15:04:57Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640775121,213,3.94,5640775109,5,,5640775117,141,53.7,5640775115,140,27.0,5640775113,56,Back,5640775119,212,15.8,5640775111,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069179,30,1,1,3,9,8sy0cxovuxo76tuoas3uo55xj,1,26.4,52.5,2025-04-11T15:04:57.086Z,2025-04-11T15:04:58Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640775151,213,5.67,5640775141,56,Back,5640775143,140,35.1,5640775147,212,11.2,5640775145,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069189,31,1,1,3,10,8sy0cxovuxo76tuoas3uo55xj,1,34.9,43.0,2025-04-11T15:04:58.478Z,2025-04-11T15:05:02Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640775237,140,22.5,5640775241,212,15.5,5640775235,56,Back,5640775239,141,55.4,5640775243,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069201,32,1,1,3,14,8sy0cxovuxo76tuoas3uo55xj,1,21.9,52.8,2025-04-11T15:05:01.982Z,2025-04-11T15:05:05Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640775317,213,4.57,5640775315,212,29.8,5640775309,56,Back,5640775311,140,18.0,5640775313,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069207,33,1,1,3,17,8sy0cxovuxo76tuoas3uo55xj,0,18.7,9.4,2025-04-11T15:05:04.878Z,2025-04-11T15:05:09Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640775359,212,50.1,5640775363,1,,5640775351,155,,5640775361,213,6.25,5640775353,56,Right,5640775355,140,66.4,5640775357,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069235,40,1,1,3,25,duspptyvnr5kpx2iko5gerhnz,1,35.6,94.7,2025-04-11T15:05:12.839Z,2025-04-11T15:05:17Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640775525,1,,5640775519,141,80.6,5640775521,212,33.2,5640775515,56,Left,5640775517,140,65.9,5640775523,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069239,34,83,1,3,28,8sy0cxovuxo76tuoas3uo55xj,0,41.6,10.3,2025-04-11T15:05:16.487Z,2025-04-11T15:14:28Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640775805,399,6zw6j1zpm7vs8zkx5z6enqpgq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069267,41,1,1,3,29,duspptyvnr5kpx2iko5gerhnz,1,63.3,84.1,2025-04-11T15:05:16.887Z,2025-04-11T15:05:42Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640775729,141,90.2,5640775733,213,0.52,5640775725,56,Left,5640775727,140,70.2,5640775731,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069269,42,50,1,3,34,duspptyvnr5kpx2iko5gerhnz,1,81.6,82.7,2025-04-11T15:05:22.157Z,2025-04-11T15:49:43Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640775739,286,,5640775737,56,Left,5640775785,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069273,35,7,1,3,34,8sy0cxovuxo76tuoas3uo55xj,1,18.4,17.3,2025-04-11T15:05:22.158Z,2025-04-11T15:49:43Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640775763,56,Back,5640775777,233,42,5640775765,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069277,37,1,1,3,36,8sy0cxovuxo76tuoas3uo55xj,1,19.1,16.2,2025-04-11T15:05:24.046Z,2025-04-11T15:05:25Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640775797,141,9.7,5640775795,140,25.2,5640775799,212,7.8,5640775793,56,Back,5640775801,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069289,38,3,1,3,38,8sy0cxovuxo76tuoas3uo55xj,0,29.2,3.1,2025-04-11T15:05:26.230Z,2025-04-11T15:15:56Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640775869,56,Back,5640775873,211,,5640775871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069297,44,61,1,3,39,duspptyvnr5kpx2iko5gerhnz,0,72.9,94.4,2025-04-11T15:05:26.879Z,2025-04-11T15:16:04Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640775929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069279,43,83,1,3,40,duspptyvnr5kpx2iko5gerhnz,0,72.4,87.7,2025-04-11T15:05:27.559Z,2025-04-11T15:05:30Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640775889,399,b9s6ecsxs323kktg3cs3pisk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069313,39,1,1,3,45,8sy0cxovuxo76tuoas3uo55xj,0,33.5,11.7,2025-04-11T15:05:32.766Z,2025-04-11T15:05:34Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640776033,140,31.0,5640776039,213,1.94,5640776031,56,Back,5640776037,212,7.4,5640776035,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069309,45,8,1,3,46,duspptyvnr5kpx2iko5gerhnz,1,71.6,72.1,2025-04-11T15:05:34.150Z,2025-04-11T15:05:34Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640776015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069347,40,1,1,3,52,8sy0cxovuxo76tuoas3uo55xj,1,21.3,38.6,2025-04-11T15:05:40.350Z,2025-04-11T15:05:42Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640776231,141,51.9,5640776227,56,Back,5640776233,212,15.3,5640776229,140,9.5,5640776235,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069357,41,1,1,3,55,8sy0cxovuxo76tuoas3uo55xj,1,9.5,51.9,2025-04-11T15:05:42.622Z,2025-04-11T15:05:44Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640776299,213,1.32,5640776291,56,Back,5640776295,141,83.5,5640776297,212,22.2,5640776293,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069381,42,1,1,3,57,8sy0cxovuxo76tuoas3uo55xj,1,14.7,83.5,2025-04-11T15:05:44.606Z,2025-04-11T15:05:47Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640776401,140,23.7,5640776403,141,95.3,5640776399,56,Back,5640776407,213,0.70,5640776405,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069391,43,1,1,3,59,8sy0cxovuxo76tuoas3uo55xj,0,23.7,95.3,2025-04-11T15:05:47.503Z,2025-04-11T15:16:40Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5640776451,155,,5640776459,212,21.0,5640776457,141,73.8,5640776455,140,38.1,5640776453,56,Back,5640776461,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069411,47,1,1,4,3,duspptyvnr5kpx2iko5gerhnz,1,71.6,18.0,2025-04-11T15:05:51.107Z,2025-04-11T15:05:52Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640776531,140,79.1,5640776533,141,20.6,5640776529,56,Right,5640776535,212,8.1,5640776537,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069429,48,1,1,4,4,duspptyvnr5kpx2iko5gerhnz,1,79.1,20.7,2025-04-11T15:05:52.294Z,2025-04-11T15:17:20Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640776619,140,79.5,5640776625,213,4.91,5640776617,56,Right,5640776623,212,2.1,5640797489,168,,5640776621,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069431,49,50,1,4,10,duspptyvnr5kpx2iko5gerhnz,1,86.6,28.4,2025-04-11T15:05:58.200Z,2025-04-11T15:49:44Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640776629,56,Center,5640799217,233,174,5640798081,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799073195,174,7,1,4,10,8sy0cxovuxo76tuoas3uo55xj,1,13.4,71.6,2025-04-11T15:05:58.201Z,2025-04-11T15:49:44Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640799159,56,Back,5640799161,285,,5640799189,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072999,151,43,1,4,11,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-11T15:05:58.568Z,2025-04-11T15:18:51Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5640796603,141,50.7,5640796599,56,Center,5640796601,140,51.0,5640800121,144,1,5640796605,212,10.6,5640796607,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069461,45,1,1,4,15,8sy0cxovuxo76tuoas3uo55xj,1,11.8,50.9,2025-04-11T15:06:02.798Z,2025-04-11T15:06:05Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640776771,212,33.2,5640776763,123,,5640776773,213,0.51,5640776769,141,74.7,5640776775,1,,5640776781,287,,5640776767,140,39.4,5640776765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069469,46,4,1,4,18,8sy0cxovuxo76tuoas3uo55xj,1,35.7,76.1,2025-04-11T15:06:06.399Z,2025-04-11T15:11:19Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640776837,189,,5640776809,56,Back,5640776815,286,,5640776813,265,,5640776931,233,50,5640776811,152,,5640776807,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069479,50,4,1,4,18,duspptyvnr5kpx2iko5gerhnz,0,64.3,23.9,2025-04-11T15:06:06.400Z,2025-04-11T15:19:46Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640776935,233,46,5640777041,189,,5640776909,152,,5640776913,285,,5640776911,265,,5640776907,56,Center,5640776905,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069553,47,1,1,4,38,8sy0cxovuxo76tuoas3uo55xj,1,32.6,64.9,2025-04-11T15:06:25.950Z,2025-04-11T15:06:27Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640777273,140,24.0,5640777269,152,,5640777271,56,Back,5640777279,213,4.08,5640777267,5,,5640777283,189,,5640777277,212,15.3,5640777275,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069565,48,1,1,4,39,8sy0cxovuxo76tuoas3uo55xj,1,23.8,46.6,2025-04-11T15:06:27.407Z,2025-04-11T15:06:29Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640777327,1,,5640777325,213,5.84,5640777319,140,71.3,5640777321,141,11.6,5640777317,56,Right,5640777315,155,,5640777323,212,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069567,49,44,1,4,41,8sy0cxovuxo76tuoas3uo55xj,1,62.7,11.1,2025-04-11T15:06:28.758Z,2025-04-11T15:49:53Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640777337,286,,5640777335,56,Right,5640777357,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069561,51,44,1,4,41,duspptyvnr5kpx2iko5gerhnz,0,37.3,88.9,2025-04-11T15:06:28.759Z,2025-04-11T15:49:53Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640777307,56,Back,5640777361,233,49,5640777309,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069569,50,61,1,4,41,8sy0cxovuxo76tuoas3uo55xj,0,71.3,11.6,2025-04-11T15:06:29.358Z,2025-04-11T15:06:29Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640777343,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069581,51,5,1,4,43,8sy0cxovuxo76tuoas3uo55xj,0,84.4,-1.2,2025-04-11T15:06:30.686Z,2025-04-11T15:06:35Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640777403,56,Right,5640777405,347,,5640777481,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069589,52,5,1,4,43,duspptyvnr5kpx2iko5gerhnz,1,15.6,101.2,2025-04-11T15:06:30.686Z,2025-04-11T17:16:41Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640777461,347,,5640777471,233,51,5640777459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069623,53,1,1,4,49,duspptyvnr5kpx2iko5gerhnz,1,22.3,100.0,2025-04-11T15:06:36.871Z,2025-04-11T15:06:40Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640777667,140,21.5,5640777665,56,Back,5640777673,213,4.54,5640777669,141,94.7,5640777671,212,4.8,5640777663,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069643,54,1,1,4,52,duspptyvnr5kpx2iko5gerhnz,1,22.6,95.7,2025-04-11T15:06:40.375Z,2025-04-11T15:06:44Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640777775,212,34.4,5640777777,213,5.79,5640777767,157,,5640777779,1,,5640777771,140,51.5,5640777769,56,Center,5640777773,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069651,55,1,1,4,56,duspptyvnr5kpx2iko5gerhnz,0,51.3,71.1,2025-04-11T15:06:44.055Z,2025-04-11T15:06:45Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640777795,140,51.8,5640777797,141,72.6,5640777805,233,52,5640777803,236,,5640777799,212,1.1,5640777801,213,1.10,5640777793,56,Center,5640777809,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069645,52,74,1,4,56,8sy0cxovuxo76tuoas3uo55xj,1,53.8,20.0,2025-04-11T15:06:44.056Z,2025-04-11T15:06:46Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640777783,56,Right,5640777821,233,55,5640777785,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069675,54,1,1,4,58,8sy0cxovuxo76tuoas3uo55xj,1,53.3,30.0,2025-04-11T15:06:45.854Z,2025-04-11T15:06:47Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640777903,141,18.9,5640777901,140,34.4,5640777907,213,3.51,5640777905,212,21.2,5640777899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069691,55,1,1,4,59,8sy0cxovuxo76tuoas3uo55xj,1,34.4,18.9,2025-04-11T15:06:47.102Z,2025-04-11T15:06:51Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640778043,213,2.04,5640778035,56,Back,5640778041,212,24.7,5640778037,140,23.7,5640778039,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069705,56,1,1,5,3,8sy0cxovuxo76tuoas3uo55xj,1,25.0,54.8,2025-04-11T15:06:51.134Z,2025-04-11T15:06:54Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640778107,212,17.2,5640778105,141,79.3,5640778103,140,29.2,5640778101,56,Back,5640778109,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069761,57,1,1,5,6,8sy0cxovuxo76tuoas3uo55xj,1,28.1,79.0,2025-04-11T15:06:54.158Z,2025-04-11T15:07:04Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5640778407,212,26.9,5640778405,141,51.5,5640778401,56,Back,5640778409,213,3.91,5640778403,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069781,58,1,1,5,17,8sy0cxovuxo76tuoas3uo55xj,1,18.4,46.7,2025-04-11T15:07:04.734Z,2025-04-11T15:07:09Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640778535,212,30.1,5640778537,213,0.23,5640778529,56,Back,5640778531,140,46.3,5640778533,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069805,59,1,1,5,21,8sy0cxovuxo76tuoas3uo55xj,1,47.1,57.5,2025-04-11T15:07:09.326Z,2025-04-11T15:07:15Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5640778661,212,25.9,5640778663,213,0.80,5640778659,141,84.8,5640778657,140,64.3,5640778655,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069819,60,1,1,5,27,8sy0cxovuxo76tuoas3uo55xj,1,64.3,84.2,2025-04-11T15:07:15.391Z,2025-04-11T15:07:18Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5640778739,140,91.2,5640778745,213,6.03,5640778737,56,Center,5640778741,141,73.3,5640778743,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069823,61,1,1,5,31,8sy0cxovuxo76tuoas3uo55xj,0,89.8,83.8,2025-04-11T15:07:18.734Z,2025-04-11T15:07:20Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640778797,236,,5640778773,141,80.8,5640778771,140,89.2,5640778767,155,,5640778765,2,,5640778803,286,,5640778769,56,Left,5640778799,233,56,5640778777,213,4.41,5640778775,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069827,56,12,1,5,31,duspptyvnr5kpx2iko5gerhnz,1,17.4,21.3,2025-04-11T15:07:18.834Z,2025-04-11T15:07:20Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640778791,56,Back,5640778789,185,,5640778819,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069839,62,1,1,5,34,8sy0cxovuxo76tuoas3uo55xj,0,80.1,70.0,2025-04-11T15:07:22.030Z,2025-04-11T15:07:22Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640778855,213,4.37,5640778847,56,Center,5640778849,140,78.5,5640778851,141,63.0,5640778853,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069847,57,8,1,5,35,duspptyvnr5kpx2iko5gerhnz,1,28.0,37.3,2025-04-11T15:07:23.079Z,2025-04-11T15:07:23Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640778871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069877,59,1,1,5,37,duspptyvnr5kpx2iko5gerhnz,0,26.1,44.0,2025-04-11T15:07:24.727Z,2025-04-11T15:07:33Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640778993,213,0.48,5640778987,140,36.8,5640778991,212,12.6,5640778985,56,Back,5640778989,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069881,60,4,1,5,40,duspptyvnr5kpx2iko5gerhnz,1,36.4,56.0,2025-04-11T15:07:28.175Z,2025-04-11T15:07:31Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640779085,13,,5640779087,56,Back,5640779093,286,,5640779089,152,,5640779115,233,63,5640779091,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069875,63,4,1,5,40,8sy0cxovuxo76tuoas3uo55xj,0,63.6,44.0,2025-04-11T15:07:28.176Z,2025-04-11T15:07:32Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640779013,285,,5640779137,233,60,5640779005,152,,5640779003,56,Center,5640779001,13,,5640779009,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799069983,61,1,1,5,58,duspptyvnr5kpx2iko5gerhnz,1,35.2,70.6,2025-04-11T15:07:46.295Z,2025-04-11T15:07:48Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640779667,152,,5640779665,5,,5640779677,213,4.54,5640779675,212,8.6,5640779673,141,58.2,5640779669,56,Back,5640779671,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799070029,62,1,1,6,0,duspptyvnr5kpx2iko5gerhnz,1,33.8,57.9,2025-04-11T15:07:47.911Z,2025-04-11T15:07:53Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5640779909,212,29.2,5640779903,56,Back,5640779911,213,4.92,5640779905,140,39.5,5640779907,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799070049,63,1,1,6,5,duspptyvnr5kpx2iko5gerhnz,1,61.1,15.9,2025-04-11T15:07:53.159Z,2025-04-11T15:07:54Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5640780013,56,Right,5640780021,213,0.06,5640780019,212,10.3,5640780017,141,16.8,5640780015,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799070057,64,1,1,6,6,duspptyvnr5kpx2iko5gerhnz,1,70.9,16.8,2025-04-11T15:07:54.263Z,2025-04-11T15:07:55Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640780057,141,16.1,5640780055,140,62.8,5640780053,56,Right,5640780061,213,3.20,5640780059,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799070065,65,1,1,6,8,duspptyvnr5kpx2iko5gerhnz,1,61.7,17.7,2025-04-11T15:07:55.862Z,2025-04-11T15:07:58Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5640780117,56,Right,5640780123,212,11.3,5640780121,141,20.7,5640780119,140,72.3,5640780125,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799070071,66,1,1,6,10,duspptyvnr5kpx2iko5gerhnz,1,72.5,22.4,2025-04-11T15:07:58.072Z,2025-04-11T15:07:59Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5640780193,141,13.5,5640780189,56,Right,5640780195,212,6.1,5640780197,213,4.82,5640780191,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
