id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2813499045,36,1,1,3,1,303582z192rnbr2x28o2t7u38,1,15.3,3.5,2025-05-11T13:03:45.590Z,2025-05-11T13:03:51Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720183845,56,Back,5720183853,212,11.5,5720183851,141,7.0,5720183849,140,4.6,5720183855,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499059,37,1,1,3,6,303582z192rnbr2x28o2t7u38,0,9.7,11.3,2025-05-11T13:03:50.870Z,2025-05-11T13:03:51Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720183903,141,0.0,5720183901,140,35.3,5720183905,212,28.2,5720183907,213,5.98,5720183899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499091,29,5,1,3,7,7efqk7uh63928il0yffxijnv7,1,62.2,101.0,2025-05-11T13:03:51.393Z,2025-05-11T13:44:25Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720184067,233,38,5720184055,347,,5720184053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499065,38,5,1,3,7,303582z192rnbr2x28o2t7u38,0,37.8,-1.0,2025-05-11T13:03:51.393Z,2025-05-11T13:03:55Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720184099,233,29,5720183931,56,Back,5720183933,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499401,30,1,1,3,25,7efqk7uh63928il0yffxijnv7,1,64.9,100.0,2025-05-11T13:04:09.453Z,2025-05-11T13:04:12Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720185739,213,6.08,5720185735,141,96.5,5720185737,212,13.3,5720185733,140,77.3,5720185729,56,Left,5720185727,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499377,39,83,1,3,26,303582z192rnbr2x28o2t7u38,0,33.3,11.9,2025-05-11T13:04:10.886Z,2025-05-11T13:04:15Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720186045,399,4y7niu1b8drpeccb84s2e9wwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499409,31,1,1,3,27,7efqk7uh63928il0yffxijnv7,0,77.3,96.6,2025-05-11T13:04:11.980Z,2025-05-11T13:04:12Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720185759,56,Left,5720185773,213,3.14,5720185769,212,1.2,5720185807,233,40,5720185805,236,,5720185811,286,,5720185765,141,96.6,5720185763,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499411,40,74,1,3,27,303582z192rnbr2x28o2t7u38,1,35.7,11.0,2025-05-11T13:04:11.981Z,2025-05-11T13:44:47Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720185781,285,,5720185841,233,31,5720185779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499441,41,83,1,3,30,303582z192rnbr2x28o2t7u38,0,32.3,9.1,2025-05-11T13:04:14.390Z,2025-05-11T13:04:15Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720186019,399,4y7niu1b8drpeccb84s2e9wwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499453,32,50,1,3,31,7efqk7uh63928il0yffxijnv7,1,75.8,93.3,2025-05-11T13:04:15.036Z,2025-05-11T13:44:50Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720186221,233,42,5720185995,56,Left,5720185997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499479,42,7,1,3,31,303582z192rnbr2x28o2t7u38,1,24.2,6.7,2025-05-11T13:04:15.037Z,2025-05-11T13:44:49Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720186203,233,32,5720186151,285,,5720186149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499501,44,1,1,3,32,303582z192rnbr2x28o2t7u38,1,21.9,18.0,2025-05-11T13:04:16.998Z,2025-05-11T13:04:18Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720186301,56,Back,5720186299,157,,5720186303,140,30.6,5720186309,213,1.10,5720186307,212,20.1,5720186305,141,44.3,5720186311,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499511,45,44,1,3,34,303582z192rnbr2x28o2t7u38,1,32.2,47.8,2025-05-11T13:04:18.391Z,2025-05-11T14:12:46Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720186359,285,,5720186397,233,33,5720186357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499515,33,44,1,3,34,7efqk7uh63928il0yffxijnv7,0,67.8,52.2,2025-05-11T13:04:18.392Z,2025-05-11T14:12:46Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720186441,233,45,5720186365,56,Center,5720186367,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499519,46,1,1,3,35,303582z192rnbr2x28o2t7u38,0,30.6,44.3,2025-05-11T13:04:19.353Z,2025-05-11T13:13:37Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720186385,213,5.57,5720186383,212,8.3,5720186377,56,Back,5720186379,140,36.6,5720186381,141,36.3,5720186373,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499571,35,1,1,3,37,7efqk7uh63928il0yffxijnv7,1,64.9,54.9,2025-05-11T13:04:21.693Z,2025-05-11T13:04:23Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5720186661,212,15.2,5720186659,141,43.0,5720186655,56,Center,5720186657,140,52.7,5720186663,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499659,36,1,1,3,38,7efqk7uh63928il0yffxijnv7,1,52.7,43.0,2025-05-11T13:04:22.909Z,2025-05-11T13:04:27Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720187139,213,2.26,5720187135,212,26.4,5720187129,140,36.6,5720187127,56,Back,5720187131,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499725,37,1,1,3,43,7efqk7uh63928il0yffxijnv7,1,30.6,74.1,2025-05-11T13:04:27.374Z,2025-05-11T13:04:30Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720187431,213,3.70,5720187423,56,Back,5720187429,212,19.8,5720187427,141,58.8,5720187425,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499789,38,1,1,3,46,7efqk7uh63928il0yffxijnv7,1,14.6,54.3,2025-05-11T13:04:30.398Z,2025-05-11T13:04:39Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5720188289,155,,5720187773,1,,5720187767,141,6.1,5720187765,140,46.5,5720187769,212,46.9,5720187771,213,5.51,5720187763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499799,39,1,1,3,50,7efqk7uh63928il0yffxijnv7,1,37.8,1.7,2025-05-11T13:04:34.397Z,2025-05-11T13:04:35Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720187803,141,5.9,5720187801,140,30.9,5720187805,212,7.8,5720187807,213,2.77,5720187799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499819,40,61,1,3,51,7efqk7uh63928il0yffxijnv7,1,30.9,5.9,2025-05-11T13:04:35.181Z,2025-05-11T13:14:02Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720187937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499841,41,1,1,3,52,7efqk7uh63928il0yffxijnv7,0,27.0,18.6,2025-05-11T13:04:36.285Z,2025-05-11T13:04:37Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720188037,212,20.5,5720188041,213,0.40,5720188031,140,45.0,5720188033,141,30.4,5720188029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499961,48,1,1,3,56,303582z192rnbr2x28o2t7u38,1,61.6,65.7,2025-05-11T13:04:40.870Z,2025-05-11T13:04:43Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720188671,140,70.0,5720188669,56,Left,5720188673,141,90.6,5720188677,213,1.09,5720188675,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512167,128,83,1,3,57,7efqk7uh63928il0yffxijnv7,0,26.1,6.6,2025-05-11T13:04:41.818Z,2025-05-11T13:14:48Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5720255581,399,bas4d4drvf8kefls9tszu0oic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813499997,49,1,1,3,58,303582z192rnbr2x28o2t7u38,1,70.0,90.6,2025-05-11T13:04:42.031Z,2025-05-11T13:14:51Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5720188861,141,91.5,5720188851,56,Left,5720188863,212,6.0,5720188867,213,0.10,5720188855,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500007,50,3,1,4,0,303582z192rnbr2x28o2t7u38,0,79.2,94.6,2025-05-11T13:04:44.839Z,2025-05-11T13:04:48Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720189113,233,42,5720188921,286,,5720188919,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500033,42,7,1,4,0,7efqk7uh63928il0yffxijnv7,1,20.8,5.4,2025-05-11T13:04:44.840Z,2025-05-11T13:04:49Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720189023,167,,5720189065,233,50,5720189025,56,Back,5720189027,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500105,43,5,1,4,1,7efqk7uh63928il0yffxijnv7,0,21.2,-0.8,2025-05-11T13:04:45.623Z,2025-05-11T13:44:26Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720189357,347,,5720189355,56,Back,5720189453,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500019,51,5,1,4,1,303582z192rnbr2x28o2t7u38,1,78.8,100.8,2025-05-11T13:04:45.623Z,2025-05-11T13:44:25Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720189375,233,43,5720188975,347,,5720188973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500287,52,1,1,4,11,303582z192rnbr2x28o2t7u38,1,71.9,100.0,2025-05-11T13:04:55.190Z,2025-05-11T13:04:58Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720190321,107,,5720190331,213,5.45,5720190323,56,Left,5720190327,141,81.5,5720190325,140,83.8,5720190329,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513401,140,83,1,4,12,7efqk7uh63928il0yffxijnv7,0,14.0,14.3,2025-05-11T13:04:56.649Z,2025-05-11T13:15:46Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5720262341,399,bas4d4drvf8kefls9tszu0oic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500293,53,61,1,4,14,303582z192rnbr2x28o2t7u38,0,83.8,81.5,2025-05-11T13:04:58.455Z,2025-05-11T13:04:58Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5720190357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500327,44,1,1,4,16,7efqk7uh63928il0yffxijnv7,0,9.6,9.7,2025-05-11T13:05:00.109Z,2025-05-11T13:05:00Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720190521,212,9.3,5720190523,213,6.11,5720190519,141,7.4,5720190515,56,Back,5720190517,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500341,54,8,1,4,17,303582z192rnbr2x28o2t7u38,1,75.0,82.0,2025-05-11T13:05:01.062Z,2025-05-11T13:05:01Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720190545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500375,45,83,1,4,17,7efqk7uh63928il0yffxijnv7,0,17.4,8.0,2025-05-11T13:05:01.086Z,2025-05-11T13:15:58Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720191501,399,4aoegh7yokqb5ix45ruvqjalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500357,55,50,1,4,18,303582z192rnbr2x28o2t7u38,1,78.8,85.0,2025-05-11T13:05:02.198Z,2025-05-11T13:44:50Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720191057,233,46,5720190613,56,Left,5720190615,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500413,46,7,1,4,18,7efqk7uh63928il0yffxijnv7,0,21.2,15.0,2025-05-11T13:05:02.199Z,2025-05-11T13:44:50Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720190995,233,55,5720190921,285,,5720190919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500421,47,43,1,4,18,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-11T13:05:02.465Z,2025-05-11T13:16:05Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5720264447,144,61,5720190957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514631,148,83,1,4,20,7efqk7uh63928il0yffxijnv7,0,28.5,9.0,2025-05-11T13:05:04.154Z,2025-05-11T13:16:42Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720268559,399,9fpgvc2avj64hiii3wd6w74k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500481,56,1,1,4,22,303582z192rnbr2x28o2t7u38,1,62.7,86.5,2025-05-11T13:05:06.742Z,2025-05-11T13:05:09Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720191255,213,2.17,5720191251,141,94.4,5720191249,140,59.2,5720191253,212,6.5,5720191247,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500487,57,50,1,4,25,303582z192rnbr2x28o2t7u38,1,61.4,96.2,2025-05-11T13:05:09.222Z,2025-05-11T13:05:16Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720191281,286,,5720191279,56,Left,5720191625,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500533,48,7,1,4,25,7efqk7uh63928il0yffxijnv7,1,38.6,3.8,2025-05-11T13:05:09.223Z,2025-05-11T13:05:14Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720191477,285,,5720191551,167,,5720191473,56,Back,5720191573,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500609,49,5,1,4,27,7efqk7uh63928il0yffxijnv7,0,34.8,-1.2,2025-05-11T13:05:11.342Z,2025-05-11T13:44:26Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720191951,233,58,5720191875,347,,5720191873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500565,58,5,1,4,27,303582z192rnbr2x28o2t7u38,1,65.2,101.2,2025-05-11T13:05:11.342Z,2025-05-11T13:44:26Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720191911,233,49,5720191685,347,,5720191683,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500791,59,1,1,4,39,303582z192rnbr2x28o2t7u38,1,61.3,100.0,2025-05-11T13:05:23.158Z,2025-05-11T13:17:33Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720192883,213,4.69,5720192873,107,,5720192881,212,9.3,5720192879,141,88.3,5720192875,56,Left,5720192877,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500833,60,1,1,4,40,303582z192rnbr2x28o2t7u38,1,61.1,88.3,2025-05-11T13:05:24.215Z,2025-05-11T13:17:35Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720193083,212,9.6,5720193081,141,96.6,5720193085,213,2.51,5720193077,56,Left,5720193079,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500839,61,4,1,4,42,303582z192rnbr2x28o2t7u38,1,46.9,96.4,2025-05-11T13:05:26.231Z,2025-05-11T13:44:45Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720193357,294,,5720193355,13,,5720193359,56,Back,5720193623,233,50,5720193363,286,,5720193361,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813500883,50,4,1,4,42,7efqk7uh63928il0yffxijnv7,0,53.1,3.6,2025-05-11T13:05:26.232Z,2025-05-11T13:44:45Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720193591,56,Right,5720193649,233,61,5720193595,285,,5720193593,152,,5720193587,13,,5720193589,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501161,62,1,1,4,56,303582z192rnbr2x28o2t7u38,1,41.4,79.0,2025-05-11T13:05:40.327Z,2025-05-11T13:17:51Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720194733,152,,5720194743,213,4.27,5720194737,140,32.5,5720194735,56,Back,5720194739,141,50.1,5720275953,189,,5720194731,5,,5720194741,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501201,63,1,1,4,57,303582z192rnbr2x28o2t7u38,1,32.5,50.1,2025-05-11T13:05:41.063Z,2025-05-11T13:17:53Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720195005,213,4.72,5720276261,189,,5720195003,212,19.9,5720194997,56,Back,5720194999,140,32.7,5720195001,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501307,64,1,1,4,59,303582z192rnbr2x28o2t7u38,1,35.3,19.1,2025-05-11T13:05:43.111Z,2025-05-11T13:05:50Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720195577,212,24.0,5720195575,141,4.7,5720195579,213,5.86,5720195573,140,56.2,5720195571,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501309,65,50,1,5,6,303582z192rnbr2x28o2t7u38,1,79.2,3.2,2025-05-11T13:05:50.086Z,2025-05-11T13:05:57Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720195585,56,Right,5720195587,286,,5720196059,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501375,51,7,1,5,6,7efqk7uh63928il0yffxijnv7,1,20.8,96.8,2025-05-11T13:05:50.087Z,2025-05-11T13:05:56Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5720196017,233,65,5720195993,285,,5720195985,167,,5720195989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501433,52,5,1,5,9,7efqk7uh63928il0yffxijnv7,0,11.4,101.2,2025-05-11T13:05:53.815Z,2025-05-11T13:44:26Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5720196279,56,Back,5720196491,233,66,5720196281,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501379,66,5,1,5,9,303582z192rnbr2x28o2t7u38,1,88.6,-1.2,2025-05-11T13:05:53.815Z,2025-05-11T13:44:26Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720195999,56,Right,5720196309,233,52,5720196005,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501609,67,1,1,5,20,303582z192rnbr2x28o2t7u38,1,89.9,0.0,2025-05-11T13:06:04.886Z,2025-05-11T13:06:12Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720197207,212,9.5,5720197205,141,11.6,5720197209,213,1.36,5720197203,140,91.8,5720197199,107,,5720197869,189,,5720197201,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501635,68,1,1,5,21,303582z192rnbr2x28o2t7u38,1,91.8,11.6,2025-05-11T13:06:05.799Z,2025-05-11T13:06:13Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720197317,213,4.45,5720197315,212,5.8,5720197313,141,3.4,5720197995,189,,5720197309,56,Right,5720197311,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813501645,69,1,1,5,22,303582z192rnbr2x28o2t7u38,0,90.4,3.4,2025-05-11T13:06:06.791Z,2025-05-11T13:06:20Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720197379,212,25.9,5720197361,2,,5720197375,141,40.6,5720197383,213,1.35,5720197371,140,95.9,5720197367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502031,54,1,1,5,40,7efqk7uh63928il0yffxijnv7,1,15.4,54.9,2025-05-11T13:06:24.062Z,2025-05-11T13:06:26Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5720199173,212,59.3,5720199171,141,92.0,5720199169,140,66.5,5720199165,199,,5720199167,56,Left,5720199175,213,0.44,5720199177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502035,55,44,1,5,41,7efqk7uh63928il0yffxijnv7,1,65.4,88.4,2025-05-11T13:06:25.445Z,2025-05-11T14:12:47Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720199199,286,,5720199195,56,Left,5720199215,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502003,70,44,1,5,41,303582z192rnbr2x28o2t7u38,0,34.6,11.6,2025-05-11T13:06:25.446Z,2025-05-11T14:12:47Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720199219,233,55,5720199065,285,,5720199061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502049,56,1,1,5,41,7efqk7uh63928il0yffxijnv7,0,67.3,93.0,2025-05-11T13:06:25.621Z,2025-05-11T13:08:19Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720199261,140,74.7,5720199263,141,72.3,5720199259,56,Center,5720199267,213,5.22,5720199257,3,,5720199265,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502123,71,1,1,5,43,303582z192rnbr2x28o2t7u38,1,30.6,32.5,2025-05-11T13:06:27.831Z,2025-05-11T13:06:31Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720199663,141,49.1,5720199661,140,37.2,5720199657,3,,5720199665,212,13.2,5720199667,213,1.02,5720199659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502169,72,1,1,5,47,303582z192rnbr2x28o2t7u38,1,36.9,56.7,2025-05-11T13:06:31.479Z,2025-05-11T13:06:33Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720199889,3,,5720199903,213,2.26,5720199893,140,30.0,5720199897,141,69.7,5720199891,56,Back,5720199901,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502185,73,1,1,5,49,303582z192rnbr2x28o2t7u38,0,30.0,69.7,2025-05-11T13:06:33.191Z,2025-05-11T13:06:35Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720199981,212,2.9,5720200231,236,,5720199977,141,68.8,5720200243,286,,5720199983,213,6.07,5720199971,140,32.7,5720199967,56,Back,5720200235,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502213,57,74,1,5,49,7efqk7uh63928il0yffxijnv7,1,63.1,28.8,2025-05-11T13:06:33.192Z,2025-05-11T13:44:47Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720200155,285,,5720200285,233,73,5720200151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502241,58,5,1,5,50,7efqk7uh63928il0yffxijnv7,0,49.0,-1.1,2025-05-11T13:06:34.582Z,2025-05-11T13:44:27Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5720200313,347,,5720200311,56,Back,5720200389,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502221,74,5,1,5,50,303582z192rnbr2x28o2t7u38,1,51.0,101.1,2025-05-11T13:06:34.582Z,2025-05-11T13:44:27Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720200199,347,,5720200347,233,58,5720200195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813502351,75,1,1,5,56,303582z192rnbr2x28o2t7u38,1,53.8,100.0,2025-05-11T13:06:40.359Z,2025-05-11T13:06:41Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720200917,107,,5720200935,213,3.84,5720200921,56,Back,5720200925,140,44.7,5720200931,212,12.4,5720200929,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
