id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815711167,33,5,1,2,1,2rdnn9p03qrmmv34tyx1nahpa,1,-1.4,67.8,2025-05-17T14:03:14.787Z,2025-05-17T14:54:58Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732521379,346,,5732521377,56,Back,5732521381,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711497,35,1,1,2,25,2rdnn9p03qrmmv34tyx1nahpa,1,5.0,40.4,2025-05-17T14:03:38.944Z,2025-05-17T14:03:41Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732522769,141,61.1,5732522771,212,14.1,5732522773,213,1.54,5732522767,140,5.4,5732522765,56,Back,5732522763,124,,5732522777,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711535,36,1,1,2,28,2rdnn9p03qrmmv34tyx1nahpa,0,9.3,60.5,2025-05-17T14:03:41.695Z,2025-05-17T14:03:46Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5732522903,141,60.2,5732522907,213,6.28,5732522905,212,62.5,5732522899,56,Center,5732522897,157,,5732522909,1,,5732522901,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711601,25,1,1,2,33,8eab5wbcnttsiosd1o8c71gmk,1,33.4,39.1,2025-05-17T14:03:46.982Z,2025-05-17T14:03:50Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732523203,3,,5732523213,213,2.54,5732523205,56,Back,5732523207,140,15.3,5732523209,141,58.1,5732523211,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711713,27,1,1,2,39,8eab5wbcnttsiosd1o8c71gmk,1,14.1,53.4,2025-05-17T14:03:52.886Z,2025-05-17T14:03:59Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5732523727,123,,5732523731,140,27.1,5732523737,213,5.24,5732523735,212,27.0,5732523729,56,Back,5732523733,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711723,28,1,1,2,45,8eab5wbcnttsiosd1o8c71gmk,1,36.6,24.3,2025-05-17T14:03:59.046Z,2025-05-17T14:04:01Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732523767,141,6.7,5732523765,140,47.4,5732523771,213,5.47,5732523769,212,16.5,5732523763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711747,29,1,1,2,47,8eab5wbcnttsiosd1o8c71gmk,1,44.9,6.2,2025-05-17T14:04:00.885Z,2025-05-17T14:04:03Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732523907,141,7.6,5732523905,140,30.8,5732523903,56,Back,5732523911,213,3.08,5732523909,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711753,30,61,1,2,49,8eab5wbcnttsiosd1o8c71gmk,1,30.8,7.6,2025-05-17T14:04:03.051Z,2025-05-17T14:04:03Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732523925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711833,31,1,1,2,54,8eab5wbcnttsiosd1o8c71gmk,1,25.5,30.6,2025-05-17T14:04:07.567Z,2025-05-17T14:04:09Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732524249,56,Back,5732524253,141,64.9,5732524255,212,23.3,5732524257,213,1.60,5732524251,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711939,32,1,1,2,56,8eab5wbcnttsiosd1o8c71gmk,1,24.9,64.9,2025-05-17T14:04:09.845Z,2025-05-17T14:04:15Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732524679,213,3.63,5732524673,140,9.6,5732524671,56,Back,5732524675,141,52.2,5732524677,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712005,33,1,1,3,2,8eab5wbcnttsiosd1o8c71gmk,0,14.0,52.2,2025-05-17T14:04:15.814Z,2025-05-17T14:04:19Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5732525007,212,76.6,5732524999,155,,5732525005,141,36.1,5732525003,140,86.2,5732525001,56,Center,5732525009,213,6.14,5732525011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712027,37,59,1,3,6,2rdnn9p03qrmmv34tyx1nahpa,1,13.8,55.8,2025-05-17T14:04:19.790Z,2025-05-17T14:04:21Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5732525137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712031,34,43,1,3,8,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-17T14:04:21.598Z,2025-05-17T14:20:18Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5732525149,286,0,5732525273,233,38,5732525147,56,Center,5732596563,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712051,38,43,1,3,8,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T14:04:21.598Z,2025-05-17T14:20:20Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5732525223,56,Back,5732596733,144,3,5732525225,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712145,40,1,1,3,13,2rdnn9p03qrmmv34tyx1nahpa,1,27.0,63.4,2025-05-17T14:04:26.303Z,2025-05-17T14:20:36Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5732525599,212,14.1,5732597659,189,,5732525593,56,Back,5732525603,213,5.71,5732525595,140,38.3,5732525597,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712153,41,1,1,3,15,2rdnn9p03qrmmv34tyx1nahpa,1,38.3,52.2,2025-05-17T14:04:28.286Z,2025-05-17T14:20:51Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732525631,140,56.6,5732525637,213,5.52,5732525635,212,26.6,5732598485,189,,5732525629,56,Center,5732525633,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712177,42,1,1,3,17,2rdnn9p03qrmmv34tyx1nahpa,1,56.5,25.2,2025-05-17T14:04:30.190Z,2025-05-17T14:04:31Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732525761,140,70.0,5732525765,212,15.2,5732525777,213,5.91,5732525763,141,17.1,5732525759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712189,35,45,1,3,18,8eab5wbcnttsiosd1o8c71gmk,0,33.9,89.3,2025-05-17T14:04:31.646Z,2025-05-17T16:05:55Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5732525795,285,,5732525793,56,Back,5732526191,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712279,43,3,1,3,18,2rdnn9p03qrmmv34tyx1nahpa,1,66.1,10.7,2025-05-17T14:04:31.646Z,2025-05-17T16:05:54Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732526155,56,Right,5732526183,233,35,5732526157,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712287,36,45,1,3,25,8eab5wbcnttsiosd1o8c71gmk,0,22.0,74.8,2025-05-17T14:04:38.927Z,2025-05-17T14:04:43Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5732526189,285,,5732526187,56,Back,5732526247,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712295,44,3,1,3,25,2rdnn9p03qrmmv34tyx1nahpa,1,78.0,25.2,2025-05-17T14:04:38.927Z,2025-05-17T14:04:42Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732526231,286,,5732526237,233,36,5732526229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712339,45,1,1,3,26,2rdnn9p03qrmmv34tyx1nahpa,1,75.6,22.1,2025-05-17T14:04:39.294Z,2025-05-17T14:04:43Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732526391,141,38.9,5732526387,56,Center,5732526395,213,2.18,5732526389,140,68.0,5732526393,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712391,46,1,1,3,30,2rdnn9p03qrmmv34tyx1nahpa,1,68.2,46.0,2025-05-17T14:04:43.358Z,2025-05-17T14:04:46Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732526603,141,30.6,5732526599,56,Center,5732526605,212,10.5,5732526607,213,4.81,5732526601,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712427,47,1,1,3,33,2rdnn9p03qrmmv34tyx1nahpa,1,70.7,27.1,2025-05-17T14:04:46.254Z,2025-05-17T14:04:48Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732526825,141,48.4,5732526827,212,17.5,5732526823,140,61.4,5732526821,56,Center,5732526829,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712463,48,1,1,3,35,2rdnn9p03qrmmv34tyx1nahpa,1,62.8,49.4,2025-05-17T14:04:48.336Z,2025-05-17T14:04:50Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732526975,212,15.1,5732526977,213,2.06,5732526971,140,56.1,5732526969,56,Center,5732526973,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712503,49,1,1,3,37,2rdnn9p03qrmmv34tyx1nahpa,1,56.1,69.0,2025-05-17T14:04:50.431Z,2025-05-17T14:04:53Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732527195,140,64.9,5732527197,141,87.7,5732527201,213,0.94,5732527199,212,15.7,5732527193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712573,50,1,1,3,39,2rdnn9p03qrmmv34tyx1nahpa,1,65.1,90.6,2025-05-17T14:04:52.878Z,2025-05-17T14:04:57Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732527493,213,4.12,5732527489,141,49.3,5732527495,1,,5732527485,56,Back,5732527487,140,47.0,5732527491,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712591,51,1,1,3,44,2rdnn9p03qrmmv34tyx1nahpa,0,52.5,46.0,2025-05-17T14:04:57.486Z,2025-05-17T14:04:58Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732527583,155,,5732527591,212,29.8,5732527585,56,Center,5732527587,140,80.9,5732527589,141,46.0,5732527593,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712615,37,1,1,3,46,8eab5wbcnttsiosd1o8c71gmk,1,28.1,67.9,2025-05-17T14:04:59.430Z,2025-05-17T14:05:00Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732527727,3,,5732527731,140,37.7,5732527735,212,10.5,5732527737,213,0.28,5732527733,141,72.1,5732527729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712727,39,3,1,3,53,8eab5wbcnttsiosd1o8c71gmk,1,66.3,61.4,2025-05-17T14:05:06.294Z,2025-05-17T16:05:55Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5732528279,56,Center,5732528281,286,,5732528339,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712689,52,45,1,3,53,2rdnn9p03qrmmv34tyx1nahpa,0,33.7,38.6,2025-05-17T14:05:06.294Z,2025-05-17T16:05:55Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732528071,285,,5732528357,233,39,5732528069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712737,40,50,1,3,56,8eab5wbcnttsiosd1o8c71gmk,1,83.2,58.6,2025-05-17T14:05:09.702Z,2025-05-17T16:05:39Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5732528315,286,,5732528311,56,Center,5732528503,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712767,53,7,1,3,56,2rdnn9p03qrmmv34tyx1nahpa,1,16.8,41.4,2025-05-17T14:05:09.703Z,2025-05-17T16:05:39Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732528471,233,40,5732528453,285,,5732528451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712791,55,1,1,3,58,2rdnn9p03qrmmv34tyx1nahpa,1,20.5,39.7,2025-05-17T14:05:11.855Z,2025-05-17T14:05:13Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732528547,212,12.6,5732528537,56,Back,5732528545,141,46.4,5732528541,140,31.7,5732528551,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712809,41,45,1,4,0,8eab5wbcnttsiosd1o8c71gmk,0,65.4,59.6,2025-05-17T14:05:13.295Z,2025-05-17T16:05:56Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732528627,56,Center,5732528741,233,56,5732528629,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712827,56,3,1,4,0,2rdnn9p03qrmmv34tyx1nahpa,1,34.6,40.4,2025-05-17T14:05:13.295Z,2025-05-17T16:05:56Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5732528735,286,,5732528731,233,41,5732528705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712891,57,1,1,4,3,2rdnn9p03qrmmv34tyx1nahpa,1,53.0,41.0,2025-05-17T14:05:16.462Z,2025-05-17T14:05:21Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5732529005,213,5.70,5732529003,212,30.4,5732528997,56,Right,5732528999,140,77.1,5732529001,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712965,58,1,1,4,8,2rdnn9p03qrmmv34tyx1nahpa,1,80.1,17.6,2025-05-17T14:05:21.135Z,2025-05-17T14:05:26Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732529311,141,70.9,5732529309,140,75.2,5732529305,155,,5732529307,56,Center,5732529313,212,36.6,5732529317,1,,5732529315,213,1.71,5732529303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712997,59,1,1,4,12,2rdnn9p03qrmmv34tyx1nahpa,1,75.5,66.9,2025-05-17T14:05:25.966Z,2025-05-17T14:05:28Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732529465,140,78.0,5732529467,141,44.6,5732529471,213,4.88,5732529463,56,Center,5732529469,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713049,60,1,1,4,15,2rdnn9p03qrmmv34tyx1nahpa,1,78.0,44.6,2025-05-17T14:05:28.142Z,2025-05-17T14:05:31Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5732529671,56,Center,5732529677,212,11.0,5732529675,141,56.6,5732529679,213,2.30,5732529673,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713127,61,1,1,4,17,2rdnn9p03qrmmv34tyx1nahpa,1,71.0,56.6,2025-05-17T14:05:30.879Z,2025-05-17T14:05:35Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732530037,213,1.11,5732530035,212,22.3,5732530031,140,80.5,5732530029,56,Left,5732530033,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713161,62,1,1,4,22,2rdnn9p03qrmmv34tyx1nahpa,0,87.8,88.1,2025-05-17T14:05:35.567Z,2025-05-17T14:05:37Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732530225,2,,5732530231,140,92.4,5732530227,155,,5732530235,212,28.2,5732530237,213,4.88,5732530229,56,Center,5732530233,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713193,42,12,1,4,25,8eab5wbcnttsiosd1o8c71gmk,1,10.0,43.6,2025-05-17T14:05:38.790Z,2025-05-17T14:05:41Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732530377,213,0.58,5732530375,212,18.1,5732530369,141,58.2,5732530365,56,Back,5732530367,140,24.4,5732530499,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713235,63,1,1,4,26,2rdnn9p03qrmmv34tyx1nahpa,1,78.6,35.2,2025-05-17T14:05:39.903Z,2025-05-17T14:05:43Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732530589,213,5.79,5732530581,56,Center,5732530583,140,92.1,5732530587,212,16.1,5732530585,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713263,64,1,1,4,30,2rdnn9p03qrmmv34tyx1nahpa,1,84.8,23.7,2025-05-17T14:05:43.167Z,2025-05-17T14:05:45Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732530723,141,26.4,5732530725,212,12.7,5732530727,213,3.00,5732530719,56,Center,5732530721,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713309,65,1,1,4,32,2rdnn9p03qrmmv34tyx1nahpa,1,72.8,26.4,2025-05-17T14:05:45.103Z,2025-05-17T14:05:47Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732530893,141,16.8,5732530889,56,Right,5732530891,140,85.9,5732530895,212,15.2,5732530897,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713351,66,1,1,4,34,2rdnn9p03qrmmv34tyx1nahpa,1,87.2,16.8,2025-05-17T14:05:47.711Z,2025-05-17T14:05:49Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732531077,213,2.80,5732531069,141,21.9,5732531065,56,Center,5732531067,140,78.0,5732531073,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713373,67,1,1,4,36,2rdnn9p03qrmmv34tyx1nahpa,1,78.2,20.7,2025-05-17T14:05:49.615Z,2025-05-17T14:05:51Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732531149,141,23.6,5732531153,213,0.15,5732531151,212,13.5,5732531145,56,Center,5732531147,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713397,68,1,1,4,38,2rdnn9p03qrmmv34tyx1nahpa,1,90.9,23.6,2025-05-17T14:05:51.439Z,2025-05-17T14:05:53Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5732531213,56,Right,5732531215,140,79.2,5732531217,141,18.8,5732531219,212,12.7,5732531221,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713419,69,1,1,4,40,2rdnn9p03qrmmv34tyx1nahpa,0,79.2,18.6,2025-05-17T14:05:53.263Z,2025-05-17T14:06:29Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732531361,56,Center,5732531355,2,,5732531367,141,47.8,5732531371,212,26.5,5732531375,213,0.85,5732531359,155,,5732531363,140,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713565,44,1,1,4,52,8eab5wbcnttsiosd1o8c71gmk,1,5.5,53.1,2025-05-17T14:06:05.814Z,2025-05-17T14:23:49Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5732532171,140,8.8,5732606461,189,,5732532169,56,Back,5732532177,213,5.06,5732532175,212,10.3,5732532167,123,,5732532173,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713579,45,1,1,4,53,8eab5wbcnttsiosd1o8c71gmk,1,8.8,38.9,2025-05-17T14:06:07.062Z,2025-05-17T14:06:08Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732532261,213,2.12,5732532255,140,3.6,5732532257,141,51.9,5732532253,56,Back,5732532259,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713591,46,1,1,4,55,8eab5wbcnttsiosd1o8c71gmk,1,2.6,55.8,2025-05-17T14:06:08.550Z,2025-05-17T14:06:09Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5732532315,212,21.5,5732532317,213,1.46,5732532309,56,Back,5732532311,140,4.9,5732532313,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713611,47,1,1,4,56,8eab5wbcnttsiosd1o8c71gmk,1,4.9,87.2,2025-05-17T14:06:09.494Z,2025-05-17T14:06:10Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732532393,212,14.4,5732532395,213,0.35,5732532389,140,17.8,5732532387,56,Back,5732532391,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713669,48,1,1,4,57,8eab5wbcnttsiosd1o8c71gmk,1,17.8,94.4,2025-05-17T14:06:10.727Z,2025-05-17T14:06:13Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5732532709,213,5.53,5732532701,56,Back,5732532703,140,27.6,5732532705,141,80.2,5732532707,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713687,49,1,1,5,0,8eab5wbcnttsiosd1o8c71gmk,1,35.2,84.5,2025-05-17T14:06:13.702Z,2025-05-17T14:24:47Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5732532827,56,Back,5732532831,141,88.7,5732532833,212,10.4,5732532829,140,44.7,5732532835,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713691,70,43,1,5,2,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-17T14:06:15.391Z,2025-05-17T14:24:43Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732532853,56,Center,5732608961,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815730009,207,61,1,5,4,8eab5wbcnttsiosd1o8c71gmk,1,44.9,82.4,2025-05-17T14:06:17.355Z,2025-05-17T14:25:06Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5732609813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714489,50,1,1,5,7,8eab5wbcnttsiosd1o8c71gmk,1,76.4,75.7,2025-05-17T14:06:20.647Z,2025-05-17T14:07:30Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,1.0,,5732539071,154,,5732536261,56,Center,5732536279,212,20.5,5732539069,210,16,5732536289,213,4.94,5732536265,140,80.9,5732536273,141,46.3,5732539073,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815714501,51,16,1,5,12,8eab5wbcnttsiosd1o8c71gmk,1,84.9,48.2,2025-05-17T14:06:25.879Z,2025-05-17T14:25:40Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732539109,80,,5732536315,22,,5732539131,374,2025-05-17 15:06:24.925,5732539115,55,50,5732539125,230,99.0,5732539107,17,,5732539135,375,05:11.855,5732539111,29,,5732539121,103,4.4,5732539119,102,45.8,5732539127,231,49.3,5732536319,56,Center,5732539113,154,5732539105,72,,,,,,,,,,,,,,,,,
2815715109,73,1,1,6,15,2rdnn9p03qrmmv34tyx1nahpa,1,49.8,50.3,2025-05-17T14:07:28.767Z,2025-05-17T14:08:42Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5732539163,189,,5732539087,212,19.7,5732539085,141,58.8,5732540959,279,G,5732539083,140,31.9,5732539081,56,Back,5732539089,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815716157,96,1,1,6,16,2rdnn9p03qrmmv34tyx1nahpa,1,32.6,49.9,2025-05-17T14:07:29.767Z,2025-05-17T14:08:51Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732546087,189,,5732545755,141,57.7,5732545761,213,2.68,5732545751,140,22.4,5732545759,212,12.0,5732545743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715155,74,1,1,6,18,2rdnn9p03qrmmv34tyx1nahpa,1,31.9,58.8,2025-05-17T14:07:31.519Z,2025-05-17T14:07:32Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732539315,141,78.5,5732539317,212,13.4,5732539313,140,32.7,5732539311,56,Back,5732539319,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715253,75,1,1,6,19,2rdnn9p03qrmmv34tyx1nahpa,1,32.7,78.5,2025-05-17T14:07:32.496Z,2025-05-17T14:07:36Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732539783,141,53.3,5732539785,212,18.3,5732539787,213,4.35,5732539781,140,26.5,5732539777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815715307,76,1,1,6,24,2rdnn9p03qrmmv34tyx1nahpa,1,27.2,53.1,2025-05-17T14:07:37.744Z,2025-05-17T14:07:39Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732540049,213,4.73,5732540043,140,27.4,5732540041,56,Back,5732540045,141,30.7,5732540047,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
