id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2815711297,19,1,1,3,4,8sy0cxovuxo76tuoas3uo55xj,0,73.5,95.1,2025-05-17T14:03:23.545Z,2025-05-17T14:03:25Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5732521887,212,33.4,5732521883,140,93.4,5732521891,1,,5732521877,2,,5732521879,155,,5732521885,141,56.7,5732521881,56,Center,5732521889,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711399,33,1,1,3,9,303582z192rnbr2x28o2t7u38,1,9.2,47.5,2025-05-17T14:03:29.274Z,2025-05-17T14:03:32Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5732522279,212,30.0,5732522285,189,,5732522281,213,0.29,5732522275,140,36.6,5732522271,123,,5732522273,56,Back,5732522277,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711439,34,1,1,3,12,303582z192rnbr2x28o2t7u38,1,38.3,64.2,2025-05-17T14:03:32.273Z,2025-05-17T14:03:34Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732522445,56,Back,5732522453,213,1.20,5732522449,141,93.2,5732522447,140,45.5,5732522451,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711489,35,1,1,3,15,303582z192rnbr2x28o2t7u38,1,45.5,94.2,2025-05-17T14:03:34.789Z,2025-05-17T14:03:41Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732522719,140,87.7,5732522725,213,6.12,5732522721,141,83.8,5732522723,212,44.9,5732522717,56,Left,5732522727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711495,36,1,1,3,21,303582z192rnbr2x28o2t7u38,0,89.0,74.1,2025-05-17T14:03:41.022Z,2025-05-17T14:03:41Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732522757,141,53.3,5732522751,155,,5732522755,140,94.6,5732522753,56,Center,5732522759,212,15.3,5732522761,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711563,21,1,1,3,25,8sy0cxovuxo76tuoas3uo55xj,1,12.9,59.9,2025-05-17T14:03:45.163Z,2025-05-17T14:36:22Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5732523007,56,Back,5732523015,213,0.92,5732523011,141,93.8,5732523013,212,29.0,5732523009,140,29.7,5732643713,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711571,22,1,1,3,28,8sy0cxovuxo76tuoas3uo55xj,0,30.1,92.9,2025-05-17T14:03:47.673Z,2025-05-17T14:03:48Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732523049,140,26.1,5732523047,56,Back,5732523055,213,3.78,5732523051,141,88.3,5732523053,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711649,38,1,1,3,30,303582z192rnbr2x28o2t7u38,1,62.4,14.3,2025-05-17T14:03:50.332Z,2025-05-17T14:03:53Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732523431,212,18.5,5732523435,213,3.00,5732523425,140,45.0,5732523423,56,Back,5732523427,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711699,39,1,1,3,34,303582z192rnbr2x28o2t7u38,1,42.3,30.4,2025-05-17T14:03:53.597Z,2025-05-17T14:03:58Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732523685,213,1.83,5732523683,212,22.9,5732523681,141,63.0,5732523679,140,36.7,5732523677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711739,40,1,1,3,38,303582z192rnbr2x28o2t7u38,1,39.2,64.3,2025-05-17T14:03:58.080Z,2025-05-17T14:04:02Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732523847,213,3.66,5732523845,212,26.7,5732523841,140,17.1,5732523843,141,44.8,5732523839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711757,41,1,1,3,42,303582z192rnbr2x28o2t7u38,0,18.4,44.2,2025-05-17T14:04:02.142Z,2025-05-17T14:04:03Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5732523939,155,,5732523951,1,,5732523947,212,36.5,5732523945,141,20.0,5732523941,56,Back,5732523943,140,49.4,5732523949,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711917,23,1,1,3,47,8sy0cxovuxo76tuoas3uo55xj,1,55.5,79.9,2025-05-17T14:04:07.402Z,2025-05-17T14:04:14Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732524589,56,Center,5732524597,213,5.97,5732524595,212,15.9,5732524591,140,69.9,5732524593,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711931,25,1,1,3,52,8sy0cxovuxo76tuoas3uo55xj,1,73.1,75.0,2025-05-17T14:04:11.521Z,2025-05-17T14:37:31Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732524647,56,Center,5732524655,213,3.23,5732524651,141,73.8,5732524653,212,9.4,5732524649,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711949,27,1,1,3,53,8sy0cxovuxo76tuoas3uo55xj,1,64.8,77.9,2025-05-17T14:04:12.913Z,2025-05-17T14:39:34Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,1.0,,5732524749,141,84.2,5732524753,213,0.15,5732524745,56,Left,5732657513,155,,5732524751,212,28.0,5732659589,210,15,5732524747,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815738275,259,15,1,3,54,8sy0cxovuxo76tuoas3uo55xj,1,79.4,70.3,2025-05-17T14:04:14.203Z,2025-05-17T14:39:49Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5732659609,80,,5732659621,215,,5732659607,120,,5732656053,22,,5732656055,18,,5732661025,233,42,5732659631,231,50.9,5732659135,20,,5732659139,82,,5732659611,29,5732659629,230,98.1,5732659613,55,27,5732659625,146,91.4,5732659627,147,56.9,5732655611,56,Center,5732659617,102,47.1,5732659619,103,19,,,,,,
2815711989,42,10,1,3,54,303582z192rnbr2x28o2t7u38,1,8.6,43.1,2025-05-17T14:04:14.303Z,2025-05-17T14:40:15Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732661081,233,259,5732524927,56,Back,5732661009,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815711941,26,43,1,3,55,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-17T14:04:15.056Z,2025-05-17T14:04:25Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732524707,286,0,5732524705,56,Center,5732525401,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712087,28,1,1,4,2,8sy0cxovuxo76tuoas3uo55xj,1,74.1,63.7,2025-05-17T14:04:22.010Z,2025-05-17T14:04:25Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732525369,56,Left,5732525373,141,88.6,5732525377,212,20.2,5732525371,140,84.6,5732525379,213,0.99,5732525367,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712097,29,1,1,4,5,8sy0cxovuxo76tuoas3uo55xj,1,84.6,88.6,2025-05-17T14:04:24.906Z,2025-05-17T14:40:33Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732525433,213,3.02,5732525427,140,78.7,5732525423,56,Left,5732525431,212,6.2,5732525429,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712119,30,1,1,4,6,8sy0cxovuxo76tuoas3uo55xj,1,78.7,89.7,2025-05-17T14:04:25.802Z,2025-05-17T14:04:27Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732525507,140,77.0,5732525511,212,2.9,5732525505,56,Left,5732525513,213,4.05,5732525509,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712165,31,1,1,4,7,8sy0cxovuxo76tuoas3uo55xj,1,77.0,86.3,2025-05-17T14:04:27.162Z,2025-05-17T14:04:30Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732525707,213,0.43,5732525703,141,91.1,5732525705,212,7.9,5732525701,140,83.8,5732525699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712169,32,1,1,4,10,8sy0cxovuxo76tuoas3uo55xj,0,80.1,79.9,2025-05-17T14:04:30.137Z,2025-05-17T14:04:34Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732525721,140,82.2,5732525717,155,,5732525725,212,3.5,5732525863,286,,5732525859,233,43,5732525723,141,75.9,5732525857,236,,5732525715,2,,5732525727,213,5.39,5732525719,56,,,,,,,,,,,,,,,,,,,,,,Center,,,,,
2815712203,43,12,1,4,10,303582z192rnbr2x28o2t7u38,1,22.5,24.4,2025-05-17T14:04:30.237Z,2025-05-17T14:04:34Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732525849,185,,5732525851,56,Back,5732525905,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712249,44,50,1,4,14,303582z192rnbr2x28o2t7u38,1,27.5,29.4,2025-05-17T14:04:33.577Z,2025-05-17T14:05:41Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732526037,56,Back,5732527503,233,33,5732526039,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712219,33,7,1,4,14,8sy0cxovuxo76tuoas3uo55xj,1,72.5,70.6,2025-05-17T14:04:33.578Z,2025-05-17T14:05:35Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732525919,286,,5732527477,233,44,5732525917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712225,34,61,1,4,15,8sy0cxovuxo76tuoas3uo55xj,0,75.4,73.3,2025-05-17T14:04:34.758Z,2025-05-17T14:41:13Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732525937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712305,46,1,1,4,17,303582z192rnbr2x28o2t7u38,1,30.5,45.4,2025-05-17T14:04:36.999Z,2025-05-17T14:04:41Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732526275,56,Back,5732526281,212,23.4,5732526279,141,76.7,5732526277,140,39.8,5732526283,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712333,47,1,1,4,22,303582z192rnbr2x28o2t7u38,0,58.3,69.4,2025-05-17T14:04:41.498Z,2025-05-17T14:04:43Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732526377,212,20.8,5732526371,56,Center,5732526375,141,60.6,5732526373,140,77.3,5732526379,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712359,35,1,1,4,25,8sy0cxovuxo76tuoas3uo55xj,1,20.9,35.6,2025-05-17T14:04:45.050Z,2025-05-17T14:41:40Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732671123,141,21.7,5732526465,56,Back,5732671133,213,5.15,5732671119,140,25.1,5732671129,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712415,37,1,1,4,26,8sy0cxovuxo76tuoas3uo55xj,1,31.8,31.9,2025-05-17T14:04:46.345Z,2025-05-17T14:04:47Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732526719,141,23.6,5732526715,140,31.1,5732526711,56,Back,5732526725,213,4.58,5732526723,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712483,38,1,1,4,27,8sy0cxovuxo76tuoas3uo55xj,1,31.1,23.6,2025-05-17T14:04:47.433Z,2025-05-17T14:04:51Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732527083,56,Back,5732527087,141,32.5,5732527091,213,1.28,5732527085,140,32.8,5732527089,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712553,39,1,1,4,32,8sy0cxovuxo76tuoas3uo55xj,1,35.7,36.0,2025-05-17T14:04:51.643Z,2025-05-17T14:04:55Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732527367,213,1.95,5732527363,141,69.4,5732527365,212,24.5,5732527361,140,27.0,5732527359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712587,40,1,1,4,36,8sy0cxovuxo76tuoas3uo55xj,1,27.0,69.4,2025-05-17T14:04:55.610Z,2025-05-17T14:04:58Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5732527551,141,92.1,5732527555,213,1.33,5732527553,212,15.9,5732527547,56,Back,5732527549,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712611,41,1,1,4,38,8sy0cxovuxo76tuoas3uo55xj,1,30.6,92.1,2025-05-17T14:04:57.482Z,2025-05-17T14:05:00Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732527709,140,25.7,5732527715,213,4.35,5732527713,212,14.4,5732527711,141,72.3,5732527707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712685,42,1,1,4,41,8sy0cxovuxo76tuoas3uo55xj,1,26.3,71.7,2025-05-17T14:05:00.538Z,2025-05-17T14:05:06Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5732528045,140,27.7,5732528049,212,28.0,5732528051,213,4.76,5732528043,56,Back,5732528047,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712697,43,1,1,4,46,8sy0cxovuxo76tuoas3uo55xj,1,27.7,30.6,2025-05-17T14:05:06.170Z,2025-05-17T14:05:07Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732528133,56,Back,5732528137,141,34.0,5732528135,140,32.8,5732528141,213,0.41,5732528139,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712701,44,1,1,4,47,8sy0cxovuxo76tuoas3uo55xj,1,32.8,34.0,2025-05-17T14:05:07.147Z,2025-05-17T14:05:07Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732528159,140,28.3,5732528165,213,4.03,5732528163,212,7.5,5732528161,141,25.5,5732528157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712715,45,1,1,4,48,8sy0cxovuxo76tuoas3uo55xj,1,28.3,25.5,2025-05-17T14:05:07.819Z,2025-05-17T14:05:09Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732528231,56,Back,5732528235,141,11.1,5732528233,140,31.3,5732528237,212,10.3,5732528239,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712735,46,1,1,4,49,8sy0cxovuxo76tuoas3uo55xj,1,31.3,11.1,2025-05-17T14:05:09.194Z,2025-05-17T14:05:10Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732528303,140,30.2,5732528307,212,5.0,5732528301,56,Back,5732528305,141,18.3,5732528309,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712757,47,1,1,4,50,8sy0cxovuxo76tuoas3uo55xj,1,30.2,18.3,2025-05-17T14:05:09.978Z,2025-05-17T14:05:11Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732528419,213,4.85,5732528415,141,5.0,5732528411,56,Back,5732528417,212,9.1,5732528413,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712781,48,1,1,4,51,8sy0cxovuxo76tuoas3uo55xj,1,31.5,5.0,2025-05-17T14:05:11.338Z,2025-05-17T14:05:13Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732528515,141,13.8,5732528511,56,Back,5732528519,213,2.36,5732528513,140,25.7,5732528517,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712815,49,1,1,4,53,8sy0cxovuxo76tuoas3uo55xj,0,24.9,15.6,2025-05-17T14:05:12.844Z,2025-05-17T14:05:15Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732528657,157,,5732528669,1,,5732528665,212,43.4,5732528663,141,20.0,5732528661,140,66.1,5732528667,213,0.07,5732528659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712913,49,1,1,5,2,303582z192rnbr2x28o2t7u38,1,32.4,84.7,2025-05-17T14:05:22.114Z,2025-05-17T14:05:23Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5732529093,140,14.9,5732529097,212,25.4,5732529099,213,3.90,5732529095,141,59.0,5732529091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712945,50,1,1,5,3,303582z192rnbr2x28o2t7u38,1,12.6,60.5,2025-05-17T14:05:23.051Z,2025-05-17T14:05:24Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5732529247,212,19.2,5732529241,56,Back,5732529245,141,78.7,5732529243,140,26.6,5732529249,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712971,51,1,1,5,5,303582z192rnbr2x28o2t7u38,1,26.7,78.7,2025-05-17T14:05:24.769Z,2025-05-17T14:05:26Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5732529349,213,6.22,5732529347,212,17.6,5732529343,140,43.4,5732529345,141,77.0,5732529341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815712991,52,1,1,5,7,303582z192rnbr2x28o2t7u38,1,43.4,77.0,2025-05-17T14:05:26.550Z,2025-05-17T14:05:28Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732529439,213,1.90,5732529433,140,39.4,5732529435,141,95.0,5732529431,56,Back,5732529437,212,12.9,5732529461,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713097,53,1,1,5,11,303582z192rnbr2x28o2t7u38,1,55.4,91.1,2025-05-17T14:05:31.377Z,2025-05-17T14:05:33Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732529907,140,34.5,5732529911,212,22.6,5732529905,56,Back,5732529913,213,3.38,5732529909,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713117,54,1,1,5,13,303582z192rnbr2x28o2t7u38,1,34.8,81.5,2025-05-17T14:05:33.330Z,2025-05-17T14:05:35Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5732529983,56,Back,5732529987,141,61.4,5732529991,213,5.01,5732529985,140,38.8,5732529989,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713181,55,1,1,5,15,303582z192rnbr2x28o2t7u38,1,38.8,61.4,2025-05-17T14:05:34.939Z,2025-05-17T14:05:39Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732530315,140,57.0,5732530319,212,28.3,5732530321,213,0.83,5732530317,141,92.0,5732530313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713247,56,1,1,5,19,303582z192rnbr2x28o2t7u38,1,64.7,89.7,2025-05-17T14:05:38.860Z,2025-05-17T14:05:44Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732530653,212,13.3,5732530655,213,0.43,5732530645,140,76.2,5732530649,141,97.8,5732530637,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713281,57,1,1,5,24,303582z192rnbr2x28o2t7u38,1,83.2,90.3,2025-05-17T14:05:44.140Z,2025-05-17T14:05:46Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732530787,213,1.97,5732530785,212,5.7,5732530783,141,98.0,5732530781,140,81.1,5732530779,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713343,58,1,1,5,26,303582z192rnbr2x28o2t7u38,1,78.8,97.1,2025-05-17T14:05:46.046Z,2025-05-17T14:05:49Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732531037,56,Left,5732531045,213,3.80,5732531043,212,15.0,5732531041,141,83.5,5732531039,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713421,59,1,1,5,29,303582z192rnbr2x28o2t7u38,1,72.4,72.4,2025-05-17T14:05:49.360Z,2025-05-17T14:05:55Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732531379,213,4.27,5732531365,56,Center,5732531377,212,8.6,5732531373,141,60.9,5732531369,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713495,60,1,1,5,36,303582z192rnbr2x28o2t7u38,1,66.4,54.2,2025-05-17T14:05:55.679Z,2025-05-17T14:06:00Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732531725,1,,5732531717,212,34.2,5732531721,213,5.25,5732531713,141,11.0,5732531709,56,Right,5732531711,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713491,50,45,1,5,40,8sy0cxovuxo76tuoas3uo55xj,0,27.2,76.8,2025-05-17T14:06:00.298Z,2025-05-17T14:52:45Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732531697,56,Back,5732531895,233,61,5732531699,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713519,61,3,1,5,40,303582z192rnbr2x28o2t7u38,1,72.8,23.2,2025-05-17T14:06:00.298Z,2025-05-17T14:52:45Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732531861,56,Center,5732531891,233,50,5732531869,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713577,62,1,1,5,42,303582z192rnbr2x28o2t7u38,1,77.3,26.5,2025-05-17T14:06:01.944Z,2025-05-17T14:06:08Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732532243,140,91.8,5732532245,141,9.5,5732532241,56,Right,5732532247,212,19.1,5732532249,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713597,63,1,1,5,48,303582z192rnbr2x28o2t7u38,1,85.1,14.6,2025-05-17T14:06:07.927Z,2025-05-17T14:06:09Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5732532349,212,7.4,5732532345,140,90.4,5732532351,213,5.56,5732532347,141,7.4,5732532343,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713649,64,1,1,5,50,303582z192rnbr2x28o2t7u38,1,84.8,8.6,2025-05-17T14:06:09.754Z,2025-05-17T14:06:12Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732532589,56,Right,5732532601,213,2.87,5732532595,141,17.6,5732532591,140,63.5,5732532599,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713681,65,1,1,5,52,303582z192rnbr2x28o2t7u38,1,60.0,21.9,2025-05-17T14:06:12.363Z,2025-05-17T14:06:14Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732532765,56,Center,5732532773,213,1.23,5732532769,141,44.3,5732532767,140,65.2,5732532771,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713709,66,1,1,5,55,303582z192rnbr2x28o2t7u38,1,65.7,41.9,2025-05-17T14:06:14.472Z,2025-05-17T14:06:16Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732532945,56,Center,5732532953,141,61.5,5732532955,212,14.0,5732532957,213,1.27,5732532949,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713761,67,1,1,5,57,303582z192rnbr2x28o2t7u38,1,71.6,64.3,2025-05-17T14:06:16.597Z,2025-05-17T14:06:20Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5732533187,212,19.6,5732533185,141,86.2,5732533181,56,Left,5732533183,140,83.7,5732533189,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713767,68,1,1,6,1,303582z192rnbr2x28o2t7u38,0,95.4,76.3,2025-05-17T14:06:20.736Z,2025-05-17T14:06:21Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732533229,212,9.0,5732533227,141,63.1,5732533223,56,Center,5732533225,140,95.7,5732533231,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713867,51,12,1,6,2,8sy0cxovuxo76tuoas3uo55xj,1,4.7,33.1,2025-05-17T14:06:22.395Z,2025-05-17T14:06:27Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732533689,212,18.6,5732533691,213,5.96,5732533687,141,24.4,5732533685,140,21.5,5732533683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815713967,52,12,1,6,5,8sy0cxovuxo76tuoas3uo55xj,1,21.5,24.4,2025-05-17T14:06:25.165Z,2025-05-17T14:06:32Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732534125,213,5.96,5732534117,56,Right,5732534123,212,37.3,5732534121,141,7.1,5732534119,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
