id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2817385051,26,5,1,2,38,ea3yd0dgq6uy6pupkpn17j5xg,1,-0.8,53.6,2025-05-20T15:03:11.472Z,2025-05-20T15:06:37Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741645749,56,Back,5741645757,233,42,5741645751,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385031,42,5,1,2,38,303582z192rnbr2x28o2t7u38,0,100.8,46.4,2025-05-20T15:03:11.472Z,2025-05-20T15:03:30Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5741645561,56,Center,5741645563,346,,5741645763,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385063,27,1,1,3,2,ea3yd0dgq6uy6pupkpn17j5xg,1,4.6,60.9,2025-05-20T15:03:35.643Z,2025-05-20T15:03:39Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741645909,237,,5741645899,140,2.9,5741645895,124,,5741645905,213,4.47,5741645903,212,7.4,5741645897,56,Back,5741645901,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385069,28,1,1,3,6,ea3yd0dgq6uy6pupkpn17j5xg,1,4.9,43.9,2025-05-20T15:03:39.532Z,2025-05-20T15:03:46Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5741645945,140,61.2,5741645943,56,Right,5741645949,212,65.3,5741645941,155,,5741645947,141,3.2,5741645953,1,,5741645951,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385071,29,1,1,3,12,ea3yd0dgq6uy6pupkpn17j5xg,0,61.2,3.2,2025-05-20T15:03:46.092Z,2025-05-20T15:03:46Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741645969,213,0.79,5741645959,155,,5741645963,140,88.2,5741645967,212,40.3,5741645971,1,,5741645961,56,Center,5741645965,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385085,44,1,1,3,13,303582z192rnbr2x28o2t7u38,1,14.6,49.0,2025-05-20T15:03:47.120Z,2025-05-20T15:03:56Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741646095,140,27.5,5741646101,213,5.29,5741646093,56,Back,5741646099,212,24.9,5741646097,141,18.2,5741646091,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385087,45,1,1,3,22,303582z192rnbr2x28o2t7u38,1,45.4,26.5,2025-05-20T15:03:55.872Z,2025-05-20T15:03:57Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741646113,141,26.7,5741646109,56,Back,5741646117,213,3.11,5741646111,140,40.8,5741646115,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385097,46,1,1,3,24,303582z192rnbr2x28o2t7u38,1,37.1,28.9,2025-05-20T15:03:57.153Z,2025-05-20T15:04:04Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5741646185,212,12.0,5741646183,141,32.8,5741646181,140,26.0,5741646187,213,2.92,5741646179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385101,47,1,1,3,31,303582z192rnbr2x28o2t7u38,1,52.6,5.9,2025-05-20T15:04:04.305Z,2025-05-20T15:04:07Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741646213,140,67.9,5741646219,213,6.23,5741646217,212,16.1,5741646211,56,Right,5741646215,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385099,30,43,1,3,34,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-20T15:04:07.227Z,2025-05-20T15:04:11Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741646203,56,Back,5741646293,144,45,5741646233,233,48,5741646205,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385103,48,3,1,3,34,303582z192rnbr2x28o2t7u38,0,69.0,3.2,2025-05-20T15:04:07.746Z,2025-05-20T15:04:08Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741646227,211,,5741646223,56,Right,5741646225,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385107,31,12,1,3,34,ea3yd0dgq6uy6pupkpn17j5xg,1,25.9,93.2,2025-05-20T15:04:08.100Z,2025-05-20T15:04:23Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741646265,141,100.0,5741646283,167,,5741646261,56,Back,5741646267,212,5.2,5741646269,213,1.73,5741646263,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385109,32,5,1,3,36,ea3yd0dgq6uy6pupkpn17j5xg,0,25.4,101.0,2025-05-20T15:04:09.853Z,2025-05-20T15:04:24Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741646285,233,49,5741646277,347,,5741646275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385105,49,5,1,3,36,303582z192rnbr2x28o2t7u38,1,74.6,-1.0,2025-05-20T15:04:09.853Z,2025-05-20T15:06:38Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741646253,56,Right,5741646279,233,32,5741646255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385121,50,1,1,3,41,303582z192rnbr2x28o2t7u38,1,74.0,0.0,2025-05-20T15:04:14.209Z,2025-05-20T15:04:15Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741646365,141,7.0,5741646363,140,68.6,5741646361,56,Right,5741646367,212,8.2,5741646359,107,,5741646369,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385125,51,1,1,3,42,303582z192rnbr2x28o2t7u38,1,68.6,7.0,2025-05-20T15:04:15.265Z,2025-05-20T15:04:16Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741646383,141,3.2,5741646381,140,81.8,5741646387,213,6.10,5741646385,212,14.1,5741646379,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385127,52,1,1,3,43,303582z192rnbr2x28o2t7u38,1,77.1,6.7,2025-05-20T15:04:16.705Z,2025-05-20T15:04:18Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741646393,140,72.1,5741646399,213,3.43,5741646397,212,5.5,5741646391,56,Right,5741646395,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385131,53,1,1,3,44,303582z192rnbr2x28o2t7u38,0,73.9,0.7,2025-05-20T15:04:18.001Z,2025-05-20T15:04:18Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741646421,212,5.8,5741646423,213,0.26,5741646419,141,2.9,5741646417,140,79.2,5741646415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385133,33,61,1,3,45,ea3yd0dgq6uy6pupkpn17j5xg,0,19.7,95.4,2025-05-20T15:04:18.596Z,2025-05-20T15:04:22Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741646429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385139,34,5,1,3,46,ea3yd0dgq6uy6pupkpn17j5xg,0,22.4,101.6,2025-05-20T15:04:19.505Z,2025-05-20T15:06:38Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741646461,233,54,5741646449,56,Back,5741646451,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385135,54,5,1,3,46,303582z192rnbr2x28o2t7u38,1,77.6,-1.6,2025-05-20T15:04:19.505Z,2025-05-20T15:06:38Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5741646433,347,,5741646431,56,Right,5741646457,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385151,55,1,1,3,51,303582z192rnbr2x28o2t7u38,1,77.4,0.0,2025-05-20T15:04:24.961Z,2025-05-20T15:04:28Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741646553,212,9.9,5741646551,141,12.5,5741646547,56,Right,5741646555,213,1.68,5741646545,107,,5741646549,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385155,56,1,1,3,55,303582z192rnbr2x28o2t7u38,1,85.1,5.8,2025-05-20T15:04:28.721Z,2025-05-20T15:04:29Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741646571,56,Right,5741646577,212,5.0,5741646579,213,1.59,5741646573,140,85.0,5741646575,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385159,57,1,1,3,56,303582z192rnbr2x28o2t7u38,0,85.0,13.2,2025-05-20T15:04:29.617Z,2025-05-20T15:16:34Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741646591,141,0.0,5741646593,212,10.3,5741646595,213,4.64,5741646587,56,Right,5741654841,156,,5741646589,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385157,35,43,1,3,57,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-20T15:04:30.139Z,2025-05-20T15:04:34Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741646647,144,8,5741646583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385173,36,5,1,3,57,ea3yd0dgq6uy6pupkpn17j5xg,1,18.0,101.4,2025-05-20T15:04:30.492Z,2025-05-20T15:06:38Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741646681,233,58,5741646677,56,Back,5741646679,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385163,58,5,1,3,57,303582z192rnbr2x28o2t7u38,0,82.0,-1.4,2025-05-20T15:04:30.492Z,2025-05-20T15:04:40Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741646687,233,36,5741646609,56,Right,5741646611,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385187,37,1,1,4,12,ea3yd0dgq6uy6pupkpn17j5xg,1,23.3,100.0,2025-05-20T15:04:45.581Z,2025-05-20T15:04:48Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741646775,140,4.3,5741646781,213,3.48,5741646779,212,21.2,5741646773,56,Back,5741646771,107,,5741646777,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385191,38,1,1,4,14,ea3yd0dgq6uy6pupkpn17j5xg,1,4.3,90.9,2025-05-20T15:04:48.060Z,2025-05-20T15:04:50Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741646807,213,4.66,5741646801,140,3.0,5741646803,141,53.9,5741646805,212,25.2,5741646799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385193,39,1,1,4,17,ea3yd0dgq6uy6pupkpn17j5xg,0,3.0,53.9,2025-05-20T15:04:50.428Z,2025-05-20T15:04:52Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5741646839,140,33.3,5741646837,56,Back,5741646845,213,0.59,5741646835,157,,5741646843,212,38.2,5741646847,1,,5741646841,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385197,59,3,1,4,21,303582z192rnbr2x28o2t7u38,0,71.2,18.4,2025-05-20T15:04:54.817Z,2025-05-20T15:27:00Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741646863,286,,5741646861,56,Right,5741646883,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385199,40,7,1,4,21,ea3yd0dgq6uy6pupkpn17j5xg,1,28.8,81.6,2025-05-20T15:04:54.818Z,2025-05-20T15:27:00Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741646875,56,Back,5741646879,233,59,5741646877,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385203,41,1,1,4,25,ea3yd0dgq6uy6pupkpn17j5xg,0,37.1,79.9,2025-05-20T15:04:58.284Z,2025-05-20T15:04:59Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741646895,141,78.8,5741646907,286,,5741646897,212,4.4,5741646901,236,,5741646891,56,Back,5741646893,140,41.2,5741646903,233,60,5741646899,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385201,60,74,1,4,25,303582z192rnbr2x28o2t7u38,1,64.3,17.1,2025-05-20T15:04:58.285Z,2025-05-20T15:05:00Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741646887,56,Right,5741646889,285,,5741646911,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385205,61,50,1,4,27,303582z192rnbr2x28o2t7u38,1,59.4,60.8,2025-05-20T15:05:00.881Z,2025-05-20T15:05:04Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5741646915,286,,5741646931,233,42,5741646913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385207,42,7,1,4,27,ea3yd0dgq6uy6pupkpn17j5xg,0,40.6,39.2,2025-05-20T15:05:00.882Z,2025-05-20T15:05:04Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741646919,56,Back,5741646923,233,61,5741646921,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385209,62,1,1,4,29,303582z192rnbr2x28o2t7u38,0,52.7,48.7,2025-05-20T15:05:02.466Z,2025-05-20T15:05:03Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741646935,56,Center,5741646941,212,16.7,5741646943,213,1.07,5741646939,141,70.2,5741646937,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385217,43,1,1,4,31,ea3yd0dgq6uy6pupkpn17j5xg,0,46.4,33.1,2025-05-20T15:05:04.540Z,2025-05-20T15:05:08Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741646965,141,30.0,5741646963,140,78.0,5741646961,56,Center,5741646971,1,,5741646967,212,33.2,5741646969,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385219,64,1,1,4,35,303582z192rnbr2x28o2t7u38,1,21.4,69.7,2025-05-20T15:05:09.042Z,2025-05-20T15:05:12Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741646985,141,49.4,5741646981,56,Back,5741646987,212,18.1,5741646983,140,10.3,5741646989,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385229,65,1,1,4,39,303582z192rnbr2x28o2t7u38,1,10.3,47.6,2025-05-20T15:05:12.450Z,2025-05-20T15:05:15Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741647039,155,,5741647049,213,1.03,5741647045,141,92.7,5741647041,56,Back,5741647047,212,35.9,5741647043,140,28.0,5741647051,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385235,66,1,1,4,42,303582z192rnbr2x28o2t7u38,1,30.0,87.5,2025-05-20T15:05:15.458Z,2025-05-20T15:05:17Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741647087,140,28.7,5741647083,3,,5741647089,141,77.2,5741647091,212,7.1,5741647093,213,4.52,5741647085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385241,67,1,1,4,44,303582z192rnbr2x28o2t7u38,1,31.6,76.9,2025-05-20T15:05:17.745Z,2025-05-20T15:05:21Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741647119,141,86.5,5741647117,140,41.8,5741647121,212,12.5,5741647123,213,0.55,5741647115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385243,68,1,1,4,48,303582z192rnbr2x28o2t7u38,0,58.3,88.4,2025-05-20T15:05:21.777Z,2025-05-20T15:05:23Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741647165,286,,5741647135,213,1.57,5741647133,212,0.4,5741647161,233,44,5741647129,140,58.3,5741647131,141,89.0,5741647159,236,,5741647127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385249,44,74,1,4,48,ea3yd0dgq6uy6pupkpn17j5xg,1,44.1,7.4,2025-05-20T15:05:21.778Z,2025-05-20T15:06:40Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741647153,56,Back,5741647167,233,68,5741647155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385253,45,5,1,4,49,ea3yd0dgq6uy6pupkpn17j5xg,0,40.9,-2.0,2025-05-20T15:05:23.026Z,2025-05-20T15:06:39Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741647187,233,69,5741647179,347,,5741647177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385251,69,5,1,4,49,303582z192rnbr2x28o2t7u38,1,59.1,102.0,2025-05-20T15:05:23.026Z,2025-05-20T15:06:39Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741647171,56,Left,5741647173,347,,5741647181,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385261,70,1,1,4,52,303582z192rnbr2x28o2t7u38,1,62.9,100.0,2025-05-20T15:05:25.298Z,2025-05-20T15:05:29Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5741647235,141,82.9,5741647241,1,,5741647233,140,86.9,5741647231,56,Left,5741647237,212,28.4,5741647229,107,,5741647239,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385267,46,43,1,4,56,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-20T15:05:29.281Z,2025-05-20T15:18:12Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741647267,56,Back,5741647269,285,0,5741647279,233,71,5741655851,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385265,71,43,1,4,56,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-20T15:05:29.281Z,2025-05-20T15:18:14Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741655861,144,3,5741647263,56,Left,5741647265,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385273,72,1,1,4,58,303582z192rnbr2x28o2t7u38,1,89.9,80.5,2025-05-20T15:05:31.378Z,2025-05-20T15:05:33Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741647319,213,2.83,5741647313,140,80.7,5741647311,56,Left,5741647317,212,10.1,5741647315,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385279,73,1,1,4,59,303582z192rnbr2x28o2t7u38,1,85.2,85.9,2025-05-20T15:05:33.089Z,2025-05-20T15:05:50Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,1.0,,5741647335,141,71.5,5741647331,56,Center,5741647337,212,9.8,5741647333,140,85.9,5741647497,210,13,5741647499,154,,5741647339,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385281,74,13,1,5,2,303582z192rnbr2x28o2t7u38,1,81.8,66.2,2025-05-20T15:05:36.033Z,2025-05-20T15:18:56Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741647391,20,,5741647513,102,43.9,5741647515,103,62.5,5741647347,56,Center,5741647503,81,,5741647501,120,,5741647505,29,,5741647517,215,,5741647509,55,73,5741647345,18,5741647521,231,5741647343,22,,5741647519,230,99.1,51.3,5741647507,154,,,,,,,,,,,
2817385325,47,5,1,5,4,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.5,58.4,2025-05-20T15:05:37.229Z,2025-05-20T15:06:39Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741647605,346,,5741647621,233,75,5741647603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385283,75,5,1,5,4,303582z192rnbr2x28o2t7u38,0,101.5,41.6,2025-05-20T15:05:37.229Z,2025-05-20T15:06:40Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741647355,56,Center,5741647357,346,,5741647627,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385331,48,1,1,5,28,ea3yd0dgq6uy6pupkpn17j5xg,1,4.8,62.0,2025-05-20T15:06:01.531Z,2025-05-20T15:06:05Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741647663,124,,5741647673,213,4.52,5741647677,237,,5741647671,212,9.4,5741647667,140,3.1,5741647665,56,Back,5741647669,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385335,49,1,1,5,32,ea3yd0dgq6uy6pupkpn17j5xg,1,5.0,45.2,2025-05-20T15:06:05.404Z,2025-05-20T15:06:09Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5741647709,213,6.06,5741647711,1,,5741647705,141,29.4,5741647699,157,,5741647701,56,Center,5741647707,212,49.6,5741647703,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385339,50,1,1,5,36,ea3yd0dgq6uy6pupkpn17j5xg,1,51.1,29.4,2025-05-20T15:06:09.196Z,2025-05-20T15:06:12Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741647725,56,Center,5741647733,213,0.57,5741647727,140,56.0,5741647729,141,34.3,5741647731,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385341,51,4,1,5,39,ea3yd0dgq6uy6pupkpn17j5xg,1,59.1,30.7,2025-05-20T15:06:12.770Z,2025-05-20T15:26:55Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5741647779,233,76,5741647739,13,,5741647745,265,,5741647743,152,,5741647741,56,Center,5741647747,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385343,76,4,1,5,39,303582z192rnbr2x28o2t7u38,0,40.9,69.3,2025-05-20T15:06:12.771Z,2025-05-20T15:26:56Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741647765,13,,5741647783,233,51,5741647767,56,Back,5741647771,265,,5741647769,152,,5741647773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385395,52,1,1,6,17,ea3yd0dgq6uy6pupkpn17j5xg,1,58.6,27.7,2025-05-20T15:06:51.067Z,2025-05-20T15:06:55Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741648115,213,0.69,5741648113,212,50.6,5741648109,140,95.8,5741648117,1,,5741648111,141,75.1,5741648105,152,,5741648101,5,,5741648107,56,Center,5741648103,155,,,,,,,,,,,,,,,,,,,,,,,,,
2817385401,53,1,1,6,21,ea3yd0dgq6uy6pupkpn17j5xg,1,95.8,75.1,2025-05-20T15:06:55.020Z,2025-05-20T15:49:22Z,dytql3b2co1cst72z5qf879pl,J. Streng,1.0,,5741648139,141,67.3,5741685205,195,,5741648143,213,4.12,5741648141,212,6.4,5741648135,56,Center,5741649653,210,13,5741648137,140,92.4,5741649655,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385407,54,13,1,6,23,ea3yd0dgq6uy6pupkpn17j5xg,1,92.0,64.2,2025-05-20T15:06:56.453Z,2025-05-20T15:49:23Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741649673,230,98.2,5741649663,55,53,5741649671,328,,5741649661,154,,5741649675,231,53.8,5741649543,24,,5741648179,56,Center,5741649545,20,,5741649667,102,62.9,5741649657,77,5741649669,103,5741685023,64,,5741649659,29,,54.2,,,,,,,,,,,,,
2817385413,77,43,1,6,27,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-20T15:07:00.610Z,2025-05-20T15:09:00Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741648207,141,35.7,5741648211,213,4.89,5741648203,56,Back,5741648209,212,1.8,5741649443,144,12,5741648205,140,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385411,55,5,1,6,29,ea3yd0dgq6uy6pupkpn17j5xg,0,101.6,64.7,2025-05-20T15:07:02.572Z,2025-05-20T15:07:06Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741648199,56,Center,5741648201,346,,5741648239,233,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385415,78,5,1,6,29,303582z192rnbr2x28o2t7u38,1,-1.6,35.3,2025-05-20T15:07:02.572Z,2025-05-20T15:09:10Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741648215,56,Back,5741648217,346,,5741648233,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385423,79,1,1,6,35,303582z192rnbr2x28o2t7u38,1,3.8,49.7,2025-05-20T15:07:08.338Z,2025-05-20T15:07:10Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741648289,237,,5741648279,141,83.8,5741648275,56,Back,5741648281,212,32.7,5741648283,213,0.79,5741648277,140,25.7,5741648291,189,,5741648273,124,,5741648285,1,,,,,,,,,,,,,,,,,,,,,,,,,
2817385427,80,1,1,6,37,303582z192rnbr2x28o2t7u38,1,25.7,83.8,2025-05-20T15:07:10.178Z,2025-05-20T15:07:10Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741648307,56,Back,5741648315,213,3.92,5741648313,212,17.6,5741648311,141,65.5,5741648309,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817385433,81,1,1,6,37,303582z192rnbr2x28o2t7u38,1,13.8,65.5,2025-05-20T15:07:10.657Z,2025-05-20T15:07:14Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741648355,212,16.9,5741648351,140,4.6,5741648353,141,45.1,5741648359,213,4.10,5741648349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
