id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/16/value
2817823441,26,1,1,2,42,ajtb177oqwawkdwbqhldmq6mx,1,38.0,11.3,2025-05-22T17:04:55.078Z,2025-05-22T17:04:57Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744164213,56,Back,5744164219,212,17.5,5744164215,140,36.7,5744164221,213,1.65,5744164217,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823457,27,1,1,2,45,ajtb177oqwawkdwbqhldmq6mx,1,35.8,37.7,2025-05-22T17:04:57.693Z,2025-05-22T17:05:00Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744164309,212,17.9,5744164303,56,Back,5744164305,140,32.1,5744164307,141,63.4,5744164311,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823471,28,1,1,2,47,ajtb177oqwawkdwbqhldmq6mx,1,31.3,66.3,2025-05-22T17:04:59.877Z,2025-05-23T13:06:32Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744164383,213,0.13,5744164381,212,24.5,5744164375,56,Center,5744164377,140,54.4,5744164379,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823479,29,1,1,2,49,ajtb177oqwawkdwbqhldmq6mx,1,54.4,71.1,2025-05-22T17:05:01.646Z,2025-05-22T17:05:03Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744164427,213,2.36,5744164421,140,43.0,5744164425,212,16.9,5744164423,141,88.6,5744164419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823489,30,1,1,2,51,ajtb177oqwawkdwbqhldmq6mx,0,43.0,88.6,2025-05-22T17:05:03.414Z,2025-05-22T17:05:04Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744164499,56,Center,5744164507,213,5.91,5744164501,140,74.6,5744164505,212,35.6,5744164509,1,,5744164503,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823533,36,1,1,2,55,bd4qakf7j0wwie8wke9km7uj8,1,33.6,12.9,2025-05-22T17:05:07.400Z,2025-05-23T13:06:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744164745,140,39.9,5744164749,212,7.2,5744164743,56,Back,5744164751,213,5.88,5744164747,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830993,195,1,1,2,56,bd4qakf7j0wwie8wke9km7uj8,1,30.2,7.2,2025-05-22T17:05:08.229Z,2025-05-22T17:28:13Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744208271,141,15.2,5744208267,56,Back,5744208273,212,5.5,5744208275,213,1.40,5744208269,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823551,32,83,1,2,58,ajtb177oqwawkdwbqhldmq6mx,0,64.7,73.3,2025-05-22T17:05:10.334Z,2025-05-22T17:28:22Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744169147,399,cf6zq49y8v1ekw07e7yi3uac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823543,31,83,1,2,58,ajtb177oqwawkdwbqhldmq6mx,0,62.4,82.2,2025-05-22T17:05:10.401Z,2025-05-22T19:20:29Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744169099,399,cf6zq49y8v1ekw07e7yi3uac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831001,196,1,1,2,58,bd4qakf7j0wwie8wke9km7uj8,1,32.2,21.9,2025-05-22T17:05:10.405Z,2025-05-22T17:28:21Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5744208841,141,11.9,5744208837,56,Back,5744208843,212,12.3,5744208845,213,5.70,5744208839,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823561,33,45,1,3,0,ajtb177oqwawkdwbqhldmq6mx,0,64.3,75.0,2025-05-22T17:05:12.401Z,2025-05-22T19:06:43Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744169343,233,37,5744164869,285,,5744164867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823537,37,3,1,3,0,bd4qakf7j0wwie8wke9km7uj8,1,35.7,25.0,2025-05-22T17:05:12.401Z,2025-05-23T13:08:09Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744164775,286,,5744907123,464,,5744164773,56,Back,5744169337,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823539,38,1,1,3,1,bd4qakf7j0wwie8wke9km7uj8,0,41.6,7.9,2025-05-22T17:05:13.648Z,2025-05-22T17:08:18Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744164781,141,9.8,5744164779,140,43.1,5744170741,233,34,5744164783,212,2.0,5744164785,213,0.69,5744170745,286,,5744164777,56,Back,5744170739,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823571,34,74,1,3,1,ajtb177oqwawkdwbqhldmq6mx,1,54.1,92.4,2025-05-22T17:05:13.649Z,2025-05-22T19:20:25Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744164911,56,Left,5744164913,285,,5744170767,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823545,39,50,1,3,3,bd4qakf7j0wwie8wke9km7uj8,1,43.8,6.6,2025-05-22T17:05:15.281Z,2025-05-22T19:20:27Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744164803,56,Back,5744165033,233,35,5744164805,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823589,35,7,1,3,3,ajtb177oqwawkdwbqhldmq6mx,1,56.2,93.4,2025-05-22T17:05:15.282Z,2025-05-23T13:08:28Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744165025,285,,5744165023,56,Left,5744165027,233,39,5744165021,167,,5744907165,385,,5744907167,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823613,36,5,1,3,4,ajtb177oqwawkdwbqhldmq6mx,0,55.5,100.9,2025-05-22T17:05:16.689Z,2025-05-22T19:09:26Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744165123,56,Left,5744165125,347,,5744165189,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823575,40,5,1,3,4,bd4qakf7j0wwie8wke9km7uj8,1,44.5,-0.9,2025-05-22T17:05:16.689Z,2025-05-22T19:09:26Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744164929,347,,5744164927,56,Back,5744165147,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823659,41,43,1,3,13,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-22T17:05:26.016Z,2025-05-22T17:05:42Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744165395,56,Right,5744165399,141,0.0,5744165393,107,0,5744165401,212,28.5,5744165697,144,1,5744165397,140,76.5,5744165403,213,0.01,5744165405,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823661,42,43,1,3,20,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-22T17:05:33.069Z,2025-05-22T17:05:41Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744165409,56,Right,5744165411,347,0,5744165609,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823775,43,1,1,3,35,bd4qakf7j0wwie8wke9km7uj8,1,51.1,0.0,2025-05-22T17:05:48.016Z,2025-05-22T17:30:46Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744166021,141,16.8,5744166017,56,Right,5744166023,212,21.2,5744166025,213,0.63,5744166019,140,67.4,5744166015,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823785,44,1,1,3,36,bd4qakf7j0wwie8wke9km7uj8,1,67.4,16.8,2025-05-22T17:05:48.368Z,2025-05-22T17:30:49Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744166091,213,4.47,5744166089,212,4.0,5744166083,56,Right,5744166085,140,66.5,5744166087,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823789,45,1,1,3,38,bd4qakf7j0wwie8wke9km7uj8,0,66.5,11.1,2025-05-22T17:05:50.688Z,2025-05-22T17:30:58Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744166115,141,20.6,5744166117,212,7.5,5744166119,213,1.04,5744166111,56,Right,5744166113,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823781,38,1,1,3,41,ajtb177oqwawkdwbqhldmq6mx,1,29.0,77.0,2025-05-22T17:05:53.717Z,2025-05-22T17:05:55Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744166063,212,8.2,5744166065,213,5.07,5744166057,56,Back,5744166061,141,65.7,5744166059,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823799,39,1,1,3,43,ajtb177oqwawkdwbqhldmq6mx,1,31.7,65.7,2025-05-22T17:05:55.229Z,2025-05-22T17:05:57Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744166181,141,50.7,5744166179,140,22.8,5744166183,212,13.8,5744166185,213,3.97,5744166177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823803,40,50,1,3,45,ajtb177oqwawkdwbqhldmq6mx,1,22.8,58.7,2025-05-22T17:05:57.613Z,2025-05-22T19:15:02Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744410049,233,46,5744166201,56,Back,5744166203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823807,46,7,1,3,45,bd4qakf7j0wwie8wke9km7uj8,1,77.2,41.3,2025-05-22T17:05:57.614Z,2025-05-23T13:09:18Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5744410065,233,40,5744166209,286,,5744907407,178,,5744907403,383,,5744166207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817833053,242,50,1,3,49,bd4qakf7j0wwie8wke9km7uj8,1,78.2,45.9,2025-05-22T17:06:01.619Z,2025-05-22T19:20:03Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5744219167,286,,5744219165,56,Center,5744410145,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823819,41,7,1,3,49,ajtb177oqwawkdwbqhldmq6mx,1,21.8,54.1,2025-05-22T17:06:01.620Z,2025-05-23T13:09:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744410149,233,242,5744907465,178,,5744166267,56,Back,5744907463,383,,5744166269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823825,42,1,1,3,49,ajtb177oqwawkdwbqhldmq6mx,1,21.6,52.1,2025-05-22T17:06:01.973Z,2025-05-22T17:33:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744166299,140,40.2,5744166303,212,22.5,5744166305,213,0.52,5744166301,141,68.4,5744166297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817834027,349,1,1,3,50,ajtb177oqwawkdwbqhldmq6mx,0,35.3,73.6,2025-05-22T17:06:03.037Z,2025-05-22T17:36:12Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744224859,141,72.2,5744224853,56,Back,5744225445,236,,5744224861,212,1.7,5744224857,140,36.6,5744224863,213,5.67,5744225447,233,47,5744225451,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823837,47,74,1,3,50,bd4qakf7j0wwie8wke9km7uj8,1,57.7,14.9,2025-05-22T17:06:03.038Z,2025-05-22T17:36:12Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744225429,285,,5744225457,233,349,5744166383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823835,43,43,1,3,51,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-22T17:06:03.957Z,2025-05-22T17:06:06Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744166467,144,56,5744166369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823853,48,1,1,3,53,bd4qakf7j0wwie8wke9km7uj8,0,68.8,28.0,2025-05-22T17:06:05.416Z,2025-05-22T19:49:34Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744166489,212,12.5,5744166487,141,38.5,5744166483,56,Center,5744166485,140,59.0,5744166491,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823889,44,1,1,3,55,ajtb177oqwawkdwbqhldmq6mx,1,42.1,49.7,2025-05-22T17:06:07.909Z,2025-05-22T17:06:11Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744166665,212,30.1,5744166663,141,19.8,5744166659,56,Right,5744166667,213,5.54,5744166661,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823937,45,1,1,3,59,ajtb177oqwawkdwbqhldmq6mx,1,63.3,19.8,2025-05-22T17:06:11.501Z,2025-05-22T17:06:17Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5744166921,213,1.02,5744166911,196,,5744166917,141,89.9,5744166923,1,,5744166909,155,,5744166915,140,91.4,5744166913,56,Left,5744166919,212,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823943,46,1,1,4,5,ajtb177oqwawkdwbqhldmq6mx,1,91.6,90.8,2025-05-22T17:06:17.492Z,2025-05-22T17:06:20Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744166963,140,88.2,5744166969,213,4.50,5744166965,141,66.1,5744166967,212,17.2,5744166961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823953,47,1,1,4,7,ajtb177oqwawkdwbqhldmq6mx,1,88.2,66.1,2025-05-22T17:06:19.781Z,2025-05-22T17:06:21Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744167017,56,Center,5744167019,140,77.1,5744167025,212,11.7,5744167029,213,3.25,5744167023,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823961,48,1,1,4,8,ajtb177oqwawkdwbqhldmq6mx,1,77.3,64.2,2025-05-22T17:06:21.181Z,2025-05-22T17:06:22Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744167061,56,Center,5744167067,212,9.9,5744167069,213,4.61,5744167063,140,76.3,5744167065,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823979,49,1,1,4,10,ajtb177oqwawkdwbqhldmq6mx,1,76.3,49.7,2025-05-22T17:06:22.460Z,2025-05-22T17:06:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744167179,141,26.5,5744167177,140,73.7,5744167175,56,Center,5744167183,213,4.54,5744167181,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824013,50,1,1,4,13,ajtb177oqwawkdwbqhldmq6mx,1,73.7,26.4,2025-05-22T17:06:25.484Z,2025-05-22T17:06:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744167345,141,53.7,5744167349,213,1.79,5744167343,140,69.8,5744167347,212,19.0,5744167341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824019,51,1,1,4,17,ajtb177oqwawkdwbqhldmq6mx,1,69.7,54.0,2025-05-22T17:06:29.924Z,2025-05-22T17:06:31Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744167373,141,40.1,5744167369,56,Center,5744167375,212,11.8,5744167371,140,76.4,5744167377,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824027,52,1,1,4,19,ajtb177oqwawkdwbqhldmq6mx,1,76.4,40.1,2025-05-22T17:06:31.605Z,2025-05-22T17:06:33Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5744167411,56,Center,5744167419,213,0.77,5744167417,212,14.7,5744167413,140,86.4,5744167415,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824049,53,1,1,4,20,ajtb177oqwawkdwbqhldmq6mx,0,78.5,59.9,2025-05-22T17:06:32.885Z,2025-05-23T18:11:12Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5745139099,233,819,5744167517,140,79.2,5744167521,212,0.8,5744907753,286,,5744167519,141,59.5,5744167515,56,Center,5744167523,213,5.93,5744907751,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817957309,819,74,1,4,20,bd4qakf7j0wwie8wke9km7uj8,1,19.7,38.9,2025-05-22T17:06:32.886Z,2025-05-23T18:11:13Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5745139111,233,53,5744907725,56,Back,5744907727,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824057,54,1,1,4,25,ajtb177oqwawkdwbqhldmq6mx,1,83.6,48.8,2025-05-22T17:06:37.484Z,2025-05-22T17:06:38Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5744167577,141,54.5,5744167571,56,Center,5744167579,212,5.2,5744167575,140,80.3,5744167581,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824061,55,1,1,4,26,ajtb177oqwawkdwbqhldmq6mx,1,80.3,54.6,2025-05-22T17:06:38.324Z,2025-05-22T17:06:39Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744167601,141,43.0,5744167599,140,83.0,5744167603,212,8.4,5744167597,56,Center,5744167605,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824079,56,1,1,4,26,ajtb177oqwawkdwbqhldmq6mx,1,83.0,43.0,2025-05-22T17:06:39.180Z,2025-05-22T17:06:41Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5744167695,213,2.02,5744167693,212,9.4,5744167687,56,Center,5744167691,141,55.5,5744167689,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824097,57,1,1,4,28,ajtb177oqwawkdwbqhldmq6mx,1,79.1,55.5,2025-05-22T17:06:40.965Z,2025-05-22T17:06:45Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744167785,56,Center,5744167787,140,67.3,5744167789,141,50.0,5744167793,213,3.43,5744167791,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824129,58,1,1,4,32,ajtb177oqwawkdwbqhldmq6mx,1,67.3,50.0,2025-05-22T17:06:44.949Z,2025-05-22T17:06:48Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744167989,140,66.7,5744167991,141,34.8,5744167987,56,Center,5744167995,213,4.65,5744167993,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824159,59,1,1,4,36,ajtb177oqwawkdwbqhldmq6mx,1,66.7,34.8,2025-05-22T17:06:48.724Z,2025-05-22T17:06:52Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744168141,56,Center,5744168149,213,1.26,5744168147,212,21.9,5744168143,140,73.0,5744168145,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824177,60,1,1,4,39,ajtb177oqwawkdwbqhldmq6mx,1,72.8,66.4,2025-05-22T17:06:52.029Z,2025-05-22T17:06:55Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744168281,213,0.93,5744168275,140,84.7,5744168279,212,20.9,5744168273,56,Left,5744168277,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824193,61,1,1,4,43,ajtb177oqwawkdwbqhldmq6mx,1,84.7,91.1,2025-05-22T17:06:55.356Z,2025-05-22T17:06:58Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744168385,213,3.81,5744168383,212,12.2,5744168377,56,Left,5744168381,141,79.9,5744168379,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824223,62,2,1,4,46,ajtb177oqwawkdwbqhldmq6mx,1,75.8,75.8,2025-05-22T17:06:58.428Z,2025-05-23T18:05:39Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744168547,56,Center,5744168543,7,x3ad9hfxts6jpfugy3kvq9d5,5744168515,140,87.0,5744168517,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824371,50,1,1,5,21,bd4qakf7j0wwie8wke9km7uj8,1,8.7,64.6,2025-05-22T17:07:33.440Z,2025-05-22T17:07:37Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5744169425,213,4.65,5744169423,212,21.7,5744169415,241,,5744169419,140,7.5,5744169413,5,,5744169421,141,32.8,5744169417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824387,51,1,1,5,25,bd4qakf7j0wwie8wke9km7uj8,1,7.4,27.0,2025-05-22T17:07:37.337Z,2025-05-23T13:13:54Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744169519,212,38.1,5744169515,141,42.1,5744169525,213,0.27,5744169535,1,,5744908525,155,,5744169511,140,42.3,5744169507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824401,52,1,1,5,28,bd4qakf7j0wwie8wke9km7uj8,1,39.7,37.4,2025-05-22T17:07:40.329Z,2025-05-22T17:07:41Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744169597,212,8.7,5744169591,56,Back,5744169589,3,,5744169599,213,3.46,5744169593,140,31.8,5744169595,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824505,53,1,1,5,29,bd4qakf7j0wwie8wke9km7uj8,1,31.8,33.4,2025-05-22T17:07:41.744Z,2025-05-22T17:07:56Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5744170071,213,0.88,5744170067,141,89.1,5744170065,140,61.8,5744170073,1,,5744170069,212,49.3,5744170063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824513,54,1,1,5,43,bd4qakf7j0wwie8wke9km7uj8,0,88.6,75.7,2025-05-22T17:07:55.769Z,2025-05-23T18:11:41Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5744170117,2,,5745140219,225,,5745140223,72,,5744170127,212,20.9,5744170121,56,Center,5745140221,386,,5744170129,213,5.01,5744170123,140,94.4,5744170125,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824515,63,12,1,5,45,ajtb177oqwawkdwbqhldmq6mx,1,5.1,45.8,2025-05-22T17:07:57.241Z,2025-05-23T18:06:09Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744170131,56,Back,5744172757,140,0.0,5744172763,213,2.12,5744172759,141,60.5,5744172755,167,,5744172761,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824517,55,6,1,5,45,bd4qakf7j0wwie8wke9km7uj8,1,94.6,46.2,2025-05-22T17:07:57.761Z,2025-05-22T19:06:33Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5744170269,233,64,5744170205,75,,5744170203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824525,64,6,1,5,45,ajtb177oqwawkdwbqhldmq6mx,0,5.4,53.8,2025-05-22T17:07:57.761Z,2025-05-23T13:15:10Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744170237,73,,5744170235,56,Back,5744170277,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824637,56,1,1,6,6,bd4qakf7j0wwie8wke9km7uj8,0,99.5,0.5,2025-05-22T17:08:19.096Z,2025-05-23T18:11:44Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744170847,1,,5744170837,56,Center,5744234553,189,,5744170845,213,1.82,5744170835,223,,5744170829,2,,5744170839,140,91.5,5744170841,141,49.4,5744170831,6,,5744170843,212,34.3,5744170833,155,5745140347,72,,,,,,,,,,,,,,,,,,,,
2817825027,70,12,1,6,7,ajtb177oqwawkdwbqhldmq6mx,1,5.3,60.0,2025-05-22T17:08:19.875Z,2025-05-22T17:40:05Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744173141,167,,5744173063,212,16.4,5744173065,213,4.27,5744173057,56,Back,5744173061,141,38.2,5744173115,15,,5744173059,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824639,57,6,1,6,8,bd4qakf7j0wwie8wke9km7uj8,1,97.6,57.2,2025-05-22T17:08:20.729Z,2025-05-22T19:06:33Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744173313,233,71,5744170915,73,,5744170913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817825037,71,6,1,6,8,ajtb177oqwawkdwbqhldmq6mx,0,2.4,42.8,2025-05-22T17:08:20.729Z,2025-05-23T13:15:44Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744173149,73,,5744173147,56,Back,5744173345,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
