id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2797111887,34,1,1,2,21,b8oqgvx1ijeyn6y1cn6929ix4,1,38.5,8.5,2025-04-06T12:02:59.723Z,2025-04-06T12:03:00Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629820567,213,3.57,5629820565,212,6.8,5629820561,141,4.3,5629820557,140,32.6,5629820553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797111949,35,1,1,2,22,b8oqgvx1ijeyn6y1cn6929ix4,1,32.6,4.3,2025-04-06T12:03:00.804Z,2025-04-06T12:03:04Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629820869,141,19.8,5629820873,213,1.32,5629820867,140,35.2,5629820871,212,10.9,5629820865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797111967,36,1,1,2,25,b8oqgvx1ijeyn6y1cn6929ix4,0,35.2,19.8,2025-04-06T12:03:04.052Z,2025-04-06T12:19:42Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5629820953,56,Back,5629820957,141,17.0,5629820961,213,4.93,5629820959,212,1.9,5629820955,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797111989,28,8,1,2,27,f1h34qp5zbfl489q8vnkhiq9s,1,68.6,87.4,2025-04-06T12:03:05.811Z,2025-04-06T13:01:24Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629821103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112035,30,1,1,2,28,f1h34qp5zbfl489q8vnkhiq9s,1,71.7,83.3,2025-04-06T12:03:06.765Z,2025-04-06T13:01:27Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5629821331,212,6.2,5629821335,213,1.37,5629821327,140,72.9,5629821329,141,92.3,5629821325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112089,31,43,1,2,29,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-06T12:03:08.021Z,2025-04-06T12:03:18Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629821553,140,66.1,5629821557,212,7.8,5629821559,213,3.46,5629821551,56,Left,5629821555,141,88.4,5629822079,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112095,32,61,1,2,29,f1h34qp5zbfl489q8vnkhiq9s,0,73.7,93.2,2025-04-06T12:03:08.116Z,2025-04-06T13:01:32Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629821593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112125,33,5,1,2,31,f1h34qp5zbfl489q8vnkhiq9s,0,72.4,101.8,2025-04-06T12:03:09.492Z,2025-04-06T14:03:20Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629821737,347,,5629821785,233,37,5629821735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112093,37,5,1,2,31,b8oqgvx1ijeyn6y1cn6929ix4,1,27.6,-1.8,2025-04-06T12:03:09.492Z,2025-04-06T14:03:20Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5629821779,233,33,5629821581,56,Back,5629821583,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112415,38,1,1,2,48,b8oqgvx1ijeyn6y1cn6929ix4,1,31.8,0.0,2025-04-06T12:03:26.852Z,2025-04-06T12:20:11Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629823173,141,10.1,5629823175,212,26.8,5629823165,107,,5629823171,140,56.1,5629823179,1,,5629823177,213,0.31,5629823169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112423,39,1,1,2,51,b8oqgvx1ijeyn6y1cn6929ix4,1,56.1,10.1,2025-04-06T12:03:30.044Z,2025-04-06T12:03:43Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5629823217,212,11.6,5629824471,156,,5629823219,213,3.14,5629823211,56,Back,5629823215,141,10.1,5629823213,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112429,40,43,1,2,52,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-06T12:03:30.675Z,2025-04-06T12:03:42Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5629824321,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112515,41,1,1,2,55,b8oqgvx1ijeyn6y1cn6929ix4,1,43.2,7.1,2025-04-06T12:03:33.747Z,2025-04-06T12:03:36Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5629823755,212,16.6,5629823751,141,30.0,5629823745,56,Back,5629823747,140,37.7,5629823759,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112541,42,1,1,2,57,b8oqgvx1ijeyn6y1cn6929ix4,1,37.7,30.0,2025-04-06T12:03:36.027Z,2025-04-06T12:58:31Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5629823885,212,9.1,5629823881,140,29.9,5629823879,56,Back,5629823887,213,2.70,5629823883,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112585,43,1,1,2,58,b8oqgvx1ijeyn6y1cn6929ix4,1,29.9,35.7,2025-04-06T12:03:37.067Z,2025-04-06T12:03:40Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5629824123,212,24.5,5629824119,140,10.5,5629824117,56,Back,5629824121,141,55.8,5629824125,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112677,44,1,1,3,6,b8oqgvx1ijeyn6y1cn6929ix4,1,9.7,58.7,2025-04-06T12:03:44.988Z,2025-04-06T12:03:46Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5629824651,213,0.63,5629824645,140,39.5,5629824653,1,,5629824649,212,38.7,5629824643,56,Back,5629824647,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112739,45,1,1,3,8,b8oqgvx1ijeyn6y1cn6929ix4,1,39.7,93.8,2025-04-06T12:03:46.419Z,2025-04-06T12:58:40Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5629825027,140,32.1,5629825029,141,92.3,5629825033,213,3.27,5629825025,56,Back,5629825031,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112761,46,1,1,3,12,b8oqgvx1ijeyn6y1cn6929ix4,1,32.1,92.3,2025-04-06T12:03:50.580Z,2025-04-06T12:03:52Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629825099,141,71.4,5629825097,140,9.0,5629825095,56,Back,5629825101,212,28.1,5629825103,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112779,47,1,1,3,14,b8oqgvx1ijeyn6y1cn6929ix4,0,8.7,71.4,2025-04-06T12:03:52.395Z,2025-04-06T12:03:53Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5629825233,157,,5629825243,213,0.13,5629825237,140,36.3,5629825239,141,77.0,5629825245,1,,5629825235,56,Back,5629825241,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112829,34,1,1,3,16,f1h34qp5zbfl489q8vnkhiq9s,0,52.8,17.0,2025-04-06T12:03:54.771Z,2025-04-06T12:03:55Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5629825479,213,0.52,5629825477,212,15.3,5629825473,140,65.4,5629825475,141,28.2,5629825471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112899,48,1,1,3,20,b8oqgvx1ijeyn6y1cn6929ix4,0,27.2,74.2,2025-04-06T12:03:58.284Z,2025-04-06T12:58:58Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630132521,213,0.29,5630132513,56,Left,5630132511,155,,5630132515,140,50.7,5630132517,141,85.2,5630132519,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112921,35,12,1,3,20,f1h34qp5zbfl489q8vnkhiq9s,1,44.9,17.8,2025-04-06T12:03:59.122Z,2025-04-06T12:04:06Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629825863,213,5.53,5629826239,167,,5629825855,56,Right,5629825893,15,,5629825859,141,0.0,5629825861,212,18.5,5629825857,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797112945,36,5,1,3,21,f1h34qp5zbfl489q8vnkhiq9s,0,58.4,-1.8,2025-04-06T12:04:00.260Z,2025-04-06T14:03:21Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629826329,233,49,5629825977,56,Right,5629825979,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113001,49,5,1,3,21,b8oqgvx1ijeyn6y1cn6929ix4,1,41.6,101.8,2025-04-06T12:04:00.260Z,2025-04-06T14:03:21Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5629826277,233,36,5629826245,347,,5629826243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113091,50,1,1,3,27,b8oqgvx1ijeyn6y1cn6929ix4,1,33.6,100.0,2025-04-06T12:04:06.156Z,2025-04-06T12:59:07Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629826745,213,3.58,5629826741,141,94.1,5629826737,140,24.0,5629826729,107,,5629826733,56,Back,5629826743,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113173,51,1,1,3,32,b8oqgvx1ijeyn6y1cn6929ix4,1,30.3,93.5,2025-04-06T12:04:10.723Z,2025-04-06T12:04:14Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5629827123,1,,5629827119,212,35.2,5629827117,141,53.6,5629827115,140,9.0,5629827113,56,Back,5629827121,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113203,52,1,1,3,36,b8oqgvx1ijeyn6y1cn6929ix4,1,13.2,49.3,2025-04-06T12:04:14.467Z,2025-04-06T12:04:15Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5629827273,212,9.9,5629827271,141,49.3,5629827275,213,0.00,5629827269,140,22.6,5629827267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113335,53,1,1,3,37,b8oqgvx1ijeyn6y1cn6929ix4,1,22.6,49.3,2025-04-06T12:04:15.331Z,2025-04-06T12:04:22Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629827937,140,21.2,5629827943,213,4.64,5629827939,141,17.6,5629827935,56,Back,5629827941,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113437,54,1,1,3,43,b8oqgvx1ijeyn6y1cn6929ix4,1,45.6,10.7,2025-04-06T12:04:22.099Z,2025-04-06T12:04:27Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629828505,140,51.6,5629828513,212,8.0,5629828517,213,5.62,5629828509,141,3.4,5629828503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113415,37,83,1,3,47,f1h34qp5zbfl489q8vnkhiq9s,0,54.9,86.8,2025-04-06T12:04:25.389Z,2025-04-06T12:04:32Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629829093,399,ekx0wotp433tuaw4g93nybjmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113521,55,1,1,3,48,b8oqgvx1ijeyn6y1cn6929ix4,1,42.6,27.0,2025-04-06T12:04:26.827Z,2025-04-06T12:04:31Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5629828965,140,34.0,5629828971,213,2.25,5629828963,56,Back,5629828967,141,43.3,5629828969,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113537,56,1,1,3,52,b8oqgvx1ijeyn6y1cn6929ix4,1,34.5,44.9,2025-04-06T12:04:30.955Z,2025-04-06T12:04:31Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5629829043,212,13.7,5629829039,140,44.5,5629829037,56,Back,5629829041,141,57.9,5629829045,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113563,57,1,1,3,53,b8oqgvx1ijeyn6y1cn6929ix4,1,44.5,57.9,2025-04-06T12:04:31.923Z,2025-04-06T12:04:33Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5629829165,141,47.2,5629829161,56,Back,5629829169,213,3.78,5629829205,156,,5629829167,212,12.3,5629829163,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113641,58,1,1,3,55,b8oqgvx1ijeyn6y1cn6929ix4,1,34.9,46.9,2025-04-06T12:04:34.260Z,2025-04-06T12:04:36Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5629829563,141,23.7,5629829567,213,4.79,5629829559,56,Back,5629829565,212,15.8,5629829561,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113673,59,1,1,3,58,b8oqgvx1ijeyn6y1cn6929ix4,1,36.2,23.6,2025-04-06T12:04:36.564Z,2025-04-06T12:04:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629829741,212,8.3,5629829737,140,42.9,5629829733,56,Back,5629829739,141,17.0,5629829743,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113713,60,1,1,3,59,b8oqgvx1ijeyn6y1cn6929ix4,1,42.9,17.0,2025-04-06T12:04:37.995Z,2025-04-06T12:04:40Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629829967,212,8.5,5629829963,141,4.7,5629829955,56,Back,5629829959,140,44.3,5629829971,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113861,61,4,1,4,1,b8oqgvx1ijeyn6y1cn6929ix4,1,44.6,8.8,2025-04-06T12:04:40.139Z,2025-04-06T12:04:49Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5629830683,56,Back,5629830701,233,38,5629830685,152,,5629830681,13,,5629830689,286,,5629830687,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797113817,38,4,1,4,1,f1h34qp5zbfl489q8vnkhiq9s,0,55.4,91.2,2025-04-06T12:04:40.140Z,2025-04-06T12:04:50Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629830739,233,61,5629830615,13,,5629830621,265,,5629830617,56,Left,5629830623,285,,5629830619,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114209,62,1,1,4,28,b8oqgvx1ijeyn6y1cn6929ix4,1,45.9,4.3,2025-04-06T12:05:06.411Z,2025-04-06T12:05:09Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629832495,140,41.8,5629832491,152,,5629832501,213,2.66,5629832499,212,4.9,5629832497,141,7.6,5629832489,5,,5629832493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114363,63,1,1,4,30,b8oqgvx1ijeyn6y1cn6929ix4,1,41.8,7.6,2025-04-06T12:05:09.227Z,2025-04-06T12:05:16Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629833299,56,Back,5629833305,212,18.7,5629833301,140,31.1,5629833307,213,2.22,5629833303,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114459,64,1,1,4,38,b8oqgvx1ijeyn6y1cn6929ix4,1,34.3,39.2,2025-04-06T12:05:16.771Z,2025-04-06T12:05:21Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5629833803,212,58.9,5629833809,1,,5629833797,140,89.6,5629833807,213,6.11,5629833795,56,Center,5629833801,141,24.3,5629833791,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114583,65,1,1,4,43,b8oqgvx1ijeyn6y1cn6929ix4,1,89.9,22.5,2025-04-06T12:05:21.282Z,2025-04-06T12:05:53Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5629834511,213,2.78,5629834503,56,Center,5629837411,154,,5629834505,140,85.1,5629837409,210,15,5629834509,212,5.4,5629834507,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114591,66,15,1,4,45,b8oqgvx1ijeyn6y1cn6929ix4,1,85.2,34.8,2025-04-06T12:05:23.340Z,2025-04-06T14:50:24Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5629837433,29,,5629837449,102,50.5,5629837457,146,92.4,5630161343,233,39,5629837459,147,42.4,5629834525,22,,5629837037,72,,5629837463,231,48.6,5629837429,78,5629834529,56,Center,5629837453,103,19,5629834527,63,5629837443,55,65,5629837041,82,5629837461,230,98.4,5629837437,154,,,,,,,
2797114687,39,10,1,4,45,f1h34qp5zbfl489q8vnkhiq9s,1,7.6,57.6,2025-04-06T12:05:23.440Z,2025-04-06T14:28:20Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629835049,56,Back,5629837059,94,,5630161361,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114695,40,6,1,4,52,f1h34qp5zbfl489q8vnkhiq9s,0,0.0,34.5,2025-04-06T12:05:30.316Z,2025-04-06T14:04:01Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629835731,56,Back,5629835733,73,,5629835825,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797114631,67,6,1,4,52,b8oqgvx1ijeyn6y1cn6929ix4,1,100.0,65.5,2025-04-06T12:05:30.316Z,2025-04-06T14:04:00Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5629835767,233,40,5629834915,56,Center,5629834917,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115361,68,1,1,5,19,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,99.5,2025-04-06T12:05:57.731Z,2025-04-06T12:08:34Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5629838659,6,,5629838671,140,91.7,5629838657,2,,5629838675,212,36.6,5629838669,56,Center,5629838677,213,4.49,5629838679,1,,5629838667,223,,5629838673,141,5629838663,155,,,,,,,,,,,,,,,,,47.0,,,,,,
2797174487,482,44,1,5,20,f1h34qp5zbfl489q8vnkhiq9s,1,9.1,55.2,2025-04-06T12:05:58.617Z,2025-04-06T13:04:13Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630155609,56,Back,5630155625,233,70,5630155611,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115385,70,44,1,5,20,b8oqgvx1ijeyn6y1cn6929ix4,0,90.9,44.8,2025-04-06T12:05:58.618Z,2025-04-06T13:04:14Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629848373,56,Center,5629848375,286,,5630155683,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115367,41,12,1,5,21,f1h34qp5zbfl489q8vnkhiq9s,1,4.2,62.7,2025-04-06T12:05:59.472Z,2025-04-06T14:06:52Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629850347,15,,5629838711,56,Back,5629838725,212,9.5,5629838715,140,7.3,5629838721,141,49.6,5629838729,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115371,69,61,1,5,25,b8oqgvx1ijeyn6y1cn6929ix4,1,91.7,47.0,2025-04-06T12:06:03.339Z,2025-04-06T12:07:54Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629838741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115407,42,61,1,5,25,f1h34qp5zbfl489q8vnkhiq9s,1,8.8,49.4,2025-04-06T12:06:04.040Z,2025-04-06T13:02:20Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5629838887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115435,43,12,1,5,27,f1h34qp5zbfl489q8vnkhiq9s,1,19.8,28.3,2025-04-06T12:06:05.648Z,2025-04-06T13:05:11Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5629839035,213,5.74,5629839029,141,14.3,5629839027,140,34.8,5629839025,56,Back,5629839033,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115523,73,1,1,5,31,b8oqgvx1ijeyn6y1cn6929ix4,1,78.4,87.8,2025-04-06T12:06:09.515Z,2025-04-06T12:06:11Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5629839447,141,73.9,5629839443,56,Center,5629839449,212,21.5,5629839451,213,5.83,5629839445,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115621,74,1,1,5,32,b8oqgvx1ijeyn6y1cn6929ix4,1,96.8,73.9,2025-04-06T12:06:11.194Z,2025-04-06T12:06:16Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5629840043,212,8.4,5629840041,141,86.3,5629840045,213,1.58,5629840039,140,96.7,5629840037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115659,75,1,1,5,38,b8oqgvx1ijeyn6y1cn6929ix4,1,91.0,90.2,2025-04-06T12:06:16.467Z,2025-04-06T12:06:18Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5629840247,212,3.5,5629840241,56,Left,5629840251,213,1.17,5629840245,141,95.0,5629840243,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115715,76,1,1,5,40,b8oqgvx1ijeyn6y1cn6929ix4,1,93.7,94.4,2025-04-06T12:06:18.299Z,2025-04-06T12:06:21Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5629840527,141,36.4,5629840529,212,39.8,5629840521,155,,5629840533,1,,5629840525,140,88.8,5629840531,213,4.58,5629840519,2,,5629840523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115723,77,1,1,5,42,b8oqgvx1ijeyn6y1cn6929ix4,0,88.8,36.4,2025-04-06T12:06:20.835Z,2025-04-06T12:06:21Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629840607,141,49.6,5629840595,3,,5629840613,213,1.29,5629840599,56,Center,5629840603,140,91.3,5629840611,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115843,44,12,1,5,44,f1h34qp5zbfl489q8vnkhiq9s,1,7.2,52.8,2025-04-06T12:06:22.432Z,2025-04-06T12:06:27Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629841323,141,41.8,5629841327,213,6.09,5629841319,56,Back,5629841325,212,39.7,5629841321,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115825,78,1,1,5,45,b8oqgvx1ijeyn6y1cn6929ix4,0,72.1,31.2,2025-04-06T12:06:23.756Z,2025-04-06T12:06:25Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629841201,56,Center,5629841199,3,,5629841205,141,49.6,5629841207,212,28.1,5629841203,140,96.1,5629841209,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797115919,46,1,1,5,51,f1h34qp5zbfl489q8vnkhiq9s,1,1.5,47.3,2025-04-06T12:06:29.504Z,2025-04-06T12:06:31Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5629841743,287,,5629841705,213,0.90,5629841701,141,88.3,5629841707,1,,5629841695,123,,5629841699,140,22.5,5629841697,56,Back,5629841703,212,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116009,47,1,1,5,54,f1h34qp5zbfl489q8vnkhiq9s,1,23.9,87.8,2025-04-06T12:06:33.184Z,2025-04-06T12:06:36Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5629842165,141,65.5,5629842161,56,Back,5629842169,213,4.07,5629842163,140,13.2,5629842167,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116043,48,1,1,5,57,f1h34qp5zbfl489q8vnkhiq9s,1,14.3,65.4,2025-04-06T12:06:36.168Z,2025-04-06T12:06:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629842349,212,23.7,5629842347,141,31.5,5629842343,56,Back,5629842351,213,4.94,5629842345,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116075,49,1,1,5,59,f1h34qp5zbfl489q8vnkhiq9s,1,19.9,31.8,2025-04-06T12:06:37.519Z,2025-04-06T12:06:40Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629842517,213,2.25,5629842513,141,52.1,5629842509,56,Back,5629842515,212,17.8,5629842511,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116135,50,1,1,6,1,f1h34qp5zbfl489q8vnkhiq9s,1,10.1,53.7,2025-04-06T12:06:40.217Z,2025-04-06T12:06:44Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5629842835,213,1.41,5629842831,141,72.9,5629842833,212,13.2,5629842829,140,12.1,5629842827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116227,51,1,1,6,5,f1h34qp5zbfl489q8vnkhiq9s,1,11.5,79.7,2025-04-06T12:06:43.903Z,2025-04-06T12:06:49Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629843395,1,,5629843391,212,32.6,5629843385,56,Back,5629843387,140,5.9,5629843389,141,32.5,5629843393,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797116281,52,1,1,6,11,f1h34qp5zbfl489q8vnkhiq9s,1,6.3,28.0,2025-04-06T12:06:49.759Z,2025-04-06T12:06:52Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629843729,213,1.79,5629843727,212,13.0,5629843723,140,3.6,5629843725,141,46.6,5629843721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
