id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2780115319,32,1,1,2,55,8cfkisxf1fkxdqtt6tx1tup48,0,6.3,73.2,2025-02-23T14:03:35.855Z,2025-02-23T14:03:41Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5536632461,213,6.17,5536632451,157,,5536632463,1,,5536632453,56,Back,5536632455,140,44.3,5536632457,141,66.6,5536632459,212,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115339,33,1,1,3,1,6wwwud48qahpwrfxs20334qk5,1,54.2,32.2,2025-02-23T14:03:41.562Z,2025-02-23T14:03:43Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5536632563,212,22.0,5536632557,140,35.7,5536632559,141,47.3,5536632569,213,2.66,5536632555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115435,34,1,1,3,2,6wwwud48qahpwrfxs20334qk5,1,36.5,49.9,2025-02-23T14:03:42.810Z,2025-02-23T14:03:47Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5536633013,56,Back,5536633021,213,2.93,5536633015,140,13.8,5536633017,141,57.6,5536633019,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115493,35,1,1,3,6,6wwwud48qahpwrfxs20334qk5,0,13.6,57.6,2025-02-23T14:03:47.283Z,2025-02-23T14:03:51Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5536633325,140,58.9,5536633329,212,48.8,5536633327,141,73.5,5536633333,1,,5536633323,56,Center,5536633321,157,,5536633331,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115509,33,1,1,3,11,8cfkisxf1fkxdqtt6tx1tup48,0,33.5,27.4,2025-02-23T14:03:51.614Z,2025-02-23T14:03:52Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5536633411,56,Right,5536633427,1,,5536633409,157,,5536633413,140,53.5,5536633423,213,5.53,5536633415,141,0.0,5536633419,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115517,34,5,1,3,11,8cfkisxf1fkxdqtt6tx1tup48,0,51.0,-1.4,2025-02-23T14:03:51.938Z,2025-02-23T16:13:31Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5536633461,56,Right,5536633463,347,,5536634129,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115625,36,5,1,3,11,6wwwud48qahpwrfxs20334qk5,1,49.0,101.4,2025-02-23T14:03:51.938Z,2025-02-23T16:13:30Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5536634015,347,,5536634013,56,Back,5536634083,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115693,37,1,1,3,17,6wwwud48qahpwrfxs20334qk5,1,54.1,100.0,2025-02-23T14:03:58.042Z,2025-02-23T14:04:01Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5536634393,141,88.4,5536634399,213,3.59,5536634397,212,20.1,5536634385,107,,5536634387,56,Back,5536634389,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115801,38,1,1,3,20,6wwwud48qahpwrfxs20334qk5,1,40.7,74.4,2025-02-23T14:04:01.258Z,2025-02-23T14:04:06Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5536634893,140,31.6,5536634901,213,4.24,5536634897,212,20.8,5536634895,141,47.2,5536634891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115817,39,1,1,3,25,6wwwud48qahpwrfxs20334qk5,1,31.2,40.3,2025-02-23T14:04:06.058Z,2025-02-23T14:04:07Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5536634963,140,38.1,5536634961,56,Back,5536634965,141,12.5,5536634967,212,20.2,5536634969,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115875,40,1,1,3,26,6wwwud48qahpwrfxs20334qk5,1,36.8,14.5,2025-02-23T14:04:07.267Z,2025-02-23T14:04:10Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5536635227,212,16.9,5536635229,213,1.81,5536635225,141,38.6,5536635223,140,33.0,5536635221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780115933,41,1,1,3,29,6wwwud48qahpwrfxs20334qk5,1,28.8,45.2,2025-02-23T14:04:10.131Z,2025-02-23T14:04:13Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5536635505,140,25.0,5536635507,141,62.7,5536635509,212,12.6,5536635511,213,1.89,5536635503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116005,42,1,1,3,32,6wwwud48qahpwrfxs20334qk5,1,25.6,68.3,2025-02-23T14:04:13.122Z,2025-02-23T14:04:16Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5536635857,213,0.20,5536635855,212,17.8,5536635849,56,Back,5536635851,140,42.2,5536635853,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116023,43,3,1,3,36,6wwwud48qahpwrfxs20334qk5,0,41.1,71.0,2025-02-23T14:04:16.555Z,2025-02-23T16:07:28Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5536636481,233,36,5536635921,56,Back,5536635923,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116061,36,7,1,3,36,8cfkisxf1fkxdqtt6tx1tup48,1,58.9,29.0,2025-02-23T14:04:16.556Z,2025-02-23T16:07:28Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5536636171,233,43,5536636129,285,,5536636127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116087,37,1,1,3,39,8cfkisxf1fkxdqtt6tx1tup48,0,62.5,29.5,2025-02-23T14:04:19.624Z,2025-02-23T14:05:14Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5536636271,212,31.5,5536636269,141,22.7,5536636267,140,92.2,5536636273,213,6.14,5536636265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116209,44,1,1,3,44,6wwwud48qahpwrfxs20334qk5,1,10.8,54.6,2025-02-23T14:04:24.499Z,2025-02-23T15:01:11Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5536636933,56,Back,5536636941,213,6.21,5536636937,141,52.6,5536636939,212,19.7,5536636935,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116233,45,1,1,3,48,6wwwud48qahpwrfxs20334qk5,1,33.9,65.4,2025-02-23T14:04:29.020Z,2025-02-23T15:02:20Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5536637039,140,23.2,5536637043,212,20.0,5536637037,56,Back,5536637041,141,41.1,5536637045,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780174587,443,1,1,3,49,6wwwud48qahpwrfxs20334qk5,1,25.6,40.7,2025-02-23T14:04:29.289Z,2025-02-23T15:02:18Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5536955665,212,11.7,5536955659,56,Back,5536955667,213,1.04,5536955661,140,31.2,5536955663,141,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116301,46,1,1,3,52,6wwwud48qahpwrfxs20334qk5,1,30.3,53.4,2025-02-23T14:04:32.731Z,2025-02-23T15:01:33Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5536637433,140,21.9,5536637435,141,37.8,5536637431,56,Back,5536637437,212,13.8,5536637439,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116389,47,1,1,3,53,6wwwud48qahpwrfxs20334qk5,1,27.2,41.5,2025-02-23T14:04:33.635Z,2025-02-23T15:01:40Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5536637883,56,Back,5536637885,140,26.1,5536637887,141,67.3,5536637889,212,17.6,5536637891,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116427,48,43,1,3,57,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-02-23T14:04:37.595Z,2025-02-23T15:01:44Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5536638149,141,46.1,5536638147,140,21.5,5536638151,212,10.4,5536638145,56,Back,5536960065,144,1,5536638155,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116459,49,43,1,3,59,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-02-23T14:04:40.035Z,2025-02-23T15:01:46Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5536638293,56,Back,5536638301,212,14.4,5536960219,144,1,5536638299,141,64.5,5536638297,140,25.3,5536638303,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116533,50,1,1,4,0,6wwwud48qahpwrfxs20334qk5,1,22.9,63.0,2025-02-23T14:04:40.907Z,2025-02-23T15:01:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5536638785,212,25.6,5536638787,213,0.02,5536638779,56,Back,5536638781,140,47.3,5536638783,141,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116609,51,1,1,4,5,6wwwud48qahpwrfxs20334qk5,1,53.3,63.2,2025-02-23T14:04:45.459Z,2025-02-23T15:02:03Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5536639085,140,63.5,5536639087,141,30.1,5536639093,213,5.16,5536639083,56,Center,5536639091,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116641,52,1,1,4,9,6wwwud48qahpwrfxs20334qk5,1,66.7,26.0,2025-02-23T14:04:49.587Z,2025-02-23T14:04:51Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5536639241,141,10.6,5536639245,213,5.90,5536639237,56,Right,5536639243,212,28.1,5536639239,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116649,53,1,1,4,10,6wwwud48qahpwrfxs20334qk5,0,92.4,10.3,2025-02-23T14:04:51.219Z,2025-02-23T14:04:52Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5536639313,213,1.47,5536639307,140,94.4,5536639309,141,40.1,5536639305,56,Center,5536639311,212,20.4,5536639301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116681,38,12,1,4,11,8cfkisxf1fkxdqtt6tx1tup48,1,12.8,58.4,2025-02-23T14:04:51.317Z,2025-02-23T15:01:08Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5536639463,140,3.1,5536639559,167,,5536639469,213,1.90,5536639467,212,31.3,5536639461,56,Back,5536639465,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116691,39,5,1,4,12,8cfkisxf1fkxdqtt6tx1tup48,0,5.3,102.0,2025-02-23T14:04:53.194Z,2025-02-23T16:13:32Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5536639693,233,54,5536639519,347,,5536639517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116709,54,5,1,4,12,6wwwud48qahpwrfxs20334qk5,1,94.7,-2.0,2025-02-23T14:04:53.194Z,2025-02-23T16:13:31Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5536639655,347,,5536639679,233,39,5536639653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116773,55,1,1,4,14,6wwwud48qahpwrfxs20334qk5,1,91.1,0.0,2025-02-23T14:04:54.971Z,2025-02-23T14:05:00Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5536639943,107,,5536639957,213,2.84,5536639953,212,20.8,5536639947,140,72.2,5536639949,141,7.3,5536639945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116781,56,1,1,4,20,6wwwud48qahpwrfxs20334qk5,1,76.4,5.3,2025-02-23T14:05:00.371Z,2025-02-23T14:05:01Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5536640003,140,68.3,5536640005,141,14.6,5536640001,56,Right,5536640009,213,2.50,5536640007,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116797,57,1,1,4,20,6wwwud48qahpwrfxs20334qk5,1,68.2,14.6,2025-02-23T14:05:00.955Z,2025-02-23T14:05:02Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5536640111,212,10.4,5536640105,56,Right,5536640107,140,76.8,5536640113,213,5.76,5536640109,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116851,58,1,1,4,22,6wwwud48qahpwrfxs20334qk5,1,88.3,6.2,2025-02-23T14:05:02.579Z,2025-02-23T14:05:07Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5536640443,56,Center,5536640447,141,23.3,5536640449,212,15.7,5536640445,140,98.4,5536640451,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116919,59,1,1,4,26,6wwwud48qahpwrfxs20334qk5,1,98.1,25.9,2025-02-23T14:05:07.243Z,2025-02-23T14:05:11Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5536640843,56,Center,5536640857,1,,5536640853,213,2.26,5536640847,140,72.2,5536640849,141,74.6,5536640851,212,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116971,60,1,1,4,31,6wwwud48qahpwrfxs20334qk5,1,67.8,76.5,2025-02-23T14:05:11.516Z,2025-02-23T14:05:14Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5536641111,212,12.6,5536641105,56,Left,5536641113,213,0.72,5536641107,140,76.8,5536641109,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116981,61,1,1,4,33,6wwwud48qahpwrfxs20334qk5,1,74.2,91.5,2025-02-23T14:05:14.187Z,2025-02-23T14:05:15Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5536641175,213,3.72,5536641171,141,80.0,5536641169,140,62.8,5536641165,56,Left,5536641173,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117013,62,1,1,4,34,6wwwud48qahpwrfxs20334qk5,1,62.3,79.8,2025-02-23T14:05:15.091Z,2025-02-23T14:05:17Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5536641355,213,0.70,5536641353,212,13.6,5536641351,141,92.6,5536641349,140,72.2,5536641347,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117073,63,1,1,4,36,6wwwud48qahpwrfxs20334qk5,1,70.9,90.5,2025-02-23T14:05:17.219Z,2025-02-23T14:05:22Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5536641733,56,Center,5536641741,213,3.65,5536641737,141,78.5,5536641739,212,16.7,5536641735,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117103,64,1,1,4,41,6wwwud48qahpwrfxs20334qk5,1,57.0,78.5,2025-02-23T14:05:21.851Z,2025-02-23T14:05:23Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5536641867,140,69.5,5536641875,212,15.1,5536641863,56,Center,5536641871,141,67.5,5536641877,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117113,65,1,1,4,43,6wwwud48qahpwrfxs20334qk5,0,69.6,67.8,2025-02-23T14:05:23.571Z,2025-02-23T14:05:24Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5536641955,156,,5536641915,141,68.4,5536641919,213,3.09,5536641917,212,8.5,5536641913,140,61.5,5536641911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117135,66,83,1,4,45,6wwwud48qahpwrfxs20334qk5,0,61.4,70.5,2025-02-23T14:05:25.883Z,2025-02-23T14:05:28Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5536642281,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117171,41,1,1,4,46,8cfkisxf1fkxdqtt6tx1tup48,1,35.7,41.8,2025-02-23T14:05:26.862Z,2025-02-23T14:05:27Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5536642241,141,19.4,5536642237,140,23.9,5536642235,56,Back,5536642249,213,4.03,5536642245,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117245,42,1,1,4,48,8cfkisxf1fkxdqtt6tx1tup48,1,23.5,19.1,2025-02-23T14:05:28.710Z,2025-02-23T14:05:33Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5536642723,56,Back,5536642731,213,2.42,5536642729,212,29.0,5536642727,141,47.2,5536642725,140,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117277,43,1,1,4,52,8cfkisxf1fkxdqtt6tx1tup48,0,2.5,49.4,2025-02-23T14:05:33.247Z,2025-02-23T14:05:35Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5536642969,212,50.3,5536642967,141,86.3,5536642965,140,44.0,5536642975,1,,5536642961,157,,5536642971,213,0.52,5536642963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117305,67,1,1,4,56,6wwwud48qahpwrfxs20334qk5,0,65.0,19.7,2025-02-23T14:05:37.219Z,2025-02-23T15:01:16Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5536643193,213,6.17,5536643183,3,,5536643185,56,Right,5536643191,212,9.1,5536643187,140,73.6,5536643189,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117317,44,1,1,4,57,8cfkisxf1fkxdqtt6tx1tup48,1,39.1,85.0,2025-02-23T14:05:37.903Z,2025-02-23T14:05:39Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5536643251,140,36.7,5536643249,56,Back,5536643247,3,,5536643253,141,75.7,5536643257,212,6.8,5536643259,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117349,45,1,1,4,59,8cfkisxf1fkxdqtt6tx1tup48,1,36.7,75.7,2025-02-23T14:05:39.366Z,2025-02-23T14:05:41Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5536643441,212,7.6,5536643443,213,2.78,5536643439,141,79.7,5536643437,140,29.9,5536643435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117359,46,1,1,5,0,8cfkisxf1fkxdqtt6tx1tup48,1,29.8,79.9,2025-02-23T14:05:40.806Z,2025-02-23T14:05:42Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5536643507,140,30.9,5536643513,213,1.31,5536643509,141,86.2,5536643505,56,Back,5536643511,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117443,47,1,1,5,1,8cfkisxf1fkxdqtt6tx1tup48,1,31.0,86.3,2025-02-23T14:05:41.838Z,2025-02-23T14:05:47Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5536643923,56,Back,5536643931,213,4.90,5536643927,141,70.5,5536643929,212,10.9,5536643925,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117465,48,1,1,5,6,8cfkisxf1fkxdqtt6tx1tup48,1,32.9,70.5,2025-02-23T14:05:46.942Z,2025-02-23T14:06:40Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5536644023,212,6.3,5536644015,140,38.6,5536644019,141,73.3,5536644013,56,Back,5536644025,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117479,49,1,1,5,7,8cfkisxf1fkxdqtt6tx1tup48,0,38.6,73.3,2025-02-23T14:05:48.023Z,2025-02-23T14:58:19Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5536644113,212,41.3,5536644107,140,76.7,5536644111,141,58.4,5536644117,1,,5536644099,155,,5536644103,56,Center,5536644115,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117605,68,12,1,5,10,6wwwud48qahpwrfxs20334qk5,1,25.6,45.4,2025-02-23T14:05:50.868Z,2025-02-23T14:05:56Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5536644783,212,27.3,5536644779,140,51.5,5536644777,56,Center,5536644781,141,48.7,5536644785,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117597,50,44,1,5,14,8cfkisxf1fkxdqtt6tx1tup48,1,47.0,50.9,2025-02-23T14:05:55.198Z,2025-02-23T16:14:05Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5536644755,285,,5536644753,56,Back,5536644883,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117615,69,44,1,5,14,6wwwud48qahpwrfxs20334qk5,0,53.0,49.1,2025-02-23T14:05:55.199Z,2025-02-23T16:14:05Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5536644841,56,Center,5536644845,286,,5536644939,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117607,51,1,1,5,15,8cfkisxf1fkxdqtt6tx1tup48,0,44.2,50.4,2025-02-23T14:05:55.671Z,2025-02-23T14:05:56Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5536644795,3,,5536644803,212,5.1,5536644799,140,49.0,5536644797,56,Back,5536644805,213,6.14,5536644801,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117651,70,1,1,5,17,6wwwud48qahpwrfxs20334qk5,1,42.5,47.9,2025-02-23T14:05:57.629Z,2025-02-23T14:05:58Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5536645063,3,,5536645071,212,16.0,5536645073,213,6.22,5536645065,56,Center,5536645067,140,57.7,5536645069,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117693,71,1,1,5,18,6wwwud48qahpwrfxs20334qk5,1,57.7,46.4,2025-02-23T14:05:58.451Z,2025-02-23T14:06:00Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5536645281,140,51.1,5536645283,141,32.5,5536645285,212,11.7,5536645287,213,4.08,5536645279,56,Center,5536645277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117787,73,1,1,5,20,6wwwud48qahpwrfxs20334qk5,1,54.2,36.1,2025-02-23T14:06:00.364Z,2025-02-23T14:06:04Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5536645721,213,1.98,5536645715,141,67.7,5536645719,212,23.4,5536645707,56,Back,5536645711,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117821,74,1,1,5,24,6wwwud48qahpwrfxs20334qk5,1,63.2,75.2,2025-02-23T14:06:04.492Z,2025-02-23T14:06:06Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5536645903,141,94.4,5536645901,140,69.4,5536645899,56,Left,5536645907,213,1.11,5536645905,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117891,75,1,1,5,26,6wwwud48qahpwrfxs20334qk5,1,68.9,93.8,2025-02-23T14:06:06.732Z,2025-02-23T14:06:10Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5536646265,140,63.3,5536646269,212,8.5,5536646267,141,84.8,5536646271,213,3.95,5536646263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780117947,76,1,1,5,30,6wwwud48qahpwrfxs20334qk5,1,56.4,71.1,2025-02-23T14:06:10.757Z,2025-02-23T14:06:14Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5536646475,141,50.0,5536646471,56,Back,5536646477,212,18.5,5536646481,213,4.03,5536646473,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780118013,77,1,1,5,33,6wwwud48qahpwrfxs20334qk5,1,49.0,56.6,2025-02-23T14:06:13.844Z,2025-02-23T14:06:17Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5536646835,56,Back,5536646839,141,67.4,5536646843,213,2.20,5536646837,140,43.9,5536646841,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780118059,78,1,1,5,36,6wwwud48qahpwrfxs20334qk5,0,43.2,64.6,2025-02-23T14:06:17.060Z,2025-02-23T14:06:26Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5536647101,213,0.15,5536647095,140,100.0,5536647099,212,61.7,5536647097,141,78.3,5536647103,1,,5536647093,56,Center,5536647091,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780118401,52,5,1,5,42,8cfkisxf1fkxdqtt6tx1tup48,1,-1.4,22.5,2025-02-23T14:06:22.660Z,2025-02-23T16:13:32Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5536648849,346,,5536648847,56,Back,5536648973,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780118191,79,5,1,5,42,6wwwud48qahpwrfxs20334qk5,0,101.4,77.5,2025-02-23T14:06:22.660Z,2025-02-23T16:13:32Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5536647779,56,Center,5536647781,346,,5536648993,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
