id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2782034649,41,1,1,3,42,b8oqgvx1ijeyn6y1cn6929ix4,1,36.6,0.0,2025-03-01T13:03:56.376Z,2025-03-01T13:04:01Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547236043,212,14.9,5547236039,140,24.8,5547236037,56,Back,5547236035,107,,5547236045,213,2.55,5547236041,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782034803,42,1,1,3,47,b8oqgvx1ijeyn6y1cn6929ix4,1,19.0,24.1,2025-03-01T13:04:01.286Z,2025-03-01T13:04:13Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547236885,212,19.4,5547236883,141,50.7,5547236887,213,1.94,5547236879,56,Back,5547236881,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782034875,43,1,1,3,59,b8oqgvx1ijeyn6y1cn6929ix4,1,18.1,57.6,2025-03-01T13:04:13.751Z,2025-03-01T13:04:17Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5547237201,141,28.8,5547237199,140,12.8,5547237197,56,Back,5547237209,213,4.44,5547237207,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782034917,44,1,1,4,2,b8oqgvx1ijeyn6y1cn6929ix4,1,14.4,26.2,2025-03-01T13:04:16.863Z,2025-03-01T13:04:19Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547237409,140,22.1,5547237407,56,Back,5547237413,212,14.1,5547237415,213,5.32,5547237411,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782034981,45,1,1,4,5,b8oqgvx1ijeyn6y1cn6929ix4,1,22.8,9.4,2025-03-01T13:04:19.167Z,2025-03-01T13:04:23Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547237713,140,18.1,5547237721,212,11.6,5547237711,56,Back,5547237717,141,24.9,5547237723,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035033,46,1,1,4,8,b8oqgvx1ijeyn6y1cn6929ix4,1,21.8,40.6,2025-03-01T13:04:22.950Z,2025-03-01T13:04:25Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547237951,141,68.2,5547237953,212,18.8,5547237949,140,21.1,5547237947,56,Back,5547237955,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035075,47,1,1,4,11,b8oqgvx1ijeyn6y1cn6929ix4,1,24.5,79.9,2025-03-01T13:04:25.590Z,2025-03-01T13:04:28Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547238153,56,Back,5547238161,213,1.01,5547238159,212,13.6,5547238157,141,96.9,5547238155,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035081,48,1,1,4,14,b8oqgvx1ijeyn6y1cn6929ix4,0,28.9,94.4,2025-03-01T13:04:28.431Z,2025-03-01T13:05:49Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547238197,213,4.07,5547238187,140,26.9,5547244479,236,,5547238185,56,Back,5547238195,212,3.5,5547238191,141,90.3,5547246013,233,17,5547244485,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035101,17,74,1,4,14,ajtb177oqwawkdwbqhldmq6mx,1,72.7,8.0,2025-03-01T13:04:28.432Z,2025-03-01T13:05:49Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547238277,56,Right,5547244411,285,,5547245921,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035129,49,44,1,4,15,b8oqgvx1ijeyn6y1cn6929ix4,1,28.8,95.8,2025-03-01T13:04:29.878Z,2025-03-01T13:05:50Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5547246097,233,18,5547238387,56,Back,5547238389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035135,18,44,1,4,15,ajtb177oqwawkdwbqhldmq6mx,0,71.2,4.2,2025-03-01T13:04:29.879Z,2025-03-01T13:05:50Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547244541,233,49,5547238421,56,Right,5547238423,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035163,50,1,1,4,16,b8oqgvx1ijeyn6y1cn6929ix4,0,26.8,87.1,2025-03-01T13:04:30.590Z,2025-03-01T15:29:56Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5547238535,56,Back,5547238533,3,,5547238543,213,0.07,5547238537,140,30.5,5547238539,141,87.5,5547238541,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035919,23,61,1,4,17,ajtb177oqwawkdwbqhldmq6mx,1,61.0,4.9,2025-03-01T13:04:31.439Z,2025-03-01T15:29:59Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547242517,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035177,51,1,1,4,19,b8oqgvx1ijeyn6y1cn6929ix4,0,30.5,87.5,2025-03-01T13:04:33.055Z,2025-03-01T13:57:44Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547238625,1,,5547238615,56,Back,5547238617,140,44.6,5547238623,213,5.25,5547238619,141,50.7,5547238613,157,,5547238621,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035219,19,1,1,4,20,ajtb177oqwawkdwbqhldmq6mx,0,56.5,36.4,2025-03-01T13:04:34.791Z,2025-03-01T13:04:36Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547238885,140,60.2,5547238893,1,,5547238883,56,Center,5547238887,141,24.4,5547238889,212,9.0,5547238891,213,5.16,5547238881,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035303,52,4,1,4,26,b8oqgvx1ijeyn6y1cn6929ix4,1,41.8,68.8,2025-03-01T13:04:40.742Z,2025-03-01T15:12:58Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547239375,56,Back,5547239381,286,,5547239373,13,,5547239377,152,,5547239379,265,,5547239545,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035307,20,4,1,4,26,ajtb177oqwawkdwbqhldmq6mx,0,58.2,31.2,2025-03-01T13:04:40.743Z,2025-03-01T15:12:59Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5547239479,13,,5547239551,233,52,5547239481,56,Center,5547239485,265,,5547239483,152,,5547239487,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035565,53,1,1,4,35,b8oqgvx1ijeyn6y1cn6929ix4,1,39.2,67.8,2025-03-01T13:04:49.447Z,2025-03-01T13:04:53Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5547240591,141,50.7,5547240587,56,Back,5547240589,140,36.2,5547240593,212,12.0,5547240583,5,,5547240585,152,,5547240595,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035599,54,1,1,4,39,b8oqgvx1ijeyn6y1cn6929ix4,1,37.5,47.5,2025-03-01T13:04:53.359Z,2025-03-01T13:58:19Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5547240751,141,30.9,5547240747,56,Back,5547240749,140,32.2,5547240753,212,12.6,5547240755,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035611,55,1,1,4,41,b8oqgvx1ijeyn6y1cn6929ix4,1,31.9,37.0,2025-03-01T13:04:55.446Z,2025-03-01T13:58:41Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547240797,56,Back,5547240805,213,1.35,5547240799,140,35.6,5547548831,189,,5547240803,212,17.8,5547240801,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035631,56,43,1,4,42,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-01T13:04:56.126Z,2025-03-01T13:58:37Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547240913,141,76.9,5547240909,56,Back,5547240917,213,0.97,5547240915,212,19.8,5547548571,144,1,5547240911,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035699,57,1,1,4,42,b8oqgvx1ijeyn6y1cn6929ix4,1,40.5,76.9,2025-03-01T13:04:56.766Z,2025-03-01T13:05:00Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547241299,56,Left,5547241301,140,61.9,5547241305,212,25.9,5547241303,141,95.7,5547241307,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035711,58,1,1,4,46,b8oqgvx1ijeyn6y1cn6929ix4,0,62.0,96.2,2025-03-01T13:05:00.438Z,2025-03-01T13:05:01Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547241343,141,92.1,5547241339,56,Left,5547241347,213,4.32,5547241345,212,3.0,5547241341,140,60.9,5547241395,233,21,5547241399,286,,5547241393,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035705,21,74,1,4,46,ajtb177oqwawkdwbqhldmq6mx,1,38.0,4.4,2025-03-01T13:05:00.439Z,2025-03-01T13:05:02Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547241415,233,58,5547241323,285,,5547241321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035725,22,5,1,4,47,ajtb177oqwawkdwbqhldmq6mx,0,39.2,-2.0,2025-03-01T13:05:01.422Z,2025-03-01T15:41:03Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547241441,56,Back,5547241443,347,,5547241703,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035745,59,5,1,4,47,b8oqgvx1ijeyn6y1cn6929ix4,1,60.8,102.0,2025-03-01T13:05:01.422Z,2025-03-01T15:41:03Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547241551,56,Left,5547241645,233,22,5547241553,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782035963,60,1,1,4,53,b8oqgvx1ijeyn6y1cn6929ix4,1,62.4,100.0,2025-03-01T13:05:07.542Z,2025-03-01T13:05:14Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547242737,107,,5547242749,213,3.58,5547242739,56,Back,5547242743,141,82.3,5547242753,1,,5547242745,212,31.8,5547242741,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036021,61,1,1,5,0,b8oqgvx1ijeyn6y1cn6929ix4,1,36.7,63.9,2025-03-01T13:05:14.518Z,2025-03-01T13:05:18Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547243075,141,30.1,5547243071,56,Back,5547243079,213,4.73,5547243077,212,23.0,5547243073,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036047,62,1,1,5,3,b8oqgvx1ijeyn6y1cn6929ix4,1,37.7,28.2,2025-03-01T13:05:17.782Z,2025-03-01T13:05:20Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547243225,140,57.0,5547243229,212,25.4,5547243227,141,5.8,5547243223,56,Right,5547243231,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036091,63,1,1,5,6,b8oqgvx1ijeyn6y1cn6929ix4,1,55.9,6.1,2025-03-01T13:05:20.286Z,2025-03-01T13:05:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547243481,56,Back,5547243485,141,19.5,5547243489,213,2.59,5547243487,212,17.5,5547243483,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036147,64,1,1,5,8,b8oqgvx1ijeyn6y1cn6929ix4,1,41.9,21.5,2025-03-01T13:05:22.614Z,2025-03-01T13:05:26Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547243837,213,2.04,5547243833,141,45.2,5547243829,56,Back,5547243835,212,18.0,5547243831,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036371,65,1,1,5,12,b8oqgvx1ijeyn6y1cn6929ix4,1,34.4,45.8,2025-03-01T13:05:26.046Z,2025-03-01T13:05:39Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547245131,141,7.3,5547245135,213,5.44,5547245129,140,56.4,5547245127,56,Right,5547245133,212,34.9,5547245125,155,,5547245137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036383,66,1,1,5,25,b8oqgvx1ijeyn6y1cn6929ix4,0,86.0,26.4,2025-03-01T13:05:39.175Z,2025-03-01T13:05:40Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547245205,2,,5547245215,212,30.2,5547245217,213,1.04,5547245209,56,Center,5547245207,155,,5547245213,141,64.6,5547245211,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036403,24,5,1,5,26,ajtb177oqwawkdwbqhldmq6mx,1,-0.9,37.0,2025-03-01T13:05:40.250Z,2025-03-01T15:41:03Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547245319,56,Back,5547246215,233,67,5547245321,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036581,67,5,1,5,26,b8oqgvx1ijeyn6y1cn6929ix4,0,100.9,63.0,2025-03-01T13:05:40.250Z,2025-03-01T15:41:04Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547246231,233,24,5547246159,56,Center,5547246161,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036885,25,1,1,5,50,ajtb177oqwawkdwbqhldmq6mx,1,5.0,56.6,2025-03-01T13:06:04.245Z,2025-03-01T13:06:07Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547247891,212,5.5,5547247885,56,Back,5547247887,140,3.8,5547247889,141,48.8,5547247899,237,,5547247883,124,,5547247893,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036955,26,1,1,5,53,ajtb177oqwawkdwbqhldmq6mx,1,8.8,48.1,2025-03-01T13:06:07.156Z,2025-03-01T13:10:11Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547248275,140,14.7,5547248281,213,0.33,5547248273,56,Back,5547248279,212,6.5,5547248277,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782036989,27,1,1,5,56,ajtb177oqwawkdwbqhldmq6mx,1,14.7,50.4,2025-03-01T13:06:10.149Z,2025-03-01T13:10:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5547248475,213,4.18,5547248469,141,25.6,5547248471,212,19.5,5547248467,140,5.3,5547248465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037141,28,1,1,5,59,ajtb177oqwawkdwbqhldmq6mx,1,4.9,23.3,2025-03-01T13:06:13.949Z,2025-03-01T13:06:17Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547249183,155,,5547249193,212,35.0,5547249199,1,,5547249189,141,32.8,5547249187,140,37.7,5547249195,213,0.19,5547249185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037151,29,4,1,6,3,ajtb177oqwawkdwbqhldmq6mx,1,42.6,25.2,2025-03-01T13:06:17.397Z,2025-03-01T15:12:59Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5547249371,295,,5547249785,233,68,5547249383,286,,5547249365,13,,5547249379,56,Back,5547249381,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037207,68,4,1,6,3,b8oqgvx1ijeyn6y1cn6929ix4,0,57.4,74.8,2025-03-01T13:06:17.398Z,2025-03-01T15:12:59Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547249727,152,,5547250023,233,29,5547249729,285,,5547249723,295,,5547249725,56,Center,5547249721,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037355,30,1,1,6,11,ajtb177oqwawkdwbqhldmq6mx,1,36.2,32.1,2025-03-01T13:06:25.660Z,2025-03-01T13:06:28Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5547250309,152,,5547250317,212,9.4,5547250307,5,,5547250319,213,4.69,5547250313,140,36.0,5547250315,141,18.3,5547250311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037395,31,1,1,6,13,ajtb177oqwawkdwbqhldmq6mx,1,36.3,19.2,2025-03-01T13:06:27.853Z,2025-03-01T13:06:30Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547250505,140,34.5,5547250513,213,1.64,5547250509,141,62.3,5547250501,56,Back,5547250511,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037469,32,1,1,6,16,ajtb177oqwawkdwbqhldmq6mx,1,35.0,62.6,2025-03-01T13:06:30.092Z,2025-03-01T13:06:34Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547250891,140,55.3,5547250893,141,95.7,5547250897,213,0.81,5547250889,56,Left,5547250895,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037557,33,1,1,6,19,ajtb177oqwawkdwbqhldmq6mx,1,54.3,95.0,2025-03-01T13:06:33.924Z,2025-03-01T13:06:37Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547251327,141,90.2,5547251329,212,16.6,5547251323,56,Back,5547251325,140,38.8,5547251331,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037683,34,1,1,6,23,ajtb177oqwawkdwbqhldmq6mx,1,38.4,88.9,2025-03-01T13:06:37.740Z,2025-03-01T13:06:43Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547251965,140,49.1,5547251963,56,Back,5547251969,212,17.1,5547251971,213,5.43,5547251967,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037691,35,81,1,6,27,ajtb177oqwawkdwbqhldmq6mx,0,49.1,69.9,2025-03-01T13:06:41.717Z,2025-03-01T13:06:43Z,,,,,5547251999,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037763,36,27,1,6,30,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-01T13:06:44.278Z,2025-03-01T13:06:47Z,,,,,5547252457,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037737,69,27,1,6,30,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-01T13:06:44.278Z,2025-03-01T13:06:46Z,,,,,5547252417,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038087,37,28,1,6,49,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-01T13:07:03.565Z,2025-03-01T13:07:07Z,,,,,5547254187,55,36,5547254689,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782037769,70,28,1,6,49,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-01T13:07:03.565Z,2025-03-01T13:07:07Z,,,,,5547252339,55,69,5547254675,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038157,38,68,1,6,53,ajtb177oqwawkdwbqhldmq6mx,1,46.0,71.8,2025-03-01T13:07:07.149Z,2025-03-01T13:07:08Z,,,,,5547254711,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038179,71,68,1,6,54,b8oqgvx1ijeyn6y1cn6929ix4,0,50.3,27.9,2025-03-01T13:07:08.190Z,2025-03-01T13:07:09Z,,,,,5547254813,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038297,39,1,1,6,57,ajtb177oqwawkdwbqhldmq6mx,1,58.8,75.1,2025-03-01T13:07:11.284Z,2025-03-01T13:07:15Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547255399,140,64.6,5547255401,141,94.2,5547255397,56,Left,5547255403,212,14.3,5547255405,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038303,40,50,1,7,0,ajtb177oqwawkdwbqhldmq6mx,1,64.0,94.0,2025-03-01T13:07:14.652Z,2025-03-01T13:07:18Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547255431,56,Left,5547255433,286,,5547255517,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038307,72,7,1,7,0,b8oqgvx1ijeyn6y1cn6929ix4,1,36.0,6.0,2025-03-01T13:07:14.653Z,2025-03-01T13:07:17Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547255459,285,,5547255457,56,Back,5547255455,167,,5547255491,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038325,41,5,1,7,1,ajtb177oqwawkdwbqhldmq6mx,1,60.8,102.0,2025-03-01T13:07:15.645Z,2025-03-01T15:41:04Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547255633,233,73,5547255567,56,Left,5547255569,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038309,73,5,1,7,1,b8oqgvx1ijeyn6y1cn6929ix4,0,39.2,-2.0,2025-03-01T13:07:15.645Z,2025-03-01T15:41:05Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547255673,233,41,5547255461,56,Back,5547255463,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038489,42,1,1,7,4,ajtb177oqwawkdwbqhldmq6mx,1,57.8,100.0,2025-03-01T13:07:18.020Z,2025-03-01T13:07:27Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547256501,140,34.8,5547256505,212,26.3,5547256485,107,,5547256503,141,86.5,5547256487,56,Back,5547256509,1,,5547256507,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038505,43,1,1,7,13,ajtb177oqwawkdwbqhldmq6mx,1,33.9,63.4,2025-03-01T13:07:27.411Z,2025-03-01T13:07:29Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547256579,212,17.1,5547256577,141,38.6,5547256573,56,Back,5547256581,213,4.54,5547256575,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038549,44,1,1,7,15,ajtb177oqwawkdwbqhldmq6mx,1,31.1,38.6,2025-03-01T13:07:29.052Z,2025-03-01T13:07:31Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547256831,141,29.1,5547256833,212,14.6,5547256829,140,43.6,5547256827,56,Back,5547256835,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038557,45,1,1,7,17,ajtb177oqwawkdwbqhldmq6mx,1,43.6,29.1,2025-03-01T13:07:31.036Z,2025-03-01T13:07:32Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547256871,141,39.4,5547256867,56,Back,5547256869,140,39.0,5547256875,213,2.17,5547256873,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038641,46,1,1,7,17,ajtb177oqwawkdwbqhldmq6mx,1,39.1,39.2,2025-03-01T13:07:31.916Z,2025-03-01T13:11:46Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5547257331,212,46.6,5547257325,56,Right,5547257333,213,5.87,5547257335,1,,5547257323,155,,5547257329,141,11.6,5547257327,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782043483,95,61,1,7,18,ajtb177oqwawkdwbqhldmq6mx,0,76.3,10.6,2025-03-01T13:07:32.521Z,2025-03-01T13:11:53Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547283347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038657,74,61,1,7,23,b8oqgvx1ijeyn6y1cn6929ix4,0,22.5,84.8,2025-03-01T13:07:37.190Z,2025-03-01T13:07:37Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547257393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038735,47,1,1,7,24,ajtb177oqwawkdwbqhldmq6mx,1,80.1,19.7,2025-03-01T13:07:38.596Z,2025-03-01T13:07:41Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547257801,141,44.3,5547257803,212,17.0,5547257797,56,Center,5547257805,213,1.40,5547257799,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038753,48,1,1,7,27,ajtb177oqwawkdwbqhldmq6mx,1,82.8,44.3,2025-03-01T13:07:41.188Z,2025-03-01T13:07:42Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5547257895,141,46.6,5547257893,140,87.9,5547257897,212,5.6,5547257891,56,Center,5547257899,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782038771,49,1,1,7,27,ajtb177oqwawkdwbqhldmq6mx,0,87.9,46.6,2025-03-01T13:07:41.884Z,2025-03-01T13:07:42Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5547257973,212,6.3,5547257977,213,1.26,5547257969,140,89.7,5547257971,141,55.4,5547257967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
