id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809164605,25,5,1,2,33,b8oqgvx1ijeyn6y1cn6929ix4,0,85.5,101.5,2025-05-03T10:34:21.966Z,2025-05-03T12:44:25Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696404003,56,Left,5696404005,347,,5696404439,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164677,36,5,1,2,33,8gxd9ry2580pu1b1dd5ny9ymy,1,14.5,-1.5,2025-05-03T10:34:21.966Z,2025-05-03T12:44:25Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696404393,56,Back,5696404395,347,,5696404399,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164697,37,1,1,2,52,8gxd9ry2580pu1b1dd5ny9ymy,1,10.0,0.0,2025-05-03T10:34:40.853Z,2025-05-03T10:34:43Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696404523,140,24.5,5696404519,107,,5696404525,141,14.0,5696404527,212,18.4,5696404529,213,0.60,5696404521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164701,38,44,1,2,54,8gxd9ry2580pu1b1dd5ny9ymy,1,24.5,12.8,2025-05-03T10:34:42.853Z,2025-05-03T10:34:46Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5696404557,233,26,5696404541,56,Back,5696404543,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164699,26,44,1,2,54,b8oqgvx1ijeyn6y1cn6929ix4,0,75.5,87.2,2025-05-03T10:34:42.854Z,2025-05-03T10:34:45Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696404563,233,38,5696404537,56,Left,5696404539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164715,39,1,1,2,54,8gxd9ry2580pu1b1dd5ny9ymy,1,24.5,14.0,2025-05-03T10:34:43.173Z,2025-05-03T10:34:46Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5696404611,141,21.0,5696404605,168,,5696404603,3,,5696404609,140,32.6,5696404613,212,9.7,5696404607,56,Back,5696404615,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164721,40,44,1,2,56,8gxd9ry2580pu1b1dd5ny9ymy,1,31.6,22.6,2025-05-03T10:34:44.973Z,2025-05-03T10:35:50Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5696404653,233,27,5696404635,285,,5696404633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164711,27,44,1,2,56,b8oqgvx1ijeyn6y1cn6929ix4,0,68.4,77.4,2025-05-03T10:34:44.974Z,2025-05-03T10:34:50Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696404663,233,40,5696404587,286,,5696404585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164739,41,1,1,2,56,8gxd9ry2580pu1b1dd5ny9ymy,0,32.6,21.0,2025-05-03T10:34:45.021Z,2025-05-03T10:50:01Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5696404747,168,,5696404745,3,,5696404751,140,55.9,5696404755,212,24.6,5696404753,141,17.6,5696404749,56,Right,5696404757,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164729,28,1,1,2,58,b8oqgvx1ijeyn6y1cn6929ix4,1,58.8,85.6,2025-05-03T10:34:46.806Z,2025-05-03T10:34:48Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696404681,141,67.0,5696404679,140,43.2,5696404683,212,20.7,5696404685,213,3.80,5696404677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164743,30,1,1,2,59,b8oqgvx1ijeyn6y1cn6929ix4,1,43.2,67.0,2025-05-03T10:34:48.038Z,2025-05-03T10:34:52Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696404777,140,22.3,5696404775,56,Back,5696404783,213,3.49,5696404781,212,23.3,5696404779,141,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164751,31,1,1,3,3,b8oqgvx1ijeyn6y1cn6929ix4,1,23.5,55.3,2025-05-03T10:34:51.790Z,2025-05-03T10:34:55Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5696404839,140,21.4,5696404841,141,77.4,5696404847,213,1.72,5696404845,212,15.2,5696404835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164781,32,1,1,3,7,b8oqgvx1ijeyn6y1cn6929ix4,1,22.6,75.6,2025-05-03T10:34:55.310Z,2025-05-03T10:35:01Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696405033,56,Back,5696405035,140,13.7,5696405041,213,4.31,5696405039,212,23.9,5696405037,141,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164817,33,1,1,3,13,b8oqgvx1ijeyn6y1cn6929ix4,1,13.5,37.9,2025-05-03T10:35:01.230Z,2025-05-03T10:35:07Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5696405183,140,18.1,5696405185,141,18.0,5696405187,212,14.4,5696405189,213,5.06,5696405181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164825,34,1,1,3,18,b8oqgvx1ijeyn6y1cn6929ix4,0,17.4,21.4,2025-05-03T10:35:06.822Z,2025-05-03T10:35:08Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696405249,1,,5696405239,56,Center,5696405241,140,56.4,5696405237,157,,5696405247,213,0.42,5696405243,141,48.3,5696405245,212,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164861,42,1,1,3,24,8gxd9ry2580pu1b1dd5ny9ymy,1,26.4,56.4,2025-05-03T10:35:12.549Z,2025-05-03T10:35:14Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696405385,140,23.6,5696405383,56,Back,5696405387,141,64.0,5696405391,213,2.09,5696405389,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164869,44,1,1,3,25,8gxd9ry2580pu1b1dd5ny9ymy,1,23.6,64.0,2025-05-03T10:35:14.009Z,2025-05-03T10:35:15Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5696405433,141,43.3,5696405435,212,17.9,5696405437,213,4.04,5696405429,56,Back,5696405431,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164885,45,1,1,3,27,8gxd9ry2580pu1b1dd5ny9ymy,0,13.0,43.3,2025-05-03T10:35:16.056Z,2025-05-03T10:35:18Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5696405511,157,,5696405519,212,39.7,5696405517,141,28.5,5696405521,213,6.03,5696405523,1,,5696405515,140,49.6,5696405513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164909,35,61,1,3,31,b8oqgvx1ijeyn6y1cn6929ix4,0,57.2,57.7,2025-05-03T10:35:19.782Z,2025-05-03T11:32:40Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696405587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164941,46,1,1,3,36,8gxd9ry2580pu1b1dd5ny9ymy,1,35.0,37.4,2025-05-03T10:35:24.925Z,2025-05-03T10:35:32Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696405767,56,Center,5696405771,141,23.1,5696405773,212,32.7,5696405769,140,64.7,5696405775,213,5.98,5696405777,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164961,47,1,1,3,37,8gxd9ry2580pu1b1dd5ny9ymy,1,64.7,23.1,2025-05-03T10:35:25.805Z,2025-05-03T10:35:29Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696405819,140,85.0,5696405825,213,0.28,5696405823,212,22.2,5696405821,141,32.2,5696405817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164963,48,61,1,3,40,8gxd9ry2580pu1b1dd5ny9ymy,0,86.0,31.6,2025-05-03T10:35:28.789Z,2025-05-03T10:35:29Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696405829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165057,36,5,1,3,40,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.1,68.8,2025-05-03T10:35:28.839Z,2025-05-03T12:44:26Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696406323,346,,5696406319,56,Back,5696406355,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809164965,49,5,1,3,40,8gxd9ry2580pu1b1dd5ny9ymy,0,101.1,31.2,2025-05-03T10:35:28.839Z,2025-05-03T12:44:26Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696406363,233,36,5696405861,56,Center,5696405863,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165067,37,1,1,4,2,b8oqgvx1ijeyn6y1cn6929ix4,1,3.9,49.0,2025-05-03T10:35:50.549Z,2025-05-03T10:35:52Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5696406385,141,65.2,5696406383,140,6.9,5696406387,212,11.5,5696406393,237,,5696406381,56,Back,5696406379,124,,5696406389,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165073,38,1,1,4,3,b8oqgvx1ijeyn6y1cn6929ix4,1,6.9,65.2,2025-05-03T10:35:51.285Z,2025-05-03T10:35:53Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696406409,212,17.1,5696406407,141,65.1,5696406411,213,6.28,5696406405,140,23.2,5696406403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165079,39,3,1,4,4,b8oqgvx1ijeyn6y1cn6929ix4,1,20.0,64.8,2025-05-03T10:35:52.685Z,2025-05-03T11:30:45Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696406433,285,,5696406445,233,50,5696406431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165071,50,45,1,4,4,8gxd9ry2580pu1b1dd5ny9ymy,0,80.0,35.2,2025-05-03T10:35:52.685Z,2025-05-03T10:35:59Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696406439,233,39,5696406401,286,,5696406399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165113,40,1,1,4,7,b8oqgvx1ijeyn6y1cn6929ix4,1,35.2,66.9,2025-05-03T10:35:56.126Z,2025-05-03T10:36:00Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696406597,140,39.1,5696406595,56,Back,5696406603,212,17.8,5696406599,141,41.5,5696406607,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165129,41,1,1,4,11,b8oqgvx1ijeyn6y1cn6929ix4,1,53.3,42.3,2025-05-03T10:35:59.574Z,2025-05-03T10:36:04Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5696406681,212,13.0,5696406679,141,60.1,5696406677,140,57.9,5696406683,213,1.19,5696406675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165135,42,1,1,4,16,b8oqgvx1ijeyn6y1cn6929ix4,0,70.5,63.3,2025-05-03T10:36:04.343Z,2025-05-03T10:36:05Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696406721,213,0.02,5696406699,155,,5696406711,140,81.5,5696406719,212,11.6,5696406715,141,63.7,5696406707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165153,51,12,1,4,17,8gxd9ry2580pu1b1dd5ny9ymy,1,12.3,46.7,2025-05-03T10:36:05.981Z,2025-05-03T10:36:08Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5696406815,213,5.72,5696406813,212,18.9,5696406807,56,Back,5696406811,141,31.8,5696406809,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165173,53,1,1,4,21,8gxd9ry2580pu1b1dd5ny9ymy,1,27.5,31.8,2025-05-03T10:36:09.501Z,2025-05-03T12:55:23Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696406935,140,22.5,5696406933,56,Back,5696406939,212,8.0,5696406941,213,3.99,5696406937,141,23.0,5696406965,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165205,54,1,1,4,24,8gxd9ry2580pu1b1dd5ny9ymy,0,21.9,13.8,2025-05-03T10:36:12.701Z,2025-05-03T12:54:49Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696407069,213,0.89,5696407061,56,Back,5696407067,212,5.5,5696407063,140,25.2,5696407065,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809194223,433,61,1,4,25,b8oqgvx1ijeyn6y1cn6929ix4,1,80.8,92.4,2025-05-03T10:36:13.201Z,2025-05-03T11:31:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696553865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165189,43,1,1,4,26,b8oqgvx1ijeyn6y1cn6929ix4,1,70.9,87.1,2025-05-03T10:36:14.342Z,2025-05-03T11:31:24Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696407003,56,Left,5696553367,140,79.1,5696553371,212,8.7,5696553369,141,88.7,5696553373,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165203,45,1,1,4,28,b8oqgvx1ijeyn6y1cn6929ix4,0,76.3,81.3,2025-05-03T10:36:16.678Z,2025-05-03T10:36:19Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696407057,212,2.0,5696407059,213,4.77,5696407121,286,,5696407051,56,Center,5696407117,233,55,5696407053,140,76.4,5696407055,141,78.4,5696407115,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165215,55,74,1,4,28,8gxd9ry2580pu1b1dd5ny9ymy,1,24.1,18.5,2025-05-03T10:36:16.679Z,2025-05-03T12:55:05Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5696407105,56,Back,5696407137,233,45,5696407107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165225,56,1,1,4,32,8gxd9ry2580pu1b1dd5ny9ymy,0,10.4,16.4,2025-05-03T10:36:20.917Z,2025-05-03T12:55:18Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696407181,213,6.17,5696407173,141,15.2,5696407167,157,,5696407171,140,17.2,5696407179,212,7.2,5696407183,1,,5696407169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809194623,434,61,1,4,33,b8oqgvx1ijeyn6y1cn6929ix4,1,88.5,84.1,2025-05-03T10:36:21.201Z,2025-05-03T11:31:47Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696555877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165249,46,1,1,4,34,b8oqgvx1ijeyn6y1cn6929ix4,1,61.0,88.2,2025-05-03T10:36:23.190Z,2025-05-03T10:36:24Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696407311,56,Left,5696407319,213,5.49,5696407317,212,8.3,5696407309,3,,5696407315,141,79.5,5696407313,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165263,47,1,1,4,36,b8oqgvx1ijeyn6y1cn6929ix4,1,66.5,79.5,2025-05-03T10:36:24.512Z,2025-05-03T11:32:10Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696407399,213,4.04,5696407391,56,Center,5696407397,212,7.1,5696407393,140,62.3,5696407395,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165273,48,1,1,4,37,b8oqgvx1ijeyn6y1cn6929ix4,1,62.4,72.6,2025-05-03T10:36:25.862Z,2025-05-03T10:36:28Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696407459,212,16.5,5696407457,141,89.5,5696407461,213,0.77,5696407455,140,73.7,5696407453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165279,49,1,1,4,40,b8oqgvx1ijeyn6y1cn6929ix4,1,73.7,89.5,2025-05-03T10:36:28.765Z,2025-05-03T10:36:31Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696407515,140,68.5,5696407513,56,Center,5696407521,213,4.33,5696407517,141,69.6,5696407551,156,,5696407519,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165289,50,1,1,4,42,b8oqgvx1ijeyn6y1cn6929ix4,1,68.5,69.6,2025-05-03T10:36:30.773Z,2025-05-03T10:36:32Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5696407569,140,51.8,5696407575,213,3.63,5696407573,212,19.9,5696407571,141,55.8,5696407567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165295,51,1,1,4,44,b8oqgvx1ijeyn6y1cn6929ix4,1,51.8,55.8,2025-05-03T10:36:32.702Z,2025-05-03T10:36:33Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696407609,213,0.76,5696407601,140,59.2,5696407595,56,Center,5696407605,141,66.6,5696407607,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165307,52,1,1,4,45,b8oqgvx1ijeyn6y1cn6929ix4,1,59.2,66.6,2025-05-03T10:36:33.669Z,2025-05-03T10:36:36Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696407673,213,3.78,5696407671,212,15.7,5696407663,140,47.2,5696407659,56,Back,5696407667,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165333,53,1,1,4,48,b8oqgvx1ijeyn6y1cn6929ix4,1,46.3,54.4,2025-05-03T10:36:37.046Z,2025-05-03T10:36:40Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696407809,56,Left,5696407811,140,54.3,5696407815,212,19.6,5696407813,141,80.5,5696407817,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165357,54,1,1,4,52,b8oqgvx1ijeyn6y1cn6929ix4,1,70.8,85.3,2025-05-03T10:36:40.709Z,2025-05-03T10:36:44Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696407953,213,0.32,5696407949,141,91.3,5696407951,212,12.9,5696407945,56,Left,5696407947,140,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165359,55,61,1,4,55,b8oqgvx1ijeyn6y1cn6929ix4,0,82.6,91.3,2025-05-03T10:36:43.966Z,2025-05-03T10:36:44Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696407961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165361,56,5,1,4,56,b8oqgvx1ijeyn6y1cn6929ix4,0,76.5,101.3,2025-05-03T10:36:45.014Z,2025-05-03T12:44:27Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696408075,233,57,5696407963,56,Left,5696407965,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165375,57,5,1,4,56,8gxd9ry2580pu1b1dd5ny9ymy,1,23.5,-1.3,2025-05-03T10:36:45.014Z,2025-05-03T12:44:27Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696408029,56,Back,5696408049,233,56,5696408031,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165401,58,1,1,5,0,8gxd9ry2580pu1b1dd5ny9ymy,0,32.0,0.0,2025-05-03T10:36:48.213Z,2025-05-03T10:36:51Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696408139,213,1.11,5696408141,1,,5696408131,56,Back,5696408129,107,,5696408137,212,23.2,5696408133,140,41.8,5696408135,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165411,57,8,1,5,4,b8oqgvx1ijeyn6y1cn6929ix4,1,72.6,73.6,2025-05-03T10:36:52.750Z,2025-05-03T10:36:52Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5696408161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165431,59,1,1,5,5,b8oqgvx1ijeyn6y1cn6929ix4,1,67.4,63.9,2025-05-03T10:36:54.086Z,2025-05-03T10:36:55Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696408235,56,Center,5696408243,213,5.10,5696408237,140,74.1,5696408239,141,38.2,5696408241,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165435,60,1,1,5,7,b8oqgvx1ijeyn6y1cn6929ix4,0,74.4,38.2,2025-05-03T10:36:55.389Z,2025-05-03T10:36:57Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5696408261,141,34.6,5696408323,236,,5696408325,233,59,5696408259,140,79.1,5696408329,286,,5696408263,212,5.5,5696408265,213,5.82,5696408257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165443,59,74,1,5,7,8gxd9ry2580pu1b1dd5ny9ymy,1,29.7,53.7,2025-05-03T10:36:55.390Z,2025-05-03T12:34:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5696408305,56,Back,5696408333,233,60,5696408307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165461,61,1,1,5,10,8gxd9ry2580pu1b1dd5ny9ymy,0,30.1,56.1,2025-05-03T10:36:58.645Z,2025-05-03T10:36:59Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5696408377,141,34.6,5696408373,56,Back,5696408375,140,46.8,5696408379,212,22.8,5696408381,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165487,61,1,1,5,12,b8oqgvx1ijeyn6y1cn6929ix4,1,56.7,66.6,2025-05-03T10:37:00.598Z,2025-05-03T10:37:05Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696408515,1,,5696408513,213,3.77,5696408507,140,31.5,5696408505,56,Back,5696408509,141,38.1,5696408511,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165517,63,1,1,5,19,b8oqgvx1ijeyn6y1cn6929ix4,1,31.1,38.7,2025-05-03T10:37:08.062Z,2025-05-03T10:37:11Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696408659,140,19.5,5696408663,212,25.9,5696408665,213,2.06,5696408661,141,72.3,5696408657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165559,64,1,1,5,22,b8oqgvx1ijeyn6y1cn6929ix4,1,19.5,72.3,2025-05-03T10:37:10.997Z,2025-05-03T10:37:17Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5696408887,213,4.92,5696408885,212,27.7,5696408883,141,32.4,5696408879,56,Back,5696408881,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165569,65,1,1,5,29,b8oqgvx1ijeyn6y1cn6929ix4,1,35.9,34.9,2025-05-03T10:37:17.765Z,2025-05-03T10:37:21Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696408941,212,14.5,5696408939,141,56.2,5696408943,213,1.56,5696408935,56,Back,5696408937,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165575,66,1,1,5,32,b8oqgvx1ijeyn6y1cn6929ix4,1,37.5,41.8,2025-05-03T10:37:20.853Z,2025-05-03T10:37:22Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696408983,140,33.7,5696408985,141,18.4,5696408987,212,16.4,5696408989,213,4.47,5696408981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165599,67,1,1,5,33,b8oqgvx1ijeyn6y1cn6929ix4,1,33.7,18.4,2025-05-03T10:37:21.997Z,2025-05-03T10:37:25Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696409101,213,2.27,5696409097,141,33.4,5696409095,140,25.6,5696409093,56,Back,5696409099,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165617,68,1,1,5,36,b8oqgvx1ijeyn6y1cn6929ix4,0,25.9,34.8,2025-05-03T10:37:25.062Z,2025-05-03T10:37:29Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696409229,141,57.3,5696409233,213,0.29,5696409235,1,,5696409227,140,75.4,5696409231,212,54.2,5696409225,56,Center,5696409223,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165625,63,1,1,5,41,8gxd9ry2580pu1b1dd5ny9ymy,1,20.6,48.7,2025-05-03T10:37:29.381Z,2025-05-03T10:37:30Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5696409289,213,2.84,5696409281,56,Back,5696409283,140,11.0,5696409285,141,53.3,5696409287,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809165653,64,1,1,5,42,8gxd9ry2580pu1b1dd5ny9ymy,1,11.0,53.3,2025-05-03T10:37:30.581Z,2025-05-03T10:37:34Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5696409411,56,Center,5696409419,213,0.21,5696409417,212,53.8,5696409421,1,,5696409409,157,,5696409415,141,69.6,5696409413,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
