id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value
2817823677,41,5,1,2,19,7gkglopz9cjsysn2u6sbhuvc5,0,100.8,14.6,2025-05-22T17:05:01.843Z,2025-05-22T17:05:36Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744165479,56,Right,5744165525,233,19,5744165481,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823655,20,1,1,2,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,3.5,48.2,2025-05-22T17:05:24.721Z,2025-05-22T17:05:33Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5744165407,189,,5744165375,74,,5744165369,212,63.3,5744165363,56,Center,5744165373,1,,5744165365,140,62.6,5744165361,124,,5744165367,141,66.6,5744165371,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823695,43,1,1,2,53,7gkglopz9cjsysn2u6sbhuvc5,1,39.9,32.4,2025-05-22T17:05:35.787Z,2025-05-22T19:08:31Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744165591,213,5.81,5744165589,212,31.2,5744165583,56,Right,5744165585,140,66.3,5744165587,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829413,204,1,1,2,54,7gkglopz9cjsysn2u6sbhuvc5,1,57.4,27.6,2025-05-22T17:05:36.804Z,2025-05-22T19:08:32Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5744199439,213,5.37,5744199433,140,65.0,5744199437,212,13.0,5744199431,56,Right,5744199435,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823705,44,1,1,2,58,7gkglopz9cjsysn2u6sbhuvc5,0,84.1,5.9,2025-05-22T17:05:40.948Z,2025-05-22T19:08:33Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5744165687,141,52.1,5744165681,155,,5744165679,2,,5744165691,213,1.39,5744165685,140,89.5,5744165683,56,Center,5744165689,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823709,21,12,1,2,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.0,43.9,2025-05-22T17:05:42.209Z,2025-05-22T17:05:45Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744165707,213,4.75,5744165701,140,13.0,5744165787,167,,5744165721,15,,5744165705,212,30.2,5744165703,141,0.0,5744165699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823721,22,5,1,3,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,13.4,-1.0,2025-05-22T17:05:44.443Z,2025-05-22T19:07:33Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744165825,233,45,5744165771,56,Back,5744165773,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823727,45,5,1,3,2,7gkglopz9cjsysn2u6sbhuvc5,1,86.6,101.0,2025-05-22T17:05:44.443Z,2025-05-22T17:05:49Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5744165805,347,,5744165807,233,22,5744165803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823797,46,1,1,3,9,7gkglopz9cjsysn2u6sbhuvc5,1,84.9,100.0,2025-05-22T17:05:52.052Z,2025-05-22T17:05:57Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5744166173,213,4.80,5744166163,56,Left,5744166169,141,89.3,5744166171,212,8.7,5744166167,140,85.6,5744166159,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823811,47,1,1,3,15,7gkglopz9cjsysn2u6sbhuvc5,1,85.4,89.3,2025-05-22T17:05:57.404Z,2025-05-22T17:06:00Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5744166221,56,Left,5744166227,212,25.0,5744166229,213,3.12,5744166223,140,61.6,5744166225,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823823,48,1,1,3,17,7gkglopz9cjsysn2u6sbhuvc5,1,59.8,84.5,2025-05-22T17:06:00.164Z,2025-05-22T17:06:02Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744166287,141,66.3,5744166285,140,58.0,5744166289,212,12.5,5744166283,56,Center,5744166291,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823865,49,1,1,3,25,7gkglopz9cjsysn2u6sbhuvc5,1,50.2,72.1,2025-05-22T17:06:07.635Z,2025-05-22T17:06:08Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744166541,56,Back,5744166549,213,3.29,5744166547,212,24.1,5744166543,140,27.5,5744166545,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823869,50,1,1,3,26,7gkglopz9cjsysn2u6sbhuvc5,1,27.5,66.9,2025-05-22T17:06:08.406Z,2025-05-22T17:06:09Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744166567,56,Back,5744166571,141,74.7,5744166569,140,27.1,5744166575,213,1.65,5744166573,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823893,51,1,1,3,26,7gkglopz9cjsysn2u6sbhuvc5,1,27.1,74.7,2025-05-22T17:06:09.043Z,2025-05-22T17:06:12Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744166685,140,28.8,5744166683,56,Back,5744166689,212,12.4,5744166691,213,4.86,5744166687,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823913,52,1,1,3,29,7gkglopz9cjsysn2u6sbhuvc5,1,28.7,40.7,2025-05-22T17:06:12.010Z,2025-05-22T17:06:14Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744166771,56,Back,5744166785,213,0.69,5744166775,141,48.8,5744166773,140,35.1,5744166781,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823931,53,1,1,3,31,7gkglopz9cjsysn2u6sbhuvc5,1,35.8,47.3,2025-05-22T17:06:14.338Z,2025-05-22T17:06:18Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744166879,56,Back,5744166887,213,4.26,5744166881,140,26.0,5744166885,212,23.5,5744166883,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823945,54,1,1,3,35,7gkglopz9cjsysn2u6sbhuvc5,0,26.0,16.2,2025-05-22T17:06:18.331Z,2025-05-22T17:06:25Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744166975,140,37.5,5744166979,212,12.3,5744166973,56,Back,5744166977,141,12.6,5744166981,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823959,55,43,1,3,37,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-22T17:06:20.218Z,2025-05-22T17:06:24Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744167121,144,1,5744167057,212,22.0,5744167059,213,3.17,5744167053,140,16.6,5744167051,56,Back,5744167055,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823977,24,8,1,3,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.4,96.0,2025-05-22T17:06:25.233Z,2025-05-22T17:07:42Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5744167171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823987,25,5,1,3,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.4,102.0,2025-05-22T17:06:26.401Z,2025-05-22T17:06:30Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5744167333,233,56,5744167209,347,,5744167207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824001,56,5,1,3,44,7gkglopz9cjsysn2u6sbhuvc5,1,22.6,-2.0,2025-05-22T17:06:26.401Z,2025-05-22T19:07:33Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744167305,233,25,5744167259,56,Back,5744167261,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824045,57,1,1,3,51,7gkglopz9cjsysn2u6sbhuvc5,1,28.8,0.0,2025-05-22T17:06:34.259Z,2025-05-22T17:25:57Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744167497,212,16.2,5744167491,56,Back,5744167489,107,,5744167495,141,8.5,5744167499,213,0.46,5744167493,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824111,58,1,1,3,56,7gkglopz9cjsysn2u6sbhuvc5,1,43.0,13.2,2025-05-22T17:06:39.011Z,2025-05-22T19:08:34Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5744167875,56,Right,5744167879,141,9.1,5744167873,155,,5744167881,212,27.3,5744167877,140,68.9,5744167883,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824063,26,43,1,3,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-22T17:06:39.338Z,2025-05-22T17:26:02Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5744204849,144,61,5744167609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824165,59,1,1,4,5,7gkglopz9cjsysn2u6sbhuvc5,1,81.5,6.8,2025-05-22T17:06:47.571Z,2025-05-22T17:06:52Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744168181,212,7.8,5744168183,213,2.70,5744168177,140,74.8,5744168179,141,11.7,5744168175,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824179,60,1,1,4,10,7gkglopz9cjsysn2u6sbhuvc5,1,74.8,11.7,2025-05-22T17:06:52.738Z,2025-05-22T17:06:56Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744168295,140,44.5,5744168303,1,,5744168299,212,33.1,5744168293,56,Back,5744168297,141,25.0,5744168301,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824197,61,1,1,4,13,7gkglopz9cjsysn2u6sbhuvc5,1,40.1,29.7,2025-05-22T17:06:55.986Z,2025-05-22T17:06:58Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744168407,212,11.4,5744168409,213,0.27,5744168403,140,50.6,5744168401,56,Center,5744168405,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824217,62,1,1,4,16,7gkglopz9cjsysn2u6sbhuvc5,1,48.9,36.9,2025-05-22T17:06:58.779Z,2025-05-22T17:07:04Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5744168501,140,57.9,5744168507,213,5.15,5744168499,56,Right,5744168505,212,22.4,5744168503,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824225,63,61,1,4,21,7gkglopz9cjsysn2u6sbhuvc5,0,60.3,6.8,2025-05-22T17:07:03.771Z,2025-05-22T17:07:04Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744168523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824243,27,12,1,4,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.7,95.6,2025-05-22T17:07:04.449Z,2025-05-22T17:26:51Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5744168617,213,0.39,5744168611,140,37.0,5744168609,56,Back,5744168765,167,,5744168613,141,100.0,5744168615,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824253,28,5,1,4,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.8,100.8,2025-05-22T17:07:06.028Z,2025-05-22T19:07:34Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5744168709,233,64,5744168649,347,,5744168647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824255,64,5,1,4,23,7gkglopz9cjsysn2u6sbhuvc5,1,58.2,-0.8,2025-05-22T17:07:06.028Z,2025-05-22T17:07:13Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744168655,56,Right,5744168657,347,,5744168675,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824283,65,1,1,4,28,7gkglopz9cjsysn2u6sbhuvc5,1,47.3,0.0,2025-05-22T17:07:11.371Z,2025-05-22T17:07:14Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744168855,141,11.1,5744168853,140,38.8,5744168859,213,2.36,5744168849,107,,5744168851,56,Back,5744168857,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824287,66,1,1,4,31,7gkglopz9cjsysn2u6sbhuvc5,1,36.1,21.6,2025-05-22T17:07:13.986Z,2025-05-22T17:07:15Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744168879,56,Back,5744168887,213,1.63,5744168881,140,35.1,5744168883,141,47.0,5744168885,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824295,67,1,1,4,35,7gkglopz9cjsysn2u6sbhuvc5,1,33.2,50.9,2025-05-22T17:07:17.394Z,2025-05-22T17:07:18Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744168941,212,14.7,5744168943,213,1.71,5744168935,56,Back,5744168937,140,31.3,5744168939,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824311,68,1,1,4,35,7gkglopz9cjsysn2u6sbhuvc5,1,30.4,84.8,2025-05-22T17:07:18.338Z,2025-05-22T17:07:21Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5744169037,56,Left,5744169041,141,88.4,5744169039,140,53.0,5744169045,213,0.10,5744169043,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824329,69,4,1,4,38,7gkglopz9cjsysn2u6sbhuvc5,1,55.2,94.8,2025-05-22T17:07:21.354Z,2025-05-22T17:07:32Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744169139,56,Left,5744169145,286,,5744169143,265,,5744169137,13,,5744169157,233,30,5744169141,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824325,30,4,1,4,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.8,5.2,2025-05-22T17:07:21.355Z,2025-05-22T17:07:32Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744169123,285,,5744169121,265,,5744169187,233,69,5744169119,152,,5744169117,56,Back,5744169115,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824317,29,43,1,4,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-22T17:07:21.921Z,2025-05-22T17:07:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744169067,285,0,5744169321,144,45,5744169065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824391,70,1,1,4,57,7gkglopz9cjsysn2u6sbhuvc5,1,49.0,90.3,2025-05-22T17:07:39.722Z,2025-05-22T17:07:41Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5744169561,213,3.72,5744169539,56,Back,5744169523,5,,5744169531,152,,5744169557,212,20.8,5744169551,141,73.5,5744169581,189,,5744169547,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824419,71,1,1,5,1,7gkglopz9cjsysn2u6sbhuvc5,1,31.9,73.6,2025-05-22T17:07:43.393Z,2025-05-22T17:07:45Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5744169689,141,40.9,5744169685,56,Back,5744169687,140,30.8,5744169695,213,4.66,5744169693,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824425,72,1,1,5,2,7gkglopz9cjsysn2u6sbhuvc5,1,26.1,27.0,2025-05-22T17:07:45.258Z,2025-05-22T17:07:46Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744169719,213,2.60,5744169717,212,16.3,5744169713,140,12.8,5744169711,56,Back,5744169715,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824439,73,1,1,5,3,7gkglopz9cjsysn2u6sbhuvc5,1,12.8,39.4,2025-05-22T17:07:46.194Z,2025-05-22T17:07:48Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744169779,140,25.7,5744169781,141,30.3,5744169777,56,Back,5744169783,212,14.9,5744169785,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824455,74,1,1,5,6,7gkglopz9cjsysn2u6sbhuvc5,1,25.7,30.3,2025-05-22T17:07:48.610Z,2025-05-22T17:07:49Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5744169841,140,21.2,5744169847,213,4.37,5744169839,56,Back,5744169845,212,14.1,5744169843,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824493,75,1,1,5,7,7gkglopz9cjsysn2u6sbhuvc5,1,21.2,10.7,2025-05-22T17:07:49.698Z,2025-05-22T19:08:30Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5744170027,141,31.9,5744170031,213,2.46,5744170025,140,4.4,5744170029,212,22.8,5744170023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824537,76,1,1,5,14,7gkglopz9cjsysn2u6sbhuvc5,1,9.4,42.1,2025-05-22T17:07:57.346Z,2025-05-22T19:08:24Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744170257,213,5.95,5744170251,140,16.5,5744170255,212,7.9,5744170253,141,38.3,5744170249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824541,77,1,1,5,17,7gkglopz9cjsysn2u6sbhuvc5,1,16.5,38.3,2025-05-22T17:07:59.897Z,2025-05-22T19:08:24Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5744170281,56,Back,5744170287,212,11.5,5744170297,156,,5744170289,213,2.96,5744170283,140,5.7,5744170285,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824563,78,1,1,5,18,7gkglopz9cjsysn2u6sbhuvc5,0,3.4,46.2,2025-05-22T17:08:01.362Z,2025-05-22T19:08:23Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744170395,56,Back,5744170399,141,100.0,5744170397,140,26.2,5744170401,212,43.9,5744170403,213,0.99,5744170405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824585,31,5,1,5,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.8,-1.5,2025-05-22T17:08:04.593Z,2025-05-22T19:07:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744170517,347,,5744170515,56,Right,5744170521,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824565,79,5,1,5,22,7gkglopz9cjsysn2u6sbhuvc5,0,29.2,101.5,2025-05-22T17:08:04.593Z,2025-05-22T19:08:26Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5744170409,56,Back,5744170545,233,31,5744170411,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824599,32,1,1,5,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.2,0.0,2025-05-22T17:08:10.032Z,2025-05-22T17:08:13Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744170597,141,16.5,5744170591,107,,5744170603,1,,5744170599,212,23.6,5744170593,56,Right,5744170601,213,2.63,5744170595,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824617,33,1,1,5,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.4,18.5,2025-05-22T17:08:14.298Z,2025-05-22T17:08:15Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744170693,141,37.3,5744170695,212,14.3,5744170697,213,1.11,5744170691,140,64.4,5744170689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824631,34,1,1,5,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.1,33.7,2025-05-22T17:08:17.426Z,2025-05-22T17:08:19Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5744170809,213,4.00,5744170807,212,9.0,5744170801,56,Center,5744170803,140,55.5,5744170805,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824651,35,1,1,5,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.5,23.7,2025-05-22T17:08:19.306Z,2025-05-22T17:08:22Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744170923,212,14.9,5744170925,213,2.54,5744170919,140,43.8,5744170921,141,36.1,5744170917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824679,36,1,1,5,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.5,23.9,2025-05-22T17:08:25.041Z,2025-05-22T17:08:29Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744171137,155,,5744171075,213,6.22,5744171069,140,95.3,5744171073,212,56.6,5744171067,56,Right,5744171071,141,18.9,5744171077,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824687,80,59,1,5,44,7gkglopz9cjsysn2u6sbhuvc5,1,6.4,75.9,2025-05-22T17:08:27.058Z,2025-05-22T17:35:41Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744171105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824695,81,12,1,5,45,7gkglopz9cjsysn2u6sbhuvc5,1,6.4,75.9,2025-05-22T17:08:27.714Z,2025-05-22T17:35:47Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744171163,167,,5744171139,56,Back,5744171145,212,18.4,5744171143,141,100.0,5744171147,213,1.20,5744171141,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824691,37,5,1,5,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.8,-1.1,2025-05-22T17:08:28.704Z,2025-05-22T17:35:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5744171157,233,82,5744171121,56,Right,5744171123,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824697,82,5,1,5,46,7gkglopz9cjsysn2u6sbhuvc5,0,11.2,101.1,2025-05-22T17:08:28.704Z,2025-05-22T19:07:36Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5744171185,233,37,5744171151,56,Back,5744171153,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824725,38,1,1,5,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.5,0.0,2025-05-22T17:08:37.793Z,2025-05-22T17:08:39Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744171403,1,,5744171391,107,,5744171397,141,13.7,5744171401,213,2.70,5744171399,212,24.9,5744171393,56,Right,5744171395,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824735,39,1,1,5,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.1,13.7,2025-05-22T17:08:39.553Z,2025-05-22T17:08:41Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5744171457,213,5.81,5744171451,140,82.5,5744171449,56,Right,5744171453,141,2.3,5744171455,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824767,40,1,1,5,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.4,2.6,2025-05-22T17:08:40.976Z,2025-05-22T17:08:43Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5744171581,213,1.69,5744171579,212,15.3,5744171573,56,Center,5744171575,140,78.7,5744171577,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824773,41,1,1,6,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.7,25.0,2025-05-22T17:08:43.641Z,2025-05-22T17:08:45Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5744171641,212,1.0,5744171699,236,,5744171637,140,78.7,5744171705,286,,5744171643,213,1.57,5744171635,56,Center,5744171639,141,26.4,5744171701,233,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824777,83,74,1,6,1,7gkglopz9cjsysn2u6sbhuvc5,1,37.7,75.3,2025-05-22T17:08:43.642Z,2025-05-22T19:06:56Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744171721,233,41,5744171667,285,,5744171665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824811,85,1,1,6,5,7gkglopz9cjsysn2u6sbhuvc5,1,30.9,61.7,2025-05-22T17:08:47.769Z,2025-05-22T17:08:49Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5744171841,140,39.8,5744171847,213,0.54,5744171839,56,Back,5744171843,141,69.9,5744171845,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824831,86,1,1,6,6,7gkglopz9cjsysn2u6sbhuvc5,1,39.8,69.9,2025-05-22T17:08:48.913Z,2025-05-22T17:08:52Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,,5744171977,141,87.8,5744171973,56,Back,5744171979,212,12.2,5744171975,140,39.9,5744171981,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
