id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726820753,25,1,1,1,57,7gkglopz9cjsysn2u6sbhuvc5,1,50.7,69.4,2024-09-28T12:01:42.769Z,2024-09-28T12:01:43Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5246646621,212,8.3,5246646625,213,5.47,5246646609,56,Center,5246646617,141,60.5,5246646613,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726820763,26,1,1,1,58,7gkglopz9cjsysn2u6sbhuvc5,0,56.1,60.5,2024-09-28T12:01:43.807Z,2024-09-28T12:01:45Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246646685,141,77.3,5246646681,56,Center,5246646683,140,65.1,5246646689,213,0.88,5246646687,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726820757,36,8,1,1,58,8gxd9ry2580pu1b1dd5ny9ymy,1,35.1,14.9,2024-09-28T12:01:44.472Z,2024-09-28T12:01:44Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246646653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726820831,37,1,1,2,1,8gxd9ry2580pu1b1dd5ny9ymy,1,33.8,22.2,2024-09-28T12:01:47.152Z,2024-09-28T12:01:49Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246647005,140,11.5,5246647011,213,2.65,5246647007,141,40.7,5246647003,56,Back,5246647009,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726820939,39,1,1,2,4,8gxd9ry2580pu1b1dd5ny9ymy,1,12.2,41.0,2024-09-28T12:01:50.449Z,2024-09-28T12:01:55Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5246647609,56,Back,5246647615,212,22.2,5246647617,213,4.94,5246647611,140,16.9,5246647613,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726820961,40,1,1,2,9,8gxd9ry2580pu1b1dd5ny9ymy,0,23.5,9.4,2024-09-28T12:01:54.937Z,2024-09-28T12:01:58Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246647741,1,,5246647731,56,Center,5246647733,140,58.3,5246647729,155,,5246647739,213,0.22,5246647735,141,21.6,5246647737,212,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726820977,27,44,1,2,11,7gkglopz9cjsysn2u6sbhuvc5,1,41.0,74.6,2024-09-28T12:01:57.615Z,2024-09-28T12:02:03Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5246647821,285,,5246647819,56,Back,5246647861,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726820971,41,44,1,2,11,8gxd9ry2580pu1b1dd5ny9ymy,0,59.0,25.4,2024-09-28T12:01:57.616Z,2024-09-28T12:02:05Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5246647793,56,Center,5246647799,286,,5246647925,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821051,28,1,1,2,12,7gkglopz9cjsysn2u6sbhuvc5,1,40.4,68.5,2024-09-28T12:01:57.790Z,2024-09-28T14:24:15Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5246648279,140,48.6,5246648281,141,85.3,5246648283,212,14.3,5246648285,213,0.92,5246648277,56,Back,5246648275,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821061,29,1,1,2,15,7gkglopz9cjsysn2u6sbhuvc5,0,48.6,85.3,2024-09-28T12:02:00.894Z,2024-09-28T12:02:51Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5246648365,141,72.4,5246648361,56,Center,5246648363,140,56.0,5246648367,212,11.7,5246648369,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821057,42,1,1,2,15,8gxd9ry2580pu1b1dd5ny9ymy,1,41.2,10.7,2024-09-28T12:02:01.448Z,2024-09-28T12:02:04Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246648327,56,Back,5246648329,140,43.1,5246648333,212,7.1,5246648331,141,20.7,5246648335,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821065,30,43,1,2,16,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-28T12:02:02.102Z,2024-09-28T12:02:05Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5246648391,56,Center,5246648501,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821077,43,1,1,2,18,8gxd9ry2580pu1b1dd5ny9ymy,1,43.2,19.2,2024-09-28T12:02:04.305Z,2024-09-28T12:02:05Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246648483,140,31.0,5246648487,141,9.5,5246648491,212,14.4,5246648479,56,Back,5246648495,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821087,44,1,1,2,19,8gxd9ry2580pu1b1dd5ny9ymy,1,31.0,9.5,2024-09-28T12:02:05.064Z,2024-09-28T12:02:06Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246648541,141,5.3,5246648545,213,6.03,5246648543,212,11.3,5246648537,56,Back,5246648539,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821135,45,1,1,2,20,8gxd9ry2580pu1b1dd5ny9ymy,1,41.4,5.3,2024-09-28T12:02:06.008Z,2024-09-28T12:02:08Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246648817,213,2.36,5246648815,212,21.4,5246648809,56,Back,5246648813,141,27.4,5246648811,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821217,46,1,1,2,22,8gxd9ry2580pu1b1dd5ny9ymy,1,27.2,35.1,2024-09-28T12:02:08.664Z,2024-09-28T12:02:13Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246649207,140,26.8,5246649209,141,74.1,5246649211,212,26.5,5246649205,56,Back,5246649213,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821301,47,1,1,2,27,8gxd9ry2580pu1b1dd5ny9ymy,1,28.4,73.9,2024-09-28T12:02:13.560Z,2024-09-28T12:02:18Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246649637,56,Back,5246649647,1,,5246649645,213,4.87,5246649639,140,33.4,5246649643,212,32.9,5246649641,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821335,48,1,1,2,33,8gxd9ry2580pu1b1dd5ny9ymy,1,35.7,19.7,2024-09-28T12:02:18.745Z,2024-09-28T12:02:21Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246649905,140,44.8,5246649907,141,18.2,5246649911,213,6.18,5246649909,212,9.6,5246649903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821355,49,1,1,2,36,8gxd9ry2580pu1b1dd5ny9ymy,1,39.8,16.2,2024-09-28T12:02:21.784Z,2024-09-28T12:02:23Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5246650027,141,25.3,5246650029,212,6.3,5246650023,56,Back,5246650025,140,41.0,5246650031,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821349,31,83,1,2,36,7gkglopz9cjsysn2u6sbhuvc5,0,53.3,82.3,2024-09-28T12:02:22.702Z,2024-09-28T12:02:25Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246650219,399,dm6xpphbyyooqriwaambi7njd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821387,50,1,1,2,37,8gxd9ry2580pu1b1dd5ny9ymy,1,41.0,25.3,2024-09-28T12:02:23.360Z,2024-09-28T12:02:28Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246650197,213,3.86,5246650189,56,Back,5246650195,212,12.5,5246650193,141,13.2,5246650191,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821469,51,1,1,2,42,8gxd9ry2580pu1b1dd5ny9ymy,0,36.7,19.1,2024-09-28T12:02:27.809Z,2024-09-28T12:02:30Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5246650647,56,Back,5246650649,140,45.4,5246650655,213,1.31,5246650651,141,70.3,5246650653,212,36.0,5246650645,155,,5246650657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821563,33,1,1,2,47,7gkglopz9cjsysn2u6sbhuvc5,1,70.1,26.8,2024-09-28T12:02:33.710Z,2024-09-28T12:02:44Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,1.0,,5246651273,56,Right,5246651943,210,15,5246651281,213,5.44,5246651279,212,11.0,5246651945,154,,5246651275,140,77.1,5246651277,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821571,34,15,1,2,51,7gkglopz9cjsysn2u6sbhuvc5,1,79.6,29.5,2024-09-28T12:02:37.190Z,2024-09-28T15:05:22Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246651985,55,33,5246651993,146,98.2,5246651319,22,,5246651995,147,49.5,5246651983,154,,5246651321,18,,5246651989,102,49.5,5246651991,103,18.4,5246652029,233,52,5246651591,72,5248016069,78,5246651981,29,5246651323,56,Center,,,,,,,,,,,,,,,,,,
2726821567,52,10,1,2,51,8gxd9ry2580pu1b1dd5ny9ymy,1,2.3,50.7,2024-09-28T12:02:37.290Z,2024-09-28T12:02:41Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5246651301,182,,5246651663,233,34,5246651411,177,,5246651303,56,Back,5246651299,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821697,54,1,1,2,59,8gxd9ry2580pu1b1dd5ny9ymy,1,10.7,51.3,2024-09-28T12:02:44.929Z,2024-09-28T12:02:46Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5246652111,213,1.03,5246652167,287,,5246652107,141,81.5,5246652105,140,22.4,5246652103,56,Back,5246652109,212,23.9,5246652101,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821925,55,1,1,3,13,8gxd9ry2580pu1b1dd5ny9ymy,1,30.8,89.1,2024-09-28T12:02:58.976Z,2024-09-28T12:03:14Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246653535,140,38.6,5246653537,141,22.5,5246653541,213,4.89,5246653531,196,,5246653529,155,,5246653533,56,Back,5246653539,212,46.0,5246653543,1,,5246654551,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821965,56,1,1,3,15,8gxd9ry2580pu1b1dd5ny9ymy,0,65.7,7.2,2024-09-28T12:03:01.423Z,2024-09-28T12:03:09Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246653791,140,89.9,5246653795,212,25.9,5246653793,141,0.0,5246653797,213,6.09,5246653789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822107,35,5,1,3,18,7gkglopz9cjsysn2u6sbhuvc5,1,12.0,101.6,2024-09-28T12:03:04.288Z,2024-09-28T14:19:46Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5246654561,233,57,5246654529,56,Back,5246654531,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726821973,57,5,1,3,18,8gxd9ry2580pu1b1dd5ny9ymy,0,88.0,-1.6,2024-09-28T12:03:04.288Z,2024-09-28T14:19:46Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5246653831,56,Right,5246654581,233,35,5246653833,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822131,36,1,1,3,28,7gkglopz9cjsysn2u6sbhuvc5,0,20.7,100.0,2024-09-28T12:03:14.166Z,2024-09-28T12:03:16Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5246654643,107,,5246654649,141,83.6,5246654651,212,18.8,5246654647,140,34.8,5246654653,213,5.62,5246654645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822153,58,1,1,3,31,8gxd9ry2580pu1b1dd5ny9ymy,0,68.9,12.8,2024-09-28T12:03:17.408Z,2024-09-28T12:03:18Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246654757,213,0.07,5246654755,212,15.4,5246654749,56,Right,5246654759,1,,5246654753,141,14.4,5246654751,140,83.5,5246654747,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822197,37,1,1,3,33,7gkglopz9cjsysn2u6sbhuvc5,1,25.7,75.1,2024-09-28T12:03:19.430Z,2024-09-28T12:03:20Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5246654999,141,62.0,5246654993,3,,5246655003,213,4.91,5246654995,56,Back,5246654997,140,27.4,5246655001,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822253,38,1,1,3,34,7gkglopz9cjsysn2u6sbhuvc5,0,27.4,62.0,2024-09-28T12:03:20.630Z,2024-09-28T12:03:23Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5246655271,1,,5246655261,56,Center,5246655259,157,,5246655263,140,67.1,5246655269,213,6.13,5246655265,141,52.7,5246655267,212,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822429,60,1,1,3,44,8gxd9ry2580pu1b1dd5ny9ymy,1,40.1,28.8,2024-09-28T12:03:30.016Z,2024-09-28T12:03:33Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246656073,56,Back,5246656081,213,5.13,5246656079,212,15.0,5246656077,141,8.6,5246656075,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822505,61,1,1,3,47,8gxd9ry2580pu1b1dd5ny9ymy,1,45.5,10.3,2024-09-28T12:03:33.327Z,2024-09-28T12:03:38Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246656533,212,13.8,5246656529,140,34.0,5246656539,213,2.64,5246656531,141,20.1,5246656527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822541,62,1,1,3,52,8gxd9ry2580pu1b1dd5ny9ymy,1,37.0,23.3,2024-09-28T12:03:38.560Z,2024-09-28T12:03:41Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246656687,56,Back,5246656697,212,11.2,5246656701,213,5.14,5246656695,141,8.3,5246656691,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822657,63,1,1,3,55,8gxd9ry2580pu1b1dd5ny9ymy,1,43.1,10.1,2024-09-28T12:03:40.831Z,2024-09-28T12:03:47Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246657337,140,36.5,5246657343,213,2.33,5246657339,141,20.9,5246657341,212,10.1,5246657335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822681,64,1,1,4,1,8gxd9ry2580pu1b1dd5ny9ymy,1,34.6,23.9,2024-09-28T12:03:46.960Z,2024-09-28T12:03:48Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246657455,140,42.1,5246657467,213,0.29,5246657451,56,Back,5246657459,141,27.3,5246657463,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822735,65,1,1,4,2,8gxd9ry2580pu1b1dd5ny9ymy,1,41.7,26.5,2024-09-28T12:03:48.192Z,2024-09-28T12:03:51Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5246657747,213,4.71,5246657745,212,10.1,5246657739,56,Back,5246657743,141,11.6,5246657741,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822793,66,1,1,4,5,8gxd9ry2580pu1b1dd5ny9ymy,1,40.8,11.1,2024-09-28T12:03:51.559Z,2024-09-28T12:03:53Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246658105,1,,5246658101,212,32.6,5246658099,141,30.7,5246658097,140,12.5,5246658095,56,Back,5246658103,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822845,67,1,1,4,8,8gxd9ry2580pu1b1dd5ny9ymy,1,14.2,36.9,2024-09-28T12:03:53.791Z,2024-09-28T12:03:58Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5246658431,212,27.8,5246658425,56,Back,5246658433,213,1.27,5246658429,141,75.9,5246658427,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822901,68,1,1,4,12,8gxd9ry2580pu1b1dd5ny9ymy,1,27.2,80.2,2024-09-28T12:03:58.407Z,2024-09-28T12:04:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246658753,140,36.1,5246658757,212,18.3,5246658759,213,5.25,5246658751,56,Back,5246658755,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822943,69,1,1,4,16,8gxd9ry2580pu1b1dd5ny9ymy,1,34.2,58.1,2024-09-28T12:04:02.015Z,2024-09-28T12:04:04Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5246658937,141,58.5,5246658935,140,23.1,5246658939,212,11.7,5246658933,56,Back,5246658941,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726822999,70,1,1,4,18,8gxd9ry2580pu1b1dd5ny9ymy,1,24.3,52.8,2024-09-28T12:04:04.262Z,2024-09-28T12:04:08Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246659273,140,30.3,5246659277,212,25.7,5246659279,213,4.96,5246659275,141,16.2,5246659271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823067,71,1,1,4,22,8gxd9ry2580pu1b1dd5ny9ymy,1,40.2,11.3,2024-09-28T12:04:07.895Z,2024-09-28T12:04:11Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246659615,213,1.76,5246659611,141,24.9,5246659609,140,38.5,5246659607,56,Back,5246659613,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823167,72,1,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,1,39.6,20.0,2024-09-28T12:04:11.343Z,2024-09-28T12:04:18Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5246660121,141,9.8,5246660111,155,,5246660119,140,83.4,5246660123,212,46.5,5246660115,56,Right,5246660125,213,6.13,5246660127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823193,73,1,1,4,32,8gxd9ry2580pu1b1dd5ny9ymy,0,93.2,11.0,2024-09-28T12:04:18.078Z,2024-09-28T12:04:19Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5246660235,56,Center,5246660241,212,11.7,5246660237,140,92.8,5246660243,213,1.61,5246660239,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823279,40,1,1,4,35,7gkglopz9cjsysn2u6sbhuvc5,1,6.3,73.2,2024-09-28T12:04:21.550Z,2024-09-28T12:04:23Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5246660683,213,0.35,5246660679,141,86.2,5246660681,212,25.6,5246660673,155,,5246660675,56,Back,5246660677,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823299,41,1,1,4,37,7gkglopz9cjsysn2u6sbhuvc5,1,29.2,86.2,2024-09-28T12:04:23.597Z,2024-09-28T12:04:25Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246660821,140,24.5,5246660823,141,73.8,5246660819,56,Back,5246660825,212,9.8,5246660817,3,,5246660827,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823337,42,1,1,4,39,7gkglopz9cjsysn2u6sbhuvc5,1,24.6,71.1,2024-09-28T12:04:25.317Z,2024-09-28T12:04:28Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5246661075,56,Back,5246661077,140,27.6,5246661083,213,5.10,5246661079,141,59.7,5246661081,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823385,43,1,1,4,42,7gkglopz9cjsysn2u6sbhuvc5,1,29.7,47.8,2024-09-28T12:04:27.909Z,2024-09-28T12:04:30Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5246661345,141,32.5,5246661341,56,Back,5246661343,140,24.4,5246661349,213,4.22,5246661347,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823449,44,1,1,4,44,7gkglopz9cjsysn2u6sbhuvc5,1,25.7,26.2,2024-09-28T12:04:30.709Z,2024-09-28T12:04:33Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5246661585,140,30.8,5246661591,213,5.10,5246661587,141,6.7,5246661589,212,14.3,5246661583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823463,74,83,1,4,46,8gxd9ry2580pu1b1dd5ny9ymy,0,73.9,98.0,2024-09-28T12:04:32.487Z,2024-09-28T12:15:38Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246735125,399,duahzgqspyuy2gu31u3s8ky96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823453,45,61,1,4,47,7gkglopz9cjsysn2u6sbhuvc5,0,28.3,8.9,2024-09-28T12:04:33.573Z,2024-09-28T12:04:34Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5246661601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823469,46,5,1,4,48,7gkglopz9cjsysn2u6sbhuvc5,0,26.2,-1.2,2024-09-28T12:04:34.717Z,2024-09-28T14:19:47Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5246661707,347,,5246662049,233,75,5246661701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823521,75,5,1,4,48,8gxd9ry2580pu1b1dd5ny9ymy,1,73.8,101.2,2024-09-28T12:04:34.717Z,2024-09-28T14:19:47Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246662001,233,46,5246661955,347,,5246661953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823625,76,1,1,4,51,8gxd9ry2580pu1b1dd5ny9ymy,1,74.6,100.0,2024-09-28T12:04:37.438Z,2024-09-28T13:27:13Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246662457,140,48.2,5246662467,1,,5246662455,56,Back,5247144065,189,,5246662465,213,3.29,5246662459,141,95.7,5246662453,107,,5246662461,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823665,77,1,1,4,57,8gxd9ry2580pu1b1dd5ny9ymy,1,46.8,93.5,2024-09-28T12:04:42.798Z,2024-09-28T13:27:13Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246662667,140,44.1,5246662673,213,4.44,5246662669,141,78.5,5247144131,189,,5246662663,56,Back,5246662671,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823679,78,1,1,4,58,8gxd9ry2580pu1b1dd5ny9ymy,1,45.0,70.9,2024-09-28T12:04:44.638Z,2024-09-28T12:04:46Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246662783,213,6.24,5246662773,141,70.0,5246662769,140,57.6,5246662779,212,13.2,5246662763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823691,79,1,1,5,0,8gxd9ry2580pu1b1dd5ny9ymy,1,57.6,70.0,2024-09-28T12:04:45.854Z,2024-09-28T12:04:47Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246662849,141,90.9,5246662847,140,43.5,5246662889,156,,5246662851,212,20.5,5246662853,213,2.38,5246662845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823775,80,1,1,5,1,8gxd9ry2580pu1b1dd5ny9ymy,1,43.3,90.9,2024-09-28T12:04:47.400Z,2024-09-28T12:04:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246663313,212,12.8,5246663311,141,94.7,5246663315,213,0.20,5246663307,56,Left,5246663309,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823757,47,45,1,5,4,7gkglopz9cjsysn2u6sbhuvc5,0,40.8,25.2,2024-09-28T12:04:50.469Z,2024-09-28T14:13:58Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5246663209,285,,5246663207,56,Back,5246664155,233,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823925,81,3,1,5,4,8gxd9ry2580pu1b1dd5ny9ymy,1,59.2,74.8,2024-09-28T12:04:50.469Z,2024-09-28T14:13:58Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5246664041,56,Center,5246664129,233,47,5246664043,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823827,48,83,1,5,8,7gkglopz9cjsysn2u6sbhuvc5,0,44.5,46.6,2024-09-28T12:04:53.813Z,2024-09-28T12:05:04Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246664519,399,2cup1vjw8n43kbzzxfflnmplg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726823849,49,43,1,5,9,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-28T12:04:55.053Z,2024-09-28T12:05:04Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246664503,399,2cup1vjw8n43kbzzxfflnmplg,5246664641,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
