id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2719764055,39,1,1,3,4,7gkglopz9cjsysn2u6sbhuvc5,1,57.8,44.2,2024-09-14T12:04:15.975Z,2024-09-14T12:04:20Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5208042199,140,53.8,5208042203,212,14.0,5208042197,56,Center,5208042205,213,4.41,5208042201,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764083,40,1,1,3,9,7gkglopz9cjsysn2u6sbhuvc5,1,59.9,12.9,2024-09-14T12:04:20.599Z,2024-09-14T12:04:22Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208042329,141,20.0,5208042333,213,2.43,5208042325,56,Right,5208042327,140,54.6,5208042331,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764089,41,1,1,3,10,7gkglopz9cjsysn2u6sbhuvc5,1,55.0,21.8,2024-09-14T12:04:22.304Z,2024-09-14T12:04:23Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5208042379,212,5.9,5208042371,140,57.4,5208042383,213,1.13,5208042375,141,29.7,5208042369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764107,42,1,1,3,11,7gkglopz9cjsysn2u6sbhuvc5,1,57.4,29.7,2024-09-14T12:04:22.895Z,2024-09-14T12:04:24Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208042441,141,19.8,5208042445,213,4.18,5208042439,140,53.6,5208042437,56,Right,5208042443,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764129,43,1,1,3,12,7gkglopz9cjsysn2u6sbhuvc5,1,53.6,19.8,2024-09-14T12:04:24.127Z,2024-09-14T12:04:26Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5208042575,212,12.2,5208042571,140,57.4,5208042569,56,Right,5208042577,213,5.05,5208042573,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764191,44,1,1,3,15,7gkglopz9cjsysn2u6sbhuvc5,1,56.1,4.3,2024-09-14T12:04:26.680Z,2024-09-14T12:04:32Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208042913,56,Right,5208042921,213,0.03,5208042917,141,5.9,5208042919,212,34.6,5208042923,1,,5208042911,155,,5208042915,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764197,45,3,1,3,21,7gkglopz9cjsysn2u6sbhuvc5,0,86.6,4.8,2024-09-14T12:04:32.655Z,2024-09-14T12:04:37Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208042951,56,Right,5208043133,233,28,5208042953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764215,28,7,1,3,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,13.4,95.2,2024-09-14T12:04:32.656Z,2024-09-14T12:04:38Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5208043111,233,45,5208043093,56,Back,5208043095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764217,46,61,1,3,23,7gkglopz9cjsysn2u6sbhuvc5,1,89.1,5.9,2024-09-14T12:04:35.082Z,2024-09-14T12:04:35Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208043097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764441,29,5,1,3,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.4,102.0,2024-09-14T12:04:35.531Z,2024-09-14T12:04:55Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5208044255,56,Back,5208044287,233,47,5208044257,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764241,47,5,1,3,24,7gkglopz9cjsysn2u6sbhuvc5,0,80.6,-2.0,2024-09-14T12:04:35.531Z,2024-09-14T13:52:24Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208044343,233,29,5208043175,347,,5208043173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764481,30,1,1,3,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.0,100.0,2024-09-14T12:04:53.922Z,2024-09-14T12:04:57Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208044517,141,90.2,5208044513,56,Back,5208044521,213,5.68,5208044519,212,13.0,5208044511,107,,5208044515,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764483,31,4,1,3,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.2,93.8,2024-09-14T12:04:57.500Z,2024-09-14T13:54:08Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208044583,152,,5208044627,233,48,5208044631,286,,5208222271,294,,5208044579,13,,5208044581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764487,48,4,1,3,46,7gkglopz9cjsysn2u6sbhuvc5,0,64.8,6.2,2024-09-14T12:04:57.501Z,2024-09-14T12:53:46Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5208044601,56,Right,5208044605,285,,5208044599,294,,5208044597,13,,5208044647,233,31,5208044603,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764729,32,1,1,4,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.1,90.5,2024-09-14T12:05:14.612Z,2024-09-14T12:05:17Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208045809,212,45.0,5208045805,140,72.2,5208045811,213,5.99,5208045801,152,,5208045803,56,Center,5208045795,5,,5208045807,141,71.5,5208045813,1,,5208045799,155,,,,,,,,,,,,,,,,,,,,,,
2719764767,49,1,1,4,5,7gkglopz9cjsysn2u6sbhuvc5,1,25.7,20.3,2024-09-14T12:05:17.247Z,2024-09-14T12:05:20Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208045981,140,35.4,5208045977,56,Back,5208045985,141,40.6,5208045991,213,0.94,5208045975,3,,5208045987,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764809,50,1,1,4,8,7gkglopz9cjsysn2u6sbhuvc5,1,35.4,40.6,2024-09-14T12:05:20.024Z,2024-09-14T12:05:23Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208046235,212,5.0,5208046231,140,31.0,5208046227,3,,5208046259,156,,5208046237,213,3.55,5208046233,141,37.7,5208046229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764851,52,1,1,4,12,7gkglopz9cjsysn2u6sbhuvc5,1,31.0,37.7,2024-09-14T12:05:24.160Z,2024-09-14T12:05:25Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208046421,140,21.6,5208046419,56,Back,5208046425,212,29.2,5208046427,213,1.92,5208046423,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764869,53,1,1,4,14,7gkglopz9cjsysn2u6sbhuvc5,1,21.6,78.1,2024-09-14T12:05:25.536Z,2024-09-14T12:05:26Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5208046519,212,13.6,5208046517,141,67.9,5208046513,56,Back,5208046521,213,3.68,5208046515,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764893,54,1,1,4,15,7gkglopz9cjsysn2u6sbhuvc5,1,10.5,67.9,2024-09-14T12:05:26.488Z,2024-09-14T12:05:28Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208046643,56,Back,5208046647,141,89.3,5208046651,213,1.35,5208046649,212,14.9,5208046645,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764925,55,1,1,4,16,7gkglopz9cjsysn2u6sbhuvc5,1,13.0,89.0,2024-09-14T12:05:28.112Z,2024-09-14T12:05:29Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5208046729,213,3.42,5208046725,141,85.6,5208046721,56,Back,5208046723,140,5.4,5208046727,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764965,56,1,1,4,18,7gkglopz9cjsysn2u6sbhuvc5,1,5.4,85.6,2024-09-14T12:05:29.729Z,2024-09-14T12:05:32Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208046955,56,Back,5208046963,213,4.61,5208046959,141,59.4,5208046961,212,17.9,5208046957,140,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719764969,57,1,1,4,21,7gkglopz9cjsysn2u6sbhuvc5,1,3.6,59.4,2024-09-14T12:05:32.712Z,2024-09-14T12:05:33Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5208046975,212,9.0,5208046969,56,Back,5208046971,140,12.1,5208046977,213,6.18,5208046973,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765043,58,1,1,4,21,7gkglopz9cjsysn2u6sbhuvc5,1,12.1,58.1,2024-09-14T12:05:33.272Z,2024-09-14T12:05:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208047417,56,Back,5208047421,141,32.5,5208047425,213,4.82,5208047419,140,13.9,5208047423,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765055,59,1,1,4,27,7gkglopz9cjsysn2u6sbhuvc5,0,22.8,27.0,2024-09-14T12:05:38.992Z,2024-09-14T13:54:05Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5208047455,140,54.7,5208047463,1,,5208047459,212,33.6,5208047461,213,6.22,5208047453,56,Center,5208047457,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765053,33,8,1,4,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.8,68.5,2024-09-14T12:05:39.923Z,2024-09-14T12:05:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208047447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765123,35,1,1,4,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.3,85.6,2024-09-14T12:05:41.740Z,2024-09-14T13:54:06Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208047785,56,Back,5208047791,212,16.6,5208047787,140,32.6,5208047793,213,3.27,5208047789,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765153,36,1,1,4,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.8,80.6,2024-09-14T12:05:48.588Z,2024-09-14T12:05:52Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208047943,141,68.4,5208047947,213,5.24,5208048089,189,,5208047939,56,Back,5208047941,140,37.4,5208047945,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765169,37,1,1,4,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.4,68.4,2024-09-14T12:05:48.995Z,2024-09-14T12:05:51Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208048035,140,32.6,5208048041,213,1.96,5208048065,189,,5208048037,141,86.5,5208048033,56,Back,5208048039,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765255,38,1,1,4,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.3,81.5,2024-09-14T12:05:52.723Z,2024-09-14T13:54:03Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208048449,140,16.9,5208048451,141,63.1,5208048455,213,3.95,5208048447,56,Back,5208048453,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765365,39,1,1,4,51,aqtkb4mgrz8c6iqfufj6qjbv9,0,14.5,46.7,2024-09-14T12:06:03.220Z,2024-09-14T12:06:03Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5208049027,140,60.4,5208049023,157,,5208049031,212,48.4,5208049035,1,,5208049029,141,40.1,5208049033,213,6.19,5208049025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765431,60,1,1,4,53,7gkglopz9cjsysn2u6sbhuvc5,1,34.1,71.2,2024-09-14T12:06:05.016Z,2024-09-14T12:06:07Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208049421,213,5.98,5208049413,56,Center,5208049417,141,61.2,5208049411,3,,5208049415,140,54.9,5208049419,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765447,61,1,1,4,56,7gkglopz9cjsysn2u6sbhuvc5,0,55.0,60.6,2024-09-14T12:06:07.808Z,2024-09-14T12:06:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208049511,212,16.1,5208049505,56,Center,5208049509,141,36.9,5208049507,140,54.1,5208049513,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765501,40,3,1,5,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.4,59.2,2024-09-14T12:06:11.627Z,2024-09-14T13:54:01Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208049743,56,Center,5208049967,233,62,5208049745,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765525,62,7,1,5,0,7gkglopz9cjsysn2u6sbhuvc5,1,42.6,40.8,2024-09-14T12:06:11.628Z,2024-09-14T13:52:10Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5208049891,56,Back,5208049929,233,40,5208049893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765621,64,1,1,5,2,7gkglopz9cjsysn2u6sbhuvc5,1,46.7,43.3,2024-09-14T12:06:14.344Z,2024-09-14T12:06:21Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5208050387,141,60.9,5208050385,140,48.4,5208050391,212,12.1,5208050395,213,1.42,5208050381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765635,65,1,1,5,9,7gkglopz9cjsysn2u6sbhuvc5,0,74.7,59.4,2024-09-14T12:06:20.952Z,2024-09-14T12:06:22Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208050485,286,,5208050473,213,0.37,5208050481,233,41,5208050465,56,Center,5208050469,141,59.7,5208050479,236,,5208050471,212,0.6,5208050467,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,
2719765629,41,74,1,5,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.1,36.0,2024-09-14T12:06:20.953Z,2024-09-14T12:06:23Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5208050437,56,Back,5208050505,233,65,5208050439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765701,43,1,1,5,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.2,62.3,2024-09-14T12:06:25.908Z,2024-09-14T12:06:28Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208050837,140,27.7,5208050843,213,1.84,5208050839,141,87.5,5208050835,56,Back,5208050841,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765713,44,1,1,5,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.7,87.5,2024-09-14T12:06:27.900Z,2024-09-14T12:06:28Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5208050907,141,80.5,5208050903,56,Back,5208050909,212,7.6,5208050905,140,33.3,5208050911,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765731,45,3,1,5,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.8,80.6,2024-09-14T12:06:28.717Z,2024-09-14T13:52:15Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208050975,56,Back,5208051011,233,66,5208051015,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765737,66,45,1,5,17,7gkglopz9cjsysn2u6sbhuvc5,0,61.2,19.4,2024-09-14T12:06:28.717Z,2024-09-14T13:52:16Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5208051001,285,,5208050999,56,Right,5208051035,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765761,46,1,1,5,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.3,80.5,2024-09-14T12:06:29.900Z,2024-09-14T12:06:32Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208051135,141,70.9,5208051139,213,3.66,5208051129,56,Back,5208051137,212,13.1,5208051133,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765809,47,1,1,5,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.6,70.3,2024-09-14T12:06:32.164Z,2024-09-14T12:06:36Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5208051377,212,14.8,5208051373,140,22.2,5208051379,213,4.61,5208051371,56,Back,5208051375,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765865,48,1,1,5,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.9,44.5,2024-09-14T12:06:37.220Z,2024-09-14T12:06:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208051689,212,13.8,5208051693,213,4.92,5208051683,140,27.6,5208051681,56,Back,5208051685,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765877,49,1,1,5,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.9,23.6,2024-09-14T12:06:40.580Z,2024-09-14T12:06:41Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5208051763,212,11.8,5208051765,213,1.11,5208051757,56,Back,5208051759,140,32.9,5208051761,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765905,50,1,1,5,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.9,39.2,2024-09-14T12:06:41.492Z,2024-09-14T12:06:45Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5208051959,1,,5208051951,141,89.6,5208051947,140,53.9,5208051955,212,40.8,5208051957,213,1.00,5208051945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765937,51,1,1,5,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.8,92.9,2024-09-14T12:06:44.924Z,2024-09-14T12:06:46Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208052099,213,5.34,5208052091,56,Left,5208052095,141,80.3,5208052093,140,64.7,5208052097,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719765953,52,1,1,5,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.7,80.3,2024-09-14T12:06:46.372Z,2024-09-14T12:06:47Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208052201,213,2.10,5208052195,140,60.2,5208052199,212,9.3,5208052197,141,92.1,5208052193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766005,53,1,1,5,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.2,92.1,2024-09-14T12:06:47.756Z,2024-09-14T12:06:51Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208052467,141,82.7,5208052463,140,57.9,5208052471,212,6.8,5208052473,213,4.35,5208052459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766017,54,1,1,5,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.9,82.7,2024-09-14T12:06:51.476Z,2024-09-14T12:06:52Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208052541,140,58.2,5208052545,212,13.2,5208052547,213,4.74,5208052539,56,Center,5208052543,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766031,55,1,1,5,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.2,63.3,2024-09-14T12:06:52.035Z,2024-09-14T12:06:53Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5208052629,213,1.79,5208052621,56,Center,5208052625,141,73.9,5208052627,212,7.4,5208052623,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766073,56,1,1,5,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.7,73.9,2024-09-14T12:06:52.989Z,2024-09-14T12:06:56Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5208052869,196,,5208052885,1,,5208052873,140,76.1,5208052871,56,Right,5208052883,213,5.16,5208052875,141,10.9,5208052867,155,,5208052879,212,47.4,,,,,,,,,,,,,,,,,,,,,,,,
2719766131,57,1,1,5,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.1,11.9,2024-09-14T12:06:59.220Z,2024-09-14T12:06:59Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5208053121,213,3.16,5208053113,56,Right,5208053117,141,11.6,5208053119,212,12.9,5208053115,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766155,58,1,1,5,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.8,11.6,2024-09-14T12:06:59.748Z,2024-09-14T12:07:02Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5208053207,213,0.21,5208053199,56,Right,5208053203,141,17.1,5208053205,212,17.6,5208053201,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766143,67,83,1,5,49,7gkglopz9cjsysn2u6sbhuvc5,0,35.0,77.5,2024-09-14T12:07:01.065Z,2024-09-14T12:07:03Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5208053331,399,uiyol728wan4mxco2foplknp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766161,59,1,1,5,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.1,19.4,2024-09-14T12:07:02.036Z,2024-09-14T13:53:58Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208053239,141,17.3,5208053243,213,4.13,5208053237,140,77.2,5208053241,212,1.7,5208053235,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766169,60,1,1,5,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.2,17.3,2024-09-14T12:07:02.556Z,2024-09-14T12:07:04Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5208053279,140,83.6,5208053285,213,0.59,5208053281,141,23.9,5208053277,56,Center,5208053283,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766181,61,1,1,5,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,83.6,23.9,2024-09-14T12:07:03.652Z,2024-09-14T12:07:06Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5208053391,212,4.7,5208053387,140,81.0,5208053385,56,Center,5208053637,233,68,5208053633,236,,5208053389,141,29.5,5208053643,286,,5208053393,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,
2719766215,68,74,1,5,52,7gkglopz9cjsysn2u6sbhuvc5,1,30.3,75.3,2024-09-14T12:07:03.653Z,2024-09-14T12:50:37Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208053671,233,61,5208053593,56,Back,5208053595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766269,62,1,1,5,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.4,34.8,2024-09-14T12:07:06.764Z,2024-09-14T12:07:08Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5208053853,141,46.9,5208053857,213,1.48,5208053849,56,Center,5208053851,140,69.1,5208053855,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766327,63,1,1,5,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.4,54.6,2024-09-14T12:07:08.692Z,2024-09-14T12:07:13Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5208054197,212,18.4,5208054193,140,87.6,5208054195,141,75.4,5208054191,56,Center,5208054199,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766331,64,1,1,5,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,87.5,75.3,2024-09-14T12:07:10.084Z,2024-09-14T13:55:11Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208054219,213,5.23,5208054217,212,13.4,5208054213,140,93.8,5208054211,56,Center,5208054215,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766321,69,12,1,6,1,7gkglopz9cjsysn2u6sbhuvc5,1,3.5,38.3,2024-09-14T12:07:12.593Z,2024-09-14T12:07:14Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208054173,212,7.7,5208054169,140,0.0,5208054171,141,29.7,5208054245,167,,5208054175,213,4.01,5208054167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766337,65,6,1,6,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,98.4,65.7,2024-09-14T12:07:14.073Z,2024-09-14T13:52:56Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5208054327,73,,5208054725,233,70,5208054325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766329,70,6,1,6,2,7gkglopz9cjsysn2u6sbhuvc5,0,1.6,34.3,2024-09-14T12:07:14.073Z,2024-09-14T13:52:56Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5208054689,73,,5208054771,233,65,5208054687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719766967,66,1,1,6,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,99.5,99.5,2024-09-14T12:07:55.020Z,2024-09-14T12:07:56Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5208057337,213,4.31,5208057333,141,66.1,5208057329,56,Center,5208057325,155,,5208057321,2,,5208057327,223,,5208057323,6,,5208057335,212,24.6,5208057331,140,90.4,,,,,,,,,,,,,,,,,,,,,
2719767031,71,12,1,6,46,7gkglopz9cjsysn2u6sbhuvc5,1,8.6,37.7,2024-09-14T12:07:57.849Z,2024-09-14T12:07:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5208057623,213,6.13,5208057613,140,31.3,5208057621,212,24.1,5208057617,141,32.2,5208057609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
