id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2742536229,32,5,1,3,24,b8oqgvx1ijeyn6y1cn6929ix4,0,32.0,101.9,2024-11-02T12:04:56.695Z,2024-11-02T14:18:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332570361,56,Back,5332570847,233,29,5332570363,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536351,30,1,1,3,35,bd4qakf7j0wwie8wke9km7uj8,1,63.6,0.0,2024-11-02T12:05:07.615Z,2024-11-02T12:05:11Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332570975,107,,5332570979,140,70.1,5332570985,213,0.60,5332570983,212,8.2,5332570981,141,4.9,5332570977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536373,31,1,1,3,39,bd4qakf7j0wwie8wke9km7uj8,1,70.1,4.9,2024-11-02T12:05:11.216Z,2024-11-02T13:04:00Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332571131,212,18.1,5332571125,56,Right,5332571129,141,4.0,5332571127,140,52.9,5332571133,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536425,32,1,1,3,41,bd4qakf7j0wwie8wke9km7uj8,1,44.5,2.6,2024-11-02T12:05:13.607Z,2024-11-02T12:05:19Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332571327,213,2.47,5332571321,140,17.7,5332571319,56,Back,5332571325,212,35.8,5332571329,1,,5332571323,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536455,33,1,1,3,47,bd4qakf7j0wwie8wke9km7uj8,0,20.1,54.5,2024-11-02T12:05:19.664Z,2024-11-02T12:05:22Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5332571429,141,70.8,5332571423,157,,5332571427,140,67.0,5332571425,56,Center,5332571435,1,,5332571433,213,0.22,5332571431,212,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536473,33,1,1,3,50,b8oqgvx1ijeyn6y1cn6929ix4,0,26.5,29.7,2024-11-02T12:05:23.097Z,2024-11-02T12:05:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332571531,213,6.28,5332571521,3,,5332571529,212,27.4,5332571523,56,Center,5332571527,141,29.4,5332571525,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536491,34,61,1,3,53,bd4qakf7j0wwie8wke9km7uj8,1,39.4,78.4,2024-11-02T12:05:26.063Z,2024-11-02T12:05:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332571585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536521,35,1,1,3,56,bd4qakf7j0wwie8wke9km7uj8,0,37.0,84.4,2024-11-02T12:05:28.487Z,2024-11-02T13:04:25Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332571777,157,,5332571787,213,0.01,5332571781,140,81.7,5332571779,56,Left,5332571785,212,46.9,5332571783,141,85.4,5332571789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536555,34,1,1,3,58,b8oqgvx1ijeyn6y1cn6929ix4,1,12.3,16.8,2024-11-02T12:05:31.002Z,2024-11-02T12:05:33Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332571959,212,21.9,5332571961,213,1.94,5332571953,56,Back,5332571957,141,46.9,5332571955,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536601,36,1,1,4,3,b8oqgvx1ijeyn6y1cn6929ix4,1,4.8,47.9,2024-11-02T12:05:35.657Z,2024-11-02T12:05:38Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5332572147,157,,5332572157,213,6.10,5332572151,140,55.0,5332572149,56,Center,5332572155,212,53.6,5332572153,141,33.6,5332572159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536611,37,1,1,4,6,b8oqgvx1ijeyn6y1cn6929ix4,1,54.3,31.3,2024-11-02T12:05:38.473Z,2024-11-02T12:05:39Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5332572185,213,3.91,5332572183,212,7.3,5332572179,140,49.3,5332572181,141,23.9,5332572177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536645,38,1,1,4,6,b8oqgvx1ijeyn6y1cn6929ix4,0,49.3,23.9,2024-11-02T12:05:39.178Z,2024-11-02T12:08:15Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5332572409,140,81.6,5332572413,212,38.2,5332572415,213,5.80,5332572411,141,0.0,5332572417,1,,5332572407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536761,36,5,1,4,10,bd4qakf7j0wwie8wke9km7uj8,1,18.6,102.0,2024-11-02T12:05:42.644Z,2024-11-02T14:18:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332572973,56,Back,5332572975,347,,5332572989,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536649,39,5,1,4,10,b8oqgvx1ijeyn6y1cn6929ix4,0,81.4,-2.0,2024-11-02T12:05:42.644Z,2024-11-02T12:05:57Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5332572425,347,,5332572423,56,Right,5332572995,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536789,37,1,1,4,24,bd4qakf7j0wwie8wke9km7uj8,0,19.5,100.0,2024-11-02T12:05:56.824Z,2024-11-02T12:06:00Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332573071,107,,5332573081,213,6.04,5332573079,212,41.4,5332573077,141,87.5,5332573073,56,Left,5332573075,140,57.8,5332573083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536815,40,1,1,4,28,b8oqgvx1ijeyn6y1cn6929ix4,0,33.6,10.4,2024-11-02T12:06:00.610Z,2024-11-02T12:06:05Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332573197,213,0.20,5332573187,157,,5332573195,212,40.4,5332573199,1,,5332573193,141,22.5,5332573189,56,Center,5332573191,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536805,38,44,1,4,30,bd4qakf7j0wwie8wke9km7uj8,1,26.2,80.2,2024-11-02T12:06:02.630Z,2024-11-02T14:33:39Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332573143,285,,5332573257,233,41,5332573141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536823,41,44,1,4,30,b8oqgvx1ijeyn6y1cn6929ix4,0,73.8,19.8,2024-11-02T12:06:02.631Z,2024-11-02T14:33:39Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332573227,56,Right,5332573229,286,,5332573273,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536825,39,1,1,4,30,bd4qakf7j0wwie8wke9km7uj8,1,22.2,84.7,2024-11-02T12:06:02.904Z,2024-11-02T12:06:04Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332573241,213,5.51,5332573239,212,13.2,5332573233,56,Back,5332573237,141,71.1,5332573235,140,31.2,5332573231,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536843,40,1,1,4,32,bd4qakf7j0wwie8wke9km7uj8,1,32.7,72.1,2024-11-02T12:06:04.639Z,2024-11-02T12:06:06Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332573303,212,16.8,5332573305,213,1.94,5332573301,141,95.1,5332573297,56,Back,5332573299,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536863,41,1,1,4,33,bd4qakf7j0wwie8wke9km7uj8,0,28.9,94.2,2024-11-02T12:06:06.159Z,2024-11-02T12:06:08Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332573369,157,,5332573377,212,40.3,5332573375,141,75.4,5332573373,140,65.3,5332573379,213,5.96,5332573381,1,,5332573371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536883,42,1,1,4,37,b8oqgvx1ijeyn6y1cn6929ix4,0,31.5,24.6,2024-11-02T12:06:09.514Z,2024-11-02T12:06:10Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332573525,1,,5332573523,213,5.46,5332573521,212,23.9,5332573515,56,Back,5332573519,141,0.0,5332573517,140,46.9,5332573513,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536947,42,5,1,4,38,bd4qakf7j0wwie8wke9km7uj8,1,53.2,101.3,2024-11-02T12:06:10.446Z,2024-11-02T14:18:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332573829,233,43,5332573815,347,,5332573813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536887,43,5,1,4,38,b8oqgvx1ijeyn6y1cn6929ix4,0,46.8,-1.3,2024-11-02T12:06:10.446Z,2024-11-02T12:06:20Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332573533,56,Back,5332573841,233,42,5332573535,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742536983,43,1,1,4,46,bd4qakf7j0wwie8wke9km7uj8,1,53.3,100.0,2024-11-02T12:06:19.142Z,2024-11-02T12:06:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332573963,213,4.43,5332573965,1,,5332573955,56,Back,5332573961,212,33.0,5332573953,107,,5332573959,141,54.6,5332573957,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537021,44,1,1,4,50,bd4qakf7j0wwie8wke9km7uj8,1,44.6,54.6,2024-11-02T12:06:23.071Z,2024-11-02T12:06:27Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332574161,141,6.2,5332574159,140,46.2,5332574163,212,33.0,5332574165,213,4.76,5332574157,56,Back,5332574167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537039,45,1,1,4,54,bd4qakf7j0wwie8wke9km7uj8,1,57.4,10.0,2024-11-02T12:06:26.975Z,2024-11-02T12:06:29Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332574257,212,15.3,5332574251,56,Right,5332574259,213,0.50,5332574253,140,70.2,5332574255,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537051,46,50,1,4,57,bd4qakf7j0wwie8wke9km7uj8,1,69.7,22.3,2024-11-02T12:06:29.454Z,2024-11-02T14:17:35Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5332574311,56,Center,5332574381,233,44,5332574313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537061,44,7,1,4,57,b8oqgvx1ijeyn6y1cn6929ix4,0,30.3,77.7,2024-11-02T12:06:29.455Z,2024-11-02T14:17:35Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5332574361,233,46,5332574345,285,,5332574343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537111,47,1,1,5,0,bd4qakf7j0wwie8wke9km7uj8,1,58.4,9.7,2024-11-02T12:06:32.510Z,2024-11-02T12:06:35Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332574559,213,3.04,5332574553,140,40.7,5332574555,141,12.5,5332574551,56,Back,5332574557,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537133,48,1,1,5,3,bd4qakf7j0wwie8wke9km7uj8,1,41.1,17.7,2024-11-02T12:06:35.350Z,2024-11-02T12:06:38Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332574631,212,32.4,5332574627,140,36.9,5332574633,213,1.71,5332574635,1,,5332574625,56,Back,5332574629,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537183,49,1,1,5,7,bd4qakf7j0wwie8wke9km7uj8,1,35.2,65.1,2024-11-02T12:06:40.127Z,2024-11-02T12:06:44Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332574871,1,,5332574867,212,39.1,5332574861,56,Back,5332574865,141,7.6,5332574869,213,4.75,5332574863,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537201,50,1,1,5,11,bd4qakf7j0wwie8wke9km7uj8,1,36.2,7.6,2024-11-02T12:06:43.896Z,2024-11-02T12:06:46Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332574953,213,0.04,5332574955,1,,5332574943,140,68.8,5332574949,212,34.3,5332574945,141,9.8,5332574937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537223,51,1,1,5,13,bd4qakf7j0wwie8wke9km7uj8,1,70.8,11.4,2024-11-02T12:06:46.119Z,2024-11-02T14:17:16Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5332575067,56,Right,5332575075,213,3.40,5332575073,212,8.7,5332575071,141,8.2,5332575081,156,,5332575069,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537235,52,1,1,5,16,bd4qakf7j0wwie8wke9km7uj8,1,64.2,8.9,2024-11-02T12:06:48.358Z,2024-11-02T12:06:49Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332575149,213,1.55,5332575143,140,64.3,5332575147,212,5.8,5332575145,141,17.4,5332575141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537257,53,1,1,5,17,bd4qakf7j0wwie8wke9km7uj8,1,64.3,17.4,2024-11-02T12:06:49.279Z,2024-11-02T12:06:51Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5332575261,56,Right,5332575267,212,22.4,5332575269,213,5.90,5332575263,140,84.1,5332575265,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537303,54,1,1,5,19,bd4qakf7j0wwie8wke9km7uj8,1,86.4,5.6,2024-11-02T12:06:51.814Z,2024-11-02T12:06:56Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332575417,56,Center,5332575423,212,13.9,5332575425,213,1.24,5332575421,141,24.9,5332575419,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537321,55,1,1,5,24,bd4qakf7j0wwie8wke9km7uj8,0,99.1,27.9,2024-11-02T12:06:56.303Z,2024-11-02T12:06:56Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332575491,141,44.9,5332575489,140,98.0,5332575493,212,11.6,5332575487,56,Center,5332575495,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537597,46,1,1,5,45,b8oqgvx1ijeyn6y1cn6929ix4,0,15.2,58.1,2024-11-02T12:07:17.521Z,2024-11-02T14:17:18Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5332576639,56,Center,5332576647,213,0.07,5332576641,140,70.5,5332576637,199,,5332576645,212,58.2,5332576649,1,,5332576643,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537601,56,1,1,5,50,bd4qakf7j0wwie8wke9km7uj8,1,29.6,40.1,2024-11-02T12:07:23.007Z,2024-11-02T12:07:24Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332576661,56,Back,5332576659,3,,5332576669,213,1.97,5332576663,140,23.7,5332576665,141,61.5,5332576667,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537629,58,1,1,5,52,bd4qakf7j0wwie8wke9km7uj8,1,23.7,60.2,2024-11-02T12:07:24.456Z,2024-11-02T12:07:27Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332576807,141,64.9,5332576811,213,2.91,5332576803,56,Back,5332576809,212,14.2,5332576805,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537689,59,1,1,5,54,bd4qakf7j0wwie8wke9km7uj8,0,11.1,64.9,2024-11-02T12:07:26.863Z,2024-11-02T12:07:31Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5332577097,1,,5332577087,56,Left,5332577091,141,89.9,5332577085,157,,5332577095,213,0.35,5332577093,212,49.2,5332577089,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537681,47,8,1,5,58,b8oqgvx1ijeyn6y1cn6929ix4,1,40.6,23.3,2024-11-02T12:07:30.627Z,2024-11-02T12:07:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332577053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537777,48,1,1,6,0,b8oqgvx1ijeyn6y1cn6929ix4,1,42.2,36.1,2024-11-02T12:07:32.369Z,2024-11-02T12:07:37Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332577527,1,,5332577517,56,Center,5332577523,212,30.5,5332577525,213,6.17,5332577521,141,31.2,5332577519,140,71.1,5332577515,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537785,49,44,1,6,5,b8oqgvx1ijeyn6y1cn6929ix4,1,74.0,20.0,2024-11-02T12:07:37.618Z,2024-11-02T14:33:40Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332577599,233,60,5332577569,56,Right,5332577573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537787,60,44,1,6,5,bd4qakf7j0wwie8wke9km7uj8,0,26.0,80.0,2024-11-02T12:07:37.619Z,2024-11-02T14:33:40Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332577631,233,49,5332577575,56,Back,5332577577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537793,50,1,1,6,6,b8oqgvx1ijeyn6y1cn6929ix4,0,72.1,30.9,2024-11-02T12:07:38.230Z,2024-11-02T12:11:16Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332587631,212,2.4,5332577583,56,Center,5332587633,213,5.21,5332587625,3,,5332587629,141,27.8,5332587627,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537797,61,61,1,6,6,bd4qakf7j0wwie8wke9km7uj8,1,24.3,86.6,2024-11-02T12:07:39.046Z,2024-11-02T12:12:32Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332577603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742540911,109,1,1,6,8,bd4qakf7j0wwie8wke9km7uj8,0,18.2,79.4,2024-11-02T12:07:40.525Z,2024-11-02T12:13:09Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332593225,140,28.9,5332593223,56,Back,5332593227,141,91.7,5332593233,213,0.64,5332593235,1,,5332593221,157,,5332593231,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742537827,51,2,1,6,8,b8oqgvx1ijeyn6y1cn6929ix4,1,71.9,8.8,2024-11-02T12:07:40.609Z,2024-11-02T14:17:25Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5332577753,140,84.6,5332577755,141,11.1,5332577777,7,6bajck5osvj7trnwt2a5mc3dg,5332577779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538151,63,1,1,6,44,bd4qakf7j0wwie8wke9km7uj8,0,19.2,84.5,2024-11-02T12:08:16.686Z,2024-11-02T12:08:19Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5332579407,157,,5332579417,212,54.6,5332579411,56,Left,5332579405,5,,5332579415,141,82.7,5332579413,140,71.2,5332579419,213,6.26,5332579409,241,,5332579421,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538161,52,1,1,6,48,b8oqgvx1ijeyn6y1cn6929ix4,0,25.4,28.6,2024-11-02T12:08:20.874Z,2024-11-02T12:08:22Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5332579507,141,14.4,5332579511,213,5.77,5332579501,3,,5332579509,212,19.7,5332579503,56,Back,5332579505,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538189,64,1,1,6,50,bd4qakf7j0wwie8wke9km7uj8,1,61.3,87.7,2024-11-02T12:08:22.470Z,2024-11-02T12:08:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332579675,212,5.4,5332579679,213,0.59,5332579671,141,92.1,5332579669,140,65.6,5332579665,56,Left,5332579661,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538199,53,45,1,6,54,b8oqgvx1ijeyn6y1cn6929ix4,0,43.3,7.0,2024-11-02T12:08:26.614Z,2024-11-02T14:17:47Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332579769,233,65,5332579699,285,,5332579697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538203,65,3,1,6,54,bd4qakf7j0wwie8wke9km7uj8,1,56.7,93.0,2024-11-02T12:08:26.614Z,2024-11-02T14:17:47Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5332579749,233,53,5332579713,56,Left,5332579715,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538249,66,1,1,6,55,bd4qakf7j0wwie8wke9km7uj8,1,46.1,93.3,2024-11-02T12:08:27.542Z,2024-11-02T12:08:33Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5332579931,212,35.2,5332579935,1,,5332579933,213,3.50,5332579927,140,14.7,5332579929,141,75.3,5332579925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538281,67,1,1,7,0,bd4qakf7j0wwie8wke9km7uj8,1,19.4,69.9,2024-11-02T12:08:32.935Z,2024-11-02T12:08:37Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5332580069,140,27.5,5332580077,1,,5332580075,213,4.97,5332580067,56,Back,5332580073,212,33.9,5332580071,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538293,68,1,1,7,4,bd4qakf7j0wwie8wke9km7uj8,1,34.6,24.1,2024-11-02T12:08:37.110Z,2024-11-02T12:08:39Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332580155,140,25.9,5332580161,213,2.27,5332580159,212,14.2,5332580153,56,Back,5332580157,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538313,69,1,1,7,6,bd4qakf7j0wwie8wke9km7uj8,1,27.7,43.6,2024-11-02T12:08:39.126Z,2024-11-02T12:08:42Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332580273,212,16.8,5332580267,56,Back,5332580275,213,1.42,5332580271,141,68.1,5332580269,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538347,70,1,1,7,10,bd4qakf7j0wwie8wke9km7uj8,1,28.3,71.2,2024-11-02T12:08:42.766Z,2024-11-02T12:08:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332580477,56,Back,5332580487,141,56.3,5332580491,213,4.61,5332580489,212,10.2,5332580483,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538385,71,1,1,7,14,bd4qakf7j0wwie8wke9km7uj8,1,31.6,56.9,2024-11-02T12:08:46.998Z,2024-11-02T12:08:49Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332580681,213,1.41,5332580675,140,34.8,5332580679,212,20.6,5332580673,56,Back,5332580677,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538393,72,1,1,7,17,bd4qakf7j0wwie8wke9km7uj8,1,35.3,90.5,2024-11-02T12:08:49.678Z,2024-11-02T12:08:52Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332580747,213,0.21,5332580739,56,Left,5332580743,141,96.2,5332580745,212,18.8,5332580741,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538419,73,1,1,7,20,bd4qakf7j0wwie8wke9km7uj8,1,41.5,89.0,2024-11-02T12:08:52.783Z,2024-11-02T12:08:56Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332580915,212,29.1,5332580909,56,Back,5332580917,213,3.71,5332580913,141,66.0,5332580911,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538459,74,1,1,7,24,bd4qakf7j0wwie8wke9km7uj8,1,18.1,66.0,2024-11-02T12:08:56.750Z,2024-11-02T12:09:00Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5332581069,141,24.4,5332581065,56,Back,5332581071,212,30.0,5332581067,140,27.6,5332581073,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538509,75,1,1,7,28,bd4qakf7j0wwie8wke9km7uj8,1,27.7,24.4,2024-11-02T12:09:00.517Z,2024-11-02T12:09:06Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332581335,56,Back,5332581339,141,4.9,5332581337,140,31.5,5332581341,212,13.8,5332581343,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742538515,76,4,1,7,33,bd4qakf7j0wwie8wke9km7uj8,1,35.8,14.6,2024-11-02T12:09:05.625Z,2024-11-02T12:09:22Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332581817,233,54,5332581797,265,,5332581821,286,,5332581791,13,,5332581793,56,Back,5332581795,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
