id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2725068105,31,1,1,3,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.3,58.5,2024-09-23T17:05:06.362Z,2024-09-23T17:14:23Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5236887859,56,Left,5236887861,140,69.6,5236887863,141,93.6,5236887867,213,0.89,5236887865,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068171,32,1,1,3,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.6,93.2,2024-09-23T17:05:07.442Z,2024-09-23T19:12:56Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5236888307,140,64.4,5236888309,141,83.3,5236888313,213,4.13,5236888305,56,Left,5236888311,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068197,33,1,1,3,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.0,77.5,2024-09-23T17:05:14.834Z,2024-09-23T17:05:17Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5236888459,213,4.54,5236888445,56,Center,5236888447,140,67.3,5236888455,212,10.7,5236888451,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068201,34,1,1,3,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.3,62.0,2024-09-23T17:05:17.266Z,2024-09-23T19:12:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5236888469,56,Left,5236888473,141,82.7,5236888477,213,2.24,5236888475,212,17.9,5236888471,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068221,35,1,1,3,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.7,82.7,2024-09-23T17:05:17.842Z,2024-09-23T17:05:19Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5236888573,56,Center,5236888577,141,51.0,5236888579,212,22.1,5236888575,140,51.9,5236888581,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068281,36,1,1,3,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.9,51.0,2024-09-23T17:05:19.563Z,2024-09-23T17:05:24Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236888843,56,Right,5236888847,141,15.9,5236888849,212,25.8,5236888845,140,61.2,5236888851,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068295,37,1,1,3,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.2,15.9,2024-09-23T17:05:24.091Z,2024-09-23T19:12:52Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5236888931,213,0.97,5236888927,141,46.9,5236888923,140,74.9,5236888929,212,25.5,5236888919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068351,38,1,1,3,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.9,46.9,2024-09-23T17:05:25.690Z,2024-09-23T19:12:50Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236889187,56,Center,5236889189,140,94.7,5236889193,212,26.0,5236889195,213,5.64,5236889191,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068353,39,1,1,3,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,95.0,24.2,2024-09-23T17:05:26.193Z,2024-09-23T19:12:47Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5236889209,212,3.0,5236889199,2,,5236889205,140,96.7,5236889211,213,0.94,5236889207,141,27.8,5236889203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068317,30,61,1,3,21,6wwwud48qahpwrfxs20334qk5,1,7.7,63.9,2024-09-23T17:05:27.795Z,2024-09-23T17:05:27Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5236889045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068617,44,15,1,3,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,91.5,43.0,2024-09-23T17:05:27.905Z,2024-09-23T19:42:31Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5236933341,233,31,5236890637,17,,5236933289,230,99.7,5236933279,103,19,5236933285,146,93.4,5236933291,231,48.9,5236933275,78,,5236933281,328,,5236933277,102,48.4,5236890639,56,Center,5236891049,82,5236933283,458,5236933287,147,44.2,5236890635,22,5236891045,20,,,,,,,,,,,,,
2725068337,31,10,1,3,22,6wwwud48qahpwrfxs20334qk5,1,8.4,57.8,2024-09-23T17:05:28.005Z,2024-09-23T17:17:35Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5236900751,56,Back,5236933355,233,44,5236900749,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725071489,73,1,1,3,23,6wwwud48qahpwrfxs20334qk5,1,11.0,66.6,2024-09-23T17:05:29.063Z,2024-09-23T17:10:39Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5236907149,141,94.2,5236907153,213,1.59,5236907145,56,Back,5236907151,212,18.8,5236907147,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068397,33,1,1,3,27,6wwwud48qahpwrfxs20334qk5,0,8.6,95.1,2024-09-23T17:05:33.121Z,2024-09-23T17:12:45Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236889471,212,24.1,5236889475,1,,5236889465,56,Back,5236889467,140,31.3,5236889463,157,,5236889473,213,6.15,5236889469,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725073153,94,1,1,3,28,6wwwud48qahpwrfxs20334qk5,0,24.4,96.7,2024-09-23T17:05:34.174Z,2024-09-23T17:18:21Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5236917003,157,,5236917007,140,25.1,5236917009,141,97.1,5236917013,213,0.35,5236917015,1,,5236917005,56,Back,5236917011,212,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068425,40,61,1,3,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.8,8.3,2024-09-23T17:05:36.178Z,2024-09-23T19:12:44Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5236889635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068459,42,1,1,3,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.1,18.6,2024-09-23T17:05:38.763Z,2024-09-23T17:05:40Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5236889805,212,12.6,5236889799,56,Right,5236889803,141,20.4,5236889807,213,3.04,5236889801,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076913,198,1,1,3,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.4,16.6,2024-09-23T17:05:39.365Z,2024-09-23T17:19:24Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236940167,212,8.0,5236940163,140,54.8,5236940169,213,3.19,5236940161,56,Right,5236940165,141,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068489,43,1,1,3,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.2,20.4,2024-09-23T17:05:40.635Z,2024-09-23T17:05:42Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236889965,140,94.5,5236889971,213,0.09,5236889961,155,,5236889969,212,44.6,5236889973,1,,5236889963,56,Center,5236889967,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068711,35,1,1,3,54,6wwwud48qahpwrfxs20334qk5,0,12.7,52.8,2024-09-23T17:06:00.130Z,2024-09-23T17:19:54Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5236891209,1,,5236891199,56,Center,5236891203,141,60.6,5236891207,213,0.09,5236942223,157,,5236891205,212,61.4,5236891201,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068741,45,1,1,4,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.2,35.4,2024-09-23T17:06:06.522Z,2024-09-23T17:06:08Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236891389,140,37.8,5236891393,212,16.0,5236891397,1,,5236891387,56,Back,5236891391,141,20.1,5236891385,157,,5236891395,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068785,47,1,1,4,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.4,24.0,2024-09-23T17:06:08.017Z,2024-09-23T17:06:12Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236891645,56,Back,5236891653,213,2.97,5236891649,141,31.9,5236891651,212,32.4,5236891647,140,6.0,5236891655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068791,48,1,1,4,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,3.9,18.0,2024-09-23T17:06:12.755Z,2024-09-23T17:06:15Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5236891735,213,0.34,5236891739,1,,5236891717,157,,5236891727,141,42.4,5236891723,140,48.4,5236891731,212,49.6,5236891719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068795,36,1,1,4,8,6wwwud48qahpwrfxs20334qk5,0,50.1,54.6,2024-09-23T17:06:14.697Z,2024-09-23T19:12:43Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5236891749,3,,5236891753,140,68.4,5236891757,212,22.6,5236891751,56,Center,5236891755,141,72.0,5236891759,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068829,49,1,1,4,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,32.3,23.4,2024-09-23T17:06:18.171Z,2024-09-23T17:06:19Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5236891965,56,Center,5236891971,212,31.3,5236891969,141,46.4,5236891967,140,58.1,5236891973,213,0.52,5236891963,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068843,37,1,1,4,13,6wwwud48qahpwrfxs20334qk5,0,44.1,50.3,2024-09-23T17:06:18.946Z,2024-09-23T17:06:20Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5236892059,212,29.6,5236892061,213,0.23,5236892055,140,71.6,5236892051,3,,5236892053,56,Center,5236892057,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068901,50,1,1,4,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.0,39.7,2024-09-23T17:06:23.137Z,2024-09-23T17:06:25Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236892331,140,35.4,5236892329,56,Back,5236892335,212,24.3,5236892333,141,74.4,5236892337,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068925,51,1,1,4,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,77.6,2024-09-23T17:06:25.497Z,2024-09-23T19:12:41Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5236892481,56,Center,5236892487,212,17.8,5236892483,140,52.2,5236892489,213,6.03,5236892485,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725078705,233,61,1,4,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,47.3,77.3,2024-09-23T17:06:26.109Z,2024-09-23T17:21:47Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5236949307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068919,38,43,1,4,21,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-23T17:06:27.857Z,2024-09-23T17:21:11Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5236892435,56,Center,5236947169,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068945,40,1,1,4,25,6wwwud48qahpwrfxs20334qk5,0,60.4,35.7,2024-09-23T17:06:31.033Z,2024-09-23T17:06:32Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5236892629,213,6.15,5236892689,233,52,5236892693,286,,5236892623,141,34.9,5236892627,212,4.1,5236892687,236,,5236892617,56,Center,5236892619,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068953,52,74,1,4,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.4,64.8,2024-09-23T17:06:31.034Z,2024-09-23T18:00:53Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5236892677,285,,5236892675,56,Back,5236892713,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068969,41,3,1,4,27,6wwwud48qahpwrfxs20334qk5,0,63.7,33.4,2024-09-23T17:06:32.969Z,2024-09-23T18:00:55Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5236892781,56,Center,5236892953,233,53,5236892783,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068983,53,7,1,4,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.3,66.6,2024-09-23T17:06:32.970Z,2024-09-23T19:12:39Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5236892907,56,Back,5236892909,285,,5236892925,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068987,54,43,1,4,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-23T17:06:35.361Z,2024-09-23T17:07:49Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5236896971,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069005,55,1,1,4,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.1,75.3,2024-09-23T17:06:36.770Z,2024-09-23T17:06:38Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5236893055,140,37.1,5236893057,141,51.6,5236893053,56,Back,5236893059,212,16.2,5236893061,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069043,57,1,1,4,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.9,49.4,2024-09-23T17:06:38.370Z,2024-09-23T17:06:43Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236893239,213,5.35,5236893235,141,14.7,5236893237,212,29.3,5236893233,140,61.4,5236893231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069067,58,1,1,4,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.2,26.2,2024-09-23T17:06:42.866Z,2024-09-23T17:06:46Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236893387,140,79.4,5236893385,56,Right,5236893391,212,15.8,5236893389,141,18.5,5236893393,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069069,59,1,1,4,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.4,10.3,2024-09-23T17:06:46.593Z,2024-09-23T17:06:48Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5236893437,213,3.23,5236893429,140,58.2,5236893435,212,17.1,5236893431,141,8.2,5236893427,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069095,60,1,1,4,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.2,8.2,2024-09-23T17:06:48.297Z,2024-09-23T19:12:32Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5236893617,140,46.6,5236893615,56,Back,5236893621,212,21.9,5236893619,141,34.9,5236893623,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069147,61,1,1,4,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.5,34.6,2024-09-23T17:06:52.153Z,2024-09-23T17:06:57Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236893949,141,92.9,5236893945,140,93.2,5236893937,155,,5236893957,213,0.72,5236893941,56,Left,5236893955,212,59.8,5236893959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069165,62,1,1,4,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,95.7,88.6,2024-09-23T17:06:57.026Z,2024-09-23T17:06:59Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5236894021,213,3.20,5236894019,212,10.3,5236894015,140,85.9,5236894013,56,Left,5236894017,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069189,64,1,1,4,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.7,87.7,2024-09-23T17:06:59.809Z,2024-09-23T17:07:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5236894155,141,79.7,5236894159,213,3.47,5236894157,212,16.7,5236894153,140,70.7,5236894151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069233,65,1,1,4,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.5,79.7,2024-09-23T17:07:01.249Z,2024-09-23T17:07:06Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5236894427,140,55.0,5236894431,212,25.0,5236894429,141,50.6,5236894433,213,4.06,5236894425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069277,66,1,1,5,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.3,44.9,2024-09-23T17:07:06.034Z,2024-09-23T17:07:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236894695,212,22.5,5236894691,140,79.5,5236894687,155,,5236894689,56,Center,5236894693,141,62.3,5236894697,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069299,67,1,1,5,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.2,59.0,2024-09-23T17:07:11.817Z,2024-09-23T17:07:13Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5236894827,213,1.10,5236894823,141,89.1,5236894821,140,86.2,5236894825,212,23.0,5236894817,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069335,68,1,1,5,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.0,88.6,2024-09-23T17:07:13.130Z,2024-09-23T19:12:25Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5236895011,140,90.3,5236895005,2,,5236895015,212,24.0,5236895017,213,4.90,5236895013,141,53.9,5236895009,56,Center,5236895007,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069337,69,61,1,5,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,91.2,50.7,2024-09-23T17:07:14.107Z,2024-09-23T17:24:46Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5236961573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069343,43,12,1,5,11,6wwwud48qahpwrfxs20334qk5,1,12.1,46.1,2024-09-23T17:07:17.056Z,2024-09-23T19:12:27Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5236895051,56,Back,5236895057,212,20.2,5236895053,140,27.0,5236895059,213,0.68,5236895055,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069311,42,61,1,5,12,6wwwud48qahpwrfxs20334qk5,1,6.0,49.7,2024-09-23T17:07:18.432Z,2024-09-23T17:25:26Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5236894923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069363,70,1,1,5,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.7,39.8,2024-09-23T17:07:18.561Z,2024-09-23T17:25:47Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236895171,212,13.6,5236895165,56,Center,5236895167,140,88.4,5236895173,213,5.84,5236965399,155,,5236895169,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069369,71,61,1,5,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,88.4,31.2,2024-09-23T17:07:20.522Z,2024-09-23T17:25:55Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236895185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069387,44,61,1,5,16,6wwwud48qahpwrfxs20334qk5,0,8.7,76.1,2024-09-23T17:07:22.304Z,2024-09-23T17:07:22Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5236895281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069459,72,1,1,5,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.4,4.7,2024-09-23T17:07:26.762Z,2024-09-23T17:07:30Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236895721,141,6.5,5236895719,140,74.8,5236895717,56,Right,5236895725,213,3.04,5236895723,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069465,73,1,1,5,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,74.4,6.8,2024-09-23T17:07:29.833Z,2024-09-23T17:07:30Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5236895757,140,83.8,5236895761,212,9.9,5236895755,56,Right,5236895763,213,6.21,5236895759,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069493,45,61,1,5,26,6wwwud48qahpwrfxs20334qk5,1,17.6,84.5,2024-09-23T17:07:32.337Z,2024-09-23T17:07:32Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236895873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069515,74,61,1,5,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,82.6,3.8,2024-09-23T17:07:33.597Z,2024-09-23T19:12:23Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236895985,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069681,46,5,1,5,28,6wwwud48qahpwrfxs20334qk5,1,18.2,102.0,2024-09-23T17:07:34.048Z,2024-09-23T18:01:16Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236896881,347,,5236896879,56,Back,5236896889,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069531,75,5,1,5,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,81.8,-2.0,2024-09-23T17:07:34.048Z,2024-09-23T18:01:16Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236896077,56,Right,5236896931,233,46,5236896079,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069715,47,1,1,5,41,6wwwud48qahpwrfxs20334qk5,1,20.3,100.0,2024-09-23T17:07:47.656Z,2024-09-23T17:07:51Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236897065,107,,5236897075,213,5.10,5236897071,141,75.6,5236897069,140,27.0,5236897073,212,18.8,5236897067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069741,48,1,1,5,45,6wwwud48qahpwrfxs20334qk5,1,12.3,73.0,2024-09-23T17:07:51.408Z,2024-09-23T19:12:21Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5236897227,213,4.90,5236897223,141,19.8,5236897229,1,,5236897221,140,18.8,5236897219,56,Back,5236897225,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069767,49,1,1,5,47,6wwwud48qahpwrfxs20334qk5,1,18.8,19.8,2024-09-23T17:07:53.800Z,2024-09-23T17:07:56Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5236897403,212,14.0,5236897405,213,0.49,5236897397,56,Back,5236897401,141,29.5,5236897399,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069791,50,1,1,5,50,6wwwud48qahpwrfxs20334qk5,1,29.8,26.5,2024-09-23T17:07:56.496Z,2024-09-23T17:07:59Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5236897477,141,8.2,5236897473,140,36.5,5236897481,212,14.3,5236897485,213,5.23,5236897471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069809,51,1,1,5,52,6wwwud48qahpwrfxs20334qk5,1,37.4,7.3,2024-09-23T17:07:58.872Z,2024-09-23T17:08:00Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5236897577,56,Back,5236897583,212,11.0,5236897579,140,28.5,5236897585,213,2.59,5236897581,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069845,52,1,1,5,54,6wwwud48qahpwrfxs20334qk5,1,28.5,15.8,2024-09-23T17:08:00.080Z,2024-09-23T17:08:03Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5236897817,56,Back,5236897835,213,2.35,5236897825,141,29.5,5236897821,140,19.7,5236897831,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069871,53,1,1,5,57,6wwwud48qahpwrfxs20334qk5,1,19.2,30.9,2024-09-23T17:08:03.456Z,2024-09-23T17:08:06Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5236897989,212,23.0,5236897987,141,64.6,5236897983,56,Back,5236897985,140,17.6,5236897991,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
