id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787820693,34,1,1,2,38,6wwwud48qahpwrfxs20334qk5,1,57.7,84.4,2025-03-14T18:03:25.129Z,2025-03-14T18:03:26Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5578977577,140,66.1,5578977587,213,0.81,5578977575,56,Left,5578977583,212,12.8,5578977579,141,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820727,35,1,1,2,40,6wwwud48qahpwrfxs20334qk5,1,66.1,98.3,2025-03-14T18:03:26.529Z,2025-03-14T18:03:29Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5578977791,212,12.1,5578977787,140,56.1,5578977785,56,Left,5578977789,141,89.4,5578977795,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820747,36,1,1,2,42,6wwwud48qahpwrfxs20334qk5,1,61.1,88.3,2025-03-14T18:03:29.257Z,2025-03-14T18:03:30Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5578977917,212,12.3,5578977913,141,98.1,5578977921,213,0.57,5578977909,140,70.9,5578977905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820777,37,1,1,2,44,6wwwud48qahpwrfxs20334qk5,0,67.4,97.1,2025-03-14T18:03:30.689Z,2025-03-14T18:05:04Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5578978069,213,6.25,5578978057,140,74.4,5578978067,212,7.4,5578978061,141,96.7,5578978053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823793,91,1,1,2,48,6wwwud48qahpwrfxs20334qk5,1,78.1,96.6,2025-03-14T18:03:34.702Z,2025-03-14T18:08:22Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5578993659,140,73.4,5578993661,141,88.6,5578993657,56,Left,5578993665,213,3.98,5578993663,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820809,31,4,1,2,49,7gkglopz9cjsysn2u6sbhuvc5,1,23.2,10.6,2025-03-14T18:03:36.169Z,2025-03-14T18:03:40Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5578978281,265,,5578978279,152,,5578978293,233,38,5578978283,285,,5578978275,13,,5578978277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820799,38,4,1,2,49,6wwwud48qahpwrfxs20334qk5,0,76.8,89.4,2025-03-14T18:03:36.170Z,2025-03-14T18:03:39Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5578978255,56,Left,5578978263,265,,5578978253,13,,5578978267,286,,5578978321,233,31,5578978259,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821077,32,1,1,3,8,7gkglopz9cjsysn2u6sbhuvc5,0,23.3,10.4,2025-03-14T18:03:55.375Z,2025-03-14T18:04:01Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5578979649,56,Right,5578979651,140,63.3,5578979659,1,,5578979655,212,42.2,5578979647,152,,5578979653,141,16.8,5578979643,5,,5578979657,213,0.10,5578979645,157,,,,,,,,,,,,,,,,,,,,,,,,,
2787821089,33,44,1,3,12,7gkglopz9cjsysn2u6sbhuvc5,1,65.3,13.2,2025-03-14T18:03:59.272Z,2025-03-14T20:26:24Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5578979733,56,Right,5578979789,233,39,5578979735,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821071,39,44,1,3,12,6wwwud48qahpwrfxs20334qk5,0,34.7,86.8,2025-03-14T18:03:59.273Z,2025-03-14T20:26:24Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5578979617,56,Back,5578979619,285,,5578979779,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787848983,413,1,1,3,13,7gkglopz9cjsysn2u6sbhuvc5,0,58.9,14.3,2025-03-14T18:03:59.464Z,2025-03-14T19:00:43Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5579130017,3,,5579130029,213,0.18,5579130021,56,Right,5579130027,212,6.9,5579130019,168,,5579130025,141,16.1,5579130023,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821081,40,61,1,3,13,6wwwud48qahpwrfxs20334qk5,1,31.4,93.0,2025-03-14T18:04:00.301Z,2025-03-14T19:00:43Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5578979675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821131,34,1,1,3,16,7gkglopz9cjsysn2u6sbhuvc5,1,60.0,21.5,2025-03-14T18:04:02.599Z,2025-03-14T18:04:04Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5578979941,56,Right,5578979949,212,7.0,5578979943,140,63.2,5578979945,141,12.5,5578979953,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821153,35,1,1,3,18,7gkglopz9cjsysn2u6sbhuvc5,1,63.2,12.5,2025-03-14T18:04:04.622Z,2025-03-14T18:04:06Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5578980101,213,3.00,5578980097,141,17.0,5578980093,56,Back,5578980095,140,42.6,5578980099,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821159,36,1,1,3,19,7gkglopz9cjsysn2u6sbhuvc5,1,41.5,18.8,2025-03-14T18:04:06.254Z,2025-03-14T18:04:07Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5578980131,213,1.87,5578980123,56,Back,5578980125,140,38.4,5578980127,141,34.5,5578980129,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821173,37,1,1,3,20,7gkglopz9cjsysn2u6sbhuvc5,1,38.4,34.5,2025-03-14T18:04:07.070Z,2025-03-14T18:04:08Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5578980193,213,1.72,5578980179,56,Back,5578980191,212,14.6,5578980187,141,55.7,5578980183,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821201,38,1,1,3,21,7gkglopz9cjsysn2u6sbhuvc5,1,36.3,55.7,2025-03-14T18:04:08.078Z,2025-03-14T18:04:10Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5578980301,213,3.32,5578980299,212,23.5,5578980297,141,49.7,5578980295,140,14.3,5578980293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821219,39,1,1,3,24,7gkglopz9cjsysn2u6sbhuvc5,0,14.3,49.7,2025-03-14T18:04:10.468Z,2025-03-14T18:04:12Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5578980401,1,,5578980399,213,0.07,5578980397,212,56.5,5578980391,56,Center,5578980393,140,68.0,5578980389,157,,5578980395,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821249,41,12,1,3,27,6wwwud48qahpwrfxs20334qk5,1,27.0,34.9,2025-03-14T18:04:14.432Z,2025-03-14T18:59:45Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5578980579,15,,5578980555,213,5.59,5578980549,140,39.7,5578980553,212,17.4,5578980551,141,18.5,5578980547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821315,40,1,1,3,30,7gkglopz9cjsysn2u6sbhuvc5,1,68.0,85.7,2025-03-14T18:04:16.687Z,2025-03-14T18:04:20Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5578980839,141,92.4,5578980837,140,77.5,5578980835,56,Left,5578980843,213,0.43,5578980841,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821335,41,1,1,3,33,7gkglopz9cjsysn2u6sbhuvc5,1,83.7,90.5,2025-03-14T18:04:20.238Z,2025-03-14T18:04:22Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5578980959,212,20.3,5578980963,213,3.93,5578980953,141,69.3,5578980947,140,70.1,5578980943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821415,42,1,1,3,36,7gkglopz9cjsysn2u6sbhuvc5,1,70.1,69.3,2025-03-14T18:04:22.798Z,2025-03-14T21:05:09Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5578981325,140,68.3,5578981323,56,Center,5578981331,213,4.61,5578981327,141,43.0,5578981329,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821419,43,1,1,3,41,7gkglopz9cjsysn2u6sbhuvc5,0,80.9,44.0,2025-03-14T18:04:28.295Z,2025-03-14T21:42:16Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5579960911,212,5.8,5579962457,286,,5579960913,213,0.31,5578981357,56,Center,5579962451,236,,5579960907,140,86.2,5579962453,233,42,5579960909,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821423,42,74,1,3,41,6wwwud48qahpwrfxs20334qk5,1,20.3,46.6,2025-03-14T18:04:28.296Z,2025-03-14T21:40:25Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579962415,285,,5579962483,233,43,5578981375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821459,44,13,1,3,45,7gkglopz9cjsysn2u6sbhuvc5,1,78.2,61.5,2025-03-14T18:04:31.927Z,2025-03-14T21:08:09Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5578982499,230,98.2,5578981563,18,,5578982501,231,51.8,5578981561,22,,5578982497,458,,5578982495,103,22.2,5578981565,56,Center,5578982491,73,,5579971909,72,,5578982493,102,60.3,,,,,,,,,,,,,,,,,,,,,
2787821465,43,5,1,3,47,6wwwud48qahpwrfxs20334qk5,1,-1.5,38.1,2025-03-14T18:04:34.199Z,2025-03-14T21:40:36Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5578981645,233,45,5578981587,346,,5578981585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821481,45,5,1,3,47,7gkglopz9cjsysn2u6sbhuvc5,0,101.5,61.9,2025-03-14T18:04:34.199Z,2025-03-14T19:03:48Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5578981661,233,43,5578981637,56,Center,5578981639,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821629,44,1,1,4,0,6wwwud48qahpwrfxs20334qk5,1,5.0,37.7,2025-03-14T18:04:46.897Z,2025-03-14T18:04:49Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5578982473,213,1.69,5578982477,237,,5578982469,141,49.0,5578982471,212,7.7,5578982463,124,,5578982465,56,Back,5578982467,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821647,45,1,1,4,2,6wwwud48qahpwrfxs20334qk5,1,4.1,51.0,2025-03-14T18:04:49.041Z,2025-03-14T18:04:52Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5578982581,212,32.1,5578982579,141,95.6,5578982575,56,Back,5578982583,213,1.23,5578982585,1,,5578982577,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821651,46,1,1,4,5,6wwwud48qahpwrfxs20334qk5,0,6.6,96.0,2025-03-14T18:04:52.256Z,2025-03-14T18:58:49Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5578982601,56,Back,5578982643,233,46,5578982603,140,7.4,5578982641,236,,5578982611,1,,5578982647,286,,5578982609,213,5.65,5578982605,141,95.1,5578982607,212,1.0,5578982599,157,,,,,,,,,,,,,,,,,,,,,,
2787821653,46,74,1,4,5,7gkglopz9cjsysn2u6sbhuvc5,1,83.2,9.7,2025-03-14T18:04:52.257Z,2025-03-14T20:20:29Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5578982661,233,46,5578982613,56,Right,5578982615,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821669,47,5,1,4,7,7gkglopz9cjsysn2u6sbhuvc5,0,101.1,13.2,2025-03-14T18:04:54.433Z,2025-03-14T20:19:43Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5578982671,346,,5578982669,56,Right,5578982773,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821683,47,5,1,4,7,6wwwud48qahpwrfxs20334qk5,1,-1.1,86.8,2025-03-14T18:04:54.433Z,2025-03-14T20:19:42Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5578982757,233,47,5578982729,346,,5578982727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821861,48,1,1,4,28,6wwwud48qahpwrfxs20334qk5,0,5.1,39.2,2025-03-14T18:05:15.001Z,2025-03-14T18:05:17Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5578983631,1,,5578983623,141,21.3,5578983619,56,Center,5578983627,212,62.2,5578983633,74,,5578983621,140,63.2,5578983629,213,6.09,5578983617,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821873,48,1,1,4,30,7gkglopz9cjsysn2u6sbhuvc5,0,43.5,76.0,2025-03-14T18:05:16.846Z,2025-03-14T18:05:18Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5578983693,140,61.0,5578983691,56,Left,5578983695,141,80.5,5578983689,3,,5578983699,213,0.17,5578983697,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821907,49,1,1,4,33,6wwwud48qahpwrfxs20334qk5,1,31.8,6.4,2025-03-14T18:05:20.160Z,2025-03-14T18:05:22Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5578983875,140,40.1,5578983873,56,Back,5578983877,141,27.6,5578983881,213,1.03,5578983879,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821911,50,50,1,4,35,6wwwud48qahpwrfxs20334qk5,1,39.1,25.5,2025-03-14T18:05:21.861Z,2025-03-14T20:19:16Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5578983965,233,49,5578983905,56,Back,5578983907,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821897,49,7,1,4,35,7gkglopz9cjsysn2u6sbhuvc5,0,60.9,74.5,2025-03-14T18:05:21.862Z,2025-03-14T20:19:15Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5578983933,233,50,5578983821,285,,5578983819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821919,51,61,1,4,36,6wwwud48qahpwrfxs20334qk5,1,39.2,28.3,2025-03-14T18:05:22.608Z,2025-03-14T18:05:32Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5578983945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821933,50,3,1,4,37,7gkglopz9cjsysn2u6sbhuvc5,0,65.0,75.2,2025-03-14T18:05:23.590Z,2025-03-14T20:19:16Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5578984017,286,,5578984189,233,52,5578984015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821951,52,7,1,4,37,6wwwud48qahpwrfxs20334qk5,0,35.0,24.8,2025-03-14T18:05:23.591Z,2025-03-14T20:19:16Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5578984177,233,50,5578984113,285,,5578984111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821955,53,43,1,4,40,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-03-14T18:05:27.081Z,2025-03-14T18:58:10Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579124557,144,83,5578984291,399,egwhlgopjtjkop7ozy7ltk1cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821975,51,1,1,4,42,7gkglopz9cjsysn2u6sbhuvc5,1,65.5,70.3,2025-03-14T18:05:29.135Z,2025-03-14T18:05:30Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5578984259,212,11.4,5578984261,213,0.50,5578984257,141,78.4,5578984255,140,75.0,5578984253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821977,52,1,1,4,43,7gkglopz9cjsysn2u6sbhuvc5,1,75.0,78.4,2025-03-14T18:05:30.126Z,2025-03-14T18:05:32Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5578984277,213,0.36,5578984275,212,14.6,5578984273,141,86.0,5578984271,140,88.0,5578984269,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821999,53,1,1,4,45,7gkglopz9cjsysn2u6sbhuvc5,0,88.8,86.0,2025-03-14T18:05:31.998Z,2025-03-14T18:05:33Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5578984399,2,,5578984411,213,4.45,5578984401,155,,5578984403,56,Center,5578984405,140,86.5,5578984409,212,9.4,5578984407,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822041,54,12,1,4,48,6wwwud48qahpwrfxs20334qk5,1,8.6,30.4,2025-03-14T18:05:34.473Z,2025-03-14T18:58:35Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5578984611,213,0.27,5578984609,212,31.1,5578984607,141,42.4,5578984603,56,Back,5578984605,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822059,54,1,1,4,50,7gkglopz9cjsysn2u6sbhuvc5,1,63.5,64.0,2025-03-14T18:05:36.743Z,2025-03-14T18:05:38Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5578984701,213,5.74,5578984699,212,6.0,5578984693,56,Center,5578984695,140,68.4,5578984697,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822069,55,1,1,4,52,7gkglopz9cjsysn2u6sbhuvc5,1,68.4,59.4,2025-03-14T18:05:38.791Z,2025-03-14T18:05:39Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5578984755,212,7.8,5578984749,56,Center,5578984753,141,63.1,5578984751,140,61.4,5578984757,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822097,56,1,1,4,53,7gkglopz9cjsysn2u6sbhuvc5,1,61.4,63.1,2025-03-14T18:05:39.575Z,2025-03-14T18:05:42Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5578984945,140,61.0,5578984955,212,7.9,5578984959,213,1.62,5578984941,56,Center,5578984949,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822131,57,1,1,4,56,7gkglopz9cjsysn2u6sbhuvc5,1,62.2,76.9,2025-03-14T18:05:42.526Z,2025-03-14T18:05:45Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5578985131,141,68.7,5578985127,56,Center,5578985135,213,4.77,5578985133,212,5.6,5578985129,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822155,58,1,1,4,58,7gkglopz9cjsysn2u6sbhuvc5,0,62.5,68.7,2025-03-14T18:05:44.942Z,2025-03-14T18:05:47Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5578985239,155,,5578985241,56,Left,5578985251,1,,5578985249,213,0.75,5578985245,141,100.0,5578985243,140,85.5,5578985247,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822249,55,5,1,4,59,6wwwud48qahpwrfxs20334qk5,1,13.2,-1.5,2025-03-14T18:05:45.592Z,2025-03-14T20:19:43Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5578985673,347,,5578985671,56,Back,5578985753,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822157,59,5,1,4,59,7gkglopz9cjsysn2u6sbhuvc5,0,86.8,101.5,2025-03-14T18:05:45.592Z,2025-03-14T21:40:38Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5578985785,233,55,5578985253,56,Left,5578985255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822277,56,1,1,5,8,6wwwud48qahpwrfxs20334qk5,1,12.0,0.0,2025-03-14T18:05:54.488Z,2025-03-14T18:05:56Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5578985851,107,,5578985861,213,1.92,5578985859,212,11.4,5578985853,56,Back,5578985855,140,8.3,5578985857,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822293,57,1,1,5,9,6wwwud48qahpwrfxs20334qk5,1,8.3,14.4,2025-03-14T18:05:55.464Z,2025-03-14T18:05:57Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5578985957,56,Back,5578985963,212,8.1,5578985965,213,5.14,5578985959,140,11.5,5578985961,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822323,58,1,1,5,10,6wwwud48qahpwrfxs20334qk5,1,10.4,4.1,2025-03-14T18:05:56.936Z,2025-03-14T18:06:01Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5578986139,56,Back,5578986147,213,2.19,5578986141,140,4.4,5578986143,141,17.1,5578986145,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822345,59,1,1,5,14,6wwwud48qahpwrfxs20334qk5,0,3.9,13.1,2025-03-14T18:06:00.984Z,2025-03-14T18:06:03Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5578986257,1,,5578986243,155,,5578986253,212,56.2,5578986247,56,Right,5578986255,213,6.19,5578986251,141,5.3,5578986249,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822365,60,1,1,5,17,7gkglopz9cjsysn2u6sbhuvc5,0,43.6,85.9,2025-03-14T18:06:03.782Z,2025-03-14T18:06:06Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5578986385,213,5.72,5578986381,141,75.0,5578986383,212,14.0,5578986375,3,,5578986379,140,54.9,5578986377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822377,60,44,1,5,18,6wwwud48qahpwrfxs20334qk5,1,44.0,20.6,2025-03-14T18:06:05.400Z,2025-03-14T20:26:24Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5578986463,233,61,5578986427,56,Back,5578986429,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822373,61,44,1,5,18,7gkglopz9cjsysn2u6sbhuvc5,0,56.0,79.4,2025-03-14T18:06:05.401Z,2025-03-14T20:26:25Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5578986409,56,Left,5578986411,286,,5578986487,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822393,61,61,1,5,19,6wwwud48qahpwrfxs20334qk5,1,42.6,13.7,2025-03-14T18:06:05.737Z,2025-03-14T20:25:27Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5578986539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822463,62,1,1,5,21,6wwwud48qahpwrfxs20334qk5,1,37.5,29.5,2025-03-14T18:06:07.728Z,2025-03-14T18:06:12Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5578986897,1,,5578986889,140,43.3,5578986895,213,1.38,5578986893,212,32.4,5578986891,141,76.3,5578986887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822503,63,1,1,5,26,6wwwud48qahpwrfxs20334qk5,1,56.6,69.6,2025-03-14T18:06:12.744Z,2025-03-14T18:06:16Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5578987127,213,3.88,5578987119,56,Back,5578987125,212,9.7,5578987123,141,60.0,5578987121,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822537,64,1,1,5,30,6wwwud48qahpwrfxs20334qk5,1,54.0,58.5,2025-03-14T18:06:16.464Z,2025-03-14T18:06:20Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5578987287,141,12.2,5578987291,213,5.48,5578987285,140,82.9,5578987283,56,Right,5578987293,1,,5578987289,212,43.7,5578987281,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822565,65,1,1,5,33,6wwwud48qahpwrfxs20334qk5,0,86.4,11.6,2025-03-14T18:06:20.080Z,2025-03-14T18:06:22Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5578987449,212,13.3,5578987447,141,19.4,5578987451,213,0.41,5578987443,56,Right,5578987445,140,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822645,63,1,1,5,38,7gkglopz9cjsysn2u6sbhuvc5,1,8.6,83.6,2025-03-14T18:06:24.534Z,2025-03-14T18:06:28Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5578987867,56,Back,5578987869,140,36.1,5578987865,157,,5578987877,1,,5578987875,213,6.06,5578987871,141,73.8,5578987873,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822655,64,61,1,5,41,7gkglopz9cjsysn2u6sbhuvc5,0,36.1,73.8,2025-03-14T18:06:27.975Z,2025-03-14T18:06:28Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5578987929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822671,65,5,1,5,42,7gkglopz9cjsysn2u6sbhuvc5,0,42.6,102.0,2025-03-14T18:06:28.496Z,2025-03-14T20:19:44Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5578987969,56,Back,5578987971,347,,5578988117,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
