id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2719992307,39,4,1,2,59,dbl7ir1qugqz8nvp1vzn8im50,0,77.6,8.0,2024-09-14T15:05:08.679Z,2024-09-14T15:05:13Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5209237917,13,,5209237929,152,,5209237931,286,,5209237921,295,,5209238139,233,27,5209237925,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719992515,28,1,1,3,4,a9vw7ikerpr4cuweeeka5aneg,1,27.3,88.7,2024-09-14T15:05:13.193Z,2024-09-14T15:05:16Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5209238907,5,,5209238911,56,Back,5209238919,213,4.19,5209238917,212,5.4,5209238915,141,81.8,5209238909,152,,5209238913,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719992539,29,1,1,3,7,a9vw7ikerpr4cuweeeka5aneg,1,24.7,81.8,2024-09-14T15:05:16.201Z,2024-09-14T17:05:51Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209239067,140,10.9,5209239065,56,Back,5209239071,212,15.9,5209239073,213,3.56,5209239069,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719992681,30,1,1,3,8,a9vw7ikerpr4cuweeeka5aneg,1,10.9,72.3,2024-09-14T15:05:17.249Z,2024-09-14T15:05:22Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209239761,213,5.04,5209239755,140,20.8,5209239757,141,27.4,5209239751,56,Back,5209239759,212,32.3,5209239763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719992971,31,1,1,3,13,a9vw7ikerpr4cuweeeka5aneg,1,24.1,24.4,2024-09-14T15:05:23.081Z,2024-09-14T15:05:30Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209241193,213,1.29,5209241191,212,18.4,5209241185,140,28.9,5209241183,56,Back,5209241189,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719993007,32,1,1,3,21,a9vw7ikerpr4cuweeeka5aneg,1,34.4,53.1,2024-09-14T15:05:30.185Z,2024-09-14T15:05:32Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209241429,213,1.66,5209241421,56,Back,5209241423,140,33.0,5209241425,141,77.6,5209241427,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719993107,33,1,1,3,22,a9vw7ikerpr4cuweeeka5aneg,1,33.0,77.6,2024-09-14T15:05:31.921Z,2024-09-14T15:05:35Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209241971,140,60.1,5209241977,213,0.44,5209241975,212,31.5,5209241969,56,Left,5209241973,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719993519,34,1,1,3,26,a9vw7ikerpr4cuweeeka5aneg,1,61.1,96.9,2024-09-14T15:05:35.513Z,2024-09-14T15:05:51Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209244151,141,82.5,5209244149,140,62.9,5209244153,212,10.0,5209244147,56,Left,5209244155,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719993641,35,1,1,3,41,a9vw7ikerpr4cuweeeka5aneg,0,61.2,67.1,2024-09-14T15:05:50.873Z,2024-09-14T15:05:54Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5209244805,1,,5209244801,212,35.9,5209244793,140,64.1,5209244803,213,4.80,5209244797,141,14.5,5209244789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719993727,40,4,1,3,48,dbl7ir1qugqz8nvp1vzn8im50,1,38.6,91.7,2024-09-14T15:05:57.936Z,2024-09-14T17:05:49Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209245441,56,Back,5209245439,13,,5210117327,233,36,5209245445,265,,5209245443,152,,5209269639,189,,5209245447,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719993723,36,4,1,3,48,a9vw7ikerpr4cuweeeka5aneg,0,61.4,8.3,2024-09-14T15:05:57.937Z,2024-09-14T17:05:50Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209245307,152,,5209245305,56,Right,5209245309,265,,5210117351,233,40,5209245301,13,,5210117301,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719994705,41,1,1,4,13,dbl7ir1qugqz8nvp1vzn8im50,1,45.5,91.4,2024-09-14T15:06:23.055Z,2024-09-14T15:06:29Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209250319,152,,5209250335,1,,5209250327,140,44.2,5209250329,141,26.2,5209250315,155,,5209250317,196,,5209250333,213,4.68,5209250323,56,Back,5209250313,5,,5209250331,212,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2719994821,42,1,1,4,20,dbl7ir1qugqz8nvp1vzn8im50,1,41.1,21.6,2024-09-14T15:06:29.280Z,2024-09-14T15:06:32Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209250827,141,30.4,5209250825,140,27.3,5209250823,56,Back,5209250831,213,2.75,5209250829,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719994999,43,1,1,4,23,dbl7ir1qugqz8nvp1vzn8im50,1,24.2,31.2,2024-09-14T15:06:32.535Z,2024-09-14T15:06:37Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5209251651,141,61.8,5209251649,140,9.6,5209251655,213,2.21,5209251647,56,Back,5209251653,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719995063,44,1,1,4,28,dbl7ir1qugqz8nvp1vzn8im50,1,12.9,59.1,2024-09-14T15:06:37.160Z,2024-09-14T15:06:39Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209251961,140,28.6,5209251965,212,21.6,5209251963,141,38.6,5209251959,56,Back,5209251967,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719995373,45,1,1,4,29,dbl7ir1qugqz8nvp1vzn8im50,1,28.6,38.6,2024-09-14T15:06:38.831Z,2024-09-14T15:06:48Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5209253541,212,23.3,5209253537,140,11.1,5209253543,213,2.48,5209253539,141,59.6,5209253535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719995469,46,1,1,4,38,dbl7ir1qugqz8nvp1vzn8im50,1,19.5,51.8,2024-09-14T15:06:47.936Z,2024-09-14T15:06:50Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209254009,56,Left,5209254015,141,94.7,5209254021,1,,5209254017,212,46.4,5209254005,155,,5209254019,213,0.68,5209254011,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719995607,47,1,1,4,41,dbl7ir1qugqz8nvp1vzn8im50,0,53.9,94.7,2024-09-14T15:06:50.167Z,2024-09-14T15:06:53Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209254617,213,5.79,5209254609,56,Center,5209254615,212,37.9,5209254611,140,85.7,5209254613,141,68.2,5209254619,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719995681,38,1,1,4,44,a9vw7ikerpr4cuweeeka5aneg,1,9.9,53.3,2024-09-14T15:06:53.393Z,2024-09-14T15:06:56Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5209254977,56,Back,5209254983,212,21.4,5209254985,213,5.24,5209254979,140,20.1,5209254981,141,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719995793,39,1,1,4,46,a9vw7ikerpr4cuweeeka5aneg,1,22.0,25.6,2024-09-14T15:06:56.016Z,2024-09-14T15:06:59Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209255629,213,1.40,5209255621,140,27.3,5209255631,1,,5209255627,212,32.2,5209255619,56,Back,5209255625,141,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719995959,40,1,1,4,50,a9vw7ikerpr4cuweeeka5aneg,1,27.3,72.2,2024-09-14T15:06:59.488Z,2024-09-14T15:07:05Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209256589,140,36.6,5209256587,56,Back,5209256591,141,65.4,5209256595,213,5.84,5209256593,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719996239,41,1,1,4,55,a9vw7ikerpr4cuweeeka5aneg,1,28.7,42.1,2024-09-14T15:07:04.872Z,2024-09-14T15:07:12Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209258027,213,0.76,5209258025,212,50.0,5209258023,141,92.9,5209258019,56,Left,5209258017,155,,5209258021,140,63.1,5209258029,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719996413,42,1,1,5,2,a9vw7ikerpr4cuweeeka5aneg,1,74.9,94.5,2024-09-14T15:07:12.080Z,2024-09-14T15:07:16Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209258829,213,5.41,5209258821,56,Left,5209258823,140,81.2,5209258825,141,83.0,5209258827,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719996511,43,1,1,5,7,a9vw7ikerpr4cuweeeka5aneg,1,81.2,83.0,2024-09-14T15:07:16.496Z,2024-09-14T17:05:58Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5209259375,140,73.2,5209259379,212,8.5,5209259373,56,Left,5209259381,213,3.31,5209259377,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719996885,45,1,1,5,18,a9vw7ikerpr4cuweeeka5aneg,1,67.3,85.1,2024-09-14T15:07:27.400Z,2024-09-14T15:07:29Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209261275,213,3.32,5209261265,140,42.9,5209261263,56,Back,5209261273,212,26.0,5209261269,141,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719996993,46,1,1,5,20,a9vw7ikerpr4cuweeeka5aneg,1,45.9,78.6,2024-09-14T15:07:29.408Z,2024-09-14T15:07:32Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209261853,140,59.8,5209261847,56,Left,5209261861,141,89.1,5209261865,212,16.2,5209261867,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719997085,47,1,1,5,23,a9vw7ikerpr4cuweeeka5aneg,1,60.2,87.6,2024-09-14T15:07:32.232Z,2024-09-14T15:07:35Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209262361,141,79.5,5209262357,56,Back,5209262359,140,43.3,5209262363,212,18.6,5209262365,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719997185,48,1,1,5,26,a9vw7ikerpr4cuweeeka5aneg,1,43.3,79.5,2024-09-14T15:07:35.568Z,2024-09-14T15:07:39Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209262957,1,,5209262945,56,Back,5209262947,140,45.6,5209262953,213,4.78,5209262949,141,26.0,5209262951,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719997451,49,1,1,5,29,a9vw7ikerpr4cuweeeka5aneg,1,55.5,22.4,2024-09-14T15:07:38.977Z,2024-09-14T15:07:46Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209264449,56,Left,5209264459,213,1.09,5209264457,212,56.5,5209264443,155,,5209264461,1,,5209264455,141,96.0,5209264447,196,,5209264453,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719997641,50,1,1,5,38,a9vw7ikerpr4cuweeeka5aneg,1,75.7,94.1,2024-09-14T15:07:47.648Z,2024-09-14T15:08:06Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,1.0,,5209265523,141,55.7,5209265521,140,95.5,5209268827,210,13,5209265519,56,Center,5209265525,212,33.4,5209268831,154,,5209265527,213,5.38,5209265529,1,,5209265515,2,,5209265517,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719997653,51,13,1,5,41,a9vw7ikerpr4cuweeeka5aneg,1,95.5,57.9,2024-09-14T15:07:50.785Z,2024-09-14T15:08:07Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209265609,61,,5209268939,55,50,5209268937,154,,5209269025,231,51.6,5209268943,102,58.7,5209265607,22,,5209268935,29,,5209268945,103,15.3,5209265611,56,Center,5209268933,83,,5209268947,230,99.0,5209266395,72,,,,,,,,,,,,,,,,,,,,,
2719998209,48,5,1,5,43,dbl7ir1qugqz8nvp1vzn8im50,1,-0.8,42.8,2024-09-14T15:07:52.472Z,2024-09-14T17:01:46Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209268491,346,,5209268671,233,52,5209268489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719997687,52,5,1,5,43,a9vw7ikerpr4cuweeeka5aneg,0,100.8,57.2,2024-09-14T15:07:52.472Z,2024-09-14T17:01:46Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209265843,346,,5209268777,233,48,5209265839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719998575,49,1,1,6,3,dbl7ir1qugqz8nvp1vzn8im50,1,3.8,39.8,2024-09-14T15:08:12.642Z,2024-09-14T15:08:15Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5209270281,124,,5209270289,140,4.7,5209270291,141,49.9,5209270297,213,1.43,5209270375,189,,5209270285,56,Back,5209270303,237,,5209270295,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999183,51,1,1,6,8,dbl7ir1qugqz8nvp1vzn8im50,1,26.0,61.7,2024-09-14T15:08:17.121Z,2024-09-14T15:09:52Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209273235,56,Center,5209273253,213,0.09,5209273255,1,,5209273245,141,67.3,5209273231,157,,5209273239,140,66.3,5209290433,189,,5209273249,212,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719998723,50,79,1,6,9,dbl7ir1qugqz8nvp1vzn8im50,0,0.0,0.0,2024-09-14T15:08:18.307Z,2024-09-14T15:08:18Z,,,,,5209271043,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720002609,70,61,1,6,9,dbl7ir1qugqz8nvp1vzn8im50,1,44.9,54.9,2024-09-14T15:08:18.634Z,2024-09-14T15:09:58Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209291251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999135,53,79,1,6,19,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T15:08:28.588Z,2024-09-14T15:08:28Z,,,,,5209273009,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999207,52,44,1,6,20,dbl7ir1qugqz8nvp1vzn8im50,1,74.4,57.0,2024-09-14T15:08:29.488Z,2024-09-14T17:06:11Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209273387,286,,5209273797,233,54,5209273385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999267,54,44,1,6,20,a9vw7ikerpr4cuweeeka5aneg,0,25.6,43.0,2024-09-14T15:08:29.489Z,2024-09-14T16:59:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209273657,285,,5209273655,56,Back,5209273753,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720004807,76,1,1,6,21,dbl7ir1qugqz8nvp1vzn8im50,0,66.1,56.1,2024-09-14T15:08:30.203Z,2024-09-14T15:10:55Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209302941,213,5.61,5209302931,56,Center,5209302929,3,,5209302937,212,1.7,5209302935,141,54.5,5209302933,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720003615,74,61,1,6,21,a9vw7ikerpr4cuweeeka5aneg,1,24.2,52.7,2024-09-14T15:08:30.558Z,2024-09-14T16:12:08Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209296459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999353,55,43,1,6,22,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T15:08:31.272Z,2024-09-14T15:10:31Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209274187,56,Back,5209274195,213,0.25,5209274193,212,10.5,5209274185,3,0,5209274191,141,62.7,5209274189,140,24.2,5209298693,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999385,57,1,1,6,24,a9vw7ikerpr4cuweeeka5aneg,1,27.4,74.7,2024-09-14T15:08:33.888Z,2024-09-14T15:08:34Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209274335,56,Back,5209274353,213,5.09,5209274339,140,29.7,5209274351,212,6.6,5209274349,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999399,58,1,1,6,25,a9vw7ikerpr4cuweeeka5aneg,0,29.7,65.7,2024-09-14T15:08:34.600Z,2024-09-14T15:08:37Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209274735,286,,5209274403,212,5.2,5209274405,213,3.30,5209274399,140,24.8,5209274727,236,,5209274397,56,Back,5209274401,141,64.5,5209274729,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999451,53,74,1,6,25,dbl7ir1qugqz8nvp1vzn8im50,1,72.8,39.4,2024-09-14T15:08:34.601Z,2024-09-14T16:52:45Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5209274797,233,58,5209274663,285,,5209274659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999809,55,1,1,6,32,dbl7ir1qugqz8nvp1vzn8im50,1,83.5,82.1,2024-09-14T15:08:41.481Z,2024-09-14T15:08:45Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209276545,212,8.1,5209276541,140,78.4,5209276537,56,Left,5209276543,141,91.1,5209276547,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719999849,56,1,1,6,36,dbl7ir1qugqz8nvp1vzn8im50,1,75.2,93.9,2024-09-14T15:08:45.177Z,2024-09-14T15:08:46Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209276781,213,3.65,5209276777,212,11.9,5209276771,140,65.3,5209276763,56,Left,5209276773,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000025,57,1,1,6,37,dbl7ir1qugqz8nvp1vzn8im50,1,65.3,85.3,2024-09-14T15:08:46.217Z,2024-09-14T15:08:50Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209277737,213,3.44,5209277717,56,Back,5209277731,212,26.4,5209277721,140,41.3,5209277725,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000107,58,1,1,6,41,dbl7ir1qugqz8nvp1vzn8im50,1,36.9,76.9,2024-09-14T15:08:50.241Z,2024-09-14T15:08:52Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5209278085,56,Back,5209278089,141,58.2,5209278093,213,3.85,5209278087,140,22.8,5209278091,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000293,59,1,1,6,43,dbl7ir1qugqz8nvp1vzn8im50,1,21.3,58.4,2024-09-14T15:08:52.105Z,2024-09-14T15:08:56Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209278969,140,30.1,5209278973,212,21.1,5209278975,213,1.12,5209278971,141,86.3,5209278967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000369,60,1,1,6,47,dbl7ir1qugqz8nvp1vzn8im50,1,41.1,81.2,2024-09-14T15:08:56.801Z,2024-09-14T15:08:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5209279335,56,Back,5209279339,141,68.5,5209279343,213,5.33,5209279337,140,47.0,5209279341,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000395,59,83,1,6,48,a9vw7ikerpr4cuweeeka5aneg,0,57.0,16.7,2024-09-14T15:08:57.127Z,2024-09-14T17:05:55Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5210153637,399,2z8u8kyv91shp0la8alkn6kus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000377,61,1,1,6,49,dbl7ir1qugqz8nvp1vzn8im50,0,48.4,70.3,2024-09-14T15:08:58.737Z,2024-09-14T15:09:01Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209279385,140,39.9,5209279383,56,Back,5209279939,286,,5209279929,236,,5209279387,141,76.1,5209279389,212,9.8,5209279933,233,60,5209279391,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000465,60,74,1,6,49,a9vw7ikerpr4cuweeeka5aneg,1,63.0,25.3,2024-09-14T15:08:58.738Z,2024-09-14T16:52:46Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209280029,233,61,5209279827,285,,5209279825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000525,61,3,1,6,52,a9vw7ikerpr4cuweeeka5aneg,0,63.9,20.9,2024-09-14T15:09:01.504Z,2024-09-14T16:57:18Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5209280153,56,Right,5209280155,286,,5209280491,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000539,62,7,1,6,52,dbl7ir1qugqz8nvp1vzn8im50,1,36.1,79.1,2024-09-14T15:09:01.505Z,2024-09-14T16:57:17Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209280237,56,Back,5209280239,285,,5209280401,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000621,64,1,1,6,54,dbl7ir1qugqz8nvp1vzn8im50,0,35.4,76.4,2024-09-14T15:09:03.402Z,2024-09-14T17:06:08Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5209280681,213,0.09,5209280667,155,,5209280677,141,78.7,5209280675,140,51.1,5209280671,56,Center,5209280679,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000783,62,1,1,6,58,a9vw7ikerpr4cuweeeka5aneg,1,37.9,19.0,2024-09-14T15:09:07.735Z,2024-09-14T15:09:10Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5209281549,212,32.3,5209281647,213,6.03,5209281531,141,7.3,5209281513,56,Right,5209281651,1,,5209281511,3,,5209281523,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000719,65,83,1,6,59,dbl7ir1qugqz8nvp1vzn8im50,0,29.0,92.6,2024-09-14T15:09:08.113Z,2024-09-14T15:09:19Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209283585,399,6k7khwtkxpem9z17bl5rrf2p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000821,63,50,1,6,59,a9vw7ikerpr4cuweeeka5aneg,1,70.5,6.9,2024-09-14T15:09:09.057Z,2024-09-14T16:57:19Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209282859,286,,5209282857,56,Right,5209282975,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000871,66,7,1,6,59,dbl7ir1qugqz8nvp1vzn8im50,1,29.5,93.1,2024-09-14T15:09:09.058Z,2024-09-14T16:57:18Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209282003,167,,5209282009,285,,5209282007,56,Back,5209282911,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000889,64,5,1,7,2,a9vw7ikerpr4cuweeeka5aneg,1,68.2,-1.4,2024-09-14T15:09:11.489Z,2024-09-14T17:01:47Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209283365,233,67,5209282087,56,Right,5209282091,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720000909,67,5,1,7,2,dbl7ir1qugqz8nvp1vzn8im50,0,31.8,101.4,2024-09-14T15:09:11.489Z,2024-09-14T17:01:47Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209282177,347,,5209283421,233,64,5209282173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720001203,65,1,1,7,10,a9vw7ikerpr4cuweeeka5aneg,1,63.3,0.0,2024-09-14T15:09:19.208Z,2024-09-14T15:09:20Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5209283789,213,2.35,5209283767,107,,5209283771,56,Right,5209283779,140,55.7,5209283783,141,10.7,5209283787,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
