id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2709232247,36,13,1,2,58,b8oqgvx1ijeyn6y1cn6929ix4,1,92.1,52.7,2024-08-16T17:03:34.661Z,2024-08-16T17:03:48Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150101671,56,Center,5150102011,328,,5150102191,55,34,5150102201,231,51.1,5150102187,29,,5150102189,154,,5150102197,103,61.1,5150102199,230,99.0,5150102007,15,,5150101667,22,5150102185,74,5150101669,17,5150102195,102,51.3,,,,,,,,,,,,,,,,,
2709232287,26,5,1,2,59,a9vw7ikerpr4cuweeeka5aneg,1,-1.4,54.3,2024-08-16T17:03:36.172Z,2024-08-16T19:02:47Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150101893,346,,5150101927,233,37,5150101891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232257,37,5,1,2,59,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,45.7,2024-08-16T17:03:36.172Z,2024-08-16T19:02:47Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150101739,56,Center,5150101949,233,26,5150101741,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232411,27,1,1,3,18,a9vw7ikerpr4cuweeeka5aneg,1,4.4,56.6,2024-08-16T17:03:54.964Z,2024-08-16T17:03:56Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150102549,74,,5150102531,56,Center,5150102543,213,6.17,5150102539,141,46.7,5150102541,212,57.5,5150102529,124,,5150102535,140,58.8,5150102545,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232413,28,44,1,3,19,a9vw7ikerpr4cuweeeka5aneg,1,57.0,47.6,2024-08-16T17:03:56.052Z,2024-08-16T19:08:14Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5150102557,286,,5150102589,233,38,5150102555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232407,38,44,1,3,19,b8oqgvx1ijeyn6y1cn6929ix4,0,43.0,52.4,2024-08-16T17:03:56.053Z,2024-08-16T19:08:15Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5150102519,56,Back,5150102521,285,,5150102621,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232417,29,1,1,3,20,a9vw7ikerpr4cuweeeka5aneg,0,58.8,46.7,2024-08-16T17:03:56.668Z,2024-08-16T17:03:57Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5150102571,3,,5150102577,140,70.5,5150102579,141,38.2,5150102573,168,,5150102575,56,Center,5150102581,212,13.6,5150102583,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232433,40,1,1,3,22,b8oqgvx1ijeyn6y1cn6929ix4,1,39.9,69.4,2024-08-16T17:03:58.973Z,2024-08-16T17:04:02Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150102705,213,0.22,5150102695,140,63.0,5150102701,212,24.9,5150102693,56,Center,5150102697,141,77.5,5150102691,157,,5150102709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232439,41,44,1,3,25,b8oqgvx1ijeyn6y1cn6929ix4,1,71.2,80.4,2024-08-16T17:04:02.005Z,2024-08-16T19:08:15Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150102723,56,Left,5150102747,233,30,5150102725,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232441,30,44,1,3,25,a9vw7ikerpr4cuweeeka5aneg,0,28.8,19.6,2024-08-16T17:04:02.006Z,2024-08-16T19:08:16Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150102729,285,,5150102727,56,Back,5150102767,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232485,42,1,1,3,25,b8oqgvx1ijeyn6y1cn6929ix4,1,63.0,77.5,2024-08-16T17:04:02.285Z,2024-08-16T17:04:09Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150103001,141,72.9,5150102995,3,,5150103005,213,5.39,5150102997,56,Center,5150103003,212,4.0,5150102999,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232525,43,1,1,3,32,b8oqgvx1ijeyn6y1cn6929ix4,1,74.6,91.1,2024-08-16T17:04:08.861Z,2024-08-16T17:04:12Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150103213,141,79.1,5150103209,56,Left,5150103217,213,3.82,5150103211,140,64.9,5150103215,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232545,44,1,1,3,35,b8oqgvx1ijeyn6y1cn6929ix4,1,64.9,75.4,2024-08-16T17:04:12.085Z,2024-08-16T17:04:13Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150103343,141,93.6,5150103347,213,1.63,5150103341,140,64.2,5150103345,212,12.4,5150103339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232577,45,1,1,3,36,b8oqgvx1ijeyn6y1cn6929ix4,1,64.2,93.6,2024-08-16T17:04:13.572Z,2024-08-16T17:50:55Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5150103525,140,58.9,5150103529,141,79.1,5150103533,212,11.3,5150103537,213,4.20,5150103523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232595,46,1,1,3,40,b8oqgvx1ijeyn6y1cn6929ix4,1,60.7,78.8,2024-08-16T17:04:17.436Z,2024-08-16T17:04:19Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150103623,212,11.3,5150103621,141,93.3,5150103619,140,55.4,5150103625,213,2.08,5150103617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232687,47,1,1,3,42,b8oqgvx1ijeyn6y1cn6929ix4,1,55.4,93.3,2024-08-16T17:04:19.413Z,2024-08-16T17:04:29Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150104125,140,76.8,5150104123,56,Left,5150104127,141,86.6,5150104129,212,22.9,5150104121,155,,5150104131,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709256001,393,1,1,3,44,b8oqgvx1ijeyn6y1cn6929ix4,1,79.8,89.3,2024-08-16T17:04:20.589Z,2024-08-16T17:52:00Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150236675,212,7.9,5150236669,56,Left,5150236671,140,74.4,5150236677,213,2.37,5150236673,141,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232691,48,50,1,3,47,b8oqgvx1ijeyn6y1cn6929ix4,1,75.8,95.9,2024-08-16T17:04:23.981Z,2024-08-16T19:02:29Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5150164083,56,Left,5150164921,233,31,5150164085,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232665,31,7,1,3,47,a9vw7ikerpr4cuweeeka5aneg,1,24.2,4.1,2024-08-16T17:04:23.982Z,2024-08-16T19:02:29Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5150103977,167,,5150103987,285,,5150103981,56,Back,5150164901,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232673,32,5,1,3,53,a9vw7ikerpr4cuweeeka5aneg,0,22.1,-1.5,2024-08-16T17:04:29.645Z,2024-08-16T17:24:20Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5150104885,233,50,5150104045,56,Back,5150104047,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232805,50,5,1,3,53,b8oqgvx1ijeyn6y1cn6929ix4,1,77.9,101.5,2024-08-16T17:04:29.645Z,2024-08-16T19:02:48Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150104837,56,Left,5150104877,233,32,5150104841,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232867,51,1,1,4,17,b8oqgvx1ijeyn6y1cn6929ix4,0,80.5,100.0,2024-08-16T17:04:54.180Z,2024-08-16T17:04:57Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150105231,140,87.0,5150105243,1,,5150105235,212,28.2,5150105227,107,,5150105233,141,61.7,5150105229,56,Center,5150105239,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232881,33,12,1,4,22,a9vw7ikerpr4cuweeeka5aneg,1,11.8,45.5,2024-08-16T17:04:59.229Z,2024-08-16T17:05:05Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5150105333,141,59.3,5150105329,56,Back,5150105337,213,1.38,5150105331,140,13.5,5150105349,15,,5150105335,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232921,52,1,1,4,24,b8oqgvx1ijeyn6y1cn6929ix4,1,81.3,36.9,2024-08-16T17:05:00.837Z,2024-08-16T17:26:00Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,1.0,,5150168097,154,,5150105561,155,,5150105569,212,15.5,5150105567,141,57.6,5150105563,56,Center,5150105565,140,87.5,5150105571,213,1.14,5150168095,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232927,53,15,1,4,26,b8oqgvx1ijeyn6y1cn6929ix4,1,90.4,57.4,2024-08-16T17:05:03.556Z,2024-08-16T17:26:01Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150168135,103,24.1,5150168125,55,52,5150168123,154,,5150168133,102,51.0,5150167923,160,,5150167929,328,,5150105595,17,,5150168177,233,34,5150105597,56,Center,5150168147,147,5150168121,29,5150167925,15,5150168143,146,98.6,50.7,5150168119,79,,,,,,,,,,,,,,
2709232941,34,10,1,4,27,a9vw7ikerpr4cuweeeka5aneg,1,2.5,47.0,2024-08-16T17:05:03.656Z,2024-08-16T17:25:55Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150105683,182,,5150105679,173,,5150105681,178,,5150105685,56,Back,5150167951,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232993,36,1,1,4,32,a9vw7ikerpr4cuweeeka5aneg,1,10.4,48.7,2024-08-16T17:05:08.788Z,2024-08-16T17:05:13Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150105963,199,,5150105969,141,77.4,5150105967,140,62.3,5150105975,1,,5150105973,213,0.34,5150105971,212,57.9,5150105965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232999,37,61,1,4,37,a9vw7ikerpr4cuweeeka5aneg,0,62.3,77.4,2024-08-16T17:05:13.676Z,2024-08-16T19:13:31Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5150106007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244383,247,83,1,4,38,a9vw7ikerpr4cuweeeka5aneg,0,57.4,93.8,2024-08-16T17:05:15.225Z,2024-08-16T17:28:08Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5150174237,399,f1ba9g771s0zeel0titcj3omi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233031,54,1,1,4,38,b8oqgvx1ijeyn6y1cn6929ix4,1,44.5,21.0,2024-08-16T17:05:15.467Z,2024-08-16T17:05:17Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150106199,212,13.1,5150106197,141,3.1,5150106191,56,Back,5150106201,213,4.33,5150106195,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233043,56,1,1,4,40,b8oqgvx1ijeyn6y1cn6929ix4,0,39.9,3.1,2024-08-16T17:05:17.380Z,2024-08-16T17:52:02Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150106253,213,6.13,5150106247,140,58.5,5150106249,141,0.0,5150106251,212,19.8,5150106245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233079,38,5,1,4,41,a9vw7ikerpr4cuweeeka5aneg,1,38.8,101.4,2024-08-16T17:05:18.141Z,2024-08-16T19:02:48Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5150106491,347,,5150106537,233,57,5150106489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233047,57,5,1,4,41,b8oqgvx1ijeyn6y1cn6929ix4,0,61.2,-1.4,2024-08-16T17:05:18.141Z,2024-08-16T19:02:49Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150106555,233,38,5150106271,347,,5150106269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233233,39,1,1,4,59,a9vw7ikerpr4cuweeeka5aneg,1,33.1,100.0,2024-08-16T17:05:36.183Z,2024-08-16T17:05:39Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150107369,107,,5150107375,141,84.2,5150107373,140,46.6,5150107377,212,18.3,5150107379,213,5.60,5150107371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233235,40,4,1,5,2,a9vw7ikerpr4cuweeeka5aneg,1,41.6,83.9,2024-08-16T17:05:39.525Z,2024-08-16T17:05:44Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5150107435,56,Back,5150107603,233,58,5150107437,152,,5150107441,286,,5150107601,295,,5150107433,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233239,58,4,1,5,2,b8oqgvx1ijeyn6y1cn6929ix4,0,58.4,16.1,2024-08-16T17:05:39.526Z,2024-08-16T17:05:44Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150107485,56,Right,5150107483,295,,5150107531,233,40,5150107487,152,,5150107489,285,,5150107481,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233349,41,1,1,5,13,a9vw7ikerpr4cuweeeka5aneg,1,31.8,89.3,2024-08-16T17:05:50.420Z,2024-08-16T17:05:53Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150108047,56,Back,5150108049,140,26.3,5150108041,5,,5150108055,213,4.55,5150108053,212,36.4,5150108057,1,,5150108051,141,36.5,5150108045,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233407,42,1,1,5,17,a9vw7ikerpr4cuweeeka5aneg,1,26.0,33.5,2024-08-16T17:05:53.797Z,2024-08-16T17:05:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150108279,141,10.3,5150108277,140,40.3,5150108283,213,5.47,5150108275,56,Back,5150108281,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233443,43,1,1,5,20,a9vw7ikerpr4cuweeeka5aneg,1,41.1,9.4,2024-08-16T17:05:57.084Z,2024-08-16T17:06:00Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150108441,140,64.1,5150108439,56,Right,5150108443,141,20.0,5150108449,213,0.29,5150108447,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233445,44,61,1,5,23,a9vw7ikerpr4cuweeeka5aneg,0,64.1,20.0,2024-08-16T17:06:00.046Z,2024-08-16T17:06:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150108459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233475,60,1,1,5,24,b8oqgvx1ijeyn6y1cn6929ix4,1,39.4,78.4,2024-08-16T17:06:01.499Z,2024-08-16T17:06:04Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150108625,212,24.6,5150108619,56,Center,5150108621,140,62.8,5150108627,213,6.23,5150108623,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233481,61,1,1,5,28,b8oqgvx1ijeyn6y1cn6929ix4,0,64.0,76.7,2024-08-16T17:06:04.683Z,2024-08-16T17:06:08Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150108787,233,45,5150108791,286,,5150108665,213,3.75,5150108663,212,1.7,5150108661,141,75.3,5150108659,140,62.7,5150108785,236,,5150108657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233495,45,74,1,5,28,a9vw7ikerpr4cuweeeka5aneg,1,41.7,15.8,2024-08-16T17:06:04.684Z,2024-08-16T19:13:30Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150108797,233,61,5150108741,285,,5150108739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233557,47,1,1,5,34,a9vw7ikerpr4cuweeeka5aneg,1,36.3,23.0,2024-08-16T17:06:11.452Z,2024-08-16T19:13:27Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5150109071,141,25.9,5150109073,212,4.6,5150109075,213,0.44,5150109069,140,40.3,5150109067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236901,92,1,1,5,35,a9vw7ikerpr4cuweeeka5aneg,1,32.3,32.1,2024-08-16T17:06:11.853Z,2024-08-16T17:31:00Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150181959,213,0.30,5150181957,212,19.9,5150181953,140,50.4,5150181951,56,Center,5150181955,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233595,48,1,1,5,36,a9vw7ikerpr4cuweeeka5aneg,1,40.3,25.9,2024-08-16T17:06:12.733Z,2024-08-16T19:13:25Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5150109255,140,60.4,5150109251,155,,5150109257,141,7.6,5150109259,212,24.5,5150109261,213,5.75,5150109253,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233677,49,1,1,5,39,a9vw7ikerpr4cuweeeka5aneg,1,60.4,7.6,2024-08-16T17:06:15.676Z,2024-08-16T17:06:22Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5150109633,140,64.8,5150109639,213,0.94,5150109637,212,7.8,5150109631,56,Right,5150109635,141,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233655,62,83,1,5,44,b8oqgvx1ijeyn6y1cn6929ix4,0,11.2,64.9,2024-08-16T17:06:21.276Z,2024-08-16T17:06:25Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150109787,399,4m9sp9mxlsjk6fv7v218yqfv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233681,50,61,1,5,45,a9vw7ikerpr4cuweeeka5aneg,0,89.1,29.8,2024-08-16T17:06:22.148Z,2024-08-16T17:06:29Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5150109653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233707,51,5,1,5,46,a9vw7ikerpr4cuweeeka5aneg,0,101.2,31.7,2024-08-16T17:06:22.804Z,2024-08-16T19:02:49Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5150109813,56,Center,5150110531,233,63,5150109815,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233839,63,5,1,5,46,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.2,68.3,2024-08-16T17:06:22.804Z,2024-08-16T19:02:49Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150110467,56,Back,5150110493,233,51,5150110469,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233853,64,1,1,6,1,b8oqgvx1ijeyn6y1cn6929ix4,1,3.5,59.3,2024-08-16T17:06:38.523Z,2024-08-16T17:06:41Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150110583,140,22.0,5150110593,237,,5150110587,212,29.8,5150110589,213,0.86,5150110581,56,Back,5150110579,124,,5150110585,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233871,65,1,1,6,4,b8oqgvx1ijeyn6y1cn6929ix4,1,22.0,92.6,2024-08-16T17:06:41.267Z,2024-08-16T17:32:05Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5150110643,141,63.4,5150110649,1,,5150110647,213,5.87,5150110641,140,64.9,5150110637,157,,5150110639,56,Center,5150110645,212,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233887,66,44,1,6,5,b8oqgvx1ijeyn6y1cn6929ix4,1,64.4,71.3,2024-08-16T17:06:42.538Z,2024-08-16T19:08:16Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150190421,286,,5150190419,56,Center,5150192201,233,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709236905,93,44,1,6,5,a9vw7ikerpr4cuweeeka5aneg,0,35.6,28.7,2024-08-16T17:06:42.539Z,2024-08-16T19:08:16Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150192063,56,Back,5150192065,285,,5150192221,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709247617,271,1,1,6,6,b8oqgvx1ijeyn6y1cn6929ix4,1,66.2,64.8,2024-08-16T17:06:43.368Z,2024-08-16T17:52:48Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150190749,56,Center,5150190755,141,44.2,5150237827,3,,5150190759,212,19.1,5150190753,140,78.5,5150190745,168,,5150190763,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233957,67,3,1,6,13,b8oqgvx1ijeyn6y1cn6929ix4,0,76.4,35.0,2024-08-16T17:06:50.307Z,2024-08-16T17:52:55Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5150111251,233,52,5150111069,286,,5150111067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233973,52,7,1,6,13,a9vw7ikerpr4cuweeeka5aneg,1,23.6,65.0,2024-08-16T17:06:50.308Z,2024-08-16T17:06:56Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150111215,285,,5150111213,56,Back,5150111243,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234191,53,12,1,6,16,a9vw7ikerpr4cuweeeka5aneg,1,3.1,90.9,2024-08-16T17:06:52.852Z,2024-08-16T17:07:24Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150112573,140,20.7,5150112577,212,18.5,5150112579,213,0.01,5150112571,56,Back,5150112575,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233991,68,1,1,6,17,b8oqgvx1ijeyn6y1cn6929ix4,1,75.1,6.7,2024-08-16T17:06:53.986Z,2024-08-16T17:06:54Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5150111317,212,5.9,5150111319,213,2.45,5150111313,140,70.8,5150111315,141,12.2,5150111311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233997,69,1,1,6,17,b8oqgvx1ijeyn6y1cn6929ix4,1,70.8,12.2,2024-08-16T17:06:54.522Z,2024-08-16T17:06:55Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150111347,213,1.68,5150111343,141,23.1,5150111345,212,7.5,5150111339,56,Center,5150111341,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234015,70,1,1,6,18,b8oqgvx1ijeyn6y1cn6929ix4,1,70.0,23.1,2024-08-16T17:06:55.403Z,2024-08-16T17:06:57Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150111451,141,12.5,5150111453,212,10.6,5150111455,213,3.89,5150111447,56,Right,5150111449,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234041,71,1,1,6,21,b8oqgvx1ijeyn6y1cn6929ix4,1,62.5,10.4,2024-08-16T17:06:57.746Z,2024-08-16T17:07:00Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150111599,141,5.3,5150111603,213,6.02,5150111597,140,74.7,5150111595,56,Right,5150111601,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234077,72,1,1,6,23,b8oqgvx1ijeyn6y1cn6929ix4,1,82.8,5.9,2024-08-16T17:07:00.555Z,2024-08-16T17:07:51Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,1.0,5150111823,56,Center,5150113815,154,,5150111827,141,49.3,5150111829,212,31.2,5150111821,155,,5150111819,2,,5150111831,213,1.24,5150113817,22,,5150113813,210,16,5150111825,140,,,,,,,,92.4,,,,,,,,,,,,,,,,
2709234083,73,16,1,6,26,b8oqgvx1ijeyn6y1cn6929ix4,1,93.7,50.0,2024-08-16T17:07:03.019Z,2024-08-16T17:08:49Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150113835,154,,5150113851,231,50.2,5150111851,17,,5150113837,55,72,5150113841,102,47.4,5150113845,214,,5150113847,328,,5150113831,80,,5150112893,72,,5150113833,29,5150111849,22,5150111853,56,5150113849,230,98.2,,5150113843,103,Center,13.9,5150112901,375,06:26.033,5150112897,374,2024-08-16 18:07:02.622,,,,,,
2709234437,55,1,1,7,20,a9vw7ikerpr4cuweeeka5aneg,1,49.7,49.9,2024-08-16T17:07:57.244Z,2024-08-16T17:08:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150114071,212,16.4,5150114065,56,Back,5150114073,213,2.73,5150114075,279,G,5150114069,141,59.6,5150114067,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
