id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2711320643,44,1,1,2,18,ajtb177oqwawkdwbqhldmq6mx,1,71.7,92.0,2024-08-20T16:32:59.017Z,2024-08-20T16:33:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161642617,141,72.3,5161642619,212,27.1,5161642613,56,Center,5161642621,213,5.77,5161642615,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320647,45,1,1,2,21,ajtb177oqwawkdwbqhldmq6mx,1,94.1,72.3,2024-08-20T16:33:02.034Z,2024-08-20T16:38:47Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161642641,56,Center,5161642645,141,68.5,5161642649,213,3.49,5161642643,140,87.4,5161642647,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320651,46,1,1,2,22,ajtb177oqwawkdwbqhldmq6mx,0,91.2,66.9,2024-08-20T16:33:02.753Z,2024-08-20T19:13:58Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161648045,233,19,5161642655,56,Center,5161648037,213,5.26,5161648035,212,2.6,5161648031,140,92.5,5161648033,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320655,19,61,1,2,23,8cfkisxf1fkxdqtt6tx1tup48,1,9.5,34.5,2024-08-20T16:33:03.751Z,2024-08-20T19:14:08Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5161642671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320653,47,61,1,2,23,ajtb177oqwawkdwbqhldmq6mx,1,87.4,68.5,2024-08-20T16:33:04.149Z,2024-08-20T19:14:36Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161649115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711321645,112,83,1,2,24,ajtb177oqwawkdwbqhldmq6mx,0,92.3,59.9,2024-08-20T16:33:04.629Z,2024-08-20T16:43:08Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161650753,399,4m7gr5z6b40dj02yrmlwgeluc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320663,20,1,1,2,25,8cfkisxf1fkxdqtt6tx1tup48,1,10.0,31.2,2024-08-20T16:33:05.927Z,2024-08-20T19:13:57Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161642715,56,Back,5161642717,140,5.1,5161642719,141,25.8,5161642721,212,6.3,5161642723,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320665,21,1,1,2,27,8cfkisxf1fkxdqtt6tx1tup48,0,5.1,25.8,2024-08-20T16:33:07.873Z,2024-08-20T19:14:19Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5161642733,140,35.0,5161642735,141,28.0,5161642731,56,Back,5161642737,212,31.4,5161642739,213,0.05,5161642729,157,,5161642741,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320667,48,61,1,2,28,ajtb177oqwawkdwbqhldmq6mx,1,65.1,79.1,2024-08-20T16:33:08.673Z,2024-08-20T16:43:35Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161642751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320669,49,1,1,2,29,ajtb177oqwawkdwbqhldmq6mx,0,64.2,78.4,2024-08-20T16:33:10.113Z,2024-08-20T16:43:40Z,9213debwtuph6cjborx73sx78,O. Søe,,,5161642761,212,4.0,5161642787,233,22,5161642757,140,67.6,5161642763,213,0.44,5161642755,56,Left,5161642785,236,,5161642791,286,,5161642759,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320671,22,74,1,2,29,8cfkisxf1fkxdqtt6tx1tup48,1,31.0,27.0,2024-08-20T16:33:10.114Z,2024-08-20T19:14:00Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161642797,233,49,5161642767,285,,5161642765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320695,23,61,1,2,31,8cfkisxf1fkxdqtt6tx1tup48,0,44.3,9.1,2024-08-20T16:33:11.847Z,2024-08-20T19:13:56Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161642923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320697,24,5,1,2,33,8cfkisxf1fkxdqtt6tx1tup48,0,44.2,-1.8,2024-08-20T16:33:13.936Z,2024-08-20T18:27:28Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161642929,347,,5161651335,233,50,5161642927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320679,50,5,1,2,33,ajtb177oqwawkdwbqhldmq6mx,1,55.8,101.8,2024-08-20T16:33:13.936Z,2024-08-20T18:27:27Z,9213debwtuph6cjborx73sx78,O. Søe,,,5161642815,56,Left,5161651331,233,24,5161642817,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320711,51,1,1,2,52,ajtb177oqwawkdwbqhldmq6mx,1,59.4,100.0,2024-08-20T16:33:33.481Z,2024-08-20T16:33:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161643029,140,40.0,5161643025,107,,5161643037,1,,5161643033,212,22.0,5161643031,141,88.9,5161643035,213,3.53,5161643027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320713,52,1,1,2,54,ajtb177oqwawkdwbqhldmq6mx,1,40.0,88.9,2024-08-20T16:33:34.744Z,2024-08-20T16:33:35Z,9213debwtuph6cjborx73sx78,O. Søe,,,5161643047,212,10.9,5161643041,56,Back,5161643045,141,72.9,5161643043,140,41.0,5161643049,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320715,53,1,1,2,54,ajtb177oqwawkdwbqhldmq6mx,1,41.0,72.9,2024-08-20T16:33:35.488Z,2024-08-20T16:33:36Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161643053,56,Back,5161643055,140,47.9,5161643057,141,80.6,5161643061,213,0.63,5161643059,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320719,54,1,1,2,55,ajtb177oqwawkdwbqhldmq6mx,1,47.9,80.6,2024-08-20T16:33:36.329Z,2024-08-20T16:33:38Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161643071,56,Back,5161643075,141,47.5,5161643073,140,27.6,5161643079,213,3.95,5161643077,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320721,55,1,1,2,57,ajtb177oqwawkdwbqhldmq6mx,1,27.6,47.5,2024-08-20T16:33:38.129Z,2024-08-20T16:33:39Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161643083,56,Back,5161643085,140,44.7,5161643087,141,14.4,5161643089,212,28.8,5161643091,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320731,56,1,1,2,58,ajtb177oqwawkdwbqhldmq6mx,1,44.7,14.4,2024-08-20T16:33:39.384Z,2024-08-20T16:33:43Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161643135,141,29.8,5161643131,56,Center,5161643133,140,65.8,5161643139,213,0.44,5161643137,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320735,57,50,1,3,2,ajtb177oqwawkdwbqhldmq6mx,1,69.4,28.0,2024-08-20T16:33:42.989Z,2024-08-20T17:35:35Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161643143,56,Center,5161643145,286,,5161643153,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320729,25,7,1,3,2,8cfkisxf1fkxdqtt6tx1tup48,1,30.6,72.0,2024-08-20T16:33:42.990Z,2024-08-20T17:35:35Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5161643129,285,,5161643127,56,Back,5161643147,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320737,27,1,1,3,3,8cfkisxf1fkxdqtt6tx1tup48,1,28.4,77.2,2024-08-20T16:33:43.902Z,2024-08-20T16:33:45Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5161643167,1,,5161643161,141,65.1,5161643165,213,6.05,5161643157,56,Center,5161643163,212,35.0,5161643159,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320741,28,1,1,3,4,8cfkisxf1fkxdqtt6tx1tup48,1,62.8,64.9,2024-08-20T16:33:45.032Z,2024-08-20T16:33:47Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161643203,212,11.9,5161643205,213,4.06,5161643199,140,55.9,5161643201,141,51.0,5161643197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320743,29,1,1,3,6,8cfkisxf1fkxdqtt6tx1tup48,0,55.8,51.0,2024-08-20T16:33:47.094Z,2024-08-20T16:33:48Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161643219,213,5.66,5161643209,155,,5161643217,212,27.6,5161643213,140,77.1,5161643211,56,Center,5161643215,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320747,58,61,1,3,8,ajtb177oqwawkdwbqhldmq6mx,1,29.5,56.4,2024-08-20T16:33:48.817Z,2024-08-20T16:33:49Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161643235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320755,59,1,1,3,10,ajtb177oqwawkdwbqhldmq6mx,1,26.2,71.8,2024-08-20T16:33:50.650Z,2024-08-20T16:33:52Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161643285,213,5.96,5161643281,141,66.3,5161643279,140,36.7,5161643283,212,11.6,5161643277,56,Back,5161643275,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320785,62,43,1,3,10,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-20T16:33:51.336Z,2024-08-20T16:36:49Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161645627,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320763,60,1,1,3,11,ajtb177oqwawkdwbqhldmq6mx,1,36.7,66.3,2024-08-20T16:33:52.505Z,2024-08-20T16:36:54Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161643333,56,Back,5161643335,140,30.1,5161643337,141,80.0,5161643339,212,11.6,5161643341,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320765,61,50,1,3,14,ajtb177oqwawkdwbqhldmq6mx,1,30.6,76.7,2024-08-20T16:33:54.784Z,2024-08-20T17:35:36Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161643349,56,Back,5161643351,285,,5161643411,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320771,30,7,1,3,14,8cfkisxf1fkxdqtt6tx1tup48,1,69.4,23.3,2024-08-20T16:33:54.785Z,2024-08-20T17:35:35Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5161643401,233,61,5161643395,56,Center,5161643397,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320783,32,1,1,3,18,8cfkisxf1fkxdqtt6tx1tup48,1,60.9,18.9,2024-08-20T16:33:58.934Z,2024-08-20T16:34:01Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161643443,56,Back,5161643445,140,25.1,5161643453,1,,5161643447,141,24.6,5161643451,213,3.04,5161643449,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320799,33,1,1,3,20,8cfkisxf1fkxdqtt6tx1tup48,1,23.5,23.9,2024-08-20T16:34:00.815Z,2024-08-20T16:34:05Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161643529,212,24.8,5161643523,56,Back,5161643525,140,5.6,5161643527,141,47.6,5161643531,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320807,34,1,1,3,24,8cfkisxf1fkxdqtt6tx1tup48,0,6.2,50.7,2024-08-20T16:34:05.519Z,2024-08-20T16:34:10Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5161643567,155,,5161643579,1,,5161643569,56,Center,5161643577,213,6.25,5161643571,140,84.0,5161643575,212,81.7,5161643573,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320825,64,1,1,3,30,ajtb177oqwawkdwbqhldmq6mx,1,15.5,52.5,2024-08-20T16:34:11.409Z,2024-08-20T16:34:17Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5161643683,140,21.4,5161643689,213,5.28,5161643685,141,38.2,5161643681,56,Back,5161643687,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320835,65,1,1,3,37,ajtb177oqwawkdwbqhldmq6mx,1,27.4,36.0,2024-08-20T16:34:17.609Z,2024-08-20T16:34:21Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161643755,213,1.55,5161643751,141,66.3,5161643753,212,20.6,5161643747,56,Back,5161643749,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320861,66,1,1,3,43,ajtb177oqwawkdwbqhldmq6mx,1,30.2,70.6,2024-08-20T16:34:23.936Z,2024-08-20T16:34:30Z,9213debwtuph6cjborx73sx78,O. Søe,,,5161643909,140,15.9,5161643915,213,3.91,5161643911,141,49.4,5161643913,212,20.8,5161643907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320867,67,1,1,3,49,ajtb177oqwawkdwbqhldmq6mx,1,15.4,48.8,2024-08-20T16:34:30.224Z,2024-08-20T16:34:35Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5161643967,212,14.3,5161643961,56,Back,5161643965,141,28.2,5161643963,140,18.0,5161643969,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320871,68,1,1,3,54,ajtb177oqwawkdwbqhldmq6mx,1,19.2,16.7,2024-08-20T16:34:35.096Z,2024-08-20T16:34:37Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161643997,141,43.9,5161643999,212,19.2,5161643993,56,Back,5161644001,213,1.30,5161643995,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320881,69,1,1,3,57,ajtb177oqwawkdwbqhldmq6mx,1,23.7,43.1,2024-08-20T16:34:37.553Z,2024-08-20T16:34:45Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161644059,141,72.7,5161644061,212,20.1,5161644057,140,23.8,5161644063,213,1.57,5161644055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320889,70,1,1,4,4,ajtb177oqwawkdwbqhldmq6mx,1,35.8,72.6,2024-08-20T16:34:45.001Z,2024-08-20T16:34:49Z,9213debwtuph6cjborx73sx78,O. Søe,,,5161644119,213,5.06,5161644113,140,39.1,5161644115,141,58.4,5161644111,56,Back,5161644117,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320895,71,1,1,4,8,ajtb177oqwawkdwbqhldmq6mx,1,48.5,51.5,2024-08-20T16:34:48.985Z,2024-08-20T16:34:51Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161644197,56,Center,5161644203,212,23.0,5161644205,213,5.88,5161644201,141,38.3,5161644199,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320909,72,1,1,4,10,ajtb177oqwawkdwbqhldmq6mx,1,68.7,38.3,2024-08-20T16:34:51.455Z,2024-08-20T16:34:54Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161644277,212,23.1,5161644273,140,86.0,5161644279,213,5.62,5161644271,56,Right,5161644275,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320913,73,1,1,4,14,ajtb177oqwawkdwbqhldmq6mx,1,84.8,24.1,2024-08-20T16:34:54.671Z,2024-08-20T16:34:56Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5161644299,56,Center,5161644307,213,0.02,5161644305,212,10.3,5161644301,140,94.6,5161644303,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320927,74,1,1,4,16,ajtb177oqwawkdwbqhldmq6mx,1,94.3,24.1,2024-08-20T16:34:56.736Z,2024-08-20T16:45:52Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161644381,56,Center,5161644385,141,59.6,5161644547,2,,5161644389,213,1.60,5161644383,140,93.7,5161644387,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320929,75,44,1,4,19,ajtb177oqwawkdwbqhldmq6mx,1,93.8,63.8,2024-08-20T16:35:00.133Z,2024-08-20T17:35:43Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161644393,56,Center,5161644395,286,,5161645285,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711321049,46,44,1,4,19,8cfkisxf1fkxdqtt6tx1tup48,0,6.2,36.2,2024-08-20T16:35:00.134Z,2024-08-20T17:35:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161645257,285,,5161645255,56,Back,5161645289,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320931,76,61,1,4,19,ajtb177oqwawkdwbqhldmq6mx,1,93.7,59.6,2024-08-20T16:35:00.186Z,2024-08-20T16:45:24Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161644399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320935,35,12,1,4,20,8cfkisxf1fkxdqtt6tx1tup48,1,11.4,54.0,2024-08-20T16:35:00.998Z,2024-08-20T16:45:55Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161644409,140,40.2,5161644411,141,47.5,5161644415,213,6.14,5161644413,212,30.6,5161644407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320939,36,4,1,4,24,8cfkisxf1fkxdqtt6tx1tup48,1,43.8,48.4,2024-08-20T16:35:04.671Z,2024-08-20T18:48:22Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161644443,152,,5161644441,56,Back,5161644465,233,77,5161651769,295,,5161644447,286,,5161644439,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320941,77,4,1,4,24,ajtb177oqwawkdwbqhldmq6mx,0,56.2,51.6,2024-08-20T16:35:04.672Z,2024-08-20T16:45:01Z,9213debwtuph6cjborx73sx78,O. Søe,,,5161644469,233,36,5161644455,56,Center,5161644453,13,,5161644461,285,,5161652165,295,,5161644457,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320951,37,1,1,4,34,8cfkisxf1fkxdqtt6tx1tup48,1,45.9,52.5,2024-08-20T16:35:14.750Z,2024-08-20T16:35:17Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161644529,141,29.1,5161644523,152,,5161644521,5,,5161644525,56,Back,5161644527,140,33.3,5161644531,212,20.7,5161644533,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320959,38,1,1,4,37,8cfkisxf1fkxdqtt6tx1tup48,1,33.3,29.1,2024-08-20T16:35:17.661Z,2024-08-20T16:35:22Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161644583,56,Back,5161644585,140,24.2,5161644587,141,59.6,5161644589,212,22.8,5161644591,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320967,39,1,1,4,41,8cfkisxf1fkxdqtt6tx1tup48,1,24.2,60.6,2024-08-20T16:35:22.422Z,2024-08-20T16:35:25Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5161644629,212,17.9,5161644623,56,Back,5161644625,140,29.2,5161644631,213,1.27,5161644627,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320969,40,1,1,4,44,8cfkisxf1fkxdqtt6tx1tup48,1,29.4,86.2,2024-08-20T16:35:25.237Z,2024-08-20T16:35:28Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5161644649,141,77.0,5161644651,212,45.1,5161644655,1,,5161644653,213,6.14,5161644647,140,71.9,5161644645,56,Center,5161644643,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320975,41,3,1,4,47,8cfkisxf1fkxdqtt6tx1tup48,1,69.2,86.8,2024-08-20T16:35:28.086Z,2024-08-20T17:35:40Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161644683,233,78,5161644681,286,,5161644679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320971,78,45,1,4,47,ajtb177oqwawkdwbqhldmq6mx,0,30.8,13.2,2024-08-20T16:35:28.086Z,2024-08-20T17:35:41Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161644661,285,,5161644659,56,Back,5161644689,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320985,42,1,1,4,49,8cfkisxf1fkxdqtt6tx1tup48,1,72.2,71.1,2024-08-20T16:35:29.565Z,2024-08-20T16:35:32Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161644733,212,14.7,5161644731,141,54.2,5161644735,213,5.38,5161644727,56,Center,5161644729,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320987,79,83,1,4,51,ajtb177oqwawkdwbqhldmq6mx,0,22.5,38.0,2024-08-20T16:35:32.279Z,2024-08-20T16:35:38Z,9213debwtuph6cjborx73sx78,O. Søe,,,5161644803,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320993,43,1,1,4,52,8cfkisxf1fkxdqtt6tx1tup48,1,77.3,57.5,2024-08-20T16:35:32.726Z,2024-08-20T16:35:46Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,1.0,,5161644887,210,15,5161644777,141,34.6,5161644775,140,75.5,5161644781,213,4.59,5161644773,56,Center,5161644779,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320995,44,15,1,4,56,8cfkisxf1fkxdqtt6tx1tup48,1,78.5,36.1,2024-08-20T16:35:37.247Z,2024-08-20T16:35:47Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161644889,78,,5161644897,102,49.3,5161644913,233,80,5161644893,55,43,5161644899,103,19,5161644901,215,,5161644911,231,46.2,5161644833,20,,5161644785,22,5161644787,18,5161644909,230,99.3,5161644891,29,5161644837,82,5161644789,56,Center,5161644907,147,39.5,5161644905,146,84.1,,,,,,,,,,,,,
2711320997,80,10,1,4,56,ajtb177oqwawkdwbqhldmq6mx,1,15.9,60.5,2024-08-20T16:35:37.347Z,2024-08-20T16:35:47Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161644799,56,Back,5161644937,233,44,5161644797,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711321013,45,6,1,4,58,8cfkisxf1fkxdqtt6tx1tup48,1,91.6,35.5,2024-08-20T16:35:38.917Z,2024-08-20T17:35:30Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161645035,75,,5161653215,233,81,5161645033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711320999,81,6,1,4,58,ajtb177oqwawkdwbqhldmq6mx,0,8.4,64.5,2024-08-20T16:35:38.917Z,2024-08-20T17:35:30Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161653219,233,45,5161644811,56,Back,5161644813,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711321061,47,27,1,5,29,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-08-20T16:36:10.447Z,2024-08-20T18:27:59Z,,,,,5161765697,233,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711321053,82,27,1,5,29,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-20T16:36:10.447Z,2024-08-20T18:28:00Z,,,,,5161645279,41,Injury,5161645281,53,9213debwtuph6cjborx73sx78,5161765717,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711321135,48,28,1,6,33,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-08-20T16:37:13.551Z,2024-08-20T18:28:00Z,,,,,5161765725,233,83,5161645841,55,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
