id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2787821367,27,1,1,3,19,a9vw7ikerpr4cuweeeka5aneg,1,45.3,49.9,2025-03-14T18:04:24.344Z,2025-03-14T18:04:25Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5578981107,56,Center,5578981121,213,0.15,5578981109,140,61.1,5578981117,212,16.8,5578981113,141,53.6,5578981105,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821377,28,1,1,3,20,a9vw7ikerpr4cuweeeka5aneg,1,61.1,53.7,2025-03-14T18:04:25.568Z,2025-03-14T18:04:26Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5578981171,156,,5578981149,213,3.98,5578981147,212,6.5,5578981143,140,57.0,5578981141,56,Center,5578981145,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821411,30,1,1,3,22,a9vw7ikerpr4cuweeeka5aneg,0,57.0,46.6,2025-03-14T18:04:27.432Z,2025-03-14T20:57:23Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5578981307,140,76.8,5578997199,155,,5578981313,213,0.57,5578981309,141,66.3,5578981311,212,24.7,5578981305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821449,36,1,1,3,22,f1h34qp5zbfl489q8vnkhiq9s,0,37.3,26.5,2025-03-14T18:04:27.643Z,2025-03-14T18:04:32Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5578981509,141,100.0,5578981517,1,,5578981507,140,20.1,5578981503,157,,5578981505,56,Back,5578981511,212,54.0,5578981515,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821537,31,5,1,3,27,a9vw7ikerpr4cuweeeka5aneg,1,79.8,-0.9,2025-03-14T18:04:32.018Z,2025-03-14T20:24:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5578981903,56,Right,5578981945,233,37,5578981905,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821455,37,5,1,3,27,f1h34qp5zbfl489q8vnkhiq9s,0,20.2,100.9,2025-03-14T18:04:32.018Z,2025-03-14T20:24:38Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5578981547,347,,5578981545,56,Back,5578981955,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821549,32,1,1,3,34,a9vw7ikerpr4cuweeeka5aneg,1,77.5,0.0,2025-03-14T18:04:39.008Z,2025-03-14T18:04:40Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5578981995,141,7.7,5578981991,140,66.5,5578981989,56,Right,5578981997,212,13.1,5578981987,107,,5578981999,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821577,33,1,1,3,35,a9vw7ikerpr4cuweeeka5aneg,1,66.5,7.7,2025-03-14T18:04:40.352Z,2025-03-14T18:04:42Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5578982141,213,6.07,5578982133,56,Right,5578982137,141,5.0,5578982139,212,8.8,5578982135,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821595,34,1,1,3,37,a9vw7ikerpr4cuweeeka5aneg,1,74.9,5.2,2025-03-14T18:04:42.743Z,2025-03-14T18:04:45Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5578982243,56,Right,5578982247,141,8.3,5578982251,213,2.76,5578982249,212,5.7,5578982245,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821619,35,1,1,3,39,a9vw7ikerpr4cuweeeka5aneg,1,69.8,10.0,2025-03-14T18:04:44.848Z,2025-03-14T18:04:47Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5578982395,56,Center,5578982411,213,2.17,5578982399,140,53.8,5578982403,141,46.4,5578982407,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821679,36,1,1,3,42,a9vw7ikerpr4cuweeeka5aneg,1,53.0,49.3,2025-03-14T18:04:47.759Z,2025-03-14T18:04:56Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5578982709,141,69.3,5578982707,140,48.2,5578982705,56,Back,5578982715,213,1.93,5578982711,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821695,37,1,1,3,51,a9vw7ikerpr4cuweeeka5aneg,1,73.6,88.6,2025-03-14T18:04:56.344Z,2025-03-14T18:04:59Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5578982785,213,3.66,5578982781,141,82.1,5578982777,56,Left,5578982779,140,66.3,5578982783,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821715,38,1,1,3,54,a9vw7ikerpr4cuweeeka5aneg,1,67.1,83.5,2025-03-14T18:04:59.248Z,2025-03-14T18:05:02Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5578982889,213,3.54,5578982885,141,78.2,5578982881,56,Center,5578982883,140,58.9,5578982887,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821765,39,1,1,3,57,a9vw7ikerpr4cuweeeka5aneg,1,57.4,76.9,2025-03-14T18:05:02.216Z,2025-03-14T18:05:05Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5578983085,141,29.5,5578983089,213,4.26,5578983081,56,Back,5578983091,1,,5578983087,212,35.9,5578983083,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821825,40,1,1,4,0,a9vw7ikerpr4cuweeeka5aneg,1,41.9,25.9,2025-03-14T18:05:05.503Z,2025-03-14T18:12:40Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5578983417,56,Right,5578983419,140,63.3,5578983423,212,23.0,5578983421,141,18.9,5578983425,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787826343,89,61,1,4,1,a9vw7ikerpr4cuweeeka5aneg,1,69.8,15.8,2025-03-14T18:05:06.561Z,2025-03-14T18:12:35Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5579006975,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821839,41,1,1,4,7,a9vw7ikerpr4cuweeeka5aneg,1,92.8,11.3,2025-03-14T18:05:12.839Z,2025-03-14T18:05:14Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5578983511,213,1.68,5578983505,140,91.4,5578983507,141,31.5,5578983503,56,Center,5578983499,2,,5578983509,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821867,42,1,1,4,10,a9vw7ikerpr4cuweeeka5aneg,1,91.7,35.4,2025-03-14T18:05:15.871Z,2025-03-14T18:05:35Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,1.0,,5578983653,141,36.0,5578983657,213,3.03,5578984355,154,,5578983649,56,Center,5578983655,212,3.8,5578984353,210,15,5578983651,140,88.1,5578984507,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821871,43,15,1,4,12,a9vw7ikerpr4cuweeeka5aneg,1,88.9,44.2,2025-03-14T18:05:17.415Z,2025-03-14T20:58:29Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5578984363,154,,5578984369,102,52.9,5578984377,146,90.3,5578984371,103,19,5578984365,55,42,5578984417,233,38,5578983677,22,,5578984385,230,97.7,5578984357,72,,5578984387,231,5578984009,17,,48.7,5578984381,147,45.3,5578983681,56,Center,5578984013,82,5578984373,328,5579937795,76,5578984361,29,,,,,,,
2787821881,38,10,1,4,12,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,55.2,2025-03-14T18:05:17.515Z,2025-03-14T20:41:42Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5578983735,94,,5578984427,233,43,5578983737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821887,39,6,1,4,13,f1h34qp5zbfl489q8vnkhiq9s,0,12.2,62.2,2025-03-14T18:05:18.511Z,2025-03-14T20:43:32Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5578983811,233,44,5578983773,56,Back,5578983777,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821877,44,6,1,4,13,a9vw7ikerpr4cuweeeka5aneg,1,87.8,37.8,2025-03-14T18:05:18.511Z,2025-03-14T20:12:10Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5578983761,75,,5578983791,233,39,5578983759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822161,45,1,1,4,39,a9vw7ikerpr4cuweeeka5aneg,0,99.5,0.5,2025-03-14T18:05:44.967Z,2025-03-14T18:05:47Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5578985275,212,32.7,5578985271,140,94.8,5578985265,155,,5578985261,2,,5578985279,1,,5578985267,223,,5578985263,6,,5578985269,56,Center,5578985273,141,48.1,5578985277,213,,,,1.72,,,,,,,,,,,,,,,,,,,,,
2787822215,40,12,1,4,46,f1h34qp5zbfl489q8vnkhiq9s,1,4.7,58.8,2025-03-14T18:05:51.291Z,2025-03-14T20:58:34Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5578985515,141,40.1,5578985587,167,,5578985511,56,Back,5578985543,15,,5578985517,212,13.8,5578985513,140,0.0,5578985519,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822227,41,6,1,4,47,f1h34qp5zbfl489q8vnkhiq9s,0,1.8,44.5,2025-03-14T18:05:52.566Z,2025-03-14T20:58:35Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5578985667,56,Back,5578985727,233,46,5578985669,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822207,46,6,1,4,47,a9vw7ikerpr4cuweeeka5aneg,1,98.2,55.5,2025-03-14T18:05:52.566Z,2025-03-14T20:12:10Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5578985567,56,Center,5578985569,73,,5578985675,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822433,47,1,1,5,2,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2025-03-14T18:06:07.735Z,2025-03-14T18:06:10Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5578986741,213,4.56,5578986737,141,52.7,5578986733,56,Center,5578986739,212,32.2,5578986725,2,,5578986727,6,,5578986735,140,94.7,5578986729,155,,5578986743,1,,5578986731,223,,,,,,,,,,,,,,,,,,,,,,,,,
2787822435,42,12,1,5,6,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,46.4,2025-03-14T18:06:11.093Z,2025-03-14T20:58:40Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5578986763,140,14.5,5578986767,212,8.1,5578986789,15,,5578986769,213,5.60,5578986765,141,38.8,5578986761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822485,43,12,1,5,7,f1h34qp5zbfl489q8vnkhiq9s,1,14.6,38.8,2025-03-14T18:06:12.572Z,2025-03-14T18:06:15Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5578987015,56,Back,5578987019,141,34.6,5578987023,213,6.16,5578987017,140,37.0,5578987021,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822543,48,1,1,5,9,a9vw7ikerpr4cuweeeka5aneg,1,65.0,46.9,2025-03-14T18:06:14.943Z,2025-03-14T18:06:21Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5578987327,140,25.9,5578987335,1,,5578987331,212,41.1,5578987329,141,44.8,5578987333,213,3.18,5578987325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822603,49,1,1,5,15,a9vw7ikerpr4cuweeeka5aneg,0,23.6,42.4,2025-03-14T18:06:20.951Z,2025-03-14T18:06:25Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5578987653,212,52.1,5578987657,1,,5578987647,56,Center,5578987649,140,72.5,5578987651,141,29.8,5578987655,213,6.12,5578987645,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822583,44,44,1,5,18,f1h34qp5zbfl489q8vnkhiq9s,1,30.7,67.6,2025-03-14T18:06:23.428Z,2025-03-14T18:17:15Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5578987723,233,50,5578987521,56,Back,5578987525,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822607,50,44,1,5,18,a9vw7ikerpr4cuweeeka5aneg,0,69.3,32.4,2025-03-14T18:06:23.429Z,2025-03-14T20:58:42Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5578987675,286,,5578987759,233,44,5578987673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822595,45,1,1,5,18,f1h34qp5zbfl489q8vnkhiq9s,0,34.1,65.5,2025-03-14T18:06:23.645Z,2025-03-14T18:06:24Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5578987591,212,2.8,5578987583,3,,5578987587,140,36.5,5578987585,56,Back,5578987589,141,67.3,5578987593,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822661,46,61,1,5,20,f1h34qp5zbfl489q8vnkhiq9s,0,41.7,74.5,2025-03-14T18:06:25.148Z,2025-03-14T18:18:31Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5578987939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822621,51,61,1,5,21,a9vw7ikerpr4cuweeeka5aneg,1,72.7,30.4,2025-03-14T18:06:26.015Z,2025-03-14T18:06:26Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5578987727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822699,52,1,1,5,24,a9vw7ikerpr4cuweeeka5aneg,1,71.9,28.9,2025-03-14T18:06:29.135Z,2025-03-14T18:06:31Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5578988091,140,75.5,5578988095,212,5.8,5578988089,56,Center,5578988097,213,5.43,5578988093,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822723,53,1,1,5,26,a9vw7ikerpr4cuweeeka5aneg,1,75.7,23.7,2025-03-14T18:06:31.407Z,2025-03-14T18:06:33Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5578988215,141,13.1,5578988219,213,5.83,5578988211,56,Right,5578988217,212,16.5,5578988213,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822753,54,1,1,5,28,a9vw7ikerpr4cuweeeka5aneg,1,90.1,13.1,2025-03-14T18:06:33.615Z,2025-03-14T18:06:37Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5578988361,140,79.4,5578988365,212,11.2,5578988359,56,Right,5578988363,141,12.3,5578988367,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822787,55,1,1,5,31,a9vw7ikerpr4cuweeeka5aneg,1,77.0,13.8,2025-03-14T18:06:36.903Z,2025-03-14T18:06:39Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5578988541,140,78.3,5578988537,56,Center,5578988545,141,37.9,5578988553,213,1.49,5578988549,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822793,56,4,1,5,34,a9vw7ikerpr4cuweeeka5aneg,1,79.7,37.8,2025-03-14T18:06:39.076Z,2025-03-14T20:12:00Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5579025183,233,47,5578988575,286,,5578988919,152,,5578988573,56,Center,5578988917,13,,5578988921,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822899,47,4,1,5,34,f1h34qp5zbfl489q8vnkhiq9s,0,20.3,62.2,2025-03-14T18:06:39.077Z,2025-03-14T20:12:00Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579025191,233,56,5578989211,285,,5578989203,13,,5578989207,152,,5578989209,265,,5578989205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823459,57,15,1,6,44,a9vw7ikerpr4cuweeeka5aneg,1,81.6,38.5,2025-03-14T18:07:49.774Z,2025-03-14T20:59:40Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5578993291,147,43.0,5578993285,103,19,5578991953,26,,5578993283,102,49.2,5578991955,18,,5579029883,72,,5578993289,146,89.3,5578993297,233,48,5578993041,82,,5578993295,231,5578991957,56,Center,49.1,5578993281,78,,5578993287,458,,5578993293,230,,,,,,,99.0,,,,,,
2787823473,48,10,1,6,44,f1h34qp5zbfl489q8vnkhiq9s,1,13.6,59.7,2025-03-14T18:07:49.874Z,2025-03-14T20:50:00Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5578993307,233,57,5579032705,239,,5578992017,56,Back,5578992013,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823487,58,13,1,6,46,a9vw7ikerpr4cuweeeka5aneg,1,88.2,37.7,2025-03-14T18:07:51.599Z,2025-03-14T21:00:00Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5579897827,83,,5578993581,231,47.8,5578992097,17,,5578993577,147,48.7,5578993569,103,18.1,5579897839,153,,5578993575,146,92.3,5578992889,20,,5578993567,102,58.3,5579898649,24,5578993579,230,98.9,,5578992099,56,Center,5578993573,458,,,,,,,,,,,,,,,,
2787823497,49,61,1,6,46,f1h34qp5zbfl489q8vnkhiq9s,1,8.9,59.0,2025-03-14T18:07:51.699Z,2025-03-14T20:53:03Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5578992143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823527,50,44,1,6,47,f1h34qp5zbfl489q8vnkhiq9s,1,11.5,58.0,2025-03-14T18:07:52.261Z,2025-03-14T21:01:56Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5578992397,233,59,5578992321,285,,5578992319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823519,59,44,1,6,47,a9vw7ikerpr4cuweeeka5aneg,0,88.5,42.0,2025-03-14T18:07:52.262Z,2025-03-14T20:53:35Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5578992263,56,Center,5578992433,233,50,5578992265,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823535,51,12,1,6,47,f1h34qp5zbfl489q8vnkhiq9s,1,12.1,55.2,2025-03-14T18:07:52.892Z,2025-03-14T21:01:53Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5578992339,141,68.4,5578992341,212,10.2,5578992337,140,7.5,5578992343,213,2.06,5578992361,15,,5578992335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823547,60,15,1,6,48,a9vw7ikerpr4cuweeeka5aneg,1,92.0,40.4,2025-03-14T18:07:53.006Z,2025-03-14T21:01:51Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5578992409,17,,5578996285,103,19,5578996291,146,94.6,5578992707,20,,5578996289,100,,5578996297,231,53.2,5578996283,102,48.8,5578992411,56,Center,5579945455,215,,5578996337,233,5578996295,230,99.4,52,5578996293,147,43.1,5578996287,458,,5578992717,82,5579036641,24,5579945453,78,,,,,,,,,
2787823561,52,10,1,6,48,f1h34qp5zbfl489q8vnkhiq9s,1,8.9,59.0,2025-03-14T18:07:53.106Z,2025-03-14T21:19:00Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5578992465,56,Back,5578996369,233,60,5578992463,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823585,61,61,1,6,55,a9vw7ikerpr4cuweeeka5aneg,0,93.3,36.9,2025-03-14T18:08:00.142Z,2025-03-14T18:08:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5578992567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823635,53,5,1,6,56,f1h34qp5zbfl489q8vnkhiq9s,1,-1.1,62.6,2025-03-14T18:08:01.082Z,2025-03-14T20:24:38Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5578992837,346,,5578992921,233,62,5578992835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823595,62,5,1,6,56,a9vw7ikerpr4cuweeeka5aneg,0,101.1,37.4,2025-03-14T18:08:01.082Z,2025-03-14T20:24:39Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5578992621,56,Center,5578992927,233,53,5578992623,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823769,54,1,1,7,12,f1h34qp5zbfl489q8vnkhiq9s,1,3.6,58.5,2025-03-14T18:08:17.788Z,2025-03-14T18:08:19Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5578993529,237,,5578993517,56,Back,5578993523,212,3.9,5578993519,140,4.1,5578993525,213,4.85,5578993521,141,52.8,5578993515,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823815,55,1,1,7,14,f1h34qp5zbfl489q8vnkhiq9s,0,10.1,52.8,2025-03-14T18:08:19.756Z,2025-03-14T18:08:26Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5578993831,1,,5578993829,213,0.33,5578993819,155,,5578993827,212,61.2,5578993823,140,65.3,5578993825,141,81.8,5578993821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823845,63,44,1,7,20,a9vw7ikerpr4cuweeeka5aneg,1,33.2,21.4,2025-03-14T18:08:25.516Z,2025-03-14T20:25:38Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5578994011,233,56,5578993953,285,,5578993949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823823,56,44,1,7,20,f1h34qp5zbfl489q8vnkhiq9s,0,66.8,78.6,2025-03-14T18:08:25.517Z,2025-03-14T20:25:39Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5578993851,286,,5578993849,56,Center,5578994021,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823859,64,1,1,7,20,a9vw7ikerpr4cuweeeka5aneg,0,30.5,26.8,2025-03-14T18:08:25.646Z,2025-03-14T18:08:31Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5578994037,141,0.0,5578994033,56,Back,5578994041,213,5.15,5578994039,212,20.2,5578994031,3,,5578994035,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823957,57,5,1,7,21,f1h34qp5zbfl489q8vnkhiq9s,1,61.4,100.8,2025-03-14T18:08:26.764Z,2025-03-14T20:24:39Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5578994605,233,65,5578994593,56,Left,5578994597,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823861,65,5,1,7,21,a9vw7ikerpr4cuweeeka5aneg,0,38.6,-0.8,2025-03-14T18:08:26.764Z,2025-03-14T20:24:40Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5578994043,56,Back,5578994045,347,,5578994629,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823977,58,1,1,7,38,f1h34qp5zbfl489q8vnkhiq9s,0,62.7,100.0,2025-03-14T18:08:43.332Z,2025-03-14T18:08:45Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5578994677,213,5.77,5578994673,141,88.6,5578994669,56,Left,5578994667,107,,5578994671,140,77.9,5578994675,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823989,66,1,1,7,40,a9vw7ikerpr4cuweeeka5aneg,0,27.3,24.0,2025-03-14T18:08:45.734Z,2025-03-14T18:08:47Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5578994765,56,Back,5578994769,141,36.0,5578994773,213,0.82,5578994771,212,11.1,5578994767,140,34.5,5578994763,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824063,59,1,1,7,42,f1h34qp5zbfl489q8vnkhiq9s,1,71.4,64.9,2025-03-14T18:08:47.908Z,2025-03-14T18:08:53Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5578995115,140,81.8,5578995119,212,35.3,5578995123,1,,5578995121,213,5.03,5578995117,141,15.5,5578995113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824067,60,4,1,7,48,f1h34qp5zbfl489q8vnkhiq9s,1,82.5,14.4,2025-03-14T18:08:53.430Z,2025-03-14T20:12:01Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5578995181,152,,5578995185,286,,5578995239,233,67,5578995183,265,,5578995179,56,Right,5578995177,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787824073,67,4,1,7,48,a9vw7ikerpr4cuweeeka5aneg,0,17.5,85.6,2025-03-14T18:08:53.431Z,2025-03-14T20:12:01Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5578995189,13,,5578995193,152,,5578995197,285,,5578995589,55,68,5578995195,265,,5578995245,233,60,5578995191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
