id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value
2701841955,32,44,1,2,48,7gkglopz9cjsysn2u6sbhuvc5,1,30.2,29.4,2024-07-19T17:02:49.166Z,2024-07-19T17:02:50Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109074689,233,31,5109074669,56,Back,5109074671,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701841949,31,44,1,2,48,bd4qakf7j0wwie8wke9km7uj8,0,69.8,70.6,2024-07-19T17:02:49.167Z,2024-07-19T17:33:24Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109074631,56,Center,5109074693,233,32,5109074633,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701841963,33,1,1,2,49,7gkglopz9cjsysn2u6sbhuvc5,1,31.5,30.9,2024-07-19T17:02:49.986Z,2024-07-19T17:02:52Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109074727,212,7.1,5109074729,213,5.56,5109074721,56,Back,5109074725,141,24.0,5109074723,140,36.6,5109074717,3,,5109074719,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701841981,35,1,1,2,52,7gkglopz9cjsysn2u6sbhuvc5,1,32.3,32.5,2024-07-19T17:02:53.118Z,2024-07-19T17:02:57Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5109074825,213,1.56,5109074823,212,23.5,5109074817,56,Back,5109074819,140,32.5,5109074821,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701841991,36,1,1,2,57,7gkglopz9cjsysn2u6sbhuvc5,1,37.2,81.7,2024-07-19T17:02:57.474Z,2024-07-19T17:03:02Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109074863,56,Center,5109074865,140,55.6,5109074867,141,75.7,5109074869,212,19.7,5109074871,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701841997,37,61,1,3,1,7gkglopz9cjsysn2u6sbhuvc5,1,59.0,73.9,2024-07-19T17:03:02.080Z,2024-07-19T17:03:02Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5109074907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842011,38,1,1,3,4,7gkglopz9cjsysn2u6sbhuvc5,1,68.7,83.3,2024-07-19T17:03:04.831Z,2024-07-19T17:03:06Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109074981,141,94.2,5109074985,213,0.36,5109074977,56,Left,5109074979,140,87.4,5109074983,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842021,39,1,1,3,6,7gkglopz9cjsysn2u6sbhuvc5,1,87.4,94.2,2024-07-19T17:03:06.735Z,2024-07-19T17:03:09Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109075059,141,90.8,5109075057,140,78.2,5109075061,212,9.9,5109075055,56,Left,5109075063,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842037,40,2,1,3,9,7gkglopz9cjsysn2u6sbhuvc5,1,78.2,90.8,2024-07-19T17:03:09.721Z,2024-07-19T17:03:14Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109075133,140,88.6,5109075159,7,9nafz0c0x2qvmo5ldm0djmcq1,5109075135,141,71.1,5109075161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842127,33,1,1,3,42,bd4qakf7j0wwie8wke9km7uj8,0,17.2,18.4,2024-07-19T17:03:42.991Z,2024-07-19T17:33:57Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109075739,1,,5109075731,140,65.4,5109075737,213,0.01,5109075725,157,,5109075723,5,,5109075729,56,Right,5109075727,241,,5109075735,212,50.6,5109075733,141,,,,,,,,,19.1,,,,,,,,,,,,,
2701842149,41,1,1,3,46,7gkglopz9cjsysn2u6sbhuvc5,1,31.9,77.0,2024-07-19T17:03:46.988Z,2024-07-19T17:03:49Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109075875,141,86.8,5109075869,3,,5109075873,140,39.9,5109075871,56,Back,5109075879,213,0.67,5109075877,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842167,43,1,1,3,50,7gkglopz9cjsysn2u6sbhuvc5,1,33.3,84.8,2024-07-19T17:03:51.162Z,2024-07-19T17:03:52Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5109075951,213,5.73,5109075943,56,Back,5109075947,141,77.3,5109075949,212,9.7,5109075945,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842183,44,1,1,3,52,7gkglopz9cjsysn2u6sbhuvc5,1,41.2,77.3,2024-07-19T17:03:52.511Z,2024-07-19T17:03:55Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109076111,213,5.53,5109076107,141,70.3,5109076109,212,6.9,5109076105,140,46.0,5109076103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842205,45,2,1,3,55,7gkglopz9cjsysn2u6sbhuvc5,1,46.0,70.3,2024-07-19T17:03:55.817Z,2024-07-19T17:03:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109076229,141,92.3,5109076227,140,67.0,5109076243,7,4csz412vb3lquessbnf999ct0,5109076245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842237,35,1,1,4,5,bd4qakf7j0wwie8wke9km7uj8,1,22.2,12.6,2024-07-19T17:04:05.599Z,2024-07-19T17:34:42Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109076421,212,24.3,5109076413,241,,5109076419,141,48.0,5109076411,5,,5109076417,140,19.1,5109076423,213,1.71,5109076415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842239,36,1,1,4,5,bd4qakf7j0wwie8wke9km7uj8,1,19.1,48.0,2024-07-19T17:04:06.095Z,2024-07-19T17:04:06Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5109076433,140,7.4,5109076435,141,50.2,5109076437,212,12.4,5109076439,213,3.02,5109076431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842249,37,1,1,4,6,bd4qakf7j0wwie8wke9km7uj8,1,7.4,50.2,2024-07-19T17:04:06.655Z,2024-07-19T17:04:09Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109076495,141,21.6,5109076493,140,17.5,5109076499,213,5.21,5109076497,212,22.2,5109076491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842263,38,1,1,4,9,bd4qakf7j0wwie8wke9km7uj8,1,20.4,18.2,2024-07-19T17:04:09.439Z,2024-07-19T17:35:21Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109076591,212,7.8,5109076585,56,Back,5109076593,213,5.83,5109076589,141,13.2,5109076587,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842277,39,1,1,4,13,bd4qakf7j0wwie8wke9km7uj8,1,28.9,12.7,2024-07-19T17:04:13.807Z,2024-07-19T17:04:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109076673,212,11.2,5109076667,56,Back,5109076669,140,22.6,5109076675,213,2.20,5109076671,141,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842297,40,1,1,4,18,bd4qakf7j0wwie8wke9km7uj8,1,22.6,29.6,2024-07-19T17:04:18.815Z,2024-07-19T17:04:21Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109076773,140,29.1,5109076775,141,12.1,5109076771,56,Back,5109076779,213,5.23,5109076777,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842299,41,1,1,4,21,bd4qakf7j0wwie8wke9km7uj8,0,29.3,11.4,2024-07-19T17:04:21.631Z,2024-07-19T17:04:22Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109076791,140,33.8,5109076797,213,1.05,5109076795,212,9.5,5109076789,56,Back,5109076793,141,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842339,47,1,1,4,24,7gkglopz9cjsysn2u6sbhuvc5,1,61.0,82.6,2024-07-19T17:04:24.435Z,2024-07-19T17:04:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109077013,213,0.50,5109077011,212,15.1,5109077009,141,93.3,5109077007,140,73.6,5109077005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842357,48,1,1,4,29,7gkglopz9cjsysn2u6sbhuvc5,1,83.6,85.9,2024-07-19T17:04:29.486Z,2024-07-19T17:04:31Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5109077085,141,72.7,5109077089,213,5.67,5109077087,212,15.6,5109077081,56,Center,5109077083,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842363,49,1,1,4,31,7gkglopz9cjsysn2u6sbhuvc5,0,96.5,72.9,2024-07-19T17:04:31.535Z,2024-07-19T17:04:33Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109077145,195,,5109077141,213,4.17,5109077133,56,Center,5109077137,141,60.2,5109077139,212,10.1,5109077135,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842367,42,12,1,4,33,bd4qakf7j0wwie8wke9km7uj8,1,11.4,36.9,2024-07-19T17:04:33.999Z,2024-07-19T17:39:01Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109077165,140,0.0,5109077171,213,3.04,5109077167,141,38.9,5109077169,212,13.8,5109077163,56,Back,5109077189,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842371,43,6,1,4,34,bd4qakf7j0wwie8wke9km7uj8,0,0.0,36.0,2024-07-19T17:04:34.576Z,2024-07-19T17:39:00Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109077221,233,50,5109077191,56,Back,5109077193,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842373,50,6,1,4,34,7gkglopz9cjsysn2u6sbhuvc5,1,100.0,64.0,2024-07-19T17:04:34.576Z,2024-07-19T17:09:17Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109077213,233,43,5109077211,73,,5109077209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842479,51,1,1,5,2,7gkglopz9cjsysn2u6sbhuvc5,1,99.5,99.5,2024-07-19T17:05:02.925Z,2024-07-19T17:05:07Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109077855,1,,5109077843,224,,5109077845,56,Center,5109077853,213,4.36,5109077839,6,,5109077849,141,41.2,5109077837,2,,5109077851,212,42.2,5109077847,140,5109077841,155,,,,,,,85.8,,,,,,,,,,,,,
2701842483,52,1,1,5,5,7gkglopz9cjsysn2u6sbhuvc5,0,85.7,41.2,2024-07-19T17:05:05.332Z,2024-07-19T17:05:06Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109077873,141,52.2,5109077875,212,10.3,5109077869,56,Center,5109077867,3,,5109077877,213,0.81,5109077871,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842515,44,12,1,5,6,bd4qakf7j0wwie8wke9km7uj8,1,8.5,49.8,2024-07-19T17:05:06.670Z,2024-07-19T17:39:30Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109078041,213,0.79,5109078033,56,Back,5109078039,212,22.6,5109078037,141,73.4,5109078035,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842559,46,1,1,5,11,bd4qakf7j0wwie8wke9km7uj8,0,23.9,74.3,2024-07-19T17:05:11.471Z,2024-07-19T17:05:15Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109078271,212,58.1,5109078267,140,79.2,5109078269,141,72.0,5109078265,56,Center,5109078275,1,,5109078273,213,6.26,5109078263,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842643,53,12,1,5,16,7gkglopz9cjsysn2u6sbhuvc5,1,15.7,32.8,2024-07-19T17:05:16.672Z,2024-07-19T17:05:25Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109078683,233,47,5109078635,141,28.5,5109078633,140,16.0,5109078631,56,Back,5109078637,212,2.9,5109078639,213,4.82,5109078681,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842583,47,74,1,5,16,bd4qakf7j0wwie8wke9km7uj8,1,82.5,65.5,2024-07-19T17:05:16.673Z,2024-07-19T17:05:25Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5109078339,285,,5109078337,56,Center,5109078351,397,,5109078695,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842633,48,1,1,5,20,bd4qakf7j0wwie8wke9km7uj8,1,90.2,69.2,2024-07-19T17:05:20.751Z,2024-07-19T17:40:14Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5109078577,141,66.9,5109078585,213,3.68,5109078569,56,Center,5109078573,140,87.7,5109078581,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842637,49,1,1,5,23,bd4qakf7j0wwie8wke9km7uj8,0,89.2,67.3,2024-07-19T17:05:23.295Z,2024-07-19T18:01:01Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5109078595,141,68.1,5109078599,213,2.62,5109078597,212,1.1,5109078591,140,88.3,5109078671,233,54,5109078669,236,,5109078589,56,Center,5109078675,286,,,,,,,,,,,,,,,,,,,,,,,,,
2701842649,54,74,1,5,23,7gkglopz9cjsysn2u6sbhuvc5,1,13.5,35.8,2024-07-19T17:05:23.296Z,2024-07-19T17:09:20Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109078653,56,Back,5109078687,233,49,5109078655,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842685,56,1,1,5,25,7gkglopz9cjsysn2u6sbhuvc5,1,23.2,40.1,2024-07-19T17:05:25.605Z,2024-07-19T17:05:27Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109078841,213,2.77,5109078837,141,46.0,5109078839,212,10.9,5109078833,56,Back,5109078835,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842703,57,1,1,5,27,7gkglopz9cjsysn2u6sbhuvc5,0,12.8,44.4,2024-07-19T17:05:27.239Z,2024-07-19T17:05:37Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109078925,213,6.05,5109078969,189,,5109078923,212,29.9,5109078919,140,40.5,5109078917,56,Back,5109078921,141,34.2,5109078927,1,,5109078915,157,,,,,,,,,,,,,,,,,,,,,,,,,
2701842707,50,1,1,5,30,bd4qakf7j0wwie8wke9km7uj8,0,57.7,71.7,2024-07-19T17:05:30.463Z,2024-07-19T17:40:43Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5109078945,56,Center,5109078953,213,5.90,5109078947,140,66.4,5109078949,141,66.3,5109078951,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842729,58,1,1,5,32,7gkglopz9cjsysn2u6sbhuvc5,0,28.4,39.1,2024-07-19T17:05:33.029Z,2024-07-19T17:05:34Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109079063,212,37.4,5109079065,213,6.27,5109079055,157,,5109079059,140,64.0,5109079057,56,Center,5109079061,141,38.2,5109079067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842745,51,1,1,5,35,bd4qakf7j0wwie8wke9km7uj8,1,32.2,59.1,2024-07-19T17:05:35.391Z,2024-07-19T17:05:37Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109079137,140,33.6,5109079143,213,1.50,5109079139,141,88.5,5109079135,56,Back,5109079141,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842781,53,1,1,5,37,bd4qakf7j0wwie8wke9km7uj8,1,33.8,89.7,2024-07-19T17:05:38.142Z,2024-07-19T17:05:48Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5109079355,56,Left,5109079357,140,52.7,5109079359,141,95.8,5109079361,212,20.3,5109079363,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842789,54,1,1,5,48,bd4qakf7j0wwie8wke9km7uj8,1,63.9,74.5,2024-07-19T17:05:48.223Z,2024-07-19T17:41:02Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109079403,140,72.4,5109079405,141,8.6,5109079399,196,,5109079397,155,,5109079401,56,Right,5109079409,213,4.91,5109079407,212,45.7,5109079411,1,,,,,,,,,,,,,,,,,,,,,,,,,
2701842839,55,1,1,5,53,bd4qakf7j0wwie8wke9km7uj8,1,73.1,10.3,2024-07-19T17:05:53.583Z,2024-07-19T17:05:59Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109079683,141,28.4,5109079679,56,Center,5109079685,212,13.0,5109079687,213,1.25,5109079681,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842843,56,1,1,5,58,bd4qakf7j0wwie8wke9km7uj8,1,73.9,24.9,2024-07-19T17:05:59.103Z,2024-07-19T17:42:33Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5109079701,140,92.4,5109079707,213,5.91,5109079699,56,Right,5109079703,141,13.7,5109079705,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842873,57,1,1,6,1,bd4qakf7j0wwie8wke9km7uj8,1,93.4,11.7,2024-07-19T17:06:01.600Z,2024-07-19T17:42:23Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109079873,56,Center,5109079881,213,1.68,5109079875,140,91.8,5109079879,212,15.0,5109079877,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842875,58,61,1,6,4,bd4qakf7j0wwie8wke9km7uj8,0,92.0,33.4,2024-07-19T17:06:04.319Z,2024-07-19T17:06:04Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5109079885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842909,60,1,1,6,7,7gkglopz9cjsysn2u6sbhuvc5,0,3.4,79.6,2024-07-19T17:06:07.698Z,2024-07-19T17:06:08Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109080055,56,Back,5109080061,212,27.4,5109080057,140,29.5,5109080059,141,79.4,5109080063,213,6.28,5109080049,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842905,59,8,1,6,8,bd4qakf7j0wwie8wke9km7uj8,1,70.0,24.5,2024-07-19T17:06:08.287Z,2024-07-19T17:42:44Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109080023,56,Center,5109080065,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842935,61,83,1,6,12,7gkglopz9cjsysn2u6sbhuvc5,0,29.2,79.4,2024-07-19T17:06:12.387Z,2024-07-19T18:00:57Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5109174419,399,duvhbifjh37mvlm46akiy431m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842931,60,61,1,6,12,bd4qakf7j0wwie8wke9km7uj8,0,68.9,19.3,2024-07-19T17:06:12.942Z,2024-07-19T17:06:13Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109080173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842957,63,1,1,6,15,7gkglopz9cjsysn2u6sbhuvc5,1,26.4,91.1,2024-07-19T17:06:15.253Z,2024-07-19T17:06:17Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109080281,141,95.3,5109080285,213,0.27,5109080279,140,36.1,5109080277,56,Back,5109080283,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842961,64,3,1,6,15,7gkglopz9cjsysn2u6sbhuvc5,0,35.4,91.4,2024-07-19T17:06:15.533Z,2024-07-19T17:06:18Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5109080331,233,61,5109080297,56,Back,5109080299,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842949,61,7,1,6,15,bd4qakf7j0wwie8wke9km7uj8,0,64.6,8.6,2024-07-19T17:06:15.534Z,2024-07-19T17:45:04Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109080247,285,,5109080245,56,Right,5109080327,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843075,68,83,1,6,17,7gkglopz9cjsysn2u6sbhuvc5,0,41.7,93.3,2024-07-19T17:06:18.211Z,2024-07-19T18:00:57Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5109174411,399,bwozpgcm48s08t1glxfgjajmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842969,63,61,1,6,18,bd4qakf7j0wwie8wke9km7uj8,0,72.1,4.8,2024-07-19T17:06:18.655Z,2024-07-19T17:06:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109080339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842971,65,61,1,6,18,7gkglopz9cjsysn2u6sbhuvc5,1,36.0,95.7,2024-07-19T17:06:18.809Z,2024-07-19T17:06:49Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5109080349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842989,67,50,1,6,21,7gkglopz9cjsysn2u6sbhuvc5,1,43.1,92.8,2024-07-19T17:06:22.094Z,2024-07-19T17:06:24Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5109080437,286,,5109080507,233,64,5109080435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701842999,64,7,1,6,21,bd4qakf7j0wwie8wke9km7uj8,1,56.9,7.2,2024-07-19T17:06:22.095Z,2024-07-19T17:45:16Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5109080467,56,Right,5109080469,285,,5109080503,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843015,66,1,1,6,23,bd4qakf7j0wwie8wke9km7uj8,1,43.4,15.3,2024-07-19T17:06:23.759Z,2024-07-19T17:06:28Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109080573,212,23.7,5109080575,213,1.72,5109080569,140,40.1,5109080567,56,Back,5109080571,141,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843033,67,1,1,6,28,bd4qakf7j0wwie8wke9km7uj8,1,39.8,54.0,2024-07-19T17:06:28.670Z,2024-07-19T17:06:33Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5109080673,213,4.87,5109080671,212,17.7,5109080667,140,42.4,5109080669,141,28.3,5109080665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843047,68,1,1,6,32,bd4qakf7j0wwie8wke9km7uj8,1,40.9,27.0,2024-07-19T17:06:33.134Z,2024-07-19T17:06:36Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109080773,213,5.06,5109080765,56,Back,5109080769,141,11.2,5109080767,140,44.6,5109080771,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843055,69,1,1,6,36,bd4qakf7j0wwie8wke9km7uj8,1,47.6,10.8,2024-07-19T17:06:36.558Z,2024-07-19T17:45:42Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109080821,56,Center,5109080829,213,0.78,5109080827,212,10.5,5109080825,141,21.7,5109080823,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843061,70,1,1,6,37,bd4qakf7j0wwie8wke9km7uj8,1,54.7,21.7,2024-07-19T17:06:37.598Z,2024-07-19T17:06:38Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109080851,212,14.6,5109080847,140,44.1,5109080849,141,7.9,5109080853,213,3.84,5109080845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843079,71,1,1,6,38,bd4qakf7j0wwie8wke9km7uj8,1,46.2,7.7,2024-07-19T17:06:38.318Z,2024-07-19T17:06:41Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109080945,213,2.84,5109080935,56,Back,5109080941,212,25.0,5109080937,140,23.5,5109080939,141,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843107,72,1,1,6,41,bd4qakf7j0wwie8wke9km7uj8,1,22.4,21.1,2024-07-19T17:06:41.391Z,2024-07-19T17:06:47Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109081119,213,1.93,5109081117,212,22.7,5109081109,140,14.8,5109081113,141,52.3,5109081103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843121,73,1,1,6,46,bd4qakf7j0wwie8wke9km7uj8,0,14.9,52.6,2024-07-19T17:06:47.214Z,2024-07-19T17:06:48Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109081181,56,Back,5109081189,213,5.59,5109081187,212,28.4,5109081185,141,26.0,5109081183,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843143,69,1,1,6,51,7gkglopz9cjsysn2u6sbhuvc5,1,66.0,82.6,2024-07-19T17:06:52.190Z,2024-07-19T17:08:34Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5109082291,140,70.2,5109082297,213,4.99,5109082289,56,Center,5109082295,212,16.2,5109082293,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701843147,70,1,1,6,52,7gkglopz9cjsysn2u6sbhuvc5,1,68.7,57.9,2024-07-19T17:06:52.357Z,2024-07-19T17:08:37Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109082795,140,74.9,5109084277,155,,5109082793,56,Left,5109082801,213,1.20,5109082797,141,82.6,5109082799,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
