id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value
2705193199,38,1,1,1,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.5,96.0,2024-08-02T17:02:04.802Z,2024-08-02T17:02:05Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5127828257,141,94.8,5127828261,213,3.29,5127828255,140,63.3,5127828253,56,Left,5127828259,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193213,39,1,1,1,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.3,94.8,2024-08-02T17:02:05.491Z,2024-08-02T17:02:07Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127828331,56,Back,5127828335,141,83.0,5127828339,213,3.44,5127828333,140,38.8,5127828337,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193231,40,1,1,1,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.5,78.4,2024-08-02T17:02:07.563Z,2024-08-02T17:02:09Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127828399,212,16.7,5127828401,213,4.69,5127828393,56,Back,5127828395,140,39.1,5127828397,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193251,41,1,1,1,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.1,53.9,2024-08-02T17:02:09.531Z,2024-08-02T17:02:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127828483,141,72.0,5127828487,213,1.55,5127828479,56,Back,5127828485,212,12.3,5127828481,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193253,42,1,1,2,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.2,72.3,2024-08-02T17:02:11.690Z,2024-08-02T17:02:13Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127828527,212,6.1,5127828521,56,Back,5127828525,141,71.2,5127828523,140,45.0,5127828529,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193267,43,1,1,2,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,73.0,2024-08-02T17:02:13.242Z,2024-08-02T17:02:15Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127828577,140,45.9,5127828575,56,Back,5127828583,213,1.38,5127828581,212,14.8,5127828579,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193277,44,1,1,2,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.0,95.6,2024-08-02T17:02:14.874Z,2024-08-02T17:02:17Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127828647,213,3.74,5127828639,56,Back,5127828643,141,79.9,5127828645,212,18.9,5127828641,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193293,45,1,1,2,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.6,76.7,2024-08-02T17:02:17.770Z,2024-08-02T17:02:20Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127828733,213,4.71,5127828729,141,44.0,5127828727,140,30.5,5127828731,212,22.2,5127828725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193315,46,1,1,2,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.9,48.2,2024-08-02T17:02:20.554Z,2024-08-02T17:02:25Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127828831,56,Back,5127828837,141,77.8,5127828841,212,20.2,5127828843,213,1.52,5127828833,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193347,47,1,1,2,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.3,78.1,2024-08-02T17:02:25.002Z,2024-08-02T17:02:30Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127829001,213,5.69,5127828993,56,Center,5127828999,212,64.0,5127828997,141,25.6,5127829003,1,,5127828991,155,,5127828995,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193455,24,1,1,2,40,bd4qakf7j0wwie8wke9km7uj8,0,13.8,42.4,2024-08-02T17:02:50.914Z,2024-08-02T17:02:51Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127829479,155,,5127829491,1,,5127829487,212,57.4,5127829481,56,Center,5127829485,141,24.6,5127829483,140,67.2,5127829489,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193471,48,1,1,2,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.0,75.6,2024-08-02T17:02:52.219Z,2024-08-02T17:02:54Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127829595,212,27.2,5127829591,140,60.9,5127829587,3,,5127829593,141,73.9,5127829589,56,Center,5127829597,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193479,25,1,1,2,44,bd4qakf7j0wwie8wke9km7uj8,1,36.9,18.0,2024-08-02T17:02:54.907Z,2024-08-02T17:03:45Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5127829645,3,,5127829647,56,Back,5127829651,141,7.9,5127829655,213,5.35,5127829649,140,41.7,5127829653,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193491,26,1,1,2,45,bd4qakf7j0wwie8wke9km7uj8,1,41.7,7.9,2024-08-02T17:02:55.890Z,2024-08-02T17:04:51Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127829705,212,7.4,5127829701,140,36.7,5127829697,3,,5127829707,213,2.36,5127829703,141,15.5,5127829699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193535,27,1,1,2,50,bd4qakf7j0wwie8wke9km7uj8,1,32.1,17.0,2024-08-02T17:03:00.882Z,2024-08-02T17:03:04Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127829911,56,Back,5127829915,141,44.0,5127829917,212,28.9,5127829919,213,2.45,5127829913,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193569,28,1,1,2,53,bd4qakf7j0wwie8wke9km7uj8,1,8.0,46.3,2024-08-02T17:03:03.833Z,2024-08-02T17:03:08Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127830077,56,Back,5127830081,141,58.4,5127830085,213,0.48,5127830079,140,22.9,5127830083,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193577,29,1,1,2,57,bd4qakf7j0wwie8wke9km7uj8,1,25.5,59.0,2024-08-02T17:03:08.202Z,2024-08-02T17:03:09Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5127830127,213,1.85,5127830119,56,Back,5127830135,156,,5127830125,212,11.3,5127830121,140,22.5,5127830123,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193591,30,1,1,3,0,bd4qakf7j0wwie8wke9km7uj8,1,25.6,78.5,2024-08-02T17:03:10.866Z,2024-08-02T17:03:12Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127830199,213,0.47,5127830193,141,95.4,5127830189,56,Back,5127830191,140,47.1,5127830197,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193611,31,1,1,3,2,bd4qakf7j0wwie8wke9km7uj8,1,47.1,95.4,2024-08-02T17:03:12.673Z,2024-08-02T17:03:14Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127830295,212,12.3,5127830291,140,36.2,5127830289,56,Back,5127830293,141,88.7,5127830297,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193643,32,1,1,3,3,bd4qakf7j0wwie8wke9km7uj8,1,36.2,88.7,2024-08-02T17:03:14.433Z,2024-08-02T17:03:19Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127830439,140,31.1,5127830443,212,20.1,5127830437,56,Back,5127830445,213,4.44,5127830441,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193653,33,1,1,3,8,bd4qakf7j0wwie8wke9km7uj8,1,31.9,50.1,2024-08-02T17:03:19.321Z,2024-08-02T17:03:21Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5127830513,140,53.4,5127830521,1,,5127830519,213,5.34,5127830517,212,38.5,5127830515,141,4.3,5127830511,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193665,34,1,1,3,10,bd4qakf7j0wwie8wke9km7uj8,1,53.4,4.3,2024-08-02T17:03:21.329Z,2024-08-02T17:03:23Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127830567,212,19.7,5127830563,140,35.9,5127830569,213,2.77,5127830561,56,Back,5127830565,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193671,35,1,1,3,12,bd4qakf7j0wwie8wke9km7uj8,1,35.9,14.7,2024-08-02T17:03:23.409Z,2024-08-02T17:03:26Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127830617,212,11.7,5127830615,141,31.5,5127830611,56,Back,5127830613,140,38.4,5127830619,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193697,36,1,1,3,16,bd4qakf7j0wwie8wke9km7uj8,1,38.8,30.9,2024-08-02T17:03:26.602Z,2024-08-02T17:03:32Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,5127830767,56,Right,5127830773,212,55.0,5127830765,155,,5127830777,1,,5127830769,140,89.5,5127830771,141,10.7,5127830775,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193709,37,3,1,3,22,bd4qakf7j0wwie8wke9km7uj8,0,98.0,4.7,2024-08-02T17:03:32.481Z,2024-08-02T17:03:35Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5127830817,56,Right,5127830821,211,,5127830819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193715,38,5,1,3,24,bd4qakf7j0wwie8wke9km7uj8,0,100.8,21.8,2024-08-02T17:03:34.547Z,2024-08-02T18:01:25Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5127830873,233,49,5127830845,56,Center,5127830847,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193707,49,5,1,3,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,-0.8,78.2,2024-08-02T17:03:34.547Z,2024-08-02T17:03:36Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127830813,56,Back,5127830815,346,,5127830849,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193781,50,1,1,3,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.8,56.0,2024-08-02T17:03:44.011Z,2024-08-02T17:03:50Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5127831209,212,10.4,5127831215,237,,5127831211,213,4.97,5127831203,56,Back,5127831205,140,7.3,5127831201,124,,5127831207,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193813,51,1,1,3,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.1,40.6,2024-08-02T17:03:50.195Z,2024-08-02T17:03:57Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127831419,140,15.0,5127831423,212,20.7,5127831417,56,Back,5127831425,213,1.58,5127831421,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193825,52,1,1,3,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.1,80.0,2024-08-02T17:03:57.443Z,2024-08-02T17:03:59Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127831483,141,97.1,5127831487,213,1.47,5127831479,56,Back,5127831481,140,38.2,5127831485,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193831,53,1,1,3,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.2,94.2,2024-08-02T17:03:59.611Z,2024-08-02T17:04:02Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127831533,212,34.9,5127831529,140,12.7,5127831527,56,Back,5127831537,1,,5127831535,213,3.88,5127831531,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193843,54,1,1,3,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.7,59.7,2024-08-02T17:04:02.251Z,2024-08-02T17:04:06Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5127831595,56,Back,5127831597,140,23.2,5127831601,212,14.4,5127831599,141,73.3,5127831603,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193847,55,1,1,3,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.2,70.5,2024-08-02T17:04:06.300Z,2024-08-02T17:04:07Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127831627,212,13.7,5127831621,56,Back,5127831625,141,50.6,5127831623,140,26.4,5127831629,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193851,56,1,1,3,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.4,50.6,2024-08-02T17:04:06.979Z,2024-08-02T17:04:07Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127831643,213,1.46,5127831639,141,79.0,5127831635,56,Back,5127831641,212,19.4,5127831637,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193859,57,1,1,3,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.5,79.0,2024-08-02T17:04:07.603Z,2024-08-02T17:04:11Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127831675,140,27.6,5127831677,141,64.9,5127831679,212,9.6,5127831681,213,4.61,5127831673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193877,58,1,1,4,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.9,62.7,2024-08-02T17:04:11.683Z,2024-08-02T17:04:14Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127831779,212,12.0,5127831781,213,4.33,5127831773,56,Back,5127831775,140,29.6,5127831777,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193901,59,1,1,4,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.7,36.9,2024-08-02T17:04:14.467Z,2024-08-02T17:04:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127831919,155,,5127831927,212,49.8,5127831925,141,7.7,5127831931,1,,5127831921,56,Right,5127831923,140,77.2,5127831929,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193893,39,45,1,4,8,bd4qakf7j0wwie8wke9km7uj8,0,20.1,83.2,2024-08-02T17:04:18.545Z,2024-08-02T17:04:21Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127831883,285,,5127831999,233,60,5127831881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193905,60,3,1,4,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.9,16.8,2024-08-02T17:04:18.545Z,2024-08-02T17:04:21Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127831983,233,39,5127831951,286,,5127831949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193909,61,3,1,4,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.5,24.0,2024-08-02T17:04:20.148Z,2024-08-02T17:04:23Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127831965,56,Center,5127832035,233,40,5127831967,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193915,40,7,1,4,9,bd4qakf7j0wwie8wke9km7uj8,1,21.5,76.0,2024-08-02T17:04:20.149Z,2024-08-02T17:04:22Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5127832005,285,,5127832019,233,61,5127832003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193973,42,1,1,4,13,bd4qakf7j0wwie8wke9km7uj8,0,12.9,81.4,2024-08-02T17:04:23.536Z,2024-08-02T17:04:29Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127832311,141,93.6,5127832315,213,0.13,5127832317,1,,5127832309,140,75.2,5127832307,56,Left,5127832305,155,,5127832313,212,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705193993,63,1,1,4,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.5,7.7,2024-08-02T17:04:29.980Z,2024-08-02T17:04:33Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127832449,141,9.7,5127832453,213,0.09,5127832445,56,Back,5127832447,140,35.6,5127832451,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194007,64,1,1,4,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.9,9.5,2024-08-02T17:04:33.371Z,2024-08-02T17:04:36Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5127832527,140,10.2,5127832535,1,,5127832525,56,Back,5127832531,212,32.3,5127832533,213,2.56,5127832529,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194017,65,1,1,4,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.3,38.6,2024-08-02T17:04:36.740Z,2024-08-02T17:04:39Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5127832603,141,62.0,5127832607,213,1.03,5127832599,56,Back,5127832605,212,18.5,5127832601,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194035,66,1,1,4,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.5,62.1,2024-08-02T17:04:39.012Z,2024-08-02T17:04:44Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127832685,56,Back,5127832691,212,24.2,5127832687,140,34.6,5127832689,141,35.2,5127832693,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194063,67,1,1,4,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.9,38.5,2024-08-02T17:04:44.813Z,2024-08-02T17:04:50Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5127832847,140,37.8,5127832851,212,19.2,5127832845,56,Back,5127832849,141,66.7,5127832853,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194091,68,1,1,4,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.0,66.6,2024-08-02T17:04:50.372Z,2024-08-02T17:04:54Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127833007,56,Back,5127833015,213,4.59,5127833011,141,39.7,5127833009,140,39.8,5127833013,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194129,69,1,1,4,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.8,46.3,2024-08-02T17:04:54.788Z,2024-08-02T19:26:06Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127833227,213,0.34,5127833219,56,Center,5127833225,212,59.8,5127833221,140,96.4,5127833223,141,75.9,5127833229,1,,5127833217,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194131,70,1,1,4,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,97.5,79.3,2024-08-02T17:05:01.725Z,2024-08-02T17:05:02Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127833247,141,83.9,5127833245,140,94.4,5127833243,56,Left,5127833249,212,4.5,5127833253,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194143,71,1,1,4,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,92.2,89.6,2024-08-02T17:05:02.508Z,2024-08-02T19:26:08Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127833329,1,,5127833317,155,,5127833323,141,42.5,5127833315,2,,5127833321,140,89.7,5127833325,212,32.1,5127833327,213,4.63,5127833319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194139,43,12,1,4,52,bd4qakf7j0wwie8wke9km7uj8,1,7.7,60.0,2024-08-02T17:05:03.344Z,2024-08-02T17:05:10Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127833297,213,0.73,5127833347,15,,5127833289,56,Back,5127833293,141,85.4,5127833291,140,25.9,5127833295,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194161,72,1,1,4,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.5,10.6,2024-08-02T17:05:09.396Z,2024-08-02T17:05:10Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5127833473,140,89.3,5127833477,212,23.5,5127833467,2,,5127833471,56,Center,5127833475,141,40.0,5127833479,213,1.02,5127833469,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194169,44,12,1,4,59,bd4qakf7j0wwie8wke9km7uj8,1,10.3,57.3,2024-08-02T17:05:10.272Z,2024-08-02T17:05:14Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127833511,56,Back,5127833515,141,55.1,5127833517,212,17.5,5127833519,213,6.20,5127833521,15,,5127833513,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194189,73,13,1,5,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.0,49.4,2024-08-02T17:05:12.924Z,2024-08-02T17:12:48Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127833977,328,,5127833619,56,Center,5127833969,81,,5127833975,215,,5127833983,231,49.3,5127833971,102,43.2,5127833717,20,,5127833617,18,,5127833981,230,98.1,5127833973,103,5127833979,458,,5127833615,22,,,,,,,,77.8,,,,,,,,,,,,,,,,
2705194195,45,5,1,5,3,bd4qakf7j0wwie8wke9km7uj8,1,-1.4,46.0,2024-08-02T17:05:13.952Z,2024-08-02T17:05:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127833651,346,,5127833653,233,74,5127833649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194193,74,5,1,5,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.4,54.0,2024-08-02T17:05:13.952Z,2024-08-02T18:01:25Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127833657,233,45,5127833645,56,Center,5127833647,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194269,46,1,1,5,17,bd4qakf7j0wwie8wke9km7uj8,1,3.2,39.7,2024-08-02T17:05:28.266Z,2024-08-02T19:26:10Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127834101,124,,5127834105,140,3.8,5127834107,141,45.5,5127834109,212,4.0,5127834117,237,,5127834123,189,,5127834111,213,1.41,5127834103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194299,47,1,1,5,19,bd4qakf7j0wwie8wke9km7uj8,1,3.8,45.5,2024-08-02T17:05:30.185Z,2024-08-02T17:05:34Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127834247,213,5.35,5127834241,140,23.8,5127834245,212,35.2,5127834237,155,,5127834243,141,4.0,5127834239,56,Back,5127834249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194309,48,61,1,5,20,bd4qakf7j0wwie8wke9km7uj8,1,24.7,3.4,2024-08-02T17:05:31.237Z,2024-08-02T17:05:37Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127834283,56,Back,5127834351,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194313,49,5,1,5,23,bd4qakf7j0wwie8wke9km7uj8,0,27.6,-2.0,2024-08-02T17:05:34.105Z,2024-08-02T18:01:26Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127834291,347,,5127834341,233,75,5127834289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194311,75,5,1,5,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.4,102.0,2024-08-02T17:05:34.105Z,2024-08-02T17:05:35Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127834287,347,,5127834307,233,49,5127834285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194337,76,1,1,5,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.4,100.0,2024-08-02T17:05:34.886Z,2024-08-02T17:05:39Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127834439,141,82.4,5127834433,107,,5127834447,213,5.72,5127834435,56,Left,5127834451,1,,5127834437,140,92.3,5127834441,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705194345,77,1,1,5,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,96.8,76.4,2024-08-02T17:05:38.997Z,2024-08-02T17:05:40Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5127834493,140,92.6,5127834497,212,25.5,5127834495,141,39.4,5127834491,56,Center,5127834499,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
