id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807065951,42,15,1,2,17,f1h34qp5zbfl489q8vnkhiq9s,1,84.5,42.2,2025-04-27T13:03:44.542Z,2025-04-27T13:28:03Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5684631643,233,17,5684631549,215,,5684834509,29,,5684630407,56,Center,5684631547,103,17.7,5684630403,22,,5684631543,78,,5684631555,147,48.9,5684630653,20,5684631545,102,51.3,5684631553,146,97.2,5684630405,17,5684834511,55,252,,,,,,,,,,,,,,,,,,,,,,
2807065963,17,10,1,2,17,6wwwud48qahpwrfxs20334qk5,1,3.2,51.6,2025-04-27T13:03:44.642Z,2025-04-27T13:03:53Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5684630471,173,,5684630475,182,,5684631705,233,42,5684630473,178,,5684630477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807065967,43,6,1,2,18,f1h34qp5zbfl489q8vnkhiq9s,1,82.4,35.6,2025-04-27T13:03:45.692Z,2025-04-27T15:07:52Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5684842645,233,263,5684630527,73,,5684630525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105793,263,6,1,2,18,6wwwud48qahpwrfxs20334qk5,0,17.6,64.4,2025-04-27T13:03:45.692Z,2025-04-27T15:07:52Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5684842289,73,,5684842691,233,43,5684842287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067061,44,1,1,2,57,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,99.5,2025-04-27T13:04:24.462Z,2025-04-27T13:29:04Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5684636161,2,,5684636165,155,,5684636175,212,26.2,5684636171,140,94.6,5684636177,213,4.51,5684636163,6,,5684636173,141,61.7,5684636167,223,,5684636169,56,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2807067091,45,1,1,2,58,f1h34qp5zbfl489q8vnkhiq9s,0,94.6,61.7,2025-04-27T13:04:25.319Z,2025-04-27T14:06:30Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684636325,168,,5684636335,213,4.86,5684636331,141,49.0,5684636323,3,,5684636333,212,8.7,5684636329,140,95.8,5684636327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067085,18,12,1,2,59,6wwwud48qahpwrfxs20334qk5,1,6.0,53.3,2025-04-27T13:04:26.020Z,2025-04-27T14:05:47Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,5684636309,141,63.7,5684636305,56,Back,5684636313,213,0.23,5684636307,140,35.1,5684636311,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067215,19,45,1,3,4,6wwwud48qahpwrfxs20334qk5,0,32.5,64.2,2025-04-27T13:04:31.335Z,2025-04-27T15:08:04Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684636983,285,,5684637149,233,46,5684636981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067195,46,3,1,3,4,f1h34qp5zbfl489q8vnkhiq9s,1,67.5,35.8,2025-04-27T13:04:31.335Z,2025-04-27T15:08:03Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5684637103,233,19,5684636869,56,Center,5684636871,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067255,20,45,1,3,4,6wwwud48qahpwrfxs20334qk5,0,33.0,63.8,2025-04-27T13:04:31.694Z,2025-04-27T15:08:04Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5684637219,285,,5684637401,233,47,5684637217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067201,47,3,1,3,4,f1h34qp5zbfl489q8vnkhiq9s,1,67.0,36.2,2025-04-27T13:04:31.694Z,2025-04-27T15:08:04Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5684636911,286,,5684637349,233,20,5684636909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067261,48,1,1,3,5,f1h34qp5zbfl489q8vnkhiq9s,1,75.8,31.6,2025-04-27T13:04:32.139Z,2025-04-27T13:04:34Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5684637251,56,Center,5684637261,212,9.6,5684637253,140,82.2,5684637263,213,5.49,5684637257,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067353,49,1,1,3,7,f1h34qp5zbfl489q8vnkhiq9s,0,82.8,20.9,2025-04-27T13:04:34.086Z,2025-04-27T13:04:37Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684637667,140,90.5,5684637675,213,1.25,5684637671,212,25.4,5684637669,141,56.3,5684637663,155,,5684637661,2,,5684637665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067393,21,12,1,3,11,6wwwud48qahpwrfxs20334qk5,1,6.2,39.2,2025-04-27T13:04:37.949Z,2025-04-27T14:05:36Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5684637847,213,5.94,5684637843,212,26.5,5684637839,140,30.0,5684637905,15,,5684637837,56,Back,5684637841,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067581,23,1,1,3,17,6wwwud48qahpwrfxs20334qk5,0,37.7,4.1,2025-04-27T13:04:44.189Z,2025-04-27T14:05:27Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,5684638863,213,0.26,5684638855,140,48.6,5684638859,141,8.5,5684638861,212,11.8,5684638851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067775,51,1,1,3,18,f1h34qp5zbfl489q8vnkhiq9s,1,58.6,88.7,2025-04-27T13:04:45.846Z,2025-04-27T13:04:50Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684639871,212,15.3,5684639865,56,Back,5684639869,141,79.4,5684639873,213,3.57,5684639867,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067835,52,43,1,3,23,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-27T13:04:50.262Z,2025-04-27T13:04:54Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5684640127,213,0.00,5684640119,56,Back,5684640123,141,79.4,5684640121,140,45.1,5684640367,144,1,5684640125,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067921,53,1,1,3,27,f1h34qp5zbfl489q8vnkhiq9s,1,42.0,73.3,2025-04-27T13:04:54.350Z,2025-04-27T13:04:55Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5684640525,141,63.1,5684640521,56,Back,5684640523,140,37.5,5684640529,213,4.11,5684640527,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068033,54,1,1,3,28,f1h34qp5zbfl489q8vnkhiq9s,1,37.5,63.1,2025-04-27T13:04:55.174Z,2025-04-27T13:04:59Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684641073,141,88.9,5684641069,56,Back,5684641071,140,40.1,5684641075,212,17.8,5684641077,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068085,55,1,1,3,31,f1h34qp5zbfl489q8vnkhiq9s,1,43.4,93.2,2025-04-27T13:04:58.879Z,2025-04-27T13:05:00Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684641317,140,61.1,5684641323,213,0.17,5684641315,56,Left,5684641319,141,97.8,5684641321,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068127,56,1,1,3,33,f1h34qp5zbfl489q8vnkhiq9s,1,61.1,97.8,2025-04-27T13:05:00.230Z,2025-04-27T13:05:01Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5684641561,141,89.1,5684641551,56,Back,5684641555,140,43.0,5684641573,213,3.44,5684641567,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068403,57,1,1,3,34,f1h34qp5zbfl489q8vnkhiq9s,1,43.0,89.1,2025-04-27T13:05:01.502Z,2025-04-27T13:05:12Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684643077,213,4.15,5684643071,140,33.5,5684643069,56,Back,5684643075,212,18.8,5684643073,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068421,58,1,1,3,45,f1h34qp5zbfl489q8vnkhiq9s,1,35.4,63.0,2025-04-27T13:05:12.734Z,2025-04-27T13:30:16Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684643167,56,Back,5684643173,212,20.2,5684643169,140,28.9,5684643171,141,35.1,5684643175,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068583,59,1,1,3,48,f1h34qp5zbfl489q8vnkhiq9s,1,28.9,35.1,2025-04-27T13:05:15.599Z,2025-04-27T13:05:18Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5684643937,212,13.2,5684643933,140,32.5,5684643939,213,5.00,5684643935,141,16.5,5684643931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068593,60,61,1,3,51,f1h34qp5zbfl489q8vnkhiq9s,0,32.5,17.4,2025-04-27T13:05:18.199Z,2025-04-27T13:05:18Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684643979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068827,25,1,1,3,53,6wwwud48qahpwrfxs20334qk5,1,78.1,81.7,2025-04-27T13:05:20.253Z,2025-04-27T13:05:37Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,1.0,5684645241,141,47.0,5684645245,213,5.30,5684645235,155,,5684645243,212,28.4,5684646961,154,,5684645237,56,Center,5684646959,210,15,5684645239,140,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068835,26,15,1,3,56,6wwwud48qahpwrfxs20334qk5,1,91.8,48.9,2025-04-27T13:05:23.754Z,2025-04-27T15:13:16Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,5684647065,29,,5684647081,147,48.9,5684646365,20,,5684647217,233,61,5684645295,17,,5684647075,103,22.2,5684647077,214,,5684647063,79,,5684647079,146,5684645297,56,Center,5684647073,102,48.3,5684647067,154,5684645293,22,,94.2,5684647069,55,25,,,,,,,,,,,,,,,,,,
2807068767,61,10,1,3,56,f1h34qp5zbfl489q8vnkhiq9s,1,3.7,51.3,2025-04-27T13:05:23.854Z,2025-04-27T13:05:39Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5684644915,56,Back,5684644911,178,,5684644909,173,,5684644913,182,,5684647277,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068947,62,12,1,4,0,f1h34qp5zbfl489q8vnkhiq9s,1,1.2,59.3,2025-04-27T13:05:27.127Z,2025-04-27T13:30:44Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684645903,140,18.4,5684645907,212,31.2,5684645901,56,Back,5684645905,141,96.8,5684645909,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069235,63,49,1,4,5,f1h34qp5zbfl489q8vnkhiq9s,1,37.6,91.2,2025-04-27T13:05:32.352Z,2025-04-27T13:30:56Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5684649813,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069267,64,1,1,4,7,f1h34qp5zbfl489q8vnkhiq9s,1,37.6,91.2,2025-04-27T13:05:34.391Z,2025-04-27T13:30:50Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5684647713,141,89.0,5684647711,140,69.4,5684650141,189,,5684647715,212,33.4,5684647709,56,Left,5684647717,213,6.24,5684647719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069301,65,1,1,4,9,f1h34qp5zbfl489q8vnkhiq9s,1,69.4,89.0,2025-04-27T13:05:36.911Z,2025-04-27T14:04:57Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5684647849,213,5.46,5684647847,212,18.9,5684647841,56,Center,5684647845,141,68.5,5684649623,2,,5684647843,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807148983,424,61,1,4,10,f1h34qp5zbfl489q8vnkhiq9s,0,88.0,55.1,2025-04-27T13:05:36.940Z,2025-04-27T14:04:54Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5685072973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069215,27,43,1,4,13,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-27T13:05:40.174Z,2025-04-27T14:04:19Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5684647433,56,Back,5685068647,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069493,29,1,1,4,16,6wwwud48qahpwrfxs20334qk5,1,16.6,45.8,2025-04-27T13:05:43.079Z,2025-04-27T14:03:05Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5684648713,140,23.0,5684648717,212,8.7,5684648719,213,0.69,5684648715,141,53.9,5684648711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069431,66,83,1,4,18,f1h34qp5zbfl489q8vnkhiq9s,0,74.5,56.4,2025-04-27T13:05:45.927Z,2025-04-27T13:05:53Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5684649397,399,4bojyjyvkdgm1lss6n37q2t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069501,30,4,1,4,20,6wwwud48qahpwrfxs20334qk5,1,25.0,42.4,2025-04-27T13:05:47.366Z,2025-04-27T13:05:52Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684648819,13,,5684648827,285,,5684648825,265,,5684648821,56,Back,5684648951,233,67,5684648823,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069485,67,4,1,4,20,f1h34qp5zbfl489q8vnkhiq9s,0,75.0,57.6,2025-04-27T13:05:47.367Z,2025-04-27T13:05:52Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5684648745,56,Center,5684649051,233,30,5684648751,286,,5684648743,13,,5684648749,265,,5684648747,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070097,31,1,1,4,42,6wwwud48qahpwrfxs20334qk5,1,11.5,41.9,2025-04-27T13:06:09.405Z,2025-04-27T13:06:10Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5684651973,152,,5684651987,213,5.30,5684651975,56,Back,5684651971,5,,5684651983,212,10.7,5684651977,140,17.1,5684651979,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070139,32,1,1,4,43,6wwwud48qahpwrfxs20334qk5,1,17.1,28.8,2025-04-27T13:06:10.094Z,2025-04-27T13:06:11Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5684652215,140,11.6,5684652219,212,10.8,5684652221,213,2.14,5684652217,141,42.2,5684652213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070183,33,1,1,4,44,6wwwud48qahpwrfxs20334qk5,1,11.6,42.2,2025-04-27T13:06:11.749Z,2025-04-27T13:06:13Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5684652499,141,62.4,5684652503,212,38.4,5684652511,1,,5684652487,155,,5684652489,56,Back,5684652507,213,0.37,5684652493,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070205,34,1,1,4,46,6wwwud48qahpwrfxs20334qk5,0,45.8,62.4,2025-04-27T13:06:13.253Z,2025-04-27T13:06:14Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5684652613,56,Back,5684652617,141,53.6,5684652611,3,,5684652621,213,3.68,5684652619,212,11.6,5684652615,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070391,69,1,1,4,48,f1h34qp5zbfl489q8vnkhiq9s,1,56.5,23.7,2025-04-27T13:06:15.751Z,2025-04-27T13:06:20Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684653607,212,21.3,5684653603,140,74.7,5684653601,56,Right,5684653605,141,9.8,5684653609,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070447,70,1,1,4,53,f1h34qp5zbfl489q8vnkhiq9s,0,84.7,9.1,2025-04-27T13:06:20.472Z,2025-04-27T13:06:22Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5684653879,141,47.5,5684653885,213,1.44,5684653881,212,26.3,5684653877,140,87.9,5684653875,56,Center,5684653871,155,,5684653867,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070479,35,8,1,4,56,6wwwud48qahpwrfxs20334qk5,1,11.9,58.4,2025-04-27T13:06:23.398Z,2025-04-27T14:04:03Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5684654065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070531,36,61,1,4,58,6wwwud48qahpwrfxs20334qk5,1,11.9,58.4,2025-04-27T13:06:25.709Z,2025-04-27T14:04:02Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684654371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070717,38,1,1,5,5,6wwwud48qahpwrfxs20334qk5,1,12.8,47.9,2025-04-27T13:06:32.310Z,2025-04-27T13:06:33Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5684655373,56,Back,5684655375,140,21.7,5684655371,123,,5684655377,141,33.7,5684655379,212,13.4,5684655381,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070881,39,1,1,5,6,6wwwud48qahpwrfxs20334qk5,1,21.7,33.7,2025-04-27T13:06:33.303Z,2025-04-27T13:06:38Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5684656285,213,5.37,5684656279,140,33.5,5684656281,141,10.1,5684656277,56,Back,5684656283,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070947,40,1,1,5,11,6wwwud48qahpwrfxs20334qk5,1,59.1,11.6,2025-04-27T13:06:38.534Z,2025-04-27T13:06:40Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5684656671,141,23.3,5684656669,140,70.9,5684656675,213,0.57,5684656667,56,Center,5684656673,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071005,41,1,1,5,13,6wwwud48qahpwrfxs20334qk5,1,70.1,23.0,2025-04-27T13:06:40.583Z,2025-04-27T13:06:42Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5684657029,212,7.4,5684657027,141,22.4,5684657031,213,3.20,5684657025,140,63.1,5684657023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071033,42,1,1,5,15,6wwwud48qahpwrfxs20334qk5,1,62.5,22.1,2025-04-27T13:06:42.598Z,2025-04-27T13:06:43Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5684657163,213,5.17,5684657157,140,65.1,5684657161,212,6.1,5684657159,141,14.0,5684657155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071075,43,1,1,5,16,6wwwud48qahpwrfxs20334qk5,1,65.1,14.0,2025-04-27T13:06:43.454Z,2025-04-27T13:06:45Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5684657353,56,Right,5684657355,140,62.2,5684657361,213,2.26,5684657357,141,19.4,5684657359,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071111,44,1,1,5,17,6wwwud48qahpwrfxs20334qk5,1,62.0,19.5,2025-04-27T13:06:44.862Z,2025-04-27T13:06:46Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5684657505,213,0.94,5684657499,140,65.4,5684657501,141,26.7,5684657503,212,6.1,5684657497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071137,45,1,1,5,19,6wwwud48qahpwrfxs20334qk5,1,65.4,26.7,2025-04-27T13:06:46.167Z,2025-04-27T13:06:47Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684657631,141,19.4,5684657635,213,5.23,5684657633,212,5.7,5684657629,140,68.1,5684657627,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071243,46,1,1,5,20,6wwwud48qahpwrfxs20334qk5,1,68.1,19.4,2025-04-27T13:06:47.014Z,2025-04-27T13:06:50Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5684658159,212,6.8,5684658157,141,27.9,5684658155,140,64.6,5684658161,213,2.14,5684658153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071327,47,1,1,5,23,6wwwud48qahpwrfxs20334qk5,1,64.1,28.0,2025-04-27T13:06:50.590Z,2025-04-27T13:06:53Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684658559,213,1.20,5684658557,212,41.9,5684658549,155,,5684658555,141,85.4,5684658551,56,Left,5684658561,1,,5684658553,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071335,48,3,1,5,26,6wwwud48qahpwrfxs20334qk5,0,79.0,87.8,2025-04-27T13:06:53.374Z,2025-04-27T13:06:58Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5684659051,233,71,5684658603,56,Left,5684658605,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071399,71,7,1,5,26,f1h34qp5zbfl489q8vnkhiq9s,1,21.0,12.2,2025-04-27T13:06:53.375Z,2025-04-27T13:06:59Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684658923,56,Back,5684658925,285,,5684658921,167,,5684658997,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071535,49,5,1,5,27,6wwwud48qahpwrfxs20334qk5,1,81.3,101.0,2025-04-27T13:06:54.542Z,2025-04-27T21:02:34Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5684659729,347,,5684659727,56,Left,5684659819,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071513,72,5,1,5,27,f1h34qp5zbfl489q8vnkhiq9s,0,18.7,-1.0,2025-04-27T13:06:54.542Z,2025-04-27T21:02:34Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684659595,347,,5684659867,233,49,5684659593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071583,50,1,1,5,33,6wwwud48qahpwrfxs20334qk5,1,80.1,100.0,2025-04-27T13:07:00.767Z,2025-04-27T13:07:02Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5684660007,140,69.0,5684660009,141,83.9,5684660011,212,16.4,5684660003,107,,5684660015,213,3.92,5684660005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071631,51,1,1,5,35,6wwwud48qahpwrfxs20334qk5,1,69.0,83.9,2025-04-27T13:07:02.430Z,2025-04-27T13:07:04Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5684660263,212,10.1,5684660257,56,Left,5684660261,141,87.7,5684660265,213,0.26,5684660259,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071655,52,3,1,5,37,6wwwud48qahpwrfxs20334qk5,1,77.2,92.2,2025-04-27T13:07:04.550Z,2025-04-27T15:08:05Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5684660587,233,73,5684660401,286,,5684660399,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071667,73,45,1,5,37,f1h34qp5zbfl489q8vnkhiq9s,0,22.8,7.8,2025-04-27T13:07:04.550Z,2025-04-27T15:08:05Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5684660625,233,52,5684660483,56,Back,5684660485,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807071705,53,1,1,5,38,6wwwud48qahpwrfxs20334qk5,1,78.3,87.2,2025-04-27T13:07:05.254Z,2025-04-27T13:07:07Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5684660731,56,Left,5684660747,213,3.78,5684660741,212,5.2,5684660737,141,82.6,5684660733,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
