id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2746772495,39,1,1,3,0,8gxd9ry2580pu1b1dd5ny9ymy,1,28.1,10.9,2024-11-10T12:03:12.378Z,2024-11-10T12:03:14Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355519187,56,Back,5355519193,212,10.3,5355519191,141,13.2,5355519189,140,18.4,5355519195,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772521,40,1,1,3,1,8gxd9ry2580pu1b1dd5ny9ymy,0,18.3,13.2,2024-11-10T12:03:13.842Z,2024-11-10T12:03:16Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355519351,140,43.3,5355519349,56,Back,5355519355,212,26.3,5355519347,155,,5355519357,213,6.21,5355519353,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772549,28,1,1,3,5,8cfkisxf1fkxdqtt6tx1tup48,1,54.9,89.7,2024-11-10T12:03:18.206Z,2024-11-10T12:03:19Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355519475,213,5.89,5355519471,141,86.2,5355519469,140,60.4,5355519473,212,6.2,5355519467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772565,29,1,1,3,7,8cfkisxf1fkxdqtt6tx1tup48,1,60.9,86.3,2024-11-10T12:03:19.575Z,2024-11-10T12:03:22Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5355519549,140,61.3,5355519551,141,96.3,5355519555,213,1.51,5355519547,56,Left,5355519553,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772569,30,61,1,3,9,8cfkisxf1fkxdqtt6tx1tup48,0,61.1,96.3,2024-11-10T12:03:22.246Z,2024-11-10T12:03:22Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355519589,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772579,31,83,1,3,10,8cfkisxf1fkxdqtt6tx1tup48,0,61.0,96.2,2024-11-10T12:03:23.238Z,2024-11-10T12:03:28Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355519923,399,dm6xpphbyyooqriwaambi7njd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772599,41,50,1,3,13,8gxd9ry2580pu1b1dd5ny9ymy,1,37.2,4.6,2024-11-10T12:03:25.394Z,2024-11-10T15:01:59Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355519823,286,,5355521449,233,32,5355519817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772601,32,7,1,3,13,8cfkisxf1fkxdqtt6tx1tup48,1,62.8,95.4,2024-11-10T12:03:25.395Z,2024-11-10T12:24:42Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355519835,285,,5355519829,56,Left,5355521421,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772751,33,5,1,3,14,8cfkisxf1fkxdqtt6tx1tup48,0,64.4,101.3,2024-11-10T12:03:27.153Z,2024-11-10T14:11:31Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355520507,56,Left,5355532021,233,50,5355520509,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773043,50,5,1,3,14,8gxd9ry2580pu1b1dd5ny9ymy,1,35.6,-1.3,2024-11-10T12:03:27.153Z,2024-11-10T14:11:31Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355522073,56,Back,5355522075,347,,5355531987,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772693,42,43,1,3,20,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T12:03:33.162Z,2024-11-10T12:03:53Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355520221,347,0,5355521157,144,5,5355520765,233,33,5355520219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772709,43,1,1,3,22,8gxd9ry2580pu1b1dd5ny9ymy,1,31.0,0.0,2024-11-10T12:03:35.154Z,2024-11-10T12:03:36Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355520299,107,,5355520309,212,12.2,5355520301,56,Back,5355520311,213,2.86,5355520307,141,3.7,5355520303,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772733,44,1,1,3,23,8gxd9ry2580pu1b1dd5ny9ymy,1,19.8,3.7,2024-11-10T12:03:35.978Z,2024-11-10T12:03:39Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355520413,141,29.8,5355520417,213,2.14,5355520411,140,9.0,5355520415,212,21.1,5355520409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772801,45,1,1,3,26,8gxd9ry2580pu1b1dd5ny9ymy,1,9.0,29.8,2024-11-10T12:03:38.938Z,2024-11-10T12:03:45Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355520719,141,68.7,5355520709,56,Back,5355520727,213,1.45,5355520713,140,12.0,5355520725,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772823,46,1,1,3,31,8gxd9ry2580pu1b1dd5ny9ymy,1,12.0,68.7,2024-11-10T12:03:44.082Z,2024-11-10T12:03:47Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355520863,56,Back,5355520867,141,60.5,5355520865,140,29.4,5355520871,213,5.99,5355520869,212,19.1,5355520861,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772833,47,1,1,3,33,8gxd9ry2580pu1b1dd5ny9ymy,1,29.4,60.5,2024-11-10T12:03:46.034Z,2024-11-10T12:03:48Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355520913,140,21.5,5355520917,212,8.3,5355520915,141,59.4,5355520919,213,3.23,5355520911,56,Back,5355520953,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772847,48,1,1,3,35,8gxd9ry2580pu1b1dd5ny9ymy,1,21.5,59.4,2024-11-10T12:03:47.578Z,2024-11-10T12:03:49Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355520979,141,49.1,5355520981,212,14.9,5355520975,56,Back,5355520983,213,3.63,5355520977,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772853,49,1,1,3,36,8gxd9ry2580pu1b1dd5ny9ymy,0,9.0,49.1,2024-11-10T12:03:48.841Z,2024-11-10T12:03:50Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355521001,140,44.3,5355521009,1,,5355520997,157,,5355521005,212,37.2,5355520999,56,Back,5355521007,213,0.07,5355521003,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772897,34,1,1,3,38,8cfkisxf1fkxdqtt6tx1tup48,1,59.6,55.5,2024-11-10T12:03:51.158Z,2024-11-10T12:10:27Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5355521215,141,57.9,5355521209,3,,5355521219,213,3.03,5355521211,56,Back,5355521213,140,45.9,5355521217,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772909,36,1,1,3,42,8cfkisxf1fkxdqtt6tx1tup48,1,39.4,58.7,2024-11-10T12:03:54.566Z,2024-11-10T12:03:56Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355521293,213,3.50,5355521287,140,20.8,5355521285,56,Back,5355521291,212,20.8,5355521289,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772921,37,1,1,3,44,8cfkisxf1fkxdqtt6tx1tup48,1,21.3,46.6,2024-11-10T12:03:56.606Z,2024-11-10T12:03:59Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355521377,213,0.20,5355521373,141,49.4,5355521375,212,9.4,5355521371,140,30.1,5355521369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772945,38,1,1,3,46,8cfkisxf1fkxdqtt6tx1tup48,1,30.5,48.4,2024-11-10T12:03:58.902Z,2024-11-10T12:04:01Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5355521487,141,78.5,5355521483,56,Back,5355521489,212,21.0,5355521491,213,1.79,5355521485,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772961,39,1,1,3,49,8cfkisxf1fkxdqtt6tx1tup48,1,26.1,78.5,2024-11-10T12:04:01.527Z,2024-11-10T12:10:24Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355521577,213,0.68,5355521573,141,97.8,5355521571,140,41.6,5355521569,56,Back,5355521575,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772965,40,1,1,3,50,8cfkisxf1fkxdqtt6tx1tup48,1,41.6,97.8,2024-11-10T12:04:02.886Z,2024-11-10T12:04:05Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355521615,140,39.5,5355521619,212,9.4,5355521621,213,4.47,5355521613,56,Back,5355521617,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746772997,41,1,1,3,52,8cfkisxf1fkxdqtt6tx1tup48,1,38.2,79.9,2024-11-10T12:04:05.046Z,2024-11-10T12:10:22Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5355521799,141,60.9,5355521795,56,Back,5355521803,213,3.59,5355521797,140,12.5,5355521801,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773009,42,1,1,3,56,8cfkisxf1fkxdqtt6tx1tup48,1,15.3,54.6,2024-11-10T12:04:08.502Z,2024-11-10T12:04:10Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355521867,140,23.7,5355521873,213,5.26,5355521865,56,Back,5355521871,212,17.1,5355521869,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773025,43,1,1,3,57,8cfkisxf1fkxdqtt6tx1tup48,1,20.9,31.8,2024-11-10T12:04:10.134Z,2024-11-10T12:04:14Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355521975,56,Right,5355521981,212,39.1,5355521979,141,17.4,5355521985,1,,5355521973,155,,5355521977,140,57.0,5355521983,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773027,44,61,1,4,0,8cfkisxf1fkxdqtt6tx1tup48,0,57.8,12.3,2024-11-10T12:04:13.214Z,2024-11-10T12:04:14Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5355521989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773045,51,1,1,4,1,8gxd9ry2580pu1b1dd5ny9ymy,0,27.9,87.2,2024-11-10T12:04:13.890Z,2024-11-10T12:09:47Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355522079,56,Back,5355522081,140,38.4,5355522085,212,14.7,5355522089,1,,5355522077,157,,5355522083,141,100.0,5355522087,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773055,45,5,1,4,2,8cfkisxf1fkxdqtt6tx1tup48,1,61.8,-1.6,2024-11-10T12:04:15.254Z,2024-11-10T12:04:19Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5355522119,233,52,5355522101,56,Right,5355522103,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773053,52,5,1,4,2,8gxd9ry2580pu1b1dd5ny9ymy,0,38.2,101.6,2024-11-10T12:04:15.254Z,2024-11-10T14:11:32Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355522097,347,,5355522095,56,Back,5355522159,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773125,46,1,1,4,10,8cfkisxf1fkxdqtt6tx1tup48,1,55.1,0.0,2024-11-10T12:04:22.478Z,2024-11-10T12:04:26Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5355522405,213,2.74,5355522399,140,37.3,5355522395,107,,5355522401,141,10.9,5355522403,212,20.3,5355522397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773151,47,1,1,4,14,8cfkisxf1fkxdqtt6tx1tup48,1,32.6,11.1,2024-11-10T12:04:26.782Z,2024-11-10T12:04:28Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355522537,213,2.17,5355522533,141,32.7,5355522531,140,23.1,5355522529,56,Back,5355522535,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773183,48,1,1,4,16,8cfkisxf1fkxdqtt6tx1tup48,0,23.1,25.5,2024-11-10T12:04:28.622Z,2024-11-10T12:10:41Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355522663,213,0.25,5355522659,141,42.8,5355522655,56,Center,5355522665,1,,5355522661,212,48.1,5355522657,140,67.5,5355522653,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773179,54,1,1,4,19,8gxd9ry2580pu1b1dd5ny9ymy,0,32.7,35.5,2024-11-10T12:04:32.026Z,2024-11-10T12:04:33Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355522643,141,29.5,5355522637,3,,5355522647,213,5.86,5355522645,212,10.0,5355522639,56,Back,5355522641,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773189,49,8,1,4,21,8cfkisxf1fkxdqtt6tx1tup48,1,62.9,51.8,2024-11-10T12:04:33.670Z,2024-11-10T12:14:39Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5355522683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773201,56,1,1,4,22,8gxd9ry2580pu1b1dd5ny9ymy,1,42.9,26.1,2024-11-10T12:04:35.034Z,2024-11-10T12:04:36Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355522719,140,59.3,5355522715,56,Center,5355522723,141,24.3,5355522727,212,17.3,5355522729,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773207,57,1,1,4,23,8gxd9ry2580pu1b1dd5ny9ymy,1,59.3,24.3,2024-11-10T12:04:35.962Z,2024-11-10T12:04:37Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355522765,213,3.66,5355522761,141,17.3,5355522757,56,Right,5355522763,212,9.6,5355522773,156,,5355522759,140,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773235,58,1,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,1,51.4,17.3,2024-11-10T12:04:37.394Z,2024-11-10T12:04:39Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355522887,140,50.6,5355522895,212,12.4,5355522899,213,1.64,5355522891,141,35.5,5355522885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773249,59,1,1,4,27,8gxd9ry2580pu1b1dd5ny9ymy,1,51.0,35.5,2024-11-10T12:04:39.394Z,2024-11-10T12:04:43Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355522969,156,,5355522961,212,17.5,5355522957,140,35.7,5355522963,213,3.55,5355522959,141,25.2,5355522955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773319,60,1,1,4,30,8gxd9ry2580pu1b1dd5ny9ymy,1,35.7,25.2,2024-11-10T12:04:43.050Z,2024-11-10T12:04:50Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355523347,213,2.06,5355523343,141,44.5,5355523345,212,14.9,5355523339,56,Back,5355523341,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773351,61,1,1,4,37,8gxd9ry2580pu1b1dd5ny9ymy,1,33.7,42.5,2024-11-10T12:04:50.106Z,2024-11-10T12:04:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355523549,1,,5355523545,212,41.4,5355523541,140,70.8,5355523547,213,5.94,5355523543,141,21.9,5355523539,56,Center,5355523537,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773363,62,1,1,4,42,8gxd9ry2580pu1b1dd5ny9ymy,0,70.9,21.9,2024-11-10T12:04:54.850Z,2024-11-10T12:04:57Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355523681,286,,5355523591,140,80.5,5355523677,233,50,5355523589,56,Center,5355523595,212,10.9,5355523675,236,,5355523597,213,0.39,5355523593,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,
2746773375,50,74,1,4,42,8cfkisxf1fkxdqtt6tx1tup48,1,13.1,60.2,2024-11-10T12:04:54.851Z,2024-11-10T12:24:49Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355523655,56,Back,5355523717,233,62,5355523657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773501,65,61,1,4,43,8gxd9ry2580pu1b1dd5ny9ymy,1,88.6,31.8,2024-11-10T12:04:55.680Z,2024-11-10T13:01:41Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355524295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773371,63,43,1,4,43,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T12:04:55.969Z,2024-11-10T12:05:06Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355524153,144,61,5355523639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773505,52,61,1,4,45,8cfkisxf1fkxdqtt6tx1tup48,1,13.4,57.6,2024-11-10T12:04:57.448Z,2024-11-10T12:05:12Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355524313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773405,51,6,1,4,47,8cfkisxf1fkxdqtt6tx1tup48,0,11.2,63.0,2024-11-10T12:04:59.359Z,2024-11-10T12:05:04Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355523851,56,Back,5355523969,233,64,5355523853,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773417,64,6,1,4,47,8gxd9ry2580pu1b1dd5ny9ymy,1,88.8,37.0,2024-11-10T12:04:59.359Z,2024-11-10T12:24:39Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355523885,75,,5355523883,56,Center,5355523911,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773743,66,1,1,5,27,8gxd9ry2580pu1b1dd5ny9ymy,1,99.7,0.2,2024-11-10T12:05:40.162Z,2024-11-10T12:13:57Z,6dzg820946z4848whaa6ny2nd,N. Clausen,1.0,5355525731,6,,5355553129,154,,5355525735,223,,5355525737,56,Center,5355525733,155,,5355525729,2,,5355525749,1,,5355525739,140,95.9,5355553127,210,5355525741,141,47.3,5355525743,212,5355525747,213,1.69,13,32.3,,,,,,,,,,,,
2746773803,69,44,1,5,31,8gxd9ry2580pu1b1dd5ny9ymy,1,93.7,46.4,2024-11-10T12:05:43.500Z,2024-11-10T12:05:55Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355526025,233,53,5355526003,56,Center,5355526007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773759,53,44,1,5,31,8cfkisxf1fkxdqtt6tx1tup48,0,6.3,53.6,2024-11-10T12:05:43.501Z,2024-11-10T12:13:00Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355525825,56,Back,5355525827,285,,5355526085,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773747,67,13,1,5,31,8gxd9ry2580pu1b1dd5ny9ymy,1,95.2,46.4,2024-11-10T12:05:43.650Z,2024-11-10T14:30:13Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355526571,231,49.3,5355526565,103,54.2,5355553145,154,,5355526563,102,59.5,5355525769,56,Center,5355553147,55,66,5355553143,29,,5355526405,25,,5355526407,15,5356283243,77,,5355526569,230,5355525767,16,,,98.8,5355526411,328,,,,,,,,,,
2746774125,54,5,1,5,34,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,56.1,2024-11-10T12:05:46.558Z,2024-11-10T14:11:32Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355527599,233,68,5355527549,56,Back,5355527551,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746773771,68,5,1,5,34,8gxd9ry2580pu1b1dd5ny9ymy,0,101.0,43.9,2024-11-10T12:05:46.558Z,2024-11-10T14:11:32Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355525867,56,Center,5355525869,346,,5355527667,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774163,55,1,1,6,7,8cfkisxf1fkxdqtt6tx1tup48,1,4.8,44.8,2024-11-10T12:06:19.358Z,2024-11-10T12:06:23Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355527759,56,Center,5355527773,74,,5355527767,213,6.17,5355527763,141,35.5,5355527761,140,57.4,5355527757,124,,5355527769,1,,5355527765,212,55.6,,,,,,,,,,,,,,,,,,,,,,,,
2746774169,56,1,1,6,9,8cfkisxf1fkxdqtt6tx1tup48,0,57.4,35.5,2024-11-10T12:06:22.190Z,2024-11-10T12:06:23Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5355527807,56,Center,5355527813,212,8.6,5355527811,141,35.4,5355527801,3,,5355527805,168,,5355527809,140,65.6,5355527815,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774185,70,1,1,6,11,8gxd9ry2580pu1b1dd5ny9ymy,1,30.2,66.0,2024-11-10T12:06:23.322Z,2024-11-10T12:06:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355527905,56,Center,5355527915,1,,5355527909,141,60.8,5355527911,212,33.5,5355527903,157,,5355527913,213,6.18,5355527907,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774203,71,1,1,6,13,8gxd9ry2580pu1b1dd5ny9ymy,1,61.9,60.8,2024-11-10T12:06:25.570Z,2024-11-10T12:06:27Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5355528017,140,58.8,5355528013,3,,5355528021,212,14.5,5355528019,141,40.0,5355528015,56,Center,5355528023,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774217,73,1,1,6,14,8gxd9ry2580pu1b1dd5ny9ymy,1,58.8,40.0,2024-11-10T12:06:26.994Z,2024-11-10T12:06:29Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355528093,213,5.63,5355528087,140,73.3,5355528091,212,19.1,5355528085,56,Center,5355528089,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774223,74,61,1,6,16,8gxd9ry2580pu1b1dd5ny9ymy,0,73.3,23.0,2024-11-10T12:06:28.978Z,2024-11-10T12:06:29Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355528115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774255,57,1,1,6,19,8cfkisxf1fkxdqtt6tx1tup48,1,38.7,61.7,2024-11-10T12:06:31.760Z,2024-11-10T12:06:33Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355528307,213,1.21,5355528303,141,74.2,5355528299,56,Back,5355528305,212,9.1,5355528301,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774261,58,79,1,6,20,8cfkisxf1fkxdqtt6tx1tup48,0,0.0,0.0,2024-11-10T12:06:33.151Z,2024-11-10T12:06:33Z,,,,5355528319,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774389,75,79,1,6,32,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T12:06:44.795Z,2024-11-10T12:06:44Z,,,,5355528989,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774721,61,5,1,6,35,8cfkisxf1fkxdqtt6tx1tup48,0,51.6,101.1,2024-11-10T12:06:47.378Z,2024-11-10T14:11:33Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355530575,347,,5355530573,56,Left,5355531753,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774451,76,5,1,6,35,8gxd9ry2580pu1b1dd5ny9ymy,1,48.4,-1.1,2024-11-10T12:06:47.378Z,2024-11-10T14:11:33Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355529253,347,,5355531689,233,61,5355529251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774459,77,1,1,6,35,8gxd9ry2580pu1b1dd5ny9ymy,0,51.0,0.0,2024-11-10T12:06:48.266Z,2024-11-10T12:06:49Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355529299,107,,5355529307,212,13.0,5355529303,140,41.7,5355529301,56,Back,5355529309,213,2.42,5355529305,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746774479,78,1,1,6,36,8gxd9ry2580pu1b1dd5ny9ymy,1,39.5,16.6,2024-11-10T12:06:48.482Z,2024-11-10T13:00:57Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355535251,56,Back,5355535255,141,1.5,5355535259,213,4.72,5355535253,140,39.6,5355535257,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746780975,194,1,1,6,37,8gxd9ry2580pu1b1dd5ny9ymy,0,41.2,4.7,2024-11-10T12:06:49.797Z,2024-11-10T12:20:02Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355565241,140,57.6,5355565245,212,17.8,5355565239,56,Right,5355565247,213,0.25,5355565237,155,,5355565243,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782161,131,1,1,6,37,8cfkisxf1fkxdqtt6tx1tup48,1,29.1,84.6,2024-11-10T12:06:50.140Z,2024-11-10T12:19:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355571559,3,,5355571563,140,41.5,5355571567,212,13.2,5355571561,56,Back,5355571565,141,87.9,5355571569,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
