id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2714945067,27,1,1,2,20,f1h34qp5zbfl489q8vnkhiq9s,1,74.3,23.6,2024-08-30T17:32:04.271Z,2024-08-30T17:32:05Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181632187,213,1.95,5181632179,56,Center,5181632183,141,35.6,5181632181,140,71.2,5181632185,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945075,28,43,1,2,21,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-30T17:32:05.319Z,2024-08-30T19:33:10Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181632233,213,5.02,5182348269,144,1,5181632231,212,10.9,5181632229,141,20.3,5181632225,56,Right,5181632227,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945093,29,43,1,2,24,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-30T17:32:08.111Z,2024-08-30T19:33:15Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181632339,140,67.7,5181632343,212,12.4,5182348695,144,1,5181632345,213,2.63,5181632337,56,Center,5181632341,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945097,30,1,1,2,28,f1h34qp5zbfl489q8vnkhiq9s,1,67.2,23.6,2024-08-30T17:32:11.776Z,2024-08-30T17:32:13Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181632367,140,93.7,5181632373,213,0.17,5181632371,212,28.2,5181632363,155,,5181632369,141,30.7,5181632365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945109,31,1,1,2,29,f1h34qp5zbfl489q8vnkhiq9s,1,92.2,28.9,2024-08-30T17:32:13.711Z,2024-08-30T17:32:19Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5181632457,140,84.2,5181632463,213,4.10,5181632461,212,14.6,5181632459,141,11.3,5181632455,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945115,32,1,1,2,35,f1h34qp5zbfl489q8vnkhiq9s,0,90.9,13.1,2024-08-30T17:32:19.575Z,2024-08-30T17:32:33Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181632491,141,34.3,5181632495,213,1.33,5181632485,155,,5181632489,140,94.3,5181632487,56,Center,5181632483,2,,5181632493,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945123,32,12,1,2,37,bd4qakf7j0wwie8wke9km7uj8,1,1.4,55.7,2024-08-30T17:32:20.904Z,2024-08-30T17:32:23Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181632549,140,0.0,5181632555,213,1.68,5181632547,56,Back,5181632551,141,85.7,5181632593,167,,5181632553,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945125,33,5,1,2,38,bd4qakf7j0wwie8wke9km7uj8,0,7.0,101.4,2024-08-30T17:32:22.720Z,2024-08-30T17:32:34Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181632977,347,,5181632895,56,Back,5181633035,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945177,33,5,1,2,38,f1h34qp5zbfl489q8vnkhiq9s,1,93.0,-1.4,2024-08-30T17:32:22.720Z,2024-08-30T18:30:58Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181632909,56,Right,5181633011,233,33,5181632911,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945203,34,1,1,2,50,f1h34qp5zbfl489q8vnkhiq9s,1,92.9,0.0,2024-08-30T17:32:34.287Z,2024-08-30T17:32:35Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181633073,107,,5181633075,56,Center,5181633079,141,21.7,5181633077,140,92.2,5181633081,212,15.9,5181633083,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945207,35,1,1,2,51,f1h34qp5zbfl489q8vnkhiq9s,1,92.2,21.7,2024-08-30T17:32:35.463Z,2024-08-30T17:32:37Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181633107,56,Right,5181633113,212,9.3,5181633133,156,,5181633115,213,4.34,5181633109,140,89.0,5181633111,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945231,36,1,1,2,53,f1h34qp5zbfl489q8vnkhiq9s,1,87.7,8.8,2024-08-30T17:32:37.159Z,2024-08-30T17:32:39Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181633271,140,78.2,5181633275,212,10.3,5181633273,141,12.7,5181633269,56,Right,5181633277,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945235,37,1,1,2,55,f1h34qp5zbfl489q8vnkhiq9s,0,77.0,9.8,2024-08-30T17:32:38.855Z,2024-08-30T17:32:39Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181633289,56,Right,5181633295,212,6.2,5181633291,140,82.7,5181633293,141,11.9,5181633297,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714955413,201,8,1,2,56,bd4qakf7j0wwie8wke9km7uj8,1,29.3,90.1,2024-08-30T17:32:40.488Z,2024-08-30T17:50:52Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181687721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714955913,217,61,1,2,57,bd4qakf7j0wwie8wke9km7uj8,1,34.0,90.8,2024-08-30T17:32:41.450Z,2024-08-30T17:51:47Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5181689939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945289,34,4,1,3,0,bd4qakf7j0wwie8wke9km7uj8,1,25.0,88.8,2024-08-30T17:32:43.886Z,2024-08-30T17:32:58Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181633733,56,Back,5181633739,285,,5181633735,152,,5181633731,13,,5181633745,233,38,5181633737,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945269,38,4,1,3,0,f1h34qp5zbfl489q8vnkhiq9s,0,75.0,11.2,2024-08-30T17:32:43.887Z,2024-08-30T17:32:58Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181633505,265,,5181633501,56,Right,5181633503,152,,5181633751,233,34,5181633499,13,,5181633507,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945351,35,1,1,3,13,bd4qakf7j0wwie8wke9km7uj8,1,28.2,94.4,2024-08-30T17:32:57.583Z,2024-08-30T17:54:39Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181633947,212,9.7,5181633939,152,,5181633949,213,4.74,5181633945,141,80.1,5181633937,5,,5181633941,56,Back,5181633943,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945357,36,1,1,3,18,bd4qakf7j0wwie8wke9km7uj8,1,33.0,80.0,2024-08-30T17:33:01.864Z,2024-08-30T17:54:54Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5181633987,140,23.5,5181633993,213,2.69,5181633991,212,11.1,5181633985,56,Back,5181633989,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945381,37,1,1,3,19,bd4qakf7j0wwie8wke9km7uj8,1,23.5,87.2,2024-08-30T17:33:02.886Z,2024-08-30T19:36:40Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181634121,141,51.9,5181634125,213,5.23,5181634117,56,Back,5181634123,212,27.6,5181634119,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945393,38,1,1,3,23,bd4qakf7j0wwie8wke9km7uj8,1,33.0,49.4,2024-08-30T17:33:07.103Z,2024-08-30T17:55:37Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181634183,213,4.34,5181634175,56,Back,5181634179,141,17.2,5181634177,140,24.9,5181634181,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945409,39,1,1,3,24,bd4qakf7j0wwie8wke9km7uj8,1,24.9,17.2,2024-08-30T17:33:07.975Z,2024-08-30T17:33:10Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181634243,140,26.6,5181634241,56,Back,5181634245,141,53.6,5181634249,213,1.50,5181634247,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945433,40,1,1,3,26,bd4qakf7j0wwie8wke9km7uj8,1,29.6,53.3,2024-08-30T17:33:09.975Z,2024-08-30T17:33:13Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181634365,56,Back,5181634369,141,64.5,5181634371,212,13.5,5181634373,213,0.60,5181634367,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945445,41,1,1,3,29,bd4qakf7j0wwie8wke9km7uj8,1,40.2,64.5,2024-08-30T17:33:12.959Z,2024-08-30T17:33:14Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5181634455,140,27.5,5181634459,212,16.8,5181634453,56,Back,5181634461,213,3.80,5181634457,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945459,42,1,1,3,30,bd4qakf7j0wwie8wke9km7uj8,1,27.5,49.4,2024-08-30T17:33:14.055Z,2024-08-30T17:33:15Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181634525,212,12.3,5181634521,140,36.9,5181634523,141,60.2,5181634519,56,Back,5181634527,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945487,43,1,1,3,31,bd4qakf7j0wwie8wke9km7uj8,1,36.9,60.2,2024-08-30T17:33:15.519Z,2024-08-30T17:33:17Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5181634641,212,16.9,5181634637,140,35.4,5181634643,213,4.62,5181634639,141,35.5,5181634635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945515,44,1,1,3,33,bd4qakf7j0wwie8wke9km7uj8,1,35.8,35.5,2024-08-30T17:33:17.695Z,2024-08-30T17:56:03Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181634763,56,Right,5181634761,155,,5181634765,140,83.4,5181634769,212,54.3,5181634773,1,,5181634767,141,4.3,5181634771,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945517,45,61,1,3,36,bd4qakf7j0wwie8wke9km7uj8,0,83.7,5.3,2024-08-30T17:33:20.311Z,2024-08-30T17:33:20Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5181634779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945539,40,1,1,3,37,f1h34qp5zbfl489q8vnkhiq9s,1,21.3,85.8,2024-08-30T17:33:21.127Z,2024-08-30T17:33:23Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181634849,56,Back,5181634857,213,0.03,5181634855,212,18.8,5181634851,140,39.2,5181634853,141,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945575,41,1,1,3,39,f1h34qp5zbfl489q8vnkhiq9s,1,39.2,86.7,2024-08-30T17:33:23.560Z,2024-08-30T17:33:27Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5181635037,212,17.9,5181635031,56,Back,5181635029,155,,5181635039,213,5.28,5181635035,141,64.5,5181635033,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945581,42,61,1,3,43,f1h34qp5zbfl489q8vnkhiq9s,0,48.5,64.5,2024-08-30T17:33:27.216Z,2024-08-30T17:33:41Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5181635055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714951265,144,1,1,3,44,bd4qakf7j0wwie8wke9km7uj8,1,46.9,38.3,2024-08-30T17:33:27.883Z,2024-08-30T17:57:07Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181701183,56,Back,5181701187,141,24.2,5181701185,140,41.7,5181701189,212,11.0,5181701191,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945681,47,1,1,3,45,bd4qakf7j0wwie8wke9km7uj8,1,41.9,30.8,2024-08-30T17:33:28.823Z,2024-08-30T17:33:35Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181635497,56,Right,5181635501,141,7.6,5181635503,212,27.2,5181635499,140,63.0,5181635507,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945687,48,4,1,3,51,bd4qakf7j0wwie8wke9km7uj8,1,52.6,12.5,2024-08-30T17:33:35.399Z,2024-08-30T18:27:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5181635541,286,,5181635537,152,,5181635535,56,Right,5181635629,233,43,5181635533,13,,5181915359,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945691,43,4,1,3,51,f1h34qp5zbfl489q8vnkhiq9s,0,47.4,87.5,2024-08-30T17:33:35.400Z,2024-08-30T18:27:25Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5181635641,233,48,5181635603,294,,5181635605,56,Back,5181635609,285,,5181635601,13,,5181635607,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945803,49,1,1,4,3,bd4qakf7j0wwie8wke9km7uj8,1,54.2,25.7,2024-08-30T17:33:47.462Z,2024-08-30T17:57:58Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5181636099,56,Back,5181636095,5,,5181702885,189,,5181636107,213,2.28,5181636101,140,31.9,5181636105,212,36.0,5181636109,1,,5181636097,152,,5181636103,141,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945815,50,1,1,4,4,bd4qakf7j0wwie8wke9km7uj8,1,31.9,65.9,2024-08-30T17:33:48.096Z,2024-08-30T17:33:49Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181636193,213,0.57,5181636187,140,56.4,5181636185,56,Left,5181636189,141,89.9,5181636191,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945827,51,1,1,4,5,bd4qakf7j0wwie8wke9km7uj8,1,56.4,89.9,2024-08-30T17:33:49.262Z,2024-08-30T17:33:50Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181636227,141,85.1,5181636223,56,Back,5181636229,212,21.3,5181636231,213,3.30,5181636225,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945837,52,1,1,4,6,bd4qakf7j0wwie8wke9km7uj8,1,36.4,85.1,2024-08-30T17:33:50.535Z,2024-08-30T17:33:52Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181636297,141,63.5,5181636301,213,4.25,5181636293,56,Back,5181636299,212,16.4,5181636295,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945867,53,1,1,4,8,bd4qakf7j0wwie8wke9km7uj8,1,29.1,62.0,2024-08-30T17:33:52.111Z,2024-08-30T17:33:55Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181636443,212,18.3,5181636445,213,6.04,5181636437,56,Back,5181636441,141,55.5,5181636439,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945907,54,1,1,4,11,bd4qakf7j0wwie8wke9km7uj8,1,46.0,55.5,2024-08-30T17:33:55.359Z,2024-08-30T17:33:59Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5181636651,141,63.3,5181636647,56,Center,5181636655,213,0.21,5181636649,140,69.3,5181636653,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945911,55,1,1,4,14,bd4qakf7j0wwie8wke9km7uj8,0,69.1,64.6,2024-08-30T17:33:58.463Z,2024-08-30T17:59:42Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5181706255,141,59.9,5181706259,213,3.55,5181706253,140,62.0,5181636671,56,Center,5181706257,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945917,56,61,1,4,15,bd4qakf7j0wwie8wke9km7uj8,0,64.4,69.7,2024-08-30T17:33:58.791Z,2024-08-30T17:59:53Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5181706651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945933,45,1,1,4,16,f1h34qp5zbfl489q8vnkhiq9s,1,37.9,43.7,2024-08-30T17:34:00.510Z,2024-08-30T17:34:02Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181636763,213,2.32,5181636757,140,22.7,5181636761,212,23.3,5181636759,141,68.7,5181636755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945943,46,1,1,4,18,f1h34qp5zbfl489q8vnkhiq9s,1,22.7,68.7,2024-08-30T17:34:02.726Z,2024-08-30T17:34:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181636845,213,0.02,5181636837,56,Back,5181636841,141,69.3,5181636843,212,21.8,5181636835,155,,5181636839,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945961,47,1,1,4,20,f1h34qp5zbfl489q8vnkhiq9s,1,43.5,69.3,2024-08-30T17:34:04.286Z,2024-08-30T17:34:07Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5181636953,141,58.8,5181636951,140,38.2,5181636955,212,9.1,5181636949,56,Back,5181636957,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945989,48,1,1,4,23,f1h34qp5zbfl489q8vnkhiq9s,1,38.8,62.6,2024-08-30T17:34:07.239Z,2024-08-30T17:34:10Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5181637109,140,36.3,5181637111,141,75.0,5181637115,213,1.87,5181637113,212,8.8,5181637107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945997,49,50,1,4,24,f1h34qp5zbfl489q8vnkhiq9s,1,38.0,79.4,2024-08-30T17:34:08.693Z,2024-08-30T18:30:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181709827,286,,5181709887,233,57,5181637149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714945979,57,7,1,4,24,bd4qakf7j0wwie8wke9km7uj8,0,62.0,20.6,2024-08-30T17:34:08.694Z,2024-08-30T18:30:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181709413,56,Right,5181709855,233,49,5181709415,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946011,59,4,1,4,28,bd4qakf7j0wwie8wke9km7uj8,1,71.0,34.2,2024-08-30T17:34:12.391Z,2024-08-30T18:30:32Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5181637227,265,,5181637229,286,,5181637225,152,,5181637221,13,,5181637223,56,Center,5181637317,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946023,50,4,1,4,28,f1h34qp5zbfl489q8vnkhiq9s,0,29.0,65.8,2024-08-30T17:34:12.392Z,2024-08-30T18:30:32Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181637299,56,Back,5181637349,233,59,5181637303,265,,5181637301,152,,5181637297,13,,5181637305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946503,60,1,1,5,28,bd4qakf7j0wwie8wke9km7uj8,0,76.5,29.5,2024-08-30T17:35:11.855Z,2024-08-30T18:01:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5181639807,56,Center,5181639813,212,12.4,5181639803,155,,5181639801,5,,5181639815,213,0.50,5181639805,152,,5181639809,140,86.9,5181639811,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946527,51,12,1,5,30,f1h34qp5zbfl489q8vnkhiq9s,1,13.4,61.7,2024-08-30T17:35:14.454Z,2024-08-30T17:35:18Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5181639927,56,Back,5181639933,212,12.9,5181639929,140,25.3,5181639931,141,66.5,5181639947,15,,5181639935,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946551,61,1,1,5,31,bd4qakf7j0wwie8wke9km7uj8,0,75.1,31.4,2024-08-30T17:35:15.687Z,2024-08-30T17:35:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5181640067,56,Center,5181640073,141,45.8,5181640075,212,17.6,5181640071,140,89.0,5181640077,213,0.59,5181640063,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946559,52,44,1,5,33,f1h34qp5zbfl489q8vnkhiq9s,1,11.3,53.3,2024-08-30T17:35:17.749Z,2024-08-30T18:02:30Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181640119,285,,5181640117,56,Back,5181640213,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946557,62,44,1,5,33,bd4qakf7j0wwie8wke9km7uj8,0,88.7,46.7,2024-08-30T17:35:17.750Z,2024-08-30T19:36:41Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181640115,286,,5181640229,233,52,5181640113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946565,53,12,1,5,34,f1h34qp5zbfl489q8vnkhiq9s,1,13.2,47.2,2024-08-30T17:35:18.329Z,2024-08-30T17:35:22Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181640135,140,28.5,5181640171,15,,5181640139,212,16.3,5181640133,56,Back,5181640141,213,6.10,5181640137,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946601,54,3,1,5,37,f1h34qp5zbfl489q8vnkhiq9s,0,26.9,33.9,2024-08-30T17:35:21.230Z,2024-08-30T18:30:41Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5181640345,285,,5181640507,233,63,5181640343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946617,63,7,1,5,37,bd4qakf7j0wwie8wke9km7uj8,1,73.1,66.1,2024-08-30T17:35:21.231Z,2024-08-30T18:30:41Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5181640443,56,Center,5181640445,286,,5181640491,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946657,65,1,1,5,41,bd4qakf7j0wwie8wke9km7uj8,0,92.3,72.9,2024-08-30T17:35:24.998Z,2024-08-30T21:24:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5181640637,140,96.9,5181640641,212,11.8,5181640643,213,5.13,5181640635,56,Center,5181640639,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946783,56,1,1,5,56,f1h34qp5zbfl489q8vnkhiq9s,1,3.4,48.1,2024-08-30T17:35:40.277Z,2024-08-30T17:35:43Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5181641241,212,14.3,5181641237,140,10.2,5181641243,213,1.05,5181641233,123,,5181641235,56,Back,5181641239,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946811,57,1,1,5,59,f1h34qp5zbfl489q8vnkhiq9s,1,10.5,65.4,2024-08-30T17:35:43.421Z,2024-08-30T17:35:46Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5181641377,213,0.51,5181641369,56,Back,5181641373,141,80.3,5181641371,140,27.6,5181641375,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946821,58,1,1,6,2,f1h34qp5zbfl489q8vnkhiq9s,1,27.6,80.3,2024-08-30T17:35:45.814Z,2024-08-30T17:35:48Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5181641417,140,15.2,5181641423,213,2.67,5181641421,212,14.6,5181641445,156,,5181641415,56,Back,5181641419,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946863,59,1,1,6,4,f1h34qp5zbfl489q8vnkhiq9s,1,15.2,90.0,2024-08-30T17:35:48.318Z,2024-08-30T17:35:49Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181641643,56,Back,5181641641,157,,5181641645,140,34.6,5181641649,212,35.9,5181641647,141,46.6,5181641651,213,5.32,5181641653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946869,60,1,1,6,5,f1h34qp5zbfl489q8vnkhiq9s,0,34.6,46.6,2024-08-30T17:35:49.325Z,2024-08-30T17:35:50Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5181641687,141,60.8,5181641697,213,0.51,5181641683,56,Center,5181641681,3,,5181641689,212,19.7,5181641685,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714946911,66,1,1,6,6,bd4qakf7j0wwie8wke9km7uj8,0,50.5,35.5,2024-08-30T17:35:50.654Z,2024-08-30T17:35:54Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181641889,1,,5181641885,212,50.3,5181641877,157,,5181641881,140,97.7,5181641883,141,48.5,5181641879,56,Center,5181641887,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
