id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2751253575,26,1,1,3,8,b8oqgvx1ijeyn6y1cn6929ix4,1,75.8,11.7,2024-11-24T14:04:38.564Z,2024-11-24T14:04:41Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380006017,141,8.9,5380006019,212,10.1,5380006015,140,66.4,5380006021,213,3.33,5380006013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253623,27,1,1,3,10,b8oqgvx1ijeyn6y1cn6929ix4,1,66.4,8.9,2024-11-24T14:04:40.515Z,2024-11-24T14:04:44Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5380006257,56,Center,5380006259,140,68.6,5380006265,213,1.30,5380006261,141,21.2,5380006263,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253685,28,1,1,3,13,b8oqgvx1ijeyn6y1cn6929ix4,1,71.5,21.3,2024-11-24T14:04:42.915Z,2024-11-24T14:04:47Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380006611,212,9.1,5380006613,213,3.01,5380006609,141,23.0,5380006607,140,62.9,5380006605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253759,29,1,1,3,16,b8oqgvx1ijeyn6y1cn6929ix4,1,66.6,28.6,2024-11-24T14:04:46.048Z,2024-11-24T14:04:51Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380006987,56,Center,5380006989,140,57.8,5380006997,1,,5380006991,141,76.6,5380006995,213,1.85,5380006993,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253793,30,1,1,3,20,b8oqgvx1ijeyn6y1cn6929ix4,0,58.1,78.7,2024-11-24T14:04:50.399Z,2024-11-24T14:04:55Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380007159,141,87.1,5380007157,140,77.5,5380007161,212,21.2,5380007155,56,Left,5380007163,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253845,36,1,1,3,27,6wwwud48qahpwrfxs20334qk5,0,7.5,5.8,2024-11-24T14:04:57.018Z,2024-11-24T14:04:57Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380007457,157,,5380007463,140,28.9,5380007461,56,Back,5380007465,141,0.0,5380007471,1,,5380007469,213,6.08,5380007467,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254571,31,5,1,3,27,b8oqgvx1ijeyn6y1cn6929ix4,1,69.8,101.3,2024-11-24T14:04:57.581Z,2024-11-24T15:02:29Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380011111,56,Left,5380011115,347,,5380011145,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751253857,37,5,1,3,27,6wwwud48qahpwrfxs20334qk5,0,30.2,-1.3,2024-11-24T14:04:57.581Z,2024-11-24T15:02:29Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380011247,233,31,5380007521,56,Back,5380007525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254695,32,1,1,3,58,b8oqgvx1ijeyn6y1cn6929ix4,0,70.3,100.0,2024-11-24T14:05:28.564Z,2024-11-24T14:05:35Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380011747,1,,5380011741,141,68.2,5380011745,213,5.39,5380011735,107,,5380011739,140,87.7,5380011737,56,Center,5380011743,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254699,38,44,1,4,3,6wwwud48qahpwrfxs20334qk5,1,10.4,33.6,2024-11-24T14:05:32.981Z,2024-11-24T14:10:00Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380011773,56,Back,5380012083,233,33,5380011775,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254717,33,44,1,4,3,b8oqgvx1ijeyn6y1cn6929ix4,0,89.6,66.4,2024-11-24T14:05:32.982Z,2024-11-24T14:10:01Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380011857,286,,5380011853,56,Center,5380012125,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254723,39,12,1,4,3,6wwwud48qahpwrfxs20334qk5,1,7.1,36.7,2024-11-24T14:05:33.386Z,2024-11-24T14:57:08Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380011879,56,Back,5380011881,140,0.0,5380011887,212,15.0,5380011883,141,18.0,5380011965,15,,5380011893,213,4.15,5380012011,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254759,34,6,1,4,5,b8oqgvx1ijeyn6y1cn6929ix4,1,100.0,81.6,2024-11-24T14:05:35.449Z,2024-11-24T14:09:58Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380012193,73,,5380012321,233,40,5380012191,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751254741,40,6,1,4,5,6wwwud48qahpwrfxs20334qk5,0,0.0,18.4,2024-11-24T14:05:35.449Z,2024-11-24T14:09:59Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380012287,56,Back,5380012835,233,34,5380012755,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255481,35,1,1,4,39,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,99.5,2024-11-24T14:06:09.532Z,2024-11-24T14:06:13Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380015939,212,29.5,5380015937,141,57.6,5380015915,2,,5380015919,6,,5380015927,223,,5380015931,56,Center,5380015935,140,92.4,5380015923,155,,5380015941,213,,,,,,,,,,,,,4.46,,,,,,,,,,,,,
2751255505,41,12,1,4,44,6wwwud48qahpwrfxs20334qk5,1,9.7,37.4,2024-11-24T14:06:13.689Z,2024-11-24T14:55:45Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5380016101,15,,5380016055,140,19.3,5380016057,141,24.6,5380016059,212,13.3,5380016053,56,Back,5380016061,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255541,42,61,1,4,44,6wwwud48qahpwrfxs20334qk5,0,25.9,20.6,2024-11-24T14:06:14.522Z,2024-11-24T14:57:16Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5380016195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255579,36,1,1,4,45,b8oqgvx1ijeyn6y1cn6929ix4,1,79.3,78.8,2024-11-24T14:06:14.931Z,2024-11-24T14:06:17Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5380016375,56,Left,5380016377,140,83.8,5380016379,141,90.0,5380016381,212,9.0,5380016385,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255613,37,1,1,4,46,b8oqgvx1ijeyn6y1cn6929ix4,1,83.8,90.0,2024-11-24T14:06:16.171Z,2024-11-24T14:06:19Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380016591,212,8.0,5380016589,141,89.4,5380016587,140,76.2,5380016585,56,Left,5380016593,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255695,38,1,1,4,47,b8oqgvx1ijeyn6y1cn6929ix4,1,76.2,89.4,2024-11-24T14:06:17.583Z,2024-11-24T14:06:22Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5380017039,56,Center,5380017043,141,69.1,5380017047,213,5.68,5380017045,212,24.2,5380017041,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255707,39,1,1,4,51,b8oqgvx1ijeyn6y1cn6929ix4,0,98.3,69.9,2024-11-24T14:06:21.259Z,2024-11-24T14:07:24Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380017099,140,95.9,5380017097,56,Center,5380017333,195,,5380017203,286,,5380017103,141,66.4,5380017111,213,3.90,5380017197,236,,5380017199,233,43,5380017107,212,,,,,,,,,,,,,3.5,,,,,,,,,,,,,
2751255701,43,74,1,4,51,6wwwud48qahpwrfxs20334qk5,1,3.5,37.7,2024-11-24T14:06:21.260Z,2024-11-24T14:10:01Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380017073,56,Back,5380017225,233,39,5380017075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255819,44,1,1,4,52,6wwwud48qahpwrfxs20334qk5,0,2.5,6.7,2024-11-24T14:06:22.521Z,2024-11-24T14:56:41Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5380017637,56,Back,5380017643,212,29.4,5380017639,140,30.1,5380017635,157,,5380017641,141,0.0,5380017645,213,6.12,5380017647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256329,40,5,1,4,56,b8oqgvx1ijeyn6y1cn6929ix4,1,68.4,100.7,2024-11-24T14:06:26.268Z,2024-11-24T15:02:30Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380020365,56,Left,5380020367,347,,5380020409,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751255825,45,5,1,4,56,6wwwud48qahpwrfxs20334qk5,0,31.6,-0.7000000000000001,2024-11-24T14:06:26.268Z,2024-11-24T15:02:30Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5380020489,233,40,5380017675,56,Back,5380017679,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256415,41,1,1,5,18,b8oqgvx1ijeyn6y1cn6929ix4,0,71.1,100.0,2024-11-24T14:06:48.067Z,2024-11-24T14:06:53Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380020883,213,5.27,5380020873,141,60.0,5380020867,56,Center,5380020869,140,87.7,5380020865,107,,5380020877,212,32.9,5380020887,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256547,46,12,1,5,22,6wwwud48qahpwrfxs20334qk5,1,6.6,45.8,2024-11-24T14:06:52.465Z,2024-11-24T14:06:58Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380021563,213,5.79,5380021553,56,Back,5380021557,140,34.0,5380021559,141,22.8,5380021561,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256553,47,3,1,5,23,6wwwud48qahpwrfxs20334qk5,0,29.2,24.4,2024-11-24T14:06:53.522Z,2024-11-24T14:56:51Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380021597,56,Back,5380057697,285,,5380073403,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751260519,69,7,1,5,23,b8oqgvx1ijeyn6y1cn6929ix4,1,70.8,75.6,2024-11-24T14:06:53.523Z,2024-11-24T14:56:59Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5380042557,286,,5380042555,56,Center,5380073289,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256599,42,1,1,5,28,b8oqgvx1ijeyn6y1cn6929ix4,0,66.2,86.6,2024-11-24T14:06:58.167Z,2024-11-24T14:15:23Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380021829,213,5.35,5380021827,212,34.6,5380021819,157,,5380021831,1,,5380021825,141,45.8,5380021821,56,Center,5380021823,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256615,48,12,1,5,31,6wwwud48qahpwrfxs20334qk5,1,13.0,53.7,2024-11-24T14:07:01.498Z,2024-11-24T14:07:08Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380021891,212,18.4,5380021885,56,Back,5380021887,140,20.5,5380021889,141,78.1,5380021963,15,,5380021893,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256723,43,1,1,5,35,b8oqgvx1ijeyn6y1cn6929ix4,0,78.5,20.7,2024-11-24T14:07:04.811Z,2024-11-24T14:15:25Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380022473,141,35.5,5380022475,212,11.8,5380022471,140,72.6,5380022467,56,Center,5380022477,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256799,44,1,1,5,38,b8oqgvx1ijeyn6y1cn6929ix4,1,68.3,21.6,2024-11-24T14:07:08.587Z,2024-11-24T14:12:33Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380022871,140,67.1,5380022869,56,Right,5380022875,212,9.9,5380022877,213,4.59,5380022873,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256849,45,1,1,5,39,b8oqgvx1ijeyn6y1cn6929ix4,0,67.1,7.1,2024-11-24T14:07:08.779Z,2024-11-24T14:57:23Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380023113,141,8.2,5380023109,56,Right,5380023111,140,100.0,5380023121,1,,5380023117,212,35.3,5380023119,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256751,49,8,1,5,40,6wwwud48qahpwrfxs20334qk5,1,24.9,72.3,2024-11-24T14:07:09.761Z,2024-11-24T14:57:25Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5380022639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256881,46,5,1,5,42,b8oqgvx1ijeyn6y1cn6929ix4,0,100.8,13.4,2024-11-24T14:07:11.983Z,2024-11-24T15:02:31Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380023287,346,,5380048587,233,50,5380023285,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751256981,50,5,1,5,42,6wwwud48qahpwrfxs20334qk5,1,-0.8,86.6,2024-11-24T14:07:11.983Z,2024-11-24T15:02:30Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5380023785,346,,5380048567,233,46,5380023783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257019,51,1,1,5,49,6wwwud48qahpwrfxs20334qk5,1,2.9,53.4,2024-11-24T14:07:19.320Z,2024-11-24T14:07:21Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5380023987,56,Back,5380023981,124,,5380024009,237,,5380023999,141,30.6,5380024005,213,5.32,5380023993,140,13.1,5380024003,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257063,52,1,1,5,51,6wwwud48qahpwrfxs20334qk5,1,12.4,29.4,2024-11-24T14:07:20.865Z,2024-11-24T14:07:23Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380024247,213,5.63,5380024225,56,Back,5380024237,141,6.7,5380024243,212,25.6,5380024231,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257187,53,1,1,5,53,6wwwud48qahpwrfxs20334qk5,1,35.8,5.0,2024-11-24T14:07:23.625Z,2024-11-24T14:07:30Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380024933,213,1.83,5380024925,56,Back,5380024927,140,31.6,5380024929,141,29.5,5380024931,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257217,54,1,1,6,0,6wwwud48qahpwrfxs20334qk5,1,39.0,28.3,2024-11-24T14:07:29.873Z,2024-11-24T14:07:31Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380025127,213,1.72,5380025119,56,Back,5380025121,140,36.5,5380025125,212,17.4,5380025123,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257285,55,1,1,6,1,6wwwud48qahpwrfxs20334qk5,1,36.3,53.6,2024-11-24T14:07:31.233Z,2024-11-24T14:07:35Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5380025521,213,2.40,5380025515,140,28.9,5380025517,141,64.0,5380025519,212,10.5,5380025513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257361,56,1,1,6,5,6wwwud48qahpwrfxs20334qk5,1,39.0,71.4,2024-11-24T14:07:35.560Z,2024-11-24T14:07:38Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380025907,56,Left,5380025909,140,80.6,5380025913,212,45.4,5380025905,155,,5380025915,213,0.28,5380025911,141,89.6,5380025919,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257397,57,1,1,6,9,6wwwud48qahpwrfxs20334qk5,1,76.3,95.6,2024-11-24T14:07:38.720Z,2024-11-24T14:07:40Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5380026073,212,11.1,5380026071,141,79.4,5380026075,213,4.63,5380026067,56,Left,5380026069,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257421,58,1,1,6,10,6wwwud48qahpwrfxs20334qk5,1,75.4,79.4,2024-11-24T14:07:40.256Z,2024-11-24T14:07:41Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5380026197,56,Center,5380026209,212,11.1,5380026201,140,65.9,5380026205,141,72.4,5380026211,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257479,59,1,1,6,11,6wwwud48qahpwrfxs20334qk5,1,67.1,73.5,2024-11-24T14:07:41.272Z,2024-11-24T14:07:44Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5380026483,56,Center,5380026497,213,4.32,5380026491,141,60.6,5380026495,212,9.5,5380026487,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257515,60,1,1,6,14,6wwwud48qahpwrfxs20334qk5,1,62.7,60.2,2024-11-24T14:07:44.072Z,2024-11-24T14:07:46Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380026711,141,24.0,5380026715,213,4.57,5380026705,56,Center,5380026713,212,24.9,5380026707,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257633,61,1,1,6,16,6wwwud48qahpwrfxs20334qk5,1,58.7,22.8,2024-11-24T14:07:46.097Z,2024-11-24T14:07:52Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380027273,213,5.45,5380027265,56,Right,5380027269,141,6.5,5380027271,212,14.9,5380027267,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257651,62,1,1,6,22,6wwwud48qahpwrfxs20334qk5,1,67.7,13.4,2024-11-24T14:07:51.960Z,2024-11-24T14:07:53Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5380027345,213,2.69,5380027341,141,29.4,5380027337,56,Back,5380027343,212,24.9,5380027339,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257729,63,1,1,6,23,6wwwud48qahpwrfxs20334qk5,1,46.3,29.4,2024-11-24T14:07:53.168Z,2024-11-24T14:07:56Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380027731,56,Center,5380027735,141,53.4,5380027739,213,0.98,5380027737,212,19.6,5380027733,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257773,64,1,1,6,26,6wwwud48qahpwrfxs20334qk5,1,63.7,58.8,2024-11-24T14:07:56.240Z,2024-11-24T14:07:57Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5380027991,213,2.47,5380027985,140,55.1,5380027989,212,11.5,5380027987,141,69.3,5380027983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257835,65,1,1,6,27,6wwwud48qahpwrfxs20334qk5,0,53.5,68.8,2024-11-24T14:07:57.657Z,2024-11-24T14:08:01Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380028293,212,44.8,5380028285,155,,5380028287,56,Right,5380028289,140,71.6,5380028291,141,9.1,5380028295,213,5.15,5380028297,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257865,47,1,1,6,29,b8oqgvx1ijeyn6y1cn6929ix4,1,25.7,91.4,2024-11-24T14:07:59.564Z,2024-11-24T14:08:02Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380028441,141,86.8,5380028445,213,3.47,5380028435,3,,5380028437,56,Back,5380028439,140,17.0,5380028443,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257951,48,1,1,6,31,b8oqgvx1ijeyn6y1cn6929ix4,0,17.0,86.8,2024-11-24T14:08:01.044Z,2024-11-24T14:08:06Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380028893,140,63.4,5380028903,1,,5380028889,157,,5380028899,213,0.20,5380028897,212,49.7,5380028891,56,Left,5380028895,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257959,49,5,1,6,35,b8oqgvx1ijeyn6y1cn6929ix4,0,63.0,101.4,2024-11-24T14:08:05.080Z,2024-11-24T14:08:09Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380028949,56,Left,5380028951,347,,5380029153,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751257983,66,5,1,6,35,6wwwud48qahpwrfxs20334qk5,1,37.0,-1.4,2024-11-24T14:08:05.080Z,2024-11-24T15:02:31Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380029055,347,,5380029053,56,Back,5380029103,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258271,67,1,1,6,50,6wwwud48qahpwrfxs20334qk5,1,43.6,0.0,2024-11-24T14:08:19.857Z,2024-11-24T14:08:21Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380030649,212,15.8,5380030647,141,19.4,5380030651,213,1.14,5380030645,140,49.9,5380030639,107,,5380030643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258297,68,1,1,6,51,6wwwud48qahpwrfxs20334qk5,0,49.9,19.4,2024-11-24T14:08:21.192Z,2024-11-24T14:53:45Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5380030787,140,39.5,5380030785,56,Back,5380030799,213,3.80,5380030865,156,,5380030791,141,7.1,5380030795,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751313645,355,44,1,6,51,b8oqgvx1ijeyn6y1cn6929ix4,1,58.5,64.8,2024-11-24T14:08:21.657Z,2024-11-24T14:56:03Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380325691,286,,5380325687,56,Center,5380325759,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751313615,419,44,1,6,52,6wwwud48qahpwrfxs20334qk5,0,41.5,35.2,2024-11-24T14:08:21.658Z,2024-11-24T14:56:03Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5380325519,56,Back,5380325521,285,,5380325787,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258369,50,1,1,6,52,b8oqgvx1ijeyn6y1cn6929ix4,0,54.0,63.0,2024-11-24T14:08:22.002Z,2024-11-24T14:57:27Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380031163,140,64.3,5380031173,213,0.02,5380031165,141,63.3,5380031161,56,Center,5380031159,3,,5380031171,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258339,69,1,1,6,53,6wwwud48qahpwrfxs20334qk5,0,39.2,7.0,2024-11-24T14:08:23.033Z,2024-11-24T14:08:23Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380031021,157,,5380031043,213,1.08,5380031029,140,48.4,5380031045,1,,5380031041,212,20.4,5380031023,56,Back,5380031033,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258405,70,1,1,6,56,6wwwud48qahpwrfxs20334qk5,0,36.9,17.9,2024-11-24T14:08:26.144Z,2024-11-24T14:08:26Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380031339,1,,5380031325,140,64.1,5380031321,56,Right,5380031317,157,,5380031327,141,16.5,5380031335,213,6.25,5380031331,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258591,52,1,1,6,58,b8oqgvx1ijeyn6y1cn6929ix4,1,33.0,73.8,2024-11-24T14:08:27.947Z,2024-11-24T14:08:33Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5380032267,213,1.45,5380032265,212,11.7,5380032261,140,34.4,5380032263,141,90.9,5380032259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258617,53,1,1,7,2,b8oqgvx1ijeyn6y1cn6929ix4,1,61.3,94.2,2024-11-24T14:08:32.211Z,2024-11-24T14:08:34Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380032409,141,93.8,5380032407,140,54.5,5380032413,213,3.18,5380032405,56,Left,5380032411,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258659,54,1,1,7,3,b8oqgvx1ijeyn6y1cn6929ix4,1,54.5,93.8,2024-11-24T14:08:33.436Z,2024-11-24T14:08:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380032603,141,81.1,5380032599,56,Left,5380032605,212,8.7,5380032601,140,55.8,5380032607,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751258695,55,1,1,7,5,b8oqgvx1ijeyn6y1cn6929ix4,1,55.8,81.1,2024-11-24T14:08:35.595Z,2024-11-24T14:08:38Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5380032781,213,1.93,5380032779,212,10.4,5380032771,140,52.3,5380032775,141,95.4,5380032767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
