id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2752936747,34,61,1,2,8,8gxd9ry2580pu1b1dd5ny9ymy,0,95.7,26.1,2024-11-29T18:01:58.223Z,2024-11-29T18:01:58Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5389275083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936767,25,1,1,2,9,b2vft81kyjurzbmekvgrqwr64,1,9.8,71.1,2024-11-29T18:01:58.635Z,2024-11-29T18:12:03Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389275183,213,5.96,5389275181,212,11.9,5389275177,140,20.5,5389275179,141,65.5,5389275175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938439,70,45,1,2,11,8gxd9ry2580pu1b1dd5ny9ymy,0,82.6,36.9,2024-11-29T18:02:00.500Z,2024-11-29T20:13:19Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389305873,233,117,5389302109,56,Center,5389302111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752942611,117,3,1,2,11,b2vft81kyjurzbmekvgrqwr64,1,17.4,63.1,2024-11-29T18:02:00.500Z,2024-11-29T20:13:19Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389305807,285,,5389305841,233,70,5389305803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936805,27,1,1,2,11,b2vft81kyjurzbmekvgrqwr64,1,20.5,65.5,2024-11-29T18:02:00.963Z,2024-11-29T18:02:04Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389275359,141,41.8,5389275363,213,5.54,5389275361,212,23.7,5389275357,140,37.1,5389275355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936849,28,1,1,2,16,b2vft81kyjurzbmekvgrqwr64,1,43.8,50.9,2024-11-29T18:02:05.826Z,2024-11-29T18:13:06Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,1.0,,5389275579,213,5.55,5389275573,141,26.1,5389275569,56,Center,5389275571,140,61.5,5389307961,210,13,5389307963,154,,5389275575,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936857,29,13,1,2,19,b2vft81kyjurzbmekvgrqwr64,1,75.0,29.8,2024-11-29T18:02:09.163Z,2024-11-29T18:13:07Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5389275825,230,98.1,5389275827,231,46.6,5389275817,81,,5389307967,29,,5389275763,20,,5389307969,154,,5389275819,102,43.9,5389290301,23,,5389275595,18,,5389275597,56,5389275821,103,63.9,5389307971,55,28,,,Center,,,,,,,,,,,,,,,,,,,
2752936879,30,5,1,2,22,b2vft81kyjurzbmekvgrqwr64,0,101.4,42.4,2024-11-29T18:02:11.627Z,2024-11-29T20:08:44Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5389275729,56,Center,5389276131,233,35,5389275731,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936951,35,5,1,2,22,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.4,57.6,2024-11-29T18:02:11.627Z,2024-11-29T20:08:43Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389276123,233,30,5389276115,56,Back,5389276117,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752936973,36,1,1,2,36,8gxd9ry2580pu1b1dd5ny9ymy,1,4.4,57.8,2024-11-29T18:02:26.159Z,2024-11-29T18:02:29Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389276237,213,4.77,5389276235,212,7.8,5389276241,237,,5389276227,124,,5389276231,140,4.8,5389276233,141,46.3,5389276229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937013,37,1,1,2,40,8gxd9ry2580pu1b1dd5ny9ymy,1,3.9,48.1,2024-11-29T18:02:29.679Z,2024-11-29T18:02:34Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5389276417,140,11.5,5389276419,141,62.7,5389276423,213,0.89,5389276415,56,Back,5389276421,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937027,38,1,1,2,44,8gxd9ry2580pu1b1dd5ny9ymy,0,20.1,73.8,2024-11-29T18:02:34.248Z,2024-11-29T18:02:35Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389276503,141,64.5,5389276501,140,40.2,5389276505,212,22.0,5389276497,155,,5389276499,56,Back,5389276507,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937053,31,1,1,2,49,b2vft81kyjurzbmekvgrqwr64,1,50.2,37.0,2024-11-29T18:02:38.842Z,2024-11-29T20:36:45Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389276627,212,8.4,5389276629,213,5.28,5389276625,141,26.5,5389276623,140,54.5,5389276621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937061,33,1,1,2,50,b2vft81kyjurzbmekvgrqwr64,1,54.5,26.5,2024-11-29T18:02:40.098Z,2024-11-29T18:16:25Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389276655,140,41.2,5389276657,141,30.0,5389276661,213,2.97,5389276653,56,Back,5389276659,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937089,34,1,1,2,51,b2vft81kyjurzbmekvgrqwr64,1,41.2,30.0,2024-11-29T18:02:41.257Z,2024-11-29T18:16:46Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,1.0,,5389276789,140,67.5,5389320023,210,13,5389276791,141,25.5,5389276793,212,27.8,5389276787,56,Center,5389276795,213,6.17,5389320025,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937091,35,13,1,2,54,b2vft81kyjurzbmekvgrqwr64,1,72.8,34.8,2024-11-29T18:02:43.931Z,2024-11-29T21:04:02Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389276803,18,,5389276805,56,Center,5389320051,29,,5389276971,103,41.7,5389276977,231,46.6,5389276801,22,,5389276975,230,96.7,5389320055,55,34,5389276967,77,,5389320053,154,5389276927,20,,5389276969,102,60,,,,,,,,,,,,,,,,,,,,,,
2752937113,36,5,1,2,55,b2vft81kyjurzbmekvgrqwr64,0,100.8,59.8,2024-11-29T18:02:45.223Z,2024-11-29T20:08:44Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389276905,56,Center,5389276907,346,,5389277079,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937141,39,5,1,2,55,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.8,40.2,2024-11-29T18:02:45.223Z,2024-11-29T20:08:44Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5389277055,233,36,5389277027,56,Back,5389277029,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937205,40,1,1,3,9,8gxd9ry2580pu1b1dd5ny9ymy,1,2.9,41.9,2024-11-29T18:02:58.544Z,2024-11-29T18:02:59Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5389277379,213,5.62,5389277371,56,Back,5389277373,140,24.2,5389277369,124,,5389277383,237,,5389277377,212,28.4,5389277375,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937209,41,1,1,3,10,8gxd9ry2580pu1b1dd5ny9ymy,1,20.7,18.0,2024-11-29T18:02:59.536Z,2024-11-29T18:03:00Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389277421,212,15.6,5389277415,56,Back,5389277423,213,5.75,5389277419,141,6.4,5389277417,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937215,42,1,1,3,11,8gxd9ry2580pu1b1dd5ny9ymy,1,34.0,6.4,2024-11-29T18:03:00.455Z,2024-11-29T18:03:02Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389277453,141,15.5,5389277461,213,2.65,5389277449,140,23.1,5389277445,56,Back,5389277457,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937235,43,1,1,3,12,8gxd9ry2580pu1b1dd5ny9ymy,1,25.5,16.2,2024-11-29T18:03:02.159Z,2024-11-29T18:03:04Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389277539,140,22.1,5389277537,56,Back,5389277545,213,1.85,5389277541,141,34.8,5389277543,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937255,44,1,1,3,14,8gxd9ry2580pu1b1dd5ny9ymy,1,21.6,37.0,2024-11-29T18:03:04.087Z,2024-11-29T18:03:07Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389277665,212,21.0,5389277667,213,1.54,5389277663,141,67.9,5389277661,140,22.2,5389277659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937267,45,1,1,3,17,8gxd9ry2580pu1b1dd5ny9ymy,1,22.3,68.4,2024-11-29T18:03:07.023Z,2024-11-29T18:03:09Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389277719,141,88.1,5389277717,140,32.7,5389277721,212,17.3,5389277715,56,Back,5389277723,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937335,46,1,1,3,19,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,88.3,2024-11-29T18:03:08.831Z,2024-11-29T18:03:17Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5389278053,212,9.5,5389278051,141,74.4,5389278049,140,35.4,5389278055,213,4.65,5389278047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937347,47,1,1,3,28,8gxd9ry2580pu1b1dd5ny9ymy,1,54.0,24.3,2024-11-29T18:03:17.599Z,2024-11-29T18:03:19Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5389278109,213,5.46,5389278107,212,16.1,5389278103,140,64.4,5389278101,56,Right,5389278105,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937365,48,1,1,3,29,8gxd9ry2580pu1b1dd5ny9ymy,1,67.3,5.6,2024-11-29T18:03:19.191Z,2024-11-29T18:03:21Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389278173,140,58.0,5389278171,56,Right,5389278179,213,2.86,5389278175,141,9.7,5389278177,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937383,49,1,1,3,31,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,9.7,2024-11-29T18:03:20.983Z,2024-11-29T18:03:24Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389278295,212,7.5,5389278297,213,1.50,5389278293,141,20.7,5389278291,140,58.5,5389278289,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937401,50,1,1,3,34,8gxd9ry2580pu1b1dd5ny9ymy,1,64.4,23.4,2024-11-29T18:03:23.848Z,2024-11-29T18:03:26Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5389278369,141,23.6,5389278373,213,0.01,5389278367,140,73.9,5389278371,212,10.0,5389278365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937403,51,1,1,3,36,8gxd9ry2580pu1b1dd5ny9ymy,0,74.9,26.1,2024-11-29T18:03:26.256Z,2024-11-29T18:03:27Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389278389,213,2.57,5389278383,140,68.9,5389278381,56,Center,5389278387,212,7.5,5389278385,141,32.1,5389278407,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937419,37,1,1,3,37,b2vft81kyjurzbmekvgrqwr64,1,35.1,57.6,2024-11-29T18:03:26.954Z,2024-11-29T18:03:27Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389278475,141,64.2,5389278477,212,7.0,5389278471,140,40.2,5389278469,56,Back,5389278479,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937471,39,61,1,3,46,b2vft81kyjurzbmekvgrqwr64,0,49.4,83.2,2024-11-29T18:03:35.651Z,2024-11-29T20:21:46Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5389278745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937511,53,1,1,3,49,8gxd9ry2580pu1b1dd5ny9ymy,1,33.6,11.9,2024-11-29T18:03:38.591Z,2024-11-29T18:03:39Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389278915,56,Back,5389278923,213,6.24,5389278921,212,12.1,5389278917,140,45.1,5389278919,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937515,54,3,1,3,50,8gxd9ry2580pu1b1dd5ny9ymy,0,44.4,5.4,2024-11-29T18:03:39.742Z,2024-11-29T18:03:46Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389279071,233,40,5389278933,286,,5389278931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937541,40,7,1,3,50,b2vft81kyjurzbmekvgrqwr64,0,55.6,94.6,2024-11-29T18:03:39.743Z,2024-11-29T18:03:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389279049,233,54,5389279031,56,Left,5389279033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937573,41,5,1,3,51,b2vft81kyjurzbmekvgrqwr64,0,55.8,101.8,2024-11-29T18:03:40.807Z,2024-11-29T20:08:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389279221,347,,5389279219,56,Left,5389279493,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937623,55,5,1,3,51,8gxd9ry2580pu1b1dd5ny9ymy,1,44.2,-1.8,2024-11-29T18:03:40.807Z,2024-11-29T20:08:45Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389279485,233,41,5389279453,347,,5389279451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937639,56,1,1,4,4,8gxd9ry2580pu1b1dd5ny9ymy,1,51.4,0.0,2024-11-29T18:03:53.511Z,2024-11-29T18:03:55Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389279537,107,,5389279543,141,13.7,5389279541,140,57.5,5389279547,213,1.03,5389279539,56,Right,5389279545,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937669,57,1,1,4,6,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,11.6,2024-11-29T18:03:55.671Z,2024-11-29T18:03:57Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5389279675,213,3.88,5389279671,141,2.9,5389279673,212,8.8,5389279667,56,Right,5389279669,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937703,58,1,1,4,8,8gxd9ry2580pu1b1dd5ny9ymy,0,52.3,3.1,2024-11-29T18:03:57.431Z,2024-11-29T18:04:00Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389279857,212,41.7,5389279855,141,61.4,5389279859,213,1.26,5389279853,140,64.6,5389279861,1,,5389279851,56,Center,5389279849,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937733,42,1,1,4,11,b2vft81kyjurzbmekvgrqwr64,0,32.3,22.8,2024-11-29T18:04:01.291Z,2024-11-29T18:04:02Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5389280007,140,53.2,5389280009,141,36.4,5389280013,213,0.40,5389280011,212,23.8,5389280005,56,Center,5389280003,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937751,59,1,1,4,13,8gxd9ry2580pu1b1dd5ny9ymy,0,34.0,50.6,2024-11-29T18:04:02.887Z,2024-11-29T18:04:04Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389280097,56,Center,5389280099,140,60.5,5389280105,213,5.82,5389280103,212,31.1,5389280101,141,30.3,5389280107,1,,5389280095,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937765,43,61,1,4,16,b2vft81kyjurzbmekvgrqwr64,1,43.3,69.1,2024-11-29T18:04:05.703Z,2024-11-29T18:04:05Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389280157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937783,45,1,1,4,17,b2vft81kyjurzbmekvgrqwr64,1,42.9,69.0,2024-11-29T18:04:07.202Z,2024-11-29T18:04:08Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389280239,141,73.6,5389280237,140,49.1,5389280243,213,0.45,5389280235,56,Back,5389280241,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937801,46,1,1,4,18,b2vft81kyjurzbmekvgrqwr64,1,49.1,73.6,2024-11-29T18:04:08.090Z,2024-11-29T18:04:09Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389280339,140,61.5,5389280337,56,Center,5389280345,213,5.69,5389280341,141,60.6,5389280343,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937821,47,1,1,4,20,b2vft81kyjurzbmekvgrqwr64,1,61.5,60.6,2024-11-29T18:04:09.602Z,2024-11-29T18:04:11Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5389280431,141,85.4,5389280433,212,29.6,5389280435,213,2.54,5389280427,56,Back,5389280429,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937863,48,1,1,4,22,b2vft81kyjurzbmekvgrqwr64,1,38.3,85.4,2024-11-29T18:04:11.818Z,2024-11-29T18:04:16Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389280601,140,37.3,5389280603,141,68.2,5389280599,56,Back,5389280607,213,4.62,5389280605,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937897,49,1,1,4,26,b2vft81kyjurzbmekvgrqwr64,1,44.3,64.9,2024-11-29T18:04:16.059Z,2024-11-29T18:04:19Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389280761,56,Center,5389280763,140,65.0,5389280765,141,58.1,5389280767,212,22.2,5389280769,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937943,50,1,1,4,29,b2vft81kyjurzbmekvgrqwr64,1,64.8,58.7,2024-11-29T18:04:19.210Z,2024-11-29T18:04:24Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389280955,141,85.7,5389280957,212,21.6,5389280953,140,75.7,5389280951,56,Left,5389280959,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752937971,51,1,1,4,34,b2vft81kyjurzbmekvgrqwr64,1,74.7,85.6,2024-11-29T18:04:24.050Z,2024-11-29T18:04:25Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389281019,213,4.56,5389281017,212,22.4,5389281013,140,71.4,5389281011,56,Center,5389281015,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938009,52,1,1,4,35,b2vft81kyjurzbmekvgrqwr64,1,72.1,70.3,2024-11-29T18:04:25.305Z,2024-11-29T18:20:40Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5389330051,4,,5389281245,56,Center,5389281247,140,86.3,5389281253,213,6.27,5389281251,212,14.9,5389281249,141,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938023,53,3,1,4,39,b2vft81kyjurzbmekvgrqwr64,0,86.8,61.1,2024-11-29T18:04:29.071Z,2024-11-29T20:36:46Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389281297,286,,5389281295,56,Center,5389336175,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938007,60,7,1,4,39,8gxd9ry2580pu1b1dd5ny9ymy,0,13.2,38.9,2024-11-29T18:04:29.072Z,2024-11-29T20:36:48Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5389336151,233,53,5389281241,285,,5389281239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938029,54,13,1,4,40,b2vft81kyjurzbmekvgrqwr64,1,88.9,62.9,2024-11-29T18:04:29.987Z,2024-11-29T18:24:29Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389281319,56,Center,5389281703,458,,5389281653,20,,5389281317,17,,5389281705,230,97.3,5389281315,22,,5389281707,231,55.8,5389281701,103,44.4,5389281697,87,,5389339549,328,5389281699,102,42.2,5389339547,215,,,,,,,,,,,,,,,,,,,,,,,
2752938085,55,5,1,4,41,b2vft81kyjurzbmekvgrqwr64,0,101.5,44.8,2024-11-29T18:04:30.560Z,2024-11-29T20:08:46Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389281643,346,,5389281641,56,Center,5389281785,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938101,61,5,1,4,41,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.5,55.2,2024-11-29T18:04:30.560Z,2024-11-29T20:08:46Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5389281745,346,,5389281743,56,Back,5389281751,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938129,62,1,1,4,51,8gxd9ry2580pu1b1dd5ny9ymy,1,4.5,56.0,2024-11-29T18:04:40.888Z,2024-11-29T18:04:43Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5389281891,124,,5389281893,56,Back,5389281901,213,4.95,5389281899,212,15.0,5389281895,140,7.8,5389281905,237,,5389281897,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938167,63,1,1,4,53,8gxd9ry2580pu1b1dd5ny9ymy,1,9.3,33.4,2024-11-29T18:04:43.272Z,2024-11-29T18:04:46Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389282097,213,5.25,5389282089,141,10.9,5389282083,56,Back,5389282085,140,18.0,5389282093,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938179,64,1,1,4,56,8gxd9ry2580pu1b1dd5ny9ymy,1,21.4,10.6,2024-11-29T18:04:45.840Z,2024-11-29T18:04:47Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389282185,56,Back,5389282191,212,9.8,5389282193,213,1.17,5389282187,140,25.0,5389282189,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938191,65,1,1,4,57,8gxd9ry2580pu1b1dd5ny9ymy,1,27.0,23.3,2024-11-29T18:04:47.328Z,2024-11-29T18:10:41Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5389282249,213,3.17,5389282247,212,16.6,5389282245,141,22.5,5389282243,140,11.2,5389282241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938239,66,1,1,5,4,8gxd9ry2580pu1b1dd5ny9ymy,1,11.4,39.5,2024-11-29T18:04:53.712Z,2024-11-29T18:04:56Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389282517,213,1.47,5389282515,212,29.1,5389282509,56,Back,5389282511,140,14.2,5389282513,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938253,67,1,1,5,6,8gxd9ry2580pu1b1dd5ny9ymy,0,17.2,82.9,2024-11-29T18:04:56.288Z,2024-11-29T18:04:58Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389282585,212,31.8,5389282579,140,45.5,5389282583,141,66.1,5389282587,213,5.92,5389282575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938261,56,8,1,5,9,b2vft81kyjurzbmekvgrqwr64,1,46.9,21.9,2024-11-29T18:04:59.307Z,2024-11-29T18:04:59Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389282621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938307,58,1,1,5,12,b2vft81kyjurzbmekvgrqwr64,1,44.2,23.1,2024-11-29T18:05:01.802Z,2024-11-29T18:05:06Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389282829,213,6.26,5389282827,212,20.5,5389282821,56,Center,5389282823,140,63.7,5389282825,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752938331,59,1,1,5,16,b2vft81kyjurzbmekvgrqwr64,1,63.7,22.2,2024-11-29T18:05:05.890Z,2024-11-29T18:05:08Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389282985,213,0.95,5389282981,141,40.0,5389282977,56,Center,5389282979,140,71.9,5389282983,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
