id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value
2800542087,67,83,1,3,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,97.2,10.0,2025-04-13T11:04:21.548Z,2025-04-13T11:57:15Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5648909669,399,4ti8pdx03j8dh4mdb626ltmvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800540547,23,61,1,3,31,8cfkisxf1fkxdqtt6tx1tup48,0,2.0,82.9,2025-04-13T11:04:25.336Z,2025-04-13T11:54:25Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5648721729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800540559,24,6,1,3,32,8cfkisxf1fkxdqtt6tx1tup48,0,2.7,81.8,2025-04-13T11:04:25.614Z,2025-04-13T11:53:54Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5648721787,73,,5648722009,233,38,5648721785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800540537,38,6,1,3,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,97.3,18.2,2025-04-13T11:04:25.614Z,2025-04-13T11:04:34Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5648721967,56,Right,5648721969,75,,5648721983,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541071,39,1,1,4,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,0.5,2025-04-13T11:05:13.614Z,2025-04-13T11:12:54Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,1.0,,5648724361,224,,5648747133,154,,5648724371,213,1.84,5648724357,6,,5648724369,212,28.7,5648724355,2,,5648724359,155,,5648724363,56,Center,5648747131,210,15,5648724365,140,92.2,5648724367,141,41.2,,,,,,,,,,,,,,,,,,,,
2800541075,40,15,1,4,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.3,41.2,2025-04-13T11:05:17.101Z,2025-04-13T13:25:50Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5648747171,146,98.0,5648747157,29,,5648747161,55,39,5648747199,233,25,5648747149,25,,5648747155,76,,5648747169,328,,5648747153,15,,5648747173,147,45.3,5648747165,102,52.4,5648724393,17,,5648747159,154,5648724395,56,Center,5648747167,103,7.0,,,,,,,,,,,,
2800541111,25,10,1,4,23,8cfkisxf1fkxdqtt6tx1tup48,1,0.7,51.5,2025-04-13T11:05:17.201Z,2025-04-13T11:12:55Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5648724587,56,Back,5648724581,173,,5648724583,178,,5648747211,233,40,5648724585,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541125,26,12,1,4,24,8cfkisxf1fkxdqtt6tx1tup48,1,8.8,61.5,2025-04-13T11:05:18.239Z,2025-04-13T11:13:44Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5648730051,212,3.6,5648730053,213,2.94,5648724671,56,Back,5648730047,140,5.4,5648730049,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541083,41,15,1,4,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.4,44.9,2025-04-13T11:05:18.854Z,2025-04-13T13:26:42Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5648748119,72,,5648748121,78,,5648748139,231,48.7,5648724433,17,,5648748127,328,,5648748133,146,94.5,5648748125,103,19,5648748129,458,,5648748131,100,,5648737079,82,,5648748135,147,46.0,5648724435,56,5648749541,233,27,5648748137,230,98.9,Center,5648748123,102,49.0,5648748117,25,,,,,,
2800541127,27,10,1,4,25,8cfkisxf1fkxdqtt6tx1tup48,1,5.5,54.0,2025-04-13T11:05:18.954Z,2025-04-13T13:35:52Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5648749545,233,41,5648724675,56,Back,5648730371,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541141,42,1,1,4,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.7,30.9,2025-04-13T11:05:21.445Z,2025-04-13T11:05:25Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5648724729,140,79.5,5648724735,213,4.70,5648724733,212,13.1,5648724731,141,11.7,5648724727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541155,43,1,1,4,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,88.8,4.1,2025-04-13T11:05:25.357Z,2025-04-13T11:05:26Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5648724807,56,Right,5648724861,236,,5648724863,233,28,5648724809,140,89.6,5648724813,212,5.4,5648724811,141,12.0,5648724805,155,,5648724867,286,,5648724815,213,1.42,5648724803,2,,,,,,,,,,,,,,,,,,,,,,,,
2800541161,28,12,1,4,32,8cfkisxf1fkxdqtt6tx1tup48,1,10.8,91.1,2025-04-13T11:05:25.457Z,2025-04-13T11:05:27Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5648724917,233,43,5648724841,185,,5648724843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541197,29,5,1,4,33,8cfkisxf1fkxdqtt6tx1tup48,0,12.5,101.8,2025-04-13T11:05:26.901Z,2025-04-13T13:07:33Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5648725061,56,Back,5648725063,347,,5648726027,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541375,44,5,1,4,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.5,-1.8,2025-04-13T11:05:26.901Z,2025-04-13T13:07:33Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5648725965,233,29,5648725927,347,,5648725925,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541411,45,1,1,4,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.9,0.0,2025-04-13T11:05:42.829Z,2025-04-13T11:05:46Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5648726167,56,Right,5648726171,141,14.4,5648726173,212,20.2,5648726165,107,,5648726169,140,72.7,5648726175,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541425,46,1,1,4,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.5,12.2,2025-04-13T11:05:46.293Z,2025-04-13T11:05:47Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5648726277,213,5.39,5648726269,56,Right,5648726275,212,6.0,5648726271,140,75.1,5648726273,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541467,47,1,1,4,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.2,5.3,2025-04-13T11:05:47.181Z,2025-04-13T11:05:50Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5648726421,141,7.9,5648726419,140,72.2,5648726427,213,2.63,5648726425,212,3.6,5648726417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541473,48,1,1,4,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.1,9.2,2025-04-13T11:05:50.701Z,2025-04-13T11:05:51Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5648726461,213,1.47,5648726459,212,7.0,5648726457,141,19.5,5648726451,56,Right,5648726455,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541501,49,1,1,4,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.9,19.7,2025-04-13T11:05:51.437Z,2025-04-13T11:05:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5648726619,141,10.0,5648726623,213,4.32,5648726621,212,7.1,5648726615,56,Right,5648726617,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541507,50,1,1,5,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.6,10.0,2025-04-13T11:05:54.301Z,2025-04-13T11:05:55Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5648726653,56,Right,5648726655,140,71.5,5648726659,212,6.0,5648726661,213,5.76,5648726657,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541529,51,1,1,5,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.5,5.6,2025-04-13T11:05:54.829Z,2025-04-13T11:05:58Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5648726755,212,7.4,5648726749,56,Right,5648726757,213,2.84,5648726751,140,64.8,5648726753,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541567,52,1,1,5,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.3,16.1,2025-04-13T11:06:01.045Z,2025-04-13T11:06:02Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5648726947,212,5.4,5648726939,140,63.5,5648726943,141,8.2,5648726933,56,Right,5648726949,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541605,53,1,1,5,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.5,8.2,2025-04-13T11:06:02.325Z,2025-04-13T11:06:05Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5648727149,141,19.7,5648727153,213,2.09,5648727151,212,9.0,5648727145,56,Right,5648727147,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541699,54,1,1,5,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.5,33.7,2025-04-13T11:06:05.670Z,2025-04-13T11:06:13Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5648727671,196,,5648727673,56,Left,5648727687,212,47.5,5648727691,213,1.06,5648727669,155,,5648727681,141,94.7,5648727677,140,81.6,5648727695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541729,55,1,1,5,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.0,94.5,2025-04-13T11:06:13.277Z,2025-04-13T11:06:15Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5648727859,212,15.2,5648727861,213,3.60,5648727857,141,84.5,5648727851,56,Left,5648727855,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541759,56,1,1,5,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.3,84.1,2025-04-13T11:06:15.102Z,2025-04-13T11:06:16Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5648727969,140,58.2,5648727975,213,4.20,5648727967,56,Center,5648727973,212,10.9,5648727971,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541839,57,1,1,5,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.2,70.2,2025-04-13T11:06:16.652Z,2025-04-13T12:00:12Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5648728271,213,0.27,5648728265,141,85.3,5648728267,212,38.0,5648728275,1,,5648728259,155,,5648728263,140,93.0,5648728261,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541865,58,1,1,5,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.7,88.1,2025-04-13T11:06:23.332Z,2025-04-13T11:06:25Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5648728423,140,81.3,5648728421,56,Left,5648728425,141,94.8,5648728429,213,2.78,5648728427,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541897,59,1,1,5,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,81.3,94.8,2025-04-13T11:06:24.981Z,2025-04-13T11:06:27Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5648728583,212,12.5,5648728581,141,80.8,5648728577,56,Left,5648728585,213,4.01,5648728579,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541923,60,1,1,5,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.7,79.3,2025-04-13T11:06:27.309Z,2025-04-13T11:06:29Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5648728741,56,Center,5648728743,140,77.6,5648728745,141,74.5,5648728749,213,5.72,5648728747,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541939,61,1,1,5,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.1,75.3,2025-04-13T11:06:29.702Z,2025-04-13T11:06:31Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5648728843,141,90.3,5648728841,140,84.8,5648728839,56,Left,5648728845,212,13.0,5648728847,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541941,62,1,1,5,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,84.8,90.3,2025-04-13T11:06:31.612Z,2025-04-13T11:06:32Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5648728869,141,67.6,5648728867,140,86.6,5648728861,2,,5648728863,155,,5648728865,56,Center,5648728873,213,4.83,5648728871,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541951,30,12,1,5,39,8cfkisxf1fkxdqtt6tx1tup48,1,12.3,36.3,2025-04-13T11:06:33.007Z,2025-04-13T11:06:40Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5648728957,212,15.0,5648728955,141,31.2,5648728959,213,6.05,5648728981,15,,5648728951,56,Back,5648728953,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541983,63,1,1,5,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.4,68.8,2025-04-13T11:06:35.468Z,2025-04-13T11:06:36Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5648729117,212,9.7,5648729115,141,54.6,5648729119,213,4.59,5648729111,56,Center,5648729113,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800541991,64,1,1,5,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.8,50.3,2025-04-13T11:06:36.829Z,2025-04-13T11:06:38Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5648729155,141,39.2,5648729153,140,76.0,5648729151,56,Center,5648729157,212,10.0,5648729159,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542013,65,1,1,5,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.0,39.2,2025-04-13T11:06:37.836Z,2025-04-13T11:06:39Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5648729253,56,Center,5648729255,140,75.6,5648729261,213,1.64,5648729259,212,5.9,5648729257,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542035,66,1,1,5,46,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.6,47.9,2025-04-13T11:06:39.757Z,2025-04-13T11:06:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5648729375,213,5.96,5648729369,140,92.9,5648729371,141,39.1,5648729373,212,19.1,5648729367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542267,32,1,1,6,7,8cfkisxf1fkxdqtt6tx1tup48,0,8.8,56.0,2025-04-13T11:07:00.774Z,2025-04-13T11:07:03Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5648730579,141,25.5,5648730585,1,,5648730583,213,6.00,5648730577,140,77.6,5648730581,212,75.2,5648730573,157,,5648730575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542289,68,12,1,6,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.5,58.4,2025-04-13T11:07:05.340Z,2025-04-13T11:07:06Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5648730703,56,Back,5648730715,15,,5648730709,212,14.0,5648730705,140,43.8,5648730711,213,0.56,5648730707,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542305,69,1,1,6,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.8,70.8,2025-04-13T11:07:06.685Z,2025-04-13T11:07:07Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5648730779,141,59.3,5648730785,1,,5648730777,140,56.3,5648730781,212,15.3,5648730783,213,5.75,5648730773,157,,5648730775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542333,33,1,1,6,13,8cfkisxf1fkxdqtt6tx1tup48,1,37.0,42.2,2025-04-13T11:07:07.271Z,2025-04-13T11:07:10Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5648730909,56,Center,5648730917,213,0.02,5648730915,212,20.7,5648730907,3,,5648730913,141,42.8,5648730911,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542345,34,1,1,6,16,8cfkisxf1fkxdqtt6tx1tup48,1,56.7,42.8,2025-04-13T11:07:09.886Z,2025-04-13T11:07:10Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5648730975,141,44.3,5648730971,56,Back,5648730973,140,44.1,5648730977,212,13.3,5648730979,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542357,35,1,1,6,17,8cfkisxf1fkxdqtt6tx1tup48,1,44.1,44.3,2025-04-13T11:07:10.639Z,2025-04-13T11:07:11Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5648731031,140,50.4,5648731033,141,27.9,5648731037,213,5.25,5648731035,212,13.0,5648731029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542365,36,1,1,6,17,8cfkisxf1fkxdqtt6tx1tup48,0,50.4,27.9,2025-04-13T11:07:11.374Z,2025-04-13T11:07:12Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5648731083,141,41.3,5648731081,140,58.0,5648731087,213,0.85,5648731079,56,Center,5648731085,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542441,71,1,1,6,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.8,66.4,2025-04-13T11:07:14.476Z,2025-04-13T11:07:18Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5648731455,1,,5648731449,141,53.7,5648731453,213,6.10,5648731451,212,46.3,5648731447,140,85.1,5648731443,155,,5648731445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542475,38,1,1,6,26,8cfkisxf1fkxdqtt6tx1tup48,1,13.5,48.5,2025-04-13T11:07:20.295Z,2025-04-13T11:07:26Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5648731595,123,,5648731945,1,,5648731619,287,,5648731601,141,84.7,5648731603,212,33.4,5648731597,56,Back,5648731605,213,0.83,5648731599,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542551,39,1,1,6,32,8cfkisxf1fkxdqtt6tx1tup48,1,34.0,88.3,2025-04-13T11:07:25.838Z,2025-04-13T11:07:26Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5648731979,141,77.5,5648731983,213,4.61,5648731977,140,33.3,5648731981,212,7.4,5648731975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542587,40,1,1,6,32,8cfkisxf1fkxdqtt6tx1tup48,1,33.3,77.5,2025-04-13T11:07:26.358Z,2025-04-13T11:07:28Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5648732125,141,91.1,5648732123,140,26.1,5648732121,56,Back,5648732127,212,11.9,5648732129,213,2.26,5648732147,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542667,41,1,1,6,35,8cfkisxf1fkxdqtt6tx1tup48,1,26.1,91.1,2025-04-13T11:07:28.694Z,2025-04-13T11:07:33Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5648732465,140,6.2,5648732471,213,3.83,5648732463,56,Back,5648732467,141,65.7,5648732469,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542685,42,1,1,6,39,8cfkisxf1fkxdqtt6tx1tup48,1,6.2,63.7,2025-04-13T11:07:33.158Z,2025-04-13T11:07:35Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5648732573,141,30.6,5648732565,56,Back,5648732575,212,22.5,5648732577,213,4.70,5648732569,140,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542711,43,1,1,6,41,8cfkisxf1fkxdqtt6tx1tup48,1,5.9,30.3,2025-04-13T11:07:35.302Z,2025-04-13T11:07:37Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5648732703,140,9.7,5648732701,56,Back,5648732709,213,4.98,5648732705,141,9.1,5648732707,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542741,44,1,1,6,44,8cfkisxf1fkxdqtt6tx1tup48,1,10.2,6.2,2025-04-13T11:07:37.662Z,2025-04-13T11:07:40Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5648732861,212,26.5,5648732863,213,0.68,5648732859,141,30.6,5648732857,140,29.9,5648732855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542823,45,1,1,6,46,8cfkisxf1fkxdqtt6tx1tup48,1,29.9,31.3,2025-04-13T11:07:39.950Z,2025-04-13T11:07:47Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5648733213,213,2.61,5648733211,212,31.2,5648733205,56,Back,5648733207,140,4.3,5648733209,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542869,46,1,1,6,53,8cfkisxf1fkxdqtt6tx1tup48,1,6.7,57.3,2025-04-13T11:07:47.285Z,2025-04-13T11:07:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5648733443,157,,5648733445,56,Center,5648733449,141,51.2,5648733455,1,,5648733447,140,54.2,5648733451,212,50.0,5648733453,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542881,47,1,1,6,58,8cfkisxf1fkxdqtt6tx1tup48,0,49.3,50.9,2025-04-13T11:07:51.789Z,2025-04-13T11:07:53Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5648733521,213,3.09,5648733519,212,11.0,5648733557,156,,5648733517,141,51.8,5648733513,56,Back,5648733515,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542923,73,1,1,7,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.6,38.2,2025-04-13T11:07:54.267Z,2025-04-13T11:07:55Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5648733703,213,3.33,5648733701,212,11.5,5648733699,141,35.1,5648733695,56,Center,5648733697,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542947,74,1,1,7,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.1,34.8,2025-04-13T11:07:55.619Z,2025-04-13T13:36:12Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5648733837,141,100.0,5648733839,212,57.0,5648733843,1,,5648733841,213,0.92,5648733835,140,94.2,5648733829,155,,5648733831,196,,5648733833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542993,48,5,1,7,6,8cfkisxf1fkxdqtt6tx1tup48,1,7.0,-1.6,2025-04-13T11:07:59.925Z,2025-04-13T13:07:33Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5648734049,233,75,5648734043,56,Back,5648734045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800542951,75,5,1,7,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,93.0,101.6,2025-04-13T11:07:59.925Z,2025-04-13T13:07:34Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5648733849,56,Left,5648734065,233,48,5648733851,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800543127,49,1,1,7,24,8cfkisxf1fkxdqtt6tx1tup48,0,12.4,0.0,2025-04-13T11:08:17.670Z,2025-04-13T11:08:19Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5648734685,212,22.8,5648734679,56,Back,5648734687,213,0.67,5648734677,107,,5648734683,141,18.9,5648734681,140,29.4,5648734689,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800543149,50,12,1,7,27,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,27.1,2025-04-13T11:08:20.949Z,2025-04-13T11:08:24Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5648734791,56,Back,5648734793,140,22.3,5648734795,141,22.4,5648734799,213,5.34,5648734797,212,3.9,5648734849,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800543155,76,1,1,7,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,85.8,92.3,2025-04-13T11:08:21.122Z,2025-04-13T11:08:21Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5648734821,56,Left,5648734823,140,84.5,5648734819,3,,5648734829,213,4.52,5648734825,141,82.0,5648734827,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800543177,78,1,1,7,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,85.8,89.1,2025-04-13T11:08:22.619Z,2025-04-13T11:08:23Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5648734915,140,83.7,5648734917,141,72.4,5648734913,56,Center,5648734921,213,4.52,5648734919,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800543217,52,1,1,7,31,8cfkisxf1fkxdqtt6tx1tup48,1,21.3,30.4,2025-04-13T11:08:24.901Z,2025-04-13T11:08:26Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5648735109,141,23.1,5648735107,140,18.8,5648735103,155,,5648735105,56,Back,5648735111,212,5.6,5648735113,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
