id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value
2812037361,28,1,1,3,8,8gxd9ry2580pu1b1dd5ny9ymy,1,46.4,79.7,2025-05-09T16:34:08.956Z,2025-05-09T16:34:13Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712279815,56,Back,5712279821,212,18.6,5712279823,213,2.82,5712279817,140,29.6,5712279819,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037371,29,1,1,3,12,8gxd9ry2580pu1b1dd5ny9ymy,1,27.1,91.8,2025-05-09T16:34:12.996Z,2025-05-09T16:34:15Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712279889,56,Back,5712279895,212,10.1,5712279891,140,30.9,5712279893,141,78.2,5712279897,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037409,30,1,1,3,14,8gxd9ry2580pu1b1dd5ny9ymy,1,27.5,81.6,2025-05-09T16:34:15.357Z,2025-05-09T16:34:22Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5712280133,141,6.8,5712280135,212,50.9,5712280131,140,26.5,5712280125,155,,5712280129,56,Back,5712280139,1,,5712280137,213,4.69,5712280127,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037433,31,1,1,3,21,8gxd9ry2580pu1b1dd5ny9ymy,1,27.9,7.4,2025-05-09T16:34:22.396Z,2025-05-09T16:34:25Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5712280255,213,1.32,5712280251,141,26.9,5712280253,212,13.7,5712280249,140,31.2,5712280247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037451,32,1,1,3,24,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,30.1,2025-05-09T16:34:25.004Z,2025-05-09T16:34:26Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712280335,213,2.14,5712280331,141,44.5,5712280333,212,11.6,5712280327,56,Back,5712280329,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037487,33,1,1,3,26,8gxd9ry2580pu1b1dd5ny9ymy,1,24.0,44.5,2025-05-09T16:34:26.788Z,2025-05-09T16:34:32Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712280517,213,4.76,5712280509,56,Back,5712280511,140,24.9,5712280515,212,20.0,5712280513,141,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037499,34,1,1,3,31,8gxd9ry2580pu1b1dd5ny9ymy,1,42.4,14.6,2025-05-09T16:34:32.324Z,2025-05-09T16:34:35Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712280597,213,0.36,5712280593,141,22.0,5712280591,140,55.1,5712280595,212,14.3,5712280589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037515,35,1,1,3,34,8gxd9ry2580pu1b1dd5ny9ymy,1,45.0,28.6,2025-05-09T16:34:34.860Z,2025-05-09T16:34:39Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5712280683,141,73.5,5712280679,56,Back,5712280681,140,45.3,5712280685,212,30.5,5712280687,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037531,36,1,1,3,38,8gxd9ry2580pu1b1dd5ny9ymy,1,63.7,77.6,2025-05-09T16:34:39.300Z,2025-05-09T16:34:42Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712280761,213,1.18,5712280753,56,Left,5712280759,212,12.9,5712280755,140,68.4,5712280757,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037575,37,1,1,3,41,8gxd9ry2580pu1b1dd5ny9ymy,0,72.0,95.9,2025-05-09T16:34:42.093Z,2025-05-09T19:35:09Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712280963,213,5.34,5712280965,1,,5712280961,212,34.5,5712280951,2,,5712280955,56,Center,5712280953,155,,5712280957,140,91.4,5712280959,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037583,33,12,1,3,44,6wwwud48qahpwrfxs20334qk5,1,7.7,37.2,2025-05-09T16:34:44.862Z,2025-05-09T19:47:06Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5712280989,56,Back,5712280997,213,3.23,5712280995,212,1.5,5712280991,140,6.3,5712280993,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812041255,96,12,1,3,45,6wwwud48qahpwrfxs20334qk5,1,8.8,37.0,2025-05-09T16:34:46.143Z,2025-05-09T19:34:13Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5713142955,167,,5712300169,213,3.69,5712300163,140,0.0,5712300161,56,Back,5712300167,212,12.0,5712300165,141,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037587,34,6,1,3,48,6wwwud48qahpwrfxs20334qk5,0,0.0,24.2,2025-05-09T16:34:48.959Z,2025-05-09T16:34:56Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5712281093,233,38,5712281033,56,Back,5712281035,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037593,38,6,1,3,48,8gxd9ry2580pu1b1dd5ny9ymy,1,100.0,75.8,2025-05-09T16:34:48.959Z,2025-05-09T18:35:19Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712281069,56,Center,5712281073,233,34,5712281071,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037871,39,1,1,4,17,8gxd9ry2580pu1b1dd5ny9ymy,1,99.5,99.5,2025-05-09T16:35:17.861Z,2025-05-09T19:42:51Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,1.0,5712282493,223,,5712282503,213,4.54,5713184423,210,15,5712282491,155,,5712282495,56,Center,5712282487,2,,5712282489,6,,5712282499,141,59.4,5712282501,212,27.7,5713184425,154,5712282497,140,95.1,,,,,,,,,,,,,,,,,,,,,
2812037879,40,15,1,4,21,8gxd9ry2580pu1b1dd5ny9ymy,1,95.4,58.4,2025-05-09T16:35:22.173Z,2025-05-09T19:47:14Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5713184513,103,19,5713184525,146,96.3,5713182329,61,,5713184527,147,57.2,5713184495,76,,5713183467,82,,5713184497,29,,5712282539,56,Center,5713205789,233,35,5713184531,231,5713184529,230,99.0,51.1,5713183463,20,5713184509,102,52.3,5713184523,100,,5713184501,55,39,5713184499,154,5713183461,25,5713184517,328,,,
2812037891,35,10,1,4,21,6wwwud48qahpwrfxs20334qk5,1,3.7,42.8,2025-05-09T16:35:22.273Z,2025-05-09T19:47:14Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712282569,56,Back,5713186517,94,,5713205845,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037895,36,6,1,4,23,6wwwud48qahpwrfxs20334qk5,0,2.8,33.5,2025-05-09T16:35:24.006Z,2025-05-09T18:49:28Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712282601,56,Back,5712282603,73,,5712282693,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037897,41,6,1,4,23,8gxd9ry2580pu1b1dd5ny9ymy,1,97.2,66.5,2025-05-09T16:35:24.006Z,2025-05-09T18:35:19Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712282643,233,36,5712282625,73,,5712282623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038069,42,1,1,4,41,8gxd9ry2580pu1b1dd5ny9ymy,1,99.5,99.5,2025-05-09T16:35:42.078Z,2025-05-09T16:35:55Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,1.0,5712283435,140,95.5,5712283431,223,,5712283425,2,,5712283427,6,,5712283437,141,53.7,5712283429,155,,5712283439,212,31.4,5712283441,213,4.58,5712283433,56,Center,5712283867,154,5712283865,210,13,,,,,,,,,,,,,,,,,,,,,
2812038089,43,44,1,4,45,8gxd9ry2580pu1b1dd5ny9ymy,1,92.6,55.2,2025-05-09T16:35:46.533Z,2025-05-09T18:36:21Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712283529,56,Center,5712283575,233,37,5712283531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038085,37,44,1,4,45,6wwwud48qahpwrfxs20334qk5,0,7.4,44.8,2025-05-09T16:35:46.534Z,2025-05-09T18:36:21Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712283513,285,,5712283595,233,43,5712283509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038093,44,13,1,4,46,8gxd9ry2580pu1b1dd5ny9ymy,1,95.5,53.7,2025-05-09T16:35:47.462Z,2025-05-09T16:35:55Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712283911,55,42,5712283915,102,59.2,5712283541,56,Center,5712283725,15,,5712283907,29,,5712283731,328,,5712283539,16,,5712283909,154,,5712283919,230,99.3,5712283917,103,5712283905,86,,58.3,5712283921,231,5712283723,25,,,,,,,,,,,,,,52.3,,
2812038199,38,5,1,4,47,6wwwud48qahpwrfxs20334qk5,1,-0.9,42.0,2025-05-09T16:35:48.199Z,2025-05-09T18:41:54Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712284105,346,,5712284145,233,45,5712284103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038107,45,5,1,4,47,8gxd9ry2580pu1b1dd5ny9ymy,0,100.9,58.0,2025-05-09T16:35:48.199Z,2025-05-09T18:41:54Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712284173,233,38,5712283615,56,Center,5712283617,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038221,39,1,1,4,55,6wwwud48qahpwrfxs20334qk5,0,5.0,37.0,2025-05-09T16:35:56.295Z,2025-05-09T18:35:33Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5712284235,1,,5712284225,56,Back,5712284231,212,42.8,5712284233,213,0.46,5712284223,124,,5712284317,189,,5712284227,140,41.5,5712284237,74,,5712284229,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038251,47,1,1,5,1,8gxd9ry2580pu1b1dd5ny9ymy,1,65.8,62.6,2025-05-09T16:36:01.885Z,2025-05-09T16:36:04Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712284381,141,61.1,5712284385,213,3.54,5712284377,56,Center,5712284383,212,2.6,5712284379,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038275,48,1,1,5,4,8gxd9ry2580pu1b1dd5ny9ymy,1,62.5,61.7,2025-05-09T16:36:04.701Z,2025-05-09T16:36:07Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712284503,141,87.9,5712284499,56,Left,5712284505,212,17.9,5712284501,140,61.2,5712284507,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038291,49,1,1,5,6,8gxd9ry2580pu1b1dd5ny9ymy,1,62.0,87.8,2025-05-09T16:36:06.901Z,2025-05-09T16:36:08Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712284597,141,77.0,5712284591,140,59.1,5712284587,56,Center,5712284601,212,8.0,5712284605,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038321,50,1,1,5,7,8gxd9ry2580pu1b1dd5ny9ymy,1,59.3,76.4,2025-05-09T16:36:08.013Z,2025-05-09T16:36:11Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712284771,141,53.3,5712284775,213,5.10,5712284773,212,17.0,5712284769,140,65.4,5712284767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038347,51,1,1,5,10,8gxd9ry2580pu1b1dd5ny9ymy,1,64.4,58.1,2025-05-09T16:36:11.022Z,2025-05-09T16:36:13Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5712284891,56,Center,5712284897,212,14.1,5712284895,141,76.5,5712284899,213,2.05,5712284893,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038395,52,1,1,5,12,8gxd9ry2580pu1b1dd5ny9ymy,1,58.2,77.1,2025-05-09T16:36:12.918Z,2025-05-09T16:36:17Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712285115,56,Left,5712285131,213,1.09,5712285123,141,94.5,5712285127,212,13.4,5712285119,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038415,53,1,1,5,16,8gxd9ry2580pu1b1dd5ny9ymy,1,62.5,94.5,2025-05-09T16:36:17.142Z,2025-05-09T16:36:18Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712285223,213,4.17,5712285215,56,Center,5712285221,212,18.0,5712285219,141,71.9,5712285217,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038417,54,1,1,5,18,8gxd9ry2580pu1b1dd5ny9ymy,1,53.6,71.9,2025-05-09T16:36:18.574Z,2025-05-09T16:36:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712285247,212,6.3,5712285251,213,5.79,5712285245,141,67.5,5712285241,56,Center,5712285243,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038461,55,1,1,5,18,8gxd9ry2580pu1b1dd5ny9ymy,1,58.9,67.5,2025-05-09T16:36:19.542Z,2025-05-09T16:36:23Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5712285427,213,3.83,5712285419,56,Back,5712285425,212,19.5,5712285421,140,44.6,5712285423,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038491,56,1,1,5,22,8gxd9ry2580pu1b1dd5ny9ymy,1,44.6,49.3,2025-05-09T16:36:22.918Z,2025-05-09T16:36:27Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712285599,213,4.85,5712285593,140,47.3,5712285597,212,20.4,5712285595,141,19.6,5712285591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038505,57,1,1,5,26,8gxd9ry2580pu1b1dd5ny9ymy,1,52.6,17.3,2025-05-09T16:36:27.502Z,2025-05-09T16:36:30Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712285673,140,70.1,5712285679,213,0.01,5712285675,141,17.6,5712285677,212,18.4,5712285671,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038509,58,50,1,5,29,8gxd9ry2580pu1b1dd5ny9ymy,1,69.8,9.9,2025-05-09T16:36:30.358Z,2025-05-09T16:36:45Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5712285851,233,40,5712285697,286,,5712285695,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038529,40,7,1,5,29,6wwwud48qahpwrfxs20334qk5,0,30.2,90.1,2025-05-09T16:36:30.359Z,2025-05-09T16:36:40Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5712285843,233,58,5712285825,285,,5712285823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038533,59,3,1,5,35,8gxd9ry2580pu1b1dd5ny9ymy,0,70.4,4.2,2025-05-09T16:36:36.151Z,2025-05-09T16:36:45Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5712285839,56,Right,5712286025,233,41,5712285841,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038551,41,7,1,5,35,6wwwud48qahpwrfxs20334qk5,1,29.6,95.8,2025-05-09T16:36:36.152Z,2025-05-09T16:36:44Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5712285985,167,,5712285987,56,Back,5712285989,285,,5712286017,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038577,42,5,1,5,37,6wwwud48qahpwrfxs20334qk5,0,29.7,101.6,2025-05-09T16:36:38.296Z,2025-05-09T18:34:33Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5712286157,233,60,5712286139,56,Back,5712286141,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038535,60,5,1,5,37,8gxd9ry2580pu1b1dd5ny9ymy,1,70.3,-1.6,2025-05-09T16:36:38.296Z,2025-05-09T18:41:55Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5712286143,233,42,5712285853,56,Right,5712285855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038539,61,1,1,5,39,8gxd9ry2580pu1b1dd5ny9ymy,0,70.7,0.0,2025-05-09T16:36:39.870Z,2025-05-09T18:34:36Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5712285881,56,Center,5712285885,141,25.6,5712285879,107,,5712285883,140,69.1,5712285887,212,18.4,5712285889,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037309,29,1,1,5,41,6wwwud48qahpwrfxs20334qk5,1,31.4,35.4,2025-05-09T16:36:42.013Z,2025-05-09T18:33:46Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5712279493,140,32.7,5712279495,141,64.8,5712279491,56,Back,5712279499,213,1.50,5712279931,189,,5712279497,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038585,43,1,1,5,42,6wwwud48qahpwrfxs20334qk5,1,48.6,66.4,2025-05-09T16:36:43.352Z,2025-05-09T18:32:48Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712286191,213,5.30,5712286183,56,Center,5712286189,212,18.6,5712286185,140,58.4,5712286187,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038639,45,1,1,5,49,6wwwud48qahpwrfxs20334qk5,1,74.6,12.0,2025-05-09T16:36:50.003Z,2025-05-09T16:36:53Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5712286475,213,3.05,5712286471,141,13.5,5712286473,212,11.1,5712286469,140,64.1,5712286467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038649,46,1,1,5,52,6wwwud48qahpwrfxs20334qk5,0,76.9,17.0,2025-05-09T16:36:53.168Z,2025-05-09T16:36:54Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712286527,141,50.9,5712286529,212,29.1,5712286519,2,,5712286521,155,,5712286531,213,0.91,5712286525,140,93.8,5712286523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038687,62,12,1,5,55,8gxd9ry2580pu1b1dd5ny9ymy,1,13.1,46.7,2025-05-09T16:36:56.118Z,2025-05-09T16:37:46Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712286723,213,0.58,5712286719,141,57.3,5712286721,212,13.2,5712286717,140,23.6,5712286715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038723,64,1,1,5,57,8gxd9ry2580pu1b1dd5ny9ymy,1,25.5,61.2,2025-05-09T16:36:58.350Z,2025-05-09T16:38:57Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712286857,212,12.8,5712286855,141,72.5,5712286851,56,Back,5712286859,213,0.65,5712286853,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812039253,78,61,1,5,58,8gxd9ry2580pu1b1dd5ny9ymy,1,44.5,72.2,2025-05-09T16:36:59.464Z,2025-05-09T16:38:12Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712289769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038731,65,61,1,6,0,8gxd9ry2580pu1b1dd5ny9ymy,1,35.2,72.6,2025-05-09T16:37:01.177Z,2025-05-09T16:37:01Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5712286877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812040477,104,3,1,6,1,8gxd9ry2580pu1b1dd5ny9ymy,1,50.8,67.4,2025-05-09T16:37:01.569Z,2025-05-09T18:54:01Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712296251,286,,5712296249,56,Center,5712708619,233,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812117383,824,45,1,6,1,6wwwud48qahpwrfxs20334qk5,0,49.2,32.6,2025-05-09T16:37:01.569Z,2025-05-09T18:54:01Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712708597,56,Back,5712708639,233,104,5712708599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038753,66,3,1,6,2,8gxd9ry2580pu1b1dd5ny9ymy,0,33.2,72.8,2025-05-09T16:37:03.422Z,2025-05-09T18:32:13Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712286985,56,Back,5712287077,285,,5712287079,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038761,47,7,1,6,2,6wwwud48qahpwrfxs20334qk5,0,66.8,27.2,2025-05-09T16:37:03.423Z,2025-05-09T18:49:33Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5712287253,286,,5712287019,56,Center,5712287067,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038769,67,61,1,6,4,8gxd9ry2580pu1b1dd5ny9ymy,1,33.6,74.3,2025-05-09T16:37:05.342Z,2025-05-09T18:32:31Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712287083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038783,68,1,1,6,5,8gxd9ry2580pu1b1dd5ny9ymy,0,31.9,70.1,2025-05-09T16:37:06.542Z,2025-05-09T18:32:37Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5712287165,212,16.1,5712287161,140,43.9,5712287163,141,84.9,5712287167,213,0.67,5712287169,1,,5712287159,56,Back,5712287157,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038823,49,1,1,6,9,6wwwud48qahpwrfxs20334qk5,1,60.2,13.2,2025-05-09T16:37:09.600Z,2025-05-09T16:37:12Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5712287363,140,58.5,5712287369,213,1.71,5712287367,212,12.6,5712287361,56,Center,5712287365,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038831,50,1,1,6,10,6wwwud48qahpwrfxs20334qk5,1,57.7,33.3,2025-05-09T16:37:10.761Z,2025-05-09T16:37:12Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5712287403,56,Center,5712287409,212,8.1,5712287407,141,23.9,5712287405,140,62.5,5712287411,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038857,51,1,1,6,11,6wwwud48qahpwrfxs20334qk5,1,62.5,23.9,2025-05-09T16:37:12.185Z,2025-05-09T16:37:14Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712287547,141,30.4,5712287545,140,44.3,5712287543,56,Back,5712287549,212,19.6,5712287551,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038905,52,1,1,6,14,6wwwud48qahpwrfxs20334qk5,1,46.9,31.2,2025-05-09T16:37:14.769Z,2025-05-09T16:37:21Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5712287799,141,14.6,5712287797,140,79.2,5712287793,155,,5712287805,1,,5712287801,212,35.7,5712287795,56,Right,5712287803,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038913,53,3,1,6,20,6wwwud48qahpwrfxs20334qk5,1,75.8,11.6,2025-05-09T16:37:21.137Z,2025-05-09T18:54:01Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712287833,286,,5712287831,56,Right,5712287837,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038909,69,45,1,6,20,8gxd9ry2580pu1b1dd5ny9ymy,0,24.2,88.4,2025-05-09T16:37:21.137Z,2025-05-09T18:54:02Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712287813,56,Back,5712287815,285,,5712287865,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038923,54,1,1,6,21,6wwwud48qahpwrfxs20334qk5,0,79.2,16.2,2025-05-09T16:37:21.793Z,2025-05-09T16:37:23Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712287889,140,67.1,5712287887,56,Right,5712287891,141,21.0,5712287895,213,2.89,5712287893,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038931,70,1,1,6,23,8gxd9ry2580pu1b1dd5ny9ymy,1,37.5,86.1,2025-05-09T16:37:23.735Z,2025-05-09T16:37:24Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5712287957,212,8.5,5712287955,141,90.3,5712287951,56,Back,5712287959,213,2.80,5712287953,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038943,72,1,1,6,23,8gxd9ry2580pu1b1dd5ny9ymy,1,29.9,90.3,2025-05-09T16:37:24.511Z,2025-05-09T16:37:25Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712288005,141,89.6,5712288007,212,5.9,5712288001,56,Back,5712288009,213,3.22,5712288003,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
