id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2810307289,31,1,1,2,25,8cfkisxf1fkxdqtt6tx1tup48,1,66.3,3.8,2025-05-04T14:03:39.379Z,2025-05-04T14:03:42Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702559231,56,Right,5702559235,141,13.7,5702559239,213,2.58,5702559237,212,12.7,5702559233,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307285,29,45,1,2,27,bd4qakf7j0wwie8wke9km7uj8,0,42.2,85.8,2025-05-04T14:03:41.713Z,2025-05-04T16:19:01Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5702559209,285,,5702559207,56,Back,5702559455,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307309,32,3,1,2,27,8cfkisxf1fkxdqtt6tx1tup48,1,57.8,14.2,2025-05-04T14:03:41.713Z,2025-05-04T16:19:00Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5702559325,286,,5702559411,233,29,5702559323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307413,33,1,1,2,28,8cfkisxf1fkxdqtt6tx1tup48,1,55.9,17.3,2025-05-04T14:03:42.267Z,2025-05-04T14:03:47Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5702559883,140,51.9,5702559887,141,35.7,5702559897,213,1.89,5702559893,212,13.2,5702559879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307471,34,1,1,2,33,8cfkisxf1fkxdqtt6tx1tup48,1,60.8,55.7,2025-05-04T14:03:47.755Z,2025-05-04T14:03:50Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702560179,56,Left,5702560185,212,19.2,5702560181,140,63.8,5702560183,141,83.6,5702560187,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307579,35,1,1,2,36,8cfkisxf1fkxdqtt6tx1tup48,1,65.2,87.4,2025-05-04T14:03:50.371Z,2025-05-04T14:03:54Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5702560741,212,18.7,5702560745,213,4.15,5702560733,56,Center,5702560739,141,64.2,5702560735,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307691,36,1,1,2,39,8cfkisxf1fkxdqtt6tx1tup48,1,57.1,62.0,2025-05-04T14:03:54.131Z,2025-05-04T14:03:58Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702561301,56,Center,5702561313,212,18.7,5702561305,140,56.7,5702561311,141,34.5,5702561315,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307785,37,1,1,2,44,8cfkisxf1fkxdqtt6tx1tup48,1,63.9,27.1,2025-05-04T14:03:58.572Z,2025-05-04T14:04:02Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5702561813,141,3.4,5702561817,212,18.3,5702561805,56,Right,5702561809,140,72.2,5702561819,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307837,38,1,1,2,48,8cfkisxf1fkxdqtt6tx1tup48,1,74.7,7.6,2025-05-04T14:04:02.339Z,2025-05-04T14:04:04Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5702562073,212,12.8,5702562067,56,Right,5702562075,213,3.16,5702562069,140,62.5,5702562071,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307877,39,1,1,2,50,8cfkisxf1fkxdqtt6tx1tup48,1,64.9,7.3,2025-05-04T14:04:04.619Z,2025-05-04T14:04:07Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702562341,212,13.0,5702562337,140,77.1,5702562343,213,6.13,5702562339,141,4.4,5702562335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810307927,40,1,1,2,52,8cfkisxf1fkxdqtt6tx1tup48,1,77.6,5.8,2025-05-04T14:04:06.915Z,2025-05-04T14:04:09Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5702562587,213,0.34,5702562573,56,Right,5702562575,140,96.2,5702562583,212,20.7,5702562579,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810308035,41,1,1,2,55,8cfkisxf1fkxdqtt6tx1tup48,1,96.3,15.9,2025-05-04T14:04:09.339Z,2025-05-04T14:05:10Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5702563109,141,40.1,5702563119,213,1.77,5702563105,140,93.1,5702563115,212,16.8,5702563099,2,,5702563103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810308093,42,1,1,2,55,8cfkisxf1fkxdqtt6tx1tup48,1,93.1,40.1,2025-05-04T14:04:10.147Z,2025-05-04T17:28:44Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,1.0,,5702580957,154,,5702563441,141,53.7,5702563445,213,1.72,5702563435,168,,5702563443,212,9.3,5702580953,210,16,5702563437,56,Center,5702580961,22,,5702563439,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810309063,43,16,1,2,56,8cfkisxf1fkxdqtt6tx1tup48,1,93.0,52.6,2025-05-04T14:04:10.723Z,2025-05-04T21:04:54Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5702581115,29,,5702569833,230,99.0,5702569013,375,02:56.115,5704684005,328,,5702569819,79,,5702581117,154,,5702569825,214,,5702581119,55,42,5702569001,20,,5702569007,374,2025-05-04 15:04:10.269,5702569823,103,28.5,5702568309,56,Center,5702568307,17,5702568305,22,5702569835,231,48.6,5702569821,102,51.7,,,,,,,,,,,,,
2810309231,30,1,1,3,47,bd4qakf7j0wwie8wke9km7uj8,1,50.2,49.6,2025-05-04T14:05:01.483Z,2025-05-04T14:08:54Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702569243,189,,5702569175,213,3.43,5702569171,141,40.7,5702569169,140,30.9,5702569173,212,21.1,5702599633,279,G,5702569167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810309323,31,1,1,3,49,bd4qakf7j0wwie8wke9km7uj8,1,30.9,40.7,2025-05-04T14:05:03.664Z,2025-05-04T14:05:07Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5702569653,212,18.3,5702569649,140,31.4,5702569655,213,1.54,5702569647,56,Back,5702569651,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810309423,32,1,1,3,52,bd4qakf7j0wwie8wke9km7uj8,0,34.5,68.5,2025-05-04T14:05:07.081Z,2025-05-04T14:05:11Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5702570203,212,55.7,5702570207,1,,5702570195,155,,5702570199,140,84.8,5702570205,213,0.33,5702570201,141,94.7,5702570197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810309543,44,12,1,3,59,8cfkisxf1fkxdqtt6tx1tup48,1,11.1,14.4,2025-05-04T14:05:13.731Z,2025-05-04T17:28:49Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702570779,213,5.91,5702571025,167,,5702570777,212,30.9,5702570775,141,0.0,5702570771,56,Back,5702570773,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310009,33,5,1,4,0,bd4qakf7j0wwie8wke9km7uj8,1,63.8,101.8,2025-05-04T14:05:14.961Z,2025-05-04T16:14:37Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5702573347,56,Left,5702573349,347,,5702573417,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810309553,45,5,1,4,0,8cfkisxf1fkxdqtt6tx1tup48,0,36.2,-1.8,2025-05-04T14:05:14.961Z,2025-05-04T16:14:37Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702570805,56,Back,5702573459,233,33,5702570807,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310081,34,1,1,4,25,bd4qakf7j0wwie8wke9km7uj8,0,77.8,100.0,2025-05-04T14:05:39.249Z,2025-05-04T14:05:42Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5702573731,212,27.7,5702573721,56,Center,5702573725,140,92.9,5702573735,213,5.32,5702573739,1,,5702573729,141,68.5,5702573717,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310119,46,12,1,4,28,8cfkisxf1fkxdqtt6tx1tup48,1,9.9,37.6,2025-05-04T14:05:42.523Z,2025-05-04T17:28:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702573965,212,19.7,5702573959,56,Back,5702573961,140,22.9,5702573967,213,5.48,5702573963,141,16.7,5702574035,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310225,35,1,1,4,30,bd4qakf7j0wwie8wke9km7uj8,1,77.8,76.4,2025-05-04T14:05:44.664Z,2025-05-04T14:05:47Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702574533,212,12.4,5702574523,140,81.3,5702574527,141,93.8,5702574519,56,Left,5702574539,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310255,36,1,1,4,32,bd4qakf7j0wwie8wke9km7uj8,0,87.1,94.1,2025-05-04T14:05:46.959Z,2025-05-04T14:05:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5702574687,212,31.9,5702574671,2,,5702574689,213,4.94,5702574675,155,,5702574683,140,93.8,5702574685,141,48.4,5702575019,233,47,5702574679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310309,47,11,1,4,36,8cfkisxf1fkxdqtt6tx1tup48,1,4.6,47.9,2025-05-04T14:05:50.556Z,2025-05-04T14:05:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5702575069,233,36,5702574947,56,Back,5702574949,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310489,48,1,1,4,42,8cfkisxf1fkxdqtt6tx1tup48,1,12.3,52.1,2025-05-04T14:05:56.340Z,2025-05-04T14:05:58Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5702575853,213,1.23,5702575887,287,,5702575849,141,93.8,5702575845,56,Back,5702575843,123,,5702575851,212,30.1,5702575847,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310625,49,1,1,4,44,8cfkisxf1fkxdqtt6tx1tup48,1,24.4,93.8,2025-05-04T14:05:59.044Z,2025-05-04T14:06:03Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5702576535,213,4.74,5702576529,140,25.0,5702576525,56,Back,5702576531,141,65.1,5702576533,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310737,50,1,1,4,51,8cfkisxf1fkxdqtt6tx1tup48,1,35.0,58.4,2025-05-04T14:06:05.827Z,2025-05-04T14:06:08Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702577115,56,Back,5702577119,141,75.0,5702577117,140,25.6,5702577123,212,15.0,5702577127,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310789,51,1,1,4,54,8cfkisxf1fkxdqtt6tx1tup48,1,26.1,70.6,2025-05-04T14:06:08.283Z,2025-05-04T14:06:11Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5702577387,140,29.5,5702577391,212,23.6,5702577389,141,36.3,5702577385,56,Back,5702577393,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310821,52,1,1,4,57,8cfkisxf1fkxdqtt6tx1tup48,1,37.3,33.3,2025-05-04T14:06:11.499Z,2025-05-04T14:06:12Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5702577563,141,25.2,5702577565,212,11.3,5702577561,140,46.7,5702577567,213,5.77,5702577559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810310905,53,1,1,4,58,8cfkisxf1fkxdqtt6tx1tup48,1,46.7,25.0,2025-05-04T14:06:12.707Z,2025-05-04T14:06:16Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5702577963,140,32.4,5702577967,141,9.5,5702577971,212,18.3,5702577961,56,Back,5702577975,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311009,54,1,1,5,1,8cfkisxf1fkxdqtt6tx1tup48,1,36.2,2.8,2025-05-04T14:06:15.803Z,2025-05-04T14:06:20Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702578467,56,Back,5702578473,212,15.2,5702578471,141,16.5,5702578469,140,24.8,5702578475,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311093,55,1,1,5,5,8cfkisxf1fkxdqtt6tx1tup48,1,28.9,23.3,2025-05-04T14:06:19.811Z,2025-05-04T14:06:23Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5702578941,141,41.5,5702578945,213,1.92,5702578937,56,Back,5702578939,140,24.6,5702578943,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311189,56,1,1,5,8,8cfkisxf1fkxdqtt6tx1tup48,0,26.0,41.0,2025-05-04T14:06:23.099Z,2025-05-04T14:06:26Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5702579385,56,Left,5702579397,1,,5702579381,155,,5702579389,140,73.7,5702579393,212,59.7,5702579391,141,88.7,5702579395,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311197,37,1,1,5,12,bd4qakf7j0wwie8wke9km7uj8,1,27.5,8.2,2025-05-04T14:06:26.455Z,2025-05-04T14:09:40Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5702605745,3,,5702605749,141,25.4,5702579445,56,Back,5702605753,213,1.32,5702605751,212,12.1,5702605747,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311405,39,1,1,5,16,bd4qakf7j0wwie8wke9km7uj8,1,24.0,35.7,2025-05-04T14:06:30.840Z,2025-05-04T14:06:34Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5702580509,213,2.75,5702580505,141,48.2,5702580501,56,Back,5702580503,140,4.3,5702580507,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311453,40,1,1,5,19,bd4qakf7j0wwie8wke9km7uj8,1,2.7,48.8,2025-05-04T14:06:33.911Z,2025-05-04T14:06:35Z,4ieyvppe24gqdkm2xv2xlaluc,O. Hjorth,,,5702580767,140,24.9,5702580773,213,0.86,5702580769,141,88.9,5702580771,212,35.9,5702580765,56,Back,5702580775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311535,41,1,1,5,21,bd4qakf7j0wwie8wke9km7uj8,0,24.9,88.9,2025-05-04T14:06:35.799Z,2025-05-04T15:03:00Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5702581195,213,5.66,5702581191,141,69.3,5702581187,56,Back,5702581193,212,22.7,5702581189,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311571,58,1,1,5,24,8cfkisxf1fkxdqtt6tx1tup48,1,61.9,30.3,2025-05-04T14:06:39.019Z,2025-05-04T14:06:40Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5702581379,140,68.1,5702581385,213,0.12,5702581381,141,31.5,5702581377,56,Center,5702581383,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311609,59,1,1,5,25,8cfkisxf1fkxdqtt6tx1tup48,1,67.2,31.3,2025-05-04T14:06:40.091Z,2025-05-04T14:06:41Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5702581597,213,4.08,5702581589,56,Right,5702581593,141,14.3,5702581591,140,59.2,5702581595,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311679,60,1,1,5,27,8cfkisxf1fkxdqtt6tx1tup48,1,59.2,14.3,2025-05-04T14:06:41.194Z,2025-05-04T14:06:44Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5702581975,140,74.6,5702581973,56,Right,5702581981,213,5.89,5702581979,212,17.5,5702581977,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311751,61,1,1,5,30,8cfkisxf1fkxdqtt6tx1tup48,1,75.5,4.4,2025-05-04T14:06:44.203Z,2025-05-04T14:06:47Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5702582389,140,92.1,5702582393,141,44.6,5702582379,2,,5702582397,212,32.4,5702582381,155,,5702582405,1,,5702582383,56,Center,5702582401,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311761,62,61,1,5,32,8cfkisxf1fkxdqtt6tx1tup48,0,91.6,44.5,2025-05-04T14:06:46.819Z,2025-05-04T14:06:47Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5702582435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311877,43,1,1,5,34,bd4qakf7j0wwie8wke9km7uj8,1,15.4,68.2,2025-05-04T14:06:49.150Z,2025-05-04T14:06:52Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702583021,56,Back,5702583031,213,4.61,5702583025,141,40.1,5702583023,140,13.6,5702583027,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810311915,44,1,1,5,38,bd4qakf7j0wwie8wke9km7uj8,0,16.6,32.5,2025-05-04T14:06:52.496Z,2025-05-04T14:06:53Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5702583249,213,6.19,5702583247,212,30.5,5702583239,56,Back,5702583245,141,28.3,5702583235,155,,5702583243,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312103,63,12,1,5,42,8cfkisxf1fkxdqtt6tx1tup48,1,51.3,66.9,2025-05-04T14:06:56.299Z,2025-05-04T14:19:11Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5702584227,212,18.0,5702584223,141,92.0,5702584229,213,1.25,5702584215,56,Left,5702584219,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312069,45,61,1,5,44,bd4qakf7j0wwie8wke9km7uj8,0,44.7,5.8,2025-05-04T14:06:58.694Z,2025-05-04T14:06:58Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5702584037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312235,64,12,1,5,46,8cfkisxf1fkxdqtt6tx1tup48,1,42.8,92.9,2025-05-04T14:07:00.179Z,2025-05-04T14:19:24Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5702584891,141,90.3,5702584887,56,Left,5702584895,213,6.19,5702584889,140,61.3,5702584893,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312241,65,1,1,5,50,8cfkisxf1fkxdqtt6tx1tup48,1,56.8,94.4,2025-05-04T14:07:04.238Z,2025-05-04T14:19:34Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5702586013,213,6.13,5702586005,157,,5702586015,1,,5702586011,212,19.5,5702586009,141,90.1,5702584943,56,Left,5702586007,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312265,66,61,1,5,50,8cfkisxf1fkxdqtt6tx1tup48,1,65.7,93.2,2025-05-04T14:07:04.716Z,2025-05-04T14:19:37Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5702585067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312249,46,61,1,5,51,bd4qakf7j0wwie8wke9km7uj8,1,31.2,4.9,2025-05-04T14:07:05.653Z,2025-05-04T14:07:06Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5702584975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312421,47,1,1,5,53,bd4qakf7j0wwie8wke9km7uj8,1,28.8,8.8,2025-05-04T14:07:07.238Z,2025-05-04T14:07:12Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5702585817,213,1.80,5702585809,56,Back,5702585813,141,43.1,5702585811,140,23.6,5702585815,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312515,48,1,1,5,58,bd4qakf7j0wwie8wke9km7uj8,1,25.9,45.2,2025-05-04T14:07:12.287Z,2025-05-04T14:07:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702586337,212,10.7,5702586327,56,Back,5702586333,140,26.1,5702586339,213,4.73,5702586335,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312559,49,1,1,6,0,bd4qakf7j0wwie8wke9km7uj8,1,26.2,29.2,2025-05-04T14:07:15.152Z,2025-05-04T14:07:17Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5702586655,56,Back,5702586659,141,59.0,5702586661,212,20.4,5702586657,140,28.1,5702586663,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312649,50,1,1,6,3,bd4qakf7j0wwie8wke9km7uj8,1,30.5,63.7,2025-05-04T14:07:17.574Z,2025-05-04T14:07:23Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702587189,140,42.1,5702587185,56,Back,5702587193,141,90.8,5702587201,213,0.99,5702587197,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312713,51,1,1,6,9,bd4qakf7j0wwie8wke9km7uj8,1,43.5,90.8,2025-05-04T14:07:23.486Z,2025-05-04T14:07:25Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702587535,141,67.2,5702587539,213,4.22,5702587531,56,Back,5702587533,140,35.3,5702587537,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312755,52,1,1,6,11,bd4qakf7j0wwie8wke9km7uj8,1,35.3,67.2,2025-05-04T14:07:25.526Z,2025-05-04T14:07:27Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702587827,212,12.6,5702587825,141,73.5,5702587831,213,0.35,5702587821,56,Back,5702587823,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312819,53,1,1,6,12,bd4qakf7j0wwie8wke9km7uj8,1,46.6,73.5,2025-05-04T14:07:26.830Z,2025-05-04T14:07:29Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5702588209,212,16.9,5702588205,140,60.2,5702588211,213,0.57,5702588203,56,Left,5702588207,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312891,54,1,1,6,15,bd4qakf7j0wwie8wke9km7uj8,1,59.8,91.4,2025-05-04T14:07:29.542Z,2025-05-04T14:08:32Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5702588607,212,16.4,5702588603,140,44.2,5702588601,56,Back,5702588605,141,92.9,5702588609,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810312953,55,1,1,6,19,bd4qakf7j0wwie8wke9km7uj8,1,47.9,84.8,2025-05-04T14:07:33.454Z,2025-05-04T14:07:35Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5702588897,140,45.9,5702588903,213,4.61,5702588899,141,54.9,5702588895,56,Back,5702588901,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810313009,56,1,1,6,20,bd4qakf7j0wwie8wke9km7uj8,1,45.9,54.9,2025-05-04T14:07:35.134Z,2025-05-04T14:08:35Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5702589219,140,52.5,5702589217,56,Center,5702589221,141,44.0,5702589225,213,5.46,5702589223,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810313067,57,1,1,6,22,bd4qakf7j0wwie8wke9km7uj8,1,52.5,44.0,2025-05-04T14:07:36.790Z,2025-05-04T14:07:39Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5702589489,140,53.6,5702589491,141,53.0,5702589487,56,Center,5702589495,212,6.2,5702589499,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810313123,58,1,1,6,24,bd4qakf7j0wwie8wke9km7uj8,1,53.6,53.0,2025-05-04T14:07:38.870Z,2025-05-04T14:07:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5702589789,56,Center,5702589809,213,4.51,5702589801,141,43.3,5702589797,140,52.3,5702589805,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
