id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2726886177,33,1,1,2,46,a9vw7ikerpr4cuweeeka5aneg,0,57.6,77.7,2024-09-28T13:04:12.352Z,2024-09-28T14:07:32Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5246988949,213,0.26,5246988947,212,9.7,5246988943,140,66.5,5246988945,141,81.4,5246988941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886185,34,44,1,2,46,a9vw7ikerpr4cuweeeka5aneg,1,68.8,68.4,2024-09-28T13:04:12.444Z,2024-09-28T16:13:21Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5246988971,56,Center,5246988973,286,,5246989113,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886181,28,44,1,2,46,b2vft81kyjurzbmekvgrqwr64,0,31.2,31.6,2024-09-28T13:04:12.445Z,2024-09-28T16:13:21Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5246988965,56,Back,5246989175,233,34,5246988969,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886195,35,1,1,2,47,a9vw7ikerpr4cuweeeka5aneg,1,72.5,75.6,2024-09-28T13:04:13.312Z,2024-09-28T13:04:14Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5246989011,56,Center,5246989019,213,5.74,5246989013,140,76.4,5246989015,141,72.0,5246989009,3,,5246989017,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886227,36,1,1,2,48,a9vw7ikerpr4cuweeeka5aneg,0,76.4,72.0,2024-09-28T13:04:14.088Z,2024-09-28T14:07:30Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5246989209,56,Center,5246989211,140,82.0,5246989215,141,72.7,5246989223,213,0.08,5246989219,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886219,29,43,1,2,48,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T13:04:14.972Z,2024-09-28T13:04:35Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5246991015,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886247,31,1,1,2,50,b2vft81kyjurzbmekvgrqwr64,0,26.7,26.7,2024-09-28T13:04:16.261Z,2024-09-28T13:04:16Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5246989291,141,24.6,5246989295,213,6.13,5246989293,212,9.7,5246989289,140,35.8,5246989287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886273,38,1,1,2,51,a9vw7ikerpr4cuweeeka5aneg,1,72.6,83.9,2024-09-28T13:04:17.528Z,2024-09-28T13:04:18Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5246989395,213,5.28,5246989391,141,78.8,5246989393,212,4.1,5246989387,56,Center,5246989389,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886319,39,1,1,2,52,a9vw7ikerpr4cuweeeka5aneg,1,74.7,78.8,2024-09-28T13:04:18.064Z,2024-09-28T13:04:21Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5246989617,213,0.65,5246989609,56,Left,5246989615,212,15.5,5246989613,141,92.6,5246989611,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886333,40,1,1,2,55,a9vw7ikerpr4cuweeeka5aneg,0,86.4,92.6,2024-09-28T13:04:21.048Z,2024-09-28T14:08:02Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5246989705,56,Left,5246989713,213,5.05,5246989707,140,87.3,5246989709,141,88.6,5246989711,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886451,33,1,1,2,55,b2vft81kyjurzbmekvgrqwr64,1,26.8,21.3,2024-09-28T13:04:21.932Z,2024-09-28T13:04:27Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5246990317,56,Back,5246990319,140,36.3,5246990323,212,10.0,5246990321,141,20.6,5246990325,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886431,41,43,1,2,59,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-28T13:04:25.856Z,2024-09-28T14:08:11Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5247400587,144,45,5246990225,56,Left,5246990227,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886457,34,50,1,3,0,b2vft81kyjurzbmekvgrqwr64,1,33.4,19.0,2024-09-28T13:04:26.543Z,2024-09-28T15:13:42Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5246990349,56,Back,5248116521,286,,5246990435,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886461,42,7,1,3,0,a9vw7ikerpr4cuweeeka5aneg,1,66.6,81.0,2024-09-28T13:04:26.544Z,2024-09-28T15:13:41Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5246990475,285,,5246990403,233,34,5246990367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886491,44,1,1,3,2,a9vw7ikerpr4cuweeeka5aneg,1,71.9,82.9,2024-09-28T13:04:28Z,2024-09-28T13:04:30Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5246990531,213,4.09,5246990525,140,70.0,5246990523,56,Center,5246990527,141,78.8,5246990529,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886523,45,1,1,3,3,a9vw7ikerpr4cuweeeka5aneg,1,68.5,80.8,2024-09-28T13:04:29.208Z,2024-09-28T13:04:32Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5246990729,56,Back,5246990737,212,29.0,5246990739,213,3.09,5246990735,141,83.0,5246990731,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886583,46,1,1,3,6,a9vw7ikerpr4cuweeeka5aneg,1,37.2,83.5,2024-09-28T13:04:32.352Z,2024-09-28T13:04:35Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5246991093,213,4.79,5246991089,141,67.2,5246991087,140,38.0,5246991085,56,Back,5246991091,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886631,47,1,1,3,9,a9vw7ikerpr4cuweeeka5aneg,1,36.1,56.9,2024-09-28T13:04:35.712Z,2024-09-28T13:04:40Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5246991405,141,45.8,5246991401,56,Back,5246991403,140,13.9,5246991407,212,24.5,5246991409,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886715,48,1,1,3,13,a9vw7ikerpr4cuweeeka5aneg,1,13.9,45.8,2024-09-28T13:04:39.849Z,2024-09-28T13:04:44Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5246991917,213,0.28,5246991915,212,63.5,5246991909,56,Center,5246991919,1,,5246991913,141,71.8,5246991911,140,72.0,5246991907,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886779,49,1,1,3,18,a9vw7ikerpr4cuweeeka5aneg,1,72.0,71.8,2024-09-28T13:04:44.153Z,2024-09-28T13:04:49Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5246992465,141,88.1,5246992467,212,21.1,5246992457,3,,5246992461,56,Left,5246992469,213,0.55,5246992463,140,89.1,5246992459,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886857,50,1,1,3,23,a9vw7ikerpr4cuweeeka5aneg,1,85.1,93.5,2024-09-28T13:04:49.088Z,2024-09-28T13:04:53Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5246992903,140,74.5,5246992907,212,12.1,5246992909,213,3.54,5246992901,56,Left,5246992905,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886887,51,1,1,3,26,a9vw7ikerpr4cuweeeka5aneg,1,72.3,80.2,2024-09-28T13:04:52.920Z,2024-09-28T13:04:54Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5246993041,212,6.5,5246993035,56,Center,5246993043,213,3.53,5246993039,141,76.6,5246993037,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886939,52,1,1,3,28,a9vw7ikerpr4cuweeeka5aneg,1,67.6,74.7,2024-09-28T13:04:54.280Z,2024-09-28T13:04:57Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5246993365,56,Left,5246993371,212,9.1,5246993367,140,70.8,5246993373,213,1.19,5246993369,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726886973,53,1,1,3,31,a9vw7ikerpr4cuweeeka5aneg,1,73.1,88.1,2024-09-28T13:04:57.496Z,2024-09-28T13:04:59Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5246993587,141,75.9,5246993589,212,17.0,5246993583,56,Center,5246993591,213,3.65,5246993585,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887037,54,1,1,3,33,a9vw7ikerpr4cuweeeka5aneg,1,59.0,75.9,2024-09-28T13:04:59.136Z,2024-09-28T13:05:02Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5246993947,56,Left,5246993949,140,66.8,5246993955,213,0.81,5246993951,141,88.6,5246993953,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887071,55,1,1,3,36,a9vw7ikerpr4cuweeeka5aneg,1,71.0,89.9,2024-09-28T13:05:02.551Z,2024-09-28T13:05:05Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5246994163,212,5.2,5246994159,140,70.2,5246994157,56,Left,5246994161,141,82.4,5246994165,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887155,56,1,1,3,39,a9vw7ikerpr4cuweeeka5aneg,1,68.0,72.6,2024-09-28T13:05:05.056Z,2024-09-28T13:05:09Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5246994633,140,60.1,5246994639,213,4.37,5246994637,212,25.0,5246994631,56,Center,5246994635,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887177,57,1,1,3,43,a9vw7ikerpr4cuweeeka5aneg,0,70.2,18.2,2024-09-28T13:05:09.808Z,2024-09-28T13:05:11Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5246994737,141,27.4,5246994733,56,Center,5246994735,140,75.7,5246994745,213,0.83,5246994741,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887199,35,61,1,3,46,b2vft81kyjurzbmekvgrqwr64,1,24.4,60.6,2024-09-28T13:05:12.757Z,2024-09-28T13:05:12Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5246994913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887265,58,50,1,3,50,a9vw7ikerpr4cuweeeka5aneg,1,87.2,34.2,2024-09-28T13:05:16.369Z,2024-09-28T14:08:28Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5246995259,286,,5246995257,56,Center,5246995571,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887305,36,7,1,3,50,b2vft81kyjurzbmekvgrqwr64,1,12.8,65.8,2024-09-28T13:05:16.370Z,2024-09-28T13:54:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5246995479,56,Back,5246995545,233,58,5246995473,167,,5246995483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887375,37,5,1,3,52,b2vft81kyjurzbmekvgrqwr64,0,16.8,101.0,2024-09-28T13:05:18.408Z,2024-09-28T15:12:59Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5246995841,347,,5246995839,56,Back,5246996095,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887405,59,5,1,3,52,a9vw7ikerpr4cuweeeka5aneg,1,83.2,-1.0,2024-09-28T13:05:18.408Z,2024-09-28T15:12:59Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5246996001,347,,5246995999,56,Right,5246996085,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887719,60,1,1,4,14,a9vw7ikerpr4cuweeeka5aneg,1,90.9,0.0,2024-09-28T13:05:40.744Z,2024-09-28T13:05:42Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5246997655,140,95.9,5246997657,141,34.8,5246997651,107,,5246997661,213,1.36,5246997663,1,,5246997659,212,25.0,5246997653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887725,61,44,1,4,16,a9vw7ikerpr4cuweeeka5aneg,1,91.0,40.0,2024-09-28T13:05:42.608Z,2024-09-28T16:13:22Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5246997687,56,Center,5246997689,286,,5246997709,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887727,38,44,1,4,16,b2vft81kyjurzbmekvgrqwr64,0,9.0,60.0,2024-09-28T13:05:42.609Z,2024-09-28T16:13:22Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5246997691,56,Back,5246997739,233,61,5246997693,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887767,62,1,1,4,17,a9vw7ikerpr4cuweeeka5aneg,1,95.9,34.8,2024-09-28T13:05:43.036Z,2024-09-28T22:39:26Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,1.0,,5246997957,212,8.2,5246997949,3,,5246997951,56,Center,5247236253,210,15,5246997955,141,46.9,5246997953,140,96.3,5246997959,213,1.52,5247236255,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887777,63,15,1,4,18,a9vw7ikerpr4cuweeeka5aneg,1,96.2,52.8,2024-09-28T13:05:44.895Z,2024-09-28T21:28:15Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5248274393,15,,5248274401,328,,5247236331,103,14.6,5247236321,29,,5246998001,56,Center,5247236319,78,,5247236335,147,47.8,5248274391,160,,5247236353,233,39,5247236325,55,62,5246997999,16,5247236323,154,5247236329,102,50.0,5247236333,146,97.8,,,,,,,,,,,,,,
2726887759,39,10,1,4,19,b2vft81kyjurzbmekvgrqwr64,1,1.2,50.2,2024-09-28T13:05:44.995Z,2024-09-28T15:04:41Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5246997905,173,,5246997907,178,,5246997909,182,,5246997911,56,Back,5247236081,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887837,40,12,1,4,21,b2vft81kyjurzbmekvgrqwr64,1,11.7,64.3,2024-09-28T13:05:47.796Z,2024-09-28T13:05:49Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5246998347,212,25.4,5246998345,141,100.0,5246998349,213,1.34,5246998343,140,17.2,5246998437,167,,5246998341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887843,41,5,1,4,22,b2vft81kyjurzbmekvgrqwr64,0,15.3,100.8,2024-09-28T13:05:48.630Z,2024-09-28T15:04:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5246998375,56,Back,5246998545,233,64,5246998377,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726887865,64,5,1,4,22,a9vw7ikerpr4cuweeeka5aneg,1,84.7,-0.8,2024-09-28T13:05:48.630Z,2024-09-28T15:12:59Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5246998513,233,41,5246998465,56,Right,5246998467,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888105,65,1,1,4,35,a9vw7ikerpr4cuweeeka5aneg,0,91.0,0.0,2024-09-28T13:06:01.463Z,2024-09-28T13:06:05Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5246999845,141,50.1,5246999851,1,,5246999847,212,34.9,5246999841,56,Center,5246999839,107,,5246999843,140,92.9,5246999849,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888163,42,12,1,4,41,b2vft81kyjurzbmekvgrqwr64,1,9.3,40.1,2024-09-28T13:06:07.669Z,2024-09-28T13:55:22Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247000289,15,,5247000209,140,23.0,5247000215,213,6.23,5247000213,212,14.4,5247000207,56,Back,5247000211,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888291,66,1,1,4,49,a9vw7ikerpr4cuweeeka5aneg,0,93.3,95.1,2024-09-28T13:06:15.031Z,2024-09-28T13:06:18Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247000943,140,93.6,5247000949,213,4.99,5247000945,141,93.5,5247000937,2,,5247000941,56,Left,5247000939,155,,5247001285,233,43,5247001283,236,,5247001289,286,,5247000947,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,
2726888337,43,12,1,4,49,b2vft81kyjurzbmekvgrqwr64,1,13.5,15.2,2024-09-28T13:06:15.131Z,2024-09-28T13:55:31Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247001207,185,,5247001209,56,Back,5247001327,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888357,44,6,1,4,50,b2vft81kyjurzbmekvgrqwr64,0,10.9,11.9,2024-09-28T13:06:16.273Z,2024-09-28T15:13:32Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247001445,233,67,5247001395,73,,5247001393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888309,67,6,1,4,50,a9vw7ikerpr4cuweeeka5aneg,1,89.1,88.1,2024-09-28T13:06:16.273Z,2024-09-28T15:13:31Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247001425,233,44,5247001177,73,,5247001173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888737,68,1,1,5,11,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2024-09-28T13:06:37.480Z,2024-09-28T13:06:39Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5247003261,6,,5247003271,141,63.3,5247003269,140,93.8,5247003273,212,25.3,5247003263,155,,5247003259,2,,5247003265,223,,5247003275,213,4.47,5247003267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888743,45,12,1,5,13,b2vft81kyjurzbmekvgrqwr64,1,11.0,50.7,2024-09-28T13:06:39.309Z,2024-09-28T13:06:43Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247003301,141,37.0,5247003297,56,Back,5247003303,212,23.8,5247003305,213,5.88,5247003299,140,31.9,5247003339,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888925,69,43,1,5,17,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-28T13:06:43.739Z,2024-09-28T13:06:51Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247004201,286,0,5247004197,56,Center,5247004621,144,44,5247004269,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888855,46,43,1,5,17,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T13:06:43.740Z,2024-09-28T13:06:56Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5247003897,56,Back,5247005245,144,44,5247003899,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726981463,581,44,1,5,18,a9vw7ikerpr4cuweeeka5aneg,1,73.0,68.6,2024-09-28T13:06:44.553Z,2024-09-28T16:13:23Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5248003005,233,525,5247494069,56,Center,5247507127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726982891,525,44,1,5,18,b2vft81kyjurzbmekvgrqwr64,0,27.0,31.4,2024-09-28T13:06:44.554Z,2024-09-28T16:13:23Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5248003055,233,581,5247501487,56,Back,5247502433,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726981473,582,61,1,5,19,a9vw7ikerpr4cuweeeka5aneg,0,70.7,73.8,2024-09-28T13:06:45.534Z,2024-09-28T16:00:54Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247494125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888921,47,4,1,5,20,b2vft81kyjurzbmekvgrqwr64,1,29.1,26.6,2024-09-28T13:06:46.797Z,2024-09-28T15:10:45Z,,,,,5247004751,10,,5247004297,152,,5247004301,285,,5247004295,56,Back,5247004521,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726888933,70,4,1,5,20,a9vw7ikerpr4cuweeeka5aneg,0,70.9,73.4,2024-09-28T13:06:46.798Z,2024-09-28T16:00:56Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247004475,286,,5247004543,233,47,5247004471,56,Center,5247004469,10,,5247004473,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889259,48,1,1,5,36,b2vft81kyjurzbmekvgrqwr64,1,23.7,24.7,2024-09-28T13:07:02.420Z,2024-09-28T13:07:03Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247005959,56,Back,5247005963,141,38.5,5247005961,140,33.8,5247005967,213,0.72,5247005957,152,,5247005965,212,14.2,5247005955,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889293,49,1,1,5,37,b2vft81kyjurzbmekvgrqwr64,1,33.8,38.5,2024-09-28T13:07:03.429Z,2024-09-28T13:07:06Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5247006139,56,Back,5247006143,141,24.0,5247006207,156,,5247006141,140,22.4,5247006147,213,3.83,5247006145,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889355,50,1,1,5,42,b2vft81kyjurzbmekvgrqwr64,0,22.4,24.0,2024-09-28T13:07:07.981Z,2024-09-28T13:07:09Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247006499,56,Center,5247006513,213,0.04,5247006577,1,,5247006497,155,,5247006501,140,66.6,5247006509,212,46.4,5247006503,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889401,71,1,1,5,43,a9vw7ikerpr4cuweeeka5aneg,1,39.0,88.0,2024-09-28T13:07:09.296Z,2024-09-28T13:07:10Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247006775,3,,5247006785,213,5.14,5247006777,56,Back,5247006783,212,4.0,5247006781,141,82.6,5247006779,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889433,73,1,1,5,45,a9vw7ikerpr4cuweeeka5aneg,1,40.6,82.6,2024-09-28T13:07:11.687Z,2024-09-28T13:07:12Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5247006961,141,55.2,5247006965,213,4.94,5247006963,212,19.1,5247006959,140,44.8,5247006957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889521,74,1,1,5,46,a9vw7ikerpr4cuweeeka5aneg,1,44.8,55.2,2024-09-28T13:07:12.808Z,2024-09-28T13:07:17Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247007427,141,50.1,5247007429,212,12.2,5247007423,56,Center,5247007425,140,55.9,5247007431,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889531,75,4,1,5,51,a9vw7ikerpr4cuweeeka5aneg,1,53.5,43.8,2024-09-28T13:07:17.736Z,2024-09-28T15:10:46Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247007535,265,,5247007537,286,,5247007531,56,Center,5247007529,13,,5247007533,152,,5247007671,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889527,51,4,1,5,51,b2vft81kyjurzbmekvgrqwr64,0,46.5,56.2,2024-09-28T13:07:17.737Z,2024-09-28T15:10:46Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247007585,265,,5247007695,233,75,5247007587,285,,5247007579,13,,5247007581,56,Back,5247007583,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889647,76,1,1,5,53,a9vw7ikerpr4cuweeeka5aneg,1,55.1,52.1,2024-09-28T13:07:19.951Z,2024-09-28T13:07:24Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247008201,212,11.8,5247008197,140,62.0,5247008195,56,Center,5247008203,213,0.91,5247008193,152,,5247008199,141,65.8,5247008191,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726889671,77,1,1,5,58,a9vw7ikerpr4cuweeeka5aneg,1,73.6,76.4,2024-09-28T13:07:24.784Z,2024-09-28T13:07:26Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5247008325,140,85.2,5247008331,213,0.67,5247008327,141,90.6,5247008329,212,15.5,5247008323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
