id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2707197747,42,1,1,3,9,b8oqgvx1ijeyn6y1cn6929ix4,0,59.8,92.3,2024-08-10T12:02:56.277Z,2024-08-10T12:02:57Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138879021,56,Left,5138879037,213,5.87,5138879025,140,72.6,5138879029,141,83.6,5138879033,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197775,18,1,1,3,11,7gkglopz9cjsysn2u6sbhuvc5,1,35.8,12.2,2024-08-10T12:02:58.144Z,2024-08-10T12:03:00Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5138879243,141,29.7,5138879239,56,Back,5138879247,213,2.15,5138879245,212,14.2,5138879241,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197815,19,1,1,3,14,7gkglopz9cjsysn2u6sbhuvc5,1,27.8,34.0,2024-08-10T12:03:00.520Z,2024-08-10T12:03:05Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5138879481,212,20.1,5138879483,213,1.59,5138879475,56,Back,5138879479,141,63.6,5138879477,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197841,20,1,1,3,19,7gkglopz9cjsysn2u6sbhuvc5,1,27.6,88.0,2024-08-10T12:03:05.640Z,2024-08-10T12:03:09Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5138879629,213,4.67,5138879627,212,9.5,5138879617,56,Back,5138879625,141,74.1,5138879621,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197861,21,1,1,3,22,7gkglopz9cjsysn2u6sbhuvc5,1,29.7,67.2,2024-08-10T12:03:08.913Z,2024-08-10T12:03:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5138879711,141,32.1,5138879715,213,4.74,5138879707,56,Back,5138879713,212,23.9,5138879709,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197875,22,1,1,3,25,7gkglopz9cjsysn2u6sbhuvc5,1,30.9,30.9,2024-08-10T12:03:11.641Z,2024-08-10T12:03:14Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5138879847,213,5.17,5138879839,56,Back,5138879843,141,6.2,5138879841,140,38.7,5138879845,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197885,23,1,1,3,27,7gkglopz9cjsysn2u6sbhuvc5,1,38.7,8.5,2024-08-10T12:03:13.929Z,2024-08-10T12:03:14Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5138879893,141,15.2,5138879889,56,Back,5138879897,213,1.28,5138879895,212,4.8,5138879891,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197903,24,1,1,3,28,7gkglopz9cjsysn2u6sbhuvc5,1,40.0,15.2,2024-08-10T12:03:14.824Z,2024-08-10T12:03:16Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138879961,140,36.6,5138879959,56,Back,5138879965,212,4.9,5138879963,141,10.3,5138879967,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197959,25,1,1,3,30,7gkglopz9cjsysn2u6sbhuvc5,1,35.4,15.9,2024-08-10T12:03:16.785Z,2024-08-10T12:03:25Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5138880293,213,1.99,5138880289,141,56.6,5138880285,56,Back,5138880287,140,23.7,5138880291,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707197979,26,1,1,3,38,7gkglopz9cjsysn2u6sbhuvc5,1,28.8,61.4,2024-08-10T12:03:25.185Z,2024-08-10T12:03:28Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5138880409,213,5.09,5138880405,141,33.7,5138880407,212,20.3,5138880401,56,Back,5138880403,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198021,27,1,1,3,42,7gkglopz9cjsysn2u6sbhuvc5,1,35.9,33.7,2024-08-10T12:03:28.576Z,2024-08-10T12:03:33Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5138880639,141,67.6,5138880637,140,36.5,5138880635,56,Back,5138880643,213,1.54,5138880641,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198089,28,1,1,3,46,7gkglopz9cjsysn2u6sbhuvc5,1,53.3,83.5,2024-08-10T12:03:33.080Z,2024-08-10T12:03:40Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5138881023,212,7.3,5138881019,141,88.4,5138881013,56,Left,5138881015,140,59.5,5138881025,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198095,29,4,1,3,53,7gkglopz9cjsysn2u6sbhuvc5,1,60.2,85.8,2024-08-10T12:03:39.825Z,2024-08-10T13:04:03Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5138881103,152,,5138881107,286,,5138881105,265,,5138881313,233,43,5138881099,13,,5138881101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198137,43,4,1,3,53,b8oqgvx1ijeyn6y1cn6929ix4,0,39.8,14.2,2024-08-10T12:03:39.826Z,2024-08-10T15:41:43Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5138881285,13,,5138881291,265,,5138881289,152,,5138881287,56,Back,5138881293,285,,5138881343,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198175,30,1,1,3,58,7gkglopz9cjsysn2u6sbhuvc5,1,57.4,84.8,2024-08-10T12:03:44.664Z,2024-08-10T12:03:49Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5138881515,140,47.3,5138881511,152,,5138881519,141,74.1,5138881523,212,12.9,5138881513,56,Back,5138881509,5,,5138881527,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198213,31,1,1,4,3,7gkglopz9cjsysn2u6sbhuvc5,1,43.4,67.2,2024-08-10T12:03:49.785Z,2024-08-10T12:03:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5138881777,140,36.6,5138881779,141,46.1,5138881775,56,Back,5138881783,213,4.25,5138881781,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198219,32,1,1,4,7,7gkglopz9cjsysn2u6sbhuvc5,0,47.9,43.9,2024-08-10T12:03:53.504Z,2024-08-10T12:03:54Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5138881803,56,Center,5138881811,213,5.34,5138881809,212,12.1,5138881805,140,54.6,5138881807,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198239,44,61,1,4,8,b8oqgvx1ijeyn6y1cn6929ix4,1,38.0,79.4,2024-08-10T12:03:54.951Z,2024-08-10T12:03:55Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5138881877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198365,33,5,1,4,10,7gkglopz9cjsysn2u6sbhuvc5,1,45.0,-2.0,2024-08-10T12:03:56.620Z,2024-08-10T14:24:17Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5138882531,347,,5138882589,233,45,5138882529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198273,45,5,1,4,10,b8oqgvx1ijeyn6y1cn6929ix4,0,55.0,102.0,2024-08-10T12:03:56.620Z,2024-08-10T14:24:17Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5138882601,233,33,5138882061,347,,5138882059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198405,34,1,1,4,20,7gkglopz9cjsysn2u6sbhuvc5,1,52.5,0.0,2024-08-10T12:04:06.800Z,2024-08-10T12:04:09Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5138882739,56,Right,5138882737,107,,5138882743,141,11.4,5138882747,213,0.69,5138882741,140,62.6,5138882745,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198437,35,1,1,4,23,7gkglopz9cjsysn2u6sbhuvc5,1,62.6,11.4,2024-08-10T12:04:09.640Z,2024-08-10T12:04:12Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5138882925,212,4.3,5138882921,140,65.1,5138882923,141,6.4,5138882919,56,Right,5138882917,3,,5138882927,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198455,36,1,1,4,25,7gkglopz9cjsysn2u6sbhuvc5,0,63.7,6.1,2024-08-10T12:04:11.984Z,2024-08-10T12:04:13Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5138883029,213,6.20,5138883037,286,,5138883027,212,3.9,5138883033,233,46,5138883023,140,67.4,5138883031,236,,5138883021,56,Right,5138883025,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198439,46,74,1,4,25,b8oqgvx1ijeyn6y1cn6929ix4,1,30.5,94.5,2024-08-10T12:04:11.985Z,2024-08-10T12:04:14Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5138882931,56,Back,5138883087,233,36,5138882933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198479,47,1,1,4,27,b8oqgvx1ijeyn6y1cn6929ix4,0,30.5,94.5,2024-08-10T12:04:13.765Z,2024-08-10T12:04:14Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5138883159,157,,5138883161,56,Back,5138883165,140,41.7,5138883171,213,0.37,5138883173,1,,5138883167,141,100.0,5138883169,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198539,37,5,1,4,28,7gkglopz9cjsysn2u6sbhuvc5,1,59.1,-1.4,2024-08-10T12:04:14.404Z,2024-08-10T14:24:18Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5138883537,233,48,5138883459,56,Right,5138883461,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198485,48,5,1,4,28,b8oqgvx1ijeyn6y1cn6929ix4,0,40.9,101.4,2024-08-10T12:04:14.404Z,2024-08-10T14:24:18Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5138883597,233,37,5138883185,56,Back,5138883187,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198605,38,1,1,4,32,7gkglopz9cjsysn2u6sbhuvc5,1,61.6,0.0,2024-08-10T12:04:19.216Z,2024-08-10T12:04:23Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5138883813,141,10.6,5138883807,107,,5138883809,56,Right,5138883817,213,0.91,5138883815,212,10.8,5138883811,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198595,49,83,1,4,35,b8oqgvx1ijeyn6y1cn6929ix4,0,17.6,83.8,2024-08-10T12:04:22.125Z,2024-08-10T12:04:24Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5138883859,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198611,39,61,1,4,36,7gkglopz9cjsysn2u6sbhuvc5,0,67.3,14.1,2024-08-10T12:04:23.135Z,2024-08-10T13:03:48Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5138883847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707200811,67,61,1,4,36,7gkglopz9cjsysn2u6sbhuvc5,1,74.0,26.2,2024-08-10T12:04:23.334Z,2024-08-10T14:30:50Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5138895383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198645,50,1,1,4,37,b8oqgvx1ijeyn6y1cn6929ix4,1,33.6,89.7,2024-08-10T12:04:24.036Z,2024-08-10T12:04:25Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5138883995,56,Back,5138883999,141,76.9,5138883997,140,28.8,5138884003,213,4.19,5138884001,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198661,52,1,1,4,39,b8oqgvx1ijeyn6y1cn6929ix4,1,28.8,76.9,2024-08-10T12:04:25.805Z,2024-08-10T12:04:28Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138884103,141,73.5,5138884107,213,6.18,5138884099,56,Center,5138884105,212,23.2,5138884101,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707238261,374,83,1,4,40,7gkglopz9cjsysn2u6sbhuvc5,0,51.1,45.1,2024-08-10T12:04:26.348Z,2024-08-10T13:04:10Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139093841,399,9ircna8pbskreztmy1wiqwx9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198703,53,1,1,4,41,b8oqgvx1ijeyn6y1cn6929ix4,1,44.8,49.1,2024-08-10T12:04:28.076Z,2024-08-10T15:41:45Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5138884311,213,5.55,5138884305,140,56.5,5138884303,56,Center,5138884309,212,16.6,5138884307,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198723,54,1,1,4,46,b8oqgvx1ijeyn6y1cn6929ix4,1,70.9,31.9,2024-08-10T12:04:32.444Z,2024-08-10T12:04:34Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5138884439,212,18.0,5138884437,141,57.0,5138884435,140,76.2,5138884441,213,1.26,5138884433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198731,55,61,1,4,48,b8oqgvx1ijeyn6y1cn6929ix4,0,76.2,57.0,2024-08-10T12:04:34.435Z,2024-08-10T15:41:46Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5138884469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198727,40,8,1,4,48,7gkglopz9cjsysn2u6sbhuvc5,1,23.1,36.3,2024-08-10T12:04:34.728Z,2024-08-10T13:04:14Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5138884457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198769,41,1,1,4,49,7gkglopz9cjsysn2u6sbhuvc5,0,23.0,53.7,2024-08-10T12:04:36.207Z,2024-08-10T15:41:48Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5138884621,56,Center,5138884631,1,,5138884625,141,30.9,5138884627,212,38.2,5138884629,213,5.86,5138884619,157,,5138884623,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198811,56,1,1,4,54,b8oqgvx1ijeyn6y1cn6929ix4,1,30.2,75.1,2024-08-10T12:04:40.667Z,2024-08-10T12:04:43Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138884859,141,44.8,5138884865,213,4.07,5138884853,56,Back,5138884855,140,15.5,5138884863,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198833,57,1,1,4,56,b8oqgvx1ijeyn6y1cn6929ix4,1,15.0,43.9,2024-08-10T12:04:43.108Z,2024-08-10T12:04:45Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5138884991,140,25.0,5138884995,212,10.7,5138884989,56,Back,5138884993,141,46.6,5138884997,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198889,58,1,1,4,58,b8oqgvx1ijeyn6y1cn6929ix4,1,24.8,46.3,2024-08-10T12:04:44.836Z,2024-08-10T12:04:49Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5138885303,213,1.87,5138885299,141,79.1,5138885297,140,18.2,5138885301,212,23.4,5138885295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198929,59,1,1,5,4,b8oqgvx1ijeyn6y1cn6929ix4,1,17.2,85.0,2024-08-10T12:04:50.348Z,2024-08-10T12:04:52Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138885483,141,97.1,5138885487,213,0.43,5138885479,56,Back,5138885485,212,19.6,5138885481,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198945,60,1,1,5,6,b8oqgvx1ijeyn6y1cn6929ix4,1,34.1,97.1,2024-08-10T12:04:52.451Z,2024-08-10T12:04:54Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5138885629,56,Back,5138885637,213,4.10,5138885633,141,81.5,5138885631,140,27.0,5138885635,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198955,61,1,1,5,7,b8oqgvx1ijeyn6y1cn6929ix4,1,27.0,81.5,2024-08-10T12:04:53.891Z,2024-08-10T12:04:55Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138885675,140,22.3,5138885679,212,7.4,5138885677,141,89.6,5138885673,56,Back,5138885681,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707198993,62,1,1,5,9,b8oqgvx1ijeyn6y1cn6929ix4,1,22.3,89.6,2024-08-10T12:04:55.451Z,2024-08-10T12:04:58Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138885899,56,Back,5138885905,212,23.4,5138885901,140,23.0,5138885903,141,55.2,5138885907,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199017,63,1,1,5,12,b8oqgvx1ijeyn6y1cn6929ix4,1,25.3,46.7,2024-08-10T12:04:58.483Z,2024-08-10T12:05:01Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5138886027,141,21.2,5138886029,212,17.4,5138886023,56,Back,5138886025,140,26.8,5138886031,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199093,64,1,1,5,14,b8oqgvx1ijeyn6y1cn6929ix4,1,28.3,18.5,2024-08-10T12:05:01.147Z,2024-08-10T12:05:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5138886427,56,Right,5138886429,140,57.5,5138886433,212,32.0,5138886435,213,6.00,5138886431,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199125,65,1,1,5,19,b8oqgvx1ijeyn6y1cn6929ix4,1,69.4,4.6,2024-08-10T12:05:06.323Z,2024-08-10T12:05:08Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5138886579,212,15.4,5138886577,141,10.1,5138886575,140,55.2,5138886573,56,Right,5138886581,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199147,66,1,1,5,22,b8oqgvx1ijeyn6y1cn6929ix4,1,55.4,10.4,2024-08-10T12:05:08.805Z,2024-08-10T12:05:11Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5138886737,141,11.4,5138886739,212,19.3,5138886735,140,37.0,5138886733,56,Back,5138886741,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199165,67,1,1,5,24,b8oqgvx1ijeyn6y1cn6929ix4,1,38.4,11.4,2024-08-10T12:05:11.155Z,2024-08-10T12:05:13Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5138886845,213,0.78,5138886841,141,30.6,5138886843,212,18.5,5138886837,56,Center,5138886839,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199205,68,1,1,5,26,b8oqgvx1ijeyn6y1cn6929ix4,1,50.9,29.4,2024-08-10T12:05:13.235Z,2024-08-10T12:05:16Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138887047,141,7.1,5138887049,212,15.2,5138887045,140,51.9,5138887043,56,Right,5138887051,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199279,69,1,1,5,29,b8oqgvx1ijeyn6y1cn6929ix4,1,52.8,8.5,2024-08-10T12:05:15.907Z,2024-08-10T12:05:21Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5138887427,140,95.2,5138887429,141,26.5,5138887423,155,,5138887433,213,0.27,5138887431,212,46.2,5138887435,1,,5138887425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199333,70,1,1,5,35,b8oqgvx1ijeyn6y1cn6929ix4,1,96.6,27.1,2024-08-10T12:05:21.435Z,2024-08-10T12:05:43Z,9618hk1lq7i6see347k7plkyy,M. Sarr,1.0,,5138887671,140,86.4,5138888815,210,13,5138887675,212,16.9,5138888817,154,,5138887677,213,2.26,5138887669,56,Center,5138887673,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199339,71,13,1,5,36,b8oqgvx1ijeyn6y1cn6929ix4,1,89.2,46.4,2024-08-10T12:05:22.851Z,2024-08-10T12:32:50Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5138887711,56,Center,5138888873,102,61.3,5138888469,20,,5138888869,55,70,5138888875,103,77.8,5138888859,29,,5138888877,328,,5138888879,230,99.5,5138888863,154,,5138888855,77,,5138888881,231,49.6,5138887709,17,,5138887707,22,,,,,,,,,,,,,,,,,,
2707199533,42,5,1,5,37,7gkglopz9cjsysn2u6sbhuvc5,1,-1.4,46.2,2024-08-10T12:05:23.721Z,2024-08-10T14:24:19Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5138888687,233,72,5138888667,56,Back,5138888669,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199353,72,5,1,5,37,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,53.8,2024-08-10T12:05:23.721Z,2024-08-10T14:24:19Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5138888735,233,42,5138887775,56,Center,5138887777,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199557,43,1,1,5,55,7gkglopz9cjsysn2u6sbhuvc5,1,4.5,49.4,2024-08-10T12:05:41.762Z,2024-08-10T12:05:43Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5138888835,213,5.24,5138888825,140,8.2,5138888821,56,Back,5138888829,141,39.7,5138888843,237,,5138888833,212,7.7,5138888819,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199589,44,1,1,5,56,7gkglopz9cjsysn2u6sbhuvc5,0,8.2,39.7,2024-08-10T12:05:43.103Z,2024-08-10T12:05:47Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5138889023,1,,5138889019,212,48.6,5138889017,141,21.5,5138889013,56,Center,5138889011,157,,5138889015,140,53.0,5138889021,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199599,73,44,1,5,59,b8oqgvx1ijeyn6y1cn6929ix4,1,45.3,79.8,2024-08-10T12:05:45.875Z,2024-08-10T14:20:33Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138889071,285,,5138889109,233,45,5138889069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199595,45,44,1,5,59,7gkglopz9cjsysn2u6sbhuvc5,0,54.7,20.2,2024-08-10T12:05:45.876Z,2024-08-10T14:20:33Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5138889053,56,Right,5138889133,233,73,5138889055,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199625,74,1,1,6,0,b8oqgvx1ijeyn6y1cn6929ix4,0,42.6,81.8,2024-08-10T12:05:46.738Z,2024-08-10T12:05:49Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138889211,140,72.2,5138889215,212,32.6,5138889217,213,0.31,5138889219,1,,5138889213,141,96.3,5138889207,3,,5138889209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199645,46,61,1,6,5,7gkglopz9cjsysn2u6sbhuvc5,0,28.7,6.7,2024-08-10T12:05:51.472Z,2024-08-10T15:41:50Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138889341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199663,47,5,1,6,5,7gkglopz9cjsysn2u6sbhuvc5,0,31.0,-1.6,2024-08-10T12:05:51.810Z,2024-08-10T14:24:20Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138890135,233,75,5138889417,347,,5138889415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199759,75,5,1,6,5,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,101.6,2024-08-10T12:05:51.810Z,2024-08-10T14:24:19Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138890055,56,Left,5138890057,347,,5138890109,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707199815,76,1,1,6,14,b8oqgvx1ijeyn6y1cn6929ix4,1,69.5,100.0,2024-08-10T12:06:01.162Z,2024-08-10T12:06:04Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138890351,1,,5138890341,56,Back,5138890345,141,90.6,5138890339,107,,5138890343,140,46.1,5138890349,213,3.43,5138890347,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
