id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2734790871,27,1,1,2,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,38.1,25.5,2024-10-18T17:03:11.339Z,2024-10-18T17:04:12Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290228603,140,61.4,5290228607,212,41.8,5290228609,213,0.95,5290228605,141,75.3,5290228601,56,Center,5290228599,155,,5290228611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790891,35,1,1,2,30,b8oqgvx1ijeyn6y1cn6929ix4,0,39.5,28.0,2024-10-18T17:03:13.185Z,2024-10-18T17:03:16Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5290228727,212,25.7,5290228723,140,64.0,5290228721,56,Center,5290228725,141,27.9,5290228729,213,6.28,5290228719,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791025,28,1,1,2,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.0,75.4,2024-10-18T17:03:20.115Z,2024-10-18T17:03:24Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5290229411,213,4.45,5290229403,56,Back,5290229407,141,49.1,5290229409,212,18.5,5290229405,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791033,29,1,1,2,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.4,50.1,2024-10-18T17:03:24.275Z,2024-10-18T17:03:25Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290229451,56,Back,5290229455,141,14.6,5290229459,213,5.04,5290229457,212,25.5,5290229453,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791045,30,1,1,2,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.2,14.4,2024-10-18T17:03:25.732Z,2024-10-18T19:05:54Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290229507,141,43.6,5290229503,56,Back,5290229509,212,20.7,5290229505,140,31.6,5290229511,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791115,31,1,1,2,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.9,45.5,2024-10-18T17:03:26.683Z,2024-10-18T17:03:30Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290229829,212,13.1,5290229825,140,30.6,5290229831,213,1.68,5290229823,56,Back,5290229827,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791145,32,1,1,2,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.9,63.7,2024-10-18T17:03:30.171Z,2024-10-18T19:05:55Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5290229991,212,21.1,5290229989,141,33.0,5290229985,56,Back,5290229993,213,4.87,5290229987,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791203,33,1,1,2,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.3,35.1,2024-10-18T17:03:32.835Z,2024-10-18T17:03:38Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290230353,212,60.3,5290230349,140,90.3,5290230357,1,,5290230345,155,,5290230347,56,Left,5290230351,141,86.0,5290230355,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791293,36,1,1,2,56,b8oqgvx1ijeyn6y1cn6929ix4,1,12.1,12.6,2024-10-18T17:03:39.178Z,2024-10-18T17:03:46Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5290230891,213,0.05,5290230881,157,,5290230889,212,35.0,5290230885,140,45.4,5290230887,141,15.2,5290230893,1,,5290230883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791299,37,61,1,3,2,b8oqgvx1ijeyn6y1cn6929ix4,0,45.4,15.2,2024-10-18T17:03:45.737Z,2024-10-18T18:06:22Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290230913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791345,38,4,1,3,5,b8oqgvx1ijeyn6y1cn6929ix4,1,51.2,24.0,2024-10-18T17:03:48.418Z,2024-10-18T17:03:54Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290231129,13,,5290231149,233,34,5290231133,152,,5290231137,286,,5290231131,56,Center,5290231135,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791325,34,4,1,3,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,48.8,76.0,2024-10-18T17:03:48.419Z,2024-10-18T17:03:55Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5290231067,13,,5290231073,265,,5290231201,233,38,5290231069,56,Back,5290231071,152,,5290231075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791905,39,1,1,3,44,b8oqgvx1ijeyn6y1cn6929ix4,1,56.8,21.3,2024-10-18T17:04:27.987Z,2024-10-18T17:04:30Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290233945,155,,5290233941,5,,5290233971,1,,5290233967,213,0.84,5290233959,141,64.9,5290233947,152,,5290233955,140,82.3,5290233951,56,Center,5290233963,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791921,40,1,1,3,47,b8oqgvx1ijeyn6y1cn6929ix4,1,82.3,64.9,2024-10-18T17:04:30.490Z,2024-10-18T17:04:35Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290234119,156,,5290234051,56,Left,5290234055,141,86.9,5290234047,3,,5290234059,213,2.24,5290234057,212,19.1,5290234053,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791985,41,1,1,3,51,b8oqgvx1ijeyn6y1cn6929ix4,0,72.5,90.5,2024-10-18T17:04:35.090Z,2024-10-18T17:04:36Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290234359,56,Center,5290234367,213,5.23,5290234355,2,,5290234363,141,57.2,5290234365,212,26.0,5290234357,155,,5290234361,140,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792019,35,12,1,3,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.9,35.5,2024-10-18T17:04:38.331Z,2024-10-18T19:06:49Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290234593,167,,5290234519,141,0.0,5290234515,56,Back,5290234521,212,28.6,5290234517,140,27.3,5290234523,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792029,36,5,1,3,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.5,-2.0,2024-10-18T17:04:38.983Z,2024-10-18T19:14:20Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5290235525,233,42,5290234569,56,Back,5290234571,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792195,42,5,1,3,55,b8oqgvx1ijeyn6y1cn6929ix4,1,72.5,102.0,2024-10-18T17:04:38.983Z,2024-10-18T19:14:19Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290235409,347,,5290235405,56,Left,5290235469,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792511,43,1,1,4,26,b8oqgvx1ijeyn6y1cn6929ix4,1,73.0,100.0,2024-10-18T17:05:09.934Z,2024-10-18T17:05:14Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290236967,107,,5290236973,141,67.9,5290236977,213,5.42,5290236969,56,Center,5290236975,212,30.2,5290236971,140,91.8,5290236979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792541,44,44,1,4,30,b8oqgvx1ijeyn6y1cn6929ix4,1,89.4,67.0,2024-10-18T17:05:13.466Z,2024-10-18T17:05:36Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290237173,286,,5290237171,56,Center,5290237269,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792507,37,44,1,4,30,aqtkb4mgrz8c6iqfufj6qjbv9,0,10.6,33.0,2024-10-18T17:05:13.467Z,2024-10-18T17:05:17Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290236955,56,Back,5290236957,285,,5290237321,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792551,45,1,1,4,30,b8oqgvx1ijeyn6y1cn6929ix4,0,91.8,67.9,2024-10-18T17:05:13.499Z,2024-10-18T19:15:14Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290237223,3,,5290237227,168,,5290237235,140,94.0,5290237243,212,17.8,5290237239,141,41.9,5290237231,56,Center,5290237245,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792527,38,12,1,4,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.0,48.7,2024-10-18T17:05:14.484Z,2024-10-18T17:05:18Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5290237053,56,Back,5290237125,15,,5290237069,213,5.68,5290237057,140,26.0,5290237061,141,37.0,5290237067,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792611,46,15,1,4,34,b8oqgvx1ijeyn6y1cn6929ix4,1,79.3,63.2,2024-10-18T17:05:18.075Z,2024-10-18T19:44:32Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290239531,72,,5290239901,147,50.7,5290239897,458,,5290239895,215,,5290239891,103,32.9,5290239529,160,,5290237549,18,,5290237551,56,Center,5290239887,102,53.5,5290239933,233,39,5290239883,77,5290239899,146,99.1,,,,,,,,,,,,,,,,,,
2734792597,39,10,1,4,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.3,46.9,2024-10-18T17:05:18.175Z,2024-10-18T17:05:45Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290237485,56,Back,5290238179,181,,5290237483,182,,5290237479,173,,5290239577,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792613,40,6,1,4,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,11.0,43.0,2024-10-18T17:05:18.843Z,2024-10-18T17:05:27Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290237583,73,,5290237581,56,Back,5290237779,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792621,47,6,1,4,35,b8oqgvx1ijeyn6y1cn6929ix4,1,89.0,57.0,2024-10-18T17:05:18.843Z,2024-10-18T19:11:38Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290237687,56,Center,5290237689,73,,5290237723,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793119,48,1,1,5,7,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,99.5,2024-10-18T17:05:50.835Z,2024-10-18T17:08:24Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290240263,141,62.6,5290240255,155,,5290240267,213,4.42,5290240251,2,,5290240259,56,Center,5290240253,6,,5290240261,140,92.4,5290240265,212,26.2,5290240257,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793143,41,44,1,5,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.6,38.8,2024-10-18T17:05:52.979Z,2024-10-18T17:08:25Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290240379,56,Back,5290240381,285,,5290250759,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793123,49,44,1,5,9,b8oqgvx1ijeyn6y1cn6929ix4,0,91.4,61.2,2024-10-18T17:05:52.980Z,2024-10-18T17:10:32Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290240285,56,Center,5290240287,286,,5290250775,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793131,50,43,1,5,10,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T17:05:53.243Z,2024-10-18T17:08:58Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290240307,168,0,5290240305,3,0,5290240309,56,Center,5290240317,213,4.61,5290240313,141,49.3,5290240315,212,9.1,5290240311,140,91.5,5290253383,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734797611,99,12,1,5,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.1,41.8,2024-10-18T17:05:53.613Z,2024-10-18T17:11:43Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290264297,212,11.9,5290264293,140,8.7,5290264299,213,1.34,5290264295,141,58.8,5290264291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793221,42,12,1,5,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.9,54.5,2024-10-18T17:05:54.467Z,2024-10-18T19:07:57Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5290240865,212,25.0,5290240861,140,31.1,5290240863,141,37.7,5290240867,213,5.81,5290240859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793179,51,1,1,5,13,b8oqgvx1ijeyn6y1cn6929ix4,1,65.0,46.1,2024-10-18T17:05:56.684Z,2024-10-18T17:05:57Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290240601,56,Center,5290240609,213,1.13,5290240605,141,56.9,5290240599,3,,5290240603,140,68.3,5290240607,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793187,52,1,1,5,14,b8oqgvx1ijeyn6y1cn6929ix4,1,68.3,56.9,2024-10-18T17:05:57.428Z,2024-10-18T17:05:59Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290240659,56,Center,5290240667,213,3.39,5290240663,141,54.0,5290240661,140,61.0,5290240665,212,7.9,5290240657,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793255,53,1,1,5,15,b8oqgvx1ijeyn6y1cn6929ix4,1,58.8,52.5,2024-10-18T17:05:58.772Z,2024-10-18T17:06:03Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290240989,213,2.66,5290240985,141,65.2,5290240981,56,Back,5290240987,212,18.8,5290240983,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793285,54,1,1,5,20,b8oqgvx1ijeyn6y1cn6929ix4,0,42.0,66.7,2024-10-18T17:06:03.420Z,2024-10-18T17:06:06Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290241139,140,76.2,5290241143,212,36.1,5290241135,155,,5290241147,1,,5290241137,56,Center,5290241145,213,6.18,5290241141,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793275,43,44,1,5,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.9,38.0,2024-10-18T17:06:04.459Z,2024-10-18T17:06:08Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290241081,285,,5290241277,233,55,5290241079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793291,55,44,1,5,21,b8oqgvx1ijeyn6y1cn6929ix4,0,76.1,62.0,2024-10-18T17:06:04.460Z,2024-10-18T17:08:00Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290241327,233,43,5290241163,56,Center,5290241165,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793343,44,1,1,5,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.9,39.1,2024-10-18T17:06:04.748Z,2024-10-18T17:06:08Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290241459,141,31.0,5290241455,56,Back,5290241463,213,5.76,5290241457,140,35.9,5290241461,212,10.9,5290241453,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793351,45,50,1,5,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.2,28.6,2024-10-18T17:06:06.715Z,2024-10-18T19:09:56Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290241501,56,Back,5290241505,285,,5290241567,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793321,56,7,1,5,23,b8oqgvx1ijeyn6y1cn6929ix4,0,72.8,71.4,2024-10-18T17:06:06.716Z,2024-10-18T19:09:55Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290241305,286,,5290241303,56,Center,5290241559,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793399,47,1,1,5,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.2,7.3,2024-10-18T17:06:11.051Z,2024-10-18T17:06:12Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290241729,1,,5290241721,212,37.7,5290241725,213,0.01,5290241717,140,63.1,5290241713,155,,5290241715,56,Right,5290241719,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793449,57,1,1,5,30,b8oqgvx1ijeyn6y1cn6929ix4,1,41.8,85.4,2024-10-18T17:06:13.196Z,2024-10-18T17:06:15Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290241933,213,6.18,5290241931,212,22.9,5290241925,56,Left,5290241929,141,81.8,5290241923,3,,5290241927,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793453,58,61,1,5,31,b8oqgvx1ijeyn6y1cn6929ix4,0,63.5,81.8,2024-10-18T17:06:14.932Z,2024-10-18T17:06:15Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290241955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793473,48,1,1,5,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.2,14.1,2024-10-18T17:06:16.028Z,2024-10-18T17:06:18Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290242071,140,55.9,5290242075,212,18.9,5290242069,56,Right,5290242077,213,6.11,5290242067,3,,5290242073,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793485,49,1,1,5,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.2,8.8,2024-10-18T17:06:18.452Z,2024-10-18T19:08:05Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5290242107,56,Back,5290242109,140,42.0,5290242113,212,13.1,5290242115,213,3.34,5290242111,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793499,50,1,1,5,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.7,6.1,2024-10-18T17:06:19.331Z,2024-10-18T17:06:32Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5290242191,141,9.2,5290242195,213,3.00,5290242185,56,Back,5290242189,140,27.1,5290242193,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793525,51,1,1,5,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.7,8.9,2024-10-18T17:06:21.051Z,2024-10-18T17:06:23Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290242317,56,Back,5290242323,212,26.8,5290242319,140,8.3,5290242321,141,36.3,5290242325,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793591,52,1,1,5,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.4,38.6,2024-10-18T17:06:22.995Z,2024-10-18T17:06:28Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290242663,213,0.99,5290242655,56,Back,5290242659,141,69.6,5290242661,212,25.2,5290242657,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793635,53,1,1,5,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.4,72.3,2024-10-18T17:06:27.852Z,2024-10-18T17:06:31Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290242849,56,Back,5290242857,213,4.86,5290242853,141,41.5,5290242851,140,27.3,5290242855,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793695,54,1,1,5,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,41.9,2024-10-18T17:06:34.572Z,2024-10-18T17:06:35Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290243169,141,8.5,5290243165,56,Back,5290243173,212,27.0,5290243167,140,42.3,5290243177,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793779,55,1,1,5,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.3,8.5,2024-10-18T17:06:35.291Z,2024-10-18T17:06:41Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290243619,213,2.06,5290243615,141,34.2,5290243611,56,Back,5290243613,140,33.4,5290243617,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793815,56,1,1,5,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.7,33.1,2024-10-18T17:06:41.116Z,2024-10-18T17:06:44Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290243773,56,Center,5290243785,213,5.83,5290243775,140,61.1,5290243779,141,23.1,5290243783,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793871,57,1,1,6,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.1,33.7,2024-10-18T17:06:43.996Z,2024-10-18T17:06:47Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290244027,56,Back,5290244031,140,45.3,5290244039,213,2.19,5290244035,141,61.4,5290244037,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793925,58,1,1,6,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.6,68.5,2024-10-18T17:06:46.963Z,2024-10-18T17:06:50Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290244307,155,,5290244323,1,,5290244319,212,45.9,5290244311,140,90.2,5290244315,141,63.3,5290244309,56,Center,5290244321,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794177,61,1,1,6,20,b8oqgvx1ijeyn6y1cn6929ix4,1,13.3,47.6,2024-10-18T17:07:03.988Z,2024-10-18T17:07:07Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5290245659,212,13.0,5290245653,140,10.9,5290245661,213,4.52,5290245657,141,28.8,5290245649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794237,62,1,1,6,23,b8oqgvx1ijeyn6y1cn6929ix4,1,10.9,28.8,2024-10-18T17:07:07.132Z,2024-10-18T17:07:10Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290245935,140,25.7,5290245939,212,24.0,5290245933,56,Back,5290245941,213,5.42,5290245937,141,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794271,63,1,1,6,27,b8oqgvx1ijeyn6y1cn6929ix4,1,26.2,4.9,2024-10-18T17:07:10.620Z,2024-10-18T17:07:13Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290246079,213,1.91,5290246075,141,23.9,5290246071,56,Back,5290246077,212,13.7,5290246073,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794245,59,83,1,6,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,73.5,91.5,2024-10-18T17:07:11.091Z,2024-10-18T17:07:18Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5290246383,399,dqssvdpt2iwg8qn9wto3miind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794323,64,1,1,6,30,b8oqgvx1ijeyn6y1cn6929ix4,1,22.8,27.3,2024-10-18T17:07:13.669Z,2024-10-18T17:07:16Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290246311,56,Back,5290246319,213,1.51,5290246315,141,60.3,5290246313,140,24.2,5290246317,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794337,65,1,1,6,33,b8oqgvx1ijeyn6y1cn6929ix4,1,24.2,60.3,2024-10-18T17:07:16.373Z,2024-10-18T17:07:17Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5290246361,140,37.6,5290246365,212,14.1,5290246367,213,6.20,5290246359,56,Back,5290246363,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794349,66,1,1,6,34,b8oqgvx1ijeyn6y1cn6929ix4,1,37.6,58.5,2024-10-18T17:07:17.421Z,2024-10-18T17:07:21Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290246435,140,33.6,5290246439,212,24.4,5290246433,56,Back,5290246441,213,1.74,5290246437,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794395,67,1,1,6,37,b8oqgvx1ijeyn6y1cn6929ix4,0,34.4,93.5,2024-10-18T17:07:21.132Z,2024-10-18T17:07:22Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290246699,212,29.0,5290246695,141,90.6,5290246691,140,62.0,5290246689,56,Left,5290246701,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794427,60,12,1,6,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.3,3.5,2024-10-18T17:07:23.819Z,2024-10-18T17:07:25Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290246887,167,,5290246853,213,6.02,5290246845,56,Right,5290246849,141,0.0,5290246851,212,14.5,5290246847,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
