id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/value
2817822647,36,1,1,2,16,b2vft81kyjurzbmekvgrqwr64,0,64.1,8.4,2025-05-22T17:02:57.889Z,2025-05-23T09:57:33Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744159707,141,29.9,5744159703,56,Center,5744159701,3,,5744159709,212,17.3,5744159711,213,1.01,5744159705,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822671,27,1,1,2,20,8cfkisxf1fkxdqtt6tx1tup48,0,21.8,72.7,2025-05-22T17:03:01.365Z,2025-05-22T17:08:53Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5744159885,212,23.2,5744159889,1,,5744159879,56,Back,5744159881,140,34.5,5744159877,157,,5744159883,141,100.0,5744159887,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822675,28,5,1,2,21,8cfkisxf1fkxdqtt6tx1tup48,0,36.8,100.9,2025-05-22T17:03:02.082Z,2025-05-22T19:05:22Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5744159895,347,,5744160203,233,37,5744159893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822723,37,5,1,2,21,b2vft81kyjurzbmekvgrqwr64,1,63.2,-0.9,2025-05-22T17:03:02.082Z,2025-05-22T19:05:21Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744160173,233,28,5744160153,56,Right,5744160155,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822735,38,1,1,2,32,b2vft81kyjurzbmekvgrqwr64,1,64.8,0.0,2025-05-22T17:03:13.762Z,2025-05-22T17:03:15Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744160235,212,16.8,5744160227,107,,5744160237,213,1.24,5744160233,141,21.5,5744160229,56,Center,5744160231,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822741,39,1,1,2,33,b2vft81kyjurzbmekvgrqwr64,1,70.0,21.5,2025-05-22T17:03:14.786Z,2025-05-22T17:03:16Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744160267,141,10.4,5744160263,56,Right,5744160285,156,,5744160269,212,7.6,5744160271,213,4.68,5744160265,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822747,40,1,1,2,35,b2vft81kyjurzbmekvgrqwr64,1,69.8,10.4,2025-05-22T17:03:16.106Z,2025-05-22T17:03:17Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744160315,141,23.4,5744160319,213,1.86,5744160317,212,9.2,5744160313,140,67.3,5744160311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822777,41,1,1,2,36,b2vft81kyjurzbmekvgrqwr64,1,63.8,12.5,2025-05-22T17:03:17.122Z,2025-05-23T09:58:00Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744160429,140,46.4,5744160431,141,47.9,5744160433,212,30.2,5744160435,213,2.22,5744160427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822797,42,1,1,2,40,b2vft81kyjurzbmekvgrqwr64,1,43.6,54.0,2025-05-22T17:03:21.195Z,2025-05-22T17:03:25Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744160557,56,Left,5744160565,213,0.98,5744160563,212,24.5,5744160561,141,83.9,5744160559,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822807,43,1,1,2,44,b2vft81kyjurzbmekvgrqwr64,1,56.1,84.4,2025-05-22T17:03:25.434Z,2025-05-22T17:03:28Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744160635,213,3.67,5744160627,56,Back,5744160631,141,75.3,5744160629,140,46.0,5744160633,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822829,44,1,1,2,46,b2vft81kyjurzbmekvgrqwr64,1,46.9,76.1,2025-05-22T17:03:27.802Z,2025-05-23T09:58:35Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744160775,141,41.9,5744160779,212,23.4,5744160767,56,Back,5744160771,140,44.7,5744160783,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822833,45,1,1,2,51,b2vft81kyjurzbmekvgrqwr64,1,43.2,34.4,2025-05-22T17:03:32.322Z,2025-05-23T09:58:46Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744160805,212,14.2,5744160807,213,0.38,5744160799,56,Center,5744160803,141,42.1,5744160801,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822841,46,1,1,2,52,b2vft81kyjurzbmekvgrqwr64,1,55.6,34.8,2025-05-22T17:03:33.889Z,2025-05-23T09:58:55Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744160853,212,11.6,5744160849,140,64.4,5744160851,141,24.6,5744160855,213,5.64,5744160847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822847,47,1,1,2,54,b2vft81kyjurzbmekvgrqwr64,1,62.4,25.8,2025-05-22T17:03:35.170Z,2025-05-23T09:59:05Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744160889,141,16.6,5744160891,212,6.9,5744160893,213,5.14,5744160885,56,Right,5744160887,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822883,48,1,1,2,55,b2vft81kyjurzbmekvgrqwr64,1,62.8,12.3,2025-05-22T17:03:36.674Z,2025-05-22T17:03:40Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744161099,141,28.0,5744161097,140,70.5,5744161095,56,Center,5744161103,213,0.92,5744161101,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822877,29,43,1,2,58,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-22T17:03:39.660Z,2025-05-23T09:59:55Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744161055,56,Back,5744161057,285,0,5744876131,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822891,49,50,1,2,58,b2vft81kyjurzbmekvgrqwr64,1,66.4,19.8,2025-05-22T17:03:39.660Z,2025-05-23T10:33:39Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744885925,233,30,5744161131,56,Right,5744161133,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822893,30,7,1,2,58,8cfkisxf1fkxdqtt6tx1tup48,0,33.6,80.2,2025-05-22T17:03:39.661Z,2025-05-23T10:33:39Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744876093,56,Back,5744876143,385,,5744885921,233,49,5744876145,178,,5744876095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822921,50,1,1,3,0,b2vft81kyjurzbmekvgrqwr64,1,69.6,28.0,2025-05-22T17:03:41.122Z,2025-05-22T17:03:45Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744161259,141,56.9,5744161261,212,20.1,5744161263,213,1.78,5744161257,140,65.6,5744161255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822931,51,1,1,3,4,b2vft81kyjurzbmekvgrqwr64,1,67.2,62.7,2025-05-22T17:03:45.370Z,2025-05-22T17:03:46Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744161309,212,7.2,5744161305,140,74.0,5744161311,213,0.14,5744161303,56,Center,5744161307,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822935,52,1,1,3,5,b2vft81kyjurzbmekvgrqwr64,0,74.0,64.2,2025-05-22T17:03:46.386Z,2025-05-22T19:12:28Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5744161373,233,31,5744161377,286,,5744161371,236,,5744161335,212,3.2,5744161329,56,Center,5744161337,213,5.01,5744161333,141,59.7,5744161331,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822941,31,74,1,3,5,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,48.2,2025-05-22T17:03:46.387Z,2025-05-22T19:04:25Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744161393,233,52,5744161351,56,Back,5744161353,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822963,33,1,1,3,7,8cfkisxf1fkxdqtt6tx1tup48,1,20.2,44.6,2025-05-22T17:03:48.660Z,2025-05-23T10:01:29Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5744161465,212,6.0,5744161461,140,17.9,5744161459,56,Back,5744161463,141,52.6,5744161467,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822973,34,1,1,3,9,8cfkisxf1fkxdqtt6tx1tup48,0,22.2,60.2,2025-05-22T17:03:50.453Z,2025-05-22T17:03:51Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5744161543,233,53,5744161547,286,,5744161515,56,Back,5744161541,236,,5744161521,212,1.3,5744161517,140,22.2,5744161523,213,1.57,5744161519,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822969,53,74,1,3,9,b2vft81kyjurzbmekvgrqwr64,1,70.4,53.0,2025-05-22T17:03:50.454Z,2025-05-22T17:14:10Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744161501,285,,5744161563,233,34,5744161499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817822999,35,1,1,3,12,8cfkisxf1fkxdqtt6tx1tup48,1,10.4,70.9,2025-05-22T17:03:53.549Z,2025-05-22T17:03:55Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744161667,141,93.3,5744161663,56,Back,5744161671,213,0.95,5744161665,140,20.8,5744161669,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823017,36,1,1,3,14,8cfkisxf1fkxdqtt6tx1tup48,1,20.9,93.9,2025-05-22T17:03:55.180Z,2025-05-22T17:03:57Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5744161797,141,88.9,5744161793,56,Back,5744161799,212,5.4,5744161801,213,3.82,5744161795,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823035,37,1,1,3,16,8cfkisxf1fkxdqtt6tx1tup48,1,16.9,88.9,2025-05-22T17:03:57.740Z,2025-05-22T17:04:00Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744161895,140,7.2,5744161899,212,22.9,5744161901,213,4.25,5744161893,56,Back,5744161897,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823077,38,1,1,3,19,8cfkisxf1fkxdqtt6tx1tup48,1,7.2,58.7,2025-05-22T17:04:00.180Z,2025-05-22T17:04:04Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5744162129,140,39.3,5744162127,56,Back,5744162135,213,0.37,5744162133,212,36.2,5744162137,1,,5744162125,157,,5744162131,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823081,39,4,1,3,23,8cfkisxf1fkxdqtt6tx1tup48,1,40.6,78.4,2025-05-22T17:04:04.412Z,2025-05-22T19:04:18Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5744162231,56,Back,5744162229,295,,5744162233,152,,5744162407,233,54,5744162227,13,,5744162235,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823091,54,4,1,3,23,b2vft81kyjurzbmekvgrqwr64,0,59.4,21.6,2025-05-22T17:04:04.413Z,2025-05-22T19:04:18Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744162385,295,,5744162435,233,39,5744162389,152,,5744162391,285,,5744162387,56,Center,5744162383,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823203,40,1,1,3,39,8cfkisxf1fkxdqtt6tx1tup48,1,34.3,77.8,2025-05-22T17:04:20.590Z,2025-05-22T17:04:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744162875,152,,5744162885,213,1.21,5744162873,5,,5744162883,212,13.6,5744162877,56,Back,5744162881,141,96.5,5744162879,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823233,41,1,1,3,41,8cfkisxf1fkxdqtt6tx1tup48,1,39.9,94.1,2025-05-22T17:04:22.060Z,2025-05-22T17:04:28Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744163087,140,31.3,5744163091,212,14.7,5744163089,141,77.0,5744163093,213,4.05,5744163085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823257,42,1,1,3,47,8cfkisxf1fkxdqtt6tx1tup48,1,39.9,75.4,2025-05-22T17:04:28.708Z,2025-05-22T17:04:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744163225,56,Back,5744163237,212,13.9,5744163233,141,93.3,5744163229,140,33.5,5744163241,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823507,43,1,1,3,51,8cfkisxf1fkxdqtt6tx1tup48,0,33.9,93.8,2025-05-22T17:04:32.124Z,2025-05-22T17:15:44Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744164635,141,59.7,5744164629,155,,5744164639,213,5.88,5744164631,56,Center,5744164641,1,,5744164637,212,59.5,5744164633,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823367,56,1,1,3,55,b2vft81kyjurzbmekvgrqwr64,1,12.3,47.2,2025-05-22T17:04:36.777Z,2025-05-22T17:04:46Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5744163791,212,8.1,5744163779,56,Back,5744163795,213,5.47,5744163783,140,17.6,5744163787,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823399,57,1,1,4,5,b2vft81kyjurzbmekvgrqwr64,1,23.1,41.8,2025-05-22T17:04:46.337Z,2025-05-22T17:04:49Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744163955,56,Back,5744163961,212,16.5,5744163959,141,18.0,5744163963,213,4.90,5744163957,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823415,58,1,1,4,8,b2vft81kyjurzbmekvgrqwr64,1,26.0,19.1,2025-05-22T17:04:49.273Z,2025-05-22T17:04:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744164055,141,9.2,5744164059,213,5.53,5744164051,56,Back,5744164053,140,32.8,5744164057,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823445,59,1,1,4,11,b2vft81kyjurzbmekvgrqwr64,1,29.7,14.6,2025-05-22T17:04:52.008Z,2025-05-22T17:04:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744164239,140,24.9,5744164243,212,31.8,5744164237,56,Back,5744164241,141,60.8,5744164245,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823461,60,1,1,4,16,b2vft81kyjurzbmekvgrqwr64,1,25.1,54.2,2025-05-22T17:04:57.904Z,2025-05-22T17:05:00Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744164331,212,26.7,5744164333,213,0.83,5744164325,56,Back,5744164329,141,83.3,5744164327,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823485,61,1,1,4,19,b2vft81kyjurzbmekvgrqwr64,1,43.0,86.5,2025-05-22T17:05:00.176Z,2025-05-23T10:03:15Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744164491,213,6.13,5744164485,140,56.8,5744164487,141,83.2,5744164483,56,Left,5744164489,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823499,62,1,1,4,23,b2vft81kyjurzbmekvgrqwr64,1,59.3,86.7,2025-05-22T17:05:04.409Z,2025-05-23T10:03:07Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744164581,140,80.2,5744164587,213,0.22,5744164583,141,94.0,5744164585,212,22.5,5744164579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823503,63,1,1,4,25,b2vft81kyjurzbmekvgrqwr64,0,79.7,90.3,2025-05-22T17:05:06.425Z,2025-05-23T10:03:23Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744164615,213,5.12,5744164605,155,,5744876719,224,,5744164603,2,,5744164607,56,Center,5744164611,141,56.4,5744164609,140,89.3,5744876721,72,,5744164613,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823511,44,52,1,4,27,8cfkisxf1fkxdqtt6tx1tup48,1,3.1,43.1,2025-05-22T17:05:08.821Z,2025-05-23T10:03:28Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5744876743,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823581,46,1,1,4,38,8cfkisxf1fkxdqtt6tx1tup48,0,11.1,55.2,2025-05-22T17:05:19.620Z,2025-05-23T10:04:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5744164973,198,,5744164969,157,,5744164983,140,46.0,5744164977,56,Back,5744164989,212,38.0,5744164991,213,6.01,5744164993,1,,5744164985,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823595,64,1,1,4,40,b2vft81kyjurzbmekvgrqwr64,1,51.9,57.5,2025-05-22T17:05:21.904Z,2025-05-23T10:05:01Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744877133,3,,5744877137,141,78.7,5744877141,213,1.00,5744877139,212,17.1,5744165049,56,Center,5744877135,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823619,66,1,1,4,43,b2vft81kyjurzbmekvgrqwr64,1,58.3,76.9,2025-05-22T17:05:24.064Z,2025-05-23T10:05:13Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744165151,56,Center,5744165157,212,11.7,5744165153,140,67.5,5744165155,141,67.3,5744165159,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823631,67,1,1,4,45,b2vft81kyjurzbmekvgrqwr64,1,71.4,66.2,2025-05-22T17:05:25.960Z,2025-05-23T10:05:18Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5744165235,56,Center,5744165239,141,77.9,5744165241,212,13.7,5744165243,213,2.52,5744165237,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823637,68,1,1,4,47,b2vft81kyjurzbmekvgrqwr64,1,62.3,71.5,2025-05-22T17:05:28.888Z,2025-05-22T17:05:30Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744165279,212,16.4,5744165281,213,0.76,5744165277,141,88.1,5744165273,56,Left,5744165275,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823653,69,1,1,4,49,b2vft81kyjurzbmekvgrqwr64,1,73.6,88.1,2025-05-22T17:05:30.241Z,2025-05-22T17:05:32Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744165357,213,3.76,5744165353,141,79.0,5744165349,56,Left,5744165351,140,65.4,5744165355,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823681,70,1,1,4,51,b2vft81kyjurzbmekvgrqwr64,1,64.4,86.5,2025-05-22T17:05:32.472Z,2025-05-23T10:05:28Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744165485,140,62.3,5744165491,213,4.51,5744165489,212,10.8,5744165483,56,Center,5744165487,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823699,71,1,1,4,54,b2vft81kyjurzbmekvgrqwr64,1,57.4,65.4,2025-05-22T17:05:35.744Z,2025-05-22T17:05:41Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744165619,141,18.3,5744165621,212,37.9,5744165617,140,76.7,5744165623,213,5.28,5744165615,56,Right,5744165625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823711,72,1,1,5,0,b2vft81kyjurzbmekvgrqwr64,1,76.3,20.9,2025-05-22T17:05:41.064Z,2025-05-22T17:05:43Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744165715,212,15.4,5744165713,141,34.6,5744165709,56,Center,5744165717,213,2.49,5744165711,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823715,73,1,1,5,2,b2vft81kyjurzbmekvgrqwr64,1,64.7,34.5,2025-05-22T17:05:42.943Z,2025-05-22T17:05:44Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744165735,56,Center,5744165737,140,65.6,5744165743,213,1.41,5744165741,212,6.1,5744165739,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823723,74,1,1,5,3,b2vft81kyjurzbmekvgrqwr64,1,65.6,43.3,2025-05-22T17:05:44.384Z,2025-05-22T17:05:45Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744165783,213,5.04,5744165777,140,70.7,5744165781,212,16.7,5744165779,141,20.0,5744165775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823729,75,1,1,5,4,b2vft81kyjurzbmekvgrqwr64,1,71.8,14.1,2025-05-22T17:05:45.432Z,2025-05-23T10:05:57Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744165817,212,5.8,5744165813,140,67.1,5744165811,56,Right,5744165819,213,2.59,5744165815,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823733,76,1,1,5,5,b2vft81kyjurzbmekvgrqwr64,1,63.0,16.2,2025-05-22T17:05:46.488Z,2025-05-23T10:06:01Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744165845,212,13.7,5744165839,56,Center,5744165841,140,72.9,5744165843,141,29.3,5744165847,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823751,77,1,1,5,6,b2vft81kyjurzbmekvgrqwr64,0,72.0,39.4,2025-05-22T17:05:47.384Z,2025-05-22T17:05:52Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744165993,286,,5744165931,212,5.6,5744165933,213,5.87,5744165925,56,Center,5744165929,141,36.1,5744165989,233,48,5744165927,140,76.9,5744165987,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823765,48,74,1,5,6,8cfkisxf1fkxdqtt6tx1tup48,1,23.9,70.3,2025-05-22T17:05:47.385Z,2025-05-22T19:04:25Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744166121,233,77,5744165967,56,Back,5744165969,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823761,47,5,1,5,7,8cfkisxf1fkxdqtt6tx1tup48,0,19.7,100.8,2025-05-22T17:05:48.652Z,2025-05-22T19:05:22Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744166763,233,78,5744165949,347,,5744165947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823773,78,5,1,5,7,b2vft81kyjurzbmekvgrqwr64,1,80.3,-0.8,2025-05-22T17:05:48.652Z,2025-05-22T19:05:22Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744166011,56,Right,5744166753,233,47,5744166013,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823779,79,1,1,5,13,b2vft81kyjurzbmekvgrqwr64,1,75.8,0.0,2025-05-22T17:05:54.056Z,2025-05-22T17:05:55Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744166053,213,1.70,5744166045,56,Right,5744166051,212,13.8,5744166047,140,74.1,5744166043,107,,5744166049,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823783,80,1,1,5,14,b2vft81kyjurzbmekvgrqwr64,1,74.1,18.8,2025-05-22T17:05:55.032Z,2025-05-23T10:06:31Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744166079,213,4.99,5744166075,141,9.1,5744166077,212,6.9,5744166073,140,75.9,5744166071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823793,81,1,1,5,15,b2vft81kyjurzbmekvgrqwr64,0,75.9,9.1,2025-05-22T17:05:56.341Z,2025-05-22T17:05:57Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744166149,213,0.25,5744166145,141,12.3,5744166147,212,8.8,5744166143,140,84.0,5744166141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
