id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2754068137,32,1,1,3,16,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2024-12-01T14:06:14.235Z,2024-12-01T14:06:19Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5395292285,233,29,5395291961,6,,5395291971,140,97.5,5395291975,141,48.7,5395291957,2,,5395291965,223,,5395291979,212,34.6,5395291969,56,Center,5395291983,213,4.65,5395291987,1,5395291963,155,,,,,,,,,,,,,,,,,,,,,,,
2754068179,29,11,1,3,21,dbl7ir1qugqz8nvp1vzn8im50,1,8.1,54.2,2024-12-01T14:06:18.667Z,2024-12-01T14:06:19Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5395292211,88,,5395292315,233,32,5395292209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754068401,30,1,1,3,24,dbl7ir1qugqz8nvp1vzn8im50,1,12.0,56.6,2024-12-01T14:06:22.372Z,2024-12-01T14:06:27Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5395293365,141,77.9,5395293359,123,,5395293363,140,27.3,5395293367,212,21.6,5395293361,56,Back,5395293371,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754068637,31,1,1,3,29,dbl7ir1qugqz8nvp1vzn8im50,1,30.6,84.7,2024-12-01T14:06:26.931Z,2024-12-01T14:06:38Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5395294653,141,93.0,5395294657,213,0.32,5395294651,140,47.0,5395294649,56,Back,5395294655,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754068669,32,1,1,3,40,dbl7ir1qugqz8nvp1vzn8im50,0,93.3,76.4,2024-12-01T14:06:37.916Z,2024-12-01T14:06:39Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395294781,212,5.0,5395294775,56,Center,5395294779,141,69.1,5395294771,2,,5395294783,213,4.78,5395294777,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754068661,33,61,1,3,40,ajtb177oqwawkdwbqhldmq6mx,1,7.4,26.7,2024-12-01T14:06:38.350Z,2024-12-01T14:06:38Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5395294723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754068711,33,6,1,3,41,dbl7ir1qugqz8nvp1vzn8im50,1,93.2,71.4,2024-12-01T14:06:39.082Z,2024-12-01T14:58:17Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395294991,56,Center,5395294995,73,,5395295051,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754068685,34,6,1,3,41,ajtb177oqwawkdwbqhldmq6mx,0,6.8,28.6,2024-12-01T14:06:39.082Z,2024-12-01T14:06:43Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5395294953,73,,5395295109,233,33,5395294951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754069455,34,1,1,4,11,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,99.5,2024-12-01T14:07:09.412Z,2024-12-01T14:07:21Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,1.0,,5395298891,6,,5395298901,141,39.5,5395298899,140,95.3,5395298905,213,4.60,5395298895,223,,5395298889,2,,5395299993,210,15,5395298907,1,,5395298897,56,Center,5395299995,154,5395298903,212,41.0,5395298893,155,,,,,,,,,,,,,,,,,,,,
2754069465,35,15,1,4,14,dbl7ir1qugqz8nvp1vzn8im50,1,96.2,39.7,2024-12-01T14:07:12.491Z,2024-12-01T16:32:26Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395300059,29,,5395300067,102,48.1,5395299529,15,,5395298967,56,Center,5395300073,147,47.5,5395300113,233,35,5395300063,55,34,5395298965,60,,5395299527,25,,5395299533,328,5395300061,154,,5395300071,146,99.4,5396180767,80,5395300069,103,19.0,,,,,,,,,,,,,,
2754069503,35,10,1,4,14,ajtb177oqwawkdwbqhldmq6mx,1,1.2,54.0,2024-12-01T14:07:12.591Z,2024-12-01T14:07:22Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395299151,182,,5395299153,56,Back,5395299147,173,,5395299149,178,,5395300151,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754069483,36,6,1,4,16,dbl7ir1qugqz8nvp1vzn8im50,1,97.4,43.6,2024-12-01T14:07:13.836Z,2024-12-01T14:58:17Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395299113,75,,5395299111,56,Center,5395299397,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754069515,36,6,1,4,16,ajtb177oqwawkdwbqhldmq6mx,0,2.6,56.4,2024-12-01T14:07:13.836Z,2024-12-01T14:58:18Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395299351,73,,5395299413,233,36,5395299349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754070313,37,1,1,4,42,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,0.5,2024-12-01T14:07:39.811Z,2024-12-01T14:07:56Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,1.0,,5395303303,1,,5395303297,141,53.9,5395303293,56,Center,5395304459,210,13,5395303287,6,,5395303295,140,87.4,5395303299,212,38.5,5395303291,224,,5395303301,213,1.91,5395303289,155,5395303285,2,,5395304461,154,,,,,,,,,,,,,,,,,,,,
2754070319,38,13,1,4,48,dbl7ir1qugqz8nvp1vzn8im50,1,90.8,55.6,2024-12-01T14:07:46.436Z,2024-12-01T16:33:29Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395304473,55,37,5395304477,102,47.2,5395304483,231,50.7,5395304467,74,,5395303989,15,,5395304481,230,99.0,5395303349,17,,5395303351,56,Center,5395304471,154,,5395303993,328,5395303987,25,,5395304469,29,,5395304479,103,,,,73.6,,,,,,,,,,,,,
2754070977,37,5,1,4,49,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,45.4,2024-12-01T14:07:47.202Z,2024-12-01T15:03:22Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395306887,233,39,5395306801,56,Back,5395306803,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754070339,39,5,1,4,49,dbl7ir1qugqz8nvp1vzn8im50,0,101.2,54.6,2024-12-01T14:07:47.202Z,2024-12-01T15:03:23Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395306911,233,37,5395303447,56,Center,5395303451,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071171,38,1,1,5,15,ajtb177oqwawkdwbqhldmq6mx,1,4.4,38.5,2024-12-01T14:08:13.586Z,2024-12-01T14:08:22Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5395307845,141,51.0,5395307849,213,1.66,5395307847,212,8.5,5395307841,56,Back,5395307839,124,,5395307843,140,3.7,5395307853,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071259,39,1,1,5,24,ajtb177oqwawkdwbqhldmq6mx,1,8.7,48.5,2024-12-01T14:08:22.210Z,2024-12-01T14:08:26Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395308281,140,46.6,5395308293,1,,5395308289,213,0.10,5395308285,212,40.0,5395308283,141,54.6,5395308277,155,,5395308279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071267,40,50,1,5,28,ajtb177oqwawkdwbqhldmq6mx,1,46.2,54.0,2024-12-01T14:08:25.899Z,2024-12-01T15:03:08Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5395308335,286,,5395308331,56,Back,5395308761,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071327,40,7,1,5,28,dbl7ir1qugqz8nvp1vzn8im50,1,53.8,46.0,2024-12-01T14:08:25.900Z,2024-12-01T15:03:07Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395308647,56,Center,5395308743,233,40,5395308649,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071341,41,4,1,5,31,dbl7ir1qugqz8nvp1vzn8im50,1,51.2,49.7,2024-12-01T14:08:28.914Z,2024-12-01T14:08:35Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395308839,56,Center,5395308837,13,,5395308843,265,,5395308867,233,41,5395308845,286,,5395308841,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071319,41,4,1,5,31,ajtb177oqwawkdwbqhldmq6mx,0,48.8,50.3,2024-12-01T14:08:28.915Z,2024-12-01T14:08:34Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5395308725,152,,5395308729,285,,5395308723,56,Back,5395308727,265,,5395308721,13,,5395308915,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071497,42,1,1,5,36,dbl7ir1qugqz8nvp1vzn8im50,1,53.8,47.6,2024-12-01T14:08:34.420Z,2024-12-01T14:14:31Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395309581,152,,5395309587,141,17.6,5395309585,140,49.7,5395309583,56,Back,5395309591,212,20.8,5395309595,213,4.50,5395309579,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071565,43,1,1,5,40,dbl7ir1qugqz8nvp1vzn8im50,1,49.7,17.6,2024-12-01T14:08:37.884Z,2024-12-01T14:14:32Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395309935,213,2.89,5395309931,141,24.0,5395309929,140,33.3,5395309933,212,17.8,5395309927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071613,44,1,1,5,43,dbl7ir1qugqz8nvp1vzn8im50,1,33.3,24.0,2024-12-01T14:08:40.948Z,2024-12-01T14:14:29Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395310203,212,32.6,5395310201,141,10.4,5395310197,56,Right,5395310207,1,,5395310199,140,63.1,5395310205,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071709,45,1,1,5,46,dbl7ir1qugqz8nvp1vzn8im50,1,63.6,11.3,2024-12-01T14:08:43.604Z,2024-12-01T14:08:46Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395310731,212,22.7,5395310725,56,Right,5395310729,141,11.1,5395310733,213,6.28,5395310727,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071753,46,1,1,5,49,dbl7ir1qugqz8nvp1vzn8im50,1,87.0,11.1,2024-12-01T14:08:46.796Z,2024-12-01T14:08:49Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395310989,213,0.75,5395310985,141,24.9,5395310987,212,13.7,5395310981,56,Center,5395310983,140,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071781,47,1,1,5,51,dbl7ir1qugqz8nvp1vzn8im50,0,96.5,24.9,2024-12-01T14:08:48.941Z,2024-12-01T14:08:49Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395311149,212,11.2,5395311145,140,95.2,5395311147,141,41.3,5395311143,56,Center,5395311151,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071863,42,12,1,5,53,ajtb177oqwawkdwbqhldmq6mx,1,4.4,54.9,2024-12-01T14:08:50.675Z,2024-12-01T14:08:54Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395311631,140,4.2,5395311717,167,,5395311637,213,1.58,5395311635,212,32.0,5395311633,141,100.0,5395311629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071873,43,5,1,5,55,ajtb177oqwawkdwbqhldmq6mx,0,5.7,102.0,2024-12-01T14:08:53.300Z,2024-12-01T15:03:24Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395311685,56,Back,5395312237,233,48,5395311687,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754071937,48,5,1,5,55,dbl7ir1qugqz8nvp1vzn8im50,1,94.3,-2.0,2024-12-01T14:08:53.300Z,2024-12-01T15:03:23Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395312015,56,Right,5395312159,233,43,5395312017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754072341,49,1,1,6,15,dbl7ir1qugqz8nvp1vzn8im50,0,90.4,0.0,2024-12-01T14:09:12.708Z,2024-12-01T14:09:14Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395314197,213,1.21,5395314191,141,21.0,5395314183,107,,5395314187,56,Right,5395314193,212,16.7,5395314189,140,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754072345,44,8,1,6,17,ajtb177oqwawkdwbqhldmq6mx,1,5.8,82.4,2024-12-01T14:09:15.018Z,2024-12-01T14:09:15Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395314217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754072443,45,1,1,6,18,ajtb177oqwawkdwbqhldmq6mx,0,4.2,89.0,2024-12-01T14:09:16.395Z,2024-12-01T14:09:18Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395314691,1,,5395314683,140,30.6,5395314681,56,Back,5395314687,212,29.1,5395314679,157,,5395314685,141,100.0,5395314689,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754072455,46,5,1,6,20,ajtb177oqwawkdwbqhldmq6mx,0,31.8,102.0,2024-12-01T14:09:18.024Z,2024-12-01T15:03:24Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395314741,56,Back,5395314743,347,,5395316565,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754072789,50,5,1,6,20,dbl7ir1qugqz8nvp1vzn8im50,1,68.2,-2.0,2024-12-01T14:09:18.024Z,2024-12-01T15:03:24Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395316383,56,Right,5395316507,233,46,5395316385,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754072905,51,1,1,6,34,dbl7ir1qugqz8nvp1vzn8im50,1,77.3,0.0,2024-12-01T14:09:31.909Z,2024-12-01T14:26:29Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395317021,1,,5395317011,56,Center,5395317017,212,21.7,5395317013,140,87.0,5395317019,213,1.08,5395317015,141,26.1,5395317009,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074319,55,83,1,6,37,ajtb177oqwawkdwbqhldmq6mx,0,27.6,69.0,2024-12-01T14:09:35.058Z,2024-12-01T14:10:45Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5395324977,399,axyrfq1u8nwcj2ss5498u8qhg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754072915,52,50,1,6,38,dbl7ir1qugqz8nvp1vzn8im50,1,79.6,21.8,2024-12-01T14:09:36.526Z,2024-12-01T15:03:08Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5395317695,233,47,5395317071,56,Center,5395317073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754072999,47,7,1,6,38,ajtb177oqwawkdwbqhldmq6mx,1,20.4,78.2,2024-12-01T14:09:36.527Z,2024-12-01T15:03:08Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5395317429,56,Back,5395317645,233,52,5395317433,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073055,49,1,1,6,42,ajtb177oqwawkdwbqhldmq6mx,0,28.3,83.2,2024-12-01T14:09:39.771Z,2024-12-01T14:11:39Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5395330111,212,7.8,5395332353,236,,5395317749,56,Back,5395332359,286,,5395330109,141,75.0,5395332355,233,53,5395330113,213,5.49,5395330107,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073037,53,74,1,6,42,dbl7ir1qugqz8nvp1vzn8im50,1,74.0,16.7,2024-12-01T14:09:39.772Z,2024-12-01T14:25:43Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395332423,233,49,5395332305,285,,5395317663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092803,225,1,1,6,42,dbl7ir1qugqz8nvp1vzn8im50,1,76.4,15.8,2024-12-01T14:09:40.519Z,2024-12-01T14:25:53Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395423571,212,6.3,5395423561,56,Right,5395423573,213,3.58,5395423569,141,11.9,5395423565,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073085,54,1,1,6,43,dbl7ir1qugqz8nvp1vzn8im50,1,73.2,9.4,2024-12-01T14:09:40.788Z,2024-12-01T14:09:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395317917,213,1.92,5395317911,140,68.9,5395317913,141,27.9,5395317915,212,13.4,5395317909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073119,55,1,1,6,45,dbl7ir1qugqz8nvp1vzn8im50,1,68.9,27.9,2024-12-01T14:09:43.524Z,2024-12-01T14:09:45Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395318081,141,9.2,5395318085,213,4.24,5395318077,56,Right,5395318083,212,14.3,5395318079,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073267,56,1,1,6,47,dbl7ir1qugqz8nvp1vzn8im50,1,62.7,9.2,2024-12-01T14:09:45.580Z,2024-12-01T14:09:51Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395318883,213,6.15,5395318877,140,80.6,5395318881,212,19.0,5395318879,141,5.6,5395318875,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073353,57,1,1,6,53,dbl7ir1qugqz8nvp1vzn8im50,1,84.9,8.0,2024-12-01T14:09:50.925Z,2024-12-01T14:09:55Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395319371,155,,5395319383,141,28.3,5395319367,2,,5395319375,56,Center,5395319379,140,95.0,5395319393,213,0.92,5395319387,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073383,58,1,1,6,58,dbl7ir1qugqz8nvp1vzn8im50,0,97.4,26.7,2024-12-01T14:09:55.612Z,2024-12-01T14:09:57Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395319493,213,1.61,5395319661,236,,5395319667,286,,5395319487,140,97.2,5395319489,141,34.6,5395319485,56,Center,5395319663,233,50,5395319491,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073399,50,74,1,6,58,ajtb177oqwawkdwbqhldmq6mx,1,3.7,68.1,2024-12-01T14:09:55.613Z,2024-12-01T14:58:36Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5395319601,285,,5395319599,56,Back,5395319705,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073393,59,43,1,6,59,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-12-01T14:09:56.740Z,2024-12-01T14:10:14Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395319753,75,0,5395321275,144,6,5395319817,233,51,5395319749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073423,51,6,1,6,59,ajtb177oqwawkdwbqhldmq6mx,0,16.6,76.4,2024-12-01T14:09:57.017Z,2024-12-01T14:58:18Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5395321917,233,60,5395319765,73,,5395319763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073751,60,6,1,6,59,dbl7ir1qugqz8nvp1vzn8im50,1,83.4,23.6,2024-12-01T14:09:57.017Z,2024-12-01T14:58:18Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395321883,233,51,5395321471,56,Center,5395321475,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073939,61,1,1,7,23,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2024-12-01T14:10:21.157Z,2024-12-01T14:10:23Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5395322349,141,44.0,5395322341,224,,5395322347,140,89.5,5395322351,212,31.4,5395322339,155,,5395322335,2,,5395322337,6,,5395322353,213,1.91,5395322343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754073967,52,12,1,7,26,ajtb177oqwawkdwbqhldmq6mx,1,8.1,52.5,2024-12-01T14:10:24.018Z,2024-12-01T14:10:27Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5395322483,212,14.6,5395322477,56,Back,5395322519,15,,5395322479,140,20.6,5395322481,141,61.8,5395322485,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074003,62,15,1,7,28,dbl7ir1qugqz8nvp1vzn8im50,1,75.9,29.7,2024-12-01T14:10:25.901Z,2024-12-01T16:34:04Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395323337,458,,5395322659,18,,5395323341,147,35.0,5395323327,78,,5395323333,103,19,5395323407,233,53,5395323345,231,46.8,5395323331,102,49.0,5395322661,56,Center,5395322979,82,5395322975,20,,5395323343,230,98.0,5395323339,146,5395323335,215,,82.5,5395323325,25,,,,,,,,,,,
2754074033,53,10,1,7,28,ajtb177oqwawkdwbqhldmq6mx,1,15.1,63.2,2024-12-01T14:10:26.001Z,2024-12-01T14:10:33Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5395322821,56,Back,5395323427,233,62,5395322819,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074067,54,5,1,7,31,ajtb177oqwawkdwbqhldmq6mx,0,26.8,101.6,2024-12-01T14:10:28.955Z,2024-12-01T15:03:25Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5395323027,347,,5395323023,56,Back,5395332987,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074467,63,5,1,7,31,dbl7ir1qugqz8nvp1vzn8im50,1,73.2,-1.6,2024-12-01T14:10:28.955Z,2024-12-01T15:03:25Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395325103,56,Right,5395325105,347,,5395332937,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074639,64,1,1,7,49,dbl7ir1qugqz8nvp1vzn8im50,1,73.4,0.0,2024-12-01T14:10:46.941Z,2024-12-01T14:10:53Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395325883,212,17.1,5395325877,56,Right,5395325875,107,,5395325879,140,88.0,5395325887,213,0.45,5395325881,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074663,65,1,1,7,56,dbl7ir1qugqz8nvp1vzn8im50,0,91.2,7.9,2024-12-01T14:10:53.621Z,2024-12-01T14:10:55Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5395325953,56,Right,5395326175,236,,5395326183,286,,5395326177,233,56,5395325965,212,1.9,5395325957,140,89.5,5395325961,141,7.1,5395325967,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074681,56,74,1,7,56,ajtb177oqwawkdwbqhldmq6mx,1,11.1,94.7,2024-12-01T14:10:53.622Z,2024-12-01T14:58:36Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395326241,233,65,5395326075,56,Back,5395326077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074731,66,1,1,7,57,dbl7ir1qugqz8nvp1vzn8im50,0,93.6,8.2,2024-12-01T14:10:55.028Z,2024-12-01T14:10:56Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5395326321,56,Center,5395326327,212,22.6,5395326323,140,89.8,5395326329,213,1.75,5395326325,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074829,57,12,1,7,59,ajtb177oqwawkdwbqhldmq6mx,1,5.9,74.5,2024-12-01T14:10:57.602Z,2024-12-01T14:10:59Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395326923,212,36.2,5395326921,141,74.7,5395326917,56,Back,5395326925,213,0.00,5395326919,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074825,67,44,1,8,1,dbl7ir1qugqz8nvp1vzn8im50,1,59.2,24.5,2024-12-01T14:10:59.221Z,2024-12-01T14:58:30Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395326901,56,Center,5395326903,286,,5395327023,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074837,58,44,1,8,1,ajtb177oqwawkdwbqhldmq6mx,0,40.8,75.5,2024-12-01T14:10:59.222Z,2024-12-01T14:58:30Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5395327061,233,67,5395326961,285,,5395326959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754074961,68,1,1,8,1,dbl7ir1qugqz8nvp1vzn8im50,1,58.5,23.1,2024-12-01T14:10:59.492Z,2024-12-01T14:11:03Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395327651,213,5.73,5395327649,212,21.4,5395327631,3,,5395327643,141,6.5,5395327639,140,75.8,5395327635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
