id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2785225559,24,1,1,1,58,b8oqgvx1ijeyn6y1cn6929ix4,1,4.7,61.8,2025-03-08T14:02:14.880Z,2025-03-08T14:02:16Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564751137,213,4.86,5564751129,56,Back,5564751131,140,5.9,5564751135,212,8.5,5564751167,189,,5564751141,237,,5564751127,124,,5564751133,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225629,25,1,1,2,3,b8oqgvx1ijeyn6y1cn6929ix4,1,10.7,43.7,2025-03-08T14:02:19.585Z,2025-03-08T14:03:04Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564751537,141,93.0,5564751543,1,,5564751535,140,30.3,5564751533,56,Back,5564751539,212,39.3,5564751541,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225633,26,1,1,2,6,b8oqgvx1ijeyn6y1cn6929ix4,0,39.5,94.4,2025-03-08T14:02:22.936Z,2025-03-08T14:02:23Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564751551,141,83.3,5564751553,212,21.2,5564751555,213,5.92,5564751549,140,58.4,5564751547,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225641,28,8,1,2,8,dbl7ir1qugqz8nvp1vzn8im50,1,41.8,29.5,2025-03-08T14:02:24.066Z,2025-03-08T14:02:24Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564751587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225691,27,1,1,2,10,b8oqgvx1ijeyn6y1cn6929ix4,1,53.1,86.9,2025-03-08T14:02:26.560Z,2025-03-08T14:09:49Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5564751861,56,Left,5564751867,212,6.2,5564751865,141,81.7,5564751863,140,58.0,5564751869,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225701,28,1,1,2,11,b8oqgvx1ijeyn6y1cn6929ix4,1,58.0,81.7,2025-03-08T14:02:27.720Z,2025-03-08T14:02:28Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5564751931,213,1.79,5564751929,212,9.5,5564751923,56,Left,5564751927,141,95.3,5564751925,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225707,29,1,1,2,12,b8oqgvx1ijeyn6y1cn6929ix4,1,56.0,95.3,2025-03-08T14:02:28.544Z,2025-03-08T14:02:29Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5564751967,141,87.1,5564751969,212,9.2,5564751963,56,Back,5564751971,213,3.79,5564751965,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225781,30,1,1,2,13,b8oqgvx1ijeyn6y1cn6929ix4,1,49.0,87.1,2025-03-08T14:02:29.216Z,2025-03-08T14:02:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564752367,141,78.4,5564752369,212,16.9,5564752363,56,Back,5564752371,213,3.50,5564752365,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225797,31,1,1,2,19,b8oqgvx1ijeyn6y1cn6929ix4,1,32.3,67.0,2025-03-08T14:02:35.673Z,2025-03-08T14:02:37Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564752475,141,47.3,5564752477,212,13.9,5564752479,213,4.44,5564752471,56,Back,5564752473,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225857,32,1,1,2,21,b8oqgvx1ijeyn6y1cn6929ix4,1,30.0,46.9,2025-03-08T14:02:37.785Z,2025-03-08T14:02:41Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564752783,140,37.0,5564752789,213,5.66,5564752781,56,Back,5564752787,212,9.0,5564752785,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225865,33,61,1,2,25,b8oqgvx1ijeyn6y1cn6929ix4,0,37.0,39.2,2025-03-08T14:02:41.295Z,2025-03-08T14:02:41Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5564752807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225883,29,4,1,2,27,dbl7ir1qugqz8nvp1vzn8im50,1,65.0,73.8,2025-03-08T14:02:43.160Z,2025-03-08T14:02:47Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564753211,233,34,5564752949,13,,5564753181,295,,5564752957,286,,5564752953,152,,5564752951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785225879,34,4,1,2,27,b8oqgvx1ijeyn6y1cn6929ix4,0,35.0,26.2,2025-03-08T14:02:43.161Z,2025-03-08T14:02:47Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5564753055,285,,5564753047,13,,5564753101,233,29,5564753051,56,Back,5564753049,295,,5564753053,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226283,30,1,1,2,56,dbl7ir1qugqz8nvp1vzn8im50,1,68.1,80.9,2025-03-08T14:03:12.241Z,2025-03-08T15:01:47Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5564755107,56,Center,5564755095,5,,5564755111,141,48.1,5564755099,155,,5564755117,1,,5565036129,154,,5564755113,212,32.3,5564755091,2,,5564755115,213,5.52,5564755109,140,5564755103,152,5565036125,210,90.3,15,,,,,,,,,,,,,,,,,,
2785226287,31,15,1,3,0,dbl7ir1qugqz8nvp1vzn8im50,1,89.0,54.2,2025-03-08T14:03:16.336Z,2025-03-08T16:43:50Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5565036199,154,,5564755633,328,,5564755627,24,,5564755987,103,15.2,5565036195,29,,5564755991,146,98.5,5564755133,56,Center,5564755985,102,48.7,5564755131,17,,5564755993,147,5564756043,233,5564755629,15,49.6,,35,5565036201,55,30,5564755983,78,,,,,,,,,,,,
2785226279,35,10,1,3,0,b8oqgvx1ijeyn6y1cn6929ix4,1,2.1,51.2,2025-03-08T14:03:16.436Z,2025-03-08T14:03:26Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564755085,56,Back,5564755079,173,,5564756067,233,31,5564755239,179,,5564755083,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226293,32,6,1,3,1,dbl7ir1qugqz8nvp1vzn8im50,1,95.0,48.5,2025-03-08T14:03:17.241Z,2025-03-08T15:01:19Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564755187,75,,5564755185,56,Center,5564755389,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226319,36,6,1,3,1,b8oqgvx1ijeyn6y1cn6929ix4,0,5.0,51.5,2025-03-08T14:03:17.241Z,2025-03-08T15:01:19Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564755433,233,32,5564755351,73,,5564755349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226729,33,1,1,3,27,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2025-03-08T14:03:43.608Z,2025-03-08T14:03:46Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5564757625,6,,5564757651,1,,5564757647,213,1.84,5564757633,224,,5564757641,141,51.6,5564757639,140,90.4,5564757629,155,,5564757623,2,,5564757637,56,Center,5564757643,212,,,,,36.0,,,,,,,,,,,,,,,,,,,
2785274887,458,44,1,3,27,b8oqgvx1ijeyn6y1cn6929ix4,1,8.4,53.2,2025-03-08T14:03:43.987Z,2025-03-08T14:55:53Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5565008547,233,380,5565008519,285,,5565008517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785273329,380,44,1,3,28,dbl7ir1qugqz8nvp1vzn8im50,0,91.6,46.8,2025-03-08T14:03:43.988Z,2025-03-08T14:55:54Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5565001415,286,,5565001413,56,Center,5565008561,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226743,37,12,1,3,28,b8oqgvx1ijeyn6y1cn6929ix4,1,7.1,51.8,2025-03-08T14:03:44.600Z,2025-03-08T14:55:57Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564757731,140,12.6,5564757729,56,Back,5564757737,213,5.49,5564757735,212,8.3,5564757733,141,43.1,5564757761,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226779,34,1,1,3,32,dbl7ir1qugqz8nvp1vzn8im50,0,73.0,50.0,2025-03-08T14:03:48.681Z,2025-03-08T14:03:49Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5564757887,212,7.1,5564757883,140,78.4,5564757889,213,5.64,5564757881,56,Center,5564757885,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226789,38,12,1,3,33,b8oqgvx1ijeyn6y1cn6929ix4,1,12.6,43.1,2025-03-08T14:03:49.209Z,2025-03-08T14:03:51Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564757927,56,Back,5564757933,212,13.6,5564757931,141,50.3,5564757929,140,24.7,5564757991,15,,5564757935,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785275241,459,61,1,3,34,b8oqgvx1ijeyn6y1cn6929ix4,1,20.8,51.0,2025-03-08T14:03:49.988Z,2025-03-08T14:56:20Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5565010185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226819,39,61,1,3,35,b8oqgvx1ijeyn6y1cn6929ix4,1,19.8,39.4,2025-03-08T14:03:51.152Z,2025-03-08T14:56:21Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564758081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226865,35,1,1,3,39,dbl7ir1qugqz8nvp1vzn8im50,0,71.6,92.6,2025-03-08T14:03:55.785Z,2025-03-08T14:03:56Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564758321,213,0.66,5564758313,56,Left,5564758319,212,10.3,5564758317,141,100.0,5564758315,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785226873,36,5,1,3,40,dbl7ir1qugqz8nvp1vzn8im50,0,79.4,101.5,2025-03-08T14:03:56.200Z,2025-03-08T17:03:23Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564758347,347,,5564759217,233,40,5564758345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227035,40,5,1,3,40,b8oqgvx1ijeyn6y1cn6929ix4,1,20.6,-1.5,2025-03-08T14:03:56.200Z,2025-03-08T17:03:23Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564759209,233,36,5564759149,56,Back,5564759151,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227179,41,1,1,3,58,b8oqgvx1ijeyn6y1cn6929ix4,1,23.7,0.0,2025-03-08T14:04:14.201Z,2025-03-08T14:04:18Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564759963,56,Right,5564759969,212,30.7,5564759973,1,,5564759967,141,5.6,5564759961,107,,5564759971,213,0.16,5564759965,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227185,42,61,1,4,2,b8oqgvx1ijeyn6y1cn6929ix4,0,60.0,8.3,2025-03-08T14:04:18.649Z,2025-03-08T14:04:19Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564759987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227241,37,1,1,4,3,dbl7ir1qugqz8nvp1vzn8im50,0,30.9,88.3,2025-03-08T14:04:19.665Z,2025-03-08T14:04:23Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564760317,213,0.08,5564760311,140,34.2,5564760345,236,,5564760351,286,,5564760307,157,,5564760347,233,43,5564760315,212,3.5,5564760309,56,Back,5564760313,141,88.7,5564760319,1,,,,,,,,,,,,,,,,,,,,,,,,
2785227199,43,74,1,4,3,b8oqgvx1ijeyn6y1cn6929ix4,1,60.0,8.3,2025-03-08T14:04:19.666Z,2025-03-08T14:04:23Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564760059,56,Right,5564760061,285,,5564760379,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227277,38,3,1,4,6,dbl7ir1qugqz8nvp1vzn8im50,0,36.0,91.6,2025-03-08T14:04:22.031Z,2025-03-08T15:01:21Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564760501,56,Back,5564760597,233,44,5564760601,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227275,44,7,1,4,6,b8oqgvx1ijeyn6y1cn6929ix4,1,64.0,8.4,2025-03-08T14:04:22.032Z,2025-03-08T15:01:20Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564760495,167,,5564760497,56,Right,5564760555,233,38,5564760499,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227317,39,5,1,4,9,dbl7ir1qugqz8nvp1vzn8im50,1,37.8,101.6,2025-03-08T14:04:25.352Z,2025-03-08T17:03:23Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564760693,347,,5564760691,56,Back,5564760705,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227285,45,5,1,4,9,b8oqgvx1ijeyn6y1cn6929ix4,0,62.2,-1.6,2025-03-08T14:04:25.352Z,2025-03-08T17:03:24Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564760541,347,,5564760539,56,Right,5564760761,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227347,40,1,1,4,12,dbl7ir1qugqz8nvp1vzn8im50,1,31.7,100.0,2025-03-08T14:04:28.008Z,2025-03-08T14:04:30Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564760859,107,,5564760863,140,24.7,5564760871,213,4.06,5564760865,141,87.8,5564760861,56,Back,5564760867,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227407,41,1,1,4,13,dbl7ir1qugqz8nvp1vzn8im50,1,24.7,87.8,2025-03-08T14:04:29.880Z,2025-03-08T14:04:34Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564761115,56,Back,5564761117,140,11.7,5564761119,141,56.9,5564761123,213,4.14,5564761121,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227449,42,1,1,4,18,dbl7ir1qugqz8nvp1vzn8im50,1,14.7,49.0,2025-03-08T14:04:34.224Z,2025-03-08T14:04:39Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5564761363,141,12.9,5564761359,56,Back,5564761367,213,5.23,5564761361,140,27.9,5564761365,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227467,43,1,1,4,23,dbl7ir1qugqz8nvp1vzn8im50,1,34.7,24.1,2025-03-08T14:04:39.072Z,2025-03-08T14:04:40Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5564761457,56,Back,5564761465,213,3.43,5564761459,140,20.0,5564761463,212,16.1,5564761461,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227503,44,1,1,4,24,dbl7ir1qugqz8nvp1vzn8im50,1,20.4,17.7,2025-03-08T14:04:40.343Z,2025-03-08T14:04:42Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564761695,140,9.2,5564761701,213,2.13,5564761693,56,Back,5564761699,212,22.0,5564761697,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227557,45,1,1,4,26,dbl7ir1qugqz8nvp1vzn8im50,1,9.2,45.1,2025-03-08T14:04:42.400Z,2025-03-08T14:04:47Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5564761991,140,16.2,5564761989,56,Back,5564761997,213,1.14,5564761995,212,17.5,5564761993,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227605,46,1,1,4,31,dbl7ir1qugqz8nvp1vzn8im50,0,24.9,74.0,2025-03-08T14:04:47.032Z,2025-03-08T14:04:54Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564762203,141,100.0,5564762201,140,45.9,5564762207,213,0.70,5564762199,56,Back,5564762205,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227733,46,5,1,4,34,b8oqgvx1ijeyn6y1cn6929ix4,1,55.5,-2.0,2025-03-08T14:04:50.081Z,2025-03-08T17:03:24Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5564762929,347,,5564762987,233,47,5564762927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227609,47,5,1,4,34,dbl7ir1qugqz8nvp1vzn8im50,0,44.5,102.0,2025-03-08T14:04:50.081Z,2025-03-08T17:03:24Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564762231,347,,5564763017,233,46,5564762227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227783,47,1,1,4,45,b8oqgvx1ijeyn6y1cn6929ix4,1,52.2,0.0,2025-03-08T14:05:01.960Z,2025-03-08T14:05:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564763217,212,32.5,5564763221,1,,5564763211,56,Back,5564763209,107,,5564763215,141,45.4,5564763213,140,44.7,5564763219,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227817,48,1,1,4,49,b8oqgvx1ijeyn6y1cn6929ix4,1,45.0,51.2,2025-03-08T14:05:05.968Z,2025-03-08T14:05:09Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564763489,141,85.7,5564763493,213,1.42,5564763487,140,48.3,5564763491,212,23.7,5564763485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227857,49,1,1,4,53,b8oqgvx1ijeyn6y1cn6929ix4,1,46.9,86.9,2025-03-08T14:05:09.664Z,2025-03-08T14:05:13Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5564763711,212,14.2,5564763709,141,74.2,5564763705,56,Back,5564763713,213,3.80,5564763707,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227893,50,1,1,4,57,b8oqgvx1ijeyn6y1cn6929ix4,1,33.4,76.0,2025-03-08T14:05:13.665Z,2025-03-08T14:05:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564763965,140,26.9,5564763971,213,4.36,5564763967,141,48.8,5564763969,212,19.7,5564763963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227919,51,1,1,5,1,b8oqgvx1ijeyn6y1cn6929ix4,1,27.6,43.9,2025-03-08T14:05:16.993Z,2025-03-08T14:05:19Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564764095,56,Back,5564764101,212,25.0,5564764103,213,5.11,5564764099,141,10.0,5564764097,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227963,52,1,1,5,3,b8oqgvx1ijeyn6y1cn6929ix4,1,39.1,12.2,2025-03-08T14:05:19.232Z,2025-03-08T14:05:23Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5564764385,141,3.4,5564764381,56,Right,5564764389,213,5.96,5564764383,140,56.1,5564764387,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227973,53,3,1,5,7,b8oqgvx1ijeyn6y1cn6929ix4,0,46.7,10.8,2025-03-08T14:05:23.594Z,2025-03-08T14:05:27Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564764465,286,,5564764461,56,Back,5564764635,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227995,48,7,1,5,7,dbl7ir1qugqz8nvp1vzn8im50,0,53.3,89.2,2025-03-08T14:05:23.595Z,2025-03-08T14:05:28Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5564764603,233,53,5564764571,56,Left,5564764573,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785227987,54,61,1,5,8,b8oqgvx1ijeyn6y1cn6929ix4,1,43.0,8.5,2025-03-08T14:05:24.665Z,2025-03-08T14:05:24Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564764539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228079,55,1,1,5,10,b8oqgvx1ijeyn6y1cn6929ix4,1,42.2,21.9,2025-03-08T14:05:26.624Z,2025-03-08T14:05:30Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564764989,140,37.8,5564764991,141,60.8,5564764995,213,1.74,5564764987,56,Back,5564764993,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228169,56,1,1,5,14,b8oqgvx1ijeyn6y1cn6929ix4,1,45.7,68.4,2025-03-08T14:05:30.112Z,2025-03-08T14:05:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564765495,212,23.4,5564765497,213,0.93,5564765489,56,Left,5564765491,140,59.0,5564765493,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228207,57,1,1,5,19,b8oqgvx1ijeyn6y1cn6929ix4,0,73.4,88.9,2025-03-08T14:05:35.873Z,2025-03-08T14:05:39Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5564765695,213,5.74,5564765685,56,Center,5564765691,141,67.3,5564765693,212,28.3,5564765689,140,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228401,50,1,1,5,32,dbl7ir1qugqz8nvp1vzn8im50,1,11.1,51.3,2025-03-08T14:05:48.719Z,2025-03-08T14:05:53Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5564766885,212,20.7,5564766879,56,Back,5564766881,140,17.2,5564766887,213,1.26,5564766883,141,80.2,5564766875,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228437,51,1,1,5,37,dbl7ir1qugqz8nvp1vzn8im50,0,20.2,83.0,2025-03-08T14:05:53.711Z,2025-03-08T14:05:56Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564767079,212,58.1,5564767081,213,6.02,5564767087,1,,5564767069,56,Center,5564767071,140,73.6,5564767067,155,,5564767075,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228539,58,1,1,5,41,b8oqgvx1ijeyn6y1cn6929ix4,1,31.2,32.4,2025-03-08T14:05:57.113Z,2025-03-08T14:06:02Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564767607,213,5.47,5564767601,140,42.0,5564767597,3,,5564767605,212,16.4,5564767599,56,Back,5564767603,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228549,59,3,1,5,46,b8oqgvx1ijeyn6y1cn6929ix4,0,40.6,14.0,2025-03-08T14:06:02.209Z,2025-03-08T15:01:21Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564767657,56,Back,5564767659,286,,5564767889,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228581,52,7,1,5,46,dbl7ir1qugqz8nvp1vzn8im50,1,59.4,86.0,2025-03-08T14:06:02.210Z,2025-03-08T15:01:21Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5564767789,56,Left,5564767791,285,,5564767845,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228589,53,50,1,5,47,dbl7ir1qugqz8nvp1vzn8im50,1,61.0,86.2,2025-03-08T14:06:03.856Z,2025-03-08T15:01:22Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5564768047,233,60,5564767831,286,,5564767829,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228609,60,7,1,5,47,b8oqgvx1ijeyn6y1cn6929ix4,1,39.0,13.8,2025-03-08T14:06:03.857Z,2025-03-08T15:01:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564768015,233,53,5564767983,285,,5564767981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228629,61,1,1,5,51,b8oqgvx1ijeyn6y1cn6929ix4,1,39.1,11.9,2025-03-08T14:06:07.066Z,2025-03-08T14:06:09Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564768083,212,4.4,5564768081,141,18.3,5564768077,56,Back,5564768085,213,1.45,5564768079,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785228863,64,1,1,5,52,b8oqgvx1ijeyn6y1cn6929ix4,1,42.9,20.9,2025-03-08T14:06:08.495Z,2025-03-08T14:57:52Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5565014783,213,3.17,5565014775,56,Back,5565014777,140,37.9,5565014781,212,5.3,5565014779,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
