id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value
2743642947,12,74,1,2,45,dbl7ir1qugqz8nvp1vzn8im50,1,80.7,10.3,2024-11-03T14:03:10.807Z,2024-11-03T14:03:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338429491,285,,5338429647,233,49,5338429489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642971,13,5,1,2,46,dbl7ir1qugqz8nvp1vzn8im50,0,82.8,-1.7000000000000002,2024-11-03T14:03:11.683Z,2024-11-03T16:06:55Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338429623,56,Right,5338429625,347,,5338430953,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643223,50,5,1,2,46,6wwwud48qahpwrfxs20334qk5,1,17.2,101.7,2024-11-03T14:03:11.683Z,2024-11-03T16:06:55Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338430919,233,13,5338430847,347,,5338430845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643265,51,1,1,2,58,6wwwud48qahpwrfxs20334qk5,1,16.7,100.0,2024-11-03T14:03:23.343Z,2024-11-03T14:03:25Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338431121,140,21.6,5338431127,213,5.31,5338431119,56,Back,5338431125,212,9.2,5338431115,107,,5338431123,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643311,52,1,1,3,0,6wwwud48qahpwrfxs20334qk5,1,24.5,85.7,2024-11-03T14:03:25.414Z,2024-11-03T14:03:28Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338431347,213,2.19,5338431339,141,93.5,5338431343,212,6.5,5338431329,56,Back,5338431333,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643293,14,83,1,3,1,dbl7ir1qugqz8nvp1vzn8im50,0,69.8,2.9,2024-11-03T14:03:26.930Z,2024-11-03T14:03:31Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5338431673,399,4bojyjyvkdgm1lss6n37q2t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643335,53,1,1,3,2,6wwwud48qahpwrfxs20334qk5,0,24.5,91.5,2024-11-03T14:03:27.822Z,2024-11-03T14:03:28Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338431437,141,91.5,5338431451,213,0.00,5338431427,56,Back,5338431433,140,34.0,5338431445,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643353,15,61,1,3,4,dbl7ir1qugqz8nvp1vzn8im50,1,66.6,3.1,2024-11-03T14:03:29.289Z,2024-11-03T14:05:58Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5338431505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643383,16,43,1,3,5,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-03T14:03:30.882Z,2024-11-03T14:03:35Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5338432171,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643395,54,83,1,3,6,6wwwud48qahpwrfxs20334qk5,0,33.5,86.3,2024-11-03T14:03:31.238Z,2024-11-03T14:03:33Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5338431889,399,e42jh6bbwn4aybdnysonrvutx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643417,17,3,1,3,6,dbl7ir1qugqz8nvp1vzn8im50,0,67.6,14.2,2024-11-03T14:03:31.965Z,2024-11-03T14:03:38Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5338431807,286,,5338431805,56,Right,5338432193,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643469,55,7,1,3,6,6wwwud48qahpwrfxs20334qk5,1,32.4,85.8,2024-11-03T14:03:31.966Z,2024-11-03T14:58:16Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338432207,233,17,5338432095,56,Back,5338432097,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643575,56,3,1,3,12,6wwwud48qahpwrfxs20334qk5,0,54.6,90.2,2024-11-03T14:03:37.718Z,2024-11-03T15:00:31Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338432691,286,,5338432771,233,18,5338432685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643565,18,7,1,3,12,dbl7ir1qugqz8nvp1vzn8im50,1,45.4,9.8,2024-11-03T14:03:37.719Z,2024-11-03T15:00:31Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338432647,167,,5338432735,233,56,5338432649,56,Back,5338432651,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643581,19,5,1,3,13,dbl7ir1qugqz8nvp1vzn8im50,0,46.1,-2.0,2024-11-03T14:03:38.892Z,2024-11-03T16:06:56Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338435377,233,57,5338432707,56,Back,5338432709,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644089,57,5,1,3,13,6wwwud48qahpwrfxs20334qk5,1,53.9,102.0,2024-11-03T14:03:38.892Z,2024-11-03T16:06:56Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338435241,56,Left,5338435337,233,19,5338435243,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644185,59,1,1,3,38,6wwwud48qahpwrfxs20334qk5,1,57.8,100.0,2024-11-03T14:04:03.309Z,2024-11-03T14:58:36Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338435719,212,13.2,5338439189,107,,5338435721,213,5.10,5338435717,141,84.1,5338435713,56,Left,5338435715,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644215,60,1,1,3,38,6wwwud48qahpwrfxs20334qk5,1,62.6,84.1,2024-11-03T14:04:03.909Z,2024-11-03T14:58:35Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338435813,212,3.0,5338435815,213,2.05,5338435809,140,61.3,5338435811,141,88.0,5338435807,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644229,61,1,1,3,39,6wwwud48qahpwrfxs20334qk5,0,61.3,88.0,2024-11-03T14:04:04.797Z,2024-11-03T14:04:14Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338435887,56,Left,5338435893,212,6.5,5338435889,140,58.3,5338435891,141,79.6,5338435897,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743724217,541,61,1,3,40,6wwwud48qahpwrfxs20334qk5,0,57.9,78.4,2024-11-03T14:04:05.017Z,2024-11-03T14:58:47Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338864069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644351,21,1,1,3,42,dbl7ir1qugqz8nvp1vzn8im50,1,63.8,21.0,2024-11-03T14:04:07.747Z,2024-11-03T14:04:09Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5338436487,56,Center,5338436493,212,9.9,5338436489,140,65.2,5338436495,213,1.42,5338436491,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644397,22,1,1,3,43,dbl7ir1qugqz8nvp1vzn8im50,1,65.2,35.4,2024-11-03T14:04:08.847Z,2024-11-03T14:04:11Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5338436785,141,9.2,5338436783,140,63.4,5338436787,212,17.9,5338436781,56,Right,5338436845,156,,5338436789,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644431,23,1,1,3,45,dbl7ir1qugqz8nvp1vzn8im50,1,63.4,9.2,2024-11-03T14:04:10.945Z,2024-11-03T14:04:12Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5338436999,56,Right,5338437003,141,4.6,5338437005,212,13.5,5338437001,140,75.9,5338437007,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644457,24,1,1,3,47,dbl7ir1qugqz8nvp1vzn8im50,1,75.9,4.6,2024-11-03T14:04:12.017Z,2024-11-03T14:04:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338437177,140,73.9,5338437179,141,14.4,5338437183,213,1.88,5338437175,56,Right,5338437181,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644509,25,1,1,3,47,dbl7ir1qugqz8nvp1vzn8im50,1,73.9,14.4,2024-11-03T14:04:12.786Z,2024-11-03T14:04:14Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5338437399,212,20.2,5338437393,56,Right,5338437397,141,8.8,5338437401,213,6.09,5338437395,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644671,26,1,1,3,49,dbl7ir1qugqz8nvp1vzn8im50,1,92.7,11.1,2024-11-03T14:04:14.673Z,2024-11-03T14:07:37Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,1.0,,5338438191,141,45.8,5338438183,2,,5338438185,155,,5338438189,140,89.6,5338464625,154,,5338438195,213,1.71,5338438193,212,23.8,5338464623,210,13,5338438187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2743644675,27,13,1,3,55,dbl7ir1qugqz8nvp1vzn8im50,1,87.5,40.5,2024-11-03T14:04:20.958Z,2024-11-03T16:28:14Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5338463049,22,,5338463051,17,,5338464685,154,,5338464699,230,99.1,5338464691,102,72.1,5338464697,391,,5338438215,56,Center,5338464679,114,,5338464681,73,,5338464687,55,26,5338464695,328,5338464683,29,5338464701,231,49.5,5338464693,103,18.1,5338463359,20,,,,,,,,,
2743644683,28,5,1,3,56,dbl7ir1qugqz8nvp1vzn8im50,0,100.6,67.7,2024-11-03T14:04:21.385Z,2024-11-03T14:05:05Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5338440475,233,62,5338438369,56,Center,5338443881,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644791,62,5,1,3,56,6wwwud48qahpwrfxs20334qk5,1,-0.6000000000000001,32.3,2024-11-03T14:04:21.385Z,2024-11-03T16:06:56Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338443951,346,,5338440429,233,28,5338438873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645027,63,1,1,4,7,6wwwud48qahpwrfxs20334qk5,1,4.8,40.6,2024-11-03T14:04:32.957Z,2024-11-03T14:04:36Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338440175,141,45.5,5338440173,140,4.1,5338440169,124,,5338440177,212,3.4,5338440171,56,Back,5338440183,237,,5338440179,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645105,64,1,1,4,11,6wwwud48qahpwrfxs20334qk5,1,9.2,50.0,2024-11-03T14:04:36.685Z,2024-11-03T14:04:40Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338440597,56,Back,5338440605,141,74.7,5338440599,140,7.2,5338440609,213,1.70,5338440607,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645165,65,1,1,4,14,6wwwud48qahpwrfxs20334qk5,0,7.4,74.8,2024-11-03T14:04:39.117Z,2024-11-03T14:59:16Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338440899,155,,5338440911,1,,5338440901,56,Center,5338440907,212,48.6,5338440909,213,6.09,5338440905,141,60.9,5338440903,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645171,29,44,1,4,16,dbl7ir1qugqz8nvp1vzn8im50,1,60.6,37.6,2024-11-03T14:04:41.142Z,2024-11-03T14:14:48Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338440943,56,Center,5338440945,286,,5338441093,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645179,66,44,1,4,16,6wwwud48qahpwrfxs20334qk5,0,39.4,62.4,2024-11-03T14:04:41.143Z,2024-11-03T15:00:40Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338441017,233,29,5338441021,285,,5338440969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662669,119,1,1,4,16,dbl7ir1qugqz8nvp1vzn8im50,0,68.3,62.9,2024-11-03T14:04:41.499Z,2024-11-03T16:08:41Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338532453,3,,5338532463,213,6.21,5338532455,56,Center,5338532459,141,62.7,5338532457,140,70.0,5338532461,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645283,67,61,1,4,17,6wwwud48qahpwrfxs20334qk5,1,52.8,60.9,2024-11-03T14:04:42.709Z,2024-11-03T14:59:26Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338441529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645215,30,44,1,4,19,dbl7ir1qugqz8nvp1vzn8im50,1,59.2,45.5,2024-11-03T14:04:44.154Z,2024-11-03T15:00:40Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338441147,56,Center,5338441149,286,,5338441639,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645293,68,44,1,4,19,6wwwud48qahpwrfxs20334qk5,0,40.8,54.5,2024-11-03T14:04:44.155Z,2024-11-03T15:00:41Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338441601,285,,5338441671,233,30,5338441599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645263,31,1,1,4,19,dbl7ir1qugqz8nvp1vzn8im50,1,69.9,43.0,2024-11-03T14:04:44.466Z,2024-11-03T14:04:46Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338441441,212,10.3,5338441439,141,58.1,5338441437,140,69.6,5338441433,3,,5338441443,213,1.60,5338441435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645357,33,1,1,4,21,dbl7ir1qugqz8nvp1vzn8im50,1,69.6,58.1,2024-11-03T14:04:46.737Z,2024-11-03T14:05:01Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,1.0,,5338441945,140,92.8,5338441943,56,Center,5338443281,154,,5338441955,213,5.68,5338441947,141,33.6,5338441941,155,,5338443279,210,13,5338441951,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645367,34,13,1,4,24,dbl7ir1qugqz8nvp1vzn8im50,1,92.1,31.9,2024-11-03T14:04:49.992Z,2024-11-03T16:28:47Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338442231,20,,5338443323,154,,5338443339,231,45.8,5338443331,103,25,5338443337,230,98.8,5338443335,328,,5338442005,22,,5338443325,55,33,5338443329,102,39.8,5338443319,75,,5338443333,108,5338442009,56,5338442007,63,,5338443321,29,,,,Center,,,,,,,,
2743645383,35,5,1,4,26,dbl7ir1qugqz8nvp1vzn8im50,0,100.9,32.0,2024-11-03T14:04:51.273Z,2024-11-03T16:06:57Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338443495,233,69,5338442105,56,Center,5338442107,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645633,69,5,1,4,26,6wwwud48qahpwrfxs20334qk5,1,-0.9,68.0,2024-11-03T14:04:51.273Z,2024-11-03T16:06:57Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338443377,56,Back,5338443455,233,35,5338443379,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645895,70,1,1,4,40,6wwwud48qahpwrfxs20334qk5,1,3.9,40.6,2024-11-03T14:05:05.517Z,2024-11-03T14:05:12Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338444709,56,Back,5338444711,140,4.6,5338444717,213,1.40,5338444707,124,,5338444721,237,,5338444713,141,46.7,5338444715,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645995,71,1,1,4,46,6wwwud48qahpwrfxs20334qk5,1,10.5,57.0,2024-11-03T14:05:11.884Z,2024-11-03T14:05:16Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338445219,56,Back,5338445229,1,,5338445227,213,5.78,5338445221,140,45.7,5338445217,155,,5338445223,141,27.3,5338445225,212,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646079,72,1,1,4,51,6wwwud48qahpwrfxs20334qk5,1,41.3,22.4,2024-11-03T14:05:16.508Z,2024-11-03T14:05:19Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338445591,3,,5338445597,140,72.5,5338445603,141,7.7,5338445609,212,34.3,5338445617,213,5.99,5338445593,56,Right,5338445621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646223,73,1,1,4,53,6wwwud48qahpwrfxs20334qk5,0,60.5,12.2,2024-11-03T14:05:18.956Z,2024-11-03T14:06:03Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5338446235,212,31.1,5338446239,213,5.99,5338446223,56,Right,5338446233,141,0.0,5338446219,155,,5338446229,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646193,36,61,1,4,57,dbl7ir1qugqz8nvp1vzn8im50,0,21.1,89.4,2024-11-03T14:05:22.961Z,2024-11-03T14:05:23Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338446109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646227,37,5,1,4,58,dbl7ir1qugqz8nvp1vzn8im50,0,14.7,101.5,2024-11-03T14:05:23.721Z,2024-11-03T16:06:58Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338446259,56,Back,5338447193,233,74,5338446261,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646233,74,5,1,4,58,6wwwud48qahpwrfxs20334qk5,1,85.3,-1.5,2024-11-03T14:05:23.721Z,2024-11-03T16:06:58Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5338446311,347,,5338447151,233,37,5338446309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646637,75,1,1,5,15,6wwwud48qahpwrfxs20334qk5,1,76.3,0.0,2024-11-03T14:05:40.628Z,2024-11-03T14:05:41Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338448345,212,10.3,5338448333,107,,5338448343,141,13.5,5338448341,140,74.4,5338448347,213,1.77,5338448337,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646689,76,1,1,5,16,6wwwud48qahpwrfxs20334qk5,1,73.8,13.2,2024-11-03T14:05:41.596Z,2024-11-03T14:05:43Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338448603,141,3.8,5338448595,56,Right,5338448607,213,5.53,5338448605,212,9.4,5338448599,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646723,77,1,1,5,17,6wwwud48qahpwrfxs20334qk5,1,81.6,3.2,2024-11-03T14:05:42.875Z,2024-11-03T14:05:43Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338448775,212,9.7,5338448771,140,72.6,5338448777,213,2.92,5338448773,141,6.4,5338448769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646775,78,1,1,5,18,6wwwud48qahpwrfxs20334qk5,1,70.7,6.2,2024-11-03T14:05:43.723Z,2024-11-03T14:05:45Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5338449071,140,83.1,5338449083,213,6.11,5338449079,212,13.2,5338449075,141,2.9,5338449067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646913,79,1,1,5,20,6wwwud48qahpwrfxs20334qk5,0,81.6,3.2,2024-11-03T14:05:45.379Z,2024-11-03T14:05:49Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338449749,56,Right,5338449757,213,0.23,5338449751,140,99.3,5338449755,212,19.1,5338449753,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646949,39,61,1,5,25,dbl7ir1qugqz8nvp1vzn8im50,1,9.9,93.6,2024-11-03T14:05:50.840Z,2024-11-03T14:58:20Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338449903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743646965,40,6,1,5,26,dbl7ir1qugqz8nvp1vzn8im50,0,9.4,92.8,2024-11-03T14:05:51.313Z,2024-11-03T14:58:19Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338450037,56,Back,5338450041,73,,5338450433,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647013,80,6,1,5,26,6wwwud48qahpwrfxs20334qk5,1,90.6,7.2,2024-11-03T14:05:51.313Z,2024-11-03T15:00:28Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338450309,56,Right,5338450345,233,40,5338450311,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647803,81,1,1,5,52,6wwwud48qahpwrfxs20334qk5,0,99.5,0.5,2024-11-03T14:06:17.156Z,2024-11-03T14:06:22Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338454345,223,,5338454353,212,27.9,5338454343,155,,5338454339,2,,5338454347,56,Center,5338454341,6,,5338454357,213,1.51,5338454351,141,41.5,5338454349,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,
2743648071,41,5,1,5,56,dbl7ir1qugqz8nvp1vzn8im50,1,-1.0,58.4,2024-11-03T14:06:21.176Z,2024-11-03T14:06:30Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5338455623,56,Back,5338455627,346,,5338455707,233,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743647811,82,5,1,5,56,6wwwud48qahpwrfxs20334qk5,0,101.0,41.6,2024-11-03T14:06:21.176Z,2024-11-03T16:06:58Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338455805,233,41,5338454377,56,Center,5338454381,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648301,42,1,1,6,4,dbl7ir1qugqz8nvp1vzn8im50,1,3.0,54.0,2024-11-03T14:06:29.440Z,2024-11-03T14:06:36Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5338456709,56,Back,5338456721,237,,5338456711,140,10.8,5338456717,213,0.94,5338456707,124,,5338456713,141,70.6,5338456715,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648373,43,1,1,6,11,dbl7ir1qugqz8nvp1vzn8im50,1,31.1,73.0,2024-11-03T14:06:36.553Z,2024-11-03T14:06:39Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338457065,155,,5338457077,212,58.6,5338457079,213,5.44,5338457067,196,,5338457081,1,,5338457075,141,8.8,5338457073,140,68.4,5338457069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648435,44,1,1,6,14,dbl7ir1qugqz8nvp1vzn8im50,1,68.4,8.8,2024-11-03T14:06:39.648Z,2024-11-03T14:06:42Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5338457395,213,0.49,5338457389,140,78.8,5338457393,212,12.4,5338457387,56,Right,5338457391,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648451,45,61,1,6,17,dbl7ir1qugqz8nvp1vzn8im50,0,78.8,17.0,2024-11-03T14:06:42.055Z,2024-11-03T14:06:42Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338457485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648515,83,1,1,6,18,6wwwud48qahpwrfxs20334qk5,1,11.9,83.5,2024-11-03T14:06:43.123Z,2024-11-03T14:06:45Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338457823,56,Back,5338457825,140,4.8,5338457827,141,63.6,5338457831,212,15.4,5338457835,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648643,84,1,1,6,19,6wwwud48qahpwrfxs20334qk5,0,3.8,64.6,2024-11-03T14:06:44.956Z,2024-11-03T14:06:49Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338458385,1,,5338458377,141,80.0,5338458371,157,,5338458383,213,0.22,5338458375,140,48.2,5338458381,212,47.8,5338458373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648671,46,1,1,6,24,dbl7ir1qugqz8nvp1vzn8im50,0,62.2,27.9,2024-11-03T14:06:49.352Z,2024-11-03T14:06:50Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338458501,141,35.4,5338458505,213,0.49,5338458499,140,71.4,5338458495,3,,5338458503,212,10.9,5338458497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743648709,85,1,1,6,25,6wwwud48qahpwrfxs20334qk5,0,26.5,64.5,2024-11-03T14:06:50.795Z,2024-11-03T14:06:51Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338458695,155,,5338458709,212,10.3,5338458701,140,32.4,5338458697,56,Back,5338458715,213,5.36,5338458705,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
