id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2742618449,37,1,1,2,49,7gkglopz9cjsysn2u6sbhuvc5,1,63.7,14.9,2024-11-02T14:02:46.482Z,2024-11-02T14:02:47Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5332993059,141,8.3,5332993061,212,8.3,5332993057,140,70.4,5332993063,213,5.72,5332993055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618465,38,1,1,2,50,7gkglopz9cjsysn2u6sbhuvc5,1,70.4,8.3,2024-11-02T14:02:47.342Z,2024-11-02T14:02:48Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5332993131,141,16.2,5332993127,56,Right,5332993129,140,70.7,5332993133,212,5.4,5332993135,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618471,39,1,1,2,52,7gkglopz9cjsysn2u6sbhuvc5,1,70.7,16.2,2024-11-02T14:02:48.715Z,2024-11-02T14:02:50Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5332993179,141,22.1,5332993177,140,67.2,5332993175,56,Center,5332993203,156,,5332993183,213,2.31,5332993181,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618495,40,1,1,2,53,7gkglopz9cjsysn2u6sbhuvc5,0,67.2,22.1,2024-11-02T14:02:50.282Z,2024-11-02T14:08:59Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5332993343,213,0.07,5332993335,56,Center,5332993337,140,88.2,5332993339,141,24.3,5332993341,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618501,31,1,1,2,54,8cfkisxf1fkxdqtt6tx1tup48,1,10.0,63.9,2024-11-02T14:02:51.181Z,2024-11-02T14:02:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5332993365,212,11.2,5332993363,141,53.0,5332993367,213,3.86,5332993361,140,2.0,5332993359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618537,32,1,1,2,55,8cfkisxf1fkxdqtt6tx1tup48,0,2.0,53.0,2024-11-02T14:02:52.428Z,2024-11-02T14:02:55Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5332993585,213,0.15,5332993579,140,46.4,5332993583,212,47.2,5332993587,1,,5332993581,141,63.6,5332993575,157,,5332993577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618593,42,1,1,3,1,7gkglopz9cjsysn2u6sbhuvc5,1,42.5,29.4,2024-11-02T14:02:58.107Z,2024-11-02T14:03:02Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5332993873,213,1.91,5332993869,141,47.5,5332993871,212,13.1,5332993867,140,38.3,5332993865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618611,43,1,1,3,5,7gkglopz9cjsysn2u6sbhuvc5,1,40.5,63.4,2024-11-02T14:03:02.265Z,2024-11-02T14:03:03Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5332993961,141,81.4,5332993969,213,0.78,5332993965,212,17.3,5332993959,140,52.2,5332993955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618631,44,1,1,3,6,7gkglopz9cjsysn2u6sbhuvc5,1,52.2,81.4,2024-11-02T14:03:03.281Z,2024-11-02T14:03:05Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5332994091,212,8.1,5332994085,56,Back,5332994087,140,46.2,5332994089,141,73.9,5332994093,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618667,45,1,1,3,8,7gkglopz9cjsysn2u6sbhuvc5,1,44.3,72.3,2024-11-02T14:03:05.258Z,2024-11-02T14:03:08Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5332994275,212,18.7,5332994273,141,45.4,5332994269,56,Back,5332994277,213,4.50,5332994271,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618715,46,1,1,3,11,7gkglopz9cjsysn2u6sbhuvc5,1,33.0,39.1,2024-11-02T14:03:08.065Z,2024-11-02T14:03:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5332994545,212,14.8,5332994547,213,4.88,5332994543,141,17.6,5332994541,140,35.4,5332994539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618735,47,1,1,3,14,7gkglopz9cjsysn2u6sbhuvc5,1,34.0,20.6,2024-11-02T14:03:11.121Z,2024-11-02T14:03:12Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5332994633,212,6.3,5332994629,140,31.8,5332994635,213,1.95,5332994627,56,Back,5332994631,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618753,48,1,1,3,15,7gkglopz9cjsysn2u6sbhuvc5,1,31.8,29.2,2024-11-02T14:03:11.913Z,2024-11-02T14:03:13Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5332994713,213,6.03,5332994709,212,6.8,5332994701,56,Back,5332994703,140,38.1,5332994705,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618781,49,1,1,3,16,7gkglopz9cjsysn2u6sbhuvc5,1,38.1,26.7,2024-11-02T14:03:13.026Z,2024-11-02T14:03:15Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5332994891,141,17.9,5332994887,56,Back,5332994895,213,5.18,5332994889,140,41.0,5332994893,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618787,50,1,1,3,18,7gkglopz9cjsysn2u6sbhuvc5,1,41.0,17.9,2024-11-02T14:03:15.065Z,2024-11-02T14:03:16Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5332994925,56,Center,5332994927,140,53.7,5332994931,212,13.6,5332994933,213,0.21,5332994929,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618815,51,1,1,3,19,7gkglopz9cjsysn2u6sbhuvc5,1,53.7,22.1,2024-11-02T14:03:15.858Z,2024-11-02T14:03:18Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5332995069,212,9.0,5332995065,140,57.1,5332995067,141,10.0,5332995071,213,5.12,5332995063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618875,52,1,1,3,21,7gkglopz9cjsysn2u6sbhuvc5,1,57.1,10.0,2024-11-02T14:03:18.281Z,2024-11-02T14:03:21Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5332995365,212,14.5,5332995363,141,5.2,5332995367,213,6.06,5332995361,140,70.6,5332995357,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618897,53,1,1,3,24,7gkglopz9cjsysn2u6sbhuvc5,0,76.8,8.8,2024-11-02T14:03:21.426Z,2024-11-02T14:03:23Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5332995507,212,29.3,5332995497,2,,5332995503,140,93.4,5332995505,141,43.4,5332995501,56,Center,5332995509,213,0.93,5332995499,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618927,33,12,1,3,27,8cfkisxf1fkxdqtt6tx1tup48,1,4.6,53.9,2024-11-02T14:03:23.804Z,2024-11-02T14:03:26Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5332995717,212,25.3,5332995721,213,5.49,5332995713,141,27.3,5332995707,140,21.5,5332995701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618941,34,44,1,3,29,8cfkisxf1fkxdqtt6tx1tup48,1,21.6,32.2,2024-11-02T14:03:25.735Z,2024-11-02T15:54:06Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5332995793,233,54,5332995769,285,,5332995767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618933,54,44,1,3,29,7gkglopz9cjsysn2u6sbhuvc5,0,78.4,67.8,2024-11-02T14:03:25.736Z,2024-11-02T15:54:06Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5332995731,56,Center,5332995821,233,34,5332995733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618995,35,1,1,3,29,8cfkisxf1fkxdqtt6tx1tup48,1,21.6,27.6,2024-11-02T14:03:26.438Z,2024-11-02T14:03:30Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5332996087,140,25.2,5332996083,3,,5332996091,212,3.8,5332996085,56,Back,5332996093,213,6.18,5332996089,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619003,36,1,1,3,30,8cfkisxf1fkxdqtt6tx1tup48,0,25.2,27.0,2024-11-02T14:03:27.228Z,2024-11-02T16:19:44Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5332996147,56,Back,5332996151,141,55.7,5332996153,212,19.7,5332996149,140,27.4,5332996155,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742618981,55,1,1,3,32,7gkglopz9cjsysn2u6sbhuvc5,1,74.0,68.1,2024-11-02T14:03:28.936Z,2024-11-02T14:03:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5332996019,56,Center,5332996027,213,1.39,5332996023,141,75.6,5332996025,212,5.2,5332996021,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619011,56,1,1,3,33,7gkglopz9cjsysn2u6sbhuvc5,0,74.9,75.6,2024-11-02T14:03:29.706Z,2024-11-02T14:03:31Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5332996185,56,Left,5332996205,212,18.4,5332996207,213,0.38,5332996187,140,91.2,5332996203,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619071,38,8,1,3,33,8cfkisxf1fkxdqtt6tx1tup48,1,12.0,10.9,2024-11-02T14:03:30.253Z,2024-11-02T16:20:26Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5332996509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619021,37,43,1,3,34,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-02T14:03:31.560Z,2024-11-02T14:03:41Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5332996235,56,Back,5332996779,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619055,57,61,1,3,38,7gkglopz9cjsysn2u6sbhuvc5,1,90.6,88.6,2024-11-02T14:03:34.919Z,2024-11-02T14:03:35Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5332996429,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619107,39,5,1,3,41,8cfkisxf1fkxdqtt6tx1tup48,1,16.2,-1.3,2024-11-02T14:03:37.733Z,2024-11-02T16:09:01Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5332996681,347,,5332996715,233,58,5332996677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619077,58,5,1,3,41,7gkglopz9cjsysn2u6sbhuvc5,0,83.8,101.3,2024-11-02T14:03:37.733Z,2024-11-02T16:20:55Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5332996523,56,Left,5332996525,347,,5332996735,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619223,40,1,1,3,49,8cfkisxf1fkxdqtt6tx1tup48,1,19.3,0.0,2024-11-02T14:03:46.300Z,2024-11-02T14:03:48Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5332997259,107,,5332997265,141,11.6,5332997267,212,10.3,5332997271,213,1.00,5332997263,140,24.6,5332997261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619251,41,1,1,3,52,8cfkisxf1fkxdqtt6tx1tup48,1,23.7,11.6,2024-11-02T14:03:48.805Z,2024-11-02T14:03:50Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5332997389,56,Back,5332997395,212,8.1,5332997393,141,16.4,5332997391,140,16.6,5332997399,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619351,42,1,1,3,53,8cfkisxf1fkxdqtt6tx1tup48,1,16.5,16.2,2024-11-02T14:03:50.597Z,2024-11-02T14:03:57Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5332997887,141,74.1,5332997883,56,Back,5332997891,213,1.14,5332997885,140,33.8,5332997893,1,,5332997881,157,,5332997889,212,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619447,43,1,1,4,0,8cfkisxf1fkxdqtt6tx1tup48,1,57.6,83.3,2024-11-02T14:03:57.061Z,2024-11-02T14:04:03Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5332998431,56,Left,5332998439,141,85.0,5332998441,212,29.9,5332998435,140,86.1,5332998443,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619633,59,43,1,4,6,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-02T14:04:03.016Z,2024-11-02T14:09:06Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5332999251,56,Back,5332999259,213,3.14,5333020329,144,1,5332999255,141,14.6,5332999253,140,16.2,5332999257,212,0,5332999249,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619471,44,1,1,4,6,8cfkisxf1fkxdqtt6tx1tup48,1,88.1,82.3,2024-11-02T14:04:03.564Z,2024-11-02T14:04:05Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5332998527,140,70.8,5332998531,212,21.9,5332998525,56,Center,5332998533,213,3.73,5332998529,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619487,45,1,1,4,8,8cfkisxf1fkxdqtt6tx1tup48,1,70.8,64.3,2024-11-02T14:04:05.093Z,2024-11-02T14:04:07Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5332998639,213,1.58,5332998631,56,Left,5332998637,212,18.9,5332998633,140,70.7,5332998635,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619609,46,1,1,4,10,8cfkisxf1fkxdqtt6tx1tup48,1,71.5,90.5,2024-11-02T14:04:07.269Z,2024-11-02T14:04:16Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5332999121,141,26.2,5332999127,1,,5332999123,212,46.8,5332999125,213,5.08,5332999115,155,,5332999117,56,Center,5332999113,2,,5332999119,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,
2742619613,47,61,1,4,19,8cfkisxf1fkxdqtt6tx1tup48,0,95.5,25.8,2024-11-02T14:04:16.565Z,2024-11-02T14:04:17Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5332999147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619627,48,5,1,4,21,8cfkisxf1fkxdqtt6tx1tup48,0,101.2,29.6,2024-11-02T14:04:18.381Z,2024-11-02T14:04:25Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5332999413,233,60,5332999227,56,Center,5332999229,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619657,60,5,1,4,21,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,70.4,2024-11-02T14:04:18.381Z,2024-11-02T16:20:56Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5332999385,56,Back,5332999387,346,,5332999403,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619817,61,1,1,4,37,7gkglopz9cjsysn2u6sbhuvc5,1,4.6,58.1,2024-11-02T14:04:34.376Z,2024-11-02T14:04:38Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5333000287,140,4.2,5333000283,124,,5333000291,212,5.3,5333000285,56,Back,5333000293,213,4.63,5333000297,237,,5333000289,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619853,62,1,1,4,41,7gkglopz9cjsysn2u6sbhuvc5,1,4.5,47.5,2024-11-02T14:04:38.217Z,2024-11-02T14:04:41Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5333000481,140,17.9,5333000485,212,14.1,5333000483,141,49.6,5333000487,213,0.10,5333000479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619873,63,1,1,4,44,7gkglopz9cjsysn2u6sbhuvc5,0,17.9,49.6,2024-11-02T14:04:41.249Z,2024-11-02T14:04:42Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333000559,155,,5333000565,141,0.0,5333000563,140,35.1,5333000567,212,39.3,5333000571,1,,5333000561,56,Back,5333000569,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619985,49,5,1,4,45,8cfkisxf1fkxdqtt6tx1tup48,1,60.7,101.3,2024-11-02T14:04:42.618Z,2024-11-02T16:20:56Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333001217,233,64,5333001145,56,Left,5333001147,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742619881,64,5,1,4,45,7gkglopz9cjsysn2u6sbhuvc5,0,39.3,-1.3,2024-11-02T14:04:42.618Z,2024-11-02T16:20:57Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333000597,56,Back,5333001241,233,49,5333000599,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620227,50,1,1,5,8,8cfkisxf1fkxdqtt6tx1tup48,1,57.8,100.0,2024-11-02T14:05:05.645Z,2024-11-02T14:05:08Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333002403,213,3.72,5333002395,56,Back,5333002397,140,45.5,5333002393,107,,5333002399,141,88.3,5333002401,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620257,51,1,1,5,11,8cfkisxf1fkxdqtt6tx1tup48,1,45.5,88.0,2024-11-02T14:05:08.533Z,2024-11-02T14:05:13Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333002611,213,4.18,5333002597,56,Back,5333002603,141,59.4,5333002607,212,22.6,5333002599,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620297,52,1,1,5,16,8cfkisxf1fkxdqtt6tx1tup48,1,34.5,59.3,2024-11-02T14:05:13.021Z,2024-11-02T14:05:16Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333002819,56,Back,5333002825,141,26.8,5333002823,140,32.2,5333002827,212,22.2,5333002829,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620361,53,1,1,5,20,8cfkisxf1fkxdqtt6tx1tup48,1,32.1,26.7,2024-11-02T14:05:16.749Z,2024-11-02T14:05:23Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333003209,56,Back,5333003215,212,17.4,5333003213,141,49.6,5333003217,213,2.03,5333003211,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620397,54,1,1,5,26,8cfkisxf1fkxdqtt6tx1tup48,0,28.6,53.0,2024-11-02T14:05:23.445Z,2024-11-02T14:05:25Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333003429,213,0.31,5333003421,56,Center,5333003425,141,77.0,5333003423,140,76.8,5333003427,212,53.2,5333003431,1,,5333003419,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620455,65,1,1,5,29,7gkglopz9cjsysn2u6sbhuvc5,1,29.2,25.5,2024-11-02T14:05:26.399Z,2024-11-02T14:05:29Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333003739,3,,5333003741,56,Back,5333003749,213,0.39,5333003745,141,31.8,5333003747,212,11.1,5333003743,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620461,55,83,1,5,33,8cfkisxf1fkxdqtt6tx1tup48,0,68.9,80.0,2024-11-02T14:05:30.269Z,2024-11-02T14:05:33Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5333003959,399,5hr1cb6e6xb3eyjnau7w4825l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620493,67,1,1,5,33,7gkglopz9cjsysn2u6sbhuvc5,1,34.1,26.4,2024-11-02T14:05:30.535Z,2024-11-02T14:05:32Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333003915,212,9.9,5333003917,213,4.98,5333003913,141,12.3,5333003911,140,36.6,5333003909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620527,68,1,1,5,35,7gkglopz9cjsysn2u6sbhuvc5,1,33.2,12.0,2024-11-02T14:05:31.992Z,2024-11-02T14:05:34Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5333004099,141,18.2,5333004101,212,5.0,5333004095,56,Back,5333004103,213,1.01,5333004097,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620525,56,83,1,5,37,8cfkisxf1fkxdqtt6tx1tup48,0,64.7,72.7,2024-11-02T14:05:34.197Z,2024-11-02T14:05:36Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5333004247,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620537,69,1,1,5,37,7gkglopz9cjsysn2u6sbhuvc5,1,34.4,24.4,2024-11-02T14:05:34.257Z,2024-11-02T14:05:36Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5333004177,212,7.7,5333004169,56,Back,5333004173,141,35.4,5333004181,213,1.31,5333004171,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620593,70,1,1,5,41,7gkglopz9cjsysn2u6sbhuvc5,0,36.3,31.6,2024-11-02T14:05:38.040Z,2024-11-02T14:05:39Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333004555,56,Center,5333004553,155,,5333004557,140,67.2,5333004559,141,59.4,5333004565,1,,5333004563,213,0.53,5333004561,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620617,58,1,1,5,43,8cfkisxf1fkxdqtt6tx1tup48,1,31.7,27.6,2024-11-02T14:05:40.157Z,2024-11-02T14:05:42Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333004679,212,23.2,5333004681,213,2.38,5333004675,140,15.7,5333004677,141,51.2,5333004673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620649,59,1,1,5,45,8cfkisxf1fkxdqtt6tx1tup48,0,15.6,51.2,2024-11-02T14:05:42.596Z,2024-11-02T14:05:45Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333004883,1,,5333004871,157,,5333004879,212,49.5,5333004873,56,Center,5333004877,141,58.2,5333004875,140,62.5,5333004881,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620687,71,1,1,5,49,7gkglopz9cjsysn2u6sbhuvc5,1,35.8,26.7,2024-11-02T14:05:46.208Z,2024-11-02T14:05:48Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333005065,56,Center,5333005063,3,,5333005071,212,20.7,5333005067,140,54.7,5333005069,141,35.2,5333005073,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620691,72,43,1,5,52,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-02T14:05:48.768Z,2024-11-02T14:05:55Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5333005091,56,Center,5333005389,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620701,73,50,1,5,53,7gkglopz9cjsysn2u6sbhuvc5,1,54.9,45.1,2024-11-02T14:05:50.015Z,2024-11-02T15:53:55Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5333005143,56,Center,5333005145,286,,5333005279,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620721,60,7,1,5,53,8cfkisxf1fkxdqtt6tx1tup48,1,45.1,54.9,2024-11-02T14:05:50.016Z,2024-11-02T15:53:54Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333005229,56,Back,5333005275,233,73,5333005231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620749,62,1,1,5,54,8cfkisxf1fkxdqtt6tx1tup48,0,44.4,47.0,2024-11-02T14:05:51.428Z,2024-11-02T14:05:54Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333005355,140,63.3,5333005357,141,55.8,5333005353,56,Center,5333005361,213,0.29,5333005359,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620739,74,8,1,5,56,7gkglopz9cjsysn2u6sbhuvc5,1,33.9,45.1,2024-11-02T14:05:53.336Z,2024-11-02T14:07:01Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333005317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620765,63,4,1,5,59,8cfkisxf1fkxdqtt6tx1tup48,1,61.7,28.5,2024-11-02T14:05:56.164Z,2024-11-02T14:06:02Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333005919,233,75,5333005503,286,,5333005497,56,Center,5333005495,13,,5333005499,152,,5333005501,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620833,75,4,1,5,59,7gkglopz9cjsysn2u6sbhuvc5,0,37.6,69.4,2024-11-02T14:05:56.165Z,2024-11-02T14:06:02Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5333005847,265,,5333005843,56,Back,5333005845,152,,5333005939,233,63,5333005849,285,,5333005841,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620915,64,1,1,6,8,8cfkisxf1fkxdqtt6tx1tup48,1,55.9,30.1,2024-11-02T14:06:05.293Z,2024-11-02T14:06:06Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333006209,140,61.3,5333006207,56,Right,5333006203,5,,5333006205,152,,5333006211,141,6.5,5333006215,213,5.05,5333006213,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
