id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726363589,36,1,1,3,17,dbl7ir1qugqz8nvp1vzn8im50,1,45.3,47.5,2024-09-27T17:04:11.596Z,2024-09-27T17:04:12Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244163091,152,,5244163095,140,77.8,5244163097,141,12.2,5244163089,5,,5244163093,56,Right,5244163101,212,41.7,5244163103,213,5.67,5244163107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726363597,37,1,1,3,17,dbl7ir1qugqz8nvp1vzn8im50,0,77.8,12.2,2024-09-27T17:04:12.403Z,2024-09-27T19:06:43Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244163161,213,0.45,5244163155,140,86.2,5244163159,212,9.8,5244163157,141,18.5,5244163153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365917,63,1,1,3,18,b8oqgvx1ijeyn6y1cn6929ix4,1,13.9,95.3,2024-09-27T17:04:13.439Z,2024-09-27T17:07:24Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244175161,213,4.54,5244175155,140,12.4,5244175159,212,9.2,5244175157,141,82.0,5244175153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726363651,32,1,1,3,22,b8oqgvx1ijeyn6y1cn6929ix4,0,4.6,65.1,2024-09-27T17:04:17.041Z,2024-09-27T17:04:17Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5244163463,56,Back,5244163467,141,73.8,5244163469,212,24.9,5244163465,140,27.6,5244163471,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726363723,38,1,1,3,24,dbl7ir1qugqz8nvp1vzn8im50,1,63.6,14.7,2024-09-27T17:04:18.842Z,2024-09-27T19:06:45Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5244163787,140,77.4,5244163791,212,17.9,5244163789,141,30.1,5244163785,56,Center,5244327559,210,15,5244163793,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726363727,39,15,1,3,24,dbl7ir1qugqz8nvp1vzn8im50,1,79.3,32.5,2024-09-27T17:04:19.171Z,2024-09-27T20:23:08Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244325741,18,,5244327607,146,83.8,5244327587,55,38,5244327583,80,,5244327643,233,33,5244327585,29,,5244327581,72,,5244325739,22,,5244327613,230,99.9,5244325909,82,,5244327615,231,49.6,5244327611,147,35.6,5244327591,102,46.5,5244327599,215,5244327595,103,19,5244163819,56,Center,,,,,,,
2726363677,33,10,1,3,24,b8oqgvx1ijeyn6y1cn6929ix4,1,16.2,64.4,2024-09-27T17:04:19.271Z,2024-09-27T19:06:49Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244327669,233,39,5244163595,94,,5244163597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726363721,34,6,1,3,29,b8oqgvx1ijeyn6y1cn6929ix4,0,15.8,67.4,2024-09-27T17:04:23.791Z,2024-09-27T19:06:50Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244163853,56,Back,5244163855,73,,5244163923,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726363733,40,6,1,3,29,dbl7ir1qugqz8nvp1vzn8im50,1,84.2,32.6,2024-09-27T17:04:23.791Z,2024-09-27T19:04:47Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244163901,233,34,5244163875,56,Center,5244163877,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364145,41,1,1,3,57,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,99.5,2024-09-27T17:04:51.603Z,2024-09-27T17:04:53Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244165983,140,91.4,5244165973,2,,5244165987,212,36.9,5244165991,1,,5244165977,155,,5244165985,141,46.7,5244165989,213,4.48,5244165981,56,Center,5244165979,223,,5244165975,6,,,,,,,,,,,,,,,,,,,,,,,,,
2726364173,35,12,1,4,1,b8oqgvx1ijeyn6y1cn6929ix4,1,3.3,48.7,2024-09-27T17:04:56.224Z,2024-09-27T17:04:58Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244166151,56,Back,5244166159,213,4.95,5244166155,141,42.4,5244166211,15,,5244166153,140,4.3,5244166157,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364187,42,61,1,4,2,dbl7ir1qugqz8nvp1vzn8im50,1,87.4,59.9,2024-09-27T17:04:56.970Z,2024-09-27T17:04:57Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5244166215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364201,36,61,1,4,3,b8oqgvx1ijeyn6y1cn6929ix4,1,4.3,42.4,2024-09-27T17:04:57.888Z,2024-09-27T19:06:53Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5244166309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364221,43,1,1,4,4,dbl7ir1qugqz8nvp1vzn8im50,1,75.2,81.7,2024-09-27T17:04:58.730Z,2024-09-27T17:05:02Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244166431,213,3.51,5244166423,56,Back,5244166427,141,65.2,5244166429,212,31.3,5244166425,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364235,44,1,1,4,7,dbl7ir1qugqz8nvp1vzn8im50,0,46.6,58.8,2024-09-27T17:05:01.842Z,2024-09-27T17:05:04Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244166491,213,6.08,5244166487,141,46.1,5244166483,56,Center,5244166493,1,,5244166481,157,,5244166489,212,42.0,5244166485,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364259,37,1,1,4,11,b8oqgvx1ijeyn6y1cn6929ix4,1,19.5,55.8,2024-09-27T17:05:05.567Z,2024-09-27T17:05:07Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244166615,3,,5244166619,140,28.3,5244166617,56,Back,5244166621,141,62.3,5244166625,213,0.45,5244166623,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364331,39,1,1,4,15,b8oqgvx1ijeyn6y1cn6929ix4,1,32.4,51.3,2024-09-27T17:05:10.080Z,2024-09-27T17:05:12Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244167003,140,33.7,5244167007,212,22.1,5244167005,141,18.8,5244167009,213,4.77,5244167001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364389,40,1,1,4,18,b8oqgvx1ijeyn6y1cn6929ix4,1,35.2,17.6,2024-09-27T17:05:12.647Z,2024-09-27T17:05:17Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5244167355,1,,5244167347,140,64.4,5244167351,212,56.0,5244167343,196,,5244167353,213,0.99,5244167349,141,86.6,5244167341,155,,5244167345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364403,41,1,1,4,23,b8oqgvx1ijeyn6y1cn6929ix4,1,65.3,82.6,2024-09-27T17:05:17.583Z,2024-09-27T17:05:19Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244167429,212,11.2,5244167425,140,58.7,5244167427,141,69.6,5244167431,213,4.05,5244167423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364447,42,1,1,4,24,b8oqgvx1ijeyn6y1cn6929ix4,1,58.7,69.6,2024-09-27T17:05:19.024Z,2024-09-27T17:05:22Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244167681,140,64.7,5244167685,212,12.0,5244167679,56,Left,5244167683,141,84.7,5244167687,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364477,43,1,1,4,27,b8oqgvx1ijeyn6y1cn6929ix4,1,65.5,84.8,2024-09-27T17:05:22.439Z,2024-09-27T17:05:24Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244167839,140,59.1,5244167845,213,4.03,5244167841,141,72.6,5244167843,212,10.7,5244167837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364509,44,1,1,4,30,b8oqgvx1ijeyn6y1cn6929ix4,1,61.7,73.3,2024-09-27T17:05:24.727Z,2024-09-27T17:05:28Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244167993,140,78.5,5244167989,155,,5244167997,212,20.5,5244167991,56,Center,5244167999,213,5.74,5244167995,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364521,45,1,1,4,33,b8oqgvx1ijeyn6y1cn6929ix4,0,78.5,57.8,2024-09-27T17:05:27.832Z,2024-09-27T20:24:21Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244168043,56,Center,5244168051,213,5.74,5244168047,141,36.7,5244168041,168,,5244168049,212,27.7,5244168045,140,100.0,5244168039,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364755,45,5,1,4,34,dbl7ir1qugqz8nvp1vzn8im50,1,-1.2,61.7,2024-09-27T17:05:28.571Z,2024-09-27T19:19:43Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244169195,346,,5244169193,56,Back,5244169233,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364533,46,5,1,4,34,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,38.3,2024-09-27T17:05:28.571Z,2024-09-27T19:19:43Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244168103,56,Center,5244169251,233,45,5244168105,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364769,46,1,1,4,52,dbl7ir1qugqz8nvp1vzn8im50,1,4.6,40.7,2024-09-27T17:05:47.210Z,2024-09-27T17:05:48Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244169313,212,7.5,5244169305,56,Back,5244169307,140,3.7,5244169319,237,,5244169311,141,51.6,5244169315,213,1.70,5244169303,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364781,47,1,1,4,53,dbl7ir1qugqz8nvp1vzn8im50,1,3.7,51.6,2024-09-27T17:05:47.849Z,2024-09-27T17:05:49Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5244169357,56,Back,5244169363,212,22.8,5244169361,141,39.1,5244169359,140,23.8,5244169365,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364785,48,1,1,4,54,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,39.1,2024-09-27T17:05:49.354Z,2024-09-27T17:05:50Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244169391,141,24.6,5244169395,212,18.0,5244169385,56,Back,5244169389,140,9.5,5244169397,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364821,49,1,1,4,55,dbl7ir1qugqz8nvp1vzn8im50,1,9.5,24.6,2024-09-27T17:05:49.947Z,2024-09-27T17:05:52Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244169543,141,8.8,5244169547,213,5.71,5244169539,56,Back,5244169545,212,19.7,5244169541,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364827,50,1,1,4,58,dbl7ir1qugqz8nvp1vzn8im50,0,25.2,8.8,2024-09-27T17:05:52.802Z,2024-09-27T17:05:54Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244169611,233,47,5244169607,236,,5244169617,286,,5244169569,155,,5244169579,213,0.00,5244169575,141,8.8,5244169571,56,Back,5244169577,212,5.0,5244169573,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364829,47,74,1,4,58,b8oqgvx1ijeyn6y1cn6929ix4,1,69.2,92.6,2024-09-27T17:05:52.803Z,2024-09-27T19:05:20Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244169591,285,,5244169643,233,50,5244169589,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364863,49,1,1,5,1,b8oqgvx1ijeyn6y1cn6929ix4,1,78.0,85.1,2024-09-27T17:05:55.935Z,2024-09-27T17:05:56Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244169743,213,3.05,5244169737,140,65.4,5244169735,56,Left,5244169739,141,86.9,5244169741,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364915,50,1,1,5,2,b8oqgvx1ijeyn6y1cn6929ix4,1,65.4,86.9,2024-09-27T17:05:56.679Z,2024-09-27T17:06:00Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244170017,56,Left,5244170019,140,71.9,5244170027,212,8.9,5244170023,141,95.4,5244170029,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364923,51,1,1,5,5,b8oqgvx1ijeyn6y1cn6929ix4,0,76.2,94.8,2024-09-27T17:05:59.968Z,2024-09-27T17:06:01Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244170057,56,Left,5244170157,233,51,5244170063,212,3.8,5244170161,286,,5244170059,140,79.8,5244170155,236,,5244170065,213,6.16,5244170061,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364937,51,74,1,5,5,dbl7ir1qugqz8nvp1vzn8im50,1,20.0,7.9,2024-09-27T17:05:59.969Z,2024-09-27T19:05:21Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244170139,56,Back,5244170141,285,,5244170181,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726364947,52,5,1,5,7,dbl7ir1qugqz8nvp1vzn8im50,0,22.1,-1.6,2024-09-27T17:06:01.559Z,2024-09-27T19:19:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244172113,233,52,5244170189,56,Back,5244170191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365309,52,5,1,5,7,b8oqgvx1ijeyn6y1cn6929ix4,1,77.9,101.6,2024-09-27T17:06:01.559Z,2024-09-27T19:19:44Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244172097,233,52,5244172075,56,Left,5244172077,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365359,53,1,1,5,38,b8oqgvx1ijeyn6y1cn6929ix4,1,76.9,100.0,2024-09-27T17:06:33.111Z,2024-09-27T17:06:37Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244172327,212,30.8,5244172331,1,,5244172323,140,92.3,5244172329,213,5.26,5244172321,56,Center,5244172325,141,63.4,5244172319,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365361,54,44,1,5,41,b8oqgvx1ijeyn6y1cn6929ix4,1,90.4,59.4,2024-09-27T17:06:36.520Z,2024-09-27T19:17:51Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244172385,233,53,5244172339,56,Center,5244172341,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365343,53,44,1,5,41,dbl7ir1qugqz8nvp1vzn8im50,0,9.6,40.6,2024-09-27T17:06:36.521Z,2024-09-27T19:17:51Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244172255,285,,5244172419,233,54,5244172251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365389,55,1,1,5,42,b8oqgvx1ijeyn6y1cn6929ix4,0,92.3,63.4,2024-09-27T17:06:37.007Z,2024-09-27T19:07:02Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244172457,56,Center,5244172463,212,11.3,5244172455,3,,5244172465,213,4.18,5244172459,140,86.9,5244172461,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365413,54,12,1,5,43,dbl7ir1qugqz8nvp1vzn8im50,1,11.2,48.4,2024-09-27T17:06:38.025Z,2024-09-27T19:07:37Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244172531,140,29.6,5244172535,212,19.5,5244172555,15,,5244172537,213,0.15,5244172529,56,Back,5244172533,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365437,56,1,1,5,45,b8oqgvx1ijeyn6y1cn6929ix4,1,72.8,50.6,2024-09-27T17:06:39.967Z,2024-09-27T17:06:42Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244172701,56,Left,5244172707,141,88.9,5244172711,212,26.0,5244172715,213,1.59,5244172703,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365445,57,50,1,5,48,b8oqgvx1ijeyn6y1cn6929ix4,1,71.0,85.8,2024-09-27T17:06:42.543Z,2024-09-27T17:06:49Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244172905,233,55,5244172749,56,Left,5244172751,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365463,55,7,1,5,48,dbl7ir1qugqz8nvp1vzn8im50,0,29.0,14.2,2024-09-27T17:06:42.544Z,2024-09-27T17:06:48Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244172875,233,57,5244172841,285,,5244172839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365543,58,1,1,5,52,b8oqgvx1ijeyn6y1cn6929ix4,0,70.9,83.5,2024-09-27T17:06:47.503Z,2024-09-27T19:07:40Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244173225,140,79.6,5244173229,212,12.6,5244173227,141,96.2,5244173223,56,Left,5244173231,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365517,56,1,1,5,54,dbl7ir1qugqz8nvp1vzn8im50,0,23.9,10.0,2024-09-27T17:06:48.977Z,2024-09-27T17:06:49Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244173113,213,6.03,5244173109,141,5.0,5244173105,56,Back,5244173107,140,36.4,5244173111,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365559,59,8,1,5,58,b8oqgvx1ijeyn6y1cn6929ix4,1,75.2,93.6,2024-09-27T17:06:52.607Z,2024-09-27T17:06:52Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244173313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365611,60,1,1,5,59,b8oqgvx1ijeyn6y1cn6929ix4,0,80.9,95.3,2024-09-27T17:06:54.368Z,2024-09-27T19:07:42Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244173499,212,22.0,5244173495,140,87.6,5244173493,56,Center,5244173501,213,5.04,5244173497,141,64.6,5244173489,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365621,58,1,1,6,0,dbl7ir1qugqz8nvp1vzn8im50,1,11.9,28.5,2024-09-27T17:06:54.669Z,2024-09-27T17:06:57Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244173563,140,30.8,5244173567,212,20.1,5244173561,56,Back,5244173569,213,0.15,5244173565,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365651,59,1,1,6,2,dbl7ir1qugqz8nvp1vzn8im50,1,30.8,33.0,2024-09-27T17:06:56.945Z,2024-09-27T19:07:44Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244173737,140,20.2,5244173743,213,4.04,5244173741,212,17.9,5244173739,141,12.3,5244173735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365663,60,1,1,6,5,dbl7ir1qugqz8nvp1vzn8im50,0,20.2,12.3,2024-09-27T17:07:00.322Z,2024-09-27T19:07:45Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244173817,213,6.28,5244173809,56,Back,5244173813,141,12.2,5244173807,155,,5244173815,212,21.8,5244173811,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365691,61,1,1,6,7,b8oqgvx1ijeyn6y1cn6929ix4,0,58.7,90.6,2024-09-27T17:07:02.208Z,2024-09-27T17:07:03Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5244173927,141,100.0,5244173923,56,Left,5244173931,213,0.70,5244173921,3,,5244173929,212,11.0,5244173925,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365721,61,5,1,6,8,dbl7ir1qugqz8nvp1vzn8im50,1,33.8,-1.5,2024-09-27T17:07:03.192Z,2024-09-27T19:19:45Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244174093,56,Back,5244174095,347,,5244174099,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365693,62,5,1,6,8,b8oqgvx1ijeyn6y1cn6929ix4,0,66.2,101.5,2024-09-27T17:07:03.192Z,2024-09-27T19:19:45Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5244173943,56,Left,5244173945,347,,5244174109,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365813,62,1,1,6,21,dbl7ir1qugqz8nvp1vzn8im50,1,31.7,0.0,2024-09-27T17:07:15.745Z,2024-09-27T17:07:18Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244174613,107,,5244174617,140,35.1,5244174615,56,Back,5244174619,141,13.8,5244174623,213,1.25,5244174621,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365837,63,1,1,6,23,dbl7ir1qugqz8nvp1vzn8im50,1,35.1,13.8,2024-09-27T17:07:17.825Z,2024-09-27T17:07:19Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244174715,56,Back,5244174719,141,4.7,5244174717,140,30.6,5244174721,212,7.8,5244174723,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365847,64,1,1,6,24,dbl7ir1qugqz8nvp1vzn8im50,1,30.6,4.7,2024-09-27T17:07:18.856Z,2024-09-27T17:07:19Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244174795,212,7.2,5244174791,140,24.6,5244174797,213,2.65,5244174789,56,Back,5244174793,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365941,65,1,1,6,25,dbl7ir1qugqz8nvp1vzn8im50,1,24.6,9.7,2024-09-27T17:07:19.594Z,2024-09-27T17:07:26Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244175265,1,,5244175255,56,Back,5244175259,141,58.5,5244175261,212,33.4,5244175263,213,1.67,5244175257,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726365967,66,1,1,6,32,dbl7ir1qugqz8nvp1vzn8im50,1,55.2,70.3,2024-09-27T17:07:26.753Z,2024-09-27T17:07:30Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5244175455,141,91.4,5244175451,56,Left,5244175459,213,0.97,5244175457,212,17.4,5244175453,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726366011,67,1,1,6,35,dbl7ir1qugqz8nvp1vzn8im50,1,65.6,94.2,2024-09-27T17:07:30.361Z,2024-09-27T17:07:35Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244175701,212,16.7,5244175703,213,4.18,5244175697,140,57.5,5244175695,56,Center,5244175699,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726366051,68,1,1,6,40,dbl7ir1qugqz8nvp1vzn8im50,1,61.2,71.5,2024-09-27T17:07:35.353Z,2024-09-27T17:07:39Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244175921,212,14.8,5244175925,213,1.14,5244175915,140,67.1,5244175919,141,91.2,5244175911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726366129,69,1,1,6,44,dbl7ir1qugqz8nvp1vzn8im50,1,61.6,83.0,2024-09-27T17:07:39.168Z,2024-09-27T17:07:45Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244176253,56,Back,5244176257,141,74.8,5244176255,140,41.2,5244176261,213,3.40,5244176259,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726366173,70,1,1,6,50,dbl7ir1qugqz8nvp1vzn8im50,1,54.4,56.6,2024-09-27T17:07:45.474Z,2024-09-27T17:07:48Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5244176463,140,45.5,5244176467,212,18.7,5244176465,141,32.7,5244176469,213,4.19,5244176461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726366205,71,1,1,6,54,dbl7ir1qugqz8nvp1vzn8im50,1,50.3,31.6,2024-09-27T17:07:48.665Z,2024-09-27T17:07:51Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244176583,141,18.9,5244176587,213,5.66,5244176579,56,Right,5244176581,140,61.7,5244176585,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726366257,72,1,1,6,57,dbl7ir1qugqz8nvp1vzn8im50,1,60.9,19.8,2024-09-27T17:07:51.713Z,2024-09-27T17:07:55Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244176851,56,Right,5244176859,213,5.19,5244176855,141,5.8,5244176857,212,10.7,5244176853,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
