id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2719378157,26,5,1,2,1,bd4qakf7j0wwie8wke9km7uj8,0,36.0,101.5,2024-09-13T17:04:15.042Z,2024-09-13T19:10:15Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5205960851,56,Back,5205960853,347,,5205961001,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378185,32,5,1,2,1,8gxd9ry2580pu1b1dd5ny9ymy,1,64.0,-1.5,2024-09-13T17:04:15.042Z,2024-09-13T19:10:14Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5205960993,233,26,5205960975,347,,5205960973,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378197,33,1,1,2,6,8gxd9ry2580pu1b1dd5ny9ymy,1,64.0,0.0,2024-09-13T17:04:20.854Z,2024-09-13T17:04:22Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5205961055,107,,5205961059,140,69.9,5205961065,213,0.94,5205961057,56,Right,5205961063,212,10.5,5205961061,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378217,34,1,1,2,8,8gxd9ry2580pu1b1dd5ny9ymy,0,68.4,10.1,2024-09-13T17:04:22.590Z,2024-09-13T17:04:24Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5205961131,140,87.9,5205961133,141,12.5,5205961127,155,,5205961137,213,0.08,5205961129,56,Right,5205961135,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378269,27,1,1,2,10,bd4qakf7j0wwie8wke9km7uj8,1,15.0,89.0,2024-09-13T17:04:24.826Z,2024-09-13T17:04:30Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5205961367,213,6.19,5205961365,212,18.4,5205961359,56,Back,5205961369,1,,5205961355,157,,5205961361,140,32.4,5205961363,141,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378277,29,1,1,2,16,bd4qakf7j0wwie8wke9km7uj8,1,34.6,86.9,2024-09-13T17:04:29.970Z,2024-09-13T17:04:30Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5205961385,141,83.0,5205961389,213,3.63,5205961387,212,5.6,5205961383,140,29.9,5205961381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378291,30,1,1,2,16,bd4qakf7j0wwie8wke9km7uj8,1,29.9,83.0,2024-09-13T17:04:30.594Z,2024-09-13T17:04:34Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5205961495,213,3.34,5205961487,56,Back,5205961489,140,22.4,5205961493,212,8.0,5205961491,141,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378303,31,1,1,2,19,bd4qakf7j0wwie8wke9km7uj8,1,22.4,80.7,2024-09-13T17:04:33.842Z,2024-09-13T19:25:18Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5205961561,140,24.3,5205961563,141,48.7,5205961567,213,4.80,5205961559,56,Back,5205961565,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378339,32,1,1,2,21,bd4qakf7j0wwie8wke9km7uj8,1,24.3,46.4,2024-09-13T17:04:35.274Z,2024-09-13T19:25:16Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5205961721,56,Left,5205961723,140,75.9,5205961731,1,,5205961727,212,60.9,5205961729,213,0.47,5205961725,141,87.2,5205988345,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378343,33,61,1,2,25,bd4qakf7j0wwie8wke9km7uj8,0,77.2,88.5,2024-09-13T17:04:39.354Z,2024-09-13T17:04:39Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5205961751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378385,36,1,1,2,26,8gxd9ry2580pu1b1dd5ny9ymy,1,19.9,27.4,2024-09-13T17:04:40.737Z,2024-09-13T17:04:44Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5205961991,212,20.5,5205961993,213,2.55,5205961985,56,Back,5205961989,141,44.2,5205961987,140,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378425,37,1,1,2,30,8gxd9ry2580pu1b1dd5ny9ymy,1,3.4,40.4,2024-09-13T17:04:43.958Z,2024-09-13T17:04:48Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5205962203,213,5.93,5205962201,212,49.8,5205962205,1,,5205962193,157,,5205962197,140,48.0,5205962199,141,15.3,5205962195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378445,38,1,1,2,34,8gxd9ry2580pu1b1dd5ny9ymy,0,45.0,16.1,2024-09-13T17:04:47.926Z,2024-09-13T19:25:09Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5205962349,56,Right,5205962345,3,,5205962347,168,,5205962355,212,26.9,5205962357,213,6.18,5205962353,141,12.2,5205962351,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378491,35,1,1,2,39,bd4qakf7j0wwie8wke9km7uj8,1,19.6,93.0,2024-09-13T17:04:53.106Z,2024-09-13T17:04:54Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5205962551,213,4.25,5205962543,56,Back,5205962545,140,6.3,5205962549,212,31.5,5205962547,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378517,36,1,1,2,40,bd4qakf7j0wwie8wke9km7uj8,1,6.3,51.5,2024-09-13T17:04:54.514Z,2024-09-13T17:04:57Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5205962665,212,19.9,5205962659,140,19.9,5205962669,213,5.51,5205962655,56,Back,5205962663,141,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378573,37,1,1,2,43,bd4qakf7j0wwie8wke9km7uj8,1,20.8,30.7,2024-09-13T17:04:57.026Z,2024-09-13T17:05:02Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5205962951,213,2.28,5205962943,56,Back,5205962945,140,9.6,5205962949,212,18.1,5205962947,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378609,38,1,1,2,48,bd4qakf7j0wwie8wke9km7uj8,0,11.2,63.0,2024-09-13T17:05:02.650Z,2024-09-13T17:05:05Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5205963133,157,,5205963141,140,55.0,5205963137,56,Center,5205963149,212,46.7,5205963145,141,51.3,5205963153,213,6.11,5205963155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378641,39,1,1,2,52,8gxd9ry2580pu1b1dd5ny9ymy,0,44.6,54.6,2024-09-13T17:05:06.183Z,2024-09-13T17:05:07Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5205963289,213,5.45,5205963285,141,25.8,5205963287,212,26.5,5205963283,140,61.6,5205963281,56,Center,5205963279,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378705,39,1,1,2,56,bd4qakf7j0wwie8wke9km7uj8,1,57.1,85.8,2024-09-13T17:05:10.515Z,2024-09-13T17:05:12Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5205963553,56,Back,5205963561,213,2.52,5205963559,212,10.6,5205963555,140,48.9,5205963557,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378737,40,1,1,2,58,bd4qakf7j0wwie8wke9km7uj8,1,44.0,94.8,2024-09-13T17:05:12.803Z,2024-09-13T17:05:16Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5205963703,1,,5205963701,213,3.87,5205963697,141,53.7,5205963699,212,42.0,5205963695,140,14.2,5205963693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378781,41,1,1,3,2,bd4qakf7j0wwie8wke9km7uj8,1,14.8,49.9,2024-09-13T17:05:16.338Z,2024-09-13T17:05:20Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5205963925,141,41.9,5205963929,213,5.73,5205963927,212,10.3,5205963923,140,23.1,5205963921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378811,42,1,1,3,6,bd4qakf7j0wwie8wke9km7uj8,1,23.7,39.8,2024-09-13T17:05:20.331Z,2024-09-13T17:05:23Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5205964087,213,4.90,5205964085,212,22.7,5205964079,56,Back,5205964081,140,27.7,5205964083,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378879,43,1,1,3,9,bd4qakf7j0wwie8wke9km7uj8,0,29.1,6.0,2024-09-13T17:05:23.531Z,2024-09-13T17:15:18Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5205964431,141,0.0,5205964433,212,54.5,5205964437,1,,5205964427,56,Right,5205964435,213,6.20,5205964429,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379013,40,5,1,3,15,8gxd9ry2580pu1b1dd5ny9ymy,1,16.2,100.9,2024-09-13T17:05:29.863Z,2024-09-13T19:10:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5205965063,233,44,5205965043,347,,5205965041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719378911,44,5,1,3,15,bd4qakf7j0wwie8wke9km7uj8,0,83.8,-0.9,2024-09-13T17:05:29.863Z,2024-09-13T19:10:15Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5205964565,347,,5205964563,56,Right,5205965081,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379027,41,1,1,3,28,8gxd9ry2580pu1b1dd5ny9ymy,1,15.8,100.0,2024-09-13T17:05:42.743Z,2024-09-13T19:25:07Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5205965127,107,,5205965137,213,5.06,5205965129,56,Back,5205965135,212,18.8,5205965133,141,75.3,5205965131,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379039,42,1,1,3,30,8gxd9ry2580pu1b1dd5ny9ymy,1,21.6,65.5,2024-09-13T17:05:44.431Z,2024-09-13T17:15:33Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5205965219,140,21.8,5205991279,189,,5205965217,56,Back,5205965223,212,22.9,5205965221,141,31.8,5205965225,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379061,43,1,1,3,32,8gxd9ry2580pu1b1dd5ny9ymy,1,22.4,29.5,2024-09-13T17:05:46.479Z,2024-09-13T17:05:48Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5205965319,56,Back,5205965327,212,17.3,5205965333,213,2.43,5205965321,140,9.9,5205965323,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379089,44,1,1,3,33,8gxd9ry2580pu1b1dd5ny9ymy,1,9.8,46.4,2024-09-13T17:05:47.878Z,2024-09-13T17:05:50Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5205965513,212,15.7,5205965511,141,68.7,5205965515,213,1.32,5205965507,56,Back,5205965509,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379155,45,1,1,3,37,8gxd9ry2580pu1b1dd5ny9ymy,1,13.9,65.2,2024-09-13T17:05:51.582Z,2024-09-13T17:05:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5205965889,56,Back,5205965897,213,4.16,5205965895,212,14.5,5205965893,141,47.0,5205965891,140,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379191,46,1,1,3,41,8gxd9ry2580pu1b1dd5ny9ymy,1,8.0,44.8,2024-09-13T17:05:55.686Z,2024-09-13T17:05:59Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5205966049,56,Back,5205966051,140,22.2,5205966053,141,16.1,5205966055,212,24.6,5205966057,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379203,47,1,1,3,44,8gxd9ry2580pu1b1dd5ny9ymy,0,30.0,11.1,2024-09-13T17:05:58.831Z,2024-09-13T17:06:01Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5205966143,213,0.33,5205966135,141,25.0,5205966129,140,56.4,5205966125,155,,5205966137,212,29.3,5205966127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379227,45,1,1,3,47,bd4qakf7j0wwie8wke9km7uj8,0,30.8,80.7,2024-09-13T17:06:01.467Z,2024-09-13T17:06:03Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5205966291,212,36.7,5205966293,213,0.20,5205966295,1,,5205966283,3,,5205966289,141,91.2,5205966285,56,Left,5205966287,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379241,48,1,1,3,49,8gxd9ry2580pu1b1dd5ny9ymy,1,35.9,22.8,2024-09-13T17:06:03.918Z,2024-09-13T17:06:06Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5205966379,141,24.0,5205966383,213,0.06,5205966381,212,13.2,5205966377,140,48.4,5205966371,3,,5205966373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379267,49,1,1,3,51,8gxd9ry2580pu1b1dd5ny9ymy,1,49.1,25.2,2024-09-13T17:06:05.918Z,2024-09-13T17:06:08Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5205966487,140,49.4,5205966485,56,Back,5205966489,141,14.1,5205966491,212,7.6,5205966493,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379309,50,1,1,3,54,8gxd9ry2580pu1b1dd5ny9ymy,1,49.4,14.1,2024-09-13T17:06:07.958Z,2024-09-13T17:06:14Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5205966685,212,17.0,5205966687,213,6.04,5205966683,141,8.2,5205966681,140,65.1,5205966679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379313,51,1,1,4,0,8gxd9ry2580pu1b1dd5ny9ymy,0,81.5,26.2,2024-09-13T17:06:14.704Z,2024-09-13T17:07:03Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5205966747,233,46,5205966727,56,Center,5205966735,213,0.41,5205966745,236,,5205966729,140,86.8,5205966733,212,6.1,5205966731,141,29.8,5205966751,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379315,46,74,1,4,0,bd4qakf7j0wwie8wke9km7uj8,1,11.9,73.5,2024-09-13T17:06:14.705Z,2024-09-13T19:10:07Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5205966739,285,,5205966737,56,Back,5205966757,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379343,48,1,1,4,4,bd4qakf7j0wwie8wke9km7uj8,1,28.5,91.0,2024-09-13T17:06:18.780Z,2024-09-13T19:25:04Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5205968241,1,,5205968239,196,,5205966929,141,26.4,5205966925,56,Center,5205966927,140,69.2,5205966923,155,,5205966931,212,61.3,5205966933,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379345,49,43,1,4,6,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-13T17:06:20.731Z,2024-09-13T17:06:47Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5205966937,56,Back,5205968077,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379431,50,1,1,4,15,bd4qakf7j0wwie8wke9km7uj8,0,94.7,19.4,2024-09-13T17:06:29.142Z,2024-09-13T17:06:41Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5205967755,2,,5205967811,233,52,5205967271,212,4.6,5205967273,213,2.07,5205967815,286,,5205967809,236,,5205967267,140,92.6,5205967269,141,25.4,5205967265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379427,52,12,1,4,15,8gxd9ry2580pu1b1dd5ny9ymy,1,9.4,77.2,2024-09-13T17:06:29.242Z,2024-09-13T17:06:42Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5205967789,185,,5205967255,56,Back,5205967833,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379447,51,6,1,4,16,bd4qakf7j0wwie8wke9km7uj8,1,94.4,23.7,2024-09-13T17:06:30.848Z,2024-09-13T19:02:42Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5205967425,233,53,5205967371,75,,5205967369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379443,53,6,1,4,16,8gxd9ry2580pu1b1dd5ny9ymy,0,5.6,76.3,2024-09-13T17:06:30.848Z,2024-09-13T19:02:42Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5205967415,75,,5205967449,233,51,5205967413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379807,52,1,1,4,51,bd4qakf7j0wwie8wke9km7uj8,0,99.5,0.5,2024-09-13T17:07:05.205Z,2024-09-13T17:07:08Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5205969069,6,,5205969067,2,,5205969083,213,1.84,5205969077,140,90.4,5205969081,212,36.2,5205969079,141,51.8,5205969075,56,Center,5205969085,1,,5205969073,224,,5205969071,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379835,54,12,1,4,55,8gxd9ry2580pu1b1dd5ny9ymy,1,11.7,57.8,2024-09-13T17:07:09.719Z,2024-09-13T17:09:19Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5205969197,141,24.1,5205969199,212,32.5,5205969195,140,33.6,5205969193,56,Back,5205969215,15,,5205969201,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379927,53,1,1,5,3,bd4qakf7j0wwie8wke9km7uj8,1,66.1,88.8,2024-09-13T17:07:17.692Z,2024-09-13T19:24:11Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5205969641,213,3.81,5205969643,1,,5205969633,56,Back,5205969637,141,51.5,5205969635,140,35.5,5205969639,212,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379929,54,1,1,5,8,bd4qakf7j0wwie8wke9km7uj8,1,44.2,51.3,2024-09-13T17:07:22.445Z,2024-09-13T17:18:36Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5205999323,56,Back,5205999333,1,,5205999331,213,3.23,5205999327,141,46.8,5205999329,212,35.6,5205999325,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379947,55,1,1,5,10,bd4qakf7j0wwie8wke9km7uj8,1,12.8,46.7,2024-09-13T17:07:24.045Z,2024-09-13T17:07:25Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5205969757,213,5.86,5205969759,1,,5205969755,212,51.3,5205969751,140,57.4,5205969753,141,15.8,5205969747,157,,5205969749,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379949,56,1,1,5,11,bd4qakf7j0wwie8wke9km7uj8,1,57.4,15.8,2024-09-13T17:07:25.156Z,2024-09-13T17:07:30Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5205969763,3,,5205969769,141,28.4,5205969765,56,Center,5205969767,140,67.8,5205969771,212,13.9,5205969773,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379959,57,1,1,5,12,bd4qakf7j0wwie8wke9km7uj8,1,67.8,28.4,2024-09-13T17:07:26.724Z,2024-09-13T17:07:27Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5205969829,140,59.6,5205969835,213,3.50,5205969825,56,Center,5205969831,141,23.6,5205969833,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379965,58,1,1,5,13,bd4qakf7j0wwie8wke9km7uj8,0,59.8,23.3,2024-09-13T17:07:27.597Z,2024-09-13T17:07:28Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5205969861,141,21.5,5205969863,212,23.4,5205969855,155,,5205969859,140,82.1,5205969865,213,6.23,5205969857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379977,56,1,1,5,14,8gxd9ry2580pu1b1dd5ny9ymy,1,20.0,70.3,2024-09-13T17:07:28.287Z,2024-09-13T17:07:31Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5205969933,212,12.7,5205969931,141,84.1,5205969927,56,Back,5205969935,213,0.83,5205969929,140,28.1,5205969925,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719379997,58,1,1,5,17,8gxd9ry2580pu1b1dd5ny9ymy,1,25.6,91.1,2024-09-13T17:07:31.836Z,2024-09-13T17:07:36Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5205970049,212,13.9,5205970045,140,38.8,5205970047,141,89.4,5205970043,56,Back,5205970051,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380007,59,1,1,5,22,8gxd9ry2580pu1b1dd5ny9ymy,1,66.2,79.0,2024-09-13T17:07:36.088Z,2024-09-13T17:07:37Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5205970111,141,64.2,5205970113,212,10.1,5205970109,140,65.3,5205970107,56,Center,5205970115,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380029,60,1,1,5,23,8gxd9ry2580pu1b1dd5ny9ymy,1,64.8,62.3,2024-09-13T17:07:37.743Z,2024-09-13T17:20:13Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,1.0,,5205970201,56,Center,5205970203,140,73.1,5205970209,213,0.17,5205970205,141,64.5,5205970207,212,8.8,5206003737,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380037,59,45,1,5,26,bd4qakf7j0wwie8wke9km7uj8,0,30.0,49.7,2024-09-13T17:07:40.063Z,2024-09-13T19:03:02Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5205970243,56,Back,5205970569,233,61,5205970245,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380093,61,3,1,5,26,8gxd9ry2580pu1b1dd5ny9ymy,1,70.0,50.3,2024-09-13T17:07:40.063Z,2024-09-13T19:03:02Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5205970561,233,59,5205970517,286,,5205970515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380103,62,15,1,5,31,8gxd9ry2580pu1b1dd5ny9ymy,1,75.9,39.4,2024-09-13T17:07:45.312Z,2024-09-13T17:20:13Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5206003765,102,50.0,5205970543,18,,5206003769,215,,5206003767,103,19,5206003761,55,60,5206003367,72,,5206003777,230,98.9,5206003779,231,49.1,5206003775,147,42.4,5206003771,139,5205970541,22,5206003759,29,5206003757,78,5205970545,56,Center,5206003373,82,5206003773,146,82.8,,,,,,,,,,,,,
2719380099,60,43,1,5,33,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-13T17:07:47.826Z,2024-09-13T17:21:16Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5205970535,56,Back,5206006535,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380125,63,61,1,5,34,8gxd9ry2580pu1b1dd5ny9ymy,1,85.7,42.1,2024-09-13T17:07:48.141Z,2024-09-13T19:33:46Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5206670749,228,,5205970675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380187,62,1,1,5,37,bd4qakf7j0wwie8wke9km7uj8,1,11.3,37.9,2024-09-13T17:07:51.229Z,2024-09-13T17:08:08Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5205971019,212,18.2,5205971005,140,23.2,5205971017,141,18.4,5205971001,123,,5205971003,56,Back,5205971413,189,,5205971021,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380245,63,1,1,5,38,bd4qakf7j0wwie8wke9km7uj8,0,24.7,16.0,2024-09-13T17:07:52.837Z,2024-09-13T17:20:21Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5205971303,140,83.1,5205971301,56,Right,5205971351,189,,5205971311,1,,5205971305,141,15.2,5205971309,213,6.27,5205971307,212,61.3,5205971299,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380263,65,1,1,5,52,8gxd9ry2580pu1b1dd5ny9ymy,1,31.7,69.9,2024-09-13T17:08:05.930Z,2024-09-13T17:08:07Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5205971399,141,46.1,5205971393,140,31.0,5205971387,56,Back,5205971401,212,16.2,5205971403,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380271,66,1,1,5,53,8gxd9ry2580pu1b1dd5ny9ymy,1,30.5,42.2,2024-09-13T17:08:07.063Z,2024-09-13T17:08:09Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5205971449,56,Back,5205971457,213,5.11,5205971455,212,15.1,5205971453,141,21.8,5205971451,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
