id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2802145101,24,1,1,2,52,8cfkisxf1fkxdqtt6tx1tup48,0,53.8,35.7,2025-04-17T12:03:50.585Z,2025-04-17T13:16:44Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657648655,213,0.83,5657648651,141,76.4,5657648645,157,,5657648649,140,77.9,5657648653,212,37.5,5657648647,56,Center,5657648657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145107,34,1,1,2,54,bd4qakf7j0wwie8wke9km7uj8,1,23.8,25.3,2025-04-17T12:03:52.566Z,2025-04-17T12:03:54Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5657648683,213,5.45,5657648675,56,Back,5657648679,141,7.6,5657648681,212,16.3,5657648677,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145111,35,1,1,2,56,bd4qakf7j0wwie8wke9km7uj8,0,34.2,6.7,2025-04-17T12:03:54.422Z,2025-04-17T12:03:55Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657648713,213,0.97,5657648703,155,,5657648707,140,40.4,5657648709,141,20.6,5657648711,212,11.5,5657648705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145113,25,1,1,2,57,8cfkisxf1fkxdqtt6tx1tup48,0,56.3,76.3,2025-04-17T12:03:55.456Z,2025-04-17T13:17:22Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5657648719,3,,5657648723,140,62.0,5657648727,212,7.1,5657648725,141,82.0,5657648721,56,Left,5657648731,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145123,36,1,1,3,0,bd4qakf7j0wwie8wke9km7uj8,0,34.1,6.8,2025-04-17T12:03:58.621Z,2025-04-18T13:32:26Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657648835,286,,5657648805,141,9.2,5657648831,233,26,5657648807,212,2.9,5657648829,236,,5657648803,140,36.4,5657648801,56,Back,5657648809,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145129,26,74,1,3,0,8cfkisxf1fkxdqtt6tx1tup48,1,54.5,85.9,2025-04-17T12:03:58.622Z,2025-04-18T13:32:27Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657648865,233,36,5657648825,56,Left,5657648827,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145133,27,5,1,3,1,8cfkisxf1fkxdqtt6tx1tup48,0,64.4,101.2,2025-04-17T12:03:59.646Z,2025-04-18T13:32:29Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657648837,56,Left,5657648839,347,,5657648899,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145141,37,5,1,3,1,bd4qakf7j0wwie8wke9km7uj8,1,35.6,-1.2,2025-04-17T12:03:59.646Z,2025-04-18T13:32:30Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657648873,347,,5657648875,233,27,5657648871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145161,38,1,1,3,3,bd4qakf7j0wwie8wke9km7uj8,0,36.6,0.0,2025-04-17T12:04:01.518Z,2025-04-17T12:04:05Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657648975,140,62.3,5657648981,213,0.53,5657648977,141,21.2,5657648973,56,Center,5657648971,107,,5657648979,212,31.3,5657648983,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145165,28,1,1,3,7,8cfkisxf1fkxdqtt6tx1tup48,0,33.5,79.9,2025-04-17T12:04:05.209Z,2025-04-17T14:04:15Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657649011,213,6.16,5657649001,157,,5657649009,212,27.2,5657649007,141,74.8,5657649003,56,Center,5657649013,1,,5657649005,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145173,39,1,1,3,8,bd4qakf7j0wwie8wke9km7uj8,0,54.1,28.4,2025-04-17T12:04:06.894Z,2025-04-17T13:19:36Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657649063,56,Center,5657649071,213,0.68,5657649067,141,45.6,5657649069,212,18.7,5657649065,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145185,29,8,1,3,9,8cfkisxf1fkxdqtt6tx1tup48,1,29.1,38.5,2025-04-17T12:04:08.033Z,2025-04-18T13:37:13Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5657649141,56,Back,5658977453,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802374387,823,61,1,3,10,8cfkisxf1fkxdqtt6tx1tup48,1,26.9,25.9,2025-04-17T12:04:08.110Z,2025-04-18T13:37:11Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5658978073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802374441,939,1,1,3,10,bd4qakf7j0wwie8wke9km7uj8,0,74.1,70.3,2025-04-17T12:04:08.606Z,2025-04-18T18:16:31Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5658978315,140,75.3,5658978319,212,3.2,5658978333,286,,5660255369,233,563,5658978313,56,Center,5658978317,141,74.6,5658978321,213,1.16,5658978331,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160449,563,74,1,3,10,8cfkisxf1fkxdqtt6tx1tup48,1,33.2,34.6,2025-04-17T12:04:08.607Z,2025-04-18T18:16:31Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5658977913,285,,5657741231,56,Back,5660255451,233,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145205,31,1,1,3,17,8cfkisxf1fkxdqtt6tx1tup48,1,73.1,34.6,2025-04-17T12:04:15.400Z,2025-04-17T12:04:22Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657649225,212,41.0,5657649227,213,1.19,5657649219,56,Left,5657649223,141,90.6,5657649221,140,87.5,5657649229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145211,32,1,1,3,24,8cfkisxf1fkxdqtt6tx1tup48,1,90.2,98.9,2025-04-17T12:04:22.736Z,2025-04-17T12:04:24Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5657649275,213,3.35,5657649271,141,96.3,5657649267,56,Left,5657649273,212,8.7,5657649269,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145219,33,1,1,3,26,8cfkisxf1fkxdqtt6tx1tup48,1,82.0,96.0,2025-04-17T12:04:24.432Z,2025-04-17T12:04:25Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5657649303,212,7.2,5657649297,56,Left,5657649301,141,98.1,5657649299,140,75.3,5657649305,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145221,34,61,1,3,27,8cfkisxf1fkxdqtt6tx1tup48,0,75.4,97.8,2025-04-17T12:04:25.808Z,2025-04-18T13:37:45Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5657649311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145229,40,12,1,3,27,bd4qakf7j0wwie8wke9km7uj8,1,27.5,4.9,2025-04-17T12:04:25.809Z,2025-04-18T13:38:04Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5657649341,56,Back,5658978867,213,4.22,5658978863,141,0.0,5658978861,140,25.2,5658978859,167,,5658978865,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145231,35,5,1,3,28,8cfkisxf1fkxdqtt6tx1tup48,1,79.2,102.0,2025-04-17T12:04:26.920Z,2025-04-17T14:03:35Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5657649345,56,Left,5657649367,233,41,5657649347,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145233,41,5,1,3,28,bd4qakf7j0wwie8wke9km7uj8,0,20.8,-2.0,2025-04-17T12:04:26.920Z,2025-04-17T14:03:35Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5657649359,56,Back,5657649373,233,35,5657649361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145245,36,1,1,3,35,8cfkisxf1fkxdqtt6tx1tup48,1,77.6,100.0,2025-04-17T12:04:33.880Z,2025-04-17T12:04:36Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5657649435,189,,5657649425,212,8.8,5657649421,140,70.4,5657649417,107,,5657649423,141,95.3,5657649419,56,Left,5657649427,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145255,37,1,1,3,39,8cfkisxf1fkxdqtt6tx1tup48,1,58.1,96.5,2025-04-17T12:04:37.200Z,2025-04-17T12:04:41Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5657649515,213,3.51,5657649507,56,Back,5657649513,212,26.9,5657649511,141,82.4,5657649509,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145263,38,1,1,3,43,8cfkisxf1fkxdqtt6tx1tup48,1,33.7,81.2,2025-04-17T12:04:41.135Z,2025-04-17T12:04:45Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657649585,140,34.0,5657649591,213,4.74,5657649589,212,11.0,5657649583,56,Back,5657649587,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145273,39,1,1,3,47,8cfkisxf1fkxdqtt6tx1tup48,0,32.7,44.6,2025-04-17T12:04:45.704Z,2025-04-17T12:04:52Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657649657,213,6.10,5657649653,141,26.8,5657649649,56,Center,5657649651,140,95.7,5657649659,1,,5657649673,157,,5657649655,212,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145271,42,52,1,3,51,bd4qakf7j0wwie8wke9km7uj8,1,4.8,69.9,2025-04-17T12:04:49.749Z,2025-04-18T13:38:25Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5658979187,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145333,44,1,1,4,7,bd4qakf7j0wwie8wke9km7uj8,0,14.8,43.4,2025-04-17T12:05:05.477Z,2025-04-17T12:05:10Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5657650015,198,,5657650025,213,6.05,5657650023,212,67.5,5657650019,140,77.4,5657650027,1,,5657650013,157,,5657650017,56,Right,5657650021,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145353,40,1,1,4,15,8cfkisxf1fkxdqtt6tx1tup48,1,22.1,69.3,2025-04-17T12:05:13.623Z,2025-04-17T13:22:48Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657650105,56,Back,5657650111,212,16.2,5657650109,141,60.3,5657650107,140,7.8,5657650113,213,3.53,5657650103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145355,41,4,1,4,16,8cfkisxf1fkxdqtt6tx1tup48,1,6.6,67.6,2025-04-17T12:05:14.252Z,2025-04-17T12:05:22Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5657650145,265,,5657650139,13,,5657650141,56,Back,5657650143,152,,5657650147,285,,5657650153,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145343,45,4,1,4,16,bd4qakf7j0wwie8wke9km7uj8,0,93.4,32.4,2025-04-17T12:05:14.253Z,2025-04-17T12:05:23Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657650075,13,,5657650077,56,Center,5657650163,233,41,5657650081,265,,5657650083,286,,5657650079,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145457,42,1,1,4,48,8cfkisxf1fkxdqtt6tx1tup48,0,10.0,64.3,2025-04-17T12:05:46.558Z,2025-04-17T13:22:57Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5657743575,152,,5657650815,141,88.4,5657743573,5,,5657650817,212,68.1,5657650821,1,,5657650813,140,73.0,5657650811,56,Left,5657650809,157,,5657650819,213,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157019,486,44,1,4,51,bd4qakf7j0wwie8wke9km7uj8,1,32.2,20.0,2025-04-17T12:05:50.104Z,2025-04-17T13:00:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657718667,285,,5657718673,233,392,5657718665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802157013,392,44,1,4,52,8cfkisxf1fkxdqtt6tx1tup48,0,67.8,80.0,2025-04-17T12:05:50.105Z,2025-04-17T13:00:32Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657718689,233,486,5657718641,56,Left,5657718643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145459,46,8,1,4,52,bd4qakf7j0wwie8wke9km7uj8,1,29.5,10.3,2025-04-17T12:05:50.997Z,2025-04-18T13:45:41Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657650843,15,,5657650823,56,Back,5658986073,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145481,43,1,1,4,55,8cfkisxf1fkxdqtt6tx1tup48,1,55.5,73.6,2025-04-17T12:05:53.222Z,2025-04-17T14:03:40Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657650951,213,5.11,5657650949,212,11.6,5657650945,140,59.8,5657650941,157,,5657650943,56,Center,5657650953,1,,5657650947,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145489,44,1,1,4,57,8cfkisxf1fkxdqtt6tx1tup48,0,59.8,57.9,2025-04-17T12:05:55.758Z,2025-04-17T12:05:57Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657650989,141,75.9,5657650991,212,13.9,5657650983,3,,5657650987,140,66.0,5657650993,213,1.08,5657650985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145493,47,4,1,4,59,bd4qakf7j0wwie8wke9km7uj8,1,33.6,23.2,2025-04-17T12:05:57.645Z,2025-04-17T13:11:38Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657651043,152,,5657651041,56,Back,5657651037,13,,5657651039,294,,5657651073,286,,5657651069,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145499,45,4,1,4,59,8cfkisxf1fkxdqtt6tx1tup48,0,66.4,76.8,2025-04-17T12:05:57.646Z,2025-04-17T13:11:39Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5657651049,294,,5657651051,56,Center,5657651075,233,47,5657651047,13,,5657651053,152,,5657651055,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145565,48,1,1,5,13,bd4qakf7j0wwie8wke9km7uj8,1,35.3,25.9,2025-04-17T12:06:11.741Z,2025-04-18T16:28:30Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5657651365,152,,5657651371,140,29.9,5657651543,189,,5657651367,56,Back,5657651383,213,2.14,5657651361,5,,5657651381,212,10.5,5657651377,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145571,49,1,1,5,15,bd4qakf7j0wwie8wke9km7uj8,1,29.9,38.9,2025-04-17T12:06:13.885Z,2025-04-18T16:28:32Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657651421,141,98.0,5657651417,56,Back,5657651419,140,23.2,5657651423,212,40.8,5657651427,1,,5657651425,213,1.74,5657651537,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145581,50,1,1,5,18,bd4qakf7j0wwie8wke9km7uj8,0,23.2,98.0,2025-04-17T12:06:16.382Z,2025-04-17T12:06:17Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5657651489,1,,5657651473,56,Back,5657651469,157,,5657651487,213,0.26,5657651479,141,100.0,5657651483,212,10.4,5657651475,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145613,46,5,1,5,18,8cfkisxf1fkxdqtt6tx1tup48,1,56.4,-1.8,2025-04-17T12:06:17.083Z,2025-04-17T14:03:36Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5657651685,233,51,5657651669,56,Right,5657651671,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145583,51,5,1,5,18,bd4qakf7j0wwie8wke9km7uj8,0,43.6,101.8,2025-04-17T12:06:17.083Z,2025-04-17T14:03:36Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5657651715,233,46,5657651491,56,Back,5657651493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145631,47,1,1,5,28,8cfkisxf1fkxdqtt6tx1tup48,1,75.8,0.0,2025-04-17T12:06:26.431Z,2025-04-17T12:06:30Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657651809,212,24.0,5657651801,107,,5657651811,213,0.31,5657651803,56,Right,5657651813,1,,5657651807,141,8.6,5657651805,140,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145635,48,1,1,5,32,8cfkisxf1fkxdqtt6tx1tup48,0,96.6,10.7,2025-04-17T12:06:30.198Z,2025-04-18T16:33:36Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657651843,212,23.8,5657651835,155,,5657651841,141,44.8,5657651833,2,,5659837727,72,,5657651837,56,Center,5659837723,223,,5657651845,213,1.80,5657651839,140,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145633,52,12,1,5,32,bd4qakf7j0wwie8wke9km7uj8,1,7.3,59.6,2025-04-17T12:06:30.877Z,2025-04-17T12:06:33Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657651847,15,,5657651825,141,47.6,5657651823,140,14.4,5657651827,212,11.1,5657651829,213,5.45,5657651821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145645,53,44,1,5,35,bd4qakf7j0wwie8wke9km7uj8,1,13.8,50.2,2025-04-17T12:06:33.429Z,2025-04-17T12:06:43Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657651893,285,,5657651925,233,49,5657651891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145643,49,44,1,5,35,8cfkisxf1fkxdqtt6tx1tup48,0,86.2,49.8,2025-04-17T12:06:33.430Z,2025-04-17T12:06:38Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5657651889,286,,5657651931,233,53,5657651887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145659,54,12,1,5,35,bd4qakf7j0wwie8wke9km7uj8,1,14.4,47.6,2025-04-17T12:06:33.702Z,2025-04-17T14:04:13Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657651975,212,20.5,5657651993,15,,5657651967,140,32.8,5657651971,141,37.7,5657651963,56,Back,5657651977,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145681,50,1,1,5,37,8cfkisxf1fkxdqtt6tx1tup48,1,70.0,72.1,2025-04-17T12:06:35.901Z,2025-04-17T12:06:41Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5657652105,141,51.2,5657652111,213,3.89,5657652101,56,Center,5657652103,140,55.4,5657652107,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145689,51,1,1,5,42,8cfkisxf1fkxdqtt6tx1tup48,1,53.6,44.2,2025-04-17T12:06:40.918Z,2025-04-17T13:31:51Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657652165,140,45.9,5657652167,141,62.0,5657652171,213,2.16,5657652163,56,Back,5657652169,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145703,52,1,1,5,45,8cfkisxf1fkxdqtt6tx1tup48,1,46.7,60.2,2025-04-17T12:06:44.006Z,2025-04-17T12:06:48Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657652261,213,4.80,5657652259,212,10.1,5657652255,140,47.5,5657652257,141,45.4,5657652253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145717,53,1,1,5,50,8cfkisxf1fkxdqtt6tx1tup48,1,63.0,38.6,2025-04-17T12:06:48.247Z,2025-04-17T14:04:10Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657652327,140,76.1,5657652333,213,0.26,5657652331,212,14.2,5657652329,141,43.9,5657652325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145725,54,1,1,5,52,8cfkisxf1fkxdqtt6tx1tup48,0,75.8,43.9,2025-04-17T12:06:50.813Z,2025-04-17T12:06:51Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5657652371,141,37.1,5657652367,56,Center,5657652375,213,5.70,5657652373,212,8.4,5657652369,140,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145721,55,8,1,5,53,bd4qakf7j0wwie8wke9km7uj8,1,21.4,64.3,2025-04-17T12:06:51.182Z,2025-04-18T16:34:22Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5657652349,56,Back,5659838735,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145737,56,1,1,5,54,bd4qakf7j0wwie8wke9km7uj8,1,24.2,66.7,2025-04-17T12:06:52.221Z,2025-04-17T12:06:54Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5657652421,56,Back,5657652425,141,75.9,5657652429,213,1.04,5657652427,212,7.3,5657652423,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145765,58,1,1,5,59,bd4qakf7j0wwie8wke9km7uj8,0,19.6,83.3,2025-04-17T12:06:57.933Z,2025-04-17T12:07:10Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5657652565,140,43.8,5657652569,212,32.7,5657652573,1,,5657652561,157,,5657652563,56,Back,5657652567,141,53.0,5657652571,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145773,55,1,1,6,2,8cfkisxf1fkxdqtt6tx1tup48,1,53.1,56.9,2025-04-17T12:07:00.558Z,2025-04-17T12:07:02Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657652607,3,,5657652617,213,2.10,5657652613,141,69.6,5657652611,140,48.3,5657652609,56,Back,5657652615,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145799,57,1,1,6,6,8cfkisxf1fkxdqtt6tx1tup48,1,46.6,60.5,2025-04-17T12:07:04.830Z,2025-04-17T12:07:10Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5657652753,212,20.0,5657652747,56,Back,5657652755,213,4.39,5657652751,141,32.7,5657652749,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145815,58,1,1,6,12,8cfkisxf1fkxdqtt6tx1tup48,1,47.3,37.3,2025-04-17T12:07:10.109Z,2025-04-17T12:07:14Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657652837,56,Back,5657652843,212,13.8,5657652841,141,57.5,5657652845,213,1.67,5657652839,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145825,59,1,1,6,15,8cfkisxf1fkxdqtt6tx1tup48,1,59.9,65.5,2025-04-17T12:07:13.813Z,2025-04-17T12:07:17Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657652895,140,56.2,5657652899,212,20.7,5657652897,141,95.4,5657652901,213,1.76,5657652893,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145829,60,50,1,6,18,8cfkisxf1fkxdqtt6tx1tup48,1,53.8,94.6,2025-04-17T12:07:16.653Z,2025-04-17T14:04:09Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5657653011,233,59,5657652919,286,,5657652917,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145833,59,7,1,6,18,bd4qakf7j0wwie8wke9km7uj8,1,46.2,5.4,2025-04-17T12:07:16.654Z,2025-04-18T16:35:02Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657652937,56,Back,5657652969,233,60,5657652939,285,,5659840261,178,,5659840259,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145873,61,50,1,6,23,bd4qakf7j0wwie8wke9km7uj8,1,71.8,8.9,2025-04-17T12:07:21.598Z,2025-04-18T16:35:14Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657653173,233,61,5657653165,286,,5657653163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145865,61,7,1,6,23,8cfkisxf1fkxdqtt6tx1tup48,1,28.2,91.1,2025-04-17T12:07:21.599Z,2025-04-18T16:35:15Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5659840651,385,,5657653139,167,,5657653169,233,61,5659840653,178,,5657653141,56,Back,5657653143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
