id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2709526883,32,1,1,2,21,b2vft81kyjurzbmekvgrqwr64,1,55.1,15.9,2024-08-17T11:02:40.969Z,2024-08-17T11:02:43Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5151714513,140,37.2,5151714519,213,2.68,5151714511,56,Back,5151714517,212,21.0,5151714515,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709526903,33,1,1,2,24,b2vft81kyjurzbmekvgrqwr64,1,39.2,25.6,2024-08-17T11:02:43.817Z,2024-08-17T11:02:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5151714627,212,22.6,5151714625,141,54.8,5151714621,56,Back,5151714623,140,28.9,5151714629,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709526917,34,1,1,2,27,b2vft81kyjurzbmekvgrqwr64,1,32.9,51.6,2024-08-17T11:02:46.729Z,2024-08-17T11:02:49Z,lu9bber07etravimh00k745x,J. Bøge,,5151714713,212,20.6,5151714715,213,3.00,5151714709,140,13.5,5151714711,141,55.8,5151714707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709526955,35,1,1,2,30,b2vft81kyjurzbmekvgrqwr64,1,11.2,57.3,2024-08-17T11:02:49.305Z,2024-08-17T11:02:55Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151714893,140,44.4,5151714889,157,,5151714895,141,44.0,5151714891,56,Back,5151714897,212,36.0,5151714899,213,6.03,5151714901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709526965,36,1,1,2,35,b2vft81kyjurzbmekvgrqwr64,0,44.4,44.0,2024-08-17T11:02:54.937Z,2024-08-17T11:18:05Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151714943,141,46.0,5151714939,56,Center,5151715137,3,,5151715009,168,,5151714945,212,29.7,5151714947,213,0.05,5151714941,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527007,30,1,1,2,36,8gxd9ry2580pu1b1dd5ny9ymy,1,31.5,85.0,2024-08-17T11:02:55.808Z,2024-08-17T11:03:03Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5151715139,56,Back,5151715143,141,76.1,5151715141,140,39.0,5151715147,213,5.63,5151715145,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527035,31,1,1,2,44,8gxd9ry2580pu1b1dd5ny9ymy,1,45.3,55.4,2024-08-17T11:03:03.729Z,2024-08-17T11:03:06Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5151715267,141,21.5,5151715265,140,36.6,5151715263,56,Back,5151715271,213,4.34,5151715269,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527053,32,1,1,2,47,8gxd9ry2580pu1b1dd5ny9ymy,1,36.9,36.0,2024-08-17T11:03:06.760Z,2024-08-17T11:03:10Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151715379,140,37.0,5151715383,212,19.0,5151715377,56,Back,5151715381,141,64.0,5151715385,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527075,33,1,1,2,51,8gxd9ry2580pu1b1dd5ny9ymy,1,37.6,64.3,2024-08-17T11:03:10.736Z,2024-08-17T11:03:16Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151715493,56,Back,5151715499,212,15.2,5151715501,213,1.01,5151715497,141,83.3,5151715495,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527089,34,1,1,2,56,8gxd9ry2580pu1b1dd5ny9ymy,1,38.3,82.9,2024-08-17T11:03:16.224Z,2024-08-17T11:03:18Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5151715561,56,Back,5151715565,140,30.8,5151715571,212,15.4,5151715575,213,4.18,5151715569,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527125,35,1,1,2,59,8gxd9ry2580pu1b1dd5ny9ymy,1,32.2,57.3,2024-08-17T11:03:18.448Z,2024-08-17T11:03:24Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151715739,56,Back,5151715743,141,26.7,5151715747,213,4.71,5151715741,140,32.1,5151715745,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527137,36,1,1,3,4,8gxd9ry2580pu1b1dd5ny9ymy,1,35.6,22.7,2024-08-17T11:03:24.008Z,2024-08-17T11:03:25Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151715803,56,Back,5151715809,212,13.3,5151715811,213,5.36,5151715805,140,43.3,5151715807,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527141,37,1,1,3,6,8gxd9ry2580pu1b1dd5ny9ymy,1,54.5,16.1,2024-08-17T11:03:25.688Z,2024-08-17T11:19:04Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5151715829,140,58.9,5151715831,141,6.2,5151715835,213,5.31,5151715827,56,Right,5151759609,189,,5151715833,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527145,38,1,1,3,7,8gxd9ry2580pu1b1dd5ny9ymy,0,57.7,5.5,2024-08-17T11:03:26.576Z,2024-08-17T11:03:28Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151715851,213,0.07,5151715905,233,37,5151715849,212,2.9,5151715903,236,,5151715845,140,60.5,5151715847,141,5.8,5151715843,56,Right,5151715909,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527157,37,74,1,3,7,b2vft81kyjurzbmekvgrqwr64,1,39.7,92.3,2024-08-17T11:03:26.577Z,2024-08-17T13:18:36Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151715893,56,Back,5151715911,233,38,5151715895,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527163,38,5,1,3,8,b2vft81kyjurzbmekvgrqwr64,0,34.2,101.4,2024-08-17T11:03:27.976Z,2024-08-17T13:25:02Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5151715925,347,,5151715923,56,Back,5151716121,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527197,39,5,1,3,8,8gxd9ry2580pu1b1dd5ny9ymy,1,65.8,-1.4,2024-08-17T11:03:27.976Z,2024-08-17T11:03:41Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151716115,233,38,5151716089,56,Right,5151716091,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527219,41,1,1,3,20,8gxd9ry2580pu1b1dd5ny9ymy,1,61.5,0.0,2024-08-17T11:03:40.159Z,2024-08-17T11:04:25Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151716249,213,1.11,5151717413,107,,5151716243,140,65.1,5151716245,141,10.4,5151716241,56,Right,5151716247,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527223,42,50,1,3,24,8gxd9ry2580pu1b1dd5ny9ymy,1,63.8,17.6,2024-08-17T11:03:43.864Z,2024-08-17T13:31:18Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5151716259,286,,5151716257,56,Right,5151716411,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527247,39,7,1,3,24,b2vft81kyjurzbmekvgrqwr64,1,36.2,82.4,2024-08-17T11:03:43.865Z,2024-08-17T13:31:18Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151716401,233,42,5151716377,285,,5151716375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709536105,176,61,1,3,25,b2vft81kyjurzbmekvgrqwr64,1,40.7,68.5,2024-08-17T11:03:45.080Z,2024-08-17T11:21:17Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5151766323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527241,43,1,1,3,26,8gxd9ry2580pu1b1dd5ny9ymy,0,60.3,30.3,2024-08-17T11:03:45.787Z,2024-08-17T11:03:47Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5151716399,286,,5151716351,212,4.8,5151716353,213,3.72,5151716349,141,26.5,5151716393,236,,5151716347,140,56.5,5151716345,56,Center,5151716395,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527249,40,74,1,3,26,b2vft81kyjurzbmekvgrqwr64,1,39.9,83.9,2024-08-17T11:03:45.788Z,2024-08-17T13:18:37Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,5151716385,56,Back,5151716387,285,,5151716405,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527259,41,61,1,3,31,b2vft81kyjurzbmekvgrqwr64,0,44.4,70.8,2024-08-17T11:03:50.944Z,2024-08-17T11:22:07Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151716469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527263,44,1,1,3,31,8gxd9ry2580pu1b1dd5ny9ymy,1,49.5,51.3,2024-08-17T11:03:51.064Z,2024-08-17T11:03:52Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5151716497,56,Back,5151716505,213,2.92,5151716501,141,56.3,5151716503,212,15.7,5151716499,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527267,45,1,1,3,32,8gxd9ry2580pu1b1dd5ny9ymy,1,34.9,56.3,2024-08-17T11:03:51.855Z,2024-08-17T11:03:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151716559,141,83.2,5151716561,212,19.1,5151716555,56,Back,5151716557,140,40.0,5151716563,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527285,46,1,1,3,36,8gxd9ry2580pu1b1dd5ny9ymy,1,40.7,81.2,2024-08-17T11:03:55.376Z,2024-08-17T11:03:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5151716643,56,Back,5151716645,140,37.7,5151716647,141,69.3,5151716649,212,8.7,5151716651,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527299,47,1,1,3,39,8gxd9ry2580pu1b1dd5ny9ymy,1,36.8,59.3,2024-08-17T11:03:58.447Z,2024-08-17T11:04:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151716747,56,Back,5151716749,140,43.5,5151716753,212,26.1,5151716755,213,4.99,5151716751,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527315,48,1,1,3,43,8gxd9ry2580pu1b1dd5ny9ymy,1,59.1,11.9,2024-08-17T11:04:02.271Z,2024-08-17T11:04:05Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151716831,141,3.5,5151716835,213,5.95,5151716827,56,Right,5151716833,212,17.5,5151716829,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527321,49,1,1,3,45,8gxd9ry2580pu1b1dd5ny9ymy,0,71.3,8.3,2024-08-17T11:04:05.047Z,2024-08-17T11:04:05Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5151716857,56,Center,5151716871,213,1.51,5151716865,141,26.7,5151716867,212,12.5,5151716861,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527383,43,1,1,3,49,b2vft81kyjurzbmekvgrqwr64,1,34.4,82.7,2024-08-17T11:04:08.287Z,2024-08-17T11:04:15Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5151717169,212,20.3,5151717171,213,0.01,5151717163,56,Left,5151717165,140,53.7,5151717167,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527385,44,4,1,3,55,b2vft81kyjurzbmekvgrqwr64,1,65.6,85.2,2024-08-17T11:04:14.949Z,2024-08-17T11:04:19Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,5151717219,233,50,5151717207,56,Left,5151717205,13,,5151717211,265,,5151717209,152,,5151717213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527379,50,4,1,3,55,8gxd9ry2580pu1b1dd5ny9ymy,0,34.4,14.8,2024-08-17T11:04:14.950Z,2024-08-17T11:04:20Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151717199,285,,5151717193,56,Back,5151717239,233,44,5151717195,152,,5151717197,265,,5151717191,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527501,45,1,1,4,18,b2vft81kyjurzbmekvgrqwr64,1,68.4,84.2,2024-08-17T11:04:37.817Z,2024-08-17T11:04:39Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151717863,212,5.7,5151717857,56,Center,5151717855,152,,5151717861,141,76.0,5151717865,213,4.90,5151717853,5,,5151717859,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527535,46,1,1,4,20,b2vft81kyjurzbmekvgrqwr64,1,69.7,76.0,2024-08-17T11:04:39.671Z,2024-08-17T11:24:16Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151718017,56,Left,5151718023,212,26.6,5151718019,140,92.2,5151718021,141,93.9,5151718025,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527537,47,1,1,4,24,b2vft81kyjurzbmekvgrqwr64,1,92.2,93.9,2024-08-17T11:04:44.207Z,2024-08-17T11:24:00Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151718039,213,3.21,5151718033,140,86.7,5151718031,56,Left,5151718035,141,93.3,5151718037,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527547,48,1,1,4,25,b2vft81kyjurzbmekvgrqwr64,0,86.7,93.3,2024-08-17T11:04:44.855Z,2024-08-17T11:04:46Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151718089,213,4.98,5151718083,140,89.1,5151718087,212,9.5,5151718081,56,Left,5151718085,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527551,51,8,1,4,26,8gxd9ry2580pu1b1dd5ny9ymy,1,15.0,39.5,2024-08-17T11:04:46.215Z,2024-08-17T11:04:46Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5151718103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527569,52,12,1,4,28,8gxd9ry2580pu1b1dd5ny9ymy,1,13.2,21.5,2024-08-17T11:04:47.470Z,2024-08-17T11:11:53Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5151718203,56,Center,5151718211,213,0.12,5151718209,212,51.1,5151718205,140,61.5,5151718207,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527607,49,1,1,4,35,b2vft81kyjurzbmekvgrqwr64,0,44.1,82.3,2024-08-17T11:04:55.119Z,2024-08-17T11:04:56Z,lu9bber07etravimh00k745x,J. Bøge,,5151718427,212,31.2,5151718421,56,Left,5151718425,141,86.2,5151718429,213,0.09,5151718423,140,73.7,5151718419,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527627,53,1,1,4,37,8gxd9ry2580pu1b1dd5ny9ymy,0,23.6,14.7,2024-08-17T11:04:56.736Z,2024-08-17T11:12:04Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5151718545,141,14.0,5151718547,212,12.6,5151718541,56,Back,5151718539,3,,5151718543,140,35.6,5151718549,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527691,50,1,1,4,40,b2vft81kyjurzbmekvgrqwr64,1,68.4,84.2,2024-08-17T11:04:59.686Z,2024-08-17T11:05:06Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151718927,212,12.5,5151718921,56,Left,5151718925,141,89.1,5151718929,213,0.27,5151718923,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527715,51,1,1,4,47,b2vft81kyjurzbmekvgrqwr64,0,83.3,89.7,2024-08-17T11:05:06.423Z,2024-08-17T11:25:33Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151719023,140,87.2,5151719019,155,,5151719027,212,30.9,5151719021,56,Center,5151719025,141,44.6,5151719029,213,4.85,5151719017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527719,54,44,1,4,49,8gxd9ry2580pu1b1dd5ny9ymy,1,13.4,61.4,2024-08-17T11:05:09.060Z,2024-08-17T13:26:46Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151719183,233,52,5151719037,56,Back,5151719039,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527735,52,44,1,4,49,b2vft81kyjurzbmekvgrqwr64,0,86.6,38.6,2024-08-17T11:05:09.061Z,2024-08-17T13:26:47Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5151719117,56,Center,5151719151,233,54,5151719119,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709538399,260,12,1,4,49,8gxd9ry2580pu1b1dd5ny9ymy,1,11.7,69.1,2024-08-17T11:05:09.117Z,2024-08-17T11:26:21Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151779803,213,4.92,5151779801,212,2.6,5151779881,15,,5151779799,141,65.4,5151779797,140,12.2,5151779795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527753,53,61,1,4,52,b2vft81kyjurzbmekvgrqwr64,1,85.5,40.0,2024-08-17T11:05:12.031Z,2024-08-17T11:26:27Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5151719217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528261,64,1,1,4,53,b2vft81kyjurzbmekvgrqwr64,0,93.8,29.1,2024-08-17T11:05:12.637Z,2024-08-17T11:06:40Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5151721995,141,34.3,5151721997,212,3.6,5151721991,56,Center,5151722225,236,,5151722235,286,,5151721993,140,94.1,5151722229,233,55,5151721999,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527759,55,74,1,4,53,8gxd9ry2580pu1b1dd5ny9ymy,1,13.8,65.2,2024-08-17T11:05:12.638Z,2024-08-17T13:18:37Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151722237,233,64,5151719257,56,Back,5151719875,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527789,54,6,1,4,55,b2vft81kyjurzbmekvgrqwr64,1,98.8,32.1,2024-08-17T11:05:14.474Z,2024-08-17T13:14:53Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5151719545,75,,5151719543,56,Center,5151720007,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527763,56,6,1,4,55,8gxd9ry2580pu1b1dd5ny9ymy,0,1.2,67.9,2024-08-17T11:05:14.474Z,2024-08-17T13:14:53Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151719971,73,,5151719969,56,Back,5151720011,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527957,55,1,1,5,23,b2vft81kyjurzbmekvgrqwr64,0,99.5,0.5,2024-08-17T11:05:43.134Z,2024-08-17T11:05:45Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151720267,140,89.5,5151720261,224,,5151720279,1,,5151720263,56,Center,5151720257,6,,5151720255,2,,5151720277,213,1.85,5151720271,141,54.6,5151720259,155,5151720273,212,38.3,,,,,,,,,,,,,,,,,,,,,,,,
2709527971,57,12,1,5,26,8gxd9ry2580pu1b1dd5ny9ymy,1,9.5,51.0,2024-08-17T11:05:46.205Z,2024-08-17T13:11:21Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5151720349,212,14.2,5151720357,15,,5151720351,213,5.87,5151720343,56,Back,5152224393,397,,5151720347,141,42.7,5151720345,140,21.9,5152224395,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527983,56,74,1,5,26,b2vft81kyjurzbmekvgrqwr64,1,85.4,53.6,2024-08-17T11:05:46.206Z,2024-08-17T13:11:22Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5152224373,397,,5151720419,56,Center,5152224417,233,57,5152224375,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709531509,114,83,1,5,30,b2vft81kyjurzbmekvgrqwr64,0,73.9,54.3,2024-08-17T11:05:50.017Z,2024-08-17T11:20:04Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5151762569,399,dncrhma6gwcn6pxiu7hfc6qz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709527989,58,61,1,5,30,8gxd9ry2580pu1b1dd5ny9ymy,1,22.4,43.6,2024-08-17T11:05:50.022Z,2024-08-17T13:19:32Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5151720453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528009,59,43,1,5,32,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-17T11:05:52.150Z,2024-08-17T11:05:58Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151720813,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528019,60,1,1,5,32,8gxd9ry2580pu1b1dd5ny9ymy,0,29.3,47.8,2024-08-17T11:05:52.153Z,2024-08-17T11:20:17Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151720595,212,21.3,5151720597,213,6.01,5151720591,140,48.8,5151720593,141,39.4,5151720589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528063,57,1,1,5,36,b2vft81kyjurzbmekvgrqwr64,1,54.5,60.9,2024-08-17T11:05:55.350Z,2024-08-17T11:06:00Z,lu9bber07etravimh00k745x,J. Bøge,,5151720899,141,43.1,5151720901,212,41.8,5151720905,1,,5151720903,213,3.44,5151720897,140,16.4,5151720895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528093,58,1,1,5,41,b2vft81kyjurzbmekvgrqwr64,1,16.0,43.1,2024-08-17T11:06:00.254Z,2024-08-17T11:06:04Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151721047,56,Back,5151721055,213,0.88,5151721051,141,58.4,5151721053,212,13.5,5151721049,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528127,59,1,1,5,44,b2vft81kyjurzbmekvgrqwr64,1,26.5,59.4,2024-08-17T11:06:03.918Z,2024-08-17T11:06:09Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151721237,56,Back,5151721241,141,18.3,5151721245,213,4.47,5151721239,140,19.8,5151721243,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528145,60,1,1,5,49,b2vft81kyjurzbmekvgrqwr64,1,21.7,14.4,2024-08-17T11:06:09.038Z,2024-08-17T11:06:14Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5151721349,56,Back,5151721353,141,50.3,5151721351,140,6.7,5151721357,213,2.14,5151721355,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528151,61,43,1,5,54,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T11:06:14.095Z,2024-08-17T11:06:22Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151721377,157,0,5151721389,1,0,5151721385,212,0,5151721387,213,3.14,5151721381,140,5.9,5151721379,56,Back,5151721383,141,50.1,5151721595,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528161,62,1,1,5,56,b2vft81kyjurzbmekvgrqwr64,0,5.9,50.1,2024-08-17T11:06:15.390Z,2024-08-17T11:27:27Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151721423,212,26.7,5151721419,140,29.1,5151721427,1,,5151721421,141,66.3,5151721425,213,0.42,5151721415,157,,5151721417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528159,61,61,1,5,58,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,23.1,2024-08-17T11:06:17.301Z,2024-08-17T11:06:17Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151721413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528181,63,1,1,6,1,b2vft81kyjurzbmekvgrqwr64,0,27.5,72.9,2024-08-17T11:06:20.462Z,2024-08-17T11:28:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5151721541,1,,5151721529,155,,5151721539,213,6.21,5151721535,141,68.5,5151721531,56,Center,5151721537,212,40.8,5151721533,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709528221,63,1,1,6,5,8gxd9ry2580pu1b1dd5ny9ymy,1,18.5,29.5,2024-08-17T11:06:24.470Z,2024-08-17T11:06:27Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5151721737,56,Back,5151721743,212,8.4,5151721739,140,26.3,5151721745,213,0.24,5151721741,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
