id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2799125707,32,1,1,1,45,dbl7ir1qugqz8nvp1vzn8im50,1,2.5,53.3,2025-04-11T17:03:14.959Z,2025-04-11T17:03:21Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641094575,213,5.62,5641094567,56,Back,5641094577,1,,5641094565,124,,5641094571,141,10.6,5641094573,212,46.9,5641094569,140,37.6,5641094581,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125713,33,1,1,1,51,dbl7ir1qugqz8nvp1vzn8im50,0,33.4,4.3,2025-04-11T17:03:21.063Z,2025-04-11T17:03:22Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641094683,286,,5641094671,236,,5641094625,213,0.24,5641094675,233,29,5641094605,56,Back,5641094613,141,4.9,5641094619,212,1.7,5641094609,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125703,29,74,1,1,51,f1h34qp5zbfl489q8vnkhiq9s,1,65.5,92.0,2025-04-11T17:03:21.064Z,2025-04-11T17:03:22Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641094545,56,Left,5641094727,233,33,5641094547,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125727,30,5,1,1,53,f1h34qp5zbfl489q8vnkhiq9s,0,67.0,101.0,2025-04-11T17:03:22.257Z,2025-04-11T19:05:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641094703,347,,5641094701,56,Left,5641095153,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125805,34,5,1,1,53,dbl7ir1qugqz8nvp1vzn8im50,1,33.0,-1.0,2025-04-11T17:03:22.257Z,2025-04-11T19:05:25Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641095049,347,,5641095133,233,30,5641095047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125841,35,1,1,1,57,dbl7ir1qugqz8nvp1vzn8im50,1,35.4,0.0,2025-04-11T17:03:27.039Z,2025-04-11T17:03:28Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641095239,140,24.6,5641095245,213,2.43,5641095241,141,12.8,5641095237,56,Back,5641095235,107,,5641095243,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125871,36,1,1,1,59,dbl7ir1qugqz8nvp1vzn8im50,1,22.2,17.1,2025-04-11T17:03:28.326Z,2025-04-11T17:03:31Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641095423,141,38.6,5641095419,56,Back,5641095425,212,20.8,5641095427,213,2.36,5641095421,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125905,37,1,1,2,1,dbl7ir1qugqz8nvp1vzn8im50,1,6.9,41.3,2025-04-11T17:03:30.991Z,2025-04-11T17:03:34Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641095613,141,19.8,5641095609,56,Back,5641095615,212,15.1,5641095617,213,4.96,5641095611,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799125963,38,1,1,2,4,dbl7ir1qugqz8nvp1vzn8im50,1,14.0,17.0,2025-04-11T17:03:33.928Z,2025-04-11T17:03:37Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641095867,212,47.9,5641095865,141,71.2,5641095871,1,,5641095861,56,Back,5641095859,155,,5641095869,213,0.88,5641095863,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126031,39,1,1,2,7,dbl7ir1qugqz8nvp1vzn8im50,1,43.2,71.2,2025-04-11T17:03:37.127Z,2025-04-11T17:03:41Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5641096237,141,83.5,5641096235,140,48.0,5641096239,212,9.8,5641096233,56,Back,5641096241,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126115,40,1,1,2,11,dbl7ir1qugqz8nvp1vzn8im50,1,59.2,82.9,2025-04-11T17:03:40.847Z,2025-04-11T17:03:47Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641096693,56,Left,5641096699,212,22.4,5641096695,140,80.5,5641096697,141,84.5,5641096701,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126145,41,1,1,2,17,dbl7ir1qugqz8nvp1vzn8im50,1,94.2,89.6,2025-04-11T17:03:46.879Z,2025-04-11T17:03:48Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5641096823,213,2.87,5641096819,141,95.7,5641096821,212,15.4,5641096815,56,Left,5641096817,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126199,42,1,1,2,19,dbl7ir1qugqz8nvp1vzn8im50,1,80.1,95.7,2025-04-11T17:03:48.319Z,2025-04-11T17:03:52Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641097081,213,4.66,5641097077,141,84.7,5641097079,212,7.5,5641097073,56,Left,5641097075,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126233,43,1,1,2,23,dbl7ir1qugqz8nvp1vzn8im50,1,81.6,76.3,2025-04-11T17:03:52.199Z,2025-04-11T17:03:54Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5641097199,140,75.0,5641097201,141,69.3,5641097197,56,Center,5641097203,212,8.4,5641097205,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126261,44,1,1,2,24,dbl7ir1qugqz8nvp1vzn8im50,1,75.0,69.3,2025-04-11T17:03:54.023Z,2025-04-11T17:03:56Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641097385,212,16.4,5641097387,213,1.05,5641097381,140,82.7,5641097379,56,Left,5641097383,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126289,45,1,1,2,27,dbl7ir1qugqz8nvp1vzn8im50,1,82.7,90.2,2025-04-11T17:03:56.519Z,2025-04-11T17:03:58Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641097501,56,Center,5641097503,140,77.3,5641097509,213,4.28,5641097505,141,72.3,5641097507,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126297,46,1,1,2,29,dbl7ir1qugqz8nvp1vzn8im50,1,77.2,76.1,2025-04-11T17:03:58.535Z,2025-04-11T17:04:00Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5641097573,212,9.6,5641097569,140,76.7,5641097571,141,90.2,5641097575,213,1.63,5641097567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126323,47,1,1,2,30,dbl7ir1qugqz8nvp1vzn8im50,1,76.7,90.2,2025-04-11T17:04:00.111Z,2025-04-11T17:04:01Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641097711,56,Left,5641097719,213,3.76,5641097715,141,79.3,5641097713,140,66.8,5641097717,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126381,48,1,1,2,32,dbl7ir1qugqz8nvp1vzn8im50,1,66.8,79.3,2025-04-11T17:04:01.374Z,2025-04-11T17:04:04Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641098001,212,10.2,5641097995,56,Left,5641097997,140,72.5,5641097999,141,91.4,5641098003,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126437,49,1,1,2,34,dbl7ir1qugqz8nvp1vzn8im50,1,72.5,91.4,2025-04-11T17:04:04.031Z,2025-04-11T17:04:07Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641098357,1,,5641098355,213,3.38,5641098351,141,76.4,5641098347,56,Back,5641098353,212,43.0,5641098349,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126491,50,1,1,2,37,dbl7ir1qugqz8nvp1vzn8im50,1,32.7,77.2,2025-04-11T17:04:07.095Z,2025-04-11T17:04:10Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641098595,140,19.5,5641098599,212,21.2,5641098593,56,Back,5641098597,141,53.6,5641098601,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126517,51,1,1,2,41,dbl7ir1qugqz8nvp1vzn8im50,1,22.7,53.7,2025-04-11T17:04:10.255Z,2025-04-11T17:04:12Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641098781,213,0.76,5641098779,212,13.4,5641098773,56,Back,5641098775,140,31.9,5641098777,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126637,52,1,1,2,43,dbl7ir1qugqz8nvp1vzn8im50,1,31.1,59.6,2025-04-11T17:04:12.607Z,2025-04-11T17:04:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641099413,213,4.21,5641099409,141,27.1,5641099411,212,25.2,5641099407,140,19.5,5641099405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126703,53,1,1,2,50,dbl7ir1qugqz8nvp1vzn8im50,1,31.9,32.4,2025-04-11T17:04:19.918Z,2025-04-11T17:04:24Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641099729,56,Back,5641099735,212,21.9,5641099737,213,2.00,5641099731,140,23.3,5641099733,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126775,54,1,1,2,54,dbl7ir1qugqz8nvp1vzn8im50,1,23.3,61.7,2025-04-11T17:04:23.903Z,2025-04-11T17:04:27Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641100103,213,5.19,5641100093,155,,5641100099,141,13.8,5641100101,212,36.6,5641100105,1,,5641100097,140,39.3,5641100095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126851,55,1,1,2,57,dbl7ir1qugqz8nvp1vzn8im50,1,39.3,13.8,2025-04-11T17:04:27.087Z,2025-04-11T17:04:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641100509,141,30.0,5641100513,213,2.36,5641100511,212,15.6,5641100507,140,28.8,5641100505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126891,56,1,1,3,3,dbl7ir1qugqz8nvp1vzn8im50,1,28.7,30.0,2025-04-11T17:04:32.383Z,2025-04-11T17:04:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641100701,1,,5641100693,140,46.7,5641100699,213,0.97,5641100697,212,33.6,5641100695,141,70.9,5641100689,155,,5641100691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126901,57,44,1,3,4,dbl7ir1qugqz8nvp1vzn8im50,1,48.2,75.6,2025-04-11T17:04:33.887Z,2025-04-11T17:04:38Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641100745,233,31,5641100737,285,,5641100735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126897,31,44,1,3,4,f1h34qp5zbfl489q8vnkhiq9s,0,51.8,24.4,2025-04-11T17:04:33.888Z,2025-04-11T17:04:37Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641100719,286,,5641100717,56,Center,5641100797,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126967,58,1,1,3,5,dbl7ir1qugqz8nvp1vzn8im50,0,46.7,70.9,2025-04-11T17:04:34.239Z,2025-04-11T18:01:48Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641101089,213,6.00,5641101083,140,78.8,5641101091,1,,5641101077,3,,5641101085,141,56.4,5641101087,212,35.1,5641101081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127007,33,1,1,3,9,f1h34qp5zbfl489q8vnkhiq9s,1,34.3,46.3,2025-04-11T17:04:38.534Z,2025-04-11T17:04:40Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641101297,140,13.0,5641101301,212,22.7,5641101295,56,Back,5641101303,213,3.30,5641101299,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127015,34,1,1,3,11,f1h34qp5zbfl489q8vnkhiq9s,0,9.1,41.3,2025-04-11T17:04:40.686Z,2025-04-11T17:04:44Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5641101331,213,5.59,5641101687,286,,5641101329,212,3.3,5641101323,56,Back,5641101673,233,59,5641101321,157,,5641101671,236,,5641101325,140,11.5,5641101333,1,,5641101327,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127081,59,74,1,3,11,dbl7ir1qugqz8nvp1vzn8im50,1,94.8,73.6,2025-04-11T17:04:40.687Z,2025-04-11T19:04:31Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5641101719,233,34,5641101649,56,Center,5641101651,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127251,61,1,1,3,17,dbl7ir1qugqz8nvp1vzn8im50,1,97.5,87.2,2025-04-11T17:04:46.631Z,2025-04-11T19:10:12Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,1.0,,5641102489,212,22.7,5641102483,141,55.8,5641102471,155,,5641102475,56,Center,5641810541,154,,5641810539,210,13,5641102493,213,4.37,5641102479,140,90.2,5641102469,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127263,62,13,1,3,21,dbl7ir1qugqz8nvp1vzn8im50,1,90.8,47.9,2025-04-11T17:04:51.071Z,2025-04-11T19:17:15Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641162789,146,94.0,5641162791,147,57.0,5641810613,55,61,5641162409,153,,5641102517,22,,5641162777,102,71.1,5641162797,231,52.3,5641831407,214,,5641162781,103,29.2,5641162793,230,98.8,5641162773,73,5641831409,328,5641102527,56,Center,5641810609,29,5641102523,17,5641810607,72,5641810611,154,,,,,,,,,,,
2799127285,35,12,1,3,22,f1h34qp5zbfl489q8vnkhiq9s,1,11.1,58.9,2025-04-11T17:04:51.950Z,2025-04-11T17:59:25Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641102627,213,4.97,5641102623,141,33.3,5641102625,212,18.0,5641102619,56,Back,5641102621,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127293,36,5,1,3,24,f1h34qp5zbfl489q8vnkhiq9s,0,54.9,-1.7,2025-04-11T17:04:53.785Z,2025-04-11T19:05:26Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641102687,347,,5641103339,233,63,5641102685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127387,63,5,1,3,24,dbl7ir1qugqz8nvp1vzn8im50,1,45.1,101.7,2025-04-11T17:04:53.785Z,2025-04-11T19:05:25Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641103259,56,Back,5641103261,347,,5641103285,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127455,64,1,1,3,34,dbl7ir1qugqz8nvp1vzn8im50,1,44.5,100.0,2025-04-11T17:05:03.583Z,2025-04-11T17:05:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641103605,56,Back,5641103607,140,36.2,5641103611,212,28.1,5641103615,1,,5641103609,141,62.4,5641103603,107,,5641103613,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127493,65,1,1,3,36,dbl7ir1qugqz8nvp1vzn8im50,1,36.2,62.4,2025-04-11T17:05:05.870Z,2025-04-11T17:05:08Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641103809,212,11.1,5641103805,140,46.7,5641103803,56,Back,5641103807,141,61.1,5641103815,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127561,66,1,1,3,39,dbl7ir1qugqz8nvp1vzn8im50,1,47.7,60.0,2025-04-11T17:05:08.231Z,2025-04-11T17:05:12Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641104159,155,,5641104179,213,0.54,5641104163,56,Left,5641104171,141,87.8,5641104183,1,,5641104167,140,77.4,5641104175,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127595,67,1,1,3,42,dbl7ir1qugqz8nvp1vzn8im50,1,77.4,87.8,2025-04-11T17:05:11.886Z,2025-04-11T17:05:13Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641104351,141,81.8,5641104349,140,77.8,5641104347,56,Left,5641104355,213,4.81,5641104353,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127657,68,1,1,3,44,dbl7ir1qugqz8nvp1vzn8im50,1,77.8,81.8,2025-04-11T17:05:13.574Z,2025-04-11T17:05:17Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5641104669,56,Left,5641104673,141,89.6,5641104671,140,75.7,5641104677,213,1.96,5641104675,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127681,69,1,1,3,47,dbl7ir1qugqz8nvp1vzn8im50,1,75.1,89.9,2025-04-11T17:05:17.055Z,2025-04-11T17:05:19Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641104821,140,67.8,5641104825,212,11.2,5641104827,213,3.96,5641104823,141,77.8,5641104819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127727,70,1,1,3,49,dbl7ir1qugqz8nvp1vzn8im50,1,66.4,75.7,2025-04-11T17:05:18.846Z,2025-04-11T17:05:21Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641105109,56,Back,5641105113,140,42.0,5641105119,213,2.92,5641105117,212,26.3,5641105115,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127793,71,1,1,3,52,dbl7ir1qugqz8nvp1vzn8im50,1,42.0,84.2,2025-04-11T17:05:21.686Z,2025-04-11T17:05:25Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641105491,141,54.8,5641105487,56,Back,5641105489,140,23.6,5641105493,212,27.8,5641105495,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127873,72,1,1,3,55,dbl7ir1qugqz8nvp1vzn8im50,1,27.8,46.0,2025-04-11T17:05:25.126Z,2025-04-11T17:05:29Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641105879,56,Back,5641105881,140,43.2,5641105887,212,29.6,5641105891,213,5.29,5641105883,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127917,73,1,1,4,0,dbl7ir1qugqz8nvp1vzn8im50,1,43.3,9.5,2025-04-11T17:05:29.262Z,2025-04-11T17:05:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641106103,140,35.6,5641106109,213,2.07,5641106105,141,31.5,5641106107,212,17.0,5641106101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127967,74,1,1,4,3,dbl7ir1qugqz8nvp1vzn8im50,1,36.3,17.4,2025-04-11T17:05:32.647Z,2025-04-11T17:05:36Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641106383,141,30.9,5641106387,213,0.81,5641106385,212,12.7,5641106381,140,44.6,5641106379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128049,75,1,1,4,6,dbl7ir1qugqz8nvp1vzn8im50,1,44.7,32.5,2025-04-11T17:05:35.974Z,2025-04-11T17:05:41Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641106781,56,Back,5641106789,213,1.76,5641106783,140,40.0,5641106785,141,70.9,5641106787,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128143,76,1,1,4,12,dbl7ir1qugqz8nvp1vzn8im50,1,44.8,57.0,2025-04-11T17:05:41.446Z,2025-04-11T17:05:49Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641107277,56,Right,5641107275,155,,5641107283,212,49.8,5641107281,141,11.4,5641107279,140,81.9,5641107285,213,5.61,5641107287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128161,77,1,1,4,19,dbl7ir1qugqz8nvp1vzn8im50,0,90.3,24.4,2025-04-11T17:05:49.079Z,2025-04-11T17:05:50Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641107385,141,37.4,5641107387,212,10.3,5641107389,213,1.03,5641107383,140,95.4,5641107361,2,,5641107377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128595,37,12,1,4,20,f1h34qp5zbfl489q8vnkhiq9s,1,8.3,66.6,2025-04-11T17:05:49.677Z,2025-04-11T17:06:16Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641109609,212,33.3,5641109605,140,39.7,5641109603,56,Back,5641109607,141,73.3,5641109611,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128267,78,1,1,4,22,dbl7ir1qugqz8nvp1vzn8im50,1,73.5,23.4,2025-04-11T17:05:51.470Z,2025-04-11T17:05:57Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641107941,3,,5641107951,213,4.93,5641107947,141,11.0,5641107949,212,8.6,5641107943,56,Right,5641107945,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128283,79,1,1,4,28,dbl7ir1qugqz8nvp1vzn8im50,1,77.8,8.9,2025-04-11T17:05:57.254Z,2025-04-11T17:05:58Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641108043,141,14.1,5641108047,213,2.52,5641108045,212,6.1,5641108039,56,Right,5641108041,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128315,80,1,1,4,29,dbl7ir1qugqz8nvp1vzn8im50,1,73.1,14.1,2025-04-11T17:05:58.517Z,2025-04-11T17:06:01Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641108225,213,2.99,5641108223,212,10.3,5641108219,140,63.4,5641108217,56,Right,5641108221,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128387,81,1,1,4,31,dbl7ir1qugqz8nvp1vzn8im50,1,63.4,16.4,2025-04-11T17:06:01.062Z,2025-04-11T17:06:05Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641108593,141,13.7,5641108597,213,3.22,5641108595,212,25.0,5641108591,140,39.7,5641108589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128437,82,1,1,4,36,dbl7ir1qugqz8nvp1vzn8im50,1,39.6,13.7,2025-04-11T17:06:05.750Z,2025-04-11T17:06:09Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641108889,212,29.1,5641108877,56,Back,5641108885,141,52.1,5641108893,213,2.03,5641108881,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128475,83,1,1,4,39,dbl7ir1qugqz8nvp1vzn8im50,1,27.9,53.3,2025-04-11T17:06:08.847Z,2025-04-11T17:06:11Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641109035,140,35.4,5641109039,212,10.4,5641109033,56,Back,5641109037,141,43.4,5641109041,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128521,84,1,1,4,41,dbl7ir1qugqz8nvp1vzn8im50,1,35.4,43.4,2025-04-11T17:06:10.861Z,2025-04-11T17:06:12Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641109257,213,4.13,5641109253,141,20.1,5641109255,212,19.0,5641109251,140,25.4,5641109249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128601,38,45,1,4,43,f1h34qp5zbfl489q8vnkhiq9s,0,65.5,83.2,2025-04-11T17:06:12.742Z,2025-04-11T19:04:47Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5641109629,56,Left,5641109631,285,,5641390317,233,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128533,85,3,1,4,43,dbl7ir1qugqz8nvp1vzn8im50,1,34.5,16.8,2025-04-11T17:06:12.742Z,2025-04-11T19:04:47Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641390293,286,,5641109293,56,Back,5641390289,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128615,39,8,1,4,48,f1h34qp5zbfl489q8vnkhiq9s,1,64.1,84.1,2025-04-11T17:06:17.430Z,2025-04-11T18:03:25Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5641109717,15,,5641109715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128643,86,50,1,4,50,dbl7ir1qugqz8nvp1vzn8im50,1,37.6,22.2,2025-04-11T17:06:19.268Z,2025-04-11T17:08:00Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641119293,233,40,5641109843,56,Back,5641109845,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128663,40,7,1,4,50,f1h34qp5zbfl489q8vnkhiq9s,1,62.4,77.8,2025-04-11T17:06:19.269Z,2025-04-11T17:12:45Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5641109967,285,,5641109965,56,Center,5641119335,233,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
