id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2793543705,26,43,1,2,34,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-30T12:05:13.540Z,2025-03-30T13:04:45Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610506185,144,61,5610196837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544257,28,1,1,2,58,b2vft81kyjurzbmekvgrqwr64,1,85.2,0.0,2025-03-30T12:05:36.932Z,2025-03-30T12:05:42Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5610199573,140,87.9,5610199575,141,38.3,5610199571,56,Center,5610199581,1,,5610199579,213,1.47,5610199569,107,,5610199577,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544263,29,44,1,3,3,b2vft81kyjurzbmekvgrqwr64,1,86.8,31.7,2025-03-30T12:05:42.100Z,2025-03-30T14:20:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610278797,233,37,5610199613,286,,5610199611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544269,37,44,1,3,3,bd4qakf7j0wwie8wke9km7uj8,0,13.2,68.3,2025-03-30T12:05:42.101Z,2025-03-30T14:14:19Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610199639,56,Back,5610278823,233,29,5610278677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544271,30,61,1,3,3,b2vft81kyjurzbmekvgrqwr64,1,87.9,38.3,2025-03-30T12:05:42.551Z,2025-03-30T12:05:43Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610199641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544455,39,1,1,3,12,bd4qakf7j0wwie8wke9km7uj8,1,73.1,24.1,2025-03-30T12:05:51.679Z,2025-03-30T12:05:53Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5610200527,212,11.2,5610200529,213,5.70,5610200519,56,Right,5610200525,141,15.0,5610200523,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544483,40,1,1,3,14,bd4qakf7j0wwie8wke9km7uj8,1,84.3,16.1,2025-03-30T12:05:52.973Z,2025-03-30T12:23:05Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610200675,56,Center,5610200679,141,24.4,5610200681,212,9.6,5610200683,213,2.51,5610200677,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544499,41,1,1,3,16,bd4qakf7j0wwie8wke9km7uj8,1,76.9,24.1,2025-03-30T12:05:55.054Z,2025-03-30T12:05:56Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5610200779,213,0.70,5610200777,212,7.2,5610200773,140,82.1,5610200775,141,30.9,5610200771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544533,42,1,1,3,17,bd4qakf7j0wwie8wke9km7uj8,1,80.2,30.4,2025-03-30T12:05:56.309Z,2025-03-30T12:05:58Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5610200953,141,12.0,5610200955,212,15.8,5610200951,140,71.0,5610200957,213,4.05,5610200949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544557,43,1,1,3,19,bd4qakf7j0wwie8wke9km7uj8,1,71.0,12.0,2025-03-30T12:05:58.630Z,2025-03-30T12:21:17Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610201077,213,5.61,5610201069,56,Right,5610201071,140,78.3,5610201073,141,3.1,5610201075,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544621,44,1,1,3,21,bd4qakf7j0wwie8wke9km7uj8,1,78.2,2.9,2025-03-30T12:06:00.630Z,2025-03-30T12:22:52Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610201349,56,Center,5610201357,213,2.02,5610201351,140,72.0,5610201353,141,23.0,5610201355,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544645,45,1,1,3,25,bd4qakf7j0wwie8wke9km7uj8,1,72.0,23.0,2025-03-30T12:06:04.446Z,2025-03-30T12:06:06Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5610201485,56,Center,5610201493,213,2.64,5610201491,212,17.2,5610201489,141,35.2,5610201487,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544675,46,1,1,3,27,bd4qakf7j0wwie8wke9km7uj8,0,58.7,35.4,2025-03-30T12:06:06.134Z,2025-03-30T12:06:08Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610201625,56,Center,5610201633,213,0.46,5610201711,233,31,5610201631,212,2.0,5610201629,141,36.7,5610201709,236,,5610201715,286,,5610201627,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,
2793544683,31,74,1,3,27,b2vft81kyjurzbmekvgrqwr64,1,34.6,55.8,2025-03-30T12:06:06.135Z,2025-03-30T13:22:07Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610201665,56,Back,5610201667,285,,5610201741,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544807,33,61,1,3,35,b2vft81kyjurzbmekvgrqwr64,0,84.8,46.9,2025-03-30T12:06:14.083Z,2025-03-30T12:06:14Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610202307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544851,48,54,1,3,35,bd4qakf7j0wwie8wke9km7uj8,1,15.6,54.9,2025-03-30T12:06:14.433Z,2025-03-30T12:06:25Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5610202567,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544919,49,1,1,3,39,bd4qakf7j0wwie8wke9km7uj8,1,14.5,55.2,2025-03-30T12:06:17.934Z,2025-03-30T12:06:21Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5610202887,140,29.6,5610202883,123,,5610202891,212,26.7,5610202889,141,86.8,5610202893,213,0.94,5610202885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544985,50,1,1,3,42,bd4qakf7j0wwie8wke9km7uj8,1,36.8,69.7,2025-03-30T12:06:20.966Z,2025-03-30T12:06:25Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610203305,56,Left,5610203313,213,0.67,5610203311,212,23.1,5610203309,141,90.9,5610203307,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545067,51,1,1,3,46,bd4qakf7j0wwie8wke9km7uj8,1,57.8,94.5,2025-03-30T12:06:25.822Z,2025-03-30T12:06:28Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610203677,141,73.6,5610203679,212,14.9,5610203681,213,4.40,5610203671,56,Center,5610203673,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545137,52,1,1,3,49,bd4qakf7j0wwie8wke9km7uj8,1,53.4,73.6,2025-03-30T12:06:28.302Z,2025-03-30T12:06:31Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610204099,213,4.50,5610204095,141,28.3,5610204097,212,31.5,5610204093,140,47.0,5610204089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545183,53,1,1,3,52,bd4qakf7j0wwie8wke9km7uj8,1,55.1,28.0,2025-03-30T12:06:31.790Z,2025-03-30T12:06:34Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610204289,140,63.5,5610204291,141,5.8,5610204293,212,17.5,5610204295,213,5.24,5610204287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545229,54,1,1,3,55,bd4qakf7j0wwie8wke9km7uj8,1,63.5,5.8,2025-03-30T12:06:33.926Z,2025-03-30T12:06:36Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610204521,56,Center,5610204523,140,55.4,5610204525,141,32.2,5610204527,212,19.9,5610204529,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545253,55,1,1,3,57,bd4qakf7j0wwie8wke9km7uj8,1,56.0,31.9,2025-03-30T12:06:36.406Z,2025-03-30T12:06:39Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610204727,140,56.7,5610204725,56,Center,5610204731,212,17.3,5610204733,213,1.53,5610204729,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545299,56,1,1,4,0,bd4qakf7j0wwie8wke9km7uj8,1,60.8,65.2,2025-03-30T12:06:38.998Z,2025-03-30T12:06:41Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610204977,56,Left,5610204979,140,75.2,5610204983,212,26.8,5610204985,213,0.97,5610204981,141,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545373,57,1,1,4,2,bd4qakf7j0wwie8wke9km7uj8,1,75.3,98.0,2025-03-30T12:06:41.671Z,2025-03-30T12:06:45Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610205311,56,Left,5610205321,212,11.7,5610205319,141,81.5,5610205323,213,4.41,5610205315,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545413,58,1,1,4,6,bd4qakf7j0wwie8wke9km7uj8,1,74.6,85.6,2025-03-30T12:06:45.215Z,2025-03-30T12:06:48Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610205531,213,0.16,5610205521,155,,5610205525,140,99.0,5610205523,56,Left,5610205527,141,91.7,5610205529,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545427,59,1,1,4,9,bd4qakf7j0wwie8wke9km7uj8,0,99.0,91.7,2025-03-30T12:06:48.703Z,2025-03-30T12:06:50Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610205665,213,4.49,5610205659,140,95.3,5610205663,212,17.8,5610205661,141,66.1,5610205653,2,,5610205657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545445,34,1,1,4,11,b2vft81kyjurzbmekvgrqwr64,1,7.2,30.9,2025-03-30T12:06:49.941Z,2025-03-30T14:20:04Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610205755,213,4.82,5610205749,140,8.8,5610205753,212,15.1,5610205751,141,8.8,5610205747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545493,36,1,1,4,11,b2vft81kyjurzbmekvgrqwr64,1,8.8,8.8,2025-03-30T12:06:50.795Z,2025-03-30T12:06:54Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610206017,212,12.3,5610206019,213,6.07,5610206011,56,Back,5610206015,141,5.0,5610206013,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545545,37,1,1,4,15,b2vft81kyjurzbmekvgrqwr64,1,10.7,17.4,2025-03-30T12:06:54.227Z,2025-03-30T12:06:57Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610206289,56,Back,5610206305,213,5.92,5610206301,212,20.3,5610206293,140,28.7,5610206297,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545595,38,4,1,4,20,b2vft81kyjurzbmekvgrqwr64,1,26.8,5.0,2025-03-30T12:06:59.405Z,2025-03-30T12:07:04Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610206629,285,,5610206625,152,,5610206627,265,,5610206669,233,60,5610206623,56,Back,5610206621,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545571,60,4,1,4,20,bd4qakf7j0wwie8wke9km7uj8,0,73.2,95.0,2025-03-30T12:06:59.406Z,2025-03-30T12:07:05Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610206487,13,,5610206495,286,,5610206727,233,38,5610206493,265,,5610206489,56,Left,5610206491,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545665,39,1,1,4,22,b2vft81kyjurzbmekvgrqwr64,1,26.4,6.2,2025-03-30T12:07:01.587Z,2025-03-30T12:07:05Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610207017,212,13.4,5610207009,152,,5610207011,56,Back,5610207013,140,14.8,5610207007,5,,5610207019,213,2.72,5610207015,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545687,40,1,1,4,26,b2vft81kyjurzbmekvgrqwr64,1,14.8,14.3,2025-03-30T12:07:05.227Z,2025-03-30T12:07:06Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610207143,213,1.19,5610207137,140,17.5,5610207141,212,7.6,5610207135,56,Back,5610207139,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545721,41,1,1,4,26,b2vft81kyjurzbmekvgrqwr64,1,17.5,24.7,2025-03-30T12:07:05.835Z,2025-03-30T12:07:08Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610207315,141,64.2,5610207313,140,22.4,5610207311,56,Back,5610207317,212,27.3,5610207319,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545773,42,1,1,4,29,b2vft81kyjurzbmekvgrqwr64,1,22.4,64.2,2025-03-30T12:07:07.884Z,2025-03-30T12:07:10Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610207583,213,4.73,5610207573,140,22.6,5610207575,141,41.3,5610207571,56,Back,5610207579,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545877,43,1,1,4,34,b2vft81kyjurzbmekvgrqwr64,1,27.8,48.7,2025-03-30T12:07:13.435Z,2025-03-30T12:07:17Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610208199,212,16.7,5610208191,140,28.0,5610208193,141,24.1,5610208203,213,4.72,5610208187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546029,44,1,1,4,37,b2vft81kyjurzbmekvgrqwr64,1,28.0,24.1,2025-03-30T12:07:16.819Z,2025-03-30T12:07:23Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610208955,141,52.7,5610208953,140,26.6,5610208951,56,Back,5610208959,213,1.65,5610208957,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546113,45,1,1,4,44,b2vft81kyjurzbmekvgrqwr64,1,26.6,52.7,2025-03-30T12:07:23.323Z,2025-03-30T12:07:27Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610209403,56,Back,5610209407,141,79.0,5610209413,213,0.93,5610209405,140,39.2,5610209409,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546157,46,1,1,4,48,b2vft81kyjurzbmekvgrqwr64,1,39.2,78.8,2025-03-30T12:07:27.284Z,2025-03-30T12:07:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610209623,141,51.8,5610209625,212,21.1,5610209619,140,29.3,5610209617,56,Back,5610209629,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546199,47,1,1,4,50,b2vft81kyjurzbmekvgrqwr64,1,29.3,51.8,2025-03-30T12:07:29.355Z,2025-03-30T12:07:32Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610209853,56,Back,5610209855,140,39.6,5610209861,213,1.05,5610209859,212,21.8,5610209857,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546285,48,1,1,4,53,b2vft81kyjurzbmekvgrqwr64,1,39.0,75.0,2025-03-30T12:07:31.979Z,2025-03-30T12:07:37Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610210267,140,13.0,5610210277,1,,5610210269,141,37.3,5610210271,212,37.4,5610210273,213,3.90,5610210265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546405,49,1,1,4,58,b2vft81kyjurzbmekvgrqwr64,1,12.6,36.3,2025-03-30T12:07:37.379Z,2025-03-30T12:07:44Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5610210855,56,Back,5610210859,141,18.2,5610210861,212,16.9,5610210863,213,5.47,5610210857,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546433,50,1,1,5,5,b2vft81kyjurzbmekvgrqwr64,1,32.9,17.7,2025-03-30T12:07:43.884Z,2025-03-30T12:07:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610211005,1,,5610210997,140,65.1,5610211003,213,6.10,5610211001,212,34.4,5610210995,56,Right,5610210999,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546475,51,1,1,5,7,b2vft81kyjurzbmekvgrqwr64,1,63.5,8.0,2025-03-30T12:07:45.852Z,2025-03-30T12:07:48Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610211269,140,38.7,5610211273,212,28.3,5610211271,141,24.3,5610211267,56,Back,5610211275,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546545,52,1,1,5,9,b2vft81kyjurzbmekvgrqwr64,1,37.6,24.3,2025-03-30T12:07:48.163Z,2025-03-30T12:07:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610211687,213,1.69,5610211677,56,Back,5610211683,212,19.7,5610211681,141,53.1,5610211679,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546643,53,1,1,5,13,b2vft81kyjurzbmekvgrqwr64,1,35.4,53.1,2025-03-30T12:07:52.684Z,2025-03-30T12:07:57Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610212257,140,50.9,5610212261,212,22.0,5610212263,213,0.74,5610212259,141,74.8,5610212255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546657,54,1,1,5,17,b2vft81kyjurzbmekvgrqwr64,0,53.5,82.9,2025-03-30T12:07:56.819Z,2025-03-30T12:07:57Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610212337,213,5.29,5610212329,141,63.3,5610212335,212,15.9,5610212325,140,61.8,5610212323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546701,62,1,1,5,20,bd4qakf7j0wwie8wke9km7uj8,1,33.5,20.4,2025-03-30T12:07:58.895Z,2025-03-30T12:08:00Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610212557,56,Back,5610212561,141,24.7,5610212563,212,6.9,5610212559,140,39.4,5610212565,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546719,63,1,1,5,21,bd4qakf7j0wwie8wke9km7uj8,0,39.4,24.7,2025-03-30T12:07:59.935Z,2025-03-30T12:08:01Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610212653,140,46.0,5610212655,141,40.0,5610212651,56,Back,5610212659,213,0.98,5610212657,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546773,55,3,1,5,24,b2vft81kyjurzbmekvgrqwr64,0,57.1,66.8,2025-03-30T12:08:02.982Z,2025-03-30T14:20:17Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610212925,56,Center,5610213071,233,64,5610212927,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546793,64,7,1,5,24,bd4qakf7j0wwie8wke9km7uj8,1,42.9,33.2,2025-03-30T12:08:02.983Z,2025-03-30T14:14:33Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610213037,285,,5610213055,233,55,5610213033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546853,65,1,1,5,25,bd4qakf7j0wwie8wke9km7uj8,1,44.4,41.9,2025-03-30T12:08:04.623Z,2025-03-30T12:08:08Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610213351,141,87.2,5610213353,212,31.4,5610213347,56,Back,5610213355,213,1.76,5610213349,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546861,66,1,1,5,29,bd4qakf7j0wwie8wke9km7uj8,1,39.8,88.4,2025-03-30T12:08:08.494Z,2025-03-30T12:08:09Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610213409,213,3.98,5610213405,141,74.4,5610213407,212,12.8,5610213401,56,Back,5610213403,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546899,67,1,1,5,30,bd4qakf7j0wwie8wke9km7uj8,1,31.6,74.4,2025-03-30T12:08:09.535Z,2025-03-30T12:08:11Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610213569,212,22.8,5610213567,141,41.0,5610213565,140,33.5,5610213563,56,Back,5610213571,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546959,68,1,1,5,32,bd4qakf7j0wwie8wke9km7uj8,1,32.3,39.2,2025-03-30T12:08:11.343Z,2025-03-30T12:08:14Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610213909,213,5.01,5610213905,141,9.8,5610213907,212,20.9,5610213901,56,Back,5610213903,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547009,69,1,1,5,35,bd4qakf7j0wwie8wke9km7uj8,1,43.4,11.1,2025-03-30T12:08:14.822Z,2025-03-30T12:08:18Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610214193,212,18.8,5610214195,213,2.26,5610214189,140,32.0,5610214191,141,32.4,5610214187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547085,70,1,1,5,39,bd4qakf7j0wwie8wke9km7uj8,1,28.6,43.4,2025-03-30T12:08:18.551Z,2025-03-30T12:08:23Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610214551,56,Back,5610214553,140,8.4,5610214555,141,54.0,5610214557,212,22.4,5610214559,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547163,71,1,1,5,44,bd4qakf7j0wwie8wke9km7uj8,1,13.5,44.8,2025-03-30T12:08:22.880Z,2025-03-30T12:08:26Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5610214951,213,4.99,5610214945,140,20.5,5610214943,56,Back,5610214947,141,7.4,5610214949,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547193,72,1,1,5,47,bd4qakf7j0wwie8wke9km7uj8,0,20.5,7.4,2025-03-30T12:08:26.544Z,2025-03-30T12:08:29Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610215227,1,,5610215211,212,36.5,5610215203,141,12.2,5610215193,56,Right,5610215197,140,55.1,5610215185,155,,5610215219,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547223,56,1,1,5,50,b2vft81kyjurzbmekvgrqwr64,1,43.2,79.1,2025-03-30T12:08:28.970Z,2025-03-30T12:08:30Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610215397,213,0.25,5610215393,141,82.1,5610215395,212,8.3,5610215389,56,Left,5610215391,140,50.9,5610215387,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547235,57,1,1,5,51,b2vft81kyjurzbmekvgrqwr64,1,50.9,82.1,2025-03-30T12:08:30.571Z,2025-03-30T14:04:51Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610215449,213,5.63,5610226299,168,,5610215447,212,12.9,5610215441,56,Center,5610215445,141,70.6,5610215443,140,60.7,5610215439,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547263,58,61,1,5,52,b2vft81kyjurzbmekvgrqwr64,0,60.7,70.6,2025-03-30T12:08:31.018Z,2025-03-30T14:04:52Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5610215573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547283,73,3,1,5,53,bd4qakf7j0wwie8wke9km7uj8,0,31.6,23.6,2025-03-30T12:08:32.843Z,2025-03-30T14:04:39Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610922793,285,,5610215667,56,Back,5610922797,233,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793679435,934,7,1,5,54,b2vft81kyjurzbmekvgrqwr64,1,68.4,76.4,2025-03-30T12:08:32.844Z,2025-03-30T14:04:40Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5610922723,286,,5610922721,56,Center,5610922751,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547315,74,1,1,5,55,bd4qakf7j0wwie8wke9km7uj8,0,32.9,13.8,2025-03-30T12:08:34.223Z,2025-03-30T14:05:03Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610215813,140,34.9,5610215811,56,Back,5610215905,233,59,5610215817,212,2.3,5610215909,286,,5610215815,141,12.3,5610215903,236,,5610215819,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,
2793547319,59,74,1,5,55,b2vft81kyjurzbmekvgrqwr64,1,58.9,72.1,2025-03-30T12:08:34.224Z,2025-03-30T14:19:59Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610215837,56,Center,5610215839,285,,5610215931,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547357,75,61,1,5,56,bd4qakf7j0wwie8wke9km7uj8,0,31.0,15.9,2025-03-30T12:08:35.023Z,2025-03-30T14:05:09Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610216035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793547367,61,1,1,5,57,b2vft81kyjurzbmekvgrqwr64,0,58.9,72.1,2025-03-30T12:08:36.067Z,2025-03-30T12:08:38Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610216097,212,10.4,5610216093,141,80.0,5610216089,140,67.4,5610216163,233,76,5610216099,213,0.54,5610216175,286,,5610216157,236,,5610216087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,
