id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value
2801940009,41,1,1,2,27,6wwwud48qahpwrfxs20334qk5,1,44.4,84.2,2025-04-16T16:33:43.352Z,2025-04-16T16:33:44Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656489983,213,2.57,5656489979,141,90.5,5656489981,212,8.0,5656489975,56,Back,5656489977,140,38.0,5656489987,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940013,42,1,1,2,28,6wwwud48qahpwrfxs20334qk5,0,37.8,90.9,2025-04-16T16:33:44.824Z,2025-04-16T16:33:46Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656490003,212,18.0,5656490001,141,85.4,5656490005,213,6.07,5656489997,56,Left,5656489999,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940011,24,8,1,2,29,8gxd9ry2580pu1b1dd5ny9ymy,1,30.5,23.0,2025-04-16T16:33:45.679Z,2025-04-17T14:34:45Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5657836733,383,,5656489995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940019,43,83,1,2,30,6wwwud48qahpwrfxs20334qk5,0,53.7,81.1,2025-04-16T16:33:46.431Z,2025-04-16T18:53:52Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656490089,399,4oxf446ya7jwulq6hxlp8r36d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940023,26,1,1,2,32,8gxd9ry2580pu1b1dd5ny9ymy,1,30.4,29.7,2025-04-16T16:33:48.223Z,2025-04-16T16:43:33Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5656490029,140,21.6,5656490035,213,3.59,5656490031,141,23.1,5656490027,56,Back,5656490033,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940025,27,1,1,2,35,8gxd9ry2580pu1b1dd5ny9ymy,1,22.9,23.3,2025-04-16T16:33:51.175Z,2025-04-16T16:33:53Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656490047,140,19.8,5656490045,56,Back,5656490053,213,4.34,5656490049,141,11.1,5656490051,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940031,28,1,1,2,37,8gxd9ry2580pu1b1dd5ny9ymy,1,22.3,8.2,2025-04-16T16:33:53.383Z,2025-04-16T16:33:55Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5656490099,213,6.23,5656490097,212,29.4,5656490095,141,5.8,5656490093,140,50.3,5656490091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940035,29,50,1,2,41,8gxd9ry2580pu1b1dd5ny9ymy,1,45.2,11.2,2025-04-16T16:33:57.463Z,2025-04-16T19:10:42Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656490161,233,44,5656490123,286,,5656490121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940039,44,7,1,2,41,6wwwud48qahpwrfxs20334qk5,1,54.8,88.8,2025-04-16T16:33:57.464Z,2025-04-17T14:35:25Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5657837469,178,,5656490137,56,Left,5656490141,233,29,5656490139,285,,5657837467,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940047,46,1,1,2,43,6wwwud48qahpwrfxs20334qk5,0,54.7,82.9,2025-04-16T16:33:59.568Z,2025-04-16T16:34:02Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656490169,141,79.0,5656490193,233,30,5656490173,213,5.43,5656490197,286,,5656490167,140,56.9,5656490191,236,,5656490165,56,Left,5656490171,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940049,30,74,1,2,43,8gxd9ry2580pu1b1dd5ny9ymy,1,35.6,43.3,2025-04-16T16:33:59.569Z,2025-04-16T18:32:51Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656490175,56,Back,5656490199,233,46,5656490177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940059,32,1,1,2,49,8gxd9ry2580pu1b1dd5ny9ymy,1,27.4,51.0,2025-04-16T16:34:04.967Z,2025-04-16T16:34:07Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656490239,140,38.2,5656490243,212,11.9,5656490241,141,45.5,5656490237,56,Back,5656490245,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940061,33,50,1,2,51,8gxd9ry2580pu1b1dd5ny9ymy,1,47.9,37.8,2025-04-16T16:34:06.974Z,2025-04-16T18:28:38Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656490251,286,,5656490267,233,47,5656490249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940065,47,7,1,2,51,6wwwud48qahpwrfxs20334qk5,1,52.1,62.2,2025-04-16T16:34:06.975Z,2025-04-17T14:35:52Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,5656490255,56,Center,5656490257,285,,5657838249,178,,5656490263,233,33,5657838247,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940079,49,1,1,2,53,6wwwud48qahpwrfxs20334qk5,1,39.8,67.3,2025-04-16T16:34:09.712Z,2025-04-16T19:10:44Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656490343,56,Back,5656490351,213,5.81,5656490349,212,7.4,5656490345,140,46.1,5656490347,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941231,163,50,1,2,54,6wwwud48qahpwrfxs20334qk5,1,37.8,52.8,2025-04-16T16:34:09.974Z,2025-04-16T16:46:12Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656497573,56,Back,5656497575,286,,5656497601,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940069,34,7,1,2,54,8gxd9ry2580pu1b1dd5ny9ymy,1,62.2,47.2,2025-04-16T16:34:09.975Z,2025-04-17T14:36:04Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656490275,285,,5656490273,56,Center,5656497597,233,163,5657838527,384,,5657838529,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940077,36,1,1,2,55,8gxd9ry2580pu1b1dd5ny9ymy,1,60.1,48.8,2025-04-16T16:34:10.925Z,2025-04-16T16:34:13Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5656490329,140,67.6,5656490331,141,36.9,5656490335,213,5.48,5656490327,56,Center,5656490333,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940083,37,1,1,2,57,8gxd9ry2580pu1b1dd5ny9ymy,1,67.7,35.8,2025-04-16T16:34:13.759Z,2025-04-16T19:10:45Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5656490365,213,1.29,5656490357,56,Center,5656490363,212,14.5,5656490361,141,56.3,5656490359,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940081,50,43,1,2,58,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-16T16:34:14.055Z,2025-04-16T16:34:17Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656490391,144,56,5656490355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940099,38,1,1,2,59,8gxd9ry2580pu1b1dd5ny9ymy,1,72.8,57.3,2025-04-16T16:34:15.696Z,2025-04-16T16:34:34Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,1.0,5656490453,140,81.0,5656490459,213,5.60,5656490455,141,46.9,5656490535,210,13,5656490451,56,Center,5656490457,212,11.1,5656490537,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940101,39,13,1,3,0,8gxd9ry2580pu1b1dd5ny9ymy,1,85.4,46.6,2025-04-16T16:34:16.575Z,2025-04-17T14:44:32Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5656490467,56,Center,5657848107,215,,5656490539,73,,5656490465,17,,5656490545,55,38,5656490541,29,,5656490553,230,99.7,5656490555,231,48.9,5656490463,22,5656490551,103,12.5,5656490543,154,5656640765,72,5656490549,102,62.0,,,,,,,,,,,,,,,,,
2801940107,40,5,1,3,3,8gxd9ry2580pu1b1dd5ny9ymy,0,101.0,58.4,2025-04-16T16:34:19.247Z,2025-04-16T18:29:31Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5656490521,346,,5656499393,233,51,5656490519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940095,51,5,1,3,3,6wwwud48qahpwrfxs20334qk5,1,-1.0,41.6,2025-04-16T16:34:19.247Z,2025-04-16T18:29:30Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656490427,56,Back,5656490429,346,,5656499389,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940109,52,1,1,3,21,6wwwud48qahpwrfxs20334qk5,1,3.6,47.0,2025-04-16T16:34:37.856Z,2025-04-16T16:34:44Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5656490585,56,Back,5656490591,212,11.6,5656490587,140,7.7,5656490597,237,,5656490583,124,,5656490593,213,5.09,5656490589,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940111,53,1,1,3,28,6wwwud48qahpwrfxs20334qk5,1,23.7,23.9,2025-04-16T16:34:43.992Z,2025-04-16T16:34:46Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656490617,141,6.5,5656490623,212,15.0,5656490625,213,5.38,5656490607,56,Back,5656490611,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940113,54,1,1,3,30,6wwwud48qahpwrfxs20334qk5,0,35.8,7.9,2025-04-16T16:34:46.263Z,2025-04-16T16:34:48Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5656490639,212,21.2,5656490641,213,0.37,5656490637,141,19.2,5656490633,56,Right,5656490635,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940125,42,1,1,3,35,8gxd9ry2580pu1b1dd5ny9ymy,0,24.1,82.3,2025-04-16T16:34:51.576Z,2025-04-16T19:10:36Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656490709,140,61.6,5656490715,213,6.25,5656490711,141,80.5,5656490713,212,39.4,5656490707,56,Left,5656490717,1,,5656490705,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940143,56,1,1,3,41,6wwwud48qahpwrfxs20334qk5,1,27.1,23.6,2025-04-16T16:34:57.575Z,2025-04-16T16:35:04Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656490807,213,0.84,5656490805,212,8.0,5656490803,141,32.4,5656490801,140,32.2,5656490799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940147,57,1,1,3,48,6wwwud48qahpwrfxs20334qk5,1,38.6,62.7,2025-04-16T16:35:04.464Z,2025-04-16T16:35:06Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656490821,140,29.8,5656490823,141,66.0,5656490825,212,9.5,5656490819,56,Back,5656490827,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940151,58,1,1,3,50,6wwwud48qahpwrfxs20334qk5,1,28.0,66.3,2025-04-16T16:35:06.192Z,2025-04-16T16:35:09Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656490845,213,3.49,5656490843,212,17.9,5656490837,56,Back,5656490841,141,57.3,5656490839,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940157,59,1,1,3,53,6wwwud48qahpwrfxs20334qk5,1,11.8,57.2,2025-04-16T16:35:09.536Z,2025-04-16T16:35:14Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5656490877,1,,5656490867,56,Back,5656490865,155,,5656490875,213,0.64,5656490871,141,96.3,5656490869,140,45.9,5656490873,212,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940161,60,1,1,3,58,6wwwud48qahpwrfxs20334qk5,1,45.9,96.3,2025-04-16T16:35:14.703Z,2025-04-16T16:35:15Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656490885,141,90.8,5656490881,56,Back,5656490887,212,12.2,5656490883,140,34.8,5656490889,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940163,61,1,1,3,59,6wwwud48qahpwrfxs20334qk5,1,34.8,90.8,2025-04-16T16:35:15.560Z,2025-04-16T19:10:35Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656490899,212,7.8,5656490901,213,5.47,5656490893,56,Back,5656490897,141,82.4,5656490895,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940165,62,1,1,4,0,6wwwud48qahpwrfxs20334qk5,1,40.5,82.4,2025-04-16T16:35:16.136Z,2025-04-16T19:10:34Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656490909,141,87.2,5656490931,156,,5656490907,140,35.3,5656490913,213,2.60,5656490911,212,6.4,5656490905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941713,216,1,1,4,1,6wwwud48qahpwrfxs20334qk5,1,32.0,87.9,2025-04-16T16:35:17.371Z,2025-04-16T16:51:46Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656500955,140,47.2,5656500957,141,77.5,5656500953,56,Back,5656500961,213,5.87,5656500959,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940177,63,1,1,4,6,6wwwud48qahpwrfxs20334qk5,1,40.0,92.4,2025-04-16T16:35:22.472Z,2025-04-16T19:10:34Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656490973,56,Back,5656490979,212,8.9,5656490981,213,5.61,5656490975,140,46.6,5656490977,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940181,64,1,1,4,7,6wwwud48qahpwrfxs20334qk5,0,42.6,96.2,2025-04-16T16:35:23.199Z,2025-04-16T19:10:33Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656491005,213,0.19,5656491003,212,20.6,5656491001,141,100.0,5656490999,140,61.9,5656490997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940195,43,5,1,4,8,8gxd9ry2580pu1b1dd5ny9ymy,1,35.0,-2.0,2025-04-16T16:35:24.136Z,2025-04-16T18:29:31Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5656491077,233,65,5656491075,347,,5656491073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940185,65,5,1,4,8,6wwwud48qahpwrfxs20334qk5,0,65.0,102.0,2025-04-16T16:35:24.136Z,2025-04-16T18:29:31Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656491007,56,Left,5656491009,347,,5656491081,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940197,44,1,1,4,21,8gxd9ry2580pu1b1dd5ny9ymy,1,34.0,0.0,2025-04-16T16:35:37.448Z,2025-04-16T16:35:39Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5656491085,107,,5656491095,213,0.28,5656491091,141,10.1,5656491097,1,,5656491087,56,Right,5656491093,212,29.8,5656491089,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940203,45,1,1,4,23,8gxd9ry2580pu1b1dd5ny9ymy,1,62.3,9.7,2025-04-16T16:35:39.320Z,2025-04-16T16:35:41Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656491123,56,Right,5656491131,213,3.19,5656491129,212,9.2,5656491125,140,53.5,5656491127,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940207,46,1,1,4,25,8gxd9ry2580pu1b1dd5ny9ymy,0,53.0,9.8,2025-04-16T16:35:41.152Z,2025-04-16T16:35:42Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5656491143,140,59.1,5656491141,56,Right,5656491145,141,0.0,5656491147,212,10.1,5656491149,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940209,47,5,1,4,26,8gxd9ry2580pu1b1dd5ny9ymy,0,58.3,-1.6,2025-04-16T16:35:42.536Z,2025-04-16T18:29:32Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5656491299,233,66,5656491151,56,Right,5656491153,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940225,66,5,1,4,26,6wwwud48qahpwrfxs20334qk5,1,41.7,101.6,2025-04-16T16:35:42.536Z,2025-04-16T18:29:32Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656491275,56,Back,5656491277,347,,5656491289,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940229,67,1,1,4,39,6wwwud48qahpwrfxs20334qk5,0,41.5,100.0,2025-04-16T16:35:55.880Z,2025-04-16T16:35:59Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656491309,107,,5656491315,141,88.3,5656491311,56,Left,5656491313,140,59.2,5656491317,212,20.5,5656491319,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942081,257,43,1,4,40,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-16T16:35:56.124Z,2025-04-17T14:48:09Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5657851847,144,61,5656503567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940237,48,61,1,4,45,8gxd9ry2580pu1b1dd5ny9ymy,1,36.7,9.8,2025-04-16T16:36:01.639Z,2025-04-17T14:48:14Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5656491357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940243,50,1,1,4,48,8gxd9ry2580pu1b1dd5ny9ymy,0,51.2,17.4,2025-04-16T16:36:04.184Z,2025-04-16T19:10:27Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5656491385,213,0.04,5656491383,212,9.5,5656491381,141,17.9,5656491377,56,Right,5656491379,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940247,51,1,1,4,49,8gxd9ry2580pu1b1dd5ny9ymy,0,66.0,27.2,2025-04-16T16:36:05.545Z,2025-04-16T19:10:26Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5656505029,141,10.3,5656505027,140,65.4,5656505025,56,Right,5656505031,212,11.5,5656505033,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940249,68,1,1,4,50,6wwwud48qahpwrfxs20334qk5,1,29.3,79.4,2025-04-16T16:36:06.344Z,2025-04-16T19:10:25Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656491403,56,Back,5656491411,213,4.29,5656491409,212,18.7,5656491405,140,22.0,5656491407,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940265,70,1,1,4,52,6wwwud48qahpwrfxs20334qk5,1,22.7,46.9,2025-04-16T16:36:08.493Z,2025-04-16T16:36:12Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656491479,140,39.1,5656491483,212,29.5,5656491477,56,Back,5656491485,213,5.34,5656491481,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940269,71,1,1,4,55,6wwwud48qahpwrfxs20334qk5,1,32.7,19.5,2025-04-16T16:36:11.872Z,2025-04-16T16:36:14Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5656491517,140,16.4,5656491519,141,15.6,5656491523,213,3.30,5656491521,212,17.3,5656491515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940275,72,1,1,4,58,6wwwud48qahpwrfxs20334qk5,1,18.9,14.6,2025-04-16T16:36:14.761Z,2025-04-16T16:36:18Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656491563,140,39.9,5656491561,56,Back,5656491565,141,27.3,5656491567,212,23.7,5656491569,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940277,73,1,1,5,2,6wwwud48qahpwrfxs20334qk5,0,38.6,26.4,2025-04-16T16:36:18.081Z,2025-04-16T19:10:48Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,5656506223,141,46.2,5656491573,56,Back,5656506225,212,16.9,5656506247,156,,5656506221,140,28.9,5656506227,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940283,53,1,1,5,3,8gxd9ry2580pu1b1dd5ny9ymy,1,63.2,68.7,2025-04-16T16:36:19.425Z,2025-04-16T16:37:24Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5656491593,56,Center,5656491599,212,8.9,5656491595,140,70.8,5656491597,141,74.4,5656491601,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940289,54,1,1,5,5,8gxd9ry2580pu1b1dd5ny9ymy,1,71.7,71.4,2025-04-16T16:36:21.233Z,2025-04-16T16:36:25Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656491653,141,84.7,5656491655,212,12.6,5656491651,140,80.0,5656491657,213,0.80,5656491649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940309,55,1,1,5,9,8gxd9ry2580pu1b1dd5ny9ymy,1,82.0,87.2,2025-04-16T16:36:25.281Z,2025-04-16T16:36:31Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5656491725,212,24.8,5656491721,140,58.4,5656491723,141,87.1,5656491727,213,3.14,5656491719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940311,56,1,1,5,15,8gxd9ry2580pu1b1dd5ny9ymy,1,58.9,77.3,2025-04-16T16:36:31.249Z,2025-04-16T16:36:36Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656491751,213,4.47,5656491743,56,Center,5656491749,212,27.5,5656491745,140,52.7,5656491747,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940317,57,1,1,5,20,8gxd9ry2580pu1b1dd5ny9ymy,1,55.5,32.8,2025-04-16T16:36:36.529Z,2025-04-16T16:36:37Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656491773,213,1.76,5656491771,212,22.6,5656491765,56,Center,5656491767,140,51.5,5656491769,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940319,58,1,1,5,21,8gxd9ry2580pu1b1dd5ny9ymy,1,51.5,65.5,2025-04-16T16:36:37.681Z,2025-04-16T16:36:39Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656491783,212,9.3,5656491779,140,60.0,5656491785,213,0.29,5656491781,141,69.4,5656491777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940323,59,1,1,5,23,8gxd9ry2580pu1b1dd5ny9ymy,1,60.0,69.4,2025-04-16T16:36:39.257Z,2025-04-16T16:36:40Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656491807,141,56.3,5656491805,140,44.2,5656491809,212,18.8,5656491811,213,3.63,5656491803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940327,60,1,1,5,24,8gxd9ry2580pu1b1dd5ny9ymy,1,44.2,56.3,2025-04-16T16:36:40.009Z,2025-04-16T16:36:42Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656491817,140,60.0,5656491819,141,73.2,5656491823,213,0.61,5656491821,212,20.2,5656491815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940333,61,1,1,5,25,8gxd9ry2580pu1b1dd5ny9ymy,1,57.0,72.1,2025-04-16T16:36:41.897Z,2025-04-16T16:36:45Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656491859,56,Center,5656491863,141,78.7,5656491861,140,61.5,5656491865,212,6.5,5656491867,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940335,62,1,1,5,28,8gxd9ry2580pu1b1dd5ny9ymy,1,61.4,76.0,2025-04-16T16:36:44.905Z,2025-04-16T16:36:47Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5656491879,212,16.9,5656491873,56,Back,5656491877,141,77.5,5656491881,213,3.08,5656491875,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940345,63,1,1,5,31,8gxd9ry2580pu1b1dd5ny9ymy,1,44.5,76.4,2025-04-16T16:36:47.329Z,2025-04-16T16:36:54Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656491947,141,85.9,5656491945,140,89.0,5656491953,1,,5656491941,155,,5656491949,212,47.2,5656491951,213,0.14,5656491943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801940349,64,1,1,5,38,8gxd9ry2580pu1b1dd5ny9ymy,1,89.6,83.2,2025-04-16T16:36:54.465Z,2025-04-16T16:36:57Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5656491977,213,4.40,5656491969,56,Center,5656491973,141,67.2,5656491971,140,86.2,5656491975,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
