id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value
2786057117,30,61,1,3,49,bd4qakf7j0wwie8wke9km7uj8,0,70.1,71.1,2025-03-09T13:04:02.790Z,2025-03-09T15:08:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569156745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057181,31,1,1,3,51,7gkglopz9cjsysn2u6sbhuvc5,0,36.5,14.9,2025-03-09T13:04:05.027Z,2025-03-09T13:04:07Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569157073,140,54.0,5569157069,157,,5569157079,213,5.73,5569157081,1,,5569157071,56,Right,5569157075,141,0.0,5569157077,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057353,31,5,1,3,53,bd4qakf7j0wwie8wke9km7uj8,1,45.6,101.6,2025-03-09T13:04:06.767Z,2025-03-09T15:02:35Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569158051,233,32,5569158025,56,Back,5569158027,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057191,32,5,1,3,53,7gkglopz9cjsysn2u6sbhuvc5,0,54.4,-1.6,2025-03-09T13:04:06.767Z,2025-03-09T15:02:36Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569157123,56,Right,5569158081,233,31,5569157125,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057421,32,1,1,4,6,bd4qakf7j0wwie8wke9km7uj8,1,45.8,100.0,2025-03-09T13:04:20.064Z,2025-03-09T13:04:24Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569158399,213,5.88,5569158395,141,86.9,5569158389,107,,5569158401,1,,5569158393,140,68.6,5569158397,212,26.0,5569158391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057559,33,1,1,4,10,bd4qakf7j0wwie8wke9km7uj8,1,72.4,82.6,2025-03-09T13:04:24.512Z,2025-03-09T13:04:32Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5569159161,155,,5569159167,140,79.8,5569159171,212,52.6,5569159163,196,,5569159173,213,4.86,5569159175,1,,5569159165,56,Right,5569159169,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057593,34,1,1,4,18,bd4qakf7j0wwie8wke9km7uj8,0,80.7,11.7,2025-03-09T13:04:32.015Z,2025-03-09T13:04:33Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569159313,140,75.0,5569159319,213,1.99,5569159311,56,Center,5569159317,212,14.5,5569159315,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057609,33,8,1,4,21,7gkglopz9cjsysn2u6sbhuvc5,1,27.2,71.8,2025-03-09T13:04:34.786Z,2025-03-09T13:59:52Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569159367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057817,35,50,1,4,22,7gkglopz9cjsysn2u6sbhuvc5,1,28.7,70.8,2025-03-09T13:04:36.050Z,2025-03-09T15:03:24Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569160563,285,,5569160755,233,35,5569160561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057665,35,7,1,4,22,bd4qakf7j0wwie8wke9km7uj8,0,71.3,29.2,2025-03-09T13:04:36.051Z,2025-03-09T15:03:24Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5569159669,286,,5569159667,56,Center,5569160719,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057687,34,4,1,4,25,7gkglopz9cjsysn2u6sbhuvc5,1,26.6,69.3,2025-03-09T13:04:39.378Z,2025-03-09T13:04:41Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5569159947,233,36,5569159833,56,Back,5569159831,13,,5569159837,265,,5569159839,285,,5569159835,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057689,36,4,1,4,25,bd4qakf7j0wwie8wke9km7uj8,0,73.2,30.4,2025-03-09T13:04:39.379Z,2025-03-09T13:04:41Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569159897,265,,5569159895,152,,5569159891,13,,5569159971,233,34,5569159899,286,,5569159893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057895,36,1,1,4,37,7gkglopz9cjsysn2u6sbhuvc5,0,33.0,75.0,2025-03-09T13:04:50.762Z,2025-03-09T15:06:00Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569160935,152,,5569161119,189,,5569160939,140,71.5,5569160941,141,89.7,5569160937,56,Left,5569160947,213,0.24,5569160943,212,41.6,5569161105,1,,5569160933,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057951,38,1,1,4,38,bd4qakf7j0wwie8wke9km7uj8,1,27.6,5.5,2025-03-09T13:04:51.807Z,2025-03-09T13:04:54Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569161219,140,38.2,5569161221,141,9.1,5569161225,213,0.22,5569161217,56,Back,5569161223,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057955,39,61,1,4,40,bd4qakf7j0wwie8wke9km7uj8,1,38.5,9.4,2025-03-09T13:04:54.404Z,2025-03-09T13:04:54Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5569161241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057991,40,1,1,4,42,bd4qakf7j0wwie8wke9km7uj8,1,45.1,5.0,2025-03-09T13:04:55.711Z,2025-03-09T13:04:56Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569161399,140,55.0,5569161403,212,11.9,5569161397,56,Right,5569161401,141,13.4,5569161405,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058039,41,1,1,4,42,bd4qakf7j0wwie8wke9km7uj8,1,55.0,13.4,2025-03-09T13:04:56.543Z,2025-03-09T13:04:59Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569161659,56,Back,5569161665,212,17.2,5569161663,141,21.0,5569161661,140,39.4,5569161667,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058093,42,1,1,4,45,bd4qakf7j0wwie8wke9km7uj8,1,39.4,21.0,2025-03-09T13:04:59.455Z,2025-03-09T13:05:03Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569162045,1,,5569162037,140,64.3,5569162041,212,47.1,5569162035,56,Center,5569162043,213,0.98,5569162039,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058125,43,1,1,4,49,bd4qakf7j0wwie8wke9km7uj8,1,69.7,70.2,2025-03-09T13:05:03.302Z,2025-03-09T13:05:05Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5569162209,213,5.07,5569162205,141,41.3,5569162203,140,76.8,5569162207,212,21.0,5569162201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058195,44,1,1,4,51,bd4qakf7j0wwie8wke9km7uj8,1,78.7,39.7,2025-03-09T13:05:05.422Z,2025-03-09T13:05:22Z,d106tu53y5q02yu36iojbou8k,A. Jensen,1.0,,5569162655,56,Center,5569162659,141,41.6,5569162657,140,87.7,5569162699,4,,5569164049,154,,5569162661,212,9.5,5569162663,213,0.14,5569164045,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058219,45,15,1,4,55,bd4qakf7j0wwie8wke9km7uj8,1,87.5,43.8,2025-03-09T13:05:08.766Z,2025-03-09T15:14:22Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5569164093,29,,5569164105,146,89.4,5569164091,78,,5569164097,55,44,5569164115,231,48.7,5569162775,56,Center,5569162771,22,,5569163219,20,,5569164111,230,97.8,5569164147,233,37,5569162773,17,5569164101,102,50.7,5569164107,147,44.6,5569164103,103,19,5569163223,82,5569164095,154,,,,,,,,,
2786058201,37,10,1,4,55,7gkglopz9cjsysn2u6sbhuvc5,1,10.6,55.4,2025-03-09T13:05:08.866Z,2025-03-09T13:05:23Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569162691,94,,5569164173,233,45,5569162693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058235,38,6,1,4,56,7gkglopz9cjsysn2u6sbhuvc5,0,4.7,70.0,2025-03-09T13:05:09.809Z,2025-03-09T15:03:17Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569163003,56,Back,5569163125,233,46,5569163005,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058227,46,6,1,4,56,bd4qakf7j0wwie8wke9km7uj8,1,95.3,30.0,2025-03-09T13:05:09.809Z,2025-03-09T15:03:17Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5569162963,75,,5569163063,233,38,5569162961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058859,47,1,1,5,25,bd4qakf7j0wwie8wke9km7uj8,1,99.5,0.5,2025-03-09T13:05:39.167Z,2025-03-09T13:07:50Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,1.0,,5569166217,213,1.78,5569166191,155,,5569177583,210,15,5569166197,56,Center,5569166193,223,,5569166187,2,,5569166201,140,91.4,5569166207,141,59.4,5569166189,6,,5569166219,1,,5569166215,212,5569177585,154,,,,,,,,,,,,40.9,,,,,,,,
2786058947,48,15,1,5,27,bd4qakf7j0wwie8wke9km7uj8,1,92.6,54.4,2025-03-09T13:05:40.934Z,2025-03-09T15:24:49Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569177665,102,47.9,5569851629,80,,5569176965,20,,5569166563,17,,5569177679,231,49.5,5569177671,100,,5569177677,230,98.9,5569177699,233,44,5569177673,146,95.8,5569177675,147,51.6,5569177659,154,5569177669,328,,5569176969,82,,5569177667,103,19,5569176961,25,5569177657,29,,5569166565,56,Center,5569177661,55,47,,
2786060599,44,10,1,5,27,7gkglopz9cjsysn2u6sbhuvc5,1,3.7,47.7,2025-03-09T13:05:41.034Z,2025-03-09T16:11:25Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569177753,233,48,5569175031,94,,5569175033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059551,49,16,1,5,28,bd4qakf7j0wwie8wke9km7uj8,1,95.9,59.3,2025-03-09T13:05:42.567Z,2025-03-09T16:11:10Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569171285,374,2025-03-09 13:05:42.108,5569172099,230,98.4,5569172097,458,,5569172093,102,52.7,5569172087,25,,5569172095,103,7.0,5569172101,231,54.2,5569169727,56,Center,5569171289,375,05:28.403,5569855841,214,,5569171281,61,5569855839,76,,5569171279,20,,,,,,,,,,,,,,,,,
2786059973,39,1,1,6,27,7gkglopz9cjsysn2u6sbhuvc5,1,50.6,50.4,2025-03-09T13:06:40.928Z,2025-03-09T13:06:46Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569172005,212,21.0,5569171999,56,Back,5569172009,279,G,5569172001,140,30.9,5569172369,189,,5569172007,213,2.96,5569172003,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060007,40,1,1,6,28,7gkglopz9cjsysn2u6sbhuvc5,0,30.9,56.1,2025-03-09T13:06:42.472Z,2025-03-09T13:06:44Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569172179,213,5.41,5569172173,140,62.7,5569172169,157,,5569172175,141,0.0,5569172177,212,51.7,5569172181,1,,5569172171,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060027,41,5,1,6,30,7gkglopz9cjsysn2u6sbhuvc5,0,62.4,-2.0,2025-03-09T13:06:43.906Z,2025-03-09T15:02:36Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569172249,56,Right,5569173203,233,50,5569172253,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060239,50,5,1,6,30,bd4qakf7j0wwie8wke9km7uj8,1,37.6,102.0,2025-03-09T13:06:43.906Z,2025-03-09T15:02:36Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569173115,347,,5569173113,56,Back,5569173165,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060283,51,1,1,6,41,bd4qakf7j0wwie8wke9km7uj8,0,34.3,100.0,2025-03-09T13:06:54.981Z,2025-03-09T13:06:57Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569173321,140,60.0,5569173319,56,Left,5569173325,212,27.4,5569173327,213,6.11,5569173323,141,95.1,5569173317,107,,5569173329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060317,42,12,1,6,44,7gkglopz9cjsysn2u6sbhuvc5,1,40.9,11.0,2025-03-09T13:06:58.392Z,2025-03-09T13:07:00Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569173505,141,0.0,5569173509,213,4.95,5569173513,15,,5569173507,212,9.1,5569173501,56,Back,5569173575,167,,5569173503,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060325,43,5,1,6,45,7gkglopz9cjsysn2u6sbhuvc5,0,40.9,-1.8,2025-03-09T13:06:58.734Z,2025-03-09T15:02:37Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569175651,233,52,5569173543,56,Back,5569173547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060711,52,5,1,6,45,bd4qakf7j0wwie8wke9km7uj8,1,59.1,101.8,2025-03-09T13:06:58.734Z,2025-03-09T15:02:37Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569175577,347,,5569175573,56,Left,5569175625,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060789,53,1,1,7,7,bd4qakf7j0wwie8wke9km7uj8,0,66.7,100.0,2025-03-09T13:07:20.949Z,2025-03-09T13:07:24Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569175939,213,6.03,5569175935,141,87.8,5569175927,56,Left,5569175921,107,,5569175931,140,100.0,5569175941,1,,5569175937,212,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060881,45,5,1,7,10,7gkglopz9cjsysn2u6sbhuvc5,1,-0.8,9.8,2025-03-09T13:07:24.660Z,2025-03-09T15:02:37Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569176389,56,Back,5569176391,346,,5569176945,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060973,54,5,1,7,10,bd4qakf7j0wwie8wke9km7uj8,0,100.8,90.2,2025-03-09T13:07:24.660Z,2025-03-09T15:02:38Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569176935,346,,5569176987,233,45,5569176933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061301,46,1,1,7,36,7gkglopz9cjsysn2u6sbhuvc5,1,3.8,46.3,2025-03-09T13:07:49.878Z,2025-03-09T13:07:54Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569178759,140,62.5,5569178755,124,,5569178765,213,5.95,5569178763,212,65.2,5569178771,74,,5569178767,1,,5569178757,56,Right,5569178761,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061325,47,1,1,7,40,7gkglopz9cjsysn2u6sbhuvc5,0,62.5,14.9,2025-03-09T13:07:54.502Z,2025-03-09T13:07:55Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569178899,213,5.93,5569178893,140,69.1,5569178897,212,7.4,5569178895,141,11.1,5569178889,3,,5569178891,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061381,55,1,1,7,43,bd4qakf7j0wwie8wke9km7uj8,0,29.4,91.5,2025-03-09T13:07:57.182Z,2025-03-09T13:07:59Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569179203,141,95.1,5569179199,56,Back,5569179209,1,,5569179201,140,44.9,5569179207,213,0.15,5569179197,157,,5569179205,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061439,48,1,1,7,45,7gkglopz9cjsysn2u6sbhuvc5,1,57.5,7.6,2025-03-09T13:07:59.142Z,2025-03-09T13:08:02Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569179533,3,,5569179541,141,14.7,5569179535,56,Right,5569179537,140,65.6,5569179547,213,0.52,5569179545,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061447,49,1,1,7,48,7gkglopz9cjsysn2u6sbhuvc5,0,65.6,14.7,2025-03-09T13:08:02.390Z,2025-03-09T13:08:03Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569179577,213,4.88,5569179575,212,11.5,5569179571,140,67.4,5569179567,157,,5569179579,1,,5569179569,56,Right,5569179573,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061463,50,5,1,7,49,7gkglopz9cjsysn2u6sbhuvc5,0,65.0,-2.0,2025-03-09T13:08:03.005Z,2025-03-09T15:02:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5569179619,56,Right,5569179621,347,,5569180097,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061543,56,5,1,7,49,bd4qakf7j0wwie8wke9km7uj8,1,35.0,102.0,2025-03-09T13:08:03.005Z,2025-03-09T15:02:38Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5569180075,233,50,5569180047,347,,5569180045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061697,57,1,1,7,58,bd4qakf7j0wwie8wke9km7uj8,1,39.8,100.0,2025-03-09T13:08:12.166Z,2025-03-09T13:08:18Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569180885,141,91.4,5569180895,1,,5569180887,212,33.2,5569180881,56,Left,5569180879,107,,5569180883,140,70.7,5569180891,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061701,58,3,1,8,3,bd4qakf7j0wwie8wke9km7uj8,0,75.2,90.6,2025-03-09T13:08:17.704Z,2025-03-09T14:00:59Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5569180941,286,,5569180917,56,Left,5569407301,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786104087,421,7,1,8,4,7gkglopz9cjsysn2u6sbhuvc5,0,24.8,9.4,2025-03-09T13:08:17.705Z,2025-03-09T14:00:59Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569407285,56,Back,5569407287,285,,5569407293,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061691,51,43,1,8,4,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T13:08:18.239Z,2025-03-09T14:00:54Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569180855,285,0,5569180853,56,Back,5569407199,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061717,59,61,1,8,6,bd4qakf7j0wwie8wke9km7uj8,0,75.6,87.8,2025-03-09T13:08:19.719Z,2025-03-09T14:00:51Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5569181035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061761,52,1,1,8,7,7gkglopz9cjsysn2u6sbhuvc5,0,31.3,21.9,2025-03-09T13:08:21.686Z,2025-03-09T13:08:22Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569181277,213,0.69,5569181281,1,,5569181265,140,53.9,5569181263,56,Center,5569181273,212,30.7,5569181269,141,50.6,5569181259,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061847,60,1,1,8,11,bd4qakf7j0wwie8wke9km7uj8,1,47.3,46.9,2025-03-09T13:08:24.949Z,2025-03-09T13:08:28Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569181723,141,24.6,5569181721,140,59.3,5569181719,56,Center,5569181727,213,5.41,5569181725,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061915,61,1,1,8,14,bd4qakf7j0wwie8wke9km7uj8,1,58.7,26.5,2025-03-09T13:08:28.102Z,2025-03-09T13:08:32Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569182091,212,19.1,5569182087,140,40.6,5569182093,213,3.03,5569182089,141,29.7,5569182085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062057,62,1,1,8,18,bd4qakf7j0wwie8wke9km7uj8,1,39.1,31.6,2025-03-09T13:08:32.406Z,2025-03-09T13:08:41Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569182765,213,2.69,5569182759,140,15.2,5569182757,56,Back,5569182761,141,49.4,5569182763,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062131,63,1,1,8,27,bd4qakf7j0wwie8wke9km7uj8,1,19.7,48.4,2025-03-09T13:08:41.292Z,2025-03-09T13:08:46Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5569183107,140,66.4,5569183105,56,Center,5569183111,212,53.1,5569183115,1,,5569183113,213,0.39,5569183109,141,78.2,5569183103,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062141,64,44,1,8,29,bd4qakf7j0wwie8wke9km7uj8,1,67.4,78.2,2025-03-09T13:08:43.525Z,2025-03-09T15:03:34Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569183153,56,Center,5569183191,233,53,5569183155,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062103,53,44,1,8,29,7gkglopz9cjsysn2u6sbhuvc5,0,32.6,21.8,2025-03-09T13:08:43.526Z,2025-03-09T15:03:35Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569182957,285,,5569183213,233,64,5569182953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062167,65,1,1,8,30,bd4qakf7j0wwie8wke9km7uj8,0,66.4,78.2,2025-03-09T13:08:44.347Z,2025-03-09T13:08:51Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569183297,140,81.2,5569183301,141,100.0,5569183307,213,0.79,5569183293,56,Left,5569183289,3,,5569183305,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062313,54,5,1,8,33,7gkglopz9cjsysn2u6sbhuvc5,1,22.1,-1.6,2025-03-09T13:08:46.742Z,2025-03-09T15:02:39Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569184109,233,66,5569184073,347,,5569184071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062179,66,5,1,8,33,bd4qakf7j0wwie8wke9km7uj8,0,77.9,101.6,2025-03-09T13:08:46.742Z,2025-03-09T15:02:39Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569184165,233,54,5569183351,56,Left,5569183353,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062367,55,1,1,8,47,7gkglopz9cjsysn2u6sbhuvc5,1,34.1,0.0,2025-03-09T13:09:00.814Z,2025-03-09T13:09:05Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569184457,107,,5569184461,56,Back,5569184477,213,0.42,5569184473,212,15.7,5569184465,140,47.8,5569184469,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062381,56,61,1,8,48,7gkglopz9cjsysn2u6sbhuvc5,0,47.8,7.7,2025-03-09T13:09:02.590Z,2025-03-09T15:04:03Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569184529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062397,57,5,1,8,51,7gkglopz9cjsysn2u6sbhuvc5,0,47.9,-1.2,2025-03-09T13:09:05.301Z,2025-03-09T15:02:40Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569184611,56,Back,5569185305,233,67,5569184613,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062523,67,5,1,8,51,bd4qakf7j0wwie8wke9km7uj8,1,52.1,101.2,2025-03-09T13:09:05.301Z,2025-03-09T15:02:40Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569185289,56,Left,5569185291,347,,5569185293,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062551,68,1,1,9,1,bd4qakf7j0wwie8wke9km7uj8,0,52.7,100.0,2025-03-09T13:09:14.972Z,2025-03-09T13:09:17Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569185429,1,,5569185417,107,,5569185423,141,93.8,5569185425,212,27.9,5569185427,213,6.09,5569185421,140,78.8,5569185419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062577,58,12,1,9,4,7gkglopz9cjsysn2u6sbhuvc5,1,25.6,10.9,2025-03-09T13:09:18.686Z,2025-03-09T14:01:16Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569185559,213,6.02,5569185597,15,,5569185553,140,34.0,5569185557,212,9.1,5569185555,141,7.4,5569185551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
