id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2792091235,28,1,1,3,8,7gkglopz9cjsysn2u6sbhuvc5,0,77.5,37.1,2025-03-28T18:03:25.827Z,2025-03-28T20:09:26Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602400815,140,80.4,5602400811,3,,5602400819,212,3.0,5602400813,56,Center,5602400817,141,36.9,5602400821,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091259,33,61,1,3,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.3,65.5,2025-03-28T18:03:27.728Z,2025-03-28T18:03:27Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602400927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091293,35,1,1,3,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,16.8,83.9,2025-03-28T18:03:30.512Z,2025-03-28T20:06:02Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5602401135,56,Back,5602401143,213,0.20,5602401141,212,30.3,5602401139,141,92.7,5602401137,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091313,30,1,1,3,15,7gkglopz9cjsysn2u6sbhuvc5,0,58.8,11.3,2025-03-28T18:03:32.948Z,2025-03-28T18:22:52Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602471585,213,0.27,5602471579,140,83.8,5602471575,157,,5602471577,56,Center,5602471581,141,22.1,5602471587,1,,5602471583,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091363,36,1,1,3,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.4,81.4,2025-03-28T18:03:38.208Z,2025-03-28T18:18:49Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602460175,212,7.1,5602460171,140,31.9,5602401479,56,Back,5602460177,213,0.27,5602460173,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091369,37,1,1,3,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.6,87.3,2025-03-28T18:03:38.361Z,2025-03-28T20:06:04Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5602460387,212,8.7,5602460383,140,28.5,5602460385,141,78.7,5602401505,56,Back,5602460389,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792100515,173,1,1,3,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.5,84.8,2025-03-28T18:03:38.842Z,2025-03-28T18:15:55Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602449409,213,0.46,5602449405,141,89.6,5602449407,212,7.4,5602449403,140,30.8,5602449401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091393,38,1,1,3,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.2,91.4,2025-03-28T18:03:39.104Z,2025-03-28T20:06:06Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,5602401619,140,19.9,5602401625,213,3.46,5602401621,141,86.2,5602401617,56,Back,5602401623,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091415,39,1,1,3,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,20.6,87.8,2025-03-28T18:03:41.352Z,2025-03-28T18:03:43Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602401771,141,85.3,5602401767,56,Left,5602401777,1,,5602401773,212,37.9,5602401775,213,6.24,5602401765,155,,5602401769,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091439,31,1,1,3,26,7gkglopz9cjsysn2u6sbhuvc5,1,35.6,9.2,2025-03-28T18:03:44.340Z,2025-03-28T18:25:40Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602478377,56,Right,5602478381,141,14.1,5602478383,212,19.9,5602478385,213,0.17,5602478379,140,54.3,5602478375,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091487,32,1,1,3,30,7gkglopz9cjsysn2u6sbhuvc5,0,56.3,19.2,2025-03-28T18:03:48.052Z,2025-03-28T20:10:01Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602402125,141,44.8,5602402121,56,Back,5602402127,212,20.8,5602402123,140,45.4,5602402129,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091533,40,1,1,3,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.9,47.2,2025-03-28T18:03:51.840Z,2025-03-28T18:03:54Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602402445,213,4.16,5602402437,56,Back,5602402439,140,40.2,5602402441,141,20.4,5602402443,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091563,41,1,1,3,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.5,20.0,2025-03-28T18:03:54.144Z,2025-03-28T18:03:56Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602402563,141,29.4,5602402567,213,0.91,5602402565,212,8.1,5602402561,140,44.2,5602402559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091599,42,1,1,3,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.3,29.4,2025-03-28T18:03:56.096Z,2025-03-28T18:03:59Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602402813,212,16.8,5602402805,56,Back,5602402809,141,53.9,5602402807,140,42.5,5602402815,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091611,43,1,1,3,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.5,54.6,2025-03-28T18:03:59.328Z,2025-03-28T18:04:00Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602402861,212,10.5,5602402859,141,61.8,5602402863,213,0.48,5602402855,56,Center,5602402857,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091643,44,1,1,3,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.7,61.8,2025-03-28T18:04:00.320Z,2025-03-28T18:04:02Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,5602403007,140,40.2,5602403009,141,45.8,5602403011,212,17.9,5602403005,56,Back,5602403013,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091689,45,1,1,3,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.8,45.7,2025-03-28T18:04:02.656Z,2025-03-28T18:04:06Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602403273,140,44.2,5602403277,212,14.3,5602403279,213,1.32,5602403275,141,66.0,5602403271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091727,46,1,1,3,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.3,65.4,2025-03-28T18:04:05.872Z,2025-03-28T18:04:08Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602403479,56,Back,5602403481,140,44.9,5602403485,212,14.4,5602403487,213,4.61,5602403483,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091779,47,1,1,3,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.7,41.5,2025-03-28T18:04:08.768Z,2025-03-28T18:04:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602403687,141,60.9,5602403683,56,Center,5602403689,212,13.8,5602403691,213,1.26,5602403685,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091809,48,1,1,3,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.7,64.3,2025-03-28T18:04:11.417Z,2025-03-28T18:04:13Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602403849,56,Left,5602403855,212,19.1,5602403851,140,59.6,5602403857,213,1.36,5602403853,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091837,49,1,1,3,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.6,91.8,2025-03-28T18:04:13.768Z,2025-03-28T18:04:16Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602404005,141,72.3,5602404009,213,4.21,5602404001,56,Center,5602404003,140,52.7,5602404007,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091879,50,1,1,3,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.2,68.5,2025-03-28T18:04:16.040Z,2025-03-28T18:04:20Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602404207,140,49.2,5602404209,141,43.0,5602404211,212,17.6,5602404205,56,Back,5602404213,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091909,51,1,1,4,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.6,34.5,2025-03-28T18:04:19.968Z,2025-03-28T18:04:22Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602404337,141,8.6,5602404333,56,Right,5602404341,213,5.49,5602404339,212,24.8,5602404335,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091927,52,1,1,4,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.6,7.1,2025-03-28T18:04:22.576Z,2025-03-28T18:04:25Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602404457,140,42.1,5602404455,56,Back,5602404463,213,2.76,5602404459,141,20.9,5602404461,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792091957,53,1,1,4,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.1,20.6,2025-03-28T18:04:25.031Z,2025-03-28T18:04:27Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602404589,212,38.7,5602404593,1,,5602404591,213,6.11,5602404585,140,82.4,5602404587,141,10.7,5602404583,56,Right,5602404581,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092007,33,44,1,4,13,7gkglopz9cjsysn2u6sbhuvc5,1,23.0,79.6,2025-03-28T18:04:31.010Z,2025-03-28T20:10:14Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602482341,233,244,5602404893,285,,5602404891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792104697,244,44,1,4,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.0,20.4,2025-03-28T18:04:31.011Z,2025-03-28T19:00:03Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5602482345,233,33,5602482337,286,,5602482335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092035,34,1,1,4,13,7gkglopz9cjsysn2u6sbhuvc5,1,22.2,86.8,2025-03-28T18:04:31.298Z,2025-03-28T20:10:15Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602405069,213,0.48,5602405065,141,93.0,5602405067,212,9.1,5602405063,140,29.9,5602405061,56,Back,5602405059,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092055,36,1,1,4,17,7gkglopz9cjsysn2u6sbhuvc5,0,29.3,93.0,2025-03-28T18:04:35.251Z,2025-03-28T18:04:35Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602405159,213,0.44,5602405157,212,12.0,5602405153,140,39.6,5602405151,56,Back,5602405155,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092065,37,5,1,4,18,7gkglopz9cjsysn2u6sbhuvc5,0,38.7,100.8,2025-03-28T18:04:35.607Z,2025-03-28T18:11:23Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602405185,347,,5602405903,233,54,5602405183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092193,54,5,1,4,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.3,-0.8,2025-03-28T18:04:35.607Z,2025-03-28T18:53:58Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602405821,56,Right,5602405871,233,37,5602405823,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092231,55,1,1,4,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.2,0.0,2025-03-28T18:04:43.023Z,2025-03-28T18:04:45Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602406061,213,2.79,5602406059,212,21.8,5602406063,1,,5602406055,140,40.7,5602406053,56,Back,5602406057,141,9.2,5602406051,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092287,56,1,1,4,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.4,12.5,2025-03-28T18:04:45.768Z,2025-03-28T18:04:48Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602406323,141,27.7,5602406327,213,2.02,5602406315,56,Back,5602406319,140,38.7,5602406325,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092311,57,1,1,4,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.4,33.7,2025-03-28T18:04:48.817Z,2025-03-28T18:04:51Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602406429,213,1.95,5602406427,212,16.3,5602406423,140,21.6,5602406421,56,Back,5602406425,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092329,58,1,1,4,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.8,52.5,2025-03-28T18:04:51.297Z,2025-03-28T18:04:52Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602406545,213,5.99,5602406537,56,Back,5602406543,212,11.7,5602406541,141,47.6,5602406539,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092337,59,1,1,4,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.2,47.6,2025-03-28T18:04:52.759Z,2025-03-28T18:07:50Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602406591,213,3.84,5602406585,141,28.2,5602406627,156,,5602406589,212,20.5,5602406581,56,Back,5602406583,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092433,60,1,1,4,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.2,20.7,2025-03-28T18:04:55.129Z,2025-03-28T18:05:02Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602407069,212,19.5,5602407065,140,11.0,5602407067,141,43.6,5602407063,56,Back,5602407071,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092589,61,1,1,4,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.8,51.0,2025-03-28T18:05:12.601Z,2025-03-28T18:05:13Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602407915,140,27.6,5602407921,213,5.74,5602407917,141,36.4,5602407913,56,Back,5602407919,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092631,62,1,1,4,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.6,36.4,2025-03-28T18:05:13.311Z,2025-03-28T18:07:15Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602408101,56,Back,5602408103,140,30.4,5602408107,212,19.8,5602408105,141,7.6,5602408109,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092659,63,1,1,4,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.9,8.6,2025-03-28T18:05:17.239Z,2025-03-28T18:07:23Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602408199,212,18.6,5602408201,213,1.57,5602408197,141,36.0,5602408193,56,Back,5602408195,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092733,64,1,1,5,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.0,36.0,2025-03-28T18:05:18.280Z,2025-03-28T18:07:20Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602408495,212,35.6,5602408487,157,,5602408499,1,,5602408491,140,64.8,5602408497,213,6.20,5602408493,141,31.9,5602408489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092741,38,44,1,5,4,7gkglopz9cjsysn2u6sbhuvc5,1,32.8,63.5,2025-03-28T18:05:21.910Z,2025-03-28T19:00:03Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5602408637,233,65,5602408519,56,Back,5602408521,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092749,65,44,1,5,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.2,36.5,2025-03-28T18:05:21.911Z,2025-03-28T19:00:04Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602408547,286,,5602408545,56,Center,5602408679,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092763,39,1,1,5,4,7gkglopz9cjsysn2u6sbhuvc5,0,28.6,56.0,2025-03-28T18:05:22.257Z,2025-03-28T18:05:23Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5602408589,212,17.0,5602408591,213,6.22,5602408585,140,44.8,5602408587,141,54.3,5602408583,56,Back,5602408581,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092775,66,1,1,5,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.8,40.4,2025-03-28T18:05:23.136Z,2025-03-28T18:05:23Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602408625,56,Center,5602408633,213,0.49,5602408629,141,45.1,5602408631,212,6.8,5602408627,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792092879,41,1,1,5,7,7gkglopz9cjsysn2u6sbhuvc5,0,43.1,52.1,2025-03-28T18:05:25.250Z,2025-03-28T18:05:28Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602409045,141,65.1,5602409041,56,Center,5602409039,155,,5602409051,1,,5602409043,140,85.9,5602409047,212,45.8,5602409049,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093099,69,1,1,5,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.3,37.3,2025-03-28T18:05:39.415Z,2025-03-28T18:05:46Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602410121,198,,5602410133,1,,5602410131,213,5.99,5602410123,56,Right,5602410127,141,15.6,5602410125,140,60.1,5602410119,157,,5602410129,212,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093117,70,1,1,5,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,72.8,7.7,2025-03-28T18:05:46.800Z,2025-03-28T18:05:48Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602410207,56,Center,5602410215,213,1.43,5602410211,141,47.5,5602410209,140,76.5,5602410213,212,27.3,5602410205,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093143,42,12,1,5,32,7gkglopz9cjsysn2u6sbhuvc5,1,19.9,36.2,2025-03-28T18:05:49.577Z,2025-03-28T18:28:28Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602485315,213,6.10,5602485311,141,32.3,5602485309,140,33.6,5602485307,56,Back,5602485379,15,,5602485313,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093201,71,1,1,5,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.1,50.4,2025-03-28T18:05:52.272Z,2025-03-28T18:05:54Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602410653,213,1.29,5602410651,212,22.2,5602410647,140,70.9,5602410645,56,Left,5602410649,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093229,72,1,1,5,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.3,82.7,2025-03-28T18:05:53.927Z,2025-03-28T18:05:55Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5602410815,140,52.3,5602410813,56,Center,5602410817,141,66.0,5602410821,213,3.64,5602410819,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093253,73,1,1,5,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.3,66.0,2025-03-28T18:05:55.528Z,2025-03-28T18:05:57Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602410937,140,51.6,5602410943,213,4.66,5602410935,56,Center,5602410939,141,45.2,5602410941,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093273,74,1,1,5,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.0,44.9,2025-03-28T18:05:57.352Z,2025-03-28T18:05:59Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602411067,141,37.6,5602411063,56,Center,5602411071,213,5.84,5602411069,212,11.6,5602411065,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093303,75,1,1,5,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.0,35.1,2025-03-28T18:05:59.527Z,2025-03-28T18:06:01Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602411233,212,18.4,5602411231,141,11.1,5602411227,56,Right,5602411229,140,70.1,5602411235,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093333,76,1,1,5,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.9,11.1,2025-03-28T18:06:01.800Z,2025-03-28T18:06:04Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602411415,141,28.8,5602411411,56,Center,5602411419,213,1.79,5602411413,140,66.3,5602411417,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093415,77,1,1,5,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.0,28.8,2025-03-28T18:06:04.287Z,2025-03-28T18:06:10Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602411865,141,61.2,5602411861,56,Center,5602411863,140,50.3,5602411867,212,28.2,5602411869,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093439,78,1,1,5,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.7,67.3,2025-03-28T18:06:10.015Z,2025-03-28T18:06:11Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602411989,213,5.58,5602411985,141,60.6,5602411987,212,7.0,5602411983,140,60.8,5602411981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093459,79,1,1,5,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.8,60.8,2025-03-28T18:06:11.695Z,2025-03-28T18:06:13Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602412075,140,54.7,5602412081,213,2.38,5602412073,56,Center,5602412077,141,69.7,5602412079,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093507,80,1,1,5,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.3,67.6,2025-03-28T18:06:14.247Z,2025-03-28T18:06:16Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602412375,213,4.67,5602412369,140,54.5,5602412371,141,38.2,5602412367,56,Center,5602412373,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093555,81,1,1,5,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.6,33.4,2025-03-28T18:06:16.495Z,2025-03-28T18:06:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602412589,213,1.83,5602412585,141,54.5,5602412587,212,14.8,5602412583,140,54.0,5602412581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093595,82,1,1,6,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,54.2,55.1,2025-03-28T18:06:18.967Z,2025-03-28T18:06:21Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602412821,155,,5602412831,213,0.78,5602412827,141,90.9,5602412823,56,Left,5602412825,140,77.7,5602412829,212,34.7,5602412835,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093619,43,1,1,6,5,7gkglopz9cjsysn2u6sbhuvc5,1,24.6,21.1,2025-03-28T18:06:22.695Z,2025-03-28T18:28:56Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602486831,212,13.4,5602486827,140,37.2,5602486823,3,,5602486833,213,6.11,5602486829,141,17.6,5602486825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093661,45,1,1,6,6,7gkglopz9cjsysn2u6sbhuvc5,1,31.9,11.9,2025-03-28T18:06:24.169Z,2025-03-28T18:30:02Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602413145,212,11.7,5602413141,140,20.9,5602413139,56,Back,5602413143,141,8.9,5602413147,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792107377,187,1,1,6,7,7gkglopz9cjsysn2u6sbhuvc5,0,32.2,13.5,2025-03-28T18:06:25.370Z,2025-03-28T18:30:00Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602489805,1,,5602489793,157,,5602489797,140,62.3,5602489795,56,Right,5602489803,213,0.00,5602489801,212,31.6,5602489799,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792093761,83,1,1,6,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,60.6,2025-03-28T18:06:31.912Z,2025-03-28T18:06:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602413709,213,3.29,5602413705,141,56.3,5602413703,140,9.7,5602413707,212,19.9,5602413701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
