id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/17/value
2730534821,20,12,1,2,30,a9vw7ikerpr4cuweeeka5aneg,1,12.0,57.6,2024-10-05T13:03:55.238Z,2024-10-05T13:04:05Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5266893679,56,Back,5266893695,213,0.91,5266893683,140,20.0,5266893687,141,73.6,5266893753,15,,5266893691,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730534855,21,12,1,2,32,a9vw7ikerpr4cuweeeka5aneg,1,9.6,62.4,2024-10-05T13:03:57.157Z,2024-10-05T13:03:58Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5266893875,213,0.23,5266893909,15,,5266893869,140,30.3,5266893867,56,Back,5266893873,212,22.3,5266893871,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730534869,40,13,1,2,33,6wwwud48qahpwrfxs20334qk5,1,83.4,37.6,2024-10-05T13:03:57.901Z,2024-10-05T15:44:40Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5266894319,20,,5266894791,108,,5266894795,458,,5266893945,22,,5266894799,231,48.6,5266894789,103,47.2,5266894787,102,43.2,5266894797,230,97.7,5266894783,87,5266894793,328,5266893949,56,Center,5266893947,17,,,,,,,,,,,,,,,,,,,,,
2730534915,22,5,1,2,34,a9vw7ikerpr4cuweeeka5aneg,1,-0.7000000000000001,57.8,2024-10-05T13:03:58.621Z,2024-10-05T15:07:53Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5266894157,56,Back,5266894207,233,41,5266894159,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730534889,41,5,1,2,34,6wwwud48qahpwrfxs20334qk5,0,100.7,42.2,2024-10-05T13:03:58.621Z,2024-10-05T15:07:54Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5266894069,56,Center,5266894071,346,,5266894249,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535121,23,1,1,2,47,a9vw7ikerpr4cuweeeka5aneg,1,3.4,51.0,2024-10-05T13:04:11.766Z,2024-10-05T13:04:13Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5266895451,237,,5266895439,56,Back,5266895447,213,1.03,5266895437,124,,5266895443,141,73.6,5266895441,140,12.2,5266895445,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535153,24,1,1,2,49,a9vw7ikerpr4cuweeeka5aneg,1,18.3,76.0,2024-10-05T13:04:13.781Z,2024-10-05T13:04:15Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5266895593,212,12.5,5266895587,56,Back,5266895589,140,19.8,5266895591,141,94.2,5266895595,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535191,25,1,1,2,50,a9vw7ikerpr4cuweeeka5aneg,1,19.8,94.2,2024-10-05T13:04:15.214Z,2024-10-05T13:04:17Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5266895771,155,,5266895779,212,47.2,5266895773,56,Left,5266895777,141,80.0,5266895781,213,6.08,5266895775,140,63.8,5266895783,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535201,26,44,1,2,52,a9vw7ikerpr4cuweeeka5aneg,1,65.0,75.5,2024-10-05T13:04:17.379Z,2024-10-05T14:02:56Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5266895831,286,,5266895891,233,42,5266895829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535187,42,44,1,2,52,6wwwud48qahpwrfxs20334qk5,0,35.0,24.5,2024-10-05T13:04:17.380Z,2024-10-05T14:02:57Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5266895929,233,26,5266895743,56,Back,5266895745,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535283,27,1,1,2,53,a9vw7ikerpr4cuweeeka5aneg,1,63.8,80.0,2024-10-05T13:04:18.006Z,2024-10-05T13:04:22Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5266896301,213,0.36,5266896295,140,88.9,5266896299,212,28.2,5266896293,56,Left,5266896297,141,94.7,5266896291,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535289,28,1,1,2,57,a9vw7ikerpr4cuweeeka5aneg,0,91.2,74.5,2024-10-05T13:04:22.565Z,2024-10-05T13:04:23Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5266896325,56,Center,5266896329,141,73.0,5266896327,140,96.3,5266896333,213,6.09,5266896331,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535367,43,1,1,3,0,6wwwud48qahpwrfxs20334qk5,1,8.7,36.3,2024-10-05T13:04:25.437Z,2024-10-05T13:04:27Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5266896675,141,47.8,5266896679,213,2.15,5266896677,212,9.4,5266896673,140,3.8,5266896671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535449,44,1,1,3,2,6wwwud48qahpwrfxs20334qk5,0,4.2,47.9,2024-10-05T13:04:26.917Z,2024-10-05T13:04:31Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5266897111,157,,5266897121,213,6.11,5266897117,141,30.4,5266897113,56,Center,5266897115,140,70.3,5266897119,212,70.4,5266897123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535551,29,1,1,3,8,a9vw7ikerpr4cuweeeka5aneg,1,27.6,91.1,2024-10-05T13:04:33.229Z,2024-10-05T13:04:36Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5266897681,141,43.0,5266897683,212,36.3,5266897687,1,,5266897677,56,Back,5266897679,140,12.7,5266897685,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535583,30,1,1,3,11,a9vw7ikerpr4cuweeeka5aneg,1,12.7,43.0,2024-10-05T13:04:36.557Z,2024-10-05T13:04:39Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5266897855,141,22.2,5266897859,213,5.37,5266897853,140,23.0,5266897857,212,17.8,5266897851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535621,31,1,1,3,14,a9vw7ikerpr4cuweeeka5aneg,1,23.0,22.2,2024-10-05T13:04:39.149Z,2024-10-05T13:04:41Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5266898065,141,5.5,5266898067,212,16.8,5266898063,140,34.8,5266898069,213,5.54,5266898061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535667,32,1,1,3,16,a9vw7ikerpr4cuweeeka5aneg,1,34.8,5.5,2024-10-05T13:04:41.245Z,2024-10-05T13:04:43Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5266898293,212,22.1,5266898287,56,Back,5266898289,140,35.1,5266898291,141,38.0,5266898295,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535757,33,1,1,3,18,a9vw7ikerpr4cuweeeka5aneg,0,35.1,38.0,2024-10-05T13:04:43.462Z,2024-10-05T13:04:48Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5266898789,56,Right,5266898799,1,,5266898793,141,17.3,5266898787,157,,5266898797,213,6.04,5266898791,140,89.5,5266898795,212,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535911,46,1,1,3,24,6wwwud48qahpwrfxs20334qk5,1,15.7,88.4,2024-10-05T13:04:49.174Z,2024-10-05T13:04:53Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5266899493,56,Back,5266899497,141,86.8,5266899501,213,6.20,5266899495,140,28.8,5266899499,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730535961,47,1,1,3,28,6wwwud48qahpwrfxs20334qk5,1,30.2,83.0,2024-10-05T13:04:53.350Z,2024-10-05T13:04:55Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5266899769,140,38.6,5266899773,212,10.9,5266899767,56,Back,5266899777,213,0.63,5266899771,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536023,48,1,1,3,30,6wwwud48qahpwrfxs20334qk5,1,38.2,92.4,2024-10-05T13:04:55.300Z,2024-10-05T13:04:58Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5266900151,213,3.82,5266900145,140,31.6,5266900149,212,8.9,5266900143,56,Back,5266900147,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536089,49,1,1,3,34,6wwwud48qahpwrfxs20334qk5,1,30.8,83.5,2024-10-05T13:04:58.677Z,2024-10-05T13:05:01Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5266900575,140,43.0,5266900581,213,6.19,5266900573,56,Back,5266900577,141,81.8,5266900579,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536133,50,1,1,3,37,6wwwud48qahpwrfxs20334qk5,1,43.0,81.8,2024-10-05T13:05:01.821Z,2024-10-05T13:52:46Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5266900795,212,6.9,5266900797,213,3.23,5266900793,141,80.9,5266900789,56,Back,5266900791,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536273,51,1,1,3,39,6wwwud48qahpwrfxs20334qk5,1,36.8,80.6,2024-10-05T13:05:04.485Z,2024-10-05T13:05:16Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5266901603,213,0.38,5266901597,140,59.0,5266901601,212,25.1,5266901595,56,Left,5266901599,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536215,34,83,1,3,40,a9vw7ikerpr4cuweeeka5aneg,0,68.4,11.7,2024-10-05T13:05:05.365Z,2024-10-05T15:13:09Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5266901991,399,4bojyjyvkdgm1lss6n37q2t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536287,52,61,1,3,43,6wwwud48qahpwrfxs20334qk5,0,38.3,96.2,2024-10-05T13:05:08.462Z,2024-10-05T15:12:59Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5266901659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536365,35,5,1,3,47,a9vw7ikerpr4cuweeeka5aneg,1,66.1,-1.3,2024-10-05T13:05:11.981Z,2024-10-05T15:07:54Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5266902035,56,Right,5266902037,347,,5266902063,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536301,53,5,1,3,47,6wwwud48qahpwrfxs20334qk5,0,33.9,101.3,2024-10-05T13:05:11.981Z,2024-10-05T15:07:54Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5266901723,56,Back,5266901725,347,,5266902121,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536397,36,1,1,3,51,a9vw7ikerpr4cuweeeka5aneg,1,67.2,0.0,2024-10-05T13:05:16.558Z,2024-10-05T13:05:18Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5266902179,141,13.4,5266902177,140,81.1,5266902173,107,,5266902181,212,17.9,5266902175,56,Right,5266902183,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536469,37,1,1,3,53,a9vw7ikerpr4cuweeeka5aneg,1,81.1,13.4,2024-10-05T13:05:18.181Z,2024-10-05T13:05:22Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5266902611,56,Right,5266902617,212,12.9,5266902613,140,70.1,5266902619,213,3.61,5266902615,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536483,38,1,1,3,57,a9vw7ikerpr4cuweeeka5aneg,0,77.0,7.3,2024-10-05T13:05:22.197Z,2024-10-05T13:05:24Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5266902675,56,Right,5266902899,286,,5266902889,233,54,5266902683,213,0.76,5266902681,212,4.3,5266902679,141,11.7,5266902885,236,,5266902677,140,80.0,5266902671,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536511,54,12,1,3,57,6wwwud48qahpwrfxs20334qk5,1,12.2,95.6,2024-10-05T13:05:22.297Z,2024-10-05T13:05:24Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5266902825,56,Back,5266902823,185,,5266902925,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536531,55,1,1,3,59,6wwwud48qahpwrfxs20334qk5,0,12.2,95.7,2024-10-05T13:05:24.324Z,2024-10-05T13:05:26Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5266902951,213,0.57,5266902947,212,2.5,5266903009,236,,5266902943,140,14.2,5266903015,286,,5266902941,56,Back,5266902945,141,97.7,5266903011,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536537,39,74,1,3,59,a9vw7ikerpr4cuweeeka5aneg,1,80.0,11.7,2024-10-05T13:05:24.325Z,2024-10-05T13:05:25Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5266903041,233,55,5266902965,56,Right,5266902967,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536687,57,4,1,4,7,6wwwud48qahpwrfxs20334qk5,1,26.9,85.5,2024-10-05T13:05:31.869Z,2024-10-05T14:02:35Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5266903907,56,Back,5266903911,265,,5266903905,13,,5266903909,152,,5266904017,233,40,5266903913,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730536695,40,4,1,4,7,a9vw7ikerpr4cuweeeka5aneg,0,73.1,14.5,2024-10-05T13:05:31.870Z,2024-10-05T14:02:35Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5266903971,13,,5266903973,56,Right,5266903977,265,,5266903979,286,,5266904083,233,57,5266903975,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537475,58,1,1,4,37,6wwwud48qahpwrfxs20334qk5,1,29.9,87.2,2024-10-05T13:06:01.613Z,2024-10-05T13:06:08Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5266908055,141,47.3,5266908053,140,13.5,5266908057,212,32.1,5266908059,213,4.15,5266908061,1,,5266908051,56,Back,5266908049,152,,5266908047,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537625,59,1,1,4,43,6wwwud48qahpwrfxs20334qk5,1,19.8,38.8,2024-10-05T13:06:08.278Z,2024-10-05T13:06:15Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5266908745,212,17.1,5266908741,140,22.7,5266908739,56,Back,5266908747,213,1.39,5266908743,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537681,60,1,1,4,50,6wwwud48qahpwrfxs20334qk5,0,41.3,64.8,2024-10-05T13:06:15.207Z,2024-10-05T13:06:17Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5266909035,1,,5266909025,56,Center,5266909031,212,39.7,5266909023,155,,5266909027,140,71.4,5266909033,213,5.63,5266909029,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537751,42,1,1,4,52,a9vw7ikerpr4cuweeeka5aneg,0,31.0,79.6,2024-10-05T13:06:17.149Z,2024-10-05T13:06:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5266909413,213,0.16,5266909415,1,,5266909409,141,88.1,5266909411,212,36.6,5266909405,56,Left,5266909407,140,65.4,5266909403,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537801,61,1,1,4,56,6wwwud48qahpwrfxs20334qk5,1,50.4,30.4,2024-10-05T13:06:21.262Z,2024-10-05T13:53:10Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5266909715,140,55.5,5266909719,212,6.9,5266909717,141,24.1,5266909713,56,Center,5266909721,213,5.61,5266909711,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537837,62,1,1,4,58,6wwwud48qahpwrfxs20334qk5,1,55.4,24.9,2024-10-05T13:06:22.885Z,2024-10-05T13:06:24Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5266909919,141,16.5,5266909917,140,41.9,5266909921,212,15.3,5266909915,56,Back,5266909923,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537851,63,1,1,4,59,6wwwud48qahpwrfxs20334qk5,1,41.9,16.5,2024-10-05T13:06:24.565Z,2024-10-05T13:53:21Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5266910019,140,66.2,5266910023,141,21.2,5266910027,212,25.7,5266910015,56,Center,5266910031,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537859,64,1,1,5,0,6wwwud48qahpwrfxs20334qk5,1,66.5,21.8,2024-10-05T13:06:25.246Z,2024-10-05T13:06:26Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5266910065,56,Center,5266910069,141,29.1,5266910111,156,,5266910073,213,2.59,5266910067,140,58.9,5266910071,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537925,65,1,1,5,1,6wwwud48qahpwrfxs20334qk5,1,59.9,30.7,2024-10-05T13:06:26.318Z,2024-10-05T13:06:29Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5266910451,213,5.88,5266910445,140,82.9,5266910449,212,26.3,5266910447,141,15.5,5266910443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537933,66,3,1,5,5,6wwwud48qahpwrfxs20334qk5,0,88.4,13.2,2024-10-05T13:06:29.677Z,2024-10-05T13:06:36Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5266910861,233,43,5266910495,286,,5266910493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537985,43,7,1,5,5,a9vw7ikerpr4cuweeeka5aneg,1,11.6,86.8,2024-10-05T13:06:29.678Z,2024-10-05T13:06:37Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5266910793,167,,5266910797,285,,5266910795,56,Back,5266910817,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730537989,44,6,1,5,8,a9vw7ikerpr4cuweeeka5aneg,0,11.5,87.8,2024-10-05T13:06:32.998Z,2024-10-05T14:02:38Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5266911245,233,67,5266911153,56,Back,5266911155,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730538019,67,6,1,5,8,6wwwud48qahpwrfxs20334qk5,1,88.5,12.2,2024-10-05T13:06:32.998Z,2024-10-05T14:02:37Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5266911175,233,44,5266911087,75,,5266911085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730538597,68,1,1,5,34,6wwwud48qahpwrfxs20334qk5,0,99.5,0.5,2024-10-05T13:06:59.421Z,2024-10-05T13:07:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5266913919,56,Center,5266913925,212,33.7,5266913917,223,,5266913913,6,,5266913911,2,,5266913927,213,1.75,5266913915,155,,5266913923,141,49.3,5266913929,1,5266913921,140,,,,,,93.9,,,,,,,,,,,,,,,,,,,,
2730538669,69,1,1,5,39,6wwwud48qahpwrfxs20334qk5,0,85.3,63.9,2024-10-05T13:07:04.301Z,2024-10-05T13:07:14Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5266914295,141,48.2,5266914291,56,Center,5266914289,155,,5266914299,213,5.05,5266914293,140,88.9,5266914297,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730538659,45,12,1,5,39,a9vw7ikerpr4cuweeeka5aneg,1,12.5,50.9,2024-10-05T13:07:04.405Z,2024-10-05T13:07:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5266914255,140,31.4,5266914259,141,40.6,5266914263,212,21.0,5266914267,213,5.94,5266914251,56,Back,5266914301,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730538707,46,12,1,5,41,a9vw7ikerpr4cuweeeka5aneg,1,14.9,45.5,2024-10-05T13:07:05.766Z,2024-10-05T13:07:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5266914491,56,Back,5266914531,15,,5266914493,140,31.1,5266914497,212,18.7,5266914495,141,56.9,5266914499,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730538805,70,1,1,5,43,6wwwud48qahpwrfxs20334qk5,0,71.4,37.4,2024-10-05T13:07:07.861Z,2024-10-05T13:07:09Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5266915017,155,,5266915035,213,1.05,5266915027,141,75.1,5266915023,140,85.3,5266915031,212,29.5,5266915021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730538871,47,12,1,5,47,a9vw7ikerpr4cuweeeka5aneg,1,14.7,30.7,2024-10-05T13:07:11.893Z,2024-10-05T13:07:13Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5266915379,140,0.0,5266915385,213,3.24,5266915377,56,Back,5266915423,15,,5266915383,212,16.5,5266915459,167,,5266915381,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730538887,48,6,1,5,48,a9vw7ikerpr4cuweeeka5aneg,0,8.6,35.8,2024-10-05T13:07:13.191Z,2024-10-05T13:07:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5266915579,56,Back,5266916039,233,71,5266915581,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730538961,71,6,1,5,48,6wwwud48qahpwrfxs20334qk5,1,91.4,64.2,2024-10-05T13:07:13.191Z,2024-10-05T14:02:38Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5266915975,233,48,5266915917,56,Center,5266915919,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730539503,72,1,1,6,10,6wwwud48qahpwrfxs20334qk5,1,99.5,99.5,2024-10-05T13:07:35.238Z,2024-10-05T13:07:42Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5266918879,56,Center,5266918885,212,15.9,5266918877,6,,5266918883,141,76.9,5266918887,213,4.46,5266918881,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730539463,49,83,1,6,14,a9vw7ikerpr4cuweeeka5aneg,0,2.0,12.3,2024-10-05T13:07:39.357Z,2024-10-05T13:07:42Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5266919129,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730539511,73,61,1,6,16,6wwwud48qahpwrfxs20334qk5,0,98.1,80.8,2024-10-05T13:07:40.622Z,2024-10-05T13:07:41Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5266918929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730540083,50,12,1,6,17,a9vw7ikerpr4cuweeeka5aneg,1,4.6,25.5,2024-10-05T13:07:41.647Z,2024-10-05T13:08:03Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5266922083,141,20.6,5266922087,213,6.23,5266922079,56,Right,5266922085,212,57.3,5266922081,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730539761,74,1,1,6,22,6wwwud48qahpwrfxs20334qk5,1,53.2,86.9,2024-10-05T13:07:46.974Z,2024-10-05T13:07:52Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5266920311,213,0.29,5266920305,140,70.4,5266920309,212,18.8,5266920303,56,Left,5266920307,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730539809,75,1,1,6,27,6wwwud48qahpwrfxs20334qk5,1,68.4,89.4,2024-10-05T13:07:52.102Z,2024-10-05T13:07:54Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5266920571,56,Back,5266920573,140,47.2,5266920577,212,23.6,5266920575,141,77.8,5266920579,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730539921,76,1,1,6,29,6wwwud48qahpwrfxs20334qk5,1,45.4,71.2,2024-10-05T13:07:53.926Z,2024-10-05T13:07:58Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5266921207,140,47.2,5266921203,56,Back,5266921211,141,49.6,5266921215,213,4.84,5266921213,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730540107,77,1,1,6,33,6wwwud48qahpwrfxs20334qk5,1,56.1,46.7,2024-10-05T13:07:58.253Z,2024-10-05T13:08:04Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5266922201,1,,5266922195,212,41.7,5266922185,155,,5266922191,141,87.5,5266922187,56,Left,5266922199,213,0.73,5266922189,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
