id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2786057477,29,1,1,3,36,f1h34qp5zbfl489q8vnkhiq9s,0,23.6,26.4,2025-03-09T13:04:26.499Z,2025-03-09T13:04:27Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569158693,3,,5569158699,141,20.7,5569158701,212,4.7,5569158697,140,26.2,5569158695,56,Back,5569158703,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057613,30,83,1,3,41,f1h34qp5zbfl489q8vnkhiq9s,0,5.6,13.4,2025-03-09T13:04:32.100Z,2025-03-09T13:59:12Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569402631,399,dncrhma6gwcn6pxiu7hfc6qz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057579,32,61,1,3,42,8gxd9ry2580pu1b1dd5ny9ymy,0,96.3,88.1,2025-03-09T13:04:33.009Z,2025-03-09T13:04:43Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569159271,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057783,31,5,1,3,44,f1h34qp5zbfl489q8vnkhiq9s,1,-1.0,15.1,2025-03-09T13:04:35.314Z,2025-03-09T15:53:27Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569160353,56,Back,5569160385,233,33,5569160355,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057619,33,5,1,3,44,8gxd9ry2580pu1b1dd5ny9ymy,0,101.0,84.9,2025-03-09T13:04:35.314Z,2025-03-09T15:53:27Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569160471,233,31,5569159417,56,Left,5569159419,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057839,32,1,1,3,56,f1h34qp5zbfl489q8vnkhiq9s,1,4.8,60.3,2025-03-09T13:04:46.500Z,2025-03-09T13:04:49Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569160671,237,,5569160653,56,Back,5569160655,140,5.5,5569160659,212,8.5,5569160663,213,4.80,5569160651,124,,5569160657,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057893,33,1,1,3,59,f1h34qp5zbfl489q8vnkhiq9s,1,7.7,45.8,2025-03-09T13:04:49.540Z,2025-03-09T13:04:52Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5569160919,56,Back,5569160927,213,4.64,5569160921,140,7.0,5569160923,141,30.6,5569160925,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057927,34,3,1,4,1,f1h34qp5zbfl489q8vnkhiq9s,1,7.7,27.8,2025-03-09T13:04:52.004Z,2025-03-09T15:03:16Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5569161135,56,Back,5569161137,285,,5569161263,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057953,34,45,1,4,1,8gxd9ry2580pu1b1dd5ny9ymy,0,92.3,72.2,2025-03-09T13:04:52.004Z,2025-03-09T15:03:16Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569161235,286,,5569161283,233,34,5569161233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057977,35,1,1,4,3,f1h34qp5zbfl489q8vnkhiq9s,1,12.6,29.8,2025-03-09T13:04:53.580Z,2025-03-09T13:04:56Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5569161341,141,6.2,5569161337,56,Back,5569161345,213,4.84,5569161339,140,14.6,5569161343,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058043,36,1,1,4,5,f1h34qp5zbfl489q8vnkhiq9s,0,16.6,6.2,2025-03-09T13:04:55.804Z,2025-03-09T13:04:59Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569161691,213,0.63,5569161683,140,59.2,5569161693,1,,5569161687,212,55.3,5569161685,141,54.0,5569161679,155,,5569161681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058081,36,1,1,4,10,8gxd9ry2580pu1b1dd5ny9ymy,1,40.7,34.3,2025-03-09T13:05:00.634Z,2025-03-09T13:05:02Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569161945,140,19.6,5569161951,213,2.77,5569161943,56,Back,5569161947,141,47.0,5569161949,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058151,37,1,1,4,11,8gxd9ry2580pu1b1dd5ny9ymy,1,19.6,47.0,2025-03-09T13:05:02.290Z,2025-03-09T13:05:06Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569162355,141,72.1,5569162361,1,,5569162353,140,49.9,5569162349,157,,5569162357,212,36.1,5569162351,56,Back,5569162359,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058189,38,1,1,4,15,8gxd9ry2580pu1b1dd5ny9ymy,1,51.2,75.4,2025-03-09T13:05:06.401Z,2025-03-09T13:05:08Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569162613,140,46.0,5569162619,213,2.07,5569162617,212,11.3,5569162615,141,90.0,5569162611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058205,39,1,1,4,17,8gxd9ry2580pu1b1dd5ny9ymy,1,46.0,90.0,2025-03-09T13:05:08.161Z,2025-03-09T13:05:09Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569162711,212,11.6,5569162705,56,Left,5569162709,141,92.7,5569162713,213,0.16,5569162707,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058289,40,4,1,4,21,8gxd9ry2580pu1b1dd5ny9ymy,1,61.8,93.4,2025-03-09T13:05:12.276Z,2025-03-09T13:05:17Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569163215,265,,5569163213,152,,5569163211,56,Left,5569163217,286,,5569163235,233,37,5569163205,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058277,37,4,1,4,21,f1h34qp5zbfl489q8vnkhiq9s,0,38.2,6.6,2025-03-09T13:05:12.277Z,2025-03-09T13:05:16Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569163133,13,,5569163141,285,,5569163135,56,Back,5569163139,265,,5569163271,233,40,5569163137,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058867,41,1,1,4,54,8gxd9ry2580pu1b1dd5ny9ymy,0,57.8,91.7,2025-03-09T13:05:45.434Z,2025-03-09T13:05:48Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569166235,152,,5569166241,141,89.4,5569166433,189,,5569166233,5,,5569166237,56,Left,5569166245,213,6.09,5569166239,140,65.6,5569166243,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058895,38,61,1,4,55,f1h34qp5zbfl489q8vnkhiq9s,1,35.9,7.4,2025-03-09T13:05:46.338Z,2025-03-09T13:59:16Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5569166357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058915,39,5,1,4,56,f1h34qp5zbfl489q8vnkhiq9s,0,40.0,-1.7,2025-03-09T13:05:46.818Z,2025-03-09T15:53:28Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5569166451,56,Back,5569166453,347,,5569166515,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058903,42,5,1,4,56,8gxd9ry2580pu1b1dd5ny9ymy,1,60.0,101.7,2025-03-09T13:05:46.818Z,2025-03-09T15:53:27Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569166407,56,Left,5569166497,233,39,5569166467,189,,5569166409,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059025,43,1,1,4,59,8gxd9ry2580pu1b1dd5ny9ymy,1,57.5,100.0,2025-03-09T13:05:50.066Z,2025-03-09T13:05:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569167027,141,86.6,5569167021,107,,5569167029,212,20.9,5569167031,213,3.64,5569167025,140,40.0,5569167023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059049,44,1,1,5,4,8gxd9ry2580pu1b1dd5ny9ymy,1,29.6,77.3,2025-03-09T13:05:55.210Z,2025-03-09T13:05:56Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569167151,141,56.4,5569167149,140,16.0,5569167153,212,20.1,5569167155,213,3.92,5569167147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059121,45,1,1,5,6,8gxd9ry2580pu1b1dd5ny9ymy,0,14.8,52.2,2025-03-09T13:05:56.690Z,2025-03-09T13:06:00Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569167523,140,71.3,5569167531,213,6.24,5569167529,212,59.4,5569167519,56,Center,5569167533,1,,5569167517,157,,5569167527,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059149,40,1,1,5,9,f1h34qp5zbfl489q8vnkhiq9s,1,31.6,49.4,2025-03-09T13:06:00.068Z,2025-03-09T13:06:02Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569167679,213,1.41,5569167665,3,,5569167673,141,80.8,5569167669,56,Back,5569167675,212,21.6,5569167671,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059201,42,1,1,5,12,f1h34qp5zbfl489q8vnkhiq9s,0,34.8,80.9,2025-03-09T13:06:02.677Z,2025-03-09T13:06:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5569167929,141,73.3,5569167933,213,5.94,5569167925,56,Back,5569167931,212,15.3,5569167927,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059261,46,4,1,5,17,8gxd9ry2580pu1b1dd5ny9ymy,1,56.0,29.6,2025-03-09T13:06:07.620Z,2025-03-09T13:06:13Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5569168403,233,43,5569168395,265,,5569168393,152,,5569168389,13,,5569168391,56,Center,5569168397,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059259,43,4,1,5,17,f1h34qp5zbfl489q8vnkhiq9s,0,44.0,70.4,2025-03-09T13:06:07.621Z,2025-03-09T13:06:13Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569168223,152,,5569168219,56,Back,5569168233,285,,5569168227,265,,5569168215,13,,5569168457,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059653,47,1,1,5,33,8gxd9ry2580pu1b1dd5ny9ymy,1,61.5,29.4,2025-03-09T13:06:23.954Z,2025-03-09T13:06:26Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569170221,56,Right,5569170227,212,13.2,5569170217,5,,5569170219,152,,5569170229,213,4.63,5569170225,141,10.0,5569170223,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059681,48,1,1,5,36,8gxd9ry2580pu1b1dd5ny9ymy,1,59.9,8.8,2025-03-09T13:06:26.802Z,2025-03-09T13:06:28Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569170345,141,16.7,5569170343,140,56.1,5569170341,56,Right,5569170347,212,6.7,5569170349,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059727,49,1,1,5,37,8gxd9ry2580pu1b1dd5ny9ymy,1,54.0,18.9,2025-03-09T13:06:28.347Z,2025-03-09T13:06:30Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569170629,213,2.86,5569170627,212,20.8,5569170621,56,Back,5569170623,140,35.0,5569170625,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059793,50,1,1,5,40,8gxd9ry2580pu1b1dd5ny9ymy,1,34.7,30.4,2025-03-09T13:06:30.802Z,2025-03-09T13:06:34Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569170977,141,52.2,5569170975,140,20.5,5569170981,213,2.36,5569170979,212,21.0,5569170973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059863,51,1,1,5,44,8gxd9ry2580pu1b1dd5ny9ymy,0,22.0,52.7,2025-03-09T13:06:34.532Z,2025-03-09T13:06:38Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569171427,1,,5569171421,141,87.1,5569171417,56,Left,5569171419,140,56.2,5569171425,213,0.58,5569171415,155,,5569171423,212,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059853,44,44,1,5,46,f1h34qp5zbfl489q8vnkhiq9s,1,43.6,12.7,2025-03-09T13:06:37.181Z,2025-03-09T15:03:23Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569171323,285,,5569171321,56,Back,5569171679,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059871,52,44,1,5,46,8gxd9ry2580pu1b1dd5ny9ymy,0,56.4,87.3,2025-03-09T13:06:37.182Z,2025-03-09T15:03:23Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569171459,56,Left,5569171727,233,44,5569171461,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059887,45,1,1,5,46,f1h34qp5zbfl489q8vnkhiq9s,1,43.2,12.2,2025-03-09T13:06:37.485Z,2025-03-09T13:06:39Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569171559,212,14.5,5569171551,3,,5569171557,141,20.0,5569171553,56,Right,5569171561,213,0.37,5569171555,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059951,47,1,1,5,49,f1h34qp5zbfl489q8vnkhiq9s,1,53.4,20.1,2025-03-09T13:06:40.109Z,2025-03-09T13:06:41Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5569171861,141,9.1,5569171857,140,68.1,5569171867,212,17.2,5569171855,56,Right,5569171871,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060005,48,1,1,5,51,f1h34qp5zbfl489q8vnkhiq9s,1,68.1,9.1,2025-03-09T13:06:41.709Z,2025-03-09T13:06:44Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5569172163,212,14.5,5569172159,140,54.4,5569172165,213,3.28,5569172157,56,Right,5569172161,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060067,49,1,1,5,53,f1h34qp5zbfl489q8vnkhiq9s,1,47.0,6.4,2025-03-09T13:06:43.925Z,2025-03-09T13:06:47Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569172429,141,16.4,5569172433,213,2.78,5569172425,56,Back,5569172431,212,19.0,5569172427,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060173,50,1,1,5,56,f1h34qp5zbfl489q8vnkhiq9s,1,30.1,19.8,2025-03-09T13:06:47.317Z,2025-03-09T13:06:51Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5569172823,140,18.4,5569172829,212,18.0,5569172821,56,Back,5569172827,141,39.1,5569172831,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060279,51,1,1,6,0,f1h34qp5zbfl489q8vnkhiq9s,1,20.2,38.3,2025-03-09T13:06:51.277Z,2025-03-09T13:06:57Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5569173303,140,58.8,5569173311,213,0.08,5569173307,141,42.8,5569173299,56,Center,5569173313,1,,5569173309,212,40.6,5569173297,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060305,52,1,1,6,6,f1h34qp5zbfl489q8vnkhiq9s,0,59.3,41.0,2025-03-09T13:06:56.941Z,2025-03-09T13:06:58Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5569173437,213,5.92,5569173431,140,81.0,5569173435,212,24.4,5569173427,155,,5569173433,141,28.3,5569173429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060335,53,1,1,6,8,8gxd9ry2580pu1b1dd5ny9ymy,1,23.6,76.9,2025-03-09T13:06:58.523Z,2025-03-09T13:07:00Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569173635,141,70.3,5569173633,140,8.3,5569173629,3,,5569173637,212,16.7,5569173631,56,Back,5569173639,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060411,55,1,1,6,12,8gxd9ry2580pu1b1dd5ny9ymy,1,8.7,65.7,2025-03-09T13:07:02.603Z,2025-03-09T13:07:05Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569173989,140,15.0,5569173991,141,73.2,5569173987,56,Back,5569173995,213,0.66,5569173993,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060441,56,1,1,6,14,8gxd9ry2580pu1b1dd5ny9ymy,1,15.0,73.2,2025-03-09T13:07:04.883Z,2025-03-09T13:07:06Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569174141,141,63.4,5569174143,212,7.7,5569174139,140,11.4,5569174145,213,4.20,5569174137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060505,57,1,1,6,15,8gxd9ry2580pu1b1dd5ny9ymy,1,11.4,58.7,2025-03-09T13:07:06.443Z,2025-03-09T13:07:11Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569174527,212,10.7,5569174521,56,Back,5569174529,213,0.02,5569174525,141,59.0,5569174523,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060553,58,1,1,6,21,8gxd9ry2580pu1b1dd5ny9ymy,1,27.6,49.4,2025-03-09T13:07:11.587Z,2025-03-09T13:07:14Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569174813,140,29.6,5569174819,213,4.94,5569174811,56,Back,5569174817,212,9.5,5569174815,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060653,59,1,1,6,23,8gxd9ry2580pu1b1dd5ny9ymy,1,29.6,35.8,2025-03-09T13:07:14.067Z,2025-03-09T13:07:18Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569175293,140,28.7,5569175295,141,47.6,5569175299,213,1.69,5569175291,56,Back,5569175297,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060765,60,1,1,6,28,8gxd9ry2580pu1b1dd5ny9ymy,1,31.4,47.9,2025-03-09T13:07:18.771Z,2025-03-09T13:07:23Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569175815,140,32.6,5569175817,141,35.8,5569175811,56,Back,5569175821,213,4.86,5569175819,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060855,61,1,1,6,33,8gxd9ry2580pu1b1dd5ny9ymy,1,40.0,31.6,2025-03-09T13:07:23.795Z,2025-03-09T13:07:28Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569176249,213,6.11,5569176247,212,56.0,5569176241,56,Right,5569176239,155,,5569176243,140,92.5,5569176245,141,17.3,5569176251,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060885,62,1,1,6,37,8gxd9ry2580pu1b1dd5ny9ymy,1,92.5,17.3,2025-03-09T13:07:27.899Z,2025-03-09T13:07:59Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,1.0,,5569179227,210,13,5569176395,2,,5569179229,154,,5569176405,141,50.0,5569176409,212,22.5,5569176413,213,1.42,5569176399,56,Center,5569176401,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2786060997,63,13,1,6,43,8gxd9ry2580pu1b1dd5ny9ymy,1,95.9,51.5,2025-03-09T13:07:34.051Z,2025-03-09T13:07:59Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569179265,103,23.6,5569179245,73,,5569179251,55,62,5569179247,29,,5569177095,56,Center,5569179295,231,51.1,5569177091,22,,5569179289,230,99.4,5569179275,328,,5569177093,16,5569178145,72,5569179261,102,63.9,5569179269,214,,5569179249,154,,,,,,,,,,,
2786061271,53,5,1,6,46,f1h34qp5zbfl489q8vnkhiq9s,1,-1.0,32.9,2025-03-09T13:07:36.499Z,2025-03-09T15:53:28Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569178639,233,64,5569178609,56,Back,5569178611,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061181,64,5,1,6,46,8gxd9ry2580pu1b1dd5ny9ymy,0,101.0,67.1,2025-03-09T13:07:36.499Z,2025-03-09T13:59:23Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5569178123,346,,5569178121,56,Center,5569178651,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061287,54,1,1,7,2,f1h34qp5zbfl489q8vnkhiq9s,1,3.9,42.4,2025-03-09T13:07:52.566Z,2025-03-09T13:07:54Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5569178775,189,,5569178687,141,69.7,5569178681,124,,5569178691,213,0.81,5569178689,212,25.6,5569178685,140,20.7,5569178695,237,,5569178683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061357,55,1,1,7,4,f1h34qp5zbfl489q8vnkhiq9s,1,25.3,89.1,2025-03-09T13:07:55.358Z,2025-03-09T13:07:57Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5569179089,213,6.25,5569179087,212,14.3,5569179083,140,38.9,5569179079,56,Back,5569179085,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061371,56,61,1,7,7,f1h34qp5zbfl489q8vnkhiq9s,0,39.4,88.6,2025-03-09T13:07:57.654Z,2025-03-09T13:07:58Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569179143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061467,66,1,1,7,12,8gxd9ry2580pu1b1dd5ny9ymy,0,90.3,16.1,2025-03-09T13:08:03.004Z,2025-03-09T13:08:03Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5569179641,212,3.0,5569179637,140,92.5,5569179635,56,Right,5569179643,213,0.69,5569179639,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061473,57,8,1,7,13,f1h34qp5zbfl489q8vnkhiq9s,1,10.6,77.5,2025-03-09T13:08:03.542Z,2025-03-09T13:10:04Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569179669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061503,67,1,1,7,14,8gxd9ry2580pu1b1dd5ny9ymy,1,89.9,14.7,2025-03-09T13:08:04.612Z,2025-03-09T13:08:06Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5569179841,212,10.7,5569179835,140,80.1,5569179833,56,Right,5569179843,213,2.86,5569179839,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061525,68,1,1,7,15,8gxd9ry2580pu1b1dd5ny9ymy,1,80.1,19.1,2025-03-09T13:08:06.236Z,2025-03-09T13:08:08Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569179943,140,80.3,5569179945,141,5.9,5569179949,213,4.74,5569179941,56,Right,5569179947,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061565,69,1,1,7,17,8gxd9ry2580pu1b1dd5ny9ymy,1,80.7,6.7,2025-03-09T13:08:08.236Z,2025-03-09T13:08:10Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569180157,140,85.4,5569180159,141,11.0,5569180163,213,0.53,5569180161,212,5.7,5569180155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061643,70,1,1,7,19,8gxd9ry2580pu1b1dd5ny9ymy,1,84.3,12.0,2025-03-09T13:08:10.332Z,2025-03-09T13:08:15Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5569180653,56,Right,5569180661,212,8.8,5569180663,213,2.50,5569180659,141,19.8,5569180657,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061681,71,1,1,7,24,8gxd9ry2580pu1b1dd5ny9ymy,1,75.9,29.2,2025-03-09T13:08:15.252Z,2025-03-09T13:08:17Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569180815,56,Center,5569180817,140,75.7,5569180821,212,3.1,5569180819,141,24.7,5569180823,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061685,72,50,1,7,26,8gxd9ry2580pu1b1dd5ny9ymy,1,76.5,23.9,2025-03-09T13:08:17.197Z,2025-03-09T15:03:01Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569180839,56,Center,5569180899,233,58,5569180841,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061679,58,7,1,7,26,f1h34qp5zbfl489q8vnkhiq9s,0,23.5,76.1,2025-03-09T13:08:17.198Z,2025-03-09T15:03:01Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569180813,285,,5569180857,233,72,5569180811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061695,73,61,1,7,27,8gxd9ry2580pu1b1dd5ny9ymy,1,75.7,24.7,2025-03-09T13:08:18.417Z,2025-03-09T13:08:18Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569180877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061741,74,1,1,7,29,8gxd9ry2580pu1b1dd5ny9ymy,1,74.9,32.2,2025-03-09T13:08:19.732Z,2025-03-09T13:08:21Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569181131,56,Right,5569181137,212,16.1,5569181139,213,4.80,5569181135,141,8.6,5569181129,155,,5569181133,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
