id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value
2817977589,27,12,1,2,18,8gxd9ry2580pu1b1dd5ny9ymy,1,2.0,48.1,2025-05-23T17:04:15.692Z,2025-05-23T17:04:18Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745030109,141,40.9,5745030111,212,16.8,5745030107,140,17.3,5745030113,213,5.99,5745030105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977591,28,12,1,2,19,8gxd9ry2580pu1b1dd5ny9ymy,1,19.4,55.8,2025-05-23T17:04:16.597Z,2025-05-23T19:33:24Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5745030139,15,,5745030121,212,8.7,5745030117,140,27.4,5745030115,56,Back,5745030123,213,6.04,5745030119,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977605,33,1,1,2,19,a9vw7ikerpr4cuweeeka5aneg,1,68.5,50.9,2025-05-23T17:04:17.320Z,2025-05-23T17:04:22Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745030199,212,15.0,5745030197,141,34.0,5745030201,213,4.01,5745030195,140,59.3,5745030193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977615,34,1,1,2,24,a9vw7ikerpr4cuweeeka5aneg,1,60.6,41.0,2025-05-23T17:04:22.168Z,2025-05-23T17:51:44Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5745030263,56,Center,5745030267,141,55.2,5745030265,140,54.4,5745030271,213,2.16,5745030269,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977623,35,1,1,2,27,a9vw7ikerpr4cuweeeka5aneg,1,54.5,55.8,2025-05-23T17:04:24.679Z,2025-05-23T17:04:28Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745030303,140,66.1,5745030307,212,23.1,5745030305,141,84.7,5745030309,213,1.02,5745030301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977637,36,1,1,2,30,a9vw7ikerpr4cuweeeka5aneg,1,64.6,85.3,2025-05-23T17:04:28.119Z,2025-05-23T17:04:33Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745030415,213,3.17,5745030409,140,44.4,5745030411,141,84.4,5745030413,212,21.2,5745030407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977639,37,61,1,2,35,a9vw7ikerpr4cuweeeka5aneg,0,62.0,83.9,2025-05-23T17:04:33.200Z,2025-05-23T17:04:33Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745030419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977641,29,61,1,2,36,8gxd9ry2580pu1b1dd5ny9ymy,0,32.9,9.8,2025-05-23T17:04:34.324Z,2025-05-23T17:04:34Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5745030421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977657,38,1,1,2,38,a9vw7ikerpr4cuweeeka5aneg,0,62.0,75.4,2025-05-23T17:04:35.832Z,2025-05-23T17:04:38Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745030517,212,31.5,5745030561,4,,5745030513,140,91.9,5745030511,56,Center,5745030519,213,6.19,5745030515,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977775,32,1,1,3,2,8gxd9ry2580pu1b1dd5ny9ymy,1,13.6,52.4,2025-05-23T17:04:59.948Z,2025-05-23T17:05:03Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745031143,213,0.79,5745031137,140,34.9,5745031133,198,,5745031139,141,85.8,5745031145,1,,5745031131,157,,5745031135,56,Back,5745031141,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977779,33,1,1,3,5,8gxd9ry2580pu1b1dd5ny9ymy,0,34.9,85.8,2025-05-23T17:05:03.324Z,2025-05-23T19:33:22Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745031173,56,Left,5745031175,140,58.9,5745031181,213,6.24,5745031179,212,25.2,5745031177,141,84.3,5745031171,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977807,39,1,1,3,8,a9vw7ikerpr4cuweeeka5aneg,1,37.8,20.4,2025-05-23T17:05:06.103Z,2025-05-23T17:05:08Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745031293,212,25.6,5745031287,56,Right,5745031295,213,6.11,5745031285,3,,5745031291,141,13.8,5745031289,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977833,41,1,1,3,11,a9vw7ikerpr4cuweeeka5aneg,1,62.5,14.7,2025-05-23T17:05:09.145Z,2025-05-23T17:05:13Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745031419,213,2.39,5745031411,56,Center,5745031415,141,30.0,5745031417,212,15.2,5745031413,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977851,42,1,1,3,15,a9vw7ikerpr4cuweeeka5aneg,1,55.7,44.8,2025-05-23T17:05:13.031Z,2025-05-23T17:05:15Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745031495,56,Center,5745031499,141,51.3,5745031501,212,11.3,5745031503,213,0.40,5745031497,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977857,43,1,1,3,17,a9vw7ikerpr4cuweeeka5aneg,1,62.3,52.1,2025-05-23T17:05:15.359Z,2025-05-23T17:05:17Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,5745031539,213,2.38,5745031531,56,Back,5745031537,212,23.4,5745031533,140,46.2,5745031535,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977867,44,1,1,3,20,a9vw7ikerpr4cuweeeka5aneg,1,46.2,75.9,2025-05-23T17:05:17.736Z,2025-05-23T17:05:19Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745031609,140,50.3,5745031611,141,64.3,5745031615,213,5.21,5745031607,56,Center,5745031613,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977873,45,1,1,3,21,a9vw7ikerpr4cuweeeka5aneg,1,50.3,64.3,2025-05-23T17:05:19.319Z,2025-05-23T17:05:21Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745031651,56,Back,5745031667,213,3.79,5745031657,141,40.9,5745031661,212,26.5,5745031653,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977883,46,1,1,3,23,a9vw7ikerpr4cuweeeka5aneg,1,30.1,40.0,2025-05-23T17:05:21.575Z,2025-05-23T17:05:25Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745031717,56,Back,5745031719,140,30.9,5745031721,141,15.0,5745031723,212,17.0,5745031725,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977895,47,1,1,3,27,a9vw7ikerpr4cuweeeka5aneg,1,30.2,17.4,2025-05-23T17:05:25.471Z,2025-05-23T17:05:30Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5745031773,56,Back,5745031775,140,38.4,5745031781,213,6.19,5745031779,212,8.6,5745031777,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977893,34,83,1,3,32,8gxd9ry2580pu1b1dd5ny9ymy,0,57.5,87.0,2025-05-23T17:05:30.016Z,2025-05-23T17:05:36Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5745031859,399,cl4xl80n4gew1ox03r3ooshrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977899,48,1,1,3,32,a9vw7ikerpr4cuweeeka5aneg,1,40.7,19.7,2025-05-23T17:05:30.071Z,2025-05-23T17:05:31Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745031807,213,1.31,5745031801,140,43.0,5745031799,56,Back,5745031805,212,9.4,5745031803,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977903,49,1,1,3,33,a9vw7ikerpr4cuweeeka5aneg,1,43.0,33.1,2025-05-23T17:05:31.239Z,2025-05-23T17:05:32Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745031831,141,23.9,5745031833,212,14.5,5745031835,213,5.84,5745031827,56,Center,5745031829,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977907,50,50,1,3,34,a9vw7ikerpr4cuweeeka5aneg,1,54.9,5.8,2025-05-23T17:05:31.959Z,2025-05-23T19:36:11Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745046985,233,38,5745046967,286,,5745031843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977961,38,7,1,3,34,8gxd9ry2580pu1b1dd5ny9ymy,1,45.1,94.2,2025-05-23T17:05:31.960Z,2025-05-23T19:01:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745033911,56,Back,5745046981,233,50,5745033913,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977911,35,1,1,3,35,8gxd9ry2580pu1b1dd5ny9ymy,0,43.6,90.9,2025-05-23T17:05:33.492Z,2025-05-23T19:33:18Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745031873,141,89.3,5745031891,236,,5745031877,213,3.32,5745031897,286,,5745031875,212,6.2,5745031869,56,Back,5745031893,233,51,5745031871,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977913,51,74,1,3,35,a9vw7ikerpr4cuweeeka5aneg,1,71.7,12.2,2025-05-23T17:05:33.493Z,2025-05-23T19:33:19Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745031939,233,35,5745031883,56,Right,5745031885,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817981125,138,50,1,3,37,8gxd9ry2580pu1b1dd5ny9ymy,1,30.4,95.3,2025-05-23T17:05:34.798Z,2025-05-23T19:01:56Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745050613,233,182,5745049941,56,Back,5745049943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817981359,182,7,1,3,37,a9vw7ikerpr4cuweeeka5aneg,1,69.6,4.7,2025-05-23T17:05:34.799Z,2025-05-23T19:01:56Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745050603,56,Right,5745050607,233,138,5745050611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817981853,199,50,1,3,38,a9vw7ikerpr4cuweeeka5aneg,1,62.6,4.1,2025-05-23T17:05:36.458Z,2025-05-23T19:01:57Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745053799,56,Right,5745053801,286,,5745053847,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977965,39,7,1,3,38,8gxd9ry2580pu1b1dd5ny9ymy,1,37.4,95.9,2025-05-23T17:05:36.459Z,2025-05-23T19:01:56Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745053827,233,199,5745035639,285,,5745035637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978705,52,1,1,3,39,8gxd9ry2580pu1b1dd5ny9ymy,1,47.9,95.7,2025-05-23T17:05:36.893Z,2025-05-23T17:20:47Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5745036133,156,,5745036065,56,Back,5745036069,141,88.2,5745036071,212,7.6,5745036073,213,3.87,5745036067,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977957,37,1,1,3,40,8gxd9ry2580pu1b1dd5ny9ymy,0,42.7,82.6,2025-05-23T17:05:38.156Z,2025-05-23T17:23:20Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5745032137,141,66.7,5745032139,212,16.7,5745032141,213,3.85,5745032133,56,Back,5745032135,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817982441,183,1,1,3,50,8gxd9ry2580pu1b1dd5ny9ymy,1,32.0,73.4,2025-05-23T17:05:48.129Z,2025-05-23T17:24:54Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745057515,141,54.4,5745057511,56,Back,5745057519,213,3.62,5745057513,140,8.5,5745057517,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977983,40,43,1,3,50,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T17:05:48.268Z,2025-05-23T17:08:10Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745035895,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978001,41,1,1,3,50,8gxd9ry2580pu1b1dd5ny9ymy,1,8.3,49.0,2025-05-23T17:05:48.587Z,2025-05-23T17:05:52Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745032323,213,4.81,5745032315,56,Back,5745032319,141,19.3,5745032317,140,10.2,5745032321,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978009,42,1,1,3,54,8gxd9ry2580pu1b1dd5ny9ymy,1,12.1,15.5,2025-05-23T17:05:52.179Z,2025-05-23T17:05:53Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745032367,140,5.9,5745032373,213,2.03,5745032369,141,34.7,5745032371,212,14.6,5745032365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978023,43,1,1,3,56,8gxd9ry2580pu1b1dd5ny9ymy,0,5.9,34.7,2025-05-23T17:05:53.708Z,2025-05-23T19:33:17Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745032443,212,40.5,5745032437,56,Back,5745032447,1,,5745032445,213,6.26,5745032439,140,44.5,5745032435,157,,5745032441,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978043,52,1,1,3,58,a9vw7ikerpr4cuweeeka5aneg,1,58.2,64.9,2025-05-23T17:05:55.671Z,2025-05-23T17:05:57Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745032567,140,65.0,5745032563,3,,5745032573,213,0.05,5745032569,141,65.4,5745032571,212,7.1,5745032565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978047,53,61,1,4,0,a9vw7ikerpr4cuweeeka5aneg,0,65.0,65.4,2025-05-23T17:05:57.632Z,2025-05-23T17:05:58Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745032579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978071,44,1,1,4,1,8gxd9ry2580pu1b1dd5ny9ymy,1,29.6,30.2,2025-05-23T17:05:59.091Z,2025-05-23T17:06:01Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745032661,141,27.1,5745032663,212,7.4,5745032665,213,6.00,5745032657,56,Back,5745032659,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978077,45,61,1,4,3,8gxd9ry2580pu1b1dd5ny9ymy,0,36.6,27.1,2025-05-23T17:06:00.787Z,2025-05-23T17:06:01Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5745032669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978083,55,1,1,4,3,a9vw7ikerpr4cuweeeka5aneg,1,52.9,65.2,2025-05-23T17:06:01.487Z,2025-05-23T17:06:02Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745032693,213,5.01,5745032687,140,55.4,5745032685,56,Center,5745032691,212,8.9,5745032689,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978103,56,1,1,4,4,a9vw7ikerpr4cuweeeka5aneg,1,55.4,52.7,2025-05-23T17:06:02.463Z,2025-05-23T17:06:04Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745032783,56,Back,5745032785,140,34.1,5745032791,213,3.57,5745032789,212,24.6,5745032787,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978113,57,1,1,4,6,a9vw7ikerpr4cuweeeka5aneg,1,29.7,35.1,2025-05-23T17:06:04.583Z,2025-05-23T17:06:08Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5745032835,141,44.3,5745032833,140,10.9,5745032839,213,2.83,5745032831,56,Back,5745032837,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978127,58,1,1,4,10,a9vw7ikerpr4cuweeeka5aneg,1,10.9,44.3,2025-05-23T17:06:07.903Z,2025-05-23T17:06:11Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5745032915,141,39.2,5745032919,213,6.04,5745032911,56,Back,5745032913,140,24.0,5745032917,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978151,59,1,1,4,13,a9vw7ikerpr4cuweeeka5aneg,1,26.5,31.9,2025-05-23T17:06:11.511Z,2025-05-23T17:06:16Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745033051,212,15.2,5745033047,140,30.6,5745033045,56,Back,5745033049,141,10.4,5745033053,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978155,60,1,1,4,18,a9vw7ikerpr4cuweeeka5aneg,1,34.5,17.9,2025-05-23T17:06:16.463Z,2025-05-23T17:06:18Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745033077,213,1.84,5745033073,141,31.2,5745033071,140,32.1,5745033069,56,Back,5745033075,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978179,61,1,1,4,20,a9vw7ikerpr4cuweeeka5aneg,1,32.1,31.2,2025-05-23T17:06:17.936Z,2025-05-23T17:06:20Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745033193,213,2.09,5745033187,140,27.7,5745033185,56,Back,5745033191,212,9.3,5745033189,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978195,62,1,1,4,23,a9vw7ikerpr4cuweeeka5aneg,1,29.5,40.1,2025-05-23T17:06:20.672Z,2025-05-23T17:06:23Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745033275,212,17.9,5745033271,140,44.6,5745033269,56,Back,5745033273,141,27.9,5745033277,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978199,63,1,1,4,25,a9vw7ikerpr4cuweeeka5aneg,1,44.6,27.9,2025-05-23T17:06:23.231Z,2025-05-23T17:06:25Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745033315,213,2.66,5745033311,141,35.7,5745033309,140,34.9,5745033313,212,11.5,5745033307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978227,64,1,1,4,27,a9vw7ikerpr4cuweeeka5aneg,1,34.9,35.7,2025-05-23T17:06:24.799Z,2025-05-23T17:06:29Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745033449,56,Back,5745033455,212,23.5,5745033453,141,69.6,5745033451,140,30.8,5745033457,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978233,65,1,1,4,31,a9vw7ikerpr4cuweeeka5aneg,1,37.2,79.1,2025-05-23T17:06:29.535Z,2025-05-23T17:06:31Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745033495,212,8.5,5745033493,141,67.0,5745033489,56,Back,5745033491,140,39.2,5745033497,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978245,66,1,1,4,33,a9vw7ikerpr4cuweeeka5aneg,1,40.0,72.1,2025-05-23T17:06:31.303Z,2025-05-23T17:06:33Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745033573,213,0.50,5745033567,140,56.9,5745033565,56,Left,5745033571,212,20.2,5745033569,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978259,67,1,1,4,35,a9vw7ikerpr4cuweeeka5aneg,1,50.8,85.6,2025-05-23T17:06:33.416Z,2025-05-23T17:06:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745033631,56,Back,5745033637,212,11.7,5745033639,213,3.08,5745033635,141,86.6,5745033633,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978261,68,3,1,4,38,a9vw7ikerpr4cuweeeka5aneg,0,57.3,89.1,2025-05-23T17:06:35.991Z,2025-05-23T17:06:42Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745033711,233,46,5745033653,56,Left,5745033655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978267,46,7,1,4,38,8gxd9ry2580pu1b1dd5ny9ymy,1,42.7,10.9,2025-05-23T17:06:35.992Z,2025-05-23T17:06:41Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745033675,56,Back,5745033673,167,,5745033703,233,68,5745033677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978299,47,5,1,4,39,8gxd9ry2580pu1b1dd5ny9ymy,0,45.3,-1.5,2025-05-23T17:06:37.372Z,2025-05-23T19:09:30Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745033949,233,69,5745033845,56,Back,5745033847,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978319,69,5,1,4,39,a9vw7ikerpr4cuweeeka5aneg,1,54.7,101.5,2025-05-23T17:06:37.372Z,2025-05-23T19:09:29Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745033933,56,Left,5745033935,347,,5745033941,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978331,70,1,1,4,47,a9vw7ikerpr4cuweeeka5aneg,1,55.2,100.0,2025-05-23T17:06:44.847Z,2025-05-23T17:06:47Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745033999,213,3.59,5745033997,212,28.1,5745033991,56,Back,5745033989,107,,5745033993,140,31.1,5745033995,141,83.6,5745034001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978375,71,1,1,4,50,a9vw7ikerpr4cuweeeka5aneg,1,23.8,80.8,2025-05-23T17:06:47.695Z,2025-05-23T17:07:01Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745034229,56,Back,5745034239,213,3.88,5745034231,140,10.0,5745034233,141,61.5,5745034237,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978385,72,1,1,5,3,a9vw7ikerpr4cuweeeka5aneg,0,16.3,61.7,2025-05-23T17:07:01.359Z,2025-05-23T17:07:03Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5745034305,213,6.12,5745034299,140,66.8,5745034301,141,49.0,5745034295,155,,5745034297,56,Center,5745034303,212,53.7,5745034307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978387,48,1,1,5,6,8gxd9ry2580pu1b1dd5ny9ymy,0,33.6,41.6,2025-05-23T17:07:04.043Z,2025-05-23T17:07:05Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745034331,1,,5745034325,141,68.7,5745034329,213,0.59,5745034321,56,Center,5745034323,140,60.0,5745034327,212,33.3,5745034319,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978407,73,1,1,5,9,a9vw7ikerpr4cuweeeka5aneg,1,46.2,43.7,2025-05-23T17:07:06.991Z,2025-05-23T17:07:10Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745034473,141,57.8,5745034477,213,1.58,5745034475,212,9.6,5745034469,56,Back,5745034471,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978429,74,1,1,5,12,a9vw7ikerpr4cuweeeka5aneg,1,46.1,49.7,2025-05-23T17:07:10.183Z,2025-05-23T17:07:13Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745034563,140,61.3,5745034567,212,18.0,5745034565,141,37.4,5745034569,213,5.80,5745034561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978449,75,1,1,5,15,a9vw7ikerpr4cuweeeka5aneg,1,55.9,21.8,2025-05-23T17:07:13.343Z,2025-05-23T17:07:18Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745034689,141,9.2,5745034691,212,12.8,5745034685,56,Right,5745034687,140,65.0,5745034693,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
