id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2805767353,43,1,1,2,18,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,50.4,2025-04-25T17:03:05.903Z,2025-04-25T17:03:11Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677639369,213,5.14,5677639361,56,Back,5677639363,140,29.0,5677639365,141,20.1,5677639367,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767411,44,1,1,2,24,8cfkisxf1fkxdqtt6tx1tup48,1,30.1,19.5,2025-04-25T17:03:11.566Z,2025-04-25T17:03:15Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5677639563,213,0.31,5677639555,141,28.5,5677639547,56,Back,5677639559,212,20.4,5677639551,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767459,45,1,1,2,28,8cfkisxf1fkxdqtt6tx1tup48,1,48.9,29.5,2025-04-25T17:03:15.127Z,2025-04-25T17:03:19Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5677639791,56,Back,5677639799,213,2.04,5677639795,141,53.4,5677639793,140,41.0,5677639797,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767525,46,1,1,2,32,8cfkisxf1fkxdqtt6tx1tup48,1,39.3,63.1,2025-04-25T17:03:19.646Z,2025-04-25T17:03:25Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5677640167,213,0.92,5677640163,141,86.0,5677640165,212,19.6,5677640159,56,Left,5677640161,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767553,47,1,1,2,37,8cfkisxf1fkxdqtt6tx1tup48,1,72.8,76.7,2025-04-25T17:03:24.927Z,2025-04-25T17:03:27Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5677640327,212,7.7,5677640321,56,Left,5677640329,213,0.69,5677640325,141,83.9,5677640323,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767601,48,1,1,2,40,8cfkisxf1fkxdqtt6tx1tup48,1,78.4,83.9,2025-04-25T17:03:27.462Z,2025-04-25T17:03:33Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5677640569,212,21.0,5677640565,140,60.0,5677640563,56,Left,5677640571,213,2.74,5677640567,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767639,49,1,1,2,45,8cfkisxf1fkxdqtt6tx1tup48,1,60.0,95.9,2025-04-25T17:03:32.862Z,2025-04-25T17:03:37Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5677640751,140,46.1,5677640755,212,22.1,5677640753,141,71.5,5677640757,213,3.99,5677640749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767671,50,1,1,2,50,8cfkisxf1fkxdqtt6tx1tup48,1,47.4,57.0,2025-04-25T17:03:37.335Z,2025-04-25T17:03:43Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677640933,141,40.1,5677640935,212,21.7,5677640937,213,3.70,5677640929,56,Back,5677640931,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767697,51,1,1,2,55,8cfkisxf1fkxdqtt6tx1tup48,1,29.9,40.1,2025-04-25T17:03:42.886Z,2025-04-25T17:03:44Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677641051,140,53.7,5677641049,56,Center,5677641053,141,43.6,5677641055,212,25.1,5677641057,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767717,52,1,1,2,57,8cfkisxf1fkxdqtt6tx1tup48,0,53.7,43.6,2025-04-25T17:03:44.678Z,2025-04-25T17:03:46Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5677641107,141,73.2,5677641105,140,65.2,5677641103,56,Center,5677641111,213,1.03,5677641109,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767783,20,1,1,3,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.1,17.7,2025-04-25T17:03:47.571Z,2025-04-25T17:03:51Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677641357,141,29.1,5677641359,212,35.3,5677641351,157,,5677641361,213,0.22,5677641363,1,,5677641355,140,67.9,5677641353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767779,53,44,1,3,2,8cfkisxf1fkxdqtt6tx1tup48,1,34.7,69.6,2025-04-25T17:03:49.726Z,2025-04-25T19:03:03Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677641585,233,21,5677641335,285,,5677641333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767787,21,44,1,3,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.3,30.4,2025-04-25T17:03:49.727Z,2025-04-25T19:03:03Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677641377,56,Center,5677641607,233,53,5677641379,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767799,54,1,1,3,3,8cfkisxf1fkxdqtt6tx1tup48,0,41.7,71.4,2025-04-25T17:03:50.695Z,2025-04-25T19:11:14Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677641467,140,36.6,5677641471,212,5.4,5677641463,3,,5677641465,56,Back,5677641469,141,70.3,5677641473,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767793,22,61,1,3,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.0,29.4,2025-04-25T17:03:51.451Z,2025-04-25T17:03:52Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677641433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767815,23,1,1,3,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.7,28.6,2025-04-25T17:03:53.531Z,2025-04-25T19:02:19Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677641565,140,36.8,5677641563,56,Back,5677641571,212,11.8,5677641575,213,2.89,5677641569,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767853,25,1,1,3,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.8,34.5,2025-04-25T17:03:56.386Z,2025-04-25T17:03:59Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677641715,56,Back,5677641719,140,13.2,5677641727,212,20.6,5677641731,213,3.07,5677641723,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767865,26,1,1,3,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.9,36.9,2025-04-25T17:03:58.827Z,2025-04-25T17:04:01Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5677641815,213,4.93,5677641813,212,17.8,5677641807,56,Back,5677641809,140,17.6,5677641811,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767885,27,1,1,3,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.2,10.6,2025-04-25T17:04:00.803Z,2025-04-25T17:04:04Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677641957,140,7.3,5677641955,56,Back,5677641963,213,2.13,5677641959,141,37.6,5677641961,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767899,28,1,1,3,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.3,33.0,2025-04-25T17:04:04.435Z,2025-04-25T17:04:06Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5677642029,212,24.0,5677642031,213,0.07,5677642025,140,30.1,5677642023,56,Back,5677642027,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767935,29,1,1,3,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.1,35.4,2025-04-25T17:04:06.171Z,2025-04-25T17:04:12Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677642281,141,8.9,5677642277,56,Back,5677642279,140,27.6,5677642285,213,4.57,5677642283,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767969,30,1,1,3,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.2,18.2,2025-04-25T17:04:11.834Z,2025-04-25T19:23:43Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,1.0,,5677642447,213,1.01,5677642935,210,15,5677642445,212,19.2,5677642443,141,42.2,5677642435,56,Center,5677642439,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767977,31,15,1,3,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.2,39.7,2025-04-25T17:04:15.659Z,2025-04-25T19:23:44Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677642805,20,,5677642809,82,,5677642967,103,19,5677642493,56,Center,5677642491,18,,5677642965,102,52.0,5677642971,147,41.7,5677643003,233,55,5677642961,55,30,5677642969,146,80.1,5677642975,231,48.4,5677642973,230,96.8,5678299051,76,5677642957,29,5678299053,215,5677642489,22,,,,,,
2805767985,55,10,1,3,28,8cfkisxf1fkxdqtt6tx1tup48,1,19.9,57.8,2025-04-25T17:04:15.759Z,2025-04-25T17:04:28Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677642525,56,Back,5677642523,94,,5677643053,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767987,32,6,1,3,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.6,33.2,2025-04-25T17:04:17.795Z,2025-04-25T19:03:23Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677642639,233,56,5677642631,56,Center,5677642633,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805767999,56,6,1,3,30,8cfkisxf1fkxdqtt6tx1tup48,0,10.4,66.8,2025-04-25T17:04:17.795Z,2025-04-25T19:03:23Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677642637,73,,5677642635,56,Back,5677642669,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768751,34,1,1,4,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,0.4,2025-04-25T17:04:55.514Z,2025-04-25T17:06:39Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,1.0,5677646513,140,93.7,5677646515,141,53.1,5677646507,155,,5677646511,56,Center,5677647837,210,16,5677646519,213,1.74,5677647841,25,,5677646521,1,,5677646517,212,36.3,5677647839,154,,5677646505,6,,5677646503,2,,5677646509,223,,,,,,,,,,,,
2805769633,43,44,1,4,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,94.6,51.6,2025-04-25T17:04:57.649Z,2025-04-25T19:14:37Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677650953,286,,5677651003,233,57,5677650951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768455,57,44,1,4,10,8cfkisxf1fkxdqtt6tx1tup48,0,5.4,48.4,2025-04-25T17:04:57.650Z,2025-04-25T17:06:37Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5677651025,233,43,5677644945,56,Back,5677644947,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768757,35,16,1,4,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,95.2,55.6,2025-04-25T17:04:58.858Z,2025-04-25T19:25:10Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677646543,56,Center,5677647129,25,,5677647919,230,99.4,5677647911,103,31.0,5677647907,102,53.2,5677647143,375,04:11.461,5677647897,29,,5677647137,328,,5677647921,231,52.7,5677647139,374,2025-04-25 18:04:58.479,5677647131,15,,5678307275,77,,5678307273,61,5677647899,154,5677647901,55,,,34,,,,,
2805769055,58,1,1,5,4,8cfkisxf1fkxdqtt6tx1tup48,1,49.5,50.1,2025-04-25T17:05:51.029Z,2025-04-25T17:05:54Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5677648179,279,G,5677648171,140,30.8,5677648177,213,2.94,5677648175,212,20.1,5677648169,56,Back,5677648173,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769137,59,1,1,5,6,8cfkisxf1fkxdqtt6tx1tup48,0,31.0,52.4,2025-04-25T17:05:53.854Z,2025-04-25T17:05:59Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677648595,140,84.9,5677648593,56,Right,5677648603,1,,5677648591,157,,5677648599,212,62.2,5677648601,213,5.86,5677648597,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769157,36,4,1,5,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.2,85.9,2025-04-25T17:06:00.172Z,2025-04-25T19:03:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677648965,233,60,5677648915,285,,5677648907,13,,5677648913,152,,5677648911,56,Back,5677648909,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769211,60,4,1,5,13,8cfkisxf1fkxdqtt6tx1tup48,0,86.8,14.1,2025-04-25T17:06:00.173Z,2025-04-25T19:04:18Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5677648989,233,36,5677648945,56,Right,5677648943,13,,5678180975,294,,5677648947,152,,5677648951,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769281,37,1,1,5,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.1,90.9,2025-04-25T17:06:07.738Z,2025-04-25T17:06:09Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677649263,189,,5677649215,212,19.7,5677649207,140,5.9,5677649211,141,64.2,5677649221,213,4.32,5677649203,56,Back,5677649195,5,,5677649201,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769347,38,1,1,5,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,11.4,48.5,2025-04-25T17:06:11.819Z,2025-04-25T17:06:16Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5677649587,212,60.1,5677649579,157,,5677649585,141,54.3,5677649583,140,68.5,5677649589,213,0.07,5677649591,1,,5677649581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769355,61,44,1,5,27,8cfkisxf1fkxdqtt6tx1tup48,1,33.8,46.4,2025-04-25T17:06:14.997Z,2025-04-25T19:03:03Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677649715,233,39,5677649635,285,,5677649633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769359,39,44,1,5,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.2,53.6,2025-04-25T17:06:14.998Z,2025-04-25T19:03:04Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677649739,233,61,5677649653,56,Center,5677649655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769389,62,12,1,5,28,8cfkisxf1fkxdqtt6tx1tup48,1,37.6,47.6,2025-04-25T17:06:15.525Z,2025-04-25T17:06:27Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677649811,212,9.8,5677649809,141,34.8,5677649805,56,Back,5677649807,140,41.9,5677649813,213,5.19,5677650509,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769377,40,1,1,5,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.8,57.2,2025-04-25T17:06:16.361Z,2025-04-25T17:06:17Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677649723,3,,5677649725,56,Center,5677649733,213,0.86,5677649731,212,17.8,5677649729,141,77.0,5677649727,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769399,63,1,1,5,31,8cfkisxf1fkxdqtt6tx1tup48,0,38.5,31.5,2025-04-25T17:06:18.085Z,2025-04-25T17:06:18Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5677649871,3,,5677649879,212,8.6,5677649875,140,46.4,5677649873,56,Back,5677649877,141,34.9,5677649881,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769431,41,61,1,5,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.3,66.7,2025-04-25T17:06:20.250Z,2025-04-25T17:06:20Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677649979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769503,64,2,1,5,36,8cfkisxf1fkxdqtt6tx1tup48,1,43.4,30.1,2025-04-25T17:06:23.437Z,2025-04-25T17:06:25Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5677650359,140,65.6,5677650361,141,41.3,5677650413,7,d2ukggo2v5jsw4pctznmaijo4,5677650415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769675,44,1,1,5,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.3,54.0,2025-04-25T17:06:36.179Z,2025-04-25T17:06:39Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677651145,5,,5677651157,213,4.32,5677651185,189,,5677651149,56,Back,5677651147,241,,5677651151,140,31.8,5677651153,141,40.9,5677651155,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769711,45,1,1,5,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.8,39.8,2025-04-25T17:06:37.794Z,2025-04-25T17:06:41Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677651329,56,Back,5677651331,140,40.2,5677651337,213,5.16,5677651333,141,12.8,5677651335,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769725,46,1,1,5,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.9,15.9,2025-04-25T17:06:41.194Z,2025-04-25T17:06:43Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677651445,213,2.42,5677651443,212,17.0,5677651437,56,Back,5677651439,140,27.7,5677651441,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769773,47,1,1,5,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.6,33.9,2025-04-25T17:06:43.794Z,2025-04-25T17:06:49Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677651767,213,5.24,5677651763,141,10.6,5677651765,212,18.3,5677651759,56,Back,5677651761,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769795,48,1,1,6,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.5,13.1,2025-04-25T17:06:48.841Z,2025-04-25T17:06:50Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677651905,212,13.7,5677651903,141,32.1,5677651907,213,1.23,5677651899,56,Back,5677651901,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769805,49,1,1,6,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.8,32.1,2025-04-25T17:06:50.593Z,2025-04-25T17:06:51Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677651937,140,38.4,5677651969,156,,5677651947,213,3.93,5677651935,56,Back,5677651943,212,12.5,5677651939,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769829,50,1,1,6,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.4,19.1,2025-04-25T17:06:51.521Z,2025-04-25T17:06:53Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677652111,212,12.8,5677652113,213,2.58,5677652107,140,28.1,5677652109,141,29.1,5677652105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769877,51,1,1,6,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.1,29.1,2025-04-25T17:06:53.697Z,2025-04-25T17:06:57Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677652361,213,2.54,5677652353,141,43.6,5677652345,56,Back,5677652349,140,14.3,5677652357,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769913,52,1,1,6,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.3,43.6,2025-04-25T17:06:57.593Z,2025-04-25T17:07:01Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5677652545,212,13.4,5677652543,141,37.4,5677652547,213,5.96,5677652539,56,Back,5677652541,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769943,53,1,1,6,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.4,37.4,2025-04-25T17:07:00.817Z,2025-04-25T17:09:23Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677652757,140,22.6,5677652765,213,4.44,5677652763,212,14.8,5677652753,56,Back,5677661249,156,,5677652761,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769981,54,1,1,6,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,22.2,15.5,2025-04-25T17:07:03.425Z,2025-04-25T17:07:06Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677652879,157,,5677652887,212,58.5,5677652891,1,,5677652889,213,0.04,5677652881,56,Right,5677652883,140,77.9,5677652885,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770051,65,1,1,6,21,8cfkisxf1fkxdqtt6tx1tup48,0,13.9,96.2,2025-04-25T17:07:08.950Z,2025-04-25T17:07:11Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677653251,213,0.22,5677653247,141,100.0,5677653243,56,Back,5677653245,140,28.1,5677653249,212,15.3,5677653241,157,,5677653253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770149,55,5,1,6,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.6,-0.9,2025-04-25T17:07:10.282Z,2025-04-25T19:03:53Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677653785,233,66,5677653753,56,Right,5677653755,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770057,66,5,1,6,23,8cfkisxf1fkxdqtt6tx1tup48,0,30.4,100.9,2025-04-25T17:07:10.282Z,2025-04-25T19:03:53Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677653291,347,,5677653289,56,Back,5677653793,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770169,56,1,1,6,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.6,0.0,2025-04-25T17:07:19.657Z,2025-04-25T17:07:21Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677653841,213,2.50,5677653839,212,10.7,5677653831,107,,5677653837,141,7.4,5677653835,140,77.4,5677653833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770179,57,1,1,6,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.2,7.7,2025-04-25T17:07:20.522Z,2025-04-25T17:07:22Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677653879,213,2.11,5677653871,56,Center,5677653877,212,14.6,5677653875,141,26.1,5677653873,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770209,58,1,1,6,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.1,26.1,2025-04-25T17:07:21.769Z,2025-04-25T17:07:23Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677654043,141,10.7,5677654045,212,10.5,5677654047,213,4.67,5677654041,140,68.7,5677654039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770213,59,1,1,6,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,10.3,2025-04-25T17:07:23.473Z,2025-04-25T17:07:24Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677654057,140,68.2,5677654063,213,1.64,5677654055,56,Center,5677654059,141,21.8,5677654061,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770225,60,1,1,6,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.2,21.8,2025-04-25T17:07:24.082Z,2025-04-25T17:07:25Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677654125,212,7.8,5677654123,141,10.7,5677654127,213,4.44,5677654119,56,Right,5677654185,156,,5677654121,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770281,61,1,1,6,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.2,9.5,2025-04-25T17:07:26.017Z,2025-04-25T17:07:28Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677654421,56,Center,5677654439,213,1.77,5677654427,140,67.8,5677654435,212,13.0,5677654433,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770425,62,1,1,6,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.7,34.9,2025-04-25T17:07:28.697Z,2025-04-25T17:07:37Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677655101,140,68.7,5677655105,212,18.3,5677655103,141,61.7,5677655107,213,1.51,5677655099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770447,63,1,1,6,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.4,82.0,2025-04-25T17:07:31.144Z,2025-04-25T17:08:01Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5677655217,141,34.3,5677655213,56,Center,5677655215,140,93.4,5677655221,213,5.43,5677655223,1,,5677655219,212,43.1,5677655211,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770387,67,12,1,6,48,8cfkisxf1fkxdqtt6tx1tup48,1,12.1,60.5,2025-04-25T17:07:35.070Z,2025-04-25T17:07:36Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677654967,212,14.3,5677654969,213,2.90,5677655051,167,,5677654961,56,Back,5677654963,140,0.0,5677654965,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
