id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787820605,23,41,1,2,58,8cfkisxf1fkxdqtt6tx1tup48,0,5.8,52.1,2025-03-14T18:03:17.505Z,2025-03-14T18:03:19Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5578977081,141,71.5,5578977085,213,0.39,5578977079,140,36.0,5578977083,212,34.3,5578977133,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820655,35,1,1,3,0,bd4qakf7j0wwie8wke9km7uj8,1,70.7,33.1,2025-03-14T18:03:19.333Z,2025-03-14T18:03:22Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5578977317,56,Right,5578977319,140,66.4,5578977323,212,15.2,5578977321,141,11.7,5578977325,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820691,36,1,1,3,3,bd4qakf7j0wwie8wke9km7uj8,1,71.2,6.1,2025-03-14T18:03:22.253Z,2025-03-14T18:03:26Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5578977569,212,28.8,5578977571,213,2.29,5578977565,140,53.1,5578977567,141,37.9,5578977563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820715,37,1,1,3,7,bd4qakf7j0wwie8wke9km7uj8,1,53.1,37.9,2025-03-14T18:03:26.453Z,2025-03-14T20:23:26Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5578977707,141,66.3,5578977703,56,Center,5578977711,213,1.49,5578977709,212,19.4,5578977705,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820755,38,1,1,3,8,bd4qakf7j0wwie8wke9km7uj8,1,54.5,66.3,2025-03-14T18:03:27.949Z,2025-03-14T18:03:31Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5578977961,56,Back,5578977969,213,3.97,5578977965,141,49.5,5578977967,212,15.5,5578977963,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820781,39,1,1,3,13,bd4qakf7j0wwie8wke9km7uj8,1,45.2,52.2,2025-03-14T18:03:32.629Z,2025-03-14T18:03:34Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5578978093,140,48.0,5578978097,212,14.0,5578978091,56,Back,5578978095,141,32.1,5578978099,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820807,40,1,1,3,14,bd4qakf7j0wwie8wke9km7uj8,1,48.3,31.3,2025-03-14T18:03:34.165Z,2025-03-14T18:03:36Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5578978241,213,4.41,5578978233,56,Back,5578978237,141,11.8,5578978235,140,44.3,5578978239,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820845,41,1,1,3,17,bd4qakf7j0wwie8wke9km7uj8,1,44.2,11.7,2025-03-14T18:03:36.325Z,2025-03-14T18:03:40Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5578978453,56,Back,5578978457,141,22.8,5578978461,213,2.19,5578978455,140,39.1,5578978459,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820915,42,1,1,3,21,bd4qakf7j0wwie8wke9km7uj8,1,42.3,28.6,2025-03-14T18:03:40.573Z,2025-03-14T18:03:47Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5578978871,56,Right,5578978875,141,5.2,5578978879,213,5.61,5578978877,212,25.5,5578978873,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820919,43,1,1,3,27,bd4qakf7j0wwie8wke9km7uj8,1,60.7,7.2,2025-03-14T18:03:47.085Z,2025-03-14T20:23:31Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5578978899,141,21.7,5578978895,56,Center,5578978897,140,52.5,5578978903,213,2.29,5578978901,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820939,44,1,1,3,28,bd4qakf7j0wwie8wke9km7uj8,1,52.5,21.7,2025-03-14T18:03:47.878Z,2025-03-14T18:03:50Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5578978999,212,13.8,5578979001,213,4.02,5578978995,140,44.1,5578978993,56,Back,5578978997,141,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820999,45,1,1,3,32,bd4qakf7j0wwie8wke9km7uj8,1,44.3,7.8,2025-03-14T18:03:51.421Z,2025-03-14T18:03:53Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5578979293,212,14.5,5578979287,56,Back,5578979291,141,28.9,5578979295,213,1.43,5578979289,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821011,46,1,1,3,34,bd4qakf7j0wwie8wke9km7uj8,1,46.2,28.9,2025-03-14T18:03:53.573Z,2025-03-14T18:03:54Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5578979353,213,1.05,5578979347,140,57.9,5578979351,212,24.6,5578979345,56,Center,5578979349,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821041,47,1,1,3,35,bd4qakf7j0wwie8wke9km7uj8,1,57.9,60.3,2025-03-14T18:03:54.645Z,2025-03-14T18:03:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5578979515,213,0.65,5578979511,141,89.5,5578979509,140,82.6,5578979517,1,,5578979513,212,32.7,5578979507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821045,48,50,1,3,38,bd4qakf7j0wwie8wke9km7uj8,1,82.2,85.8,2025-03-14T18:03:57.766Z,2025-03-14T19:01:28Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5578979613,233,24,5578979545,286,,5578979543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821061,24,7,1,3,38,8cfkisxf1fkxdqtt6tx1tup48,1,17.8,14.2,2025-03-14T18:03:57.767Z,2025-03-14T19:01:27Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5578979587,285,,5578979585,56,Back,5578979603,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821079,25,1,1,3,40,8cfkisxf1fkxdqtt6tx1tup48,1,22.5,25.5,2025-03-14T18:03:59.368Z,2025-03-14T18:04:00Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5578979663,56,Back,5578979667,141,18.2,5578979665,140,28.7,5578979671,213,5.63,5578979669,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821111,27,1,1,3,42,8cfkisxf1fkxdqtt6tx1tup48,1,31.8,14.1,2025-03-14T18:04:02.104Z,2025-03-14T18:04:03Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5578979837,212,9.9,5578979833,140,36.5,5578979839,213,1.05,5578979835,141,26.7,5578979831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821165,28,1,1,3,43,8cfkisxf1fkxdqtt6tx1tup48,0,36.5,26.7,2025-03-14T18:04:03.056Z,2025-03-14T18:04:07Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5578980161,1,,5578980153,140,77.7,5578980157,212,44.1,5578980151,56,Right,5578980159,213,6.09,5578980155,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821235,50,1,1,3,49,bd4qakf7j0wwie8wke9km7uj8,1,24.7,93.4,2025-03-14T18:04:08.701Z,2025-03-14T18:04:14Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5578980467,140,12.5,5578980473,213,4.19,5578980471,212,25.5,5578980465,56,Back,5578980469,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821281,51,1,1,3,54,bd4qakf7j0wwie8wke9km7uj8,1,14.1,50.1,2025-03-14T18:04:14.093Z,2025-03-14T18:04:17Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5578980681,140,28.4,5578980685,212,22.9,5578980679,56,Back,5578980683,141,24.6,5578980687,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821317,52,1,1,3,58,bd4qakf7j0wwie8wke9km7uj8,1,28.4,24.6,2025-03-14T18:04:17.549Z,2025-03-14T18:04:20Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5578980851,56,Back,5578980855,141,40.3,5578980859,213,0.78,5578980857,212,15.2,5578980853,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821331,53,1,1,4,1,bd4qakf7j0wwie8wke9km7uj8,1,38.7,40.3,2025-03-14T18:04:20.310Z,2025-03-14T18:04:22Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5578980935,213,1.53,5578980931,141,60.4,5578980927,56,Back,5578980933,212,13.7,5578980929,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821357,54,1,1,4,3,bd4qakf7j0wwie8wke9km7uj8,1,40.8,64.2,2025-03-14T18:04:22.557Z,2025-03-14T18:04:24Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5578981063,140,46.7,5578981067,212,15.6,5578981069,213,5.12,5578981065,141,43.2,5578981061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821443,55,1,1,4,5,bd4qakf7j0wwie8wke9km7uj8,1,47.3,40.6,2025-03-14T18:04:24.742Z,2025-03-14T18:04:31Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5578981475,56,Right,5578981479,141,16.0,5578981483,213,5.51,5578981481,212,24.0,5578981477,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821451,56,1,1,4,11,bd4qakf7j0wwie8wke9km7uj8,0,63.7,16.0,2025-03-14T18:04:30.486Z,2025-03-14T20:23:34Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5578981521,140,79.7,5578981525,212,25.8,5578981523,141,44.7,5578981527,213,0.86,5578981519,56,Center,5578981513,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821499,29,12,1,4,12,8cfkisxf1fkxdqtt6tx1tup48,1,20.6,42.5,2025-03-14T18:04:31.194Z,2025-03-14T18:05:32Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5578981719,56,Back,5578981725,212,14.0,5578981721,140,27.6,5578981727,213,5.27,5578981723,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821507,57,1,1,4,14,bd4qakf7j0wwie8wke9km7uj8,1,76.1,63.6,2025-03-14T18:04:33.550Z,2025-03-14T18:04:36Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5578981769,141,55.5,5578981771,212,5.6,5578981765,56,Center,5578981773,213,4.90,5578981767,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821515,58,61,1,4,16,bd4qakf7j0wwie8wke9km7uj8,0,77.1,55.5,2025-03-14T18:04:36.094Z,2025-03-14T18:04:37Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5578981793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821509,30,61,1,4,17,8cfkisxf1fkxdqtt6tx1tup48,1,20.7,29.4,2025-03-14T18:04:36.300Z,2025-03-14T18:04:36Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5578981777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821543,32,1,1,4,18,8cfkisxf1fkxdqtt6tx1tup48,1,19.8,32.4,2025-03-14T18:04:38.112Z,2025-03-14T18:16:47Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5578981935,140,10.6,5578981939,212,16.7,5578981937,141,52.5,5578981933,56,Back,5578981941,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821601,33,1,1,4,21,8cfkisxf1fkxdqtt6tx1tup48,1,9.6,56.1,2025-03-14T18:04:40.248Z,2025-03-14T18:04:45Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5578982289,56,Back,5578982295,212,10.3,5578982291,140,13.4,5578982297,213,1.17,5578982293,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821611,34,1,1,4,26,8cfkisxf1fkxdqtt6tx1tup48,1,14.5,83.6,2025-03-14T18:04:45.200Z,2025-03-14T18:04:46Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5578982357,212,31.8,5578982353,140,38.8,5578982361,213,5.65,5578982355,141,55.8,5578982351,56,Back,5578982349,157,,5578982363,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821615,35,1,1,4,27,8cfkisxf1fkxdqtt6tx1tup48,1,38.8,55.7,2025-03-14T18:04:46.360Z,2025-03-14T18:04:47Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5578982371,56,Back,5578982379,212,8.5,5578982385,156,,5578982381,213,2.71,5578982377,141,60.9,5578982373,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821691,36,1,1,4,31,8cfkisxf1fkxdqtt6tx1tup48,1,44.8,63.3,2025-03-14T18:04:51.128Z,2025-03-14T18:04:57Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5578982761,56,Center,5578982769,213,5.41,5578982765,141,28.6,5578982767,212,30.9,5578982763,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821699,37,1,1,4,38,8cfkisxf1fkxdqtt6tx1tup48,1,71.5,21.3,2025-03-14T18:04:57.572Z,2025-03-14T18:05:00Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5578982813,212,16.9,5578982807,56,Right,5578982815,213,5.67,5578982809,140,84.7,5578982811,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821723,38,1,1,4,41,8cfkisxf1fkxdqtt6tx1tup48,1,87.4,7.7,2025-03-14T18:05:00.497Z,2025-03-14T18:05:03Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5578982907,140,91.9,5578982913,213,1.35,5578982911,212,21.9,5578982909,141,39.2,5578982905,56,Center,5578982901,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821741,39,50,1,4,43,8cfkisxf1fkxdqtt6tx1tup48,1,86.7,40.2,2025-03-14T18:05:03.085Z,2025-03-14T19:01:28Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5578982997,56,Center,5578983203,233,59,5578982999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821769,59,7,1,4,43,bd4qakf7j0wwie8wke9km7uj8,1,13.3,59.8,2025-03-14T18:05:03.086Z,2025-03-14T19:01:28Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5578983127,56,Back,5578983181,233,39,5578983129,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821783,60,1,1,4,46,bd4qakf7j0wwie8wke9km7uj8,1,29.3,66.3,2025-03-14T18:05:05.942Z,2025-03-14T18:05:08Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5578983233,212,8.5,5578983229,140,29.0,5578983235,213,4.68,5578983231,141,53.8,5578983227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821829,62,1,1,4,48,bd4qakf7j0wwie8wke9km7uj8,1,29.0,53.8,2025-03-14T18:05:08.007Z,2025-03-14T18:05:13Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5578983453,212,20.3,5578983455,213,5.23,5578983451,141,27.9,5578983447,56,Back,5578983449,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821833,63,4,1,4,54,bd4qakf7j0wwie8wke9km7uj8,1,52.0,48.4,2025-03-14T18:05:13.397Z,2025-03-14T19:01:33Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5578983775,233,40,5578983489,13,,5578983495,265,,5578983491,56,Center,5578983497,286,,5578983493,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821863,40,4,1,4,54,8cfkisxf1fkxdqtt6tx1tup48,0,48.0,51.6,2025-03-14T18:05:13.398Z,2025-03-14T19:01:33Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5578983787,233,63,5578983771,285,,5578983765,56,Back,5578983769,265,,5578983763,13,,5578983767,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821971,64,1,1,5,9,bd4qakf7j0wwie8wke9km7uj8,1,47.5,45.3,2025-03-14T18:05:28.989Z,2025-03-14T20:23:38Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5578984225,152,,5578984229,140,54.6,5578984233,212,10.5,5578984227,56,Center,5578984223,5,,5578984231,141,56.1,5578984235,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821993,65,1,1,5,10,bd4qakf7j0wwie8wke9km7uj8,1,54.6,56.1,2025-03-14T18:05:29.686Z,2025-03-14T18:05:32Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5578984339,212,23.9,5578984335,140,59.8,5578984337,141,90.3,5578984333,56,Left,5578984341,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822023,66,1,1,5,13,bd4qakf7j0wwie8wke9km7uj8,1,63.7,93.3,2025-03-14T18:05:33.045Z,2025-03-14T18:05:36Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5578984535,213,3.37,5578984531,141,84.7,5578984527,56,Back,5578984533,212,25.8,5578984529,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822065,67,1,1,5,16,bd4qakf7j0wwie8wke9km7uj8,1,39.8,81.9,2025-03-14T18:05:35.846Z,2025-03-14T18:05:39Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5578984737,212,33.8,5578984733,140,37.2,5578984735,141,32.4,5578984739,213,4.63,5578984731,56,Back,5578984741,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822121,68,1,1,5,19,bd4qakf7j0wwie8wke9km7uj8,1,37.2,32.4,2025-03-14T18:05:39.110Z,2025-03-14T18:05:44Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5578985083,212,27.3,5578985079,140,57.0,5578985085,213,5.58,5578985077,56,Right,5578985081,141,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822197,69,1,1,5,25,bd4qakf7j0wwie8wke9km7uj8,1,61.2,7.5,2025-03-14T18:05:44.462Z,2025-03-14T20:23:36Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5578985439,56,Back,5578985441,140,44.7,5578985445,212,23.9,5578985443,141,31.8,5578985447,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822267,70,1,1,5,31,bd4qakf7j0wwie8wke9km7uj8,1,42.3,32.1,2025-03-14T18:05:50.878Z,2025-03-14T18:05:55Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5578985777,212,33.6,5578985773,140,12.9,5578985781,1,,5578985771,56,Back,5578985775,141,51.7,5578985779,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822333,71,1,1,5,36,bd4qakf7j0wwie8wke9km7uj8,0,13.0,52.5,2025-03-14T18:05:55.383Z,2025-03-14T18:06:02Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5578986185,56,Right,5578986189,141,9.1,5578986195,1,,5578986191,212,62.8,5578986187,140,65.8,5578986183,155,,5578986193,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822361,42,1,1,5,43,8cfkisxf1fkxdqtt6tx1tup48,1,31.1,86.5,2025-03-14T18:06:03.112Z,2025-03-14T18:06:05Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5578986353,141,79.7,5578986357,213,3.75,5578986351,140,24.8,5578986355,212,8.1,5578986349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822457,43,1,1,5,46,8cfkisxf1fkxdqtt6tx1tup48,1,24.8,79.7,2025-03-14T18:06:05.368Z,2025-03-14T18:06:12Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5578986853,140,15.0,5578986857,212,29.1,5578986859,213,4.35,5578986855,141,39.7,5578986851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822481,44,1,1,5,53,8cfkisxf1fkxdqtt6tx1tup48,1,22.8,36.4,2025-03-14T18:06:12.472Z,2025-03-14T18:06:14Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5578986999,56,Back,5578987005,212,20.7,5578987001,140,27.1,5578987003,141,6.7,5578987007,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822515,45,1,1,5,55,8cfkisxf1fkxdqtt6tx1tup48,1,27.2,6.5,2025-03-14T18:06:14.832Z,2025-03-14T18:06:17Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5578987177,212,12.0,5578987173,140,24.5,5578987179,213,1.81,5578987175,141,23.7,5578987171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822593,46,1,1,5,58,8cfkisxf1fkxdqtt6tx1tup48,1,22.8,27.4,2025-03-14T18:06:17.280Z,2025-03-14T18:06:24Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5578987569,56,Back,5578987579,1,,5578987575,212,35.8,5578987571,140,29.7,5578987577,213,1.37,5578987573,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822639,47,1,1,6,5,8cfkisxf1fkxdqtt6tx1tup48,1,41.9,74.5,2025-03-14T18:06:24.176Z,2025-03-14T18:06:27Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5578987829,140,31.4,5578987833,212,19.9,5578987831,141,50.1,5578987827,56,Back,5578987835,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822677,48,1,1,6,8,8cfkisxf1fkxdqtt6tx1tup48,1,38.8,48.8,2025-03-14T18:06:27.793Z,2025-03-14T18:06:30Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5578987989,140,50.5,5578987995,213,5.30,5578987991,141,21.8,5578987987,56,Center,5578987993,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822701,49,1,1,6,11,8cfkisxf1fkxdqtt6tx1tup48,0,51.7,20.0,2025-03-14T18:06:30.393Z,2025-03-14T18:06:31Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5578988103,140,62.8,5578988107,212,13.5,5578988109,213,0.53,5578988105,141,30.0,5578988101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822719,72,8,1,6,14,bd4qakf7j0wwie8wke9km7uj8,1,37.2,76.9,2025-03-14T18:06:33.254Z,2025-03-14T18:08:05Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,1.0,,5578988197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822819,74,16,1,6,20,bd4qakf7j0wwie8wke9km7uj8,1,77.2,58.3,2025-03-14T18:06:40.118Z,2025-03-14T20:21:05Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5578991453,103,3.8,5578991451,102,45.9,5578991455,215,,5578990825,20,,5578991447,23,,5578991461,231,50.4,5578991459,230,99.0,5578990833,375,06:19.472,5578992065,29,5578990829,374,2025-03-14 18:06:38.642,,5578988715,18,5578992067,55,72,5578988717,56,Center,5578991449,80,,,,,,,,,,,
2787823359,51,1,1,7,17,8cfkisxf1fkxdqtt6tx1tup48,1,49.8,49.7,2025-03-14T18:07:36.544Z,2025-03-14T18:07:38Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5578991397,212,13.1,5578991401,279,G,5578991393,140,37.8,5578991395,141,55.2,5578991399,213,2.85,5578991391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823367,52,1,1,7,18,8cfkisxf1fkxdqtt6tx1tup48,1,37.8,55.2,2025-03-14T18:07:38.040Z,2025-03-14T18:07:40Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5578991433,56,Back,5578991437,141,22.7,5578991439,212,24.9,5578991435,140,26.9,5578991441,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823395,53,1,1,7,21,8cfkisxf1fkxdqtt6tx1tup48,1,26.9,22.7,2025-03-14T18:07:40.176Z,2025-03-14T18:07:43Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5578991589,56,Back,5578991591,140,27.3,5578991595,212,21.0,5578991597,213,1.55,5578991593,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823413,54,1,1,7,24,8cfkisxf1fkxdqtt6tx1tup48,1,31.6,57.5,2025-03-14T18:07:43.239Z,2025-03-14T18:07:46Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5578991731,56,Back,5578991739,213,0.87,5578991735,141,78.7,5578991737,212,18.9,5578991733,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823465,55,1,1,7,26,8cfkisxf1fkxdqtt6tx1tup48,1,44.1,71.2,2025-03-14T18:07:46.113Z,2025-03-14T18:07:51Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5578991987,56,Back,5578991989,140,36.5,5578991999,213,3.98,5578991995,212,11.9,5578991991,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787823493,56,1,1,7,31,8cfkisxf1fkxdqtt6tx1tup48,1,37.7,58.8,2025-03-14T18:07:50.975Z,2025-03-14T18:07:53Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5578992113,56,Back,5578992117,141,82.1,5578992115,140,46.6,5578992119,212,18.4,5578992121,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
