id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2754013023,34,1,1,1,37,f1h34qp5zbfl489q8vnkhiq9s,1,54.7,77.0,2024-12-01T13:03:12.241Z,2024-12-01T13:05:00Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,1.0,5395001009,141,60.0,5395008073,210,15,5395001005,56,Center,5395001007,140,76.5,5395001011,212,25.6,5395001013,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013031,35,15,1,1,40,f1h34qp5zbfl489q8vnkhiq9s,1,81.9,70.7,2024-12-01T13:03:15.746Z,2024-12-01T19:24:56Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5396940703,23,,5396167121,72,,5395008083,29,,5395008093,215,,5395008091,103,9.5,5395008081,78,,5395008085,55,34,5395008095,146,94.9,5395008097,147,56.3,5395008089,102,51.5,5395008135,233,30,5395001035,18,5395001037,56,Center,,,,,,,,,,,,,,,
2754013025,30,10,1,1,40,7gkglopz9cjsysn2u6sbhuvc5,1,8.4,38.9,2024-12-01T13:03:15.846Z,2024-12-01T15:08:27Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5395001025,56,Back,5395001023,182,,5395008171,233,35,5395001019,173,,5395001021,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013069,32,1,1,1,43,7gkglopz9cjsysn2u6sbhuvc5,1,13.8,38.8,2024-12-01T13:03:18.870Z,2024-12-01T13:04:05Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5395001159,140,9.4,5395001157,56,Back,5395001165,213,2.03,5395001161,141,52.5,5395001163,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013041,31,43,1,1,44,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T13:03:19.701Z,2024-12-01T14:01:29Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395263785,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013085,33,1,1,1,45,7gkglopz9cjsysn2u6sbhuvc5,0,9.4,52.5,2024-12-01T13:03:20.335Z,2024-12-01T13:04:07Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395001235,1,,5395001223,157,,5395001227,140,63.7,5395001233,213,6.01,5395001225,56,Center,5395001231,212,59.2,5395001229,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013143,37,1,1,1,50,f1h34qp5zbfl489q8vnkhiq9s,1,30.6,81.0,2024-12-01T13:03:25.298Z,2024-12-01T13:03:28Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395001605,213,3.69,5395001597,56,Back,5395001603,212,23.3,5395001601,141,63.2,5395001599,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013185,38,1,1,1,53,f1h34qp5zbfl489q8vnkhiq9s,1,10.5,59.3,2024-12-01T13:03:28.306Z,2024-12-01T13:19:49Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395001797,56,Back,5395001803,141,70.5,5395001801,140,20.1,5395001811,213,0.65,5395001809,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013201,39,1,1,1,55,f1h34qp5zbfl489q8vnkhiq9s,1,20.1,70.5,2024-12-01T13:03:30.906Z,2024-12-01T13:03:32Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395001881,56,Back,5395001889,212,15.9,5395001893,213,0.86,5395001885,141,88.1,5395001883,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013221,40,1,1,1,56,f1h34qp5zbfl489q8vnkhiq9s,1,30.0,88.1,2024-12-01T13:03:31.826Z,2024-12-01T13:03:33Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395001975,212,34.8,5395001979,213,0.06,5395001969,140,63.1,5395001967,56,Left,5395001981,1,,5395001971,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013229,34,43,1,1,57,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T13:03:32.994Z,2024-12-01T13:04:53Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5395007547,144,45,5395002009,285,0,5395002233,233,41,5395002005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013259,41,43,1,1,57,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T13:03:32.994Z,2024-12-01T13:06:49Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395014523,144,3,5395002147,56,Left,5395002149,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013263,42,50,1,2,0,f1h34qp5zbfl489q8vnkhiq9s,1,69.8,88.6,2024-12-01T13:03:35.898Z,2024-12-01T15:11:46Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395002161,56,Left,5395002283,233,35,5395002165,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013277,35,7,1,2,0,7gkglopz9cjsysn2u6sbhuvc5,1,30.2,11.4,2024-12-01T13:03:35.899Z,2024-12-01T15:11:45Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5395002239,285,,5395002237,56,Back,5395002261,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013295,36,1,1,2,2,7gkglopz9cjsysn2u6sbhuvc5,0,11.8,31.5,2024-12-01T13:03:37.638Z,2024-12-01T13:03:39Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5395002359,140,47.3,5395002357,56,Back,5395002367,1,,5395002365,213,0.11,5395002361,141,37.4,5395002363,212,37.5,5395002353,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013343,43,1,1,2,4,f1h34qp5zbfl489q8vnkhiq9s,1,57.1,68.9,2024-12-01T13:03:40.107Z,2024-12-01T13:03:42Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395002623,141,76.5,5395002617,3,,5395002619,56,Center,5395002621,140,68.9,5395002625,212,13.4,5395002627,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013359,45,1,1,2,7,f1h34qp5zbfl489q8vnkhiq9s,1,68.8,76.5,2024-12-01T13:03:42.210Z,2024-12-01T13:03:43Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5395002699,56,Center,5395002701,140,61.4,5395002707,213,4.01,5395002705,212,12.1,5395002703,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013393,46,1,1,2,10,f1h34qp5zbfl489q8vnkhiq9s,1,59.3,59.6,2024-12-01T13:03:45.834Z,2024-12-01T14:02:02Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395002911,212,16.6,5395002909,141,41.3,5395002907,140,69.8,5395002913,213,5.44,5395002905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013429,47,1,1,2,13,f1h34qp5zbfl489q8vnkhiq9s,1,70.3,37.0,2024-12-01T13:03:48.730Z,2024-12-01T14:02:03Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395003111,141,23.5,5395003119,213,4.01,5395003115,212,12.0,5395003103,56,Center,5395003107,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013465,48,1,1,2,15,f1h34qp5zbfl489q8vnkhiq9s,1,62.9,23.5,2024-12-01T13:03:50.498Z,2024-12-01T13:03:52Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395003273,212,9.1,5395003269,140,61.8,5395003271,141,36.7,5395003267,56,Center,5395003275,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013485,49,1,1,2,16,f1h34qp5zbfl489q8vnkhiq9s,1,61.8,36.7,2024-12-01T13:03:52.178Z,2024-12-01T13:03:53Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395003379,56,Center,5395003387,213,4.72,5395003385,212,9.7,5395003381,140,61.9,5395003383,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013501,50,1,1,2,17,f1h34qp5zbfl489q8vnkhiq9s,1,61.9,22.4,2024-12-01T13:03:53.122Z,2024-12-01T13:03:54Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395003487,141,35.6,5395003485,140,59.1,5395003483,56,Center,5395003491,213,1.89,5395003489,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013521,51,1,1,2,19,f1h34qp5zbfl489q8vnkhiq9s,1,59.1,35.6,2024-12-01T13:03:54.698Z,2024-12-01T13:03:56Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395003551,141,46.3,5395003547,56,Back,5395003553,212,31.8,5395003549,140,29.6,5395003555,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013579,52,1,1,2,21,f1h34qp5zbfl489q8vnkhiq9s,1,29.6,46.3,2024-12-01T13:03:56.330Z,2024-12-01T13:04:00Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395003829,56,Back,5395003831,140,31.8,5395003833,141,71.6,5395003837,213,1.44,5395003835,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013617,53,1,1,2,25,f1h34qp5zbfl489q8vnkhiq9s,1,33.1,76.4,2024-12-01T13:04:00.338Z,2024-12-01T13:04:04Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395004057,140,43.8,5395004063,213,5.17,5395004055,56,Back,5395004059,141,42.5,5395004061,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013643,54,1,1,2,28,f1h34qp5zbfl489q8vnkhiq9s,1,56.5,63.5,2024-12-01T13:04:04.034Z,2024-12-01T13:04:06Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395004219,141,92.3,5395004221,212,19.7,5395004217,140,58.1,5395004215,56,Left,5395004223,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013693,55,1,1,2,31,f1h34qp5zbfl489q8vnkhiq9s,1,57.6,92.3,2024-12-01T13:04:06.554Z,2024-12-01T13:04:10Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395004497,141,76.8,5395004501,212,11.6,5395004489,56,Center,5395004493,140,53.1,5395004505,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013753,56,1,1,2,35,f1h34qp5zbfl489q8vnkhiq9s,1,54.0,71.9,2024-12-01T13:04:10.610Z,2024-12-01T13:04:16Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395004831,141,41.0,5395004829,140,48.9,5395004833,212,21.7,5395004827,56,Back,5395004835,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013795,57,1,1,2,40,f1h34qp5zbfl489q8vnkhiq9s,1,51.4,32.6,2024-12-01T13:04:16.131Z,2024-12-01T13:04:19Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395005073,212,19.9,5395005069,140,47.8,5395005067,56,Back,5395005071,141,61.4,5395005075,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013843,58,1,1,2,44,f1h34qp5zbfl489q8vnkhiq9s,1,51.8,65.3,2024-12-01T13:04:19.379Z,2024-12-01T13:04:23Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395005301,56,Left,5395005309,213,1.10,5395005307,212,19.8,5395005305,141,91.2,5395005303,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013861,59,1,1,2,48,f1h34qp5zbfl489q8vnkhiq9s,1,60.3,90.2,2024-12-01T13:04:23.731Z,2024-12-01T13:04:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395005405,56,Center,5395005413,213,3.85,5395005407,140,51.7,5395005409,141,78.8,5395005411,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013895,60,1,1,2,49,f1h34qp5zbfl489q8vnkhiq9s,1,51.7,78.8,2024-12-01T13:04:24.883Z,2024-12-01T13:04:26Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395005577,212,12.9,5395005565,56,Left,5395005581,213,0.87,5395005569,140,59.6,5395005573,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013989,61,1,1,2,51,f1h34qp5zbfl489q8vnkhiq9s,1,59.1,93.3,2024-12-01T13:04:26.786Z,2024-12-01T13:04:32Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395005999,140,76.2,5395006003,212,18.0,5395005997,56,Left,5395006001,141,90.6,5395006005,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754013999,62,1,1,2,56,f1h34qp5zbfl489q8vnkhiq9s,0,74.9,88.7,2024-12-01T13:04:31.971Z,2024-12-01T13:04:32Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395006057,141,83.1,5395006055,140,81.5,5395006053,56,Left,5395006061,213,5.78,5395006059,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014019,38,1,1,2,57,7gkglopz9cjsysn2u6sbhuvc5,1,26.3,13.4,2024-12-01T13:04:32.289Z,2024-12-01T13:04:33Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5395006155,213,1.17,5395006153,212,9.8,5395006149,140,30.0,5395006151,141,26.7,5395006147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014123,39,1,1,2,58,7gkglopz9cjsysn2u6sbhuvc5,1,30.0,26.7,2024-12-01T13:04:33.543Z,2024-12-01T13:04:42Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395006749,141,13.2,5395006753,213,4.93,5395006751,212,9.4,5395006747,140,31.9,5395006745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014173,40,1,1,3,7,7gkglopz9cjsysn2u6sbhuvc5,1,60.5,14.1,2024-12-01T13:04:42.423Z,2024-12-01T13:04:45Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5395006957,140,65.6,5395006963,213,5.50,5395006955,56,Right,5395006959,141,6.2,5395006961,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014237,41,1,1,3,10,7gkglopz9cjsysn2u6sbhuvc5,1,67.0,12.5,2024-12-01T13:04:45.599Z,2024-12-01T13:04:50Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395007301,155,,5395007311,213,0.84,5395007303,56,Center,5395007309,212,31.9,5395007307,141,47.3,5395007305,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014241,42,61,1,3,13,7gkglopz9cjsysn2u6sbhuvc5,0,87.4,47.3,2024-12-01T13:04:48.815Z,2024-12-01T15:09:53Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395007327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014465,64,1,1,3,29,f1h34qp5zbfl489q8vnkhiq9s,1,9.7,40.9,2024-12-01T13:05:05.044Z,2024-12-01T14:01:04Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395008505,141,34.7,5395008507,212,13.7,5395008509,213,5.97,5395008503,140,22.1,5395008499,123,,5395008501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014599,43,27,1,3,33,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T13:05:08.484Z,2024-12-01T15:12:36Z,,,,5395697325,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014563,65,27,1,3,33,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T13:05:08.484Z,2024-12-01T15:12:37Z,,,,5395697373,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014611,44,43,1,3,40,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T13:05:15.469Z,2024-12-01T13:05:22Z,,,,5395009125,55,43,5395009399,144,28,5395009147,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014669,45,28,1,3,40,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T13:05:15.469Z,2024-12-01T15:12:37Z,,,,5395009503,55,43,5395697507,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014581,66,28,1,3,40,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T13:05:15.469Z,2024-12-01T15:12:37Z,,,,5395697543,233,45,5395009019,55,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014771,68,1,1,3,55,f1h34qp5zbfl489q8vnkhiq9s,1,13.1,46.3,2024-12-01T13:05:30.315Z,2024-12-01T13:19:52Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395010073,56,Back,5395010081,213,1.14,5395010075,140,25.7,5395010077,141,88.1,5395010079,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014793,69,1,1,3,58,f1h34qp5zbfl489q8vnkhiq9s,1,25.7,88.8,2024-12-01T13:05:33.779Z,2024-12-01T13:05:35Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395010201,140,42.6,5395010205,212,18.1,5395010207,213,6.09,5395010203,141,83.6,5395010199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014813,70,1,1,4,0,f1h34qp5zbfl489q8vnkhiq9s,1,40.0,83.4,2024-12-01T13:05:35.299Z,2024-12-01T13:05:38Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395010301,56,Back,5395010321,213,3.35,5395010313,141,76.7,5395010307,140,19.8,5395010317,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014855,71,1,1,4,2,f1h34qp5zbfl489q8vnkhiq9s,1,19.6,76.5,2024-12-01T13:05:37.868Z,2024-12-01T13:05:40Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395010523,141,62.7,5395010525,212,14.9,5395010527,213,3.82,5395010521,140,8.6,5395010519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014867,72,1,1,4,5,f1h34qp5zbfl489q8vnkhiq9s,0,8.6,62.7,2024-12-01T13:05:40.612Z,2024-12-01T13:19:54Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395010579,157,,5395010589,213,6.06,5395010587,212,28.1,5395010585,141,53.4,5395010591,1,,5395010581,56,Back,5395010583,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014881,47,1,1,4,6,7gkglopz9cjsysn2u6sbhuvc5,1,56.8,28.8,2024-12-01T13:05:41.719Z,2024-12-01T13:05:43Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395010687,141,38.2,5395010685,140,63.7,5395010689,212,9.7,5395010683,56,Center,5395010681,3,,5395010691,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014899,48,1,1,4,8,7gkglopz9cjsysn2u6sbhuvc5,1,63.7,38.2,2024-12-01T13:05:43.799Z,2024-12-01T13:05:45Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395010785,140,70.2,5395010787,141,34.9,5395010779,3,,5395010789,212,7.2,5395010783,56,Center,5395010791,213,5.97,5395010781,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014909,50,1,1,4,10,7gkglopz9cjsysn2u6sbhuvc5,1,70.2,34.9,2024-12-01T13:05:45.927Z,2024-12-01T13:05:47Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395010863,140,66.0,5395010867,212,14.1,5395010865,141,54.6,5395010861,56,Center,5395010869,213,1.89,5395010859,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014927,51,1,1,4,12,7gkglopz9cjsysn2u6sbhuvc5,1,66.0,54.6,2024-12-01T13:05:47.287Z,2024-12-01T13:05:49Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395010967,140,79.3,5395010965,56,Left,5395010971,212,24.6,5395010969,141,84.4,5395010973,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014949,52,1,1,4,14,7gkglopz9cjsysn2u6sbhuvc5,1,81.6,85.1,2024-12-01T13:05:49.448Z,2024-12-01T13:05:53Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395011103,140,69.0,5395011107,212,14.2,5395011105,141,77.5,5395011101,56,Center,5395011109,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014977,53,1,1,4,17,7gkglopz9cjsysn2u6sbhuvc5,1,69.6,76.1,2024-12-01T13:05:53.104Z,2024-12-01T13:05:56Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395011241,213,5.64,5395011233,56,Center,5395011239,212,7.4,5395011235,140,75.2,5395011237,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014987,54,50,1,4,22,7gkglopz9cjsysn2u6sbhuvc5,1,75.0,74.0,2024-12-01T13:05:57.252Z,2024-12-01T13:06:22Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395011361,233,73,5395011291,286,,5395011289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754014985,73,7,1,4,22,f1h34qp5zbfl489q8vnkhiq9s,1,25.0,26.0,2024-12-01T13:05:57.253Z,2024-12-01T15:11:46Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395011307,233,54,5395011283,56,Back,5395011285,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015059,75,1,1,4,24,f1h34qp5zbfl489q8vnkhiq9s,1,28.8,28.0,2024-12-01T13:05:59.412Z,2024-12-01T13:06:04Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5395011635,140,39.5,5395011637,141,72.2,5395011639,212,32.1,5395011633,56,Back,5395011643,1,,5395011641,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015083,76,1,1,4,29,f1h34qp5zbfl489q8vnkhiq9s,1,52.2,69.3,2024-12-01T13:06:04.204Z,2024-12-01T13:06:08Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395011853,141,88.8,5395011857,213,0.63,5395011855,212,22.6,5395011849,56,Left,5395011851,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015103,77,1,1,4,32,f1h34qp5zbfl489q8vnkhiq9s,1,69.6,88.8,2024-12-01T13:06:08.004Z,2024-12-01T13:06:09Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5395011971,141,90.5,5395011967,56,Back,5395011973,212,22.9,5395011969,140,47.8,5395011975,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015165,78,1,1,4,34,f1h34qp5zbfl489q8vnkhiq9s,1,47.8,90.5,2024-12-01T13:06:09.748Z,2024-12-01T13:06:16Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395012371,56,Back,5395012373,140,28.2,5395012379,213,3.48,5395012377,212,21.8,5395012375,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015227,79,1,1,4,40,f1h34qp5zbfl489q8vnkhiq9s,1,28.9,64.4,2024-12-01T13:06:15.892Z,2024-12-01T13:06:21Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395012761,212,20.7,5395012759,141,34.6,5395012763,213,4.51,5395012757,140,25.0,5395012755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015249,80,1,1,4,46,f1h34qp5zbfl489q8vnkhiq9s,1,28.7,35.9,2024-12-01T13:06:21.485Z,2024-12-01T13:06:24Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395012893,140,24.2,5395012897,212,21.6,5395012895,141,66.9,5395012899,213,1.79,5395012891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015311,81,1,1,4,48,f1h34qp5zbfl489q8vnkhiq9s,1,24.2,68.0,2024-12-01T13:06:24.108Z,2024-12-01T13:06:30Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395013165,140,35.5,5395013167,141,96.0,5395013173,213,1.01,5395013169,212,22.4,5395013163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015355,82,1,1,4,54,f1h34qp5zbfl489q8vnkhiq9s,1,51.6,91.4,2024-12-01T13:06:30.092Z,2024-12-01T13:06:33Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395013403,213,3.76,5395013399,141,74.1,5395013395,56,Back,5395013397,140,36.0,5395013401,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015439,83,1,1,4,58,f1h34qp5zbfl489q8vnkhiq9s,1,36.0,69.9,2024-12-01T13:06:33.228Z,2024-12-01T13:06:40Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395013841,141,40.7,5395013843,212,20.4,5395013839,140,40.6,5395013837,56,Back,5395013845,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754015483,84,1,1,5,5,f1h34qp5zbfl489q8vnkhiq9s,1,56.6,31.0,2024-12-01T13:06:40.196Z,2024-12-01T13:06:43Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395014035,213,5.16,5395014031,141,6.8,5395014029,140,64.2,5395014033,212,18.3,5395014027,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
