id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812037201,32,1,1,1,52,a9vw7ikerpr4cuweeeka5aneg,1,23.8,63.1,2025-05-09T16:33:35.152Z,2025-05-09T16:33:40Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712278861,152,,5712278871,213,4.69,5712278865,140,23.3,5712278867,141,33.9,5712278859,5,,5712278869,212,19.9,5712278863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037211,33,1,1,1,57,a9vw7ikerpr4cuweeeka5aneg,1,26.6,25.5,2025-05-09T16:33:40.295Z,2025-05-09T16:33:42Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712278937,141,52.4,5712278941,213,1.67,5712278939,212,18.4,5712278935,140,24.8,5712278933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037245,34,1,1,1,59,a9vw7ikerpr4cuweeeka5aneg,1,24.8,52.4,2025-05-09T16:33:42.223Z,2025-05-09T16:33:47Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712279119,141,27.0,5712279117,140,26.6,5712279121,212,17.4,5712279115,56,Back,5712279123,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037251,35,1,1,2,4,a9vw7ikerpr4cuweeeka5aneg,0,28.9,33.7,2025-05-09T16:33:46.913Z,2025-05-09T16:33:48Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712279159,140,26.8,5712279163,212,24.1,5712279165,213,1.66,5712279161,141,69.0,5712279157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037257,24,8,1,2,6,dbl7ir1qugqz8nvp1vzn8im50,1,67.8,37.4,2025-05-09T16:33:48.619Z,2025-05-09T16:33:48Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5712279179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037291,26,1,1,2,6,dbl7ir1qugqz8nvp1vzn8im50,1,67.8,37.4,2025-05-09T16:33:49.403Z,2025-05-09T16:33:55Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5712279351,212,32.6,5712279347,140,86.8,5712279349,141,75.3,5712279355,1,,5712279345,56,Center,5712279353,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037299,27,1,1,2,12,dbl7ir1qugqz8nvp1vzn8im50,1,85.0,86.5,2025-05-09T16:33:54.986Z,2025-05-09T16:33:57Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712279437,213,2.95,5712279433,141,90.2,5712279431,140,72.5,5712279435,212,13.4,5712279429,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037313,28,1,1,2,14,dbl7ir1qugqz8nvp1vzn8im50,1,72.5,90.2,2025-05-09T16:33:56.995Z,2025-05-09T16:33:59Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712279525,213,3.96,5712279519,140,61.2,5712279517,56,Center,5712279521,141,71.7,5712279523,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037323,29,1,1,2,17,dbl7ir1qugqz8nvp1vzn8im50,1,61.2,71.7,2025-05-09T16:33:59.683Z,2025-05-09T16:34:02Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712279569,56,Back,5712279573,141,67.0,5712279577,213,3.31,5712279575,212,19.6,5712279571,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037345,30,1,1,2,20,dbl7ir1qugqz8nvp1vzn8im50,1,42.8,65.8,2025-05-09T16:34:02.619Z,2025-05-09T16:34:07Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712279705,56,Back,5712279711,212,15.7,5712279709,141,43.1,5712279713,213,4.91,5712279707,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037355,31,1,1,2,24,dbl7ir1qugqz8nvp1vzn8im50,1,45.7,38.6,2025-05-09T16:34:07.443Z,2025-05-09T16:34:11Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712279781,140,41.8,5712279791,213,1.80,5712279787,212,18.1,5712279779,56,Back,5712279783,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037359,32,1,1,2,29,dbl7ir1qugqz8nvp1vzn8im50,1,48.1,67.2,2025-05-09T16:34:11.747Z,2025-05-09T16:34:13Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712279803,56,Center,5712279809,212,8.0,5712279805,140,55.4,5712279807,141,63.7,5712279811,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037373,33,1,1,2,30,dbl7ir1qugqz8nvp1vzn8im50,1,55.4,63.7,2025-05-09T16:34:12.811Z,2025-05-09T16:34:15Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712279907,141,73.6,5712279911,213,2.61,5712279909,212,13.3,5712279903,56,Back,5712279905,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037385,34,1,1,2,33,dbl7ir1qugqz8nvp1vzn8im50,1,32.1,81.8,2025-05-09T16:34:15.651Z,2025-05-09T16:34:19Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712280005,213,3.40,5712279999,212,21.9,5712279993,141,73.5,5712279985,56,Back,5712279989,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037411,35,1,1,2,36,dbl7ir1qugqz8nvp1vzn8im50,0,11.9,73.5,2025-05-09T16:34:18.571Z,2025-05-09T16:34:22Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5712280145,56,Center,5712280153,213,6.24,5712280147,140,61.9,5712280151,212,52.5,5712280149,141,70.5,5712280143,157,,5712280155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037425,36,61,1,2,41,a9vw7ikerpr4cuweeeka5aneg,0,35.7,17.0,2025-05-09T16:34:23.864Z,2025-05-09T16:34:24Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712280211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037463,36,4,1,2,46,dbl7ir1qugqz8nvp1vzn8im50,1,66.2,79.2,2025-05-09T16:34:28.691Z,2025-05-09T18:37:55Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712280421,152,,5712280417,13,,5712280457,233,37,5712280419,56,Left,5712280425,286,,5712280423,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037473,37,4,1,2,46,a9vw7ikerpr4cuweeeka5aneg,0,33.8,20.8,2025-05-09T16:34:28.692Z,2025-05-09T18:37:55Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712280445,13,,5712280453,285,,5712280447,56,Back,5712280451,265,,5712280461,233,36,5712280449,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037685,37,1,1,3,16,dbl7ir1qugqz8nvp1vzn8im50,1,60.2,74.8,2025-05-09T16:34:58.699Z,2025-05-09T16:35:00Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712281485,140,43.5,5712281479,5,,5712281481,152,,5712281489,212,17.7,5712281483,56,Back,5712281487,141,70.9,5712281511,189,,5712281491,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037707,38,1,1,3,18,dbl7ir1qugqz8nvp1vzn8im50,1,41.9,67.2,2025-05-09T16:35:01.076Z,2025-05-09T16:35:03Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712281577,212,16.4,5712281571,56,Back,5712281573,140,36.2,5712281579,213,4.34,5712281575,141,44.8,5712281599,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037745,39,1,1,3,21,dbl7ir1qugqz8nvp1vzn8im50,1,36.2,44.8,2025-05-09T16:35:03.884Z,2025-05-09T16:35:08Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712281779,212,21.4,5712281777,141,14.0,5712281767,56,Back,5712281771,140,40.6,5712281781,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037757,40,1,1,3,25,dbl7ir1qugqz8nvp1vzn8im50,0,44.3,14.3,2025-05-09T16:35:08.035Z,2025-05-09T16:35:09Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5712281839,141,25.2,5712281841,212,35.5,5712281837,140,77.4,5712281845,1,,5712281835,56,Center,5712281843,213,0.21,5712281831,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037771,38,12,1,3,28,a9vw7ikerpr4cuweeeka5aneg,1,24.4,82.4,2025-05-09T16:35:10.608Z,2025-05-09T16:35:11Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712281917,213,0.36,5712281937,15,,5712281911,140,33.6,5712281913,141,87.8,5712281915,212,10.3,5712281909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037791,40,1,1,3,30,a9vw7ikerpr4cuweeeka5aneg,1,32.8,82.7,2025-05-09T16:35:12.776Z,2025-05-09T16:35:13Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712282041,140,32.8,5712282039,56,Back,5712282045,212,7.2,5712282047,213,1.57,5712282043,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812064811,382,1,1,3,30,a9vw7ikerpr4cuweeeka5aneg,0,28.0,90.0,2025-05-09T16:35:13.473Z,2025-05-09T17:32:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712426543,141,86.3,5712431595,236,,5712426547,213,5.54,5712431597,233,483,5712426545,212,3.7,5712426539,56,Back,5712426541,140,30.6,5712431601,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812065721,483,74,1,3,31,dbl7ir1qugqz8nvp1vzn8im50,1,63.0,9.4,2025-05-09T16:35:13.474Z,2025-05-09T17:32:20Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5712431561,285,,5712431603,233,382,5712431559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037795,41,83,1,3,31,dbl7ir1qugqz8nvp1vzn8im50,0,73.3,21.0,2025-05-09T16:35:13.540Z,2025-05-09T16:55:39Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5712282241,399,eso2tbbpnxu9qvx6zy07m5jx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037801,41,1,1,3,31,a9vw7ikerpr4cuweeeka5aneg,1,32.8,93.3,2025-05-09T16:35:13.688Z,2025-05-09T17:30:49Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712282083,212,11.0,5712282085,213,4.41,5712282079,140,29.7,5712282077,56,Back,5712282081,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037807,42,1,1,3,31,a9vw7ikerpr4cuweeeka5aneg,1,29.7,77.6,2025-05-09T16:35:14.361Z,2025-05-09T16:35:16Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712282143,141,65.1,5712282147,213,5.28,5712282145,212,10.1,5712282139,56,Back,5712282141,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037819,43,1,1,3,33,a9vw7ikerpr4cuweeeka5aneg,1,34.9,65.1,2025-05-09T16:35:15.944Z,2025-05-09T16:35:16Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5712282219,212,17.7,5712282213,56,Back,5712282221,213,1.94,5712282217,141,89.4,5712282215,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037855,44,1,1,3,35,a9vw7ikerpr4cuweeeka5aneg,0,28.9,89.4,2025-05-09T16:35:17.937Z,2025-05-09T16:35:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712282407,212,49.6,5712282403,140,60.5,5712282409,213,5.44,5712282401,56,Center,5712282411,1,,5712282399,157,,5712282405,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037873,42,1,1,3,38,dbl7ir1qugqz8nvp1vzn8im50,1,43.3,66.7,2025-05-09T16:35:20.724Z,2025-05-09T16:35:22Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712282527,213,5.85,5712282511,3,,5712282523,212,9.5,5712282515,140,51.5,5712282519,141,60.8,5712282513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037911,44,1,1,3,40,dbl7ir1qugqz8nvp1vzn8im50,1,50.2,60.8,2025-05-09T16:35:22.853Z,2025-05-09T16:35:26Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712282677,141,74.1,5712282681,212,20.8,5712282673,140,32.4,5712282685,213,2.69,5712282669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037977,45,1,1,3,43,dbl7ir1qugqz8nvp1vzn8im50,1,33.0,71.8,2025-05-09T16:35:25.940Z,2025-05-09T16:35:33Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712282967,56,Back,5712282971,141,35.8,5712282973,212,24.5,5712282975,213,4.66,5712282969,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812037987,46,1,1,3,50,dbl7ir1qugqz8nvp1vzn8im50,1,32.4,40.4,2025-05-09T16:35:33.348Z,2025-05-09T16:35:35Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712283019,141,64.2,5712283017,140,27.0,5712283021,212,17.1,5712283023,213,1.91,5712283015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038015,47,1,1,3,52,dbl7ir1qugqz8nvp1vzn8im50,1,26.9,64.3,2025-05-09T16:35:34.812Z,2025-05-09T16:35:39Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712283161,213,1.18,5712283157,141,85.4,5712283155,140,32.5,5712283159,212,15.5,5712283153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038027,48,1,1,3,57,dbl7ir1qugqz8nvp1vzn8im50,1,37.1,86.9,2025-05-09T16:35:39.564Z,2025-05-09T16:35:41Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712283233,212,11.4,5712283235,213,5.04,5712283225,56,Back,5712283229,141,71.1,5712283227,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038053,49,1,1,3,59,dbl7ir1qugqz8nvp1vzn8im50,1,40.6,71.1,2025-05-09T16:35:41.508Z,2025-05-09T16:35:45Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712283335,141,77.3,5712283339,213,0.22,5712283333,140,58.7,5712283331,56,Center,5712283337,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038073,50,1,1,4,2,dbl7ir1qugqz8nvp1vzn8im50,0,58.7,77.2,2025-05-09T16:35:45.076Z,2025-05-09T16:35:46Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712283445,56,Left,5712283449,141,87.1,5712283453,213,0.40,5712283451,212,17.3,5712283447,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038075,45,8,1,4,4,a9vw7ikerpr4cuweeeka5aneg,1,29.6,23.6,2025-05-09T16:35:46.841Z,2025-05-09T16:35:47Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712283465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038115,47,1,1,4,5,a9vw7ikerpr4cuweeeka5aneg,1,29.6,23.6,2025-05-09T16:35:47.664Z,2025-05-09T16:35:51Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712283655,141,33.7,5712283651,56,Back,5712283659,213,1.23,5712283653,140,31.9,5712283657,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038105,51,83,1,4,7,dbl7ir1qugqz8nvp1vzn8im50,0,67.5,74.7,2025-05-09T16:35:49.867Z,2025-05-09T16:35:52Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5712283765,399,dfxs5u8rdcxhzp33aks3acdn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038129,48,1,1,4,8,a9vw7ikerpr4cuweeeka5aneg,0,30.1,30.1,2025-05-09T16:35:51.049Z,2025-05-09T16:35:53Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712283739,140,30.5,5712283741,141,0.0,5712283743,212,21.6,5712283745,213,4.73,5712283737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038143,49,5,1,4,10,a9vw7ikerpr4cuweeeka5aneg,0,32.7,-1.8,2025-05-09T16:35:53.246Z,2025-05-09T18:45:14Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712283819,56,Back,5712283821,347,,5712284027,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038183,52,5,1,4,10,dbl7ir1qugqz8nvp1vzn8im50,1,67.3,101.8,2025-05-09T16:35:53.246Z,2025-05-09T18:45:14Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5712284007,56,Left,5712284009,347,,5712284023,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038191,53,1,1,4,15,dbl7ir1qugqz8nvp1vzn8im50,1,63.8,100.0,2025-05-09T16:35:58.396Z,2025-05-09T16:36:00Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712284081,56,Left,5712284085,141,80.5,5712284079,107,,5712284087,212,14.7,5712284089,213,4.83,5712284083,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038203,54,1,1,4,17,dbl7ir1qugqz8nvp1vzn8im50,1,65.4,80.5,2025-05-09T16:35:59.636Z,2025-05-09T16:36:01Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712284127,56,Left,5712284155,156,,5712284131,141,88.7,5712284135,213,1.83,5712284129,140,64.0,5712284133,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038219,55,1,1,4,18,dbl7ir1qugqz8nvp1vzn8im50,1,64.0,88.7,2025-05-09T16:36:00.716Z,2025-05-09T16:36:02Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712284211,56,Left,5712284215,141,81.7,5712284217,212,6.1,5712284219,213,5.38,5712284213,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038231,56,1,1,4,19,dbl7ir1qugqz8nvp1vzn8im50,1,67.6,81.7,2025-05-09T16:36:01.620Z,2025-05-09T16:36:02Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712284287,56,Left,5712284291,141,90.2,5712284289,140,72.2,5712284293,212,7.5,5712284295,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038273,57,1,1,4,20,dbl7ir1qugqz8nvp1vzn8im50,1,72.2,90.2,2025-05-09T16:36:02.772Z,2025-05-09T16:36:06Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712284487,140,79.9,5712284495,213,0.11,5712284493,212,8.1,5712284485,56,Left,5712284489,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038287,58,1,1,4,24,dbl7ir1qugqz8nvp1vzn8im50,1,83.4,90.5,2025-05-09T16:36:06.780Z,2025-05-09T16:36:08Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712284585,141,75.9,5712284579,140,72.6,5712284573,56,Center,5712284599,213,3.86,5712284593,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038297,59,1,1,4,25,dbl7ir1qugqz8nvp1vzn8im50,1,72.6,75.9,2025-05-09T16:36:08.004Z,2025-05-09T16:36:09Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712284663,56,Left,5712284675,212,12.2,5712284681,213,0.89,5712284667,140,79.9,5712284671,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038333,60,1,1,4,26,dbl7ir1qugqz8nvp1vzn8im50,0,79.9,89.9,2025-05-09T16:36:09.468Z,2025-05-09T16:36:12Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712284827,140,90.3,5712284831,141,55.2,5712284835,212,26.0,5712284825,56,Center,5712284819,2,,5712284839,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038365,50,12,1,4,29,a9vw7ikerpr4cuweeeka5aneg,1,7.2,42.2,2025-05-09T16:36:11.705Z,2025-05-09T16:36:30Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712284965,140,0.0,5712284969,212,10.1,5712284963,56,Back,5712285025,167,,5712284967,141,35.8,5712284971,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038373,51,6,1,4,30,a9vw7ikerpr4cuweeeka5aneg,0,2.7,39.2,2025-05-09T16:36:12.837Z,2025-05-09T18:38:07Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712285039,56,Back,5712285041,73,,5712285083,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038345,61,6,1,4,30,dbl7ir1qugqz8nvp1vzn8im50,1,97.3,60.8,2025-05-09T16:36:12.837Z,2025-05-09T18:38:07Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712285061,233,51,5712284941,56,Center,5712284943,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038545,62,1,1,4,54,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,99.5,2025-05-09T16:36:37.373Z,2025-05-09T16:36:40Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712285933,212,18.6,5712285925,6,,5712285927,56,Left,5712285931,141,87.2,5712285935,213,3.61,5712285929,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038549,63,1,1,4,57,dbl7ir1qugqz8nvp1vzn8im50,1,83.6,86.9,2025-05-09T16:36:39.700Z,2025-05-09T16:36:41Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5712285963,212,13.4,5712285965,213,3.55,5712285959,140,71.9,5712285961,141,79.1,5712285957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038567,64,1,1,4,58,dbl7ir1qugqz8nvp1vzn8im50,0,71.9,79.1,2025-05-09T16:36:41.221Z,2025-05-09T16:36:44Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712286099,141,41.9,5712286095,56,Center,5712286093,155,,5712286103,213,5.37,5712286097,140,90.5,5712286101,212,32.0,5712286091,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038575,52,44,1,5,1,a9vw7ikerpr4cuweeeka5aneg,1,10.4,57.6,2025-05-09T16:36:43.796Z,2025-05-09T18:45:59Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712286207,233,65,5712286137,285,,5712286135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038573,65,44,1,5,1,dbl7ir1qugqz8nvp1vzn8im50,0,89.6,42.4,2025-05-09T16:36:43.797Z,2025-05-09T18:45:59Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712286211,233,52,5712286131,56,Center,5712286133,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038579,53,12,1,5,1,a9vw7ikerpr4cuweeeka5aneg,1,11.9,56.7,2025-05-09T16:36:44.401Z,2025-05-09T16:39:21Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712286153,212,23.2,5712286179,15,,5712286155,213,5.74,5712286149,140,30.8,5712286151,141,39.1,5712286147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038601,54,1,1,5,4,a9vw7ikerpr4cuweeeka5aneg,1,31.0,34.0,2025-05-09T16:36:46.505Z,2025-05-09T16:37:10Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,1.0,,5712287275,210,15,5712286261,3,,5712286271,140,41.1,5712286275,141,16.7,5712286265,56,Back,5712286277,212,15.8,5712286279,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038657,56,15,1,5,12,a9vw7ikerpr4cuweeeka5aneg,1,80.0,42.3,2025-05-09T16:36:54.593Z,2025-05-09T19:20:00Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712287285,102,51.3,5712286989,82,,5712287301,233,66,5712286569,56,Center,5712286979,23,,5712287287,103,19,5712287291,146,82.3,5712287293,147,43.3,5713060359,18,5712287279,29,,5712287297,231,48.0,5712287281,55,54,5712287295,230,96.2,5712809091,72,5712287289,215,5713060361,78,,,,,,,,,,
2812038679,66,10,1,5,12,dbl7ir1qugqz8nvp1vzn8im50,1,13.8,60.1,2025-05-09T16:36:54.693Z,2025-05-09T16:38:50Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5712286681,56,Back,5712286679,94,,5712287317,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812038855,69,1,1,5,26,dbl7ir1qugqz8nvp1vzn8im50,1,9.9,54.9,2025-05-09T16:37:08.693Z,2025-05-09T16:37:14Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5712287531,56,Back,5712287537,212,25.9,5712287533,140,21.3,5712287539,213,1.09,5712287535,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
