id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2783086225,476,1,1,2,19,dbl7ir1qugqz8nvp1vzn8im50,1,11.0,65.8,2025-03-02T14:04:01.860Z,2025-03-02T15:04:23Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5552857127,56,Back,5552857135,213,5.00,5552857129,140,16.9,5552857133,212,22.2,5552857131,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783086355,477,1,1,2,20,dbl7ir1qugqz8nvp1vzn8im50,1,13.8,37.0,2025-03-02T14:04:02.860Z,2025-03-02T15:04:29Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552857779,56,Back,5552857781,140,14.9,5552857783,141,13.0,5552857785,212,16.4,5552857787,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012365,18,43,1,2,32,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-02T14:04:15.222Z,2025-03-02T15:04:28Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552468653,140,23.4,5552468651,56,Back,5552468657,212,11.7,5552468655,141,7.6,5552857667,144,1,5552468659,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012427,19,1,1,2,34,dbl7ir1qugqz8nvp1vzn8im50,0,19.4,4.1,2025-03-02T14:04:17.358Z,2025-03-02T17:13:33Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552468879,141,11.7,5552468881,212,25.3,5552468877,140,43.0,5552468875,56,Back,5552468883,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012509,27,3,1,2,37,b2vft81kyjurzbmekvgrqwr64,1,61.5,87.9,2025-03-02T14:04:19.860Z,2025-03-02T16:19:13Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5553288803,233,1000,5552469257,56,Left,5553288779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783149081,1000,45,1,2,37,dbl7ir1qugqz8nvp1vzn8im50,0,38.5,12.1,2025-03-02T14:04:19.860Z,2025-03-02T16:19:14Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5553288855,233,27,5553198873,285,,5553198871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012521,28,1,1,2,38,b2vft81kyjurzbmekvgrqwr64,0,64.9,88.1,2025-03-02T14:04:21.717Z,2025-03-02T14:04:22Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552469333,141,93.5,5552469341,213,0.38,5552469337,212,9.8,5552469327,140,73.6,5552469325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783149381,1001,8,1,2,39,dbl7ir1qugqz8nvp1vzn8im50,1,27.1,11.9,2025-03-02T14:04:21.860Z,2025-03-02T17:05:56Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553200597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783081263,414,1,1,2,39,b2vft81kyjurzbmekvgrqwr64,0,56.0,90.5,2025-03-02T14:04:22.060Z,2025-03-02T17:14:02Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5552831307,213,5.55,5552831305,212,5.8,5552831299,56,Left,5552831303,141,84.8,5552831301,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012625,29,1,1,2,40,b2vft81kyjurzbmekvgrqwr64,0,62.4,91.7,2025-03-02T14:04:23.573Z,2025-03-02T14:04:27Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552469799,141,82.6,5552469801,212,20.6,5552469795,56,Left,5552469803,213,5.98,5552469797,140,81.1,5552469805,1,,5552469793,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012607,20,44,1,2,41,dbl7ir1qugqz8nvp1vzn8im50,1,21.5,17.8,2025-03-02T14:04:24.645Z,2025-03-02T16:19:26Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552470113,233,30,5552469721,285,,5552469717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012639,30,44,1,2,41,b2vft81kyjurzbmekvgrqwr64,0,78.5,82.2,2025-03-02T14:04:24.646Z,2025-03-02T16:19:26Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5552470185,233,20,5552469851,286,,5552469849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012659,21,1,1,2,42,dbl7ir1qugqz8nvp1vzn8im50,1,25.7,18.6,2025-03-02T14:04:24.878Z,2025-03-02T14:04:26Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552469945,140,29.4,5552469949,141,9.5,5552469955,213,5.27,5552469931,3,,5552469939,56,Back,5552469951,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012733,22,1,1,2,43,dbl7ir1qugqz8nvp1vzn8im50,1,28.5,7.6,2025-03-02T14:04:26.038Z,2025-03-02T15:59:30Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552470299,56,Back,5552470307,213,0.10,5552470301,140,35.1,5552470303,141,8.6,5552470305,212,7.0,5553201915,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012741,23,1,1,2,44,dbl7ir1qugqz8nvp1vzn8im50,1,31.9,2.7,2025-03-02T14:04:27.853Z,2025-03-02T14:04:29Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5552470355,213,2.80,5552470349,140,25.4,5552470351,141,6.3,5552470353,212,7.3,5552470347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012755,24,1,1,2,45,dbl7ir1qugqz8nvp1vzn8im50,0,24.8,5.6,2025-03-02T14:04:28.605Z,2025-03-02T14:04:29Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552470443,141,4.5,5552470441,140,30.7,5552470447,213,6.16,5552470445,212,6.2,5552470439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012789,31,61,1,2,46,b2vft81kyjurzbmekvgrqwr64,1,68.8,92.9,2025-03-02T14:04:29.181Z,2025-03-02T17:05:34Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552470607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012829,25,5,1,2,47,dbl7ir1qugqz8nvp1vzn8im50,1,31.8,-1.0,2025-03-02T14:04:29.926Z,2025-03-02T16:20:10Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552470919,233,32,5552470817,56,Back,5552470819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012817,32,5,1,2,47,b2vft81kyjurzbmekvgrqwr64,0,68.2,101.0,2025-03-02T14:04:29.926Z,2025-03-02T16:20:10Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552470763,56,Left,5552471007,233,25,5552470765,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012885,26,1,1,2,50,dbl7ir1qugqz8nvp1vzn8im50,0,31.7,0.0,2025-03-02T14:04:33.330Z,2025-03-02T14:04:35Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552471141,212,31.4,5552471143,213,0.27,5552471123,107,,5552471127,56,Right,5552471131,140,60.5,5552471145,1,,5552471137,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012921,33,12,1,2,53,b2vft81kyjurzbmekvgrqwr64,1,28.9,86.6,2025-03-02T14:04:36.254Z,2025-03-02T14:04:38Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552471311,140,45.4,5552471313,141,100.0,5552471317,213,0.54,5552471353,15,,5552471307,56,Back,5552471445,167,,5552471315,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013203,27,5,1,2,54,dbl7ir1qugqz8nvp1vzn8im50,1,50.2,-1.5,2025-03-02T14:04:36.895Z,2025-03-02T16:20:11Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552472617,347,,5552472615,56,Right,5552472661,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783012943,34,5,1,2,54,b2vft81kyjurzbmekvgrqwr64,0,49.8,101.5,2025-03-02T14:04:36.895Z,2025-03-02T16:20:11Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552471405,347,,5552472729,233,27,5552471403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013311,28,1,1,3,2,dbl7ir1qugqz8nvp1vzn8im50,1,53.8,0.0,2025-03-02T14:04:45.703Z,2025-03-02T14:04:49Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552473109,213,1.63,5552473105,141,13.2,5552473101,56,Right,5552473103,140,53.3,5552473099,107,,5552473107,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013345,29,1,1,3,6,dbl7ir1qugqz8nvp1vzn8im50,1,53.3,13.3,2025-03-02T14:04:49.478Z,2025-03-02T14:04:50Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5552473297,140,57.8,5552473303,212,7.3,5552473295,56,Right,5552473307,213,5.42,5552473299,141,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013359,30,3,1,3,7,dbl7ir1qugqz8nvp1vzn8im50,0,59.6,4.4,2025-03-02T14:04:50.791Z,2025-03-02T16:18:53Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552473359,286,,5552473357,56,Right,5552473687,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013385,35,7,1,3,7,b2vft81kyjurzbmekvgrqwr64,1,40.4,95.6,2025-03-02T14:04:50.792Z,2025-03-02T16:18:52Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552473591,233,30,5552473507,56,Back,5552473509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013465,37,3,1,3,9,b2vft81kyjurzbmekvgrqwr64,0,40.9,93.8,2025-03-02T14:04:52.766Z,2025-03-02T16:18:54Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552473971,233,31,5552473861,286,,5552473859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013423,31,7,1,3,9,dbl7ir1qugqz8nvp1vzn8im50,0,59.1,6.2,2025-03-02T14:04:52.767Z,2025-03-02T16:18:53Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5552473909,233,37,5552473621,56,Right,5552473623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013477,38,61,1,3,11,b2vft81kyjurzbmekvgrqwr64,1,39.4,92.0,2025-03-02T14:04:54.454Z,2025-03-02T14:05:22Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552473931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013569,32,5,1,3,12,dbl7ir1qugqz8nvp1vzn8im50,1,57.9,-1.3,2025-03-02T14:04:55.719Z,2025-03-02T16:20:12Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552474389,347,,5552474507,233,39,5552474383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013517,39,5,1,3,12,b2vft81kyjurzbmekvgrqwr64,0,42.1,101.3,2025-03-02T14:04:55.719Z,2025-03-02T16:20:12Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5552474089,56,Back,5552474557,233,32,5552474091,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013797,33,1,1,3,20,dbl7ir1qugqz8nvp1vzn8im50,1,55.1,0.0,2025-03-02T14:05:03.822Z,2025-03-02T14:05:06Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552475479,56,Right,5552475481,140,62.5,5552475477,107,,5552475483,141,13.8,5552475485,212,12.9,5552475487,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013811,34,1,1,3,23,dbl7ir1qugqz8nvp1vzn8im50,0,61.4,12.1,2025-03-02T14:05:06.487Z,2025-03-02T14:05:07Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5552475577,141,10.1,5552475575,140,64.3,5552475579,212,3.3,5552475581,213,5.86,5552475573,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013879,35,1,1,3,25,dbl7ir1qugqz8nvp1vzn8im50,1,62.4,17.0,2025-03-02T14:05:08.334Z,2025-03-02T14:05:10Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5552475925,141,14.2,5552475927,212,6.8,5552475929,213,6.00,5552475919,56,Right,5552475923,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013887,36,61,1,3,26,dbl7ir1qugqz8nvp1vzn8im50,0,68.6,14.2,2025-03-02T14:05:08.966Z,2025-03-02T16:53:55Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5552475959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783081961,415,61,1,3,27,b2vft81kyjurzbmekvgrqwr64,1,28.0,86.0,2025-03-02T14:05:09.860Z,2025-03-02T16:53:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5552835153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783013895,40,1,1,3,27,b2vft81kyjurzbmekvgrqwr64,0,20.6,80.2,2025-03-02T14:05:10.412Z,2025-03-02T14:05:10Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552475987,56,Back,5552475997,1,,5552475993,212,12.1,5552475991,141,84.7,5552475995,213,0.26,5552475985,157,,5552475989,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783014121,37,1,1,3,32,dbl7ir1qugqz8nvp1vzn8im50,1,63.0,14.2,2025-03-02T14:05:15.702Z,2025-03-02T14:05:19Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5552477065,141,9.5,5552477069,213,3.24,5552477067,212,33.1,5552477071,1,,5552477063,140,31.6,5552477061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783014179,38,1,1,3,36,dbl7ir1qugqz8nvp1vzn8im50,1,30.6,13.0,2025-03-02T14:05:19.334Z,2025-03-02T14:05:22Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5552477363,140,22.4,5552477361,56,Back,5552477365,141,36.8,5552477367,212,18.3,5552477369,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783014303,39,1,1,3,39,dbl7ir1qugqz8nvp1vzn8im50,1,22.7,38.6,2025-03-02T14:05:21.934Z,2025-03-02T14:05:27Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5552477939,213,1.15,5552477937,212,21.4,5552477935,141,67.3,5552477931,56,Back,5552477933,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783014395,40,1,1,3,44,dbl7ir1qugqz8nvp1vzn8im50,1,37.3,72.9,2025-03-02T14:05:27.214Z,2025-03-02T14:05:30Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5552478381,140,53.0,5552478379,56,Left,5552478383,141,83.7,5552478387,213,0.42,5552478385,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783014417,41,1,1,3,47,dbl7ir1qugqz8nvp1vzn8im50,0,55.0,89.6,2025-03-02T14:05:30.702Z,2025-03-02T14:05:35Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5552479137,233,41,5552478531,141,93.4,5552478533,212,5.7,5552478513,56,Left,5552478535,213,0.47,5552479135,236,,5552479141,286,,5552478521,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783014527,41,74,1,3,47,b2vft81kyjurzbmekvgrqwr64,1,39.4,13.2,2025-03-02T14:05:30.703Z,2025-03-02T16:14:39Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552479093,56,Back,5552479219,233,41,5552479095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783014805,42,5,1,3,52,dbl7ir1qugqz8nvp1vzn8im50,1,57.7,101.1,2025-03-02T14:05:35.069Z,2025-03-02T16:20:12Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5552480423,56,Left,5552480531,233,42,5552480425,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783014575,42,5,1,3,52,b2vft81kyjurzbmekvgrqwr64,0,42.3,-1.1,2025-03-02T14:05:35.069Z,2025-03-02T16:20:13Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552479331,347,,5552480553,233,42,5552479327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015013,43,1,1,4,0,dbl7ir1qugqz8nvp1vzn8im50,1,45.1,100.0,2025-03-02T14:05:43.046Z,2025-03-02T16:01:48Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,1.0,,5552481325,140,89.2,5553210645,210,14,5552481329,212,47.8,5552481333,1,,5552481331,213,6.03,5552481327,141,84.0,5553210647,154,,5552481323,56,Left,5552481321,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015031,44,14,1,4,5,dbl7ir1qugqz8nvp1vzn8im50,1,89.3,69.7,2025-03-02T14:05:48.550Z,2025-03-02T17:34:24Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5553210143,160,,5552481437,56,Center,5552481435,64,,5553210671,231,51.6,5553210145,20,,5553210655,29,,5553210659,55,43,5553210665,103,4.4,5553210669,230,99.7,5553210657,154,5553210663,102,44.5,5553210653,75,5553210667,215,,,,,,,,,,,,,,,,,
2783015093,45,1,1,4,9,dbl7ir1qugqz8nvp1vzn8im50,0,88.7,15.6,2025-03-02T14:05:52.446Z,2025-03-02T14:05:53Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5552481751,155,,5552481753,56,Center,5552481761,141,47.7,5552481747,2,,5552481757,140,92.5,5552481769,213,1.39,5552481765,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015187,43,12,1,4,11,b2vft81kyjurzbmekvgrqwr64,1,13.6,57.9,2025-03-02T14:05:54.118Z,2025-03-02T14:05:56Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552482159,140,35.1,5552482161,141,85.3,5552482157,56,Back,5552482163,212,29.3,5552482165,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015381,46,1,1,4,15,dbl7ir1qugqz8nvp1vzn8im50,1,70.6,6.3,2025-03-02T14:05:58.014Z,2025-03-02T14:06:02Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5552483069,212,9.9,5552483065,140,79.9,5552483063,56,Right,5552483071,213,6.15,5552483067,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015511,47,1,1,4,19,dbl7ir1qugqz8nvp1vzn8im50,1,67.7,18.0,2025-03-02T14:06:02.174Z,2025-03-02T14:06:07Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5552483761,212,7.7,5552483759,141,22.4,5552483763,213,0.40,5552483755,56,Center,5552483757,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015527,48,3,1,4,21,dbl7ir1qugqz8nvp1vzn8im50,0,71.3,21.0,2025-03-02T14:06:04.436Z,2025-03-02T16:18:54Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5552483827,56,Right,5552483829,286,,5553211829,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015461,44,7,1,4,21,b2vft81kyjurzbmekvgrqwr64,1,28.7,79.0,2025-03-02T14:06:04.437Z,2025-03-02T16:18:54Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552483525,167,,5552483527,56,Back,5552483529,285,,5553211809,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015537,45,43,1,4,22,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-02T14:06:05.749Z,2025-03-02T16:19:45Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552483871,347,0,5553293995,144,5,5552483867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783015931,46,4,1,4,40,b2vft81kyjurzbmekvgrqwr64,1,39.8,91.6,2025-03-02T14:06:23.069Z,2025-03-02T16:14:27Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5552485915,152,,5552485919,286,,5552485913,56,Back,5553214063,233,49,5552485911,13,,5552485917,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016621,49,4,1,4,40,dbl7ir1qugqz8nvp1vzn8im50,0,60.2,8.4,2025-03-02T14:06:23.070Z,2025-03-02T17:49:53Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553214067,233,46,5553743697,189,,5553213509,13,,5553213513,265,,5553213511,152,,5552488977,56,Right,5553213823,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016257,47,1,1,4,50,b2vft81kyjurzbmekvgrqwr64,1,39.0,93.6,2025-03-02T14:06:33.724Z,2025-03-02T14:06:36Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552487331,141,75.9,5552487321,152,,5552487323,56,Back,5552487319,5,,5552487339,213,3.93,5552487335,212,17.0,5552487327,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016405,48,1,1,4,53,b2vft81kyjurzbmekvgrqwr64,1,28.6,77.5,2025-03-02T14:06:36.613Z,2025-03-02T14:06:42Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552487983,141,44.9,5552487981,140,25.3,5552487979,56,Back,5552487987,213,4.56,5552487985,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016505,49,1,1,4,59,b2vft81kyjurzbmekvgrqwr64,1,32.2,43.3,2025-03-02T14:06:41.876Z,2025-03-02T14:06:45Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5552488381,212,27.5,5552488379,141,80.6,5552488377,140,42.2,5552488383,213,1.18,5552488375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016555,50,1,1,5,2,b2vft81kyjurzbmekvgrqwr64,0,36.7,86.0,2025-03-02T14:06:44.973Z,2025-03-02T14:06:47Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5552488651,155,,5552488653,56,Center,5552488661,213,6.10,5552488657,141,74.8,5552488663,1,,5552488659,212,41.8,5552488655,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016667,50,1,1,5,8,dbl7ir1qugqz8nvp1vzn8im50,1,18.4,27.6,2025-03-02T14:06:51.510Z,2025-03-02T16:03:27Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5553217293,141,43.0,5553217291,140,25.9,5553217287,3,,5553217295,212,13.1,5553217297,213,0.93,5553217289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016677,51,1,1,5,8,dbl7ir1qugqz8nvp1vzn8im50,0,16.9,35.0,2025-03-02T14:06:51.693Z,2025-03-02T16:03:08Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5553215917,157,,5553215921,140,29.3,5553215923,141,27.6,5553215919,56,Back,5553215929,1,,5553215927,213,5.91,5553215925,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016671,51,61,1,5,8,b2vft81kyjurzbmekvgrqwr64,0,66.5,73.9,2025-03-02T14:06:51.854Z,2025-03-02T14:06:52Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552489215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016717,52,1,1,5,9,b2vft81kyjurzbmekvgrqwr64,1,66.5,73.9,2025-03-02T14:06:52.692Z,2025-03-02T14:06:53Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5552489375,140,65.6,5552489383,213,4.54,5552489379,212,5.4,5552489377,141,66.1,5552489373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016813,53,1,1,5,10,b2vft81kyjurzbmekvgrqwr64,1,65.6,66.1,2025-03-02T14:06:53.572Z,2025-03-02T14:06:58Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5552489893,141,78.2,5552489897,212,15.0,5552489887,56,Center,5552489899,213,2.56,5552489889,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016863,54,1,1,5,14,b2vft81kyjurzbmekvgrqwr64,1,56.3,74.1,2025-03-02T14:06:57.829Z,2025-03-02T14:06:59Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5552490187,141,81.8,5552490193,213,0.39,5552490183,140,68.6,5552490179,56,Left,5552490191,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783016871,55,1,1,5,15,b2vft81kyjurzbmekvgrqwr64,0,68.5,82.0,2025-03-02T14:06:58.709Z,2025-03-02T16:54:05Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5552490251,140,70.3,5552490253,141,68.2,5552490247,155,,5552490255,212,9.6,5552490275,213,4.91,5552490249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
